https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume DOT
1662249600000,2022-09-04 00:00:00,DOT/BTC,0.00036799,0.00037222,0.00036456,0.0003683,0.310462597478313,842.96116611
1662163200000,2022-09-03 00:00:00,DOT/BTC,0.00036569,0.00036805,0.00036123,0.00036728,0.39389975481974715,1072.47809524
1662076800000,2022-09-02 00:00:00,DOT/BTC,0.00035678,0.00037222,0.00035569,0.00036634,0.6306648269143638,1721.52870807
1661990400000,2022-09-01 00:00:00,DOT/BTC,0.00035019,0.00035682,0.00034751,0.00035642,0.147729296652621,414.48094005
1661904000000,2022-08-31 00:00:00,DOT/BTC,0.0003537,0.00035734,0.00034973,0.00034999,0.1115656915822353,318.76822647
1661817600000,2022-08-30 00:00:00,DOT/BTC,0.00035828,0.0003592,0.00035191,0.00035357,0.18352280027709741,519.05648182
1661731200000,2022-08-29 00:00:00,DOT/BTC,0.00035132,0.00035885,0.00034709,0.00035802,0.11817619794660421,330.08267121
1661644800000,2022-08-28 00:00:00,DOT/BTC,0.00035138,0.0003557,0.0003485,0.00035097,0.15843084940505248,451.40852325
1661558400000,2022-08-27 00:00:00,DOT/BTC,0.0003423,0.00035306,0.00034097,0.00035184,0.1387368283864896,394.31795244
1661472000000,2022-08-26 00:00:00,DOT/BTC,0.00035184,0.00035195,0.00033953,0.00034252,0.1778583507358292,519.26413271
1661385600000,2022-08-25 00:00:00,DOT/BTC,0.00035458,0.00035675,0.00034718,0.00035178,0.11307114326773979,321.42572991
1661299200000,2022-08-24 00:00:00,DOT/BTC,0.00035467,0.00035735,0.0003498,0.00035372,0.160872715415798,454.80242965
1661212800000,2022-08-23 00:00:00,DOT/BTC,0.00034618,0.00035875,0.00034155,0.00035496,0.1135360302691032,319.85584367
1661126400000,2022-08-22 00:00:00,DOT/BTC,0.00034636,0.00034636,0.00034345,0.00034373,0.0059476317167757,17.30320809
1661040000000,2022-08-21 00:00:00,DOT/BTC,0.00034167,0.00034881,0.0003401,0.00034646,0.4615820207133376,1332.28084256
1660953600000,2022-08-20 00:00:00,DOT/BTC,0.00035193,0.0003534,0.00033759,0.00034231,0.1209350049016331,353.29089101
1660867200000,2022-08-19 00:00:00,DOT/BTC,0.00034876,0.00035571,0.00033817,0.0003506,0.204984999540886,584.66913731
1660780800000,2022-08-18 00:00:00,DOT/BTC,0.00035845,0.0003643,0.00034711,0.00034891,0.1383314083575198,396.46730778
1660694400000,2022-08-17 00:00:00,DOT/BTC,0.00036965,0.00038204,0.00035719,0.00035902,0.31491213288652536,877.14370477
1660608000000,2022-08-16 00:00:00,DOT/BTC,0.00036518,0.00037302,0.00036129,0.00036959,0.11515695125011999,311.580268
1660521600000,2022-08-15 00:00:00,DOT/BTC,0.00036882,0.00037531,0.00036292,0.00036544,0.14732377785489922,403.14081068
1660435200000,2022-08-14 00:00:00,DOT/BTC,0.00038151,0.0003853,0.00036463,0.00036876,0.2140304952419844,580.40594219
1660348800000,2022-08-13 00:00:00,DOT/BTC,0.00038854,0.0003899,0.00038092,0.00038103,0.3785776290750207,993.56383769
1660262400000,2022-08-12 00:00:00,DOT/BTC,0.00038441,0.00039384,0.0003804,0.00038816,0.12780085035069763,329.24786261
1660176000000,2022-08-11 00:00:00,DOT/BTC,0.00039663,0.0003984,0.00038017,0.00038458,0.1721226519744228,447.56007066
1660089600000,2022-08-10 00:00:00,DOT/BTC,0.00038416,0.00040454,0.00037468,0.0003973,0.136246161757549,342.93018313
1660003200000,2022-08-09 00:00:00,DOT/BTC,0.00038881,0.00039393,0.00038518,0.00038518,0.0095263941008716,24.73231762
1659916800000,2022-08-08 00:00:00,DOT/BTC,0.00037372,0.0003907,0.00037326,0.00038869,0.1814983746769977,466.94891733
1659830400000,2022-08-07 00:00:00,DOT/BTC,0.00037066,0.00038353,0.00036469,0.00037342,0.1120544192635312,300.07610536
1659744000000,2022-08-06 00:00:00,DOT/BTC,0.00037664,0.00038118,0.00036917,0.00037089,0.17282550856273562,465.97511004
1659657600000,2022-08-05 00:00:00,DOT/BTC,0.00035625,0.0003776,0.00035568,0.00037693,0.1427872649320637,378.81639809
1659571200000,2022-08-04 00:00:00,DOT/BTC,0.00035031,0.00035673,0.00034903,0.00035633,0.1061114714930101,297.78988997
1659484800000,2022-08-03 00:00:00,DOT/BTC,0.00034524,0.00036093,0.0003364,0.00034966,0.135760635998531,388.26470285
1659398400000,2022-08-02 00:00:00,DOT/BTC,0.00035017,0.00035301,0.00033466,0.00034492,0.1439333909998928,417.29499884
1659312000000,2022-08-01 00:00:00,DOT/BTC,0.00036971,0.00038176,0.00034876,0.00035149,0.1725520118563974,490.91584926
1659225600000,2022-07-31 00:00:00,DOT/BTC,0.00034665,0.00038526,0.00034323,0.00036981,0.24919730467739099,673.8522611
1659139200000,2022-07-30 00:00:00,DOT/BTC,0.00034404,0.00036721,0.00034355,0.00034623,0.1463429929793202,422.67565774
1659052800000,2022-07-29 00:00:00,DOT/BTC,0.00032881,0.00034943,0.00032743,0.00034421,0.6421565884759431,1865.59538792
1658966400000,2022-07-28 00:00:00,DOT/BTC,0.00033463,0.00034399,0.00032746,0.00032893,0.7622076063528332,2317.23347324
1658880000000,2022-07-27 00:00:00,DOT/BTC,0.00031853,0.00033416,0.00031305,0.0003338,0.1268098046935,379.8975575
1658793600000,2022-07-26 00:00:00,DOT/BTC,0.00031756,0.00031978,0.0003134,0.00031887,0.1165096062965007,365.38277761
1658707200000,2022-07-25 00:00:00,DOT/BTC,0.00032785,0.00032815,0.00031634,0.00031701,0.10825484168144821,341.48715082
1658620800000,2022-07-24 00:00:00,DOT/BTC,0.00032614,0.00033493,0.00032462,0.00032765,0.1217582537349825,371.61072405
1658534400000,2022-07-23 00:00:00,DOT/BTC,0.00032175,0.00032758,0.00031991,0.00032636,0.1311994138113396,402.00825411
1658448000000,2022-07-22 00:00:00,DOT/BTC,0.00032443,0.00033436,0.00032098,0.00032217,0.1166644171334241,362.12067273
1658361600000,2022-07-21 00:00:00,DOT/BTC,0.00032211,0.00032635,0.00031617,0.00032461,0.1149892770957359,354.23824619
1658275200000,2022-07-20 00:00:00,DOT/BTC,0.00033266,0.00034198,0.00032016,0.00032197,0.1466479478519605,455.47084465
1658188800000,2022-07-19 00:00:00,DOT/BTC,0.00034182,0.00035498,0.00033261,0.00033261,0.1637496503411472,492.31727952
1658102400000,2022-07-18 00:00:00,DOT/BTC,0.00033297,0.00034335,0.00033238,0.00034115,0.11813223311613051,346.27651507
1658016000000,2022-07-17 00:00:00,DOT/BTC,0.00033941,0.00033954,0.00032941,0.00033276,0.09883732739939519,297.02286152
1657929600000,2022-07-16 00:00:00,DOT/BTC,0.00032598,0.00033926,0.00031978,0.00033891,0.1075658046777171,317.38752081
1657843200000,2022-07-15 00:00:00,DOT/BTC,0.0003261,0.00033298,0.00032468,0.00032596,0.12732210158841958,390.60652101
1657756800000,2022-07-14 00:00:00,DOT/BTC,0.00031988,0.0003272,0.00031641,0.00032606,0.1123654603996484,344.61590014
1657670400000,2022-07-13 00:00:00,DOT/BTC,0.00032473,0.00032859,0.00031726,0.00031926,0.1003194302338848,314.22486448
1657584000000,2022-07-12 00:00:00,DOT/BTC,0.00032716,0.00033209,0.00032269,0.00032486,0.0790749554183906,243.41240971
1657497600000,2022-07-11 00:00:00,DOT/BTC,0.00032829,0.0003351,0.00032635,0.00032715,0.098268481354212,300.37744568
1657411200000,2022-07-10 00:00:00,DOT/BTC,0.00033607,0.00033723,0.00032525,0.00032848,0.0880783086433808,268.13903021
1657324800000,2022-07-09 00:00:00,DOT/BTC,0.00032544,0.0003399,0.00032544,0.00033599,0.1205333040952348,358.74074852
1657238400000,2022-07-08 00:00:00,DOT/BTC,0.00033749,0.00033853,0.00032316,0.00032574,0.0926235450906336,284.34808464
1657152000000,2022-07-07 00:00:00,DOT/BTC,0.00033659,0.00034459,0.00033377,0.00033748,0.10712797352617359,317.43502882
1657065600000,2022-07-06 00:00:00,DOT/BTC,0.00033867,0.00034469,0.00033614,0.00033643,0.1006344113415552,299.12436864
1656979200000,2022-07-05 00:00:00,DOT/BTC,0.00035401,0.00035508,0.00033571,0.00033877,0.099237760181925,292.9355025
1656892800000,2022-07-04 00:00:00,DOT/BTC,0.00035412,0.00035652,0.00034869,0.00035365,0.0645842768531345,182.62201853
1656806400000,2022-07-03 00:00:00,DOT/BTC,0.0003542,0.00035734,0.00034969,0.00035421,0.056120750424045296,158.43920393
1656720000000,2022-07-02 00:00:00,DOT/BTC,0.00034867,0.00035634,0.00034528,0.00035416,0.460302715952688,1299.7027218
1656633600000,2022-07-01 00:00:00,DOT/BTC,0.00035563,0.00035577,0.00033769,0.00034802,0.0345743404861918,99.34584359
1656547200000,2022-06-30 00:00:00,DOT/BTC,0.00034898,0.00036225,0.00034181,0.00035497,0.074173756442478,208.9578174
1656460800000,2022-06-29 00:00:00,DOT/BTC,0.00036101,0.00036462,0.00034671,0.00034846,0.07937813951173679,227.79699108
1656374400000,2022-06-28 00:00:00,DOT/BTC,0.0003733,0.0003733,0.00036822,0.0003697,0.001214682608212,3.28558996
1656288000000,2022-06-27 00:00:00,DOT/BTC,0.00037221,0.00038313,0.00037098,0.00037252,0.046155251357004004,123.9000627
1656201600000,2022-06-26 00:00:00,DOT/BTC,0.00037915,0.00038822,0.00037207,0.00037248,0.06843079102621441,183.71668553
1656115200000,2022-06-25 00:00:00,DOT/BTC,0.00038414,0.00038861,0.00037253,0.00037839,0.08357906940284429,220.88075637
1656028800000,2022-06-24 00:00:00,DOT/BTC,0.00036907,0.00038841,0.00036733,0.00038595,0.0875486212545525,226.83928295
1655942400000,2022-06-23 00:00:00,DOT/BTC,0.00036963,0.00037269,0.00031559,0.00036931,0.032763137037945006,88.7144595
1655856000000,2022-06-22 00:00:00,DOT/BTC,0.00036947,0.00037608,0.00036902,0.00036902,0.0008194441108178,2.22059539
1655769600000,2022-06-21 00:00:00,DOT/BTC,0.00039,0.00039346,0.00037524,0.00037524,0.0070261300396632,18.72436318
1655683200000,2022-06-20 00:00:00,DOT/BTC,0.000368,0.00038368,0.000368,0.00037477,0.0209985431882281,56.03048053
1655596800000,2022-06-19 00:00:00,DOT/BTC,0.00037298,0.00038006,0.00036673,0.00036748,0.0094151876210252,25.62095249
1655510400000,2022-06-18 00:00:00,DOT/BTC,0.00035276,0.00037528,0.00035275,0.00037528,0.039591179745656006,105.4977077
1655424000000,2022-06-17 00:00:00,DOT/BTC,0.00034895,0.00035158,0.00034836,0.00035158,0.0065429638217376,18.61017072
1655337600000,2022-06-16 00:00:00,DOT/BTC,0.00036895,0.00036981,0.00034331,0.00035089,0.050451533455864804,143.78162232
1655251200000,2022-06-15 00:00:00,DOT/BTC,0.00033842,0.000385,0.0003351,0.000385,0.15626695215285,405.88818741
1655164800000,2022-06-14 00:00:00,DOT/BTC,0.00031408,0.0003364,0.00031408,0.00033308,0.09666672687374118,290.22074839
1655078400000,2022-06-13 00:00:00,DOT/BTC,0.00028007,0.00031,0.00026508,0.00031,0.0570441425734,184.01336314
1654992000000,2022-06-12 00:00:00,DOT/BTC,0.00028,0.00028285,0.0002769,0.00028,0.047834662769599995,170.83808132
1654905600000,2022-06-11 00:00:00,DOT/BTC,0.00029716,0.00030238,0.0002814,0.00028806,0.0299775437907054,104.06701309
1654819200000,2022-06-10 00:00:00,DOT/BTC,0.00030988,0.00030988,0.000296,0.0003038,0.007778555662276,25.60419902
1654732800000,2022-06-09 00:00:00,DOT/BTC,0.0003,0.00030994,0.0003,0.00030458,0.0059233210363504,19.44750488
1654646400000,2022-06-08 00:00:00,DOT/BTC,0.00030227,0.00030227,0.00029762,0.00029762,0.0003168147965422,1.06449431
1654560000000,2022-06-07 00:00:00,DOT/BTC,0.00030004,0.00030701,0.00029897,0.00030701,0.018158842282357698,59.14739677
1654473600000,2022-06-06 00:00:00,DOT/BTC,0.00031597,0.00031698,0.00031,0.00031,0.0062201157852999995,20.06488963
1654387200000,2022-06-05 00:00:00,DOT/BTC,0.00031465,0.00031725,0.0003131,0.00031725,0.005932329610297499,18.69922651
1654300800000,2022-06-04 00:00:00,DOT/BTC,0.0003122,0.00031988,0.0003122,0.00031516,0.018059615052648397,57.30300499
1654214400000,2022-06-03 00:00:00,DOT/BTC,0.00031955,0.00031955,0.00031427,0.0003158,0.028935503419367996,91.62603996
1654128000000,2022-06-02 00:00:00,DOT/BTC,0.00031638,0.00032574,0.00031638,0.00032441,0.0100061797167304,30.84423944
1654041600000,2022-06-01 00:00:00,DOT/BTC,0.00032427,0.00033176,0.00031856,0.00032207,0.040328949836177096,125.21796453
1653955200000,2022-05-31 00:00:00,DOT/BTC,0.00033232,0.00033572,0.00032201,0.00032938,0.0271699372225164,82.48812078
1653868800000,2022-05-30 00:00:00,DOT/BTC,0.00034165,0.00034239,0.00033376,0.0003345,0.01761732106425,52.6676265
1653782400000,2022-05-29 00:00:00,DOT/BTC,0.00032416,0.00033889,0.00032416,0.00033519,0.017022600827479802,50.78493042
1653696000000,2022-05-28 00:00:00,DOT/BTC,0.00031828,0.00033327,0.00031828,0.00033327,0.0249432598066806,74.84399978
1653609600000,2022-05-27 00:00:00,DOT/BTC,0.00031,0.0003678,0.0002999,0.00032296,0.1742700818040864,539.60268084
1653523200000,2022-05-26 00:00:00,DOT/BTC,0.00032007,0.00032008,0.00031393,0.00031453,0.0074358077811464,23.64101288
1653436800000,2022-05-25 00:00:00,DOT/BTC,0.00033655,0.00033655,0.00033291,0.000335,0.02417084465515,72.15177509
1653350400000,2022-05-24 00:00:00,DOT/BTC,0.0003405,0.0003405,0.00033722,0.00033763,0.0005689300726821001,1.68506967
1653264000000,2022-05-23 00:00:00,DOT/BTC,0.00034705,0.00035827,0.00034705,0.00035827,0.0118084319223684,32.95958892
1653177600000,2022-05-22 00:00:00,DOT/BTC,0.00034,0.00034,0.00033206,0.00033206,0.0053703900492892,16.17295082
1653091200000,2022-05-21 00:00:00,DOT/BTC,0.00033376,0.0003364,0.00033376,0.00033575,0.004033119618925,12.0122699
1653004800000,2022-05-20 00:00:00,DOT/BTC,0.00033142,0.00033304,0.00032001,0.0003307,0.039172494355195,118.45326385
1652918400000,2022-05-19 00:00:00,DOT/BTC,0.00032969,0.00033447,0.00032969,0.00033447,0.0106265659630932,31.77135756
1652832000000,2022-05-18 00:00:00,DOT/BTC,0.00036303,0.00036303,0.00032969,0.00032969,0.0179035713771961,54.30425969
1652745600000,2022-05-17 00:00:00,DOT/BTC,0.00036283,0.00036807,0.00035687,0.00035712,0.0258268494151296,72.31980683
1652659200000,2022-05-16 00:00:00,DOT/BTC,0.00036744,0.00036845,0.00035424,0.00035471,0.011156562961930199,31.45263162
1652572800000,2022-05-15 00:00:00,DOT/BTC,0.00037115,0.0003754,0.00035426,0.00037009,0.0264287040220469,71.41155941
1652486400000,2022-05-14 00:00:00,DOT/BTC,0.0003511,0.00038256,0.00034,0.00038074,0.0614352333199376,161.35744424
1652400000000,2022-05-13 00:00:00,DOT/BTC,0.00030801,0.00042,0.00030801,0.0003671,0.251779386436992,685.86049152
1652313600000,2022-05-12 00:00:00,DOT/BTC,0.00031128,0.00031143,0.00027547,0.00030256,0.12057466198992961,398.51487966
1652227200000,2022-05-11 00:00:00,DOT/BTC,0.00036413,0.00036413,0.000275,0.00030808,0.26698382687019045,866.60551438
1652140800000,2022-05-10 00:00:00,DOT/BTC,0.00035981,0.000381,0.00033712,0.00036173,0.5711544631839524,1578.95243188
1652054400000,2022-05-09 00:00:00,DOT/BTC,0.0003856,0.00038868,0.00034801,0.00036581,0.09840277306883351,268.99968035
1651968000000,2022-05-08 00:00:00,DOT/BTC,0.00039128,0.00039128,0.00039128,0.00039128,0.00273896,7
1651881600000,2022-05-07 00:00:00,DOT/BTC,0.00039578,0.00039578,0.00037647,0.00039533,0.0335689707631551,84.91379547
1651795200000,2022-05-06 00:00:00,DOT/BTC,0.00040853,0.00040875,0.00039817,0.00039817,0.0092217796374332,23.16040796
1651708800000,2022-05-05 00:00:00,DOT/BTC,0.00040803,0.00040803,0.00039053,0.00039965,0.014065873142385,35.1954789
1651622400000,2022-05-04 00:00:00,DOT/BTC,0.0003959,0.00040803,0.000394,0.00040803,0.008279157384493798,20.29056046
1651536000000,2022-05-03 00:00:00,DOT/BTC,0.0003919,0.00039358,0.00039071,0.00039151,0.0033735077657498,8.61665798
1651449600000,2022-05-02 00:00:00,DOT/BTC,0.00039585,0.00039585,0.00038327,0.00038495,0.013476899156622,35.00947956
1651363200000,2022-05-01 00:00:00,DOT/BTC,0.00039344,0.00040201,0.00039344,0.00040201,0.05695115412733601,141.6660136
1651276800000,2022-04-30 00:00:00,DOT/BTC,0.00041588,0.00041789,0.00038,0.00038,0.0182233016296,47.95605692
1651190400000,2022-04-29 00:00:00,DOT/BTC,0.00042581,0.0004274,0.00041712,0.00041712,0.005530280651860799,13.25824859
1651104000000,2022-04-28 00:00:00,DOT/BTC,0.00043,0.00043323,0.00042767,0.00043014,0.029877123746097002,69.45906855
1651017600000,2022-04-27 00:00:00,DOT/BTC,0.00043614,0.00043963,0.00043411,0.00043422,0.059667660755678406,137.41343272
1650931200000,2022-04-26 00:00:00,DOT/BTC,0.00044243,0.00044338,0.00043561,0.00043561,0.0417689948697553,95.88621673
1650844800000,2022-04-25 00:00:00,DOT/BTC,0.0004526,0.00045603,0.00044219,0.00044733,0.1039439754285036,232.36531292
1650672000000,2022-04-23 00:00:00,DOT/BTC,0.00047439,0.00048,0.00047439,0.00048,0.026033483174399998,54.23642328
1650585600000,2022-04-22 00:00:00,DOT/BTC,0.00045865,0.00046407,0.00045865,0.00046216,0.0040229377118264,8.70464279
1650412800000,2022-04-20 00:00:00,DOT/BTC,0.00045458,0.00046187,0.00045276,0.0004618,0.037827876970724005,81.91398218
1650326400000,2022-04-19 00:00:00,DOT/BTC,0.0004454,0.00045424,0.0004454,0.00045424,0.0466675066288928,102.73755422
1650240000000,2022-04-18 00:00:00,DOT/BTC,0.00044789,0.00045053,0.00043865,0.00044707,0.0395244625654502,88.40777186
1650153600000,2022-04-17 00:00:00,DOT/BTC,0.00045931,0.00046147,0.00045356,0.00045356,0.008637100608641599,19.04290636
1650067200000,2022-04-16 00:00:00,DOT/BTC,0.00045573,0.00046102,0.00045192,0.00045702,0.011660828007167999,25.5149184
1649980800000,2022-04-15 00:00:00,DOT/BTC,0.00045196,0.00045206,0.0004467,0.00045033,0.0638427322385982,141.76877454
1649894400000,2022-04-14 00:00:00,DOT/BTC,0.00044392,0.00044679,0.00044094,0.00044366,0.0480760915857012,108.36246582
1649808000000,2022-04-13 00:00:00,DOT/BTC,0.00044535,0.00044535,0.0004391,0.00043937,0.0105882628445875,24.09873875
1649721600000,2022-04-12 00:00:00,DOT/BTC,0.00043899,0.000446,0.00043884,0.000446,0.06760943215675999,151.59065506
1649635200000,2022-04-11 00:00:00,DOT/BTC,0.00045695,0.00045695,0.00042891,0.00043479,0.0324722467970721,74.68489799
1649462400000,2022-04-09 00:00:00,DOT/BTC,0.00046,0.00046201,0.00046,0.00046201,0.00048425300943999997,1.048144
1649376000000,2022-04-08 00:00:00,DOT/BTC,0.00047022,0.0004712,0.00046245,0.00046624,0.0171865293966784,36.86197966
1649289600000,2022-04-07 00:00:00,DOT/BTC,0.00046758,0.00046822,0.00046,0.00046381,0.0116193021615799,25.05185779
1649203200000,2022-04-06 00:00:00,DOT/BTC,0.00047533,0.00047881,0.0004557,0.00046204,0.020522802280290398,44.41780426
1649116800000,2022-04-05 00:00:00,DOT/BTC,0.00049085,0.00049085,0.00048429,0.00048429,0.009105364008000901,18.80147021
