https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume URUS,Volume USDT
1663268400,2022-09-15 19:00:00,URUS/USDT,17.352,17.352,17.255,17.267,565.9221,9790.9218102
1663264800,2022-09-15 18:00:00,URUS/USDT,17.337,17.461,17.313,17.354,418.7435,7270.8402114
1663261200,2022-09-15 17:00:00,URUS/USDT,17.363,17.379,17.307,17.341,372.2667,6453.3559827
1663257600,2022-09-15 16:00:00,URUS/USDT,17.336,17.49,17.259,17.357,405.5935,7022.6085972
1663254000,2022-09-15 15:00:00,URUS/USDT,17.401,17.423,17.26,17.324,552.8313,9583.1080464
1663250400,2022-09-15 14:00:00,URUS/USDT,17.707,17.753,17.382,17.394,565.0527,9957.1037057
1663246800,2022-09-15 13:00:00,URUS/USDT,17.724,17.739,17.699,17.704,557.9675,9890.9595002
1663243200,2022-09-15 12:00:00,URUS/USDT,17.795,17.824,17.692,17.727,607.0906,10777.1585296
1663239600,2022-09-15 11:00:00,URUS/USDT,17.907,17.933,17.763,17.797,424.6276,7566.0800401
1663236000,2022-09-15 10:00:00,URUS/USDT,17.736,18.508,17.688,17.901,909.8706,16250.6337609
1663232400,2022-09-15 09:00:00,URUS/USDT,17.828,17.864,17.732,17.735,413.3286,7353.2093789
1663228800,2022-09-15 08:00:00,URUS/USDT,17.778,17.832,17.752,17.832,366.5517,6525.4703386
1663225200,2022-09-15 07:00:00,URUS/USDT,17.778,17.911,17.74,17.776,485.8373,8627.9552483
1663221600,2022-09-15 06:00:00,URUS/USDT,17.512,17.935,17.389,17.776,494.2966,8661.618342
1663218000,2022-09-15 05:00:00,URUS/USDT,17.414,17.573,17.356,17.51,477.1121,8342.3351387
1663214400,2022-09-15 04:00:00,URUS/USDT,17.486,17.498,17.366,17.412,522.5108,9100.0486189
1663210800,2022-09-15 03:00:00,URUS/USDT,17.438,17.499,17.263,17.49,349.6151,6111.9139699
1663207200,2022-09-15 02:00:00,URUS/USDT,17.587,17.631,17.264,17.442,500.4503,8777.6426477
1663203600,2022-09-15 01:00:00,URUS/USDT,17.46,17.98,17.351,17.585,557.0496,9767.2861215
1663200000,2022-09-15 00:00:00,URUS/USDT,17.327,17.496,17.256,17.454,360.3215,6285.6405601
1663196400,2022-09-14 23:00:00,URUS/USDT,17.282,17.329,17.275,17.327,424.0533,7333.8249242
1663192800,2022-09-14 22:00:00,URUS/USDT,17.289,17.329,17.268,17.281,419.4017,7248.9149755
1663189200,2022-09-14 21:00:00,URUS/USDT,17.309,17.329,17.285,17.291,558.9929,9670.6146534
1663185600,2022-09-14 20:00:00,URUS/USDT,17.256,17.43,17.204,17.312,617.1616,10660.0760137
1663182000,2022-09-14 19:00:00,URUS/USDT,17.195,17.27,17.076,17.254,502.3331,8629.1647041
1663178400,2022-09-14 18:00:00,URUS/USDT,17.433,17.444,17.072,17.197,473.8068,8182.3081128
1663174800,2022-09-14 17:00:00,URUS/USDT,17.4,17.456,17.342,17.432,375.879,6553.8880809
1663171200,2022-09-14 16:00:00,URUS/USDT,17.418,17.444,17.373,17.403,468.3289,8147.2929145
1663167600,2022-09-14 15:00:00,URUS/USDT,17.364,17.458,17.356,17.417,600.2973,10429.7488034
1663164000,2022-09-14 14:00:00,URUS/USDT,17.419,17.431,17.359,17.367,491.5677,8547.393941
1663160400,2022-09-14 13:00:00,URUS/USDT,17.431,17.445,17.385,17.425,377.6943,6579.9572926
1663156800,2022-09-14 12:00:00,URUS/USDT,17.37,17.433,17.324,17.427,545.2777,9486.5330604
1663153200,2022-09-14 11:00:00,URUS/USDT,17.437,17.488,17.358,17.366,470.5989,8193.7763569
1663149600,2022-09-14 10:00:00,URUS/USDT,17.435,17.446,17.387,17.435,596.8736,10400.8863141
1663146000,2022-09-14 09:00:00,URUS/USDT,17.418,17.481,17.402,17.437,364.0706,6345.6597918
1663142400,2022-09-14 08:00:00,URUS/USDT,17.37,17.452,17.358,17.412,501.5577,8731.2875229
1663138800,2022-09-14 07:00:00,URUS/USDT,17.532,17.532,17.328,17.372,361.5203,6303.5838196
1663135200,2022-09-14 06:00:00,URUS/USDT,17.326,17.9,17.326,17.375,671.7298,11692.6939496
1663131600,2022-09-14 05:00:00,URUS/USDT,17.358,17.37,17.32,17.325,436.4764,7566.948801
1663128000,2022-09-14 04:00:00,URUS/USDT,17.317,17.36,17.317,17.356,422.5107,7328.4898975
1663124400,2022-09-14 03:00:00,URUS/USDT,17.342,17.39,17.228,17.319,557.3045,9634.7551636
1663120800,2022-09-14 02:00:00,URUS/USDT,17.396,17.526,17.336,17.345,376.8259,6570.400191
1663117200,2022-09-14 01:00:00,URUS/USDT,17.436,17.452,17.386,17.39,372.6056,6484.3727606
1663113600,2022-09-14 00:00:00,URUS/USDT,17.492,17.502,17.34,17.434,357.7935,6243.4696706
1663110000,2022-09-13 23:00:00,URUS/USDT,17.488,17.552,17.378,17.494,414.2143,7225.9507048
1663106400,2022-09-13 22:00:00,URUS/USDT,17.517,17.597,17.451,17.486,501.9511,8797.9107721
1663102800,2022-09-13 21:00:00,URUS/USDT,17.37,17.686,17.29,17.511,598.8239,10375.5549302
1663099200,2022-09-13 20:00:00,URUS/USDT,17.453,17.483,17.132,17.366,547.8009,9513.0223173
1663095600,2022-09-13 19:00:00,URUS/USDT,17.527,17.529,17.427,17.447,499.7613,8746.7584686
1663092000,2022-09-13 18:00:00,URUS/USDT,17.513,17.53,17.457,17.529,390.1353,6823.8899226
1663088400,2022-09-13 17:00:00,URUS/USDT,17.518,17.554,17.491,17.517,536.7158,9399.7536555
1663084800,2022-09-13 16:00:00,URUS/USDT,17.515,17.523,17.448,17.521,569.7216,9959.3532057
1663081200,2022-09-13 15:00:00,URUS/USDT,17.497,17.556,17.477,17.517,576.4009,10092.0041993
1663077600,2022-09-13 14:00:00,URUS/USDT,17.484,17.524,17.381,17.501,535.2226,9354.8625404
1663074000,2022-09-13 13:00:00,URUS/USDT,18.028,18.042,17.404,17.478,496.8796,8775.9049475
1663070400,2022-09-13 12:00:00,URUS/USDT,18.519,18.55,17.946,18.026,229.8582,4233.3575237
1663066800,2022-09-13 11:00:00,URUS/USDT,18.463,18.524,18.452,18.52,565.0169,10450.2040138
1663063200,2022-09-13 10:00:00,URUS/USDT,18.484,18.53,18.404,18.466,350.0105,6458.1323674
1663059600,2022-09-13 09:00:00,URUS/USDT,18.477,18.525,18.41,18.49,436.4844,8075.6990934
1663056000,2022-09-13 08:00:00,URUS/USDT,18.491,18.502,18.301,18.473,437.9826,8074.1514046
1663052400,2022-09-13 07:00:00,URUS/USDT,18.452,18.53,18.452,18.488,345.1134,6383.3291976
1663048800,2022-09-13 06:00:00,URUS/USDT,18.499,18.535,18.412,18.45,505.4848,9333.5581796
1663045200,2022-09-13 05:00:00,URUS/USDT,18.469,18.535,18.443,18.505,355.733,6576.9913494
1663041600,2022-09-13 04:00:00,URUS/USDT,18.453,18.495,18.415,18.465,402.1054,7418.6620518
1663038000,2022-09-13 03:00:00,URUS/USDT,18.332,18.512,18.324,18.457,508.113,9365.8206822
1663034400,2022-09-13 02:00:00,URUS/USDT,18.075,18.333,17.762,18.332,469.2026,8474.1813585
1663030800,2022-09-13 01:00:00,URUS/USDT,18.314,18.318,17.805,18.079,576.2447,10453.0371538
1663027200,2022-09-13 00:00:00,URUS/USDT,18.293,18.391,18.293,18.315,323.9387,5933.5509952
1663023600,2022-09-12 23:00:00,URUS/USDT,18.337,18.402,18.285,18.291,365.8594,6696.5638512
1663020000,2022-09-12 22:00:00,URUS/USDT,18.326,18.396,18.326,18.339,379.5636,6969.8490685
1663016400,2022-09-12 21:00:00,URUS/USDT,18.495,18.498,18.21,18.332,366.422,6737.4576986
1663012800,2022-09-12 20:00:00,URUS/USDT,18.473,18.495,18.444,18.492,562.8827,10395.7259761
1663009200,2022-09-12 19:00:00,URUS/USDT,18.456,18.5,18.436,18.475,435.3236,8039.4938978
1663005600,2022-09-12 18:00:00,URUS/USDT,18.438,18.5,18.438,18.454,535.3611,9881.5735199
1663002000,2022-09-12 17:00:00,URUS/USDT,18.475,18.5,18.437,18.439,438.3569,8094.6338122
1662998400,2022-09-12 16:00:00,URUS/USDT,18.582,18.644,18.426,18.472,417.4966,7736.5191546
1662994800,2022-09-12 15:00:00,URUS/USDT,18.872,18.874,18.441,18.588,351.2308,6582.1951957
1662991200,2022-09-12 14:00:00,URUS/USDT,18.925,18.971,18.83,18.866,450.4699,8498.3102043
1662987600,2022-09-12 13:00:00,URUS/USDT,19.02,19.069,18.767,18.927,411.2322,7810.9140238
1662984000,2022-09-12 12:00:00,URUS/USDT,19.005,19.073,18.997,19.022,488.7369,9302.8814764
1662980400,2022-09-12 11:00:00,URUS/USDT,19.053,19.073,18.983,19.009,556.5022,10587.718829
1662976800,2022-09-12 10:00:00,URUS/USDT,19.167,19.184,18.799,19.051,441.8011,8394.7571941
1662973200,2022-09-12 09:00:00,URUS/USDT,19.175,19.183,19.142,19.168,390.3189,7481.2685224
1662969600,2022-09-12 08:00:00,URUS/USDT,19.052,19.191,19.052,19.174,417.8636,7986.1786647
1662966000,2022-09-12 07:00:00,URUS/USDT,19.102,19.194,18.982,19.05,547.1012,10430.4906569
1662962400,2022-09-12 06:00:00,URUS/USDT,19.201,19.27,19.016,19.106,350.1468,6701.1272776
1662958800,2022-09-12 05:00:00,URUS/USDT,19.227,19.233,19.177,19.199,338.9904,6508.0637952
1662955200,2022-09-12 04:00:00,URUS/USDT,19.199,19.293,19.191,19.233,437.3721,8414.3777839
1662951600,2022-09-12 03:00:00,URUS/USDT,19.416,19.424,19.123,19.195,352.229,6785.3800858
1662948000,2022-09-12 02:00:00,URUS/USDT,19.338,19.5,19.269,19.412,542.3371,10515.3301326
1662944400,2022-09-12 01:00:00,URUS/USDT,19.281,19.5,18.746,19.34,722.1635,13817.4272806
1662940800,2022-09-12 00:00:00,URUS/USDT,19.251,19.302,19.219,19.279,530.3118,10225.7938263
1662937200,2022-09-11 23:00:00,URUS/USDT,19.283,19.353,19.219,19.252,404.6062,7791.8611205
1662933600,2022-09-11 22:00:00,URUS/USDT,19.303,19.329,19.219,19.282,536.7555,10353.475466
1662930000,2022-09-11 21:00:00,URUS/USDT,19.28,19.313,19.263,19.302,388.3878,7494.4762053
1662926400,2022-09-11 20:00:00,URUS/USDT,19.394,19.394,19.263,19.282,267.6974,5172.444292
1662922800,2022-09-11 19:00:00,URUS/USDT,19.418,19.429,19.386,19.392,513.9202,9976.5080508
1662919200,2022-09-11 18:00:00,URUS/USDT,19.386,19.44,19.263,19.415,519.125,10064.5752516
1662915600,2022-09-11 17:00:00,URUS/USDT,19.382,19.404,19.364,19.382,342.3661,6637.225171
1662912000,2022-09-11 16:00:00,URUS/USDT,19.362,19.446,19.312,19.386,341.3619,6615.7674458
1662908400,2022-09-11 15:00:00,URUS/USDT,19.388,19.432,19.328,19.358,353.1708,6838.6256848
1662904800,2022-09-11 14:00:00,URUS/USDT,19.65,19.677,19.253,19.386,359.5936,7046.8950329
1662901200,2022-09-11 13:00:00,URUS/USDT,19.8,19.896,19.431,19.647,490.832,9615.7493195
1662897600,2022-09-11 12:00:00,URUS/USDT,19.622,19.896,19.566,19.802,454.8451,8966.8659925
1662894000,2022-09-11 11:00:00,URUS/USDT,19.596,19.896,19.456,19.628,489.4229,9597.687117
1662890400,2022-09-11 10:00:00,URUS/USDT,19.668,19.668,19.577,19.594,331.0917,6491.4977655
1662886800,2022-09-11 09:00:00,URUS/USDT,19.622,19.682,19.574,19.674,510.031,10000.3202962
1662883200,2022-09-11 08:00:00,URUS/USDT,19.535,19.731,19.535,19.624,352.1757,6913.7075077
1662879600,2022-09-11 07:00:00,URUS/USDT,19.589,19.692,19.521,19.541,382.5726,7473.890088
1662876000,2022-09-11 06:00:00,URUS/USDT,19.68,19.691,19.563,19.585,316.7167,6212.1489021
1662872400,2022-09-11 05:00:00,URUS/USDT,19.736,19.802,19.469,19.679,349.1257,6875.0931688
1662868800,2022-09-11 04:00:00,URUS/USDT,19.784,19.796,19.7,19.74,330.1514,6522.2341308
1662865200,2022-09-11 03:00:00,URUS/USDT,19.754,19.802,19.63,19.778,506.0388,10010.6478076
1662861600,2022-09-11 02:00:00,URUS/USDT,19.76,19.798,19.63,19.756,545.8839,10782.2091456
1662858000,2022-09-11 01:00:00,URUS/USDT,19.778,19.896,19.662,19.758,520.274,10291.6063974
1662854400,2022-09-11 00:00:00,URUS/USDT,19.675,19.854,19.675,19.784,326.5839,6462.1220998
1662850800,2022-09-10 23:00:00,URUS/USDT,19.647,19.846,19.603,19.681,328.3486,6445.3459078
1662847200,2022-09-10 22:00:00,URUS/USDT,19.531,19.755,19.515,19.647,493.9663,9682.3944421
1662843600,2022-09-10 21:00:00,URUS/USDT,19.586,19.692,19.432,19.525,388.2779,7603.4769423
1662840000,2022-09-10 20:00:00,URUS/USDT,19.554,19.614,19.554,19.583,527.8768,10338.7998978
1662836400,2022-09-10 19:00:00,URUS/USDT,19.571,19.574,19.545,19.552,332.1633,6496.1522636
1662832800,2022-09-10 18:00:00,URUS/USDT,19.548,19.598,19.547,19.568,508.112,9943.2100085
1662829200,2022-09-10 17:00:00,URUS/USDT,19.563,19.63,19.542,19.549,475.9925,9306.7560509
1662825600,2022-09-10 16:00:00,URUS/USDT,19.588,19.615,19.559,19.564,426.2552,8351.1998024
1662822000,2022-09-10 15:00:00,URUS/USDT,19.569,19.63,19.559,19.587,332.8698,6520.6458642
1662818400,2022-09-10 14:00:00,URUS/USDT,19.542,19.583,19.523,19.571,448.0018,8765.11618
1662814800,2022-09-10 13:00:00,URUS/USDT,19.525,19.619,19.521,19.537,303.3961,5936.005918
1662811200,2022-09-10 12:00:00,URUS/USDT,19.46,19.605,19.46,19.527,528.5516,10306.892259
1662807600,2022-09-10 11:00:00,URUS/USDT,19.455,19.529,19.447,19.459,490.0225,9535.9356296
1662804000,2022-09-10 10:00:00,URUS/USDT,19.455,19.486,19.425,19.457,326.3214,6353.2569603
1662800400,2022-09-10 09:00:00,URUS/USDT,19.477,19.477,19.448,19.453,338.5162,6586.5409203
1662796800,2022-09-10 08:00:00,URUS/USDT,19.46,19.488,19.454,19.476,422.2861,8222.3581402
1662793200,2022-09-10 07:00:00,URUS/USDT,19.472,19.529,19.425,19.457,490.0087,9534.3771934
1662789600,2022-09-10 06:00:00,URUS/USDT,19.397,19.547,19.397,19.473,256.4605,4994.3993598
1662786000,2022-09-10 05:00:00,URUS/USDT,19.372,19.552,19.219,19.385,438.2816,8477.2146929
1662782400,2022-09-10 04:00:00,URUS/USDT,19.248,19.373,19.149,19.219,354.3215,6836.6796469
1662778800,2022-09-10 03:00:00,URUS/USDT,19.27,19.292,19.236,19.252,466.4426,8980.9017496
1662775200,2022-09-10 02:00:00,URUS/USDT,19.331,19.373,19.198,19.268,549.0519,10594.987962
1662771600,2022-09-10 01:00:00,URUS/USDT,19.209,19.46,19.201,19.333,526.2785,10144.0287709
1662768000,2022-09-10 00:00:00,URUS/USDT,19.221,19.253,19.19,19.21,503.7822,9673.5248364
1662764400,2022-09-09 23:00:00,URUS/USDT,19.201,19.253,19.147,19.223,483.715,9292.677752
1662760800,2022-09-09 22:00:00,URUS/USDT,19.178,19.293,19.097,19.198,337.5607,6486.7234874
1662757200,2022-09-09 21:00:00,URUS/USDT,19.27,19.293,18.928,19.172,645.4806,12387.9511174
1662753600,2022-09-09 20:00:00,URUS/USDT,19.267,19.335,19.231,19.269,503.5063,9707.1111943
1662750000,2022-09-09 19:00:00,URUS/USDT,19.345,19.345,19.211,19.265,280.5726,5407.9694365
1662746400,2022-09-09 18:00:00,URUS/USDT,19.163,19.368,19.022,19.347,301.6965,5772.568076
1662742800,2022-09-09 17:00:00,URUS/USDT,19.19,19.215,19.024,19.161,450.0702,8616.6460002
1662739200,2022-09-09 16:00:00,URUS/USDT,19.165,19.22,19.165,19.192,414.6041,7958.372094
1662735600,2022-09-09 15:00:00,URUS/USDT,19.159,19.263,19.109,19.163,323.2986,6191.5927675
1662732000,2022-09-09 14:00:00,URUS/USDT,19.217,19.217,19.143,19.161,502.1994,9633.580144
1662728400,2022-09-09 13:00:00,URUS/USDT,19.062,19.261,19.047,19.218,444.1147,8503.3170603
1662724800,2022-09-09 12:00:00,URUS/USDT,19.117,19.215,18.962,19.06,478.0922,9129.8343515
1662721200,2022-09-09 11:00:00,URUS/USDT,19.033,19.193,18.929,19.123,393.7701,7504.980427
1662717600,2022-09-09 10:00:00,URUS/USDT,18.933,19.16,18.915,19.039,366.1526,6950.2798636
1662714000,2022-09-09 09:00:00,URUS/USDT,19.136,19.148,18.873,18.937,500.5986,9530.9168782
1662710400,2022-09-09 08:00:00,URUS/USDT,19.097,19.141,19.011,19.137,486.0445,9261.8351023
1662706800,2022-09-09 07:00:00,URUS/USDT,19.075,19.19,19.075,19.103,339.5179,6489.0643653
1662703200,2022-09-09 06:00:00,URUS/USDT,18.781,19.19,18.781,19.077,531.6586,10120.7304938
1662699600,2022-09-09 05:00:00,URUS/USDT,18.694,18.796,18.652,18.78,331.2237,6204.6243846
1662696000,2022-09-09 04:00:00,URUS/USDT,18.386,18.765,18.386,18.688,529.4021,9880.3766219
1662692400,2022-09-09 03:00:00,URUS/USDT,18.35,18.546,18.334,18.39,484.5448,8903.6344529
1662688800,2022-09-09 02:00:00,URUS/USDT,18.319,18.366,18.29,18.348,577.6641,10592.2644743
1662685200,2022-09-09 01:00:00,URUS/USDT,18.397,18.401,18.304,18.32,440.2305,8075.8806605
1662681600,2022-09-09 00:00:00,URUS/USDT,18.36,18.417,18.282,18.395,419.4871,7695.6612051
1662678000,2022-09-08 23:00:00,URUS/USDT,18.39,18.478,18.21,18.366,413.3872,7598.8813689
1662674400,2022-09-08 22:00:00,URUS/USDT,18.49,18.692,18.264,18.384,488.624,9055.2627723
1662670800,2022-09-08 21:00:00,URUS/USDT,18.508,18.532,18.487,18.487,493.2522,9126.5989318
1662667200,2022-09-08 20:00:00,URUS/USDT,18.53,18.56,18.498,18.507,514.7194,9533.4170729
1662663600,2022-09-08 19:00:00,URUS/USDT,18.559,18.564,18.511,18.524,492.6448,9127.0550977
1662660000,2022-09-08 18:00:00,URUS/USDT,18.552,18.59,18.509,18.561,368.8967,6844.6358555
1662656400,2022-09-08 17:00:00,URUS/USDT,18.572,18.597,18.485,18.553,512.9683,9523.9313647
1662652800,2022-09-08 16:00:00,URUS/USDT,18.584,18.622,18.518,18.569,357.8539,6639.9071856
1662649200,2022-09-08 15:00:00,URUS/USDT,18.547,18.622,18.537,18.586,507.822,9433.6827358
1662645600,2022-09-08 14:00:00,URUS/USDT,18.563,18.692,18.481,18.551,499.9645,9288.1487436
1662642000,2022-09-08 13:00:00,URUS/USDT,18.692,18.692,18.48,18.559,304.818,5672.4675085
1662638400,2022-09-08 12:00:00,URUS/USDT,18.547,18.693,18.479,18.692,278.6939,5180.8776721
1662634800,2022-09-08 11:00:00,URUS/USDT,18.565,18.575,18.527,18.541,343.6901,6373.7435245
1662631200,2022-09-08 10:00:00,URUS/USDT,18.407,18.691,18.319,18.571,526.6371,9759.9719968
1662627600,2022-09-08 09:00:00,URUS/USDT,18.418,19.006,17.918,18.408,787.9716,14605.2080656
1662624000,2022-09-08 08:00:00,URUS/USDT,18.418,18.476,18.376,18.42,501.1651,9238.5796906
1662620400,2022-09-08 07:00:00,URUS/USDT,18.392,18.519,18.37,18.414,335.0276,6166.0053243
1662616800,2022-09-08 06:00:00,URUS/USDT,18.499,18.6,18.299,18.386,377.6779,6958.8315418
1662613200,2022-09-08 05:00:00,URUS/USDT,18.457,18.517,18.334,18.505,439.4105,8128.5552707
1662609600,2022-09-08 04:00:00,URUS/USDT,18.495,18.497,18.334,18.453,347.2904,6408.8136802
1662606000,2022-09-08 03:00:00,URUS/USDT,18.467,18.515,18.334,18.501,552.574,10220.2911883
1662602400,2022-09-08 02:00:00,URUS/USDT,18.355,18.613,18.19,18.469,562.7156,10387.140558
1662598800,2022-09-08 01:00:00,URUS/USDT,18.6,18.602,18.219,18.361,574.6908,10605.9455484
1662595200,2022-09-08 00:00:00,URUS/USDT,18.63,18.658,18.546,18.597,565.8453,10518.7633845
1662591600,2022-09-07 23:00:00,URUS/USDT,18.556,18.656,18.554,18.627,356.1664,6631.0577557
1662588000,2022-09-07 22:00:00,URUS/USDT,18.557,18.669,18.546,18.556,337.7648,6276.5067712
1662584400,2022-09-07 21:00:00,URUS/USDT,18.191,18.669,18.191,18.56,234.9491,4345.615147
1662580800,2022-09-07 20:00:00,URUS/USDT,17.706,18.329,17.686,18.191,430.5051,7741.5149443
1662577200,2022-09-07 19:00:00,URUS/USDT,17.781,17.885,17.665,17.705,359.8155,6386.5000903
1662573600,2022-09-07 18:00:00,URUS/USDT,17.768,17.887,17.651,17.777,574.0642,10205.3972613
1662570000,2022-09-07 17:00:00,URUS/USDT,17.654,18.118,17.647,17.772,527.7812,9348.790134
1662566400,2022-09-07 16:00:00,URUS/USDT,17.575,17.661,17.552,17.651,531.937,9359.4142093
1662562800,2022-09-07 15:00:00,URUS/USDT,17.512,17.583,17.508,17.575,502.8711,8819.7201126
1662559200,2022-09-07 14:00:00,URUS/USDT,17.388,17.536,17.386,17.509,462.2979,8078.2294324
1662555600,2022-09-07 13:00:00,URUS/USDT,17.256,17.686,17.244,17.39,473.8998,8206.4211241
1662552000,2022-09-07 12:00:00,URUS/USDT,17.397,17.469,17,17.255,513.452,8899.889378
1662548400,2022-09-07 11:00:00,URUS/USDT,17.431,17.453,17.236,17.393,551.8701,9595.208998
1662544800,2022-09-07 10:00:00,URUS/USDT,17.459,17.527,17.236,17.435,584.5432,10203.5201721
1662541200,2022-09-07 09:00:00,URUS/USDT,17.394,17.58,17.13,17.457,432.2325,7501.1621953
1662537600,2022-09-07 08:00:00,URUS/USDT,17.191,17.474,17.191,17.398,400.9558,6964.1578579
