https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume SGD
1661140800000,2022-08-22 04:00:00,ETH/SGD,2227.92,2290.01,2140.6,2258.79,1145.300023,2586992.23895217
1661054400000,2022-08-21 04:00:00,ETH/SGD,2209.9,2291.9,2182.0,2227.92,927.002813,2065288.10713896
1660968000000,2022-08-20 04:00:00,ETH/SGD,2270.54,2305.0,2130.0,2209.9,1748.038988,3862991.3595812004
1660881600000,2022-08-19 04:00:00,ETH/SGD,2528.24,2532.83,2235.0,2270.54,2169.60521,4926175.413513401
1660795200000,2022-08-18 04:00:00,ETH/SGD,2561.36,2605.0,2509.73,2528.24,558.372505,1411699.7020412
1660708800000,2022-08-17 04:00:00,ETH/SGD,2619.53,2699.59,2520.0,2561.36,1401.690529,3590234.05335944
1660622400000,2022-08-16 04:00:00,ETH/SGD,2614.59,2643.52,2565.0,2619.53,670.125412,1755413.6204963601
1660536000000,2022-08-15 04:00:00,ETH/SGD,2729.18,2735.0,2568.0,2614.59,975.173298,2549678.35321782
1660449600000,2022-08-14 04:00:00,ETH/SGD,2729.36,2783.34,2621.04,2729.18,878.218793,2396817.1654797397
1660363200000,2022-08-13 04:00:00,ETH/SGD,2740.0,2745.0,2705.0,2729.36,211.395476,576974.35637536
1660276800000,2022-08-12 04:00:00,ETH/SGD,2610.74,2740.0,2550.0,2740.0,874.735402,2396775.00148
1660190400000,2022-08-11 04:00:00,ETH/SGD,2583.29,2618.35,2555.0,2610.74,234.08706,611140.4510244
1660104000000,2022-08-10 04:00:00,ETH/SGD,2302.58,2632.16,2302.1,2583.29,1658.007791,4283114.94641239
1660017600000,2022-08-09 04:00:00,ETH/SGD,2455.73,2467.6,2290.95,2302.58,1215.812653,2799505.89854474
1659931200000,2022-08-08 04:00:00,ETH/SGD,2368.91,2504.39,2365.75,2455.73,911.515391,2238435.69114043
1659844800000,2022-08-07 04:00:00,ETH/SGD,2329.4,2390.0,2316.96,2368.91,448.22774,1061811.1755634
1659758400000,2022-08-06 04:00:00,ETH/SGD,2399.06,2401.1,2307.57,2329.4,432.858397,1008300.3499718001
1659672000000,2022-08-05 04:00:00,ETH/SGD,2287.61,2419.0,2272.55,2399.06,1065.161302,2555385.8731761198
1659585600000,2022-08-04 04:00:00,ETH/SGD,2280.9,2300.23,2185.0,2287.61,760.367113,1739423.41136993
1659499200000,2022-08-03 04:00:00,ETH/SGD,2233.45,2311.37,2227.61,2280.9,262.735686,599273.8261974
1659412800000,2022-08-02 04:00:00,ETH/SGD,2171.69,2316.97,2156.82,2233.45,724.484889,1618100.7753370497
1659326400000,2022-08-01 04:00:00,ETH/SGD,2336.98,2343.53,2165.0,2171.69,911.603231,1979719.62073039
1659240000000,2022-07-31 04:00:00,ETH/SGD,2343.41,2421.22,2308.18,2336.98,936.450286,2188465.58937628
1659153600000,2022-07-30 04:00:00,ETH/SGD,2357.14,2411.52,2317.3,2343.41,1107.458101,2595228.38846441
1659067200000,2022-07-29 04:00:00,ETH/SGD,2392.0,2440.0,2293.86,2357.14,1518.296445,3578837.2823673
1658980800000,2022-07-28 04:00:00,ETH/SGD,2280.0,2459.0,2280.0,2392.0,617.515127,1477096.183784
1658894400000,2022-07-27 04:00:00,ETH/SGD,1978.04,2320.69,1977.05,2280.0,2243.66349,5115552.7572
1658808000000,2022-07-26 04:00:00,ETH/SGD,1988.28,2023.33,1888.0,1978.04,1415.538796,2799992.36003984
1658721600000,2022-07-25 04:00:00,ETH/SGD,2098.25,2148.75,1942.48,1988.28,1381.329978,2746470.76865784
1658635200000,2022-07-24 04:00:00,ETH/SGD,2155.94,2305.0,2082.84,2098.25,2112.473487,4432497.494097751
1658548800000,2022-07-23 04:00:00,ETH/SGD,2184.85,2214.87,2070.6,2155.94,995.115008,2145408.25034752
1658462400000,2022-07-22 04:00:00,ETH/SGD,2170.16,2285.27,2105.22,2184.85,1688.316572,3688718.4623342
1658376000000,2022-07-21 04:00:00,ETH/SGD,2071.41,2230.0,2041.28,2170.16,1583.933417,3437388.9442367195
1658289600000,2022-07-20 04:00:00,ETH/SGD,2170.61,2250.0,2065.59,2071.41,1898.112081,3931768.3457042095
1658203200000,2022-07-19 04:00:00,ETH/SGD,2121.65,2205.0,2086.92,2170.61,1948.688673,4229843.12050053
1658116800000,2022-07-18 04:00:00,ETH/SGD,1962.94,2275.4,1949.51,2121.65,2429.665122,5154899.0060913
1658030400000,2022-07-17 04:00:00,ETH/SGD,1889.67,1981.67,1845.3,1962.94,1304.527378,2560708.97137132
1657944000000,2022-07-16 04:00:00,ETH/SGD,1710.0,1986.66,1669.98,1889.67,1695.569409,3204066.64510503
1657857600000,2022-07-15 04:00:00,ETH/SGD,1682.2,1798.27,1671.62,1710.0,1374.676563,2350696.9227299998
1657771200000,2022-07-14 04:00:00,ETH/SGD,1551.51,1710.0,1505.15,1682.2,1235.355556,2078115.1163032001
1657684800000,2022-07-13 04:00:00,ETH/SGD,1478.87,1569.74,1478.87,1551.51,349.960872,542967.79251672
1657598400000,2022-07-12 04:00:00,ETH/SGD,1527.21,1575.0,1455.01,1478.87,1261.790275,1866023.78398925
1657512000000,2022-07-11 04:00:00,ETH/SGD,1610.0,1627.9,1522.0,1527.21,1126.898713,1721010.98348073
1657425600000,2022-07-10 04:00:00,ETH/SGD,1648.0,1670.0,1596.59,1610.0,291.501938,469318.12017999997
1657339200000,2022-07-09 04:00:00,ETH/SGD,1669.54,1708.12,1640.35,1648.0,200.586884,330567.184832
1657252800000,2022-07-08 04:00:00,ETH/SGD,1746.28,1762.88,1661.53,1669.54,331.019604,552650.46966216
1657166400000,2022-07-07 04:00:00,ETH/SGD,1644.0,1771.93,1629.31,1746.28,1110.952301,1940033.7841902801
1657080000000,2022-07-06 04:00:00,ETH/SGD,1588.22,1682.75,1588.22,1644.0,197.152633,324118.92865200003
1656993600000,2022-07-05 04:00:00,ETH/SGD,1605.01,1636.51,1513.39,1588.22,606.534867,963310.80646674
1656907200000,2022-07-04 04:00:00,ETH/SGD,1469.67,1615.0,1459.63,1605.01,797.775288,1280437.31499288
1656820800000,2022-07-03 04:00:00,ETH/SGD,1482.5,1510.0,1452.87,1469.67,340.553298,500500.96547166
1656734400000,2022-07-02 04:00:00,ETH/SGD,1446.4,1501.46,1434.41,1482.5,511.742215,758657.8337375
1656648000000,2022-07-01 04:00:00,ETH/SGD,1469.71,1519.03,1441.83,1446.4,775.885978,1122241.4785792
1656561600000,2022-06-30 04:00:00,ETH/SGD,1519.43,1552.6,1390.0,1469.71,1091.972916,1604883.51437436
1656475200000,2022-06-29 04:00:00,ETH/SGD,1585.68,1585.68,1497.09,1519.43,172.986893,262841.47483099
1656388800000,2022-06-28 04:00:00,ETH/SGD,1635.6,1712.24,1575.0,1585.68,511.768217,811500.62633256
1656302400000,2022-06-27 04:00:00,ETH/SGD,1685.98,1711.02,1610.52,1635.6,514.541551,841584.1608156
1656216000000,2022-06-26 04:00:00,ETH/SGD,1708.42,1772.53,1657.88,1685.98,662.160718,1116389.72733364
1656129600000,2022-06-25 04:00:00,ETH/SGD,1696.67,1738.38,1637.01,1708.42,620.839036,1060653.82588312
1656043200000,2022-06-24 04:00:00,ETH/SGD,1595.82,1722.68,1575.71,1696.67,951.041048,1613602.8149101601
1655956800000,2022-06-23 04:00:00,ETH/SGD,1495.93,1614.76,1495.93,1595.82,676.196196,1079087.41350072
1655870400000,2022-06-22 04:00:00,ETH/SGD,1513.64,1533.08,1450.0,1495.93,525.187144,785643.2043239201
1655784000000,2022-06-21 04:00:00,ETH/SGD,1564.97,1564.97,1512.66,1513.64,9.621822,14563.97465208
1655697600000,2022-06-20 04:00:00,ETH/SGD,1500.64,1615.21,1473.63,1564.97,900.143266,1408697.2069920201
1655611200000,2022-06-19 04:00:00,ETH/SGD,1323.23,1611.68,1305.48,1500.64,1549.028117,2324533.5534948804
1655524800000,2022-06-18 04:00:00,ETH/SGD,1502.23,1505.32,1229.58,1323.23,2009.026299,2658403.86962577
1655438400000,2022-06-17 04:00:00,ETH/SGD,1485.74,1545.86,1484.02,1502.23,1047.976664,1574301.98396072
1655352000000,2022-06-16 04:00:00,ETH/SGD,1674.86,1691.46,1458.57,1485.74,1112.2251,1652477.3200740002
1655265600000,2022-06-15 04:00:00,ETH/SGD,1633.55,1747.16,1462.0,1674.86,1152.047404,1929518.1150634398
1655179200000,2022-06-14 04:00:00,ETH/SGD,1636.09,1766.23,1584.36,1633.55,1971.145802,3219965.2248571
1655092800000,2022-06-13 04:00:00,ETH/SGD,1881.12,1930.84,1501.72,1636.09,5501.067327,9000241.24303143
1655006400000,2022-06-12 04:00:00,ETH/SGD,2045.0,2153.52,1820.0,1881.12,1739.319037,3271867.82688144
1654920000000,2022-06-11 04:00:00,ETH/SGD,2324.47,2335.12,2020.0,2045.0,1260.963168,2578669.67856
1654833600000,2022-06-10 04:00:00,ETH/SGD,2479.32,2483.48,2303.0,2324.47,654.520711,1521413.75709817
1654747200000,2022-06-09 04:00:00,ETH/SGD,2478.92,2518.28,2415.52,2479.32,377.678945,936386.9619174
1654660800000,2022-06-08 04:00:00,ETH/SGD,2445.96,2492.38,2442.58,2478.92,104.437125,258891.277905
1654574400000,2022-06-07 04:00:00,ETH/SGD,2427.76,2576.69,2395.27,2445.96,499.6825,1222203.4077
1654488000000,2022-06-06 04:00:00,ETH/SGD,2586.0,2639.05,2385.0,2427.76,593.017275,1439703.6195540002
1654401600000,2022-06-05 04:00:00,ETH/SGD,2474.95,2592.94,2448.88,2586.0,293.78823,759736.36278
1654315200000,2022-06-04 04:00:00,ETH/SGD,2415.8,2500.0,2415.8,2474.95,193.845858,479758.80625709996
1654228800000,2022-06-03 04:00:00,ETH/SGD,2510.61,2510.61,2410.0,2415.8,58.354547,140972.9146426
1654142400000,2022-06-02 04:00:00,ETH/SGD,2499.25,2535.62,2455.0,2510.61,294.110423,738396.5690880301
1654056000000,2022-06-01 04:00:00,ETH/SGD,2655.15,2707.2,2430.0,2499.25,332.961185,832153.24161125
1653969600000,2022-05-31 04:00:00,ETH/SGD,2740.0,2745.08,2647.75,2655.15,540.466035,1435018.39283025
1653883200000,2022-05-30 04:00:00,ETH/SGD,2585.84,2763.73,2573.61,2740.0,747.951546,2049387.23604
1653796800000,2022-05-29 04:00:00,ETH/SGD,2442.63,2597.37,2438.88,2585.84,455.178306,1177018.27078704
1653710400000,2022-05-28 04:00:00,ETH/SGD,2428.17,2489.05,2411.22,2442.63,368.999853,901330.11093339
1653624000000,2022-05-27 04:00:00,ETH/SGD,2440.0,2505.68,2349.76,2428.17,860.288683,2088927.17140011
1653537600000,2022-05-26 04:00:00,ETH/SGD,2691.63,2691.63,2386.43,2440.0,396.948393,968554.07892
1653451200000,2022-05-25 04:00:00,ETH/SGD,2776.17,2776.17,2673.82,2691.63,33.91116,91276.29559080001
1653364800000,2022-05-24 04:00:00,ETH/SGD,2750.48,2798.93,2638.24,2776.17,567.40726,1575219.0129942
1653278400000,2022-05-23 04:00:00,ETH/SGD,2806.18,2881.69,2703.94,2750.48,626.27759,1722563.9857432002
1653192000000,2022-05-22 04:00:00,ETH/SGD,2742.83,2846.91,2728.0,2806.18,362.646609,1017651.66124362
1653105600000,2022-05-21 04:00:00,ETH/SGD,2730.32,2756.32,2715.0,2742.83,169.615003,465225.11867849
1653019200000,2022-05-20 04:00:00,ETH/SGD,2807.89,2856.98,2670.47,2730.32,499.27471,1363179.7262072002
1652932800000,2022-05-19 04:00:00,ETH/SGD,2721.88,2844.17,2668.96,2807.89,490.532884,1377362.37965476
1652846400000,2022-05-18 04:00:00,ETH/SGD,2841.2,2857.85,2660.0,2721.88,723.513123,1969315.89923124
1652760000000,2022-05-17 04:00:00,ETH/SGD,2897.36,2950.98,2798.37,2841.2,465.240796,1321842.1495951999
1652673600000,2022-05-16 04:00:00,ETH/SGD,2910.96,2920.62,2773.14,2897.36,582.233264,1686939.36978304
1652587200000,2022-05-15 04:00:00,ETH/SGD,2817.16,3026.06,2803.61,2910.96,377.427984,1098677.76430464
1652500800000,2022-05-14 04:00:00,ETH/SGD,2875.0,2905.35,2728.8,2817.16,599.112874,1687796.82411784
1652414400000,2022-05-13 04:00:00,ETH/SGD,2934.4,3007.11,2800.7,2875.0,737.097107,2119154.1826250004
1652328000000,2022-05-12 04:00:00,ETH/SGD,2749.2,2946.68,2387.56,2934.4,3067.814325,9002194.355279999
1652241600000,2022-05-11 04:00:00,ETH/SGD,3291.77,3311.08,2748.43,2749.2,1767.290819,4858635.9195948
1652155200000,2022-05-10 04:00:00,ETH/SGD,3263.88,3424.75,3160.0,3291.77,940.848217,3097055.9352740897
1652068800000,2022-05-09 04:00:00,ETH/SGD,3432.15,3460.5,3077.0,3263.88,1443.511892,4711449.59406096
1651982400000,2022-05-08 04:00:00,ETH/SGD,3545.89,3595.0,3385.0,3432.15,786.31865,2698763.5545975002
1651896000000,2022-05-07 04:00:00,ETH/SGD,3710.0,3758.64,3508.21,3545.89,352.235835,1248989.52496815
1651809600000,2022-05-06 04:00:00,ETH/SGD,3813.38,3828.87,3660.0,3710.0,401.200119,1488452.4414899999
1651723200000,2022-05-05 04:00:00,ETH/SGD,4047.87,4061.0,3735.02,3813.38,627.982127,2394734.48345926
1651636800000,2022-05-04 04:00:00,ETH/SGD,3883.37,4086.9,3872.91,4047.87,521.083487,2109278.21452269
1651550400000,2022-05-03 04:00:00,ETH/SGD,3924.19,3959.95,3825.0,3883.37,404.866454,1572246.2414699798
1651464000000,2022-05-02 04:00:00,ETH/SGD,3950.79,4000.0,3866.32,3924.19,231.352867,907872.60715273
1651377600000,2022-05-01 04:00:00,ETH/SGD,3857.44,3955.0,3832.77,3950.79,517.459398,2044373.4150244198
1651291200000,2022-04-30 04:00:00,ETH/SGD,3907.31,3936.82,3761.22,3857.44,474.971028,1832172.24224832
1651204800000,2022-04-29 04:00:00,ETH/SGD,4053.2,4060.0,3847.5,3907.31,353.984016,1383125.28555696
1651118400000,2022-04-28 04:00:00,ETH/SGD,4000.92,4134.74,3972.0,4053.2,340.914257,1381793.6664724
1651032000000,2022-04-27 04:00:00,ETH/SGD,3915.0,4026.81,3907.38,4000.92,129.308082,517351.2914354401
1650945600000,2022-04-26 04:00:00,ETH/SGD,4127.99,4150.21,3822.91,3915.0,674.331807,2640009.0244050003
1650859200000,2022-04-25 04:00:00,ETH/SGD,3964.21,4178.14,3860.0,4127.99,576.967735,2381717.0404026494
1650772800000,2022-04-24 04:00:00,ETH/SGD,4075.5,4091.85,3913.55,3964.21,477.289964,1892077.64818844
1650686400000,2022-04-23 04:00:00,ETH/SGD,4058.45,4097.35,4015.0,4075.5,182.501039,743782.9844445
1650600000000,2022-04-22 04:00:00,ETH/SGD,4099.55,4150.2,4034.73,4058.45,289.715421,1175795.5503574498
1650513600000,2022-04-21 04:00:00,ETH/SGD,4243.78,4340.0,4038.51,4099.55,535.91425,2197007.2635875004
1650427200000,2022-04-20 04:00:00,ETH/SGD,4230.4,4250.77,4227.45,4243.78,34.262347,145401.86295165998
1650340800000,2022-04-19 04:00:00,ETH/SGD,4160.0,4292.0,4159.85,4230.4,312.079779,1320222.2970815997
1650254400000,2022-04-18 04:00:00,ETH/SGD,4089.74,4227.44,3948.0,4160.0,661.420608,2751509.72928
1650168000000,2022-04-17 04:00:00,ETH/SGD,4135.59,4200.0,4063.73,4089.74,328.48891,1343434.2347833999
1650081600000,2022-04-16 04:00:00,ETH/SGD,4142.69,4200.0,4110.0,4135.59,334.455396,1383170.39114364
1649995200000,2022-04-15 04:00:00,ETH/SGD,4151.39,4163.58,4088.0,4142.69,213.803358,885721.03315302
1649908800000,2022-04-14 04:00:00,ETH/SGD,4235.0,4243.22,4057.67,4151.39,343.00736,1423957.3242304001
1649822400000,2022-04-13 04:00:00,ETH/SGD,4177.3,4278.53,4177.3,4235.0,141.85816,600769.3076
1649736000000,2022-04-12 04:00:00,ETH/SGD,4086.0,4217.77,4064.0,4177.3,311.928978,1303020.9197994
1649649600000,2022-04-11 04:00:00,ETH/SGD,4356.95,4372.25,4047.0,4086.0,680.10973,2778928.35678
1649563200000,2022-04-10 04:00:00,ETH/SGD,4463.0,4534.64,4325.0,4356.95,220.139882,959138.4588798999
1649476800000,2022-04-09 04:00:00,ETH/SGD,4398.53,4472.99,4380.0,4463.0,387.21004,1728118.40852
1649390400000,2022-04-08 04:00:00,ETH/SGD,4463.35,4531.56,4350.0,4398.53,314.323432,1382561.04535496
1649304000000,2022-04-07 04:00:00,ETH/SGD,4348.92,4485.05,4304.17,4463.35,471.53909,2104643.9973515
1649217600000,2022-04-06 04:00:00,ETH/SGD,4565.85,4565.85,4295.0,4348.92,295.124227,1283471.65328484
1649131200000,2022-04-05 04:00:00,ETH/SGD,4792.3,4830.82,4466.64,4565.85,644.887952,2944461.6556392005
1649044800000,2022-04-04 04:00:00,ETH/SGD,4750.0,4821.68,4643.0,4792.3,405.757155,1944510.0139065
1648958400000,2022-04-03 04:00:00,ETH/SGD,4705.11,4868.12,4705.11,4750.0,457.605606,2173626.6285
1648872000000,2022-04-02 04:00:00,ETH/SGD,4718.46,4800.0,4646.09,4705.11,395.659126,1861619.71033386
1648785600000,2022-04-01 04:00:00,ETH/SGD,4420.4,4787.45,4405.04,4718.46,749.042165,3534325.4938658997
1648699200000,2022-03-31 04:00:00,ETH/SGD,4604.57,4670.76,4375.0,4420.4,590.183363,2608846.5378051996
1648612800000,2022-03-30 04:00:00,ETH/SGD,4592.29,4670.0,4574.82,4604.57,66.784906,307515.77462042
1648526400000,2022-03-29 04:00:00,ETH/SGD,4591.5,4735.0,4530.0,4592.29,659.544987,3028821.84835023
1648440000000,2022-03-28 04:00:00,ETH/SGD,4511.46,4679.3,4499.0,4591.5,652.007723,2993693.4601545003
1648353600000,2022-03-27 04:00:00,ETH/SGD,4276.14,4520.65,4259.88,4511.46,502.50799,2267044.6965654
1648267200000,2022-03-26 04:00:00,ETH/SGD,4227.99,4310.74,4221.43,4276.14,175.240463,749352.7534528201
1648180800000,2022-03-25 04:00:00,ETH/SGD,4255.03,4333.81,4184.79,4227.99,544.818217,2303485.9732938297
1648094400000,2022-03-24 04:00:00,ETH/SGD,4101.22,4262.52,4087.75,4255.03,522.604878,2223699.4340363396
1648008000000,2022-03-23 04:00:00,ETH/SGD,4004.38,4183.13,4004.38,4101.22,141.737053,581294.8365046601
1647921600000,2022-03-22 04:00:00,ETH/SGD,4094.0,4145.61,3974.16,4004.38,470.936552,1885808.9100977601
1647835200000,2022-03-21 04:00:00,ETH/SGD,3867.52,4109.75,3867.52,4094.0,327.59202,1341161.72988
1647748800000,2022-03-20 04:00:00,ETH/SGD,3980.71,3983.1,3829.7,3867.52,545.221428,2108654.7772185598
1647662400000,2022-03-19 04:00:00,ETH/SGD,4000.52,4051.0,3930.0,3980.71,322.800425,1284974.8798017502
1647576000000,2022-03-18 04:00:00,ETH/SGD,3780.24,4050.0,3768.0,4000.52,717.857162,2871801.93372424
1647489600000,2022-03-17 04:00:00,ETH/SGD,3770.12,3852.95,3738.29,3780.24,478.266608,1807962.56222592
1647403200000,2022-03-16 04:00:00,ETH/SGD,3588.99,3793.24,3588.99,3770.12,392.609638,1480185.44841656
1647316800000,2022-03-15 04:00:00,ETH/SGD,3488.0,3738.22,3445.48,3588.99,622.762071,2235086.84519829
1647230400000,2022-03-14 04:00:00,ETH/SGD,3478.39,3570.0,3451.18,3488.0,433.523101,1512128.576288
1647144000000,2022-03-13 04:00:00,ETH/SGD,3548.29,3554.45,3418.0,3478.39,425.429978,1479811.38117542
1647057600000,2022-03-12 04:00:00,ETH/SGD,3539.23,3571.23,3508.46,3548.29,259.317969,920135.35622301
1646971200000,2022-03-11 04:00:00,ETH/SGD,3484.35,3654.32,3466.21,3539.23,533.287452,1887426.94874196
1646884800000,2022-03-10 04:00:00,ETH/SGD,3630.0,3632.98,3446.89,3484.35,456.172656,1589465.1939336
1646798400000,2022-03-09 04:00:00,ETH/SGD,3706.0,3724.54,3625.47,3630.0,149.951206,544322.8777800001
1646712000000,2022-03-08 04:00:00,ETH/SGD,3481.5,3725.66,3481.5,3706.0,218.286424,808969.487344
1646625600000,2022-03-07 04:00:00,ETH/SGD,3460.23,3614.21,3349.66,3481.5,839.571638,2922968.657697
1646539200000,2022-03-06 04:00:00,ETH/SGD,3608.0,3638.23,3433.18,3460.23,912.742712,3158299.71434376
1646452800000,2022-03-05 04:00:00,ETH/SGD,3591.77,3660.62,3570.0,3608.0,482.652285,1741409.44428
1646366400000,2022-03-04 04:00:00,ETH/SGD,3717.43,3758.32,3520.0,3591.77,655.416712,2354106.08366024
1646280000000,2022-03-03 04:00:00,ETH/SGD,3941.13,3994.36,3672.0,3717.43,600.92854,2233909.7824522
1646193600000,2022-03-02 04:00:00,ETH/SGD,4110.0,4110.0,3930.0,3941.13,150.608843,593569.0294125901
1646107200000,2022-03-01 04:00:00,ETH/SGD,3957.5,4134.84,3887.18,4110.0,1165.442521,4789968.76131
1646020800000,2022-02-28 04:00:00,ETH/SGD,3567.02,4044.37,3515.0,3957.5,1111.61153,4399202.629974999
1645934400000,2022-02-27 04:00:00,ETH/SGD,3696.73,3858.59,3486.54,3567.02,1279.611709,4564400.55823718
1645848000000,2022-02-26 04:00:00,ETH/SGD,3800.48,3880.0,3642.72,3696.73,583.57745,2157328.2667385
1645761600000,2022-02-25 04:00:00,ETH/SGD,3595.9,3906.71,3503.3,3800.48,1100.076443,4180818.5200926396
1645675200000,2022-02-24 04:00:00,ETH/SGD,3255.0,3608.0,3255.0,3595.9,119.86404,431019.101436
1645588800000,2022-02-23 04:00:00,ETH/SGD,3541.12,3716.75,3249.0,3255.0,1352.604347,4402727.1494849995
1645502400000,2022-02-22 04:00:00,ETH/SGD,3410.78,3600.0,3390.0,3541.12,745.124454,2638575.1065484798
1645416000000,2022-02-21 04:00:00,ETH/SGD,3668.89,3729.99,3400.0,3410.78,1162.405749,3964710.28057422
1645329600000,2022-02-20 04:00:00,ETH/SGD,3674.17,3700.0,3490.01,3668.89,888.418425,3259509.4752982496
1645243200000,2022-02-19 04:00:00,ETH/SGD,3800.02,3823.6,3651.11,3674.17,414.348238,1522385.86561246
1645156800000,2022-02-18 04:00:00,ETH/SGD,3925.28,3966.87,3730.0,3800.02,681.224987,2588668.57509974
1645070400000,2022-02-17 04:00:00,ETH/SGD,4168.58,4228.29,3854.07,3925.28,710.112208,2787389.24781824
1644984000000,2022-02-16 04:00:00,ETH/SGD,4253.28,4296.68,4120.0,4168.58,165.169408,688521.89080064
1644897600000,2022-02-15 04:00:00,ETH/SGD,4100.71,4314.74,4081.95,4253.28,343.653245,1461653.4738936
1644811200000,2022-02-14 04:00:00,ETH/SGD,3885.88,4110.64,3861.81,4100.71,449.782593,1844427.97694103
1644724800000,2022-02-13 04:00:00,ETH/SGD,3962.97,4010.0,3843.14,3885.88,513.452467,1995214.6724659598
1644638400000,2022-02-12 04:00:00,ETH/SGD,3982.98,4045.9,3878.0,3962.97,568.707605,2253771.1773868497
1644552000000,2022-02-11 04:00:00,ETH/SGD,4172.76,4245.72,3908.26,3982.98,595.998467,2373849.97409166
1644465600000,2022-02-10 04:00:00,ETH/SGD,4303.17,4430.0,4075.0,4172.76,1493.181169,6230686.65475644
1644379200000,2022-02-09 04:00:00,ETH/SGD,4165.67,4370.0,4165.67,4303.17,29.74713,128006.9574021
1644292800000,2022-02-08 04:00:00,ETH/SGD,4261.35,4373.89,4110.0,4165.67,1005.811752,4189879.84095384
1644206400000,2022-02-07 04:00:00,ETH/SGD,4171.1,4323.0,4137.64,4261.35,697.819483,2973653.0538820503
1644120000000,2022-02-06 04:00:00,ETH/SGD,4085.64,4171.1,4006.58,4171.1,515.01058,2148160.6302380003
1644033600000,2022-02-05 04:00:00,ETH/SGD,4066.83,4150.38,4020.97,4085.64,500.664389,2045534.45427396
1643947200000,2022-02-04 04:00:00,ETH/SGD,3635.15,4088.55,3627.56,4066.83,1336.040703,5433450.412181489
1643860800000,2022-02-03 04:00:00,ETH/SGD,3610.34,3655.63,3494.17,3635.15,627.675074,2281693.0452511
1643774400000,2022-02-02 04:00:00,ETH/SGD,3790.08,3790.08,3558.0,3610.34,264.58094,955227.1509196
1643688000000,2022-02-01 04:00:00,ETH/SGD,3754.5,3832.17,3705.32,3790.08,717.966262,2721149.57028096
1643601600000,2022-01-31 04:00:00,ETH/SGD,3442.21,3762.01,3400.0,3754.5,966.696572,3629462.279574
