https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TVK,Volume BTC
1663459200,2022-09-18 00:00:00,TVK/BTC,0.000001924,0.00000193,0.000001924,0.00000193,8.6183,0.000016620155
1663372800,2022-09-17 00:00:00,TVK/BTC,0.00000186,0.000001981,0.000001832,0.000001924,94239.1157,0.184753276846
1663286400,2022-09-16 00:00:00,TVK/BTC,0.000001879,0.000001902,0.00000182,0.000001858,7118.7814,0.0131545798496
1663200000,2022-09-15 00:00:00,TVK/BTC,0.000001949,0.000001949,0.000001865,0.000001875,8776.9359,0.016605405102
1663113600,2022-09-14 00:00:00,TVK/BTC,0.000001962,0.000001991,0.000001908,0.000001942,16267.6092,0.031664784049
1663027200,2022-09-13 00:00:00,TVK/BTC,0.000001901,0.000002014,0.000001849,0.00000197,181692.4167,0.3549152770831
1662940800,2022-09-12 00:00:00,TVK/BTC,0.000001969,0.000001995,0.000001896,0.000001898,42192.3386,0.0818331905589
1662854400,2022-09-11 00:00:00,TVK/BTC,0.000001978,0.00000207,0.000001947,0.00000197,70573.4302,0.1429553011604
1662768000,2022-09-10 00:00:00,TVK/BTC,0.000001976,0.00000201,0.000001966,0.000001972,19562.7758,0.0388348104892
1662681600,2022-09-09 00:00:00,TVK/BTC,0.000002124,0.000002143,0.000001957,0.00000199,69860.236,0.1411512681107
1662595200,2022-09-08 00:00:00,TVK/BTC,0.000002129,0.000002152,0.000002083,0.000002145,36562.7232,0.0776945550304
1662508800,2022-09-07 00:00:00,TVK/BTC,0.000002169,0.000002169,0.000002103,0.000002123,8984.5211,0.0191201117743
1662422400,2022-09-06 00:00:00,TVK/BTC,0.00000218,0.000002189,0.000002143,0.000002169,8631.8575,0.0188099040232
1662336000,2022-09-05 00:00:00,TVK/BTC,0.000002223,0.000002229,0.000002134,0.00000217,8589.927,0.0186635485281
1662249600,2022-09-04 00:00:00,TVK/BTC,0.000002194,0.00000223,0.000002194,0.000002217,4885.8937,0.0108847903984
1662163200,2022-09-03 00:00:00,TVK/BTC,0.000002187,0.000002227,0.000002158,0.000002194,20966.0598,0.0459156295737
1662076800,2022-09-02 00:00:00,TVK/BTC,0.000002184,0.000002211,0.000002159,0.000002186,45812.789,0.0993468077255
1661990400,2022-09-01 00:00:00,TVK/BTC,0.000002184,0.00000221,0.000002172,0.000002204,156072.4483,0.3404442022072
1661904000,2022-08-31 00:00:00,TVK/BTC,0.000002181,0.000002337,0.000002117,0.000002202,108417.9939,0.238094424857
1661817600,2022-08-30 00:00:00,TVK/BTC,0.000002203,0.00000223,0.000002153,0.00000219,20851.7002,0.0455502133212
1661731200,2022-08-29 00:00:00,TVK/BTC,0.00000213,0.000002218,0.000002122,0.000002193,13847.0072,0.0303160322326
1661644800,2022-08-28 00:00:00,TVK/BTC,0.0000022,0.000002219,0.000002111,0.000002116,41728.3442,0.091231709579
1661558400,2022-08-27 00:00:00,TVK/BTC,0.000002112,0.000002259,0.000002059,0.0000022,20360.4646,0.043982153572
1661472000,2022-08-26 00:00:00,TVK/BTC,0.000002208,0.000002208,0.000002084,0.000002114,266357.4469,0.572688833575
1661385600,2022-08-25 00:00:00,TVK/BTC,0.000002188,0.000002263,0.000002164,0.000002188,17051.3462,0.0378707856016
1661299200,2022-08-24 00:00:00,TVK/BTC,0.000002184,0.000002298,0.000002154,0.000002188,63795.8636,0.1419725624765
1661212800,2022-08-23 00:00:00,TVK/BTC,0.000002189,0.000002209,0.000002147,0.00000216,31746.4656,0.0690360902242
1661126400,2022-08-22 00:00:00,TVK/BTC,0.000002229,0.000002229,0.000002131,0.000002189,18208.284,0.0395778497609
1661040000,2022-08-21 00:00:00,TVK/BTC,0.000002267,0.000002292,0.000002193,0.00000221,31638.5147,0.0714226195901
1660953600,2022-08-20 00:00:00,TVK/BTC,0.000002131,0.000002337,0.000002104,0.00000226,297572.2329,0.6745250429694
1660867200,2022-08-19 00:00:00,TVK/BTC,0.000002082,0.000002158,0.000002023,0.000002117,38800.8663,0.0807617091167
1660780800,2022-08-18 00:00:00,TVK/BTC,0.00000219,0.000002212,0.000002076,0.000002097,24803.236,0.053407440845
1660694400,2022-08-17 00:00:00,TVK/BTC,0.000002221,0.000002298,0.000002113,0.000002164,59694.9808,0.131094771193
1660608000,2022-08-16 00:00:00,TVK/BTC,0.000002216,0.000002288,0.000002189,0.000002227,41572.6329,0.0920868764836
1660521600,2022-08-15 00:00:00,TVK/BTC,0.000002312,0.00000233,0.000002202,0.000002202,199749.0648,0.4465844960683
1660435200,2022-08-14 00:00:00,TVK/BTC,0.000002374,0.000002421,0.000002294,0.000002309,18567.6227,0.0432912138385
1660348800,2022-08-13 00:00:00,TVK/BTC,0.000002436,0.000002467,0.000002364,0.000002374,36385.0352,0.0870482319956
1660262400,2022-08-12 00:00:00,TVK/BTC,0.000002483,0.000002499,0.000002431,0.000002431,136434.5498,0.3342441669047
1660176000,2022-08-11 00:00:00,TVK/BTC,0.000002551,0.000002559,0.0000023,0.000002465,2170226.3738,5.1837193851046
1660089600,2022-08-10 00:00:00,TVK/BTC,0.000002572,0.000002669,0.000002512,0.00000257,51375.918,0.133371240796
1660003200,2022-08-09 00:00:00,TVK/BTC,0.00000243,0.00000262,0.000002405,0.000002575,121461.8857,0.3076007556094
1659916800,2022-08-08 00:00:00,TVK/BTC,0.000002503,0.000002561,0.0000024,0.000002433,156408.3139,0.3881381118909
1659830400,2022-08-07 00:00:00,TVK/BTC,0.000002403,0.000002545,0.000002373,0.000002459,170020.5681,0.4109100718833
1659744000,2022-08-06 00:00:00,TVK/BTC,0.000002468,0.000002468,0.000002399,0.000002417,3905.5803,0.0094540806819
1659657600,2022-08-05 00:00:00,TVK/BTC,0.000002467,0.000002492,0.000002421,0.000002464,28924.3444,0.0711562146385
1659571200,2022-08-04 00:00:00,TVK/BTC,0.00000244,0.000002543,0.000002421,0.000002444,71931.5609,0.1770129734539
1659484800,2022-08-03 00:00:00,TVK/BTC,0.000002338,0.000002573,0.000002329,0.000002435,78294.8426,0.1919215460456
1659398400,2022-08-02 00:00:00,TVK/BTC,0.000002469,0.00000252,0.000002329,0.000002357,208420.7018,0.5181123917688
1659312000,2022-08-01 00:00:00,TVK/BTC,0.000002224,0.000002505,0.000002224,0.000002466,257969.7821,0.6028732725126
1659225600,2022-07-31 00:00:00,TVK/BTC,0.000002254,0.000002325,0.000002213,0.000002236,39917.4594,0.0905251341752
