https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume RUB,Volume USDT
1660780800000,2022-08-18 00:00:00,USDT/RUB,62.67175,63.209,61.809,62.65942,6301419.949657362,100566.20296928
1660694400000,2022-08-17 00:00:00,USDT/RUB,63.052031,63.188998,62.0136,62.640365,6828496.748525473,109011.12642823
1660608000000,2022-08-16 00:00:00,USDT/RUB,62.456237,63.136341,62.0856,63.045732,7036345.5277000675,111607.0081905
1660521600000,2022-08-15 00:00:00,USDT/RUB,62.313488,62.863606,61.038932,62.545533,6616101.678191787,105780.56274925
1660435200000,2022-08-14 00:00:00,USDT/RUB,62.667611,62.715459,62.137801,62.315003,6138617.386553478,98509.46146233
1660348800000,2022-08-13 00:00:00,USDT/RUB,63.324632,63.469999,62.53,62.667319,5725733.172667642,91367.13144961
1660262400000,2022-08-12 00:00:00,USDT/RUB,62.192144,63.443838,62.005001,63.270497,7587829.104172347,119926.81366439
1660176000000,2022-08-11 00:00:00,USDT/RUB,63.63636,63.804999,62.007923,62.263087,6165686.162620958,99026.34867142
1660089600000,2022-08-10 00:00:00,USDT/RUB,63.49997,63.932249,62.0,63.596988,7142848.256934245,112314.25389099
1660003200000,2022-08-09 00:00:00,USDT/RUB,63.296178,63.344241,63.168301,63.337123,261378.74123433867,4126.7858225
1659916800000,2022-08-08 00:00:00,USDT/RUB,61.598189,63.399999,61.1041,63.316083,7622656.256686461,120390.52157864
1659830400000,2022-08-07 00:00:00,USDT/RUB,60.845669,62.208,60.708147,61.661716,8158791.734407371,132315.35324783
1659744000000,2022-08-06 00:00:00,USDT/RUB,61.270742,61.379721,60.340001,60.927469,11949401.82262544,196125.03225147
1659657600000,2022-08-05 00:00:00,USDT/RUB,63.812687,64.059853,61.2,61.306144,8503734.112493455,138709.32923939
1659571200000,2022-08-04 00:00:00,USDT/RUB,64.270023,64.5,63.01,63.9,10980496.991772827,171838.76356452
1659484800000,2022-08-03 00:00:00,USDT/RUB,63.180375,65.2014,63.024796,64.294046,8068135.196217243,125488.061464
1659398400000,2022-08-02 00:00:00,USDT/RUB,63.382897,64.005283,62.208,63.348746,7165729.972481415,113115.57725991
1659312000000,2022-08-01 00:00:00,USDT/RUB,64.328592,64.75,62.51,63.302778,7944051.7844337225,125492.94099595
1659225600000,2022-07-31 00:00:00,USDT/RUB,64.407973,64.7212,63.409,64.240669,6425492.347138203,100022.1891702
1659139200000,2022-07-30 00:00:00,USDT/RUB,62.120563,64.5,61.809003,64.368509,13162128.921229262,204480.87311187
1659052800000,2022-07-29 00:00:00,USDT/RUB,63.287472,63.809,61.4,62.097926,10727479.745535344,172751.01499421
1658966400000,2022-07-28 00:00:00,USDT/RUB,62.491093,63.809,61.577356,63.368764,7969099.84305785,125757.53951991
1658880000000,2022-07-27 00:00:00,USDT/RUB,63.699128,65.0,62.2,62.511683,9646579.018026043,154316.41822899
1658793600000,2022-07-26 00:00:00,USDT/RUB,62.804361,65.0,62.600001,63.756818,7388816.233487756,115890.60535436
1658707200000,2022-07-25 00:00:00,USDT/RUB,59.486738,62.837428,59.3538,62.797178,9687612.067673031,154268.2709034
1658620800000,2022-07-24 00:00:00,USDT/RUB,59.624483,59.868499,59.208,59.479944,5772593.544545421,97051.09245808
1658534400000,2022-07-23 00:00:00,USDT/RUB,60.00124,60.27776,59.401576,59.668592,6010748.51270485,100735.55133838
1658448000000,2022-07-22 00:00:00,USDT/RUB,60.379231,60.547699,58.3729,59.8945,8764717.005591184,146335.92409305
1658361600000,2022-07-21 00:00:00,USDT/RUB,58.550757,61.032999,57.89552,60.271427,7537391.574707436,125057.46005827
1658275200000,2022-07-20 00:00:00,USDT/RUB,59.838488,60.093706,57.681339,58.542623,8804625.759104405,150396.84434885
1658188800000,2022-07-19 00:00:00,USDT/RUB,61.823306,62.47878,59.121788,59.857959,9069489.191868035,151516.84660461
1658102400000,2022-07-18 00:00:00,USDT/RUB,62.468535,63.39,61.4525,61.792423,11002369.130103989,178053.69325142
1658016000000,2022-07-17 00:00:00,USDT/RUB,62.71222,63.199999,62.197001,62.552441,6667954.03600205,106597.82303303
1657929600000,2022-07-16 00:00:00,USDT/RUB,62.90841,63.355849,61.5,62.633121,5918602.832902468,94496.37409738
1657843200000,2022-07-15 00:00:00,USDT/RUB,63.976478,64.7,62.6338,62.925643,6284381.668920522,99869.96348882
1657756800000,2022-07-14 00:00:00,USDT/RUB,64.67908,65.453755,63.5,63.935786,7058249.762798264,110395.91759767
1657670400000,2022-07-13 00:00:00,USDT/RUB,64.177089,66.37656,63.050001,64.769051,7623847.607180979,117708.1876216
1657584000000,2022-07-12 00:00:00,USDT/RUB,67.02373,68.1739,63.600001,64.283267,11624171.275498498,180827.32595869
1657497600000,2022-07-11 00:00:00,USDT/RUB,67.127272,67.725969,64.5,67.05916,8514796.835077012,126974.40342344
1657411200000,2022-07-10 00:00:00,USDT/RUB,66.287359,66.437634,66.247022,66.355724,285395.968924,4301.0
1657324800000,2022-07-09 00:00:00,USDT/RUB,66.061777,66.470816,65.808622,66.287264,7374395.736426783,111249.05889051
1657238400000,2022-07-08 00:00:00,USDT/RUB,63.856891,66.339199,62.5707,66.198641,14267240.032979228,215521.64542138
1657152000000,2022-07-07 00:00:00,USDT/RUB,64.55373,65.008999,63.3172,63.89937,9472117.300099097,148234.90904682
1657065600000,2022-07-06 00:00:00,USDT/RUB,64.772758,67.7499,63.049943,64.417523,8849580.852685018,137378.47157962
1656979200000,2022-07-05 00:00:00,USDT/RUB,61.294352,67.022,59.2399,64.642133,8251572.196513122,127650.06062707
1656892800000,2022-07-04 00:00:00,USDT/RUB,60.329913,61.204506,59.000001,61.204506,8949687.788864274,146225.96233134
1656806400000,2022-07-03 00:00:00,USDT/RUB,60.936799,61.042049,60.1792,60.332301,5511048.752341787,91344.9124432
1656720000000,2022-07-02 00:00:00,USDT/RUB,60.432115,61.002428,60.196722,60.936799,5465995.526902956,89699.41999912
1656633600000,2022-07-01 00:00:00,USDT/RUB,58.71607,61.666,56.707494,60.602644,7701664.844526145,127084.63420385
1656547200000,2022-06-30 00:00:00,USDT/RUB,56.514246,59.415999,56.1277,58.991411,6763092.144629399,114645.37006293
1656460800000,2022-06-29 00:00:00,USDT/RUB,57.409572,57.91,54.65,56.459655,6781004.728400823,120103.54523776
1656374400000,2022-06-28 00:00:00,USDT/RUB,56.899992,56.899992,56.41984,56.5416,186888.91531643167,3305.33475028
1656288000000,2022-06-27 00:00:00,USDT/RUB,57.018125,57.5,56.300001,56.415274,7664245.60912813,135854.08818768
1656201600000,2022-06-26 00:00:00,USDT/RUB,57.67929,58.085179,57.000001,57.008505,5506733.217920134,96594.94171826
1656115200000,2022-06-25 00:00:00,USDT/RUB,58.360182,58.499999,57.63,57.715297,5745742.591258678,99553.20148935
1656028800000,2022-06-24 00:00:00,USDT/RUB,59.086488,59.183604,57.215301,58.336145,6543123.0231687045,112162.41702582
1655942400000,2022-06-23 00:00:00,USDT/RUB,60.150635,60.397,58.0,59.092516,6226619.687541166,105370.69850844
1655856000000,2022-06-22 00:00:00,USDT/RUB,60.546392,61.499999,58.36357,60.150362,8782748.437329609,146013.22660917
1655769600000,2022-06-21 00:00:00,USDT/RUB,62.325809,62.58618,60.1,60.415567,8555979.704576857,141618.79345727
1655683200000,2022-06-20 00:00:00,USDT/RUB,62.536953,64.388888,61.99999,62.143551,8673216.176557342,139567.43760197
1655596800000,2022-06-19 00:00:00,USDT/RUB,63.108955,63.4584,62.5,62.5,5172909.214508125,82766.54743213
1655510400000,2022-06-18 00:00:00,USDT/RUB,63.671737,64.9999,62.8,63.083985,8782141.671581732,139213.48931241
1655424000000,2022-06-17 00:00:00,USDT/RUB,64.150735,64.5,63.09,63.686824,6971933.818629115,109472.15421873
1655337600000,2022-06-16 00:00:00,USDT/RUB,63.325973,65.25,63.0,64.215053,8994447.428809665,140067.58553652
1655251200000,2022-06-15 00:00:00,USDT/RUB,64.658414,66.079999,63.2,63.266128,12035592.037343852,190237.53180128
1655164800000,2022-06-14 00:00:00,USDT/RUB,65.754322,67.0,63.157701,65.094135,8903963.889976762,136785.96220653
1655078400000,2022-06-13 00:00:00,USDT/RUB,64.971212,67.9199,64.13,65.725558,11224383.455136983,170776.54107002
1654992000000,2022-06-12 00:00:00,USDT/RUB,62.570234,65.0,62.551878,65.0,6353864.252543599,97751.75773144
1654905600000,2022-06-11 00:00:00,USDT/RUB,62.297263,62.87416,61.605628,62.560697,5290482.68989298,84565.59698964
1654819200000,2022-06-10 00:00:00,USDT/RUB,62.386071,63.009,60.7662,62.346108,6531046.548035274,104754.67928223
1654732800000,2022-06-09 00:00:00,USDT/RUB,63.183063,63.9708,60.8177,62.24696,6154413.118965605,98870.90259453
1654646400000,2022-06-08 00:00:00,USDT/RUB,64.795658,65.166912,62.92154,63.198559,6524452.135259547,103237.35601724
1654560000000,2022-06-07 00:00:00,USDT/RUB,63.715796,65.973407,63.700381,64.676529,6042548.456020318,93427.22235481
1654473600000,2022-06-06 00:00:00,USDT/RUB,64.94295,65.117765,62.534809,63.710255,5491889.412488201,86201.02701658
1654387200000,2022-06-05 00:00:00,USDT/RUB,65.017987,65.288499,64.778769,64.965753,5244359.603012196,80724.98756402
1654300800000,2022-06-04 00:00:00,USDT/RUB,64.867399,65.464291,64.7932,65.001788,4900406.112610775,75388.78949931
1654214400000,2022-06-03 00:00:00,USDT/RUB,64.625071,65.568062,62.8,64.878202,5153165.271516947,79428.29968557
1654128000000,2022-06-02 00:00:00,USDT/RUB,64.440916,65.509,62.0235,64.617097,12124622.53392666,187637.99515671
1654041600000,2022-06-01 00:00:00,USDT/RUB,64.903842,65.182347,62.7414,64.411251,7047017.249354275,109406.61980551
1653955200000,2022-05-31 00:00:00,USDT/RUB,67.833207,67.833207,64.000001,64.878,5353329.405036027,82513.78595265
1653868800000,2022-05-30 00:00:00,USDT/RUB,71.365531,71.499999,65.960938,67.834006,7617027.558062114,112289.21903952
1653782400000,2022-05-29 00:00:00,USDT/RUB,70.85093,71.424126,70.818511,71.351068,4958351.7780675115,69492.32740381
1653696000000,2022-05-28 00:00:00,USDT/RUB,71.46055,71.471737,70.222701,70.83028,4781345.508814076,67504.25819034
1653609600000,2022-05-27 00:00:00,USDT/RUB,67.811373,71.98,67.730796,71.456636,7267292.708548607,101702.13874256
1653523200000,2022-05-26 00:00:00,USDT/RUB,63.793306,68.47606,61.8994,67.829849,6783237.912566753,100003.73010659
1653436800000,2022-05-25 00:00:00,USDT/RUB,61.106397,64.32685,59.66015,63.801783,5979950.31355179,93727.00937765
1653350400000,2022-05-24 00:00:00,USDT/RUB,63.503752,63.810689,60.4,60.825274,4090944.007974409,67257.30504682
1653264000000,2022-05-23 00:00:00,USDT/RUB,67.635164,67.730699,62.3281,63.498934,6161581.159577716,97034.40312207
1653177600000,2022-05-22 00:00:00,USDT/RUB,67.799782,68.0212,66.700001,67.62602,5703219.400641282,84334.68952692
1653091200000,2022-05-21 00:00:00,USDT/RUB,68.092413,68.3038,67.6078,67.809791,5252444.943275091,77458.50364404
1653004800000,2022-05-20 00:00:00,USDT/RUB,68.559893,69.33529,64.239501,68.09505,7407069.02153124,108775.43994066
1652918400000,2022-05-19 00:00:00,USDT/RUB,71.904736,72.138739,68.310501,68.548613,6596393.768845376,96229.42726566
1652832000000,2022-05-18 00:00:00,USDT/RUB,72.863011,73.5,71.0,71.89769,7156143.483517261,99532.31436945
1652745600000,2022-05-17 00:00:00,USDT/RUB,73.199294,74.227402,71.100001,72.954949,6901619.911294207,94601.1203612
1652659200000,2022-05-16 00:00:00,USDT/RUB,73.57469,75.5,72.72928,73.336636,8266482.271967857,112719.68176953
1652572800000,2022-05-15 00:00:00,USDT/RUB,75.030869,76.499999,73.0001,73.779668,6062544.88376617,82170.94286418
1652486400000,2022-05-14 00:00:00,USDT/RUB,78.08974,78.274929,75.000005,75.053591,6822005.293457194,90895.12177315
1652400000000,2022-05-13 00:00:00,USDT/RUB,75.33629,78.27493,72.200002,78.2,10613074.575059388,135717.06617723
1652313600000,2022-05-12 00:00:00,USDT/RUB,81.054784,83.83,74.128032,75.366322,14343279.092307415,190314.17099414
1652227200000,2022-05-11 00:00:00,USDT/RUB,81.208903,88.563263,79.845622,81.004597,15680962.842416594,193581.1475294
1652140800000,2022-05-10 00:00:00,USDT/RUB,83.274564,83.71,79.0,81.520629,10996316.790809415,134889.98951185
1652054400000,2022-05-09 00:00:00,USDT/RUB,78.778528,83.45,77.73,83.227648,12726992.583171854,152917.84507922
1651968000000,2022-05-08 00:00:00,USDT/RUB,76.665571,79.6,76.435439,78.71143,12575282.426630348,159764.37509305
1651881600000,2022-05-07 00:00:00,USDT/RUB,76.454756,77.25,75.4999,76.605572,6919045.34904953,90320.39273918
1651795200000,2022-05-06 00:00:00,USDT/RUB,74.166698,76.6,73.300001,76.339763,11910809.52396114,156023.66389271
1651708800000,2022-05-05 00:00:00,USDT/RUB,72.566314,75.570118,71.067001,74.244522,10824317.083948392,145792.8045378
1651622400000,2022-05-04 00:00:00,USDT/RUB,74.39305,74.900196,71.5134,72.525652,12565174.131805629,173251.44669924
1651536000000,2022-05-03 00:00:00,USDT/RUB,74.590001,75.631799,73.3,74.378223,16908807.84733897,227335.46413631
1651449600000,2022-05-02 00:00:00,USDT/RUB,76.436493,76.74469,74.05468,74.590001,13247952.928432092,177610.30635235
1651363200000,2022-05-01 00:00:00,USDT/RUB,76.491822,76.89,74.500001,76.439539,14405211.887811745,188452.36478744
1651276800000,2022-04-30 00:00:00,USDT/RUB,76.220442,77.400009,75.6,76.507837,10488102.04797829,137085.32954576
1651190400000,2022-04-29 00:00:00,USDT/RUB,77.402403,77.917441,75.457342,76.203319,18517460.126762655,243000.70350955
1651104000000,2022-04-28 00:00:00,USDT/RUB,77.906665,78.57,76.3,77.396782,19311556.550385386,249513.68844231
1651017600000,2022-04-27 00:00:00,USDT/RUB,79.011063,80.569999,77.0,77.905921,10759093.6092933,138103.67005729
1650931200000,2022-04-26 00:00:00,USDT/RUB,79.794006,80.774638,77.577241,78.985168,18189804.80438975,230293.93068316
1650844800000,2022-04-25 00:00:00,USDT/RUB,80.915852,81.93531,79.0,79.801378,14437772.568330918,180921.34409422
1650758400000,2022-04-24 00:00:00,USDT/RUB,80.461957,80.494299,80.214948,80.487094,261512.41579992828,3249.12234749
1650672000000,2022-04-23 00:00:00,USDT/RUB,80.414904,80.841795,79.580498,80.418846,10082177.940103173,125370.83583745
1650585600000,2022-04-22 00:00:00,USDT/RUB,81.756121,81.938449,79.131021,80.367891,12808724.45681239,159376.14260417
1650412800000,2022-04-20 00:00:00,USDT/RUB,83.954859,83.954859,83.650685,83.650685,164817.1889431049,1970.30292033
1650326400000,2022-04-19 00:00:00,USDT/RUB,85.2466,85.6222,82.755,83.822053,9191742.87566348,109657.81135978
1650240000000,2022-04-18 00:00:00,USDT/RUB,86.690846,88.8,84.811,85.259148,18757189.96379495,220002.08075965
1650153600000,2022-04-17 00:00:00,USDT/RUB,86.299322,87.0,85.88,86.78409,9213508.943557749,106165.87606735
1650067200000,2022-04-16 00:00:00,USDT/RUB,85.381116,86.82,85.35,86.350324,8183376.165025582,94769.48997928
1649980800000,2022-04-15 00:00:00,USDT/RUB,87.154517,87.77,85.37151,85.381117,12637986.90787257,148018.52390702
1649894400000,2022-04-14 00:00:00,USDT/RUB,85.483759,87.67018,85.0,87.154282,8900207.708515795,102120.1426284
1649808000000,2022-04-13 00:00:00,USDT/RUB,87.191311,87.227726,84.120001,85.489513,15643031.664407816,182981.87830837
1649721600000,2022-04-12 00:00:00,USDT/RUB,85.195774,87.411303,84.380708,87.194811,10526351.724887917,120722.22651974
1649635200000,2022-04-11 00:00:00,USDT/RUB,83.030435,86.589899,82.35,85.206851,14965041.162278794,175631.90033016
1649548800000,2022-04-10 00:00:00,USDT/RUB,83.795091,83.827536,83.773287,83.809606,306586.69877563015,3658.13315929
1649462400000,2022-04-09 00:00:00,USDT/RUB,85.664571,85.770014,83.750001,83.800869,8227171.265260151,98175.25001155
1649376000000,2022-04-08 00:00:00,USDT/RUB,86.653599,87.699926,82.198491,85.650027,42811842.41197319,499846.22202131
1649289600000,2022-04-07 00:00:00,USDT/RUB,89.871908,91.04,85.550001,86.656716,30812203.373753317,355566.24801883
1649203200000,2022-04-06 00:00:00,USDT/RUB,90.34276,92.301566,89.17577,89.876191,23137386.137251172,257436.21174657
1649116800000,2022-04-05 00:00:00,USDT/RUB,88.744293,90.95,88.280059,90.411303,13179348.792788673,145771.03034107
