https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GOVI,Volume BTC
1661299200,2022-08-24 00:00:00,GOVI/BTC,0.00001235,0.00001277,0.00001219,0.00001263,2964.3564,0.036783468512
1661212800,2022-08-23 00:00:00,GOVI/BTC,0.00001223,0.00001245,0.00001212,0.00001224,3287.948,0.040390841081
1661126400,2022-08-22 00:00:00,GOVI/BTC,0.00001244,0.00001256,0.00001209,0.00001225,12997.0302,0.161291857581
1661040000,2022-08-21 00:00:00,GOVI/BTC,0.00001268,0.00001273,0.00001237,0.0000125,22478.4513,0.282522958267
1660953600,2022-08-20 00:00:00,GOVI/BTC,0.00001347,0.00001347,0.0000126,0.00001265,43142.0156,0.565464045964
1660867200,2022-08-19 00:00:00,GOVI/BTC,0.00001357,0.00001386,0.00001323,0.00001349,53300.7718,0.724198327084
1660780800,2022-08-18 00:00:00,GOVI/BTC,0.00001392,0.00001392,0.00001347,0.00001357,46429.3316,0.632569947783
1660694400,2022-08-17 00:00:00,GOVI/BTC,0.00001446,0.00001447,0.00001375,0.00001386,25671.3052,0.358053094153
1660608000,2022-08-16 00:00:00,GOVI/BTC,0.00001456,0.00001465,0.00001431,0.00001431,15693.1797,0.227408566838
1660521600,2022-08-15 00:00:00,GOVI/BTC,0.00001514,0.00001535,0.00001446,0.00001451,60158.4201,0.898774471746
1660435200,2022-08-14 00:00:00,GOVI/BTC,0.00001617,0.00001623,0.00001491,0.00001514,66600.5056,1.040007655112
1660348800,2022-08-13 00:00:00,GOVI/BTC,0.00001572,0.0000162,0.00001556,0.00001615,61214.4737,0.976107740827
1660262400,2022-08-12 00:00:00,GOVI/BTC,0.00001577,0.00001613,0.00001561,0.00001567,60827.5381,0.962215111322
1660176000,2022-08-11 00:00:00,GOVI/BTC,0.00001575,0.00001595,0.00001519,0.00001577,63435.2666,0.988200313794
1660089600,2022-08-10 00:00:00,GOVI/BTC,0.0000156,0.00001597,0.00001493,0.00001581,63486.1512,0.980386026671
1660003200,2022-08-09 00:00:00,GOVI/BTC,0.00001626,0.00001642,0.0000155,0.00001556,56195.3545,0.899375970032
1659916800,2022-08-08 00:00:00,GOVI/BTC,0.00001642,0.00001646,0.00001578,0.00001625,59841.7456,0.965260633295
1659830400,2022-08-07 00:00:00,GOVI/BTC,0.00001641,0.00001663,0.00001612,0.00001653,64272.5643,1.056601255263
1659744000,2022-08-06 00:00:00,GOVI/BTC,0.0000161,0.00001658,0.00001597,0.00001645,65344.6503,1.070656940547
1659657600,2022-08-05 00:00:00,GOVI/BTC,0.00001577,0.00001621,0.00001547,0.00001601,63840.6444,1.00885995705
1659571200,2022-08-04 00:00:00,GOVI/BTC,0.0000155,0.00001597,0.0000153,0.00001582,63960.3202,0.995458442109
1659484800,2022-08-03 00:00:00,GOVI/BTC,0.0000158,0.00001592,0.00001503,0.00001553,79578.427,1.220742941168
1659398400,2022-08-02 00:00:00,GOVI/BTC,0.00001516,0.00001616,0.00001497,0.00001576,66598.7638,1.028108425771
1659312000,2022-08-01 00:00:00,GOVI/BTC,0.00001555,0.00001576,0.00001506,0.00001515,72687.4921,1.119633554986
1659225600,2022-07-31 00:00:00,GOVI/BTC,0.00001549,0.00001645,0.00001521,0.00001567,70717.6585,1.115116106668
1659139200,2022-07-30 00:00:00,GOVI/BTC,0.00001574,0.00001601,0.00001503,0.00001539,79078.1812,1.220889023781
1659052800,2022-07-29 00:00:00,GOVI/BTC,0.00001645,0.00001657,0.00001545,0.00001573,79128.1368,1.256911005606
1658966400,2022-07-28 00:00:00,GOVI/BTC,0.000015,0.00001659,0.00001476,0.00001638,77467.7229,1.222184978957
1658880000,2022-07-27 00:00:00,GOVI/BTC,0.00001457,0.00001512,0.00001439,0.00001498,71111.9179,1.053264019989
1658793600,2022-07-26 00:00:00,GOVI/BTC,0.00001586,0.0000162,0.00001421,0.00001447,89248.435,1.328020113534
1658707200,2022-07-25 00:00:00,GOVI/BTC,0.0000168,0.00001701,0.00001566,0.00001592,70981.1442,1.153507610024
1658620800,2022-07-24 00:00:00,GOVI/BTC,0.00001643,0.00001726,0.000016,0.00001667,60286.9679,0.994864215209
1658534400,2022-07-23 00:00:00,GOVI/BTC,0.00001585,0.00001677,0.00001566,0.0000163,71423.6881,1.146869405684
1658448000,2022-07-22 00:00:00,GOVI/BTC,0.00001559,0.00001743,0.00001502,0.00001608,68619.374,1.078845436041
1658361600,2022-07-21 00:00:00,GOVI/BTC,0.00001438,0.00001581,0.00001411,0.00001534,65905.8279,0.976727279435
1658275200,2022-07-20 00:00:00,GOVI/BTC,0.00001449,0.00001506,0.00001344,0.00001433,68110.7094,0.963330408946
1658188800,2022-07-19 00:00:00,GOVI/BTC,0.00001463,0.00001554,0.00001424,0.00001462,63025.0554,0.929490452372
1658102400,2022-07-18 00:00:00,GOVI/BTC,0.00001393,0.00001482,0.00001368,0.00001446,59125.9120297,0.834774581309582
1658016000,2022-07-17 00:00:00,GOVI/BTC,0.00001356,0.00001418,0.00001314,0.00001405,54400.6315,0.736769228013
1657929600,2022-07-16 00:00:00,GOVI/BTC,0.00001241,0.00001365,0.00001202,0.00001341,65369.8399,0.827485739487
1657843200,2022-07-15 00:00:00,GOVI/BTC,0.00001212,0.00001267,0.00001188,0.00001254,66109.6894,0.810093816831
1657756800,2022-07-14 00:00:00,GOVI/BTC,0.00001194,0.00001225,0.00001155,0.00001214,70727.9439,0.839238456272
1657670400,2022-07-13 00:00:00,GOVI/BTC,0.00001207,0.0000123,0.00001166,0.00001174,60412.0515,0.718808869265
1657584000,2022-07-12 00:00:00,GOVI/BTC,0.00001233,0.00001242,0.00001187,0.00001207,57122.1279,0.69429764224
1657497600,2022-07-11 00:00:00,GOVI/BTC,0.00001222,0.00001245,0.00001201,0.00001217,56281.7219,0.688048670939
1657411200,2022-07-10 00:00:00,GOVI/BTC,0.00001206,0.00001262,0.00001189,0.00001205,67771.0864,0.824687609523
1657324800,2022-07-09 00:00:00,GOVI/BTC,0.00001202,0.00001218,0.00001183,0.00001206,67322.6678,0.807990040223
1657238400,2022-07-08 00:00:00,GOVI/BTC,0.00001163,0.00001237,0.00001154,0.00001186,30150.6456,0.357626453991
1657152000,2022-07-07 00:00:00,GOVI/BTC,0.00001191,0.00001209,0.00001163,0.00001177,21580.39927278,0.2569335288936495
1657065600,2022-07-06 00:00:00,GOVI/BTC,0.00001193,0.00001224,0.00001168,0.00001185,64957.0308,0.776806370236
1656979200,2022-07-05 00:00:00,GOVI/BTC,0.0000117,0.00001233,0.00001157,0.00001202,74265.98174247,0.885653300829737
1656892800,2022-07-04 00:00:00,GOVI/BTC,0.00001171,0.00001197,0.00001139,0.00001163,73531.5371,0.860043228781
1656806400,2022-07-03 00:00:00,GOVI/BTC,0.00001192,0.00001226,0.00001156,0.00001171,75234.4782,0.897865263596
1656720000,2022-07-02 00:00:00,GOVI/BTC,0.0000119,0.00001209,0.00001175,0.00001189,75328.3706,0.896506211719
1656633600,2022-07-01 00:00:00,GOVI/BTC,0.00001182,0.00001231,0.00001147,0.0000119,76446.8824,0.916175176103
1656547200,2022-06-30 00:00:00,GOVI/BTC,0.00001231,0.00001249,0.00001174,0.00001174,73270.4362,0.888524414528
1656460800,2022-06-29 00:00:00,GOVI/BTC,0.00001249,0.00001271,0.00001206,0.00001226,71147.1107,0.882054463782
1656374400,2022-06-28 00:00:00,GOVI/BTC,0.00001329,0.00001332,0.00001253,0.00001253,68264.5008593,0.878942603338104
1656288000,2022-06-27 00:00:00,GOVI/BTC,0.0000129,0.0000218,0.00001259,0.00001345,92173.23519685,1.2507143513188931
1656201600,2022-06-26 00:00:00,GOVI/BTC,0.00001265,0.00001352,0.00001252,0.00001292,74277.0113,0.96351032922
1656115200,2022-06-25 00:00:00,GOVI/BTC,0.00001247,0.00001364,0.00001214,0.00001265,84908.3557,1.073595902676
1656028800,2022-06-24 00:00:00,GOVI/BTC,0.00001139,0.00001259,0.00001132,0.00001245,83812.33191476,1.0085864800049096
1655942400,2022-06-23 00:00:00,GOVI/BTC,0.00001074,0.00001255,0.0000104,0.00001138,84462.22540905,0.9531663420786405
1655856000,2022-06-22 00:00:00,GOVI/BTC,0.00001083,0.00001105,0.00001018,0.0000107,33473.4614,0.353958403789
1655769600,2022-06-21 00:00:00,GOVI/BTC,0.00001095,0.00001141,0.00001079,0.00001088,20252.3561,0.2246335311
1655683200,2022-06-20 00:00:00,GOVI/BTC,0.00001092,0.00001121,0.0000104,0.00001088,75495.4312,0.816878862636
1655596800,2022-06-19 00:00:00,GOVI/BTC,0.00001088,0.0000115,0.0000102,0.00001088,107757.9565,1.155659443506
1655510400,2022-06-18 00:00:00,GOVI/BTC,0.00001121,0.0000113,0.00001051,0.00001082,104676.20669073,1.1351672292994603
1655424000,2022-06-17 00:00:00,GOVI/BTC,0.00001127,0.00001154,0.00001082,0.00001111,148376.71650904,1.657038895501892
1655337600,2022-06-16 00:00:00,GOVI/BTC,0.00001258,0.0000134,0.00001127,0.00001133,223626.40262642,2.797373712208028
1655251200,2022-06-15 00:00:00,GOVI/BTC,0.00001329,0.00001346,0.00001157,0.00001248,235409.53095448,2.9010075342357463
1655164800,2022-06-14 00:00:00,GOVI/BTC,0.0000134,0.00001393,0.00001249,0.00001327,202728.42418898,2.6708118342807495
1655078400,2022-06-13 00:00:00,GOVI/BTC,0.00001305,0.00001381,0.00001204,0.00001349,190730.10089717,2.4260384438648892
1654992000,2022-06-12 00:00:00,GOVI/BTC,0.0000124,0.00001311,0.00001225,0.00001305,169118.6495,2.145381059932
1654905600,2022-06-11 00:00:00,GOVI/BTC,0.00001295,0.00001322,0.0000122,0.00001242,216242.199,2.73527904141
1654819200,2022-06-10 00:00:00,GOVI/BTC,0.00001258,0.00001353,0.00001253,0.00001296,183448.88908918,2.3651287631788476
1654732800,2022-06-09 00:00:00,GOVI/BTC,0.00001272,0.00001292,0.00001233,0.00001261,182098.9685682,2.302020904513906
1654646400,2022-06-08 00:00:00,GOVI/BTC,0.0000121,0.00001284,0.00001203,0.00001271,152063.02998438,1.8882745658979062
1654560000,2022-06-07 00:00:00,GOVI/BTC,0.00001185,0.00001284,0.00001179,0.0000121,101002.1627,1.239075241179
1654473600,2022-06-06 00:00:00,GOVI/BTC,0.00001214,0.00001217,0.00001158,0.00001184,101563.8733,1.19938872722
1654387200,2022-06-05 00:00:00,GOVI/BTC,0.00001218,0.00001236,0.00001203,0.00001208,86504.27399312,1.0552238280689527
1654300800,2022-06-04 00:00:00,GOVI/BTC,0.00001244,0.00001263,0.00001214,0.00001221,85848.383,1.063399934609
1654214400,2022-06-03 00:00:00,GOVI/BTC,0.00001221,0.00001277,0.00001215,0.00001232,75042.7885272,0.9324042255948317
1654128000,2022-06-02 00:00:00,GOVI/BTC,0.00001186,0.00001347,0.0000118,0.00001224,86467.21890205,1.0717065636642266
1654041600,2022-06-01 00:00:00,GOVI/BTC,0.00001223,0.00001326,0.00001162,0.000012,69960.39619438,0.8545047234489516
1653955200,2022-05-31 00:00:00,GOVI/BTC,0.00001232,0.00001307,0.000012,0.00001234,71721.94649595,0.8931932185537999
1653868800,2022-05-30 00:00:00,GOVI/BTC,0.0000123,0.00001308,0.00001193,0.00001218,79392.14714313,0.9888652899469839
1653782400,2022-05-29 00:00:00,GOVI/BTC,0.00001216,0.00001273,0.00001201,0.0000123,81620.6557,1.006385812799
1653696000,2022-05-28 00:00:00,GOVI/BTC,0.00001288,0.00001321,0.00001201,0.00001225,98089.3898,1.225826281099
1653609600,2022-05-27 00:00:00,GOVI/BTC,0.00001292,0.00001318,0.00001198,0.00001281,79363.5832,1.003177273038
1653523200,2022-05-26 00:00:00,GOVI/BTC,0.00001389,0.00001417,0.0000128,0.00001285,81153.5222,1.101795335726
1653436800,2022-05-25 00:00:00,GOVI/BTC,0.00001399,0.00001414,0.00001364,0.00001397,76640.4476,1.064109203558
1653350400,2022-05-24 00:00:00,GOVI/BTC,0.00001482,0.00001484,0.00001381,0.00001401,50274.5124698,0.710182273011878
1653264000,2022-05-23 00:00:00,GOVI/BTC,0.00001424,0.00001517,0.00001409,0.00001431,5884.6796195,0.084578697895875
1653177600,2022-05-22 00:00:00,GOVI/BTC,0.00001409,0.00001596,0.00001388,0.00001424,5447.86385042,0.0809493798287094
1653091200,2022-05-21 00:00:00,GOVI/BTC,0.00001357,0.00001464,0.00001354,0.00001397,1679.41827432,0.0236241110398437
1653004800,2022-05-20 00:00:00,GOVI/BTC,0.00001448,0.00001475,0.00001323,0.00001403,1524.0613,0.021573523781
1652918400,2022-05-19 00:00:00,GOVI/BTC,0.00001469,0.00001558,0.00001382,0.00001413,3467.08382894,0.0516159435148852
1652832000,2022-05-18 00:00:00,GOVI/BTC,0.0000143,0.00001444,0.00001393,0.00001443,557.0603,0.007948512167
1652745600,2022-05-17 00:00:00,GOVI/BTC,0.00001456,0.00001537,0.00001444,0.00001488,554.3856,0.008296088554
1652659200,2022-05-16 00:00:00,GOVI/BTC,0.00001459,0.0000154,0.00001417,0.00001488,4548.77739704,0.065899402006932
1652572800,2022-05-15 00:00:00,GOVI/BTC,0.00001476,0.00001836,0.0000143,0.00001482,9676.9356,0.152627321228
1652486400,2022-05-14 00:00:00,GOVI/BTC,0.0000147,0.00001539,0.0000141,0.00001491,4318.79057685,0.0640717011137215
1652400000,2022-05-13 00:00:00,GOVI/BTC,0.00001455,0.00001584,0.00001426,0.00001483,19087.5408,0.288027091943
1652313600,2022-05-12 00:00:00,GOVI/BTC,0.00001684,0.00001696,0.00001329,0.00001487,157519.97101672,2.3757667310297334
1652227200,2022-05-11 00:00:00,GOVI/BTC,0.00001836,0.0000188,0.00001587,0.00001667,255237.3585,4.436625250686
1652140800,2022-05-10 00:00:00,GOVI/BTC,0.00001802,0.00001946,0.00001762,0.00001821,301966.2197,5.549483006102
1652054400,2022-05-09 00:00:00,GOVI/BTC,0.00001752,0.00001827,0.00001713,0.00001803,302645.99319254,5.316640339670786
1651968000,2022-05-08 00:00:00,GOVI/BTC,0.00001793,0.00001844,0.00001705,0.00001753,328439.00139934,5.8499589098678296
1651881600,2022-05-07 00:00:00,GOVI/BTC,0.00001829,0.0000185,0.00001775,0.00001791,374823.05003099,6.7282633977548774
1651795200,2022-05-06 00:00:00,GOVI/BTC,0.00001805,0.00001853,0.00001768,0.00001832,380993.88380244,6.8803434567289204
1651708800,2022-05-05 00:00:00,GOVI/BTC,0.00001831,0.00001911,0.00001792,0.00001811,341984.34025764,6.3130710285309648
1651622400,2022-05-04 00:00:00,GOVI/BTC,0.0000186,0.00001864,0.00001734,0.00001831,353670.0229,6.413848419499
1651536000,2022-05-03 00:00:00,GOVI/BTC,0.00001818,0.00001887,0.00001806,0.0000186,356790.49794406,6.5962396468238574
1651449600,2022-05-02 00:00:00,GOVI/BTC,0.00001818,0.00001867,0.00001752,0.00001819,338849.93122495,6.1679931441888885
1651363200,2022-05-01 00:00:00,GOVI/BTC,0.0000186,0.0000191,0.00001803,0.00001825,365046.8924,6.752254971077
1651276800,2022-04-30 00:00:00,GOVI/BTC,0.00001933,0.00001956,0.00001823,0.00001859,345111.3996,6.523420266379
1651190400,2022-04-29 00:00:00,GOVI/BTC,0.00001951,0.00001987,0.00001884,0.00001933,330133.1326,6.39441314776
1651104000,2022-04-28 00:00:00,GOVI/BTC,0.00001951,0.00002,0.00001917,0.00001958,350635.13065365,6.853015674346883
1651017600,2022-04-27 00:00:00,GOVI/BTC,0.00002083,0.00002146,0.00001922,0.00001951,343174.00693602,6.9598804713658614
1650931200,2022-04-26 00:00:00,GOVI/BTC,0.00002119,0.00002292,0.00002056,0.00002083,348338.41261937,7.4276340082809266
1650844800,2022-04-25 00:00:00,GOVI/BTC,0.00002031,0.0000218,0.00002023,0.00002109,396567.45415719,8.1869395974229999
1650758400,2022-04-24 00:00:00,GOVI/BTC,0.00002079,0.0000216,0.00002011,0.00002023,380914.1555,7.806323104663
1650672000,2022-04-23 00:00:00,GOVI/BTC,0.00002068,0.00002091,0.00002028,0.0000207,292981.8669,6.041575496373
1650585600,2022-04-22 00:00:00,GOVI/BTC,0.00002102,0.00002174,0.00002022,0.00002076,325387.8186,6.787999447146
1650499200,2022-04-21 00:00:00,GOVI/BTC,0.00002114,0.00002174,0.00002038,0.00002087,365542.62856953,7.6695201485459582
1650412800,2022-04-20 00:00:00,GOVI/BTC,0.00002145,0.00002275,0.00002052,0.00002095,458442.9177,9.761393408054
1650326400,2022-04-19 00:00:00,GOVI/BTC,0.00002123,0.00002454,0.00002032,0.00002156,188515.87951776,3.9923863735229856
1650240000,2022-04-18 00:00:00,GOVI/BTC,0.0000219,0.00002194,0.00002056,0.00002123,503.28282814,0.0107843001558542
1650153600,2022-04-17 00:00:00,GOVI/BTC,0.00002177,0.00002207,0.00002151,0.00002207,171.54981365,0.0037033752817245
1650067200,2022-04-16 00:00:00,GOVI/BTC,0.00002154,0.00002215,0.000021,0.00002167,508.71435873,0.0108607143748695
1649980800,2022-04-15 00:00:00,GOVI/BTC,0.00002164,0.00002194,0.00002134,0.00002162,93.618,0.002033361449
1649894400,2022-04-14 00:00:00,GOVI/BTC,0.00002103,0.00002209,0.00002098,0.00002209,3453.9214,0.07346566573
1649808000,2022-04-13 00:00:00,GOVI/BTC,0.00002148,0.00002197,0.00002107,0.00002107,297.60011891,0.0064266755988086
1649721600,2022-04-12 00:00:00,GOVI/BTC,0.00002168,0.00002193,0.00002107,0.0000214,424.88863731,0.0090259066449264
1649635200,2022-04-11 00:00:00,GOVI/BTC,0.00002199,0.00002251,0.00002129,0.00002191,4750.41588718,0.1048222194338064
1649548800,2022-04-10 00:00:00,GOVI/BTC,0.00002012,0.00002201,0.00002005,0.00002161,8715.73442813,0.1824772158678893
1649462400,2022-04-09 00:00:00,GOVI/BTC,0.00002098,0.00002152,0.00001974,0.00002036,12429.1166398,0.2574573911239148
1649376000,2022-04-08 00:00:00,GOVI/BTC,0.00001987,0.00002112,0.00001934,0.00002094,38392.02068198,0.7830087708586712
1649289600,2022-04-07 00:00:00,GOVI/BTC,0.00002031,0.00002071,0.00001961,0.00001973,37812.6891,0.755677920648
1649203200,2022-04-06 00:00:00,GOVI/BTC,0.00002152,0.00002188,0.00002002,0.00002066,75237.56643356,1.5821470679389052
1649116800,2022-04-05 00:00:00,GOVI/BTC,0.00002201,0.00002233,0.0000213,0.00002155,156596.1867,3.413780703691
1649030400,2022-04-04 00:00:00,GOVI/BTC,0.00002214,0.00002239,0.00002149,0.00002194,221445.94942716,4.8627446952275035
1648944000,2022-04-03 00:00:00,GOVI/BTC,0.00002249,0.00002249,0.00002149,0.00002222,258863.68486872,5.6716972723378304
1648857600,2022-04-02 00:00:00,GOVI/BTC,0.0000224,0.00002287,0.00002181,0.00002252,326382.5676,7.319656955969
1648771200,2022-04-01 00:00:00,GOVI/BTC,0.00002237,0.00002289,0.00002119,0.00002245,419270.8187096,9.234757038242792
1648684800,2022-03-31 00:00:00,GOVI/BTC,0.0000216,0.00002289,0.00002069,0.00002238,447640.57974883,9.5532855440498591
1648598400,2022-03-30 00:00:00,GOVI/BTC,0.00002206,0.00002241,0.000021,0.0000216,419831.6268,9.175367041769
1648512000,2022-03-29 00:00:00,GOVI/BTC,0.00002393,0.00002418,0.00002196,0.00002207,394910.04480338,9.1886857194286883
1648425600,2022-03-28 00:00:00,GOVI/BTC,0.0000245,0.00002514,0.00002353,0.00002417,462543.00663604,11.3613089241357506
1648339200,2022-03-27 00:00:00,GOVI/BTC,0.00002519,0.0000263,0.00002415,0.0000245,378791.14940485,9.5455586766268289
1648252800,2022-03-26 00:00:00,GOVI/BTC,0.00002582,0.00002693,0.00002516,0.00002535,462576.45743529,11.9327588492408465
1648166400,2022-03-25 00:00:00,GOVI/BTC,0.0000259,0.00002659,0.00002525,0.00002632,380700.68501036,9.8494921490957809
1648080000,2022-03-24 00:00:00,GOVI/BTC,0.00002653,0.00002735,0.00002564,0.0000259,381741.384,10.058907410058
1647993600,2022-03-23 00:00:00,GOVI/BTC,0.00002692,0.00002756,0.00002631,0.00002642,455396.1919,12.184828843233
1647907200,2022-03-22 00:00:00,GOVI/BTC,0.00002802,0.00002815,0.00002662,0.00002681,445566.0969,12.089493932115
1647820800,2022-03-21 00:00:00,GOVI/BTC,0.00002882,0.00002899,0.00002709,0.00002806,216989.83458477,6.024612172487945
1647734400,2022-03-20 00:00:00,GOVI/BTC,0.00002848,0.00002998,0.00002754,0.00002883,228467.69660113,6.5275285020848774
1647648000,2022-03-19 00:00:00,GOVI/BTC,0.0000276,0.00002917,0.00002726,0.00002845,236394.8270775,6.6759816222916685
1647561600,2022-03-18 00:00:00,GOVI/BTC,0.0000285,0.00003061,0.00002736,0.00002751,209341.072,5.889995343539
1647475200,2022-03-17 00:00:00,GOVI/BTC,0.00002697,0.00003077,0.00002656,0.00002849,242180.8638,6.71227214317
1647388800,2022-03-16 00:00:00,GOVI/BTC,0.00002754,0.00002953,0.00002614,0.00002734,286120.43723522,7.8062780922628204
1647302400,2022-03-15 00:00:00,GOVI/BTC,0.00002714,0.00002816,0.00002612,0.00002754,138275.6899,3.746357042518
1647216000,2022-03-14 00:00:00,GOVI/BTC,0.00002778,0.0000287,0.00002691,0.00002714,894.0938,0.024931244794
1647129600,2022-03-13 00:00:00,GOVI/BTC,0.00002935,0.00002971,0.00002761,0.00002777,2065.72948347,0.0585478973253663
1647043200,2022-03-12 00:00:00,GOVI/BTC,0.00002925,0.00003165,0.00002892,0.0000298,1301.54821826,0.0386347987445826
1646956800,2022-03-11 00:00:00,GOVI/BTC,0.00003034,0.00003167,0.00002941,0.00003005,174.9846,0.005250869554
1646870400,2022-03-10 00:00:00,GOVI/BTC,0.00002876,0.00003165,0.00002876,0.00003018,908.10721592,0.027045950227868
1646784000,2022-03-09 00:00:00,GOVI/BTC,0.00002855,0.00003297,0.00002777,0.00002876,1759.50784053,0.0509382903189117
1646697600,2022-03-08 00:00:00,GOVI/BTC,0.00002876,0.00002978,0.00002807,0.00002896,381.6244,0.011031554193
1646611200,2022-03-07 00:00:00,GOVI/BTC,0.00002876,0.00003255,0.00002737,0.0000286,6467.66184101,0.1888273600795008
1646524800,2022-03-06 00:00:00,GOVI/BTC,0.00003018,0.00003202,0.00002842,0.0000285,1252.8077,0.037247359421
1646438400,2022-03-05 00:00:00,GOVI/BTC,0.00003128,0.00003128,0.00002996,0.00003028,234.3864,0.007187013949
1646352000,2022-03-04 00:00:00,GOVI/BTC,0.00003045,0.00003101,0.00002954,0.00003101,976.251,0.029309323455
1646265600,2022-03-03 00:00:00,GOVI/BTC,0.00003101,0.00003109,0.00002969,0.00002987,782.4113,0.023643448455
1646179200,2022-03-02 00:00:00,GOVI/BTC,0.00003139,0.00003425,0.00003031,0.00003109,3159.5559,0.100859376274
1646092800,2022-03-01 00:00:00,GOVI/BTC,0.00002974,0.0000321,0.00002913,0.00003096,146.77541432,0.0044463152488792
1646006400,2022-02-28 00:00:00,GOVI/BTC,0.00003195,0.00003411,0.00002993,0.0000302,852.1175,0.026634772418
1645920000,2022-02-27 00:00:00,GOVI/BTC,0.00003287,0.00003371,0.00003109,0.00003214,1112.83674986,0.0360948796758031
1645833600,2022-02-26 00:00:00,GOVI/BTC,0.000031,0.00003371,0.0000299,0.00003371,4233.26808813,0.1315326743706647
1645747200,2022-02-25 00:00:00,GOVI/BTC,0.00003182,0.00003398,0.0000311,0.0000311,2048.99636721,0.0655598885647958
1645660800,2022-02-24 00:00:00,GOVI/BTC,0.00003241,0.00003449,0.0000271,0.00003166,15264.07896717,0.4634776527818667
1645574400,2022-02-23 00:00:00,GOVI/BTC,0.00003066,0.00003336,0.00003065,0.00003336,6926.76889393,0.2209557501855865
1645488000,2022-02-22 00:00:00,GOVI/BTC,0.00003115,0.00003195,0.00003,0.00003065,9249.33856899,0.2863707466679446
1645401600,2022-02-21 00:00:00,GOVI/BTC,0.00003211,0.00003429,0.00003016,0.00003106,10685.87223148,0.3403383172274076
1645315200,2022-02-20 00:00:00,GOVI/BTC,0.00003483,0.00003483,0.00003188,0.00003235,19159.5229,0.641558853394
1645228800,2022-02-19 00:00:00,GOVI/BTC,0.00003451,0.00003732,0.00003433,0.00003568,7844.67587937,0.2833996503179216
1645142400,2022-02-18 00:00:00,GOVI/BTC,0.00003683,0.00003872,0.000034,0.00003475,17439.71945649,0.619499730782667
1645056000,2022-02-17 00:00:00,GOVI/BTC,0.00004064,0.00004352,0.00003605,0.00003675,11149.38575426,0.4378044418420662
