https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LSK,Volume BTC
1653782400,2022-05-29 00:00:00,LSK/BTC,3.646e-05,3.646e-05,3.553e-05,3.587e-05,0.00162191,44.94737159
1653696000,2022-05-28 00:00:00,LSK/BTC,3.409e-05,3.673e-05,3.409e-05,3.608e-05,0.00706226,197.34908775
1653609600,2022-05-27 00:00:00,LSK/BTC,3.604e-05,3.639e-05,3.373e-05,3.409e-05,0.0117297,330.45904697
1653523200,2022-05-26 00:00:00,LSK/BTC,3.434e-05,3.648e-05,3.434e-05,3.61e-05,0.00636666,179.7945136
1653436800,2022-05-25 00:00:00,LSK/BTC,3.841e-05,3.841e-05,3.394e-05,3.434e-05,0.01854975,525.47309997
1653350400,2022-05-24 00:00:00,LSK/BTC,3.936e-05,3.936e-05,3.841e-05,3.841e-05,0.00131508,33.82975083
1653264000,2022-05-23 00:00:00,LSK/BTC,3.592e-05,3.98e-05,3.592e-05,3.935e-05,0.01231303,322.60597269
1653177600,2022-05-22 00:00:00,LSK/BTC,3.59e-05,3.592e-05,3.475e-05,3.479e-05,0.00853635,243.65726116
1653091200,2022-05-21 00:00:00,LSK/BTC,3.718e-05,3.718e-05,3.549e-05,3.59e-05,0.00361431,99.29035698
1653004800,2022-05-20 00:00:00,LSK/BTC,3.71e-05,3.797e-05,3.708e-05,3.752e-05,0.01253017,336.79449465
1652918400,2022-05-19 00:00:00,LSK/BTC,3.851e-05,3.851e-05,3.679e-05,3.71e-05,0.02427899,637.99522745
1652832000,2022-05-18 00:00:00,LSK/BTC,3.624e-05,3.851e-05,3.624e-05,3.851e-05,0.00806454,215.57804162
1652745600,2022-05-17 00:00:00,LSK/BTC,3.684e-05,3.684e-05,3.493e-05,3.595e-05,0.00581839,162.38116727
1652659200,2022-05-16 00:00:00,LSK/BTC,3.714e-05,3.714e-05,3.656e-05,3.713e-05,0.00180547,48.89776703
1652572800,2022-05-15 00:00:00,LSK/BTC,3.824e-05,3.824e-05,3.686e-05,3.686e-05,0.00314426,83.85926603
1652486400,2022-05-14 00:00:00,LSK/BTC,3.801e-05,3.896e-05,3.753e-05,3.824e-05,0.06522184,1700.58983081
1652400000,2022-05-13 00:00:00,LSK/BTC,3.323e-05,3.799e-05,3.3e-05,3.799e-05,0.02973277,839.84677541
1652313600,2022-05-12 00:00:00,LSK/BTC,3.537e-05,3.55e-05,3.065e-05,3.328e-05,0.20145908,6232.26345228
1652227200,2022-05-11 00:00:00,LSK/BTC,4.213e-05,4.498e-05,3.39e-05,3.527e-05,0.14784219,3655.79397731
1652140800,2022-05-10 00:00:00,LSK/BTC,4.428e-05,4.521e-05,4.138e-05,4.241e-05,0.26966222,6147.51113635
1652054400,2022-05-09 00:00:00,LSK/BTC,4.673e-05,5.078e-05,4.432e-05,4.432e-05,0.24266057,5168.37749416
1651968000,2022-05-08 00:00:00,LSK/BTC,4.549e-05,4.694e-05,4.526e-05,4.649e-05,0.0072509,158.19402947
1651881600,2022-05-07 00:00:00,LSK/BTC,4.558e-05,4.579e-05,4.459e-05,4.551e-05,0.03420225,751.8458733
1651795200,2022-05-06 00:00:00,LSK/BTC,4.596e-05,4.597e-05,4.494e-05,4.557e-05,0.00368514,81.26798317
1651708800,2022-05-05 00:00:00,LSK/BTC,4.682e-05,4.762e-05,4.522e-05,4.591e-05,0.08172547,1783.44214513
1651622400,2022-05-04 00:00:00,LSK/BTC,4.586e-05,4.672e-05,4.52e-05,4.672e-05,0.00515738,112.51702664
1651536000,2022-05-03 00:00:00,LSK/BTC,4.541e-05,4.653e-05,4.497e-05,4.588e-05,0.00998814,218.13453536
1651449600,2022-05-02 00:00:00,LSK/BTC,4.564e-05,4.623e-05,4.46e-05,4.565e-05,0.02077673,452.64977763
1651363200,2022-05-01 00:00:00,LSK/BTC,4.579e-05,4.579e-05,4.49e-05,4.559e-05,0.00812941,179.35874433
1651276800,2022-04-30 00:00:00,LSK/BTC,4.917e-05,4.978e-05,4.589e-05,4.612e-05,0.04087888,857.8593485
1651190400,2022-04-29 00:00:00,LSK/BTC,5.017e-05,5.017e-05,4.896e-05,4.896e-05,0.0104097,211.09759567
1651104000,2022-04-28 00:00:00,LSK/BTC,5.102e-05,5.102e-05,5.004e-05,5.043e-05,0.01101522,218.12951158
1651017600,2022-04-27 00:00:00,LSK/BTC,5.029e-05,5.178e-05,4.967e-05,5.125e-05,0.0189827,374.10284594
1650931200,2022-04-26 00:00:00,LSK/BTC,4.946e-05,5.045e-05,4.899e-05,5.014e-05,0.05045976,1011.25796895
1650844800,2022-04-25 00:00:00,LSK/BTC,5.216e-05,5.216e-05,4.864e-05,4.928e-05,0.03300649,659.76838584
1650758400,2022-04-24 00:00:00,LSK/BTC,5.188e-05,5.299e-05,5.1e-05,5.216e-05,0.0256233,493.9643729
1650672000,2022-04-23 00:00:00,LSK/BTC,5.396e-05,5.396e-05,5.134e-05,5.188e-05,0.02979586,571.87126479
1650585600,2022-04-22 00:00:00,LSK/BTC,4.305e-05,5.5e-05,4.305e-05,5.403e-05,0.64139626,12460.62704568
1650499200,2022-04-21 00:00:00,LSK/BTC,4.367e-05,4.367e-05,4.235e-05,4.305e-05,0.0083757,195.34690146
1650412800,2022-04-20 00:00:00,LSK/BTC,4.347e-05,4.388e-05,4.271e-05,4.366e-05,0.00454816,104.90942089
1650326400,2022-04-19 00:00:00,LSK/BTC,4.355e-05,4.41e-05,4.294e-05,4.324e-05,0.01551548,356.89156224
1650240000,2022-04-18 00:00:00,LSK/BTC,4.469e-05,4.487e-05,4.334e-05,4.334e-05,0.01208681,272.47209994
1650162114,2022-04-17 02:21:54,LSK/BTC,4.469e-05,4.469e-05,4.469e-05,4.469e-05,0.0,0.0
1650153600,2022-04-17 00:00:00,LSK/BTC,4.526e-05,4.526e-05,4.469e-05,4.469e-05,0.00548028,121.37490896
1650071505,2022-04-16 01:11:45,LSK/BTC,4.523e-05,4.523e-05,4.523e-05,4.523e-05,0.0,0.0
1650067200,2022-04-16 00:00:00,LSK/BTC,4.526e-05,4.526e-05,4.523e-05,4.523e-05,0.0005652,12.49028534
1649980800,2022-04-15 00:00:00,LSK/BTC,4.592e-05,4.592e-05,4.498e-05,4.523e-05,0.00285743,62.82936044
1649894400,2022-04-14 00:00:00,LSK/BTC,4.667e-05,4.703e-05,4.592e-05,4.592e-05,0.00511749,109.93113867
1649808000,2022-04-13 00:00:00,LSK/BTC,4.685e-05,4.738e-05,4.667e-05,4.667e-05,0.00611122,129.88734083
1649721600,2022-04-12 00:00:00,LSK/BTC,4.614e-05,4.705e-05,4.535e-05,4.705e-05,0.00667874,144.72720795
1649635200,2022-04-11 00:00:00,LSK/BTC,4.548e-05,4.636e-05,4.5e-05,4.636e-05,0.01016654,224.1868581
1649548800,2022-04-10 00:00:00,LSK/BTC,4.557e-05,4.571e-05,4.534e-05,4.548e-05,0.00121274,26.67245702
1649462400,2022-04-09 00:00:00,LSK/BTC,4.693e-05,4.699e-05,4.507e-05,4.507e-05,0.01786112,387.99602309
1649376000,2022-04-08 00:00:00,LSK/BTC,4.703e-05,4.756e-05,4.693e-05,4.711e-05,0.00496523,105.27322053
1649289600,2022-04-07 00:00:00,LSK/BTC,4.83e-05,4.831e-05,4.64e-05,4.703e-05,0.01141459,240.59254548
1649203200,2022-04-06 00:00:00,LSK/BTC,5.004e-05,5.004e-05,4.83e-05,4.83e-05,0.01235498,250.40267983
1649116800,2022-04-05 00:00:00,LSK/BTC,4.872e-05,5.05e-05,4.831e-05,4.998e-05,0.26095113,5285.90718933
1649030400,2022-04-04 00:00:00,LSK/BTC,4.775e-05,4.919e-05,4.775e-05,4.872e-05,0.31525071,6417.14273217
1648944000,2022-04-03 00:00:00,LSK/BTC,4.807e-05,4.82e-05,4.757e-05,4.757e-05,0.00298574,62.46289454
1648857600,2022-04-02 00:00:00,LSK/BTC,4.812e-05,4.844e-05,4.761e-05,4.802e-05,0.00657028,137.20069266
1648771200,2022-04-01 00:00:00,LSK/BTC,4.802e-05,4.832e-05,4.802e-05,4.832e-05,0.00300288,62.39818016
1648684800,2022-03-31 00:00:00,LSK/BTC,4.782e-05,4.808e-05,4.78e-05,4.802e-05,0.00478521,99.90501044
1648598400,2022-03-30 00:00:00,LSK/BTC,4.667e-05,4.84e-05,4.644e-05,4.782e-05,0.02551519,536.1022131
1648512000,2022-03-29 00:00:00,LSK/BTC,4.666e-05,4.666e-05,4.551e-05,4.663e-05,0.01068125,232.19670748
1648425600,2022-03-28 00:00:00,LSK/BTC,4.586e-05,4.751e-05,4.567e-05,4.688e-05,0.00745245,160.12446404
1648339200,2022-03-27 00:00:00,LSK/BTC,4.632e-05,4.76e-05,4.586e-05,4.586e-05,0.02478874,530.15197674
1648252800,2022-03-26 00:00:00,LSK/BTC,4.68e-05,4.681e-05,4.632e-05,4.632e-05,0.003412,73.06263103
1648166400,2022-03-25 00:00:00,LSK/BTC,4.418e-05,4.837e-05,4.393e-05,4.67e-05,0.06548411,1431.16691735
1648080000,2022-03-24 00:00:00,LSK/BTC,4.354e-05,4.433e-05,4.354e-05,4.414e-05,0.00493394,112.06907191
1647993600,2022-03-23 00:00:00,LSK/BTC,4.429e-05,4.437e-05,4.325e-05,4.325e-05,0.04605748,1041.43373646
1647907200,2022-03-22 00:00:00,LSK/BTC,4.368e-05,4.461e-05,4.325e-05,4.421e-05,0.014415,326.15537612
1647820800,2022-03-21 00:00:00,LSK/BTC,4.333e-05,4.38e-05,4.325e-05,4.346e-05,0.00447768,102.94488761
1647734400,2022-03-20 00:00:00,LSK/BTC,4.635e-05,4.667e-05,4.204e-05,4.333e-05,0.03502749,794.56410107
1647648000,2022-03-19 00:00:00,LSK/BTC,4.613e-05,4.644e-05,4.561e-05,4.635e-05,0.00579085,125.72615535
1647561600,2022-03-18 00:00:00,LSK/BTC,4.7e-05,4.713e-05,4.592e-05,4.592e-05,0.0040267,86.36855474
1647475200,2022-03-17 00:00:00,LSK/BTC,4.593e-05,4.687e-05,4.582e-05,4.687e-05,0.00227893,49.06727251
1647388800,2022-03-16 00:00:00,LSK/BTC,4.596e-05,4.75e-05,4.532e-05,4.597e-05,0.02107347,453.6569671
1647302400,2022-03-15 00:00:00,LSK/BTC,4.554e-05,4.604e-05,4.532e-05,4.604e-05,0.00379061,83.27118961
1647216000,2022-03-14 00:00:00,LSK/BTC,4.641e-05,4.641e-05,4.47e-05,4.533e-05,0.0703165,1566.86467744
1647129600,2022-03-13 00:00:00,LSK/BTC,4.648e-05,4.664e-05,4.576e-05,4.664e-05,0.00333996,72.2774819
1647043200,2022-03-12 00:00:00,LSK/BTC,4.589e-05,4.671e-05,4.542e-05,4.671e-05,0.00443285,96.40367846
1646956800,2022-03-11 00:00:00,LSK/BTC,4.725e-05,4.725e-05,4.589e-05,4.589e-05,0.00843669,180.43982971
1646870400,2022-03-10 00:00:00,LSK/BTC,4.262e-05,4.72e-05,4.262e-05,4.72e-05,0.08354045,1858.12260506
1646784000,2022-03-09 00:00:00,LSK/BTC,4.383e-05,4.385e-05,4.263e-05,4.263e-05,0.02869881,665.65625677
1646697600,2022-03-08 00:00:00,LSK/BTC,4.287e-05,4.495e-05,4.277e-05,4.385e-05,0.019261,441.85004862
1646611200,2022-03-07 00:00:00,LSK/BTC,4.567e-05,4.639e-05,4.23e-05,4.265e-05,0.04988841,1110.97636812
1646524800,2022-03-06 00:00:00,LSK/BTC,4.038e-05,4.614e-05,4.021e-05,4.567e-05,0.04834712,1117.29215337
1646438400,2022-03-05 00:00:00,LSK/BTC,4.073e-05,4.094e-05,3.786e-05,4.025e-05,0.07327575,1840.32799232
1646352000,2022-03-04 00:00:00,LSK/BTC,4.126e-05,4.421e-05,3.913e-05,4.073e-05,0.18327319,4425.91926421
1646265600,2022-03-03 00:00:00,LSK/BTC,3.821e-05,4.26e-05,3.821e-05,4.123e-05,0.05719833,1412.51817556
1646179200,2022-03-02 00:00:00,LSK/BTC,3.88e-05,3.99e-05,3.821e-05,3.821e-05,0.01849259,471.93972525
1646092800,2022-03-01 00:00:00,LSK/BTC,3.499e-05,4.149e-05,3.499e-05,3.885e-05,0.1006253,2554.25804764
1646006400,2022-02-28 00:00:00,LSK/BTC,3.743e-05,3.743e-05,3.442e-05,3.48e-05,0.03901761,1073.99150323
1645920000,2022-02-27 00:00:00,LSK/BTC,3.956e-05,3.956e-05,3.75e-05,3.75e-05,0.04764812,1249.72675475
1645833600,2022-02-26 00:00:00,LSK/BTC,3.95e-05,3.956e-05,3.886e-05,3.951e-05,0.00374854,95.28304405
1645747200,2022-02-25 00:00:00,LSK/BTC,3.952e-05,4.049e-05,3.86e-05,3.945e-05,0.01263701,319.27796507
1645660800,2022-02-24 00:00:00,LSK/BTC,3.843e-05,4.174e-05,3.512e-05,3.947e-05,0.2116219,5354.88286414
1645574400,2022-02-23 00:00:00,LSK/BTC,3.802e-05,3.844e-05,3.775e-05,3.821e-05,0.00346703,91.0100932
1645488000,2022-02-22 00:00:00,LSK/BTC,3.999e-05,4e-05,3.788e-05,3.828e-05,0.02341699,594.52435634
1645401600,2022-02-21 00:00:00,LSK/BTC,3.93e-05,4.002e-05,3.76e-05,3.999e-05,0.0262124,672.5598665
1645315200,2022-02-20 00:00:00,LSK/BTC,3.939e-05,4.082e-05,3.92e-05,3.93e-05,0.02632463,659.35408275
1645228800,2022-02-19 00:00:00,LSK/BTC,4.103e-05,4.149e-05,3.277e-05,3.96e-05,0.44184632,12447.7809093
1645142400,2022-02-18 00:00:00,LSK/BTC,4.05e-05,4.133e-05,4.03e-05,4.133e-05,0.0075756,186.12323491
1645056000,2022-02-17 00:00:00,LSK/BTC,4.091e-05,4.091e-05,4e-05,4.08e-05,0.04980426,1238.80819236
1644969600,2022-02-16 00:00:00,LSK/BTC,3.847e-05,4.235e-05,3.804e-05,4.096e-05,0.02456394,608.73387302
1644883200,2022-02-15 00:00:00,LSK/BTC,3.856e-05,3.9e-05,3.81e-05,3.825e-05,0.00230202,59.96659906
1644796800,2022-02-14 00:00:00,LSK/BTC,3.932e-05,3.972e-05,3.856e-05,3.856e-05,0.00549464,140.50781979
1644710400,2022-02-13 00:00:00,LSK/BTC,3.933e-05,3.944e-05,3.912e-05,3.932e-05,0.00279892,71.1754308
1644624000,2022-02-12 00:00:00,LSK/BTC,4.045e-05,4.045e-05,3.9e-05,3.954e-05,0.00493659,124.97465788
1644537600,2022-02-11 00:00:00,LSK/BTC,4.073e-05,4.088e-05,4.022e-05,4.022e-05,0.00343858,84.8269705
1644451200,2022-02-10 00:00:00,LSK/BTC,4.024e-05,4.127e-05,3.991e-05,4.073e-05,0.01618312,399.19035562
1644364800,2022-02-09 00:00:00,LSK/BTC,3.642e-05,4.163e-05,3.642e-05,4.024e-05,0.08082581,2084.8917628
1644278400,2022-02-08 00:00:00,LSK/BTC,3.858e-05,3.858e-05,3.591e-05,3.591e-05,0.05071797,1362.26188045
1644192000,2022-02-07 00:00:00,LSK/BTC,4.038e-05,4.144e-05,3.831e-05,3.858e-05,0.06271082,1579.81563389
1644105600,2022-02-06 00:00:00,LSK/BTC,4.132e-05,4.132e-05,4.017e-05,4.017e-05,0.00828126,202.92165845
1644019200,2022-02-05 00:00:00,LSK/BTC,4.078e-05,4.177e-05,4.022e-05,4.132e-05,0.00992406,241.56639897
1643932800,2022-02-04 00:00:00,LSK/BTC,4.344e-05,4.435e-05,4.017e-05,4.078e-05,0.03595771,852.85180753
1643846400,2022-02-03 00:00:00,LSK/BTC,4.332e-05,4.404e-05,4.29e-05,4.326e-05,0.1451391,3356.25142152
1643760000,2022-02-02 00:00:00,LSK/BTC,4.133e-05,4.43e-05,4.133e-05,4.328e-05,0.06958758,1628.33715088
1643673600,2022-02-01 00:00:00,LSK/BTC,4.068e-05,4.213e-05,4.047e-05,4.148e-05,0.0131882,318.05986124
1643587200,2022-01-31 00:00:00,LSK/BTC,4.108e-05,4.108e-05,4.043e-05,4.043e-05,0.0274589,675.11715597
1643500800,2022-01-30 00:00:00,LSK/BTC,4.183e-05,4.183e-05,4.111e-05,4.124e-05,0.01774345,427.37951053
1643414400,2022-01-29 00:00:00,LSK/BTC,4.239e-05,4.245e-05,4.188e-05,4.212e-05,0.00511659,121.32883535
1643328000,2022-01-28 00:00:00,LSK/BTC,4.186e-05,4.246e-05,4.16e-05,4.231e-05,0.01408394,335.16402725
1643241600,2022-01-27 00:00:00,LSK/BTC,4.255e-05,4.299e-05,4.161e-05,4.161e-05,0.04822083,1135.18343165
1643155200,2022-01-26 00:00:00,LSK/BTC,4.183e-05,4.472e-05,4.143e-05,4.282e-05,0.07522156,1768.15012068
1643068800,2022-01-25 00:00:00,LSK/BTC,4.103e-05,4.245e-05,4.01e-05,4.185e-05,0.06437547,1550.61840922
1642982400,2022-01-24 00:00:00,LSK/BTC,4.465e-05,4.495e-05,4.104e-05,4.11e-05,0.27386798,6574.05760916
1642896000,2022-01-23 00:00:00,LSK/BTC,4.361e-05,4.583e-05,4.354e-05,4.457e-05,0.02407591,541.27750461
1642809600,2022-01-22 00:00:00,LSK/BTC,4.305e-05,4.66e-05,4.243e-05,4.374e-05,0.17520815,3935.63085494
1642723200,2022-01-21 00:00:00,LSK/BTC,4.378e-05,4.596e-05,4.19e-05,4.267e-05,0.2943106,6779.19590469
1642636800,2022-01-20 00:00:00,LSK/BTC,4.447e-05,4.447e-05,4.119e-05,4.399e-05,0.04176415,973.51272272
1642550400,2022-01-19 00:00:00,LSK/BTC,4.362e-05,4.512e-05,4.355e-05,4.476e-05,0.02762656,620.74492923
1642464000,2022-01-18 00:00:00,LSK/BTC,4.299e-05,4.387e-05,4.278e-05,4.362e-05,0.01453784,337.4564884
1642377600,2022-01-17 00:00:00,LSK/BTC,4.234e-05,4.322e-05,4.198e-05,4.299e-05,0.02113626,496.40018854
1642291200,2022-01-16 00:00:00,LSK/BTC,4.199e-05,4.199e-05,4.198e-05,4.198e-05,0.01205467,287.13764283
1642204800,2022-01-15 00:00:00,LSK/BTC,4.15e-05,4.24e-05,4.025e-05,4.24e-05,0.03182581,762.9360083
1642118400,2022-01-14 00:00:00,LSK/BTC,4.368e-05,4.447e-05,3.9e-05,4.151e-05,0.42076073,10054.97348417
1642032000,2022-01-13 00:00:00,LSK/BTC,4.377e-05,4.549e-05,4.377e-05,4.4e-05,0.01381037,312.71859605
1641945600,2022-01-12 00:00:00,LSK/BTC,4.495e-05,4.539e-05,4.291e-05,4.291e-05,0.01533891,345.8973716
1641859200,2022-01-11 00:00:00,LSK/BTC,4.707e-05,4.763e-05,4.453e-05,4.453e-05,0.01438085,313.05030024
1641772800,2022-01-10 00:00:00,LSK/BTC,4.438e-05,4.753e-05,4.435e-05,4.707e-05,0.01596532,343.70869698
1641686400,2022-01-09 00:00:00,LSK/BTC,4.436e-05,4.481e-05,4.409e-05,4.438e-05,0.00645444,145.80698849
1641600000,2022-01-08 00:00:00,LSK/BTC,4.717e-05,4.795e-05,4.454e-05,4.454e-05,0.02930417,629.26485679
1641513600,2022-01-07 00:00:00,LSK/BTC,4.791e-05,4.813e-05,4.547e-05,4.764e-05,0.01839421,390.33842953
1641427200,2022-01-06 00:00:00,LSK/BTC,4.918e-05,4.919e-05,4.571e-05,4.791e-05,0.1174701,2447.62273046
1641340800,2022-01-05 00:00:00,LSK/BTC,4.79e-05,4.919e-05,4.677e-05,4.918e-05,0.09173361,1882.12965466
1641254400,2022-01-04 00:00:00,LSK/BTC,4.728e-05,4.798e-05,4.679e-05,4.798e-05,0.00758405,159.48900432
