https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume IOTA,Volume USDT,tradecount
1661299200000,2022-08-24 00:00:00,IOTA/USDT,0.29800000,0.30640000,0.29100000,0.29830000,9356231.00000000,2800983.55190000,14033
1661212800000,2022-08-23 00:00:00,IOTA/USDT,0.29060000,0.29870000,0.28060000,0.29770000,11294155.00000000,3295855.33530000,13426
1661126400000,2022-08-22 00:00:00,IOTA/USDT,0.29510000,0.29520000,0.27660000,0.29050000,7242747.00000000,2062809.51020000,12558
1661040000000,2022-08-21 00:00:00,IOTA/USDT,0.28400000,0.29870000,0.28220000,0.29490000,5768958.00000000,1677087.33410000,9932
1660953600000,2022-08-20 00:00:00,IOTA/USDT,0.28290000,0.29260000,0.27600000,0.28420000,7854103.00000000,2243347.96520000,10963
1660867200000,2022-08-19 00:00:00,IOTA/USDT,0.30530000,0.30670000,0.27700000,0.28280000,20745676.00000000,5987879.12070000,29909
1660780800000,2022-08-18 00:00:00,IOTA/USDT,0.31980000,0.32420000,0.30430000,0.30550000,9228629.00000000,2928500.57400000,18360
1660694400000,2022-08-17 00:00:00,IOTA/USDT,0.33910000,0.35410000,0.31680000,0.31980000,14574687.00000000,4870551.78550000,28461
1660608000000,2022-08-16 00:00:00,IOTA/USDT,0.34470000,0.34700000,0.33540000,0.33920000,7856285.00000000,2682327.33430000,17637
1660521600000,2022-08-15 00:00:00,IOTA/USDT,0.34700000,0.35800000,0.33850000,0.34480000,14093566.00000000,4900517.41240000,27627
1660435200000,2022-08-14 00:00:00,IOTA/USDT,0.35960000,0.36650000,0.34250000,0.34670000,10050356.00000000,3576896.60160000,22392
1660348800000,2022-08-13 00:00:00,IOTA/USDT,0.36320000,0.36340000,0.35390000,0.35950000,6177462.00000000,2218642.34870000,13032
1660262400000,2022-08-12 00:00:00,IOTA/USDT,0.34930000,0.36390000,0.34340000,0.36310000,8363932.00000000,2961308.54810000,19432
1660176000000,2022-08-11 00:00:00,IOTA/USDT,0.34770000,0.37130000,0.34750000,0.34930000,13364049.00000000,4752803.61250000,33576
1660089600000,2022-08-10 00:00:00,IOTA/USDT,0.32860000,0.34990000,0.32250000,0.34790000,10952903.00000000,3706339.02880000,23409
1660003200000,2022-08-09 00:00:00,IOTA/USDT,0.34710000,0.34860000,0.32010000,0.32860000,9693918.00000000,3242011.31910000,21258
1659916800000,2022-08-08 00:00:00,IOTA/USDT,0.34290000,0.35600000,0.33730000,0.34740000,9431341.00000000,3293686.24140000,20747
1659830400000,2022-08-07 00:00:00,IOTA/USDT,0.34070000,0.35490000,0.33500000,0.34310000,8061945.00000000,2795894.41230000,19134
1659744000000,2022-08-06 00:00:00,IOTA/USDT,0.34030000,0.34610000,0.33780000,0.34110000,5220579.00000000,1787797.29840000,12041
1659657600000,2022-08-05 00:00:00,IOTA/USDT,0.33040000,0.34070000,0.32810000,0.34030000,10535071.00000000,3521221.17440000,22477
1659571200000,2022-08-04 00:00:00,IOTA/USDT,0.32000000,0.33100000,0.31540000,0.33060000,9567463.00000000,3085899.90070000,21016
1659484800000,2022-08-03 00:00:00,IOTA/USDT,0.31990000,0.33470000,0.31180000,0.32000000,11212876.00000000,3660551.06870000,21692
1659398400000,2022-08-02 00:00:00,IOTA/USDT,0.33620000,0.34020000,0.30720000,0.31980000,15462194.00000000,4930839.43310000,29682
1659312000000,2022-08-01 00:00:00,IOTA/USDT,0.31750000,0.34650000,0.31540000,0.33600000,20404717.00000000,6768745.37130000,45302
1659225600000,2022-07-31 00:00:00,IOTA/USDT,0.31650000,0.33650000,0.31330000,0.31750000,14034781.00000000,4563183.66140000,28550
1659139200000,2022-07-30 00:00:00,IOTA/USDT,0.30910000,0.33600000,0.30790000,0.31650000,19619112.00000000,6351215.35310000,41959
1659052800000,2022-07-29 00:00:00,IOTA/USDT,0.31370000,0.32250000,0.30320000,0.30900000,16086619.00000000,5048000.37590000,30956
1658966400000,2022-07-28 00:00:00,IOTA/USDT,0.29800000,0.32010000,0.29220000,0.31360000,17745576.00000000,5428950.94910000,32943
1658880000000,2022-07-27 00:00:00,IOTA/USDT,0.27630000,0.29830000,0.26940000,0.29810000,12936697.00000000,3665569.07890000,21669
1658793600000,2022-07-26 00:00:00,IOTA/USDT,0.27510000,0.27670000,0.26480000,0.27630000,10948391.00000000,2957052.26640000,19448
1658707200000,2022-07-25 00:00:00,IOTA/USDT,0.30180000,0.30420000,0.27450000,0.27480000,13018423.00000000,3746117.87840000,23799
1658620800000,2022-07-24 00:00:00,IOTA/USDT,0.30160000,0.30940000,0.29960000,0.30200000,5979667.00000000,1818957.19690000,12406
1658534400000,2022-07-23 00:00:00,IOTA/USDT,0.30100000,0.31230000,0.29140000,0.30170000,8281818.00000000,2490359.06430000,16590
1658448000000,2022-07-22 00:00:00,IOTA/USDT,0.29950000,0.32350000,0.29570000,0.30080000,17927925.00000000,5569098.08210000,33964
1658361600000,2022-07-21 00:00:00,IOTA/USDT,0.29240000,0.30500000,0.28180000,0.29940000,9090633.00000000,2672825.51920000,18296
1658275200000,2022-07-20 00:00:00,IOTA/USDT,0.30880000,0.31730000,0.28830000,0.29240000,15151121.00000000,4634803.32060000,30308
1658188800000,2022-07-19 00:00:00,IOTA/USDT,0.29630000,0.31280000,0.28760000,0.30860000,15756788.00000000,4728542.95860000,32776
1658102400000,2022-07-18 00:00:00,IOTA/USDT,0.27320000,0.29880000,0.27290000,0.29630000,17536885.00000000,5057191.00240000,29155
1658016000000,2022-07-17 00:00:00,IOTA/USDT,0.27860000,0.28550000,0.27190000,0.27300000,8446277.00000000,2350716.09360000,15021
1657929600000,2022-07-16 00:00:00,IOTA/USDT,0.27080000,0.28010000,0.26420000,0.27880000,6373587.00000000,1740237.63580000,12651
1657843200000,2022-07-15 00:00:00,IOTA/USDT,0.26900000,0.27650000,0.26610000,0.27060000,8570549.00000000,2317781.99060000,14073
1657756800000,2022-07-14 00:00:00,IOTA/USDT,0.26580000,0.27230000,0.25610000,0.26880000,9755609.00000000,2575341.47020000,15998
1657670400000,2022-07-13 00:00:00,IOTA/USDT,0.25440000,0.26760000,0.24690000,0.26570000,12610981.00000000,3252266.40860000,22438
1657584000000,2022-07-12 00:00:00,IOTA/USDT,0.26620000,0.27050000,0.25310000,0.25440000,12431239.00000000,3250741.41260000,19377
1657497600000,2022-07-11 00:00:00,IOTA/USDT,0.29730000,0.29730000,0.26350000,0.26640000,15265420.00000000,4256800.38710000,25240
1657411200000,2022-07-10 00:00:00,IOTA/USDT,0.28890000,0.30900000,0.28130000,0.29710000,27904492.00000000,8352679.52790000,49015
1657324800000,2022-07-09 00:00:00,IOTA/USDT,0.28000000,0.29300000,0.27990000,0.28880000,4842438.00000000,1392574.42660000,9870
1657238400000,2022-07-08 00:00:00,IOTA/USDT,0.28730000,0.29510000,0.27620000,0.28020000,9984186.00000000,2835000.64360000,17007
1657152000000,2022-07-07 00:00:00,IOTA/USDT,0.27540000,0.28880000,0.27270000,0.28760000,8387535.00000000,2354568.14510000,13893
1657065600000,2022-07-06 00:00:00,IOTA/USDT,0.27120000,0.27820000,0.26780000,0.27550000,7846292.00000000,2140464.85320000,13342
1656979200000,2022-07-05 00:00:00,IOTA/USDT,0.27930000,0.28190000,0.26130000,0.27130000,11076869.00000000,3004174.08450000,18502
1656892800000,2022-07-04 00:00:00,IOTA/USDT,0.27000000,0.28010000,0.26340000,0.27930000,7458335.00000000,2024321.22570000,14324
1656806400000,2022-07-03 00:00:00,IOTA/USDT,0.26980000,0.27370000,0.26200000,0.26980000,5981574.00000000,1601346.82510000,10309
1656720000000,2022-07-02 00:00:00,IOTA/USDT,0.26360000,0.27160000,0.25710000,0.26960000,7471865.00000000,1970943.32770000,13108
1656633600000,2022-07-01 00:00:00,IOTA/USDT,0.26930000,0.27490000,0.25730000,0.26360000,9502455.00000000,2515654.74260000,18137
1656547200000,2022-06-30 00:00:00,IOTA/USDT,0.27060000,0.27130000,0.25040000,0.26950000,10096476.00000000,2614137.04140000,20384
1656460800000,2022-06-29 00:00:00,IOTA/USDT,0.27510000,0.27950000,0.26350000,0.27080000,10043811.00000000,2727493.87380000,20303
1656374400000,2022-06-28 00:00:00,IOTA/USDT,0.28930000,0.29520000,0.27310000,0.27510000,10618699.00000000,3040194.56660000,20810
1656288000000,2022-06-27 00:00:00,IOTA/USDT,0.28370000,0.29860000,0.28260000,0.28920000,11016902.00000000,3216539.67210000,20276
1656201600000,2022-06-26 00:00:00,IOTA/USDT,0.30480000,0.31130000,0.28220000,0.28410000,9971283.00000000,2974708.84350000,18632
1656115200000,2022-06-25 00:00:00,IOTA/USDT,0.30530000,0.31300000,0.28980000,0.30450000,9671648.00000000,2911254.14420000,17758
1656028800000,2022-06-24 00:00:00,IOTA/USDT,0.30080000,0.31190000,0.29590000,0.30520000,10240440.00000000,3115073.06260000,20889
1655942400000,2022-06-23 00:00:00,IOTA/USDT,0.28450000,0.31890000,0.28250000,0.30060000,29288818.00000000,8800518.39050000,55347
1655856000000,2022-06-22 00:00:00,IOTA/USDT,0.28920000,0.31890000,0.27120000,0.28420000,22159654.00000000,6394125.52480000,37959
1655769600000,2022-06-21 00:00:00,IOTA/USDT,0.27940000,0.29700000,0.27470000,0.28920000,12242670.00000000,3543112.01650000,22918
1655683200000,2022-06-20 00:00:00,IOTA/USDT,0.27340000,0.28700000,0.26350000,0.27950000,11020220.00000000,3048498.70940000,21280
1655596800000,2022-06-19 00:00:00,IOTA/USDT,0.25120000,0.27990000,0.23970000,0.27320000,16066264.00000000,4143458.48550000,27506
1655510400000,2022-06-18 00:00:00,IOTA/USDT,0.26590000,0.27150000,0.23100000,0.25120000,19595309.00000000,4878388.86090000,30991
1655424000000,2022-06-17 00:00:00,IOTA/USDT,0.25530000,0.26980000,0.25300000,0.26600000,11656346.00000000,3075776.73490000,19174
1655337600000,2022-06-16 00:00:00,IOTA/USDT,0.28550000,0.29160000,0.24830000,0.25510000,14402930.00000000,3836372.60510000,24056
1655251200000,2022-06-15 00:00:00,IOTA/USDT,0.26690000,0.28610000,0.24030000,0.28590000,23828784.00000000,6134163.33830000,40395
1655164800000,2022-06-14 00:00:00,IOTA/USDT,0.25790000,0.27080000,0.23870000,0.26660000,22701462.00000000,5864066.58990000,43795
1655078400000,2022-06-13 00:00:00,IOTA/USDT,0.28120000,0.28500000,0.24270000,0.25740000,31497795.00000000,8114610.62890000,57465
1654992000000,2022-06-12 00:00:00,IOTA/USDT,0.30080000,0.30330000,0.27870000,0.28160000,12615315.00000000,3659412.79590000,24578
1654905600000,2022-06-11 00:00:00,IOTA/USDT,0.32210000,0.32850000,0.29100000,0.30040000,9529044.00000000,2921419.98810000,23433
1654819200000,2022-06-10 00:00:00,IOTA/USDT,0.34620000,0.34760000,0.31840000,0.32190000,8016682.00000000,2657303.38520000,20780
1654732800000,2022-06-09 00:00:00,IOTA/USDT,0.34920000,0.35820000,0.34070000,0.34630000,5953584.00000000,2076087.51290000,15839
1654646400000,2022-06-08 00:00:00,IOTA/USDT,0.35260000,0.36390000,0.34130000,0.34920000,7984496.00000000,2814330.58460000,20984
1654560000000,2022-06-07 00:00:00,IOTA/USDT,0.36350000,0.36400000,0.33350000,0.35260000,14530502.00000000,5018407.02390000,30042
1654473600000,2022-06-06 00:00:00,IOTA/USDT,0.34850000,0.38690000,0.34690000,0.36390000,12759393.00000000,4727259.41740000,33747
1654387200000,2022-06-05 00:00:00,IOTA/USDT,0.34960000,0.35580000,0.34320000,0.34870000,4367343.00000000,1525704.42340000,12108
1654300800000,2022-06-04 00:00:00,IOTA/USDT,0.34670000,0.35300000,0.33690000,0.34940000,6137942.00000000,2124997.14240000,17840
1654214400000,2022-06-03 00:00:00,IOTA/USDT,0.35660000,0.37940000,0.33770000,0.34650000,14615105.00000000,5219656.07120000,40139
1654128000000,2022-06-02 00:00:00,IOTA/USDT,0.33070000,0.35660000,0.32970000,0.35660000,7562978.00000000,2577523.52920000,20507
1654041600000,2022-06-01 00:00:00,IOTA/USDT,0.35290000,0.36530000,0.32570000,0.33040000,18798496.00000000,6557205.23530000,46002
1653955200000,2022-05-31 00:00:00,IOTA/USDT,0.34870000,0.35700000,0.33810000,0.35280000,11972102.00000000,4173110.92480000,31024
1653868800000,2022-05-30 00:00:00,IOTA/USDT,0.32790000,0.36000000,0.32450000,0.34880000,20599563.00000000,7013366.66380000,43670
1653782400000,2022-05-29 00:00:00,IOTA/USDT,0.31950000,0.32880000,0.30820000,0.32790000,15645483.00000000,4960421.26380000,30564
1653696000000,2022-05-28 00:00:00,IOTA/USDT,0.30200000,0.32200000,0.29950000,0.31930000,15491404.00000000,4810443.61930000,28951
1653609600000,2022-05-27 00:00:00,IOTA/USDT,0.30880000,0.32000000,0.29490000,0.30210000,24184091.00000000,7418964.93910000,48464
1653523200000,2022-05-26 00:00:00,IOTA/USDT,0.33460000,0.34160000,0.29890000,0.30910000,27449148.00000000,8711796.79640000,54048
1653436800000,2022-05-25 00:00:00,IOTA/USDT,0.33980000,0.34690000,0.32560000,0.33440000,18444183.00000000,6174172.67320000,38033
1653350400000,2022-05-24 00:00:00,IOTA/USDT,0.33150000,0.34350000,0.31510000,0.33980000,18437450.00000000,6112566.69540000,39511
1653264000000,2022-05-23 00:00:00,IOTA/USDT,0.34940000,0.36240000,0.32420000,0.33150000,19082863.00000000,6665641.50140000,42066
1653177600000,2022-05-22 00:00:00,IOTA/USDT,0.32920000,0.35380000,0.32790000,0.34930000,18015854.00000000,6148483.26390000,34330
1653091200000,2022-05-21 00:00:00,IOTA/USDT,0.31960000,0.33590000,0.30830000,0.32960000,19611868.00000000,6353250.82170000,42338
1653004800000,2022-05-20 00:00:00,IOTA/USDT,0.34080000,0.34440000,0.31500000,0.31960000,20611416.00000000,6799876.03900000,45058
1652918400000,2022-05-19 00:00:00,IOTA/USDT,0.33420000,0.34950000,0.31730000,0.34060000,24126144.00000000,7996196.97610000,50729
1652832000000,2022-05-18 00:00:00,IOTA/USDT,0.39060000,0.39480000,0.33160000,0.33440000,20263226.00000000,7374723.96930000,50835
1652745600000,2022-05-17 00:00:00,IOTA/USDT,0.35860000,0.39800000,0.35860000,0.39060000,23728930.00000000,9088148.66510000,68924
1652659200000,2022-05-16 00:00:00,IOTA/USDT,0.37450000,0.37500000,0.33950000,0.35870000,22676822.00000000,8074315.47660000,56320
1652572800000,2022-05-15 00:00:00,IOTA/USDT,0.34940000,0.38160000,0.33880000,0.37450000,31985873.00000000,11423623.26650000,76254
1652486400000,2022-05-14 00:00:00,IOTA/USDT,0.31610000,0.35660000,0.31060000,0.34930000,31942007.00000000,10595063.84070000,75538
1652400000000,2022-05-13 00:00:00,IOTA/USDT,0.29480000,0.35980000,0.28940000,0.31590000,39007083.00000000,12950221.39980000,88019
1652313600000,2022-05-12 00:00:00,IOTA/USDT,0.29720000,0.31280000,0.23540000,0.29480000,65704523.98000000,17959290.30846800,139122
1652227200000,2022-05-11 00:00:00,IOTA/USDT,0.39070000,0.39940000,0.27300000,0.29740000,97751601.52000000,32865717.61910100,201724
1652140800000,2022-05-10 00:00:00,IOTA/USDT,0.38930000,0.44010000,0.37270000,0.39110000,72778335.81000000,29713691.76653000,179488
1652054400000,2022-05-09 00:00:00,IOTA/USDT,0.46610000,0.47620000,0.38540000,0.38940000,40466332.21000000,17072543.07369300,109953
1651968000000,2022-05-08 00:00:00,IOTA/USDT,0.47660000,0.48340000,0.45850000,0.46590000,16517539.20000000,7753419.62566800,46157
1651881600000,2022-05-07 00:00:00,IOTA/USDT,0.49340000,0.49990000,0.46400000,0.47650000,10674849.71000000,5188610.96546400,33981
1651795200000,2022-05-06 00:00:00,IOTA/USDT,0.49790000,0.50490000,0.47530000,0.49360000,14818695.00000000,7268090.79574900,46304
1651708800000,2022-05-05 00:00:00,IOTA/USDT,0.55380000,0.56100000,0.48590000,0.49820000,25800668.00000000,13410375.35120000,67563
1651622400000,2022-05-04 00:00:00,IOTA/USDT,0.50200000,0.55730000,0.49810000,0.55380000,20345147.00000000,10656620.54250000,58188
1651536000000,2022-05-03 00:00:00,IOTA/USDT,0.53310000,0.54780000,0.48580000,0.50200000,36274688.00000000,18483356.97569400,72742
1651449600000,2022-05-02 00:00:00,IOTA/USDT,0.54500000,0.55300000,0.51040000,0.53290000,21462658.00000000,11304368.35530000,52929
1651363200000,2022-05-01 00:00:00,IOTA/USDT,0.52900000,0.54980000,0.49900000,0.54490000,16673746.00000000,8887376.56830300,48109
1651276800000,2022-04-30 00:00:00,IOTA/USDT,0.57360000,0.58660000,0.51210000,0.52910000,15632988.49000000,8702771.72267800,51651
1651190400000,2022-04-29 00:00:00,IOTA/USDT,0.61630000,0.61800000,0.56330000,0.57360000,13315358.27000000,7873909.02885600,44331
1651104000000,2022-04-28 00:00:00,IOTA/USDT,0.61690000,0.62840000,0.60440000,0.61650000,9996876.00000000,6161750.57270000,33224
1651017600000,2022-04-27 00:00:00,IOTA/USDT,0.60020000,0.62970000,0.58950000,0.61690000,11105139.00000000,6779944.84393600,37960
1650931200000,2022-04-26 00:00:00,IOTA/USDT,0.64980000,0.65630000,0.59240000,0.60010000,14840070.00000000,9249156.01249800,54353
1650844800000,2022-04-25 00:00:00,IOTA/USDT,0.66130000,0.66160000,0.60760000,0.64990000,18135826.00000000,11414206.00349200,64991
1650758400000,2022-04-24 00:00:00,IOTA/USDT,0.68080000,0.68470000,0.65080000,0.66100000,10039414.00000000,6687035.74190000,40334
1650672000000,2022-04-23 00:00:00,IOTA/USDT,0.67380000,0.69600000,0.66760000,0.68130000,11072866.00000000,7578102.80050000,44899
1650585600000,2022-04-22 00:00:00,IOTA/USDT,0.66320000,0.69440000,0.65740000,0.67360000,11633115.00000000,7858056.49260000,45957
1650499200000,2022-04-21 00:00:00,IOTA/USDT,0.67780000,0.70310000,0.64510000,0.66320000,14704462.00000000,10023643.02410000,60342
1650412800000,2022-04-20 00:00:00,IOTA/USDT,0.68660000,0.69190000,0.66040000,0.67770000,11636694.00000000,7893550.49940000,40304
1650326400000,2022-04-19 00:00:00,IOTA/USDT,0.66540000,0.68690000,0.65720000,0.68670000,8741313.00000000,5881846.33330000,31941
1650240000000,2022-04-18 00:00:00,IOTA/USDT,0.64480000,0.67350000,0.61280000,0.66520000,13098587.00000000,8442696.10160000,46748
1650153600000,2022-04-17 00:00:00,IOTA/USDT,0.67460000,0.67940000,0.64250000,0.64490000,6263502.00000000,4172963.04150000,23786
1650067200000,2022-04-16 00:00:00,IOTA/USDT,0.67420000,0.67970000,0.65800000,0.67480000,5382327.00000000,3612073.33320000,18809
1649980800000,2022-04-15 00:00:00,IOTA/USDT,0.66310000,0.67690000,0.65580000,0.67460000,7708900.00000000,5148245.46590000,27297
1649894400000,2022-04-14 00:00:00,IOTA/USDT,0.68130000,0.68390000,0.64800000,0.66320000,19472596.00000000,13077202.73260000,50626
1649808000000,2022-04-13 00:00:00,IOTA/USDT,0.66540000,0.68610000,0.61000000,0.68130000,20323880.00000000,13492934.31037900,55627
1649721600000,2022-04-12 00:00:00,IOTA/USDT,0.64910000,0.67320000,0.63720000,0.66540000,21916925.00000000,14426053.50170000,60213
1649635200000,2022-04-11 00:00:00,IOTA/USDT,0.71320000,0.71790000,0.63720000,0.64920000,15750680.00000000,10644043.27710000,52997
1649548800000,2022-04-10 00:00:00,IOTA/USDT,0.74590000,0.74830000,0.71130000,0.71310000,6234775.00000000,4557142.06400000,22732
1649462400000,2022-04-09 00:00:00,IOTA/USDT,0.72140000,0.74680000,0.71950000,0.74570000,5895320.00000000,4309029.86590000,23945
1649376000000,2022-04-08 00:00:00,IOTA/USDT,0.76630000,0.77280000,0.71510000,0.72200000,8713354.00000000,6534915.43640000,38533
1649289600000,2022-04-07 00:00:00,IOTA/USDT,0.73540000,0.77180000,0.71810000,0.76660000,7913105.00000000,5943639.99060000,44478
1649203200000,2022-04-06 00:00:00,IOTA/USDT,0.82310000,0.82330000,0.73200000,0.73600000,16452986.00000000,12754902.39510000,78128
1649116800000,2022-04-05 00:00:00,IOTA/USDT,0.86450000,0.86660000,0.81760000,0.82310000,9839044.00000000,8314533.88810000,46076
1649030400000,2022-04-04 00:00:00,IOTA/USDT,0.90120000,0.91160000,0.82730000,0.86450000,11300547.00000000,9790588.16560000,57651
1648944000000,2022-04-03 00:00:00,IOTA/USDT,0.89090000,0.91280000,0.88010000,0.90110000,8503687.00000000,7637543.42180000,40208
1648857600000,2022-04-02 00:00:00,IOTA/USDT,0.89150000,0.92900000,0.87810000,0.89120000,13724439.00000000,12423874.73330000,74524
1648771200000,2022-04-01 00:00:00,IOTA/USDT,0.85260000,0.89180000,0.82200000,0.89130000,14842591.00000000,12796607.42700000,72654
1648684800000,2022-03-31 00:00:00,IOTA/USDT,0.89250000,0.94880000,0.84090000,0.85230000,27986549.00000000,25149148.31810000,142894
1648598400000,2022-03-30 00:00:00,IOTA/USDT,0.86330000,0.89880000,0.83120000,0.89200000,12190029.00000000,10648120.75380000,67631
1648512000000,2022-03-29 00:00:00,IOTA/USDT,0.84830000,0.89780000,0.84010000,0.86350000,13976247.00000000,12185387.06640000,65777
1648425600000,2022-03-28 00:00:00,IOTA/USDT,0.87540000,0.90600000,0.84030000,0.84840000,17273260.00000000,15279543.34910000,83762
1648339200000,2022-03-27 00:00:00,IOTA/USDT,0.83130000,0.88000000,0.81700000,0.87500000,20825104.00000000,17629000.33500000,107490
1648252800000,2022-03-26 00:00:00,IOTA/USDT,0.78230000,0.83260000,0.77610000,0.83120000,9206155.00000000,7439250.43310000,45605
1648166400000,2022-03-25 00:00:00,IOTA/USDT,0.80470000,0.81830000,0.77040000,0.78220000,11614556.00000000,9296183.31560000,47472
1648080000000,2022-03-24 00:00:00,IOTA/USDT,0.78190000,0.82920000,0.76700000,0.80520000,17221894.00000000,13757492.29840000,76084
1647993600000,2022-03-23 00:00:00,IOTA/USDT,0.77460000,0.78970000,0.76110000,0.78200000,9066732.00000000,7013520.35260000,41573
1647907200000,2022-03-22 00:00:00,IOTA/USDT,0.74400000,0.79390000,0.74050000,0.77460000,12754386.00000000,9873350.53780000,66162
1647820800000,2022-03-21 00:00:00,IOTA/USDT,0.75160000,0.75610000,0.72750000,0.74430000,11359640.00000000,8382611.25430000,43394
1647734400000,2022-03-20 00:00:00,IOTA/USDT,0.75060000,0.78750000,0.74060000,0.75170000,13069159.00000000,9981541.92130000,68351
1647648000000,2022-03-19 00:00:00,IOTA/USDT,0.72840000,0.75740000,0.72580000,0.75090000,7770972.00000000,5774974.91370000,34930
1647561600000,2022-03-18 00:00:00,IOTA/USDT,0.71590000,0.73530000,0.69820000,0.72850000,6120688.00000000,4383767.74690000,27598
1647475200000,2022-03-17 00:00:00,IOTA/USDT,0.72360000,0.72750000,0.70850000,0.71590000,6867768.00000000,4923516.64450000,27212
1647388800000,2022-03-16 00:00:00,IOTA/USDT,0.70310000,0.72430000,0.68680000,0.72370000,10568784.00000000,7486200.75330000,42013
1647302400000,2022-03-15 00:00:00,IOTA/USDT,0.71200000,0.72040000,0.68490000,0.70310000,6904341.00000000,4832688.88410000,31853
1647216000000,2022-03-14 00:00:00,IOTA/USDT,0.68040000,0.71340000,0.66870000,0.71210000,8992411.00000000,6190908.78090000,34118
1647129600000,2022-03-13 00:00:00,IOTA/USDT,0.69990000,0.71390000,0.67500000,0.68040000,6985881.00000000,4871076.85070000,26110
1647043200000,2022-03-12 00:00:00,IOTA/USDT,0.71120000,0.72490000,0.68000000,0.70000000,9439158.00000000,6694046.85780000,31411
1646956800000,2022-03-11 00:00:00,IOTA/USDT,0.73200000,0.73320000,0.70020000,0.71110000,10925570.00000000,7820861.96600000,41741
1646870400000,2022-03-10 00:00:00,IOTA/USDT,0.73950000,0.78920000,0.70940000,0.73200000,26839352.00000000,20035722.16850000,117025
1646784000000,2022-03-09 00:00:00,IOTA/USDT,0.70490000,0.74480000,0.70220000,0.73950000,9222156.00000000,6754245.81170000,33098
