https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DAI,Volume USDT
1663545600000.0,2022-09-19 00:00:00,DAI/USDT,0.9995,0.9997,0.9995,0.9997,19.9,19.89403
1663542000000.0,2022-09-18 23:00:00,DAI/USDT,0.9993,0.9997,0.9993,0.9995,465.9229014507253,465.68994
1663538400000.0,2022-09-18 22:00:00,DAI/USDT,0.9997,0.9997,0.9984,0.9993,50069.516641649156,50034.46798
1663534800000.0,2022-09-18 21:00:00,DAI/USDT,0.9998,1.0001,0.9997,0.9997,692.533089926978,692.32533
1663531200000.0,2022-09-18 20:00:00,DAI/USDT,0.9997,0.9998,0.9997,0.9998,19.198399679935985,19.19456
1663527600000.0,2022-09-18 19:00:00,DAI/USDT,0.9998,0.9998,0.9996,0.9997,38.39906972091627,38.38755
1663524000000.0,2022-09-18 18:00:00,DAI/USDT,0.9998,0.9998,0.9998,0.9998,874.0999999999999,873.92518
1663520400000.0,2022-09-18 17:00:00,DAI/USDT,0.9998,0.9998,0.9998,0.9998,0.0,0.0
1663516800000.0,2022-09-18 16:00:00,DAI/USDT,0.9997,1.0002,0.9997,0.9998,3380.6620324064816,3379.9859
1663513200000.0,2022-09-18 15:00:00,DAI/USDT,0.9998,1.0002,0.9997,0.9997,13927.325417625289,13923.14722
1663509600000.0,2022-09-18 14:00:00,DAI/USDT,0.9997,1.0,0.9997,0.9998,253.29855971194237,253.2479
1663506000000.0,2022-09-18 13:00:00,DAI/USDT,0.9997,1.0,0.9997,0.9997,108.90546163849154,108.87279
1663502400000.0,2022-09-18 12:00:00,DAI/USDT,1.0002,1.0002,0.9997,0.9997,10.0,9.997
1663498800000.0,2022-09-18 11:00:00,DAI/USDT,0.9998,1.0002,0.9998,1.0002,319.93884223155374,320.00283
1663495200000.0,2022-09-18 10:00:00,DAI/USDT,0.9997,0.9998,0.9997,0.9998,41.39599919983997,41.38772
1663491600000.0,2022-09-18 09:00:00,DAI/USDT,0.9997,0.9997,0.9997,0.9997,1.4999999999999998,1.49955
1663488000000.0,2022-09-18 08:00:00,DAI/USDT,0.9997,1.0002,0.9996,0.9997,2525.861098329499,2525.10334
1663484400000.0,2022-09-18 07:00:00,DAI/USDT,0.9997,0.9999,0.9997,0.9997,115.21795538661598,115.18339
1663480800000.0,2022-09-18 06:00:00,DAI/USDT,0.9997,0.9998,0.9996,0.9997,387.6806942082625,387.56439
1663477200000.0,2022-09-18 05:00:00,DAI/USDT,0.9997,0.9997,0.9997,0.9997,54.0,53.9838
1663473600000.0,2022-09-18 04:00:00,DAI/USDT,0.9998,0.9998,0.9997,0.9997,67.5036911073322,67.48344
1663470000000.0,2022-09-18 03:00:00,DAI/USDT,0.9998,1.0,0.9998,0.9998,155.50317063412683,155.47207
1663466400000.0,2022-09-18 02:00:00,DAI/USDT,0.9998,0.9998,0.9998,0.9998,0.0,0.0
1663462800000.0,2022-09-18 01:00:00,DAI/USDT,0.9997,0.9998,0.9997,0.9998,52.6,52.58948
1663459200000.0,2022-09-18 00:00:00,DAI/USDT,0.9997,0.9997,0.9997,0.9997,7.6,7.59772
1663455600000.0,2022-09-17 23:00:00,DAI/USDT,0.9997,0.9997,0.9997,0.9997,9.5,9.49715
1663452000000.0,2022-09-17 22:00:00,DAI/USDT,0.9997,0.9997,0.9997,0.9997,51.3,51.28461
1663448400000.0,2022-09-17 21:00:00,DAI/USDT,0.9998,0.9998,0.9996,0.9997,241.00216064819443,240.92986
1663444800000.0,2022-09-17 20:00:00,DAI/USDT,0.9997,0.9998,0.9997,0.9998,15.200000000000001,15.19696
1663441200000.0,2022-09-17 19:00:00,DAI/USDT,0.9997,0.9997,0.9997,0.9997,62.8,62.78116
1663437600000.0,2022-09-17 18:00:00,DAI/USDT,0.9997,0.9997,0.9997,0.9997,30.9,30.89073
1663434000000.0,2022-09-17 17:00:00,DAI/USDT,0.9997,0.9997,0.9997,0.9997,20.0,19.994
1663430400000.0,2022-09-17 16:00:00,DAI/USDT,0.9997,0.9998,0.9997,0.9997,112.60165049514853,112.56787
1663426800000.0,2022-09-17 15:00:00,DAI/USDT,0.9997,0.9998,0.9997,0.9997,20.300930279083726,20.29484
1663423200000.0,2022-09-17 14:00:00,DAI/USDT,0.9997,0.9997,0.9997,0.9997,0.0,0.0
1663419600000.0,2022-09-17 13:00:00,DAI/USDT,0.9997,0.9998,0.9997,0.9997,19.20039011703511,19.19463
1663416000000.0,2022-09-17 12:00:00,DAI/USDT,1.0001,1.0001,0.9996,0.9997,49.597359207762324,49.58248
1663412400000.0,2022-09-17 11:00:00,DAI/USDT,0.9997,1.0001,0.9997,1.0001,99.9993700629937,100.00937
1663408800000.0,2022-09-17 10:00:00,DAI/USDT,1.0001,1.0001,0.9997,0.9997,721.4275482644794,721.21112
1663405200000.0,2022-09-17 09:00:00,DAI/USDT,0.9997,1.0001,0.9997,1.0001,1921.3000000000002,1921.49213
1663401600000.0,2022-09-17 08:00:00,DAI/USDT,1.0001,1.0001,0.9997,0.9997,4.0,3.9988
1663398000000.0,2022-09-17 07:00:00,DAI/USDT,1.0001,1.0001,0.9999,1.0001,450.0,450.045
1663394400000.0,2022-09-17 06:00:00,DAI/USDT,0.9999,1.0001,0.9999,1.0001,0.0,0.0
1663390800000.0,2022-09-17 05:00:00,DAI/USDT,0.9997,1.0001,0.9997,0.9999,3000.4416641664166,3000.14162
1663387200000.0,2022-09-17 04:00:00,DAI/USDT,0.9999,0.9999,0.9997,0.9997,13.999999999999998,13.9958
1663383600000.0,2022-09-17 03:00:00,DAI/USDT,0.9999,0.9999,0.9999,0.9999,0.0,0.0
1663380000000.0,2022-09-17 02:00:00,DAI/USDT,0.9999,0.9999,0.9999,0.9999,34.9,34.89651
1663376400000.0,2022-09-17 01:00:00,DAI/USDT,0.9998,0.9999,0.9998,0.9999,16.9,16.89831
1663372800000.0,2022-09-17 00:00:00,DAI/USDT,0.9997,1.0,0.9997,0.9998,68.5,68.4863
1663369200000.0,2022-09-16 23:00:00,DAI/USDT,0.9997,0.9997,0.9997,0.9997,0.0,0.0
1663365600000.0,2022-09-16 22:00:00,DAI/USDT,0.9997,0.9997,0.9997,0.9997,0.0,0.0
1663362000000.0,2022-09-16 21:00:00,DAI/USDT,1.0,1.0,0.9997,0.9997,0.0,0.0
1663358400000.0,2022-09-16 20:00:00,DAI/USDT,1.0,1.0,0.9996,1.0,31.996,31.996
1663354800000.0,2022-09-16 19:00:00,DAI/USDT,0.9996,1.0,0.9996,1.0,136.792,136.792
1663351200000.0,2022-09-16 18:00:00,DAI/USDT,0.9996,0.9996,0.9996,0.9996,386.0,385.8456
1663347600000.0,2022-09-16 17:00:00,DAI/USDT,0.9996,1.0,0.9996,0.9996,316.8203281312525,316.6936
1663344000000.0,2022-09-16 16:00:00,DAI/USDT,1.0,1.0,0.9996,0.9996,2.7,2.69892
1663340400000.0,2022-09-16 15:00:00,DAI/USDT,0.9996,1.0,0.9996,1.0,3664.95004,3664.95004
1663336800000.0,2022-09-16 14:00:00,DAI/USDT,1.0,1.0,0.9996,0.9996,547.2109443777512,546.99206
1663333200000.0,2022-09-16 13:00:00,DAI/USDT,1.0,1.0,1.0,1.0,16.7,16.7
1663329600000.0,2022-09-16 12:00:00,DAI/USDT,1.0,1.0,0.9995,1.0,181.87229,181.87229
1663326000000.0,2022-09-16 11:00:00,DAI/USDT,0.9996,1.0,0.9996,1.0,1520.09196,1520.09196
1663322400000.0,2022-09-16 10:00:00,DAI/USDT,0.9996,1.0,0.9996,0.9996,14080.648389355742,14075.01613
1663318800000.0,2022-09-16 09:00:00,DAI/USDT,0.9996,0.9996,0.9996,0.9996,0.0,0.0
1663315200000.0,2022-09-16 08:00:00,DAI/USDT,0.9996,0.9998,0.9995,0.9996,86.10579231692677,86.07135
1663311600000.0,2022-09-16 07:00:00,DAI/USDT,0.9996,0.9996,0.9996,0.9996,2.5999999999999996,2.59896
1663308000000.0,2022-09-16 06:00:00,DAI/USDT,0.9996,0.9996,0.9996,0.9996,0.0,0.0
1663304400000.0,2022-09-16 05:00:00,DAI/USDT,0.9999,0.9999,0.9996,0.9996,185.15105042016805,185.07699
1663300800000.0,2022-09-16 04:00:00,DAI/USDT,0.9999,0.9999,0.9999,0.9999,14.4,14.39856
1663297200000.0,2022-09-16 03:00:00,DAI/USDT,0.9999,0.9999,0.9999,0.9999,14.299999999999999,14.29857
1663293600000.0,2022-09-16 02:00:00,DAI/USDT,0.9999,0.9999,0.9999,0.9999,0.0,0.0
1663290000000.0,2022-09-16 01:00:00,DAI/USDT,0.9996,0.9999,0.9996,0.9999,25.7,25.69743
1663286400000.0,2022-09-16 00:00:00,DAI/USDT,0.9999,0.9999,0.9995,0.9996,13.39923969587835,13.39388
1663282800000.0,2022-09-15 23:00:00,DAI/USDT,0.9994,0.9999,0.9994,0.9999,7.8,7.79922
1663279200000.0,2022-09-15 22:00:00,DAI/USDT,0.9995,0.9995,0.9994,0.9994,20.0,19.988
1663275600000.0,2022-09-15 21:00:00,DAI/USDT,0.9996,0.9999,0.9994,0.9995,20158.928654327163,20148.84919
1663272000000.0,2022-09-15 20:00:00,DAI/USDT,0.9995,0.9999,0.9995,0.9996,2926.2442577030815,2925.07376
1663268400000.0,2022-09-15 19:00:00,DAI/USDT,0.9999,0.9999,0.9995,0.9995,403.7,403.49815
1663264800000.0,2022-09-15 18:00:00,DAI/USDT,0.9997,0.9999,0.9995,0.9999,2141.3926992699267,2141.17856
1663261200000.0,2022-09-15 17:00:00,DAI/USDT,0.9995,0.9997,0.9995,0.9997,2.3000000000000003,2.29931
1663257600000.0,2022-09-15 16:00:00,DAI/USDT,0.9996,0.9997,0.9995,0.9995,34.50040020010005,34.48315
1663254000000.0,2022-09-15 15:00:00,DAI/USDT,0.9998,0.9998,0.9994,0.9996,59.28993597438975,59.26622
1663250400000.0,2022-09-15 14:00:00,DAI/USDT,0.9998,0.9998,0.9998,0.9998,17.0,16.9966
1663246800000.0,2022-09-15 13:00:00,DAI/USDT,0.9994,0.9999,0.9994,0.9998,140.377875575115,140.3498
1663243200000.0,2022-09-15 12:00:00,DAI/USDT,0.9995,0.9998,0.9994,0.9994,33234.45856513909,33214.51789
1663239600000.0,2022-09-15 11:00:00,DAI/USDT,0.9995,0.9997,0.9995,0.9995,50679.762841420714,50654.42296
1663236000000.0,2022-09-15 10:00:00,DAI/USDT,0.9996,0.9996,0.9995,0.9995,441.9,441.67905
1663232400000.0,2022-09-15 09:00:00,DAI/USDT,0.9995,0.9996,0.9995,0.9996,103.78963585434174,103.74812
1663228800000.0,2022-09-15 08:00:00,DAI/USDT,0.9995,0.9995,0.9995,0.9995,9.899999999999999,9.89505
1663225200000.0,2022-09-15 07:00:00,DAI/USDT,0.9994,0.9995,0.9994,0.9995,190.7889444722361,190.69355
1663221600000.0,2022-09-15 06:00:00,DAI/USDT,0.9995,0.9995,0.9994,0.9994,1517.850060036022,1516.93935
1663218000000.0,2022-09-15 05:00:00,DAI/USDT,0.9994,0.9995,0.9994,0.9995,71.29999999999998,71.26435
1663214400000.0,2022-09-15 04:00:00,DAI/USDT,0.9994,0.9996,0.9994,0.9994,167.1087652591555,167.0085
1663210800000.0,2022-09-15 03:00:00,DAI/USDT,0.9994,0.9997,0.9994,0.9994,71.70443265959577,71.66141
1663207200000.0,2022-09-15 02:00:00,DAI/USDT,0.9997,0.9997,0.9994,0.9994,20.1,20.08794
1663203600000.0,2022-09-15 01:00:00,DAI/USDT,0.9994,0.9997,0.9994,0.9997,559.67833350005,559.51043
1663200000000.0,2022-09-15 00:00:00,DAI/USDT,0.9994,0.9994,0.9994,0.9994,33.00000000000001,32.9802
1663196400000.0,2022-09-14 23:00:00,DAI/USDT,0.9995,0.9995,0.9994,0.9994,4982.634530718431,4979.64495
1663192800000.0,2022-09-14 22:00:00,DAI/USDT,0.9996,0.9996,0.9995,0.9995,3520.0194897448723,3518.25948
1663189200000.0,2022-09-14 21:00:00,DAI/USDT,0.9996,0.9997,0.9996,0.9996,25549.71413565426,25539.49425
1663185600000.0,2022-09-14 20:00:00,DAI/USDT,0.9999,0.9999,0.9996,0.9996,57.99999999999999,57.9768
1663182000000.0,2022-09-14 19:00:00,DAI/USDT,0.9996,0.9999,0.9996,0.9999,4018.7950795079505,4018.3932
1663178400000.0,2022-09-14 18:00:00,DAI/USDT,0.9998,0.9999,0.9996,0.9996,377.34761904761905,377.19668
1663174800000.0,2022-09-14 17:00:00,DAI/USDT,0.9996,0.9999,0.9996,0.9998,210.29711942388477,210.25506
1663171200000.0,2022-09-14 16:00:00,DAI/USDT,0.9996,0.9999,0.9996,0.9996,12.50300120048019,12.498
1663167600000.0,2022-09-14 15:00:00,DAI/USDT,0.9996,0.9999,0.9996,0.9996,3417.7253301320525,3416.35824
1663164000000.0,2022-09-14 14:00:00,DAI/USDT,0.9999,0.9999,0.9995,0.9996,40.895908363345335,40.87955
1663160400000.0,2022-09-14 13:00:00,DAI/USDT,0.9996,0.9999,0.9996,0.9999,792.9475347534753,792.86824
1663156800000.0,2022-09-14 12:00:00,DAI/USDT,0.9995,0.9996,0.9995,0.9996,1.5999999999999999,1.59936
1663153200000.0,2022-09-14 11:00:00,DAI/USDT,0.9995,0.9995,0.9995,0.9995,982.6999999999999,982.20865
1663149600000.0,2022-09-14 10:00:00,DAI/USDT,0.9995,0.9995,0.9995,0.9995,78.99999999999999,78.9605
1663146000000.0,2022-09-14 09:00:00,DAI/USDT,0.9995,1.0,0.9995,0.9995,108.90875437718859,108.8543
1663142400000.0,2022-09-14 08:00:00,DAI/USDT,1.0001,1.0001,0.9995,0.9995,12231.9,12225.78405
1663138800000.0,2022-09-14 07:00:00,DAI/USDT,0.9996,1.0001,0.9996,1.0001,1.0,1.0001
1663135200000.0,2022-09-14 06:00:00,DAI/USDT,1.0001,1.0001,0.9996,0.9996,626.3506702681073,626.10013
1663131600000.0,2022-09-14 05:00:00,DAI/USDT,1.0001,1.0001,0.9996,1.0001,93.76115388461153,93.77053
1663128000000.0,2022-09-14 04:00:00,DAI/USDT,0.9996,1.0001,0.9996,1.0001,123.63825617438256,123.65062
1663124400000.0,2022-09-14 03:00:00,DAI/USDT,0.9999,0.9999,0.9996,0.9996,53.199999999999996,53.17872
1663120800000.0,2022-09-14 02:00:00,DAI/USDT,0.9996,0.9999,0.9996,0.9999,13.6,13.59864
1663117200000.0,2022-09-14 01:00:00,DAI/USDT,0.9996,0.9999,0.9996,0.9996,1571.5061524609841,1570.87755
1663113600000.0,2022-09-14 00:00:00,DAI/USDT,0.9996,0.9999,0.9996,0.9996,1160.6443577430973,1160.1801
1663110000000.0,2022-09-13 23:00:00,DAI/USDT,0.9996,0.9999,0.9996,0.9996,509.5988295318127,509.39499
1663106400000.0,2022-09-13 22:00:00,DAI/USDT,1.0,1.0,0.9996,0.9996,2773.955402160864,2772.84582
1663102800000.0,2022-09-13 21:00:00,DAI/USDT,0.9996,1.0005,0.9996,1.0,8109.12914,8109.12914
1663099200000.0,2022-09-13 20:00:00,DAI/USDT,0.9998,0.9998,0.9996,0.9996,110.39999999999999,110.35584
1663095600000.0,2022-09-13 19:00:00,DAI/USDT,0.9998,0.9998,0.9998,0.9998,0.0,0.0
1663092000000.0,2022-09-13 18:00:00,DAI/USDT,0.9998,0.9998,0.9998,0.9998,465.99999999999994,465.9068
1663088400000.0,2022-09-13 17:00:00,DAI/USDT,0.9995,0.9998,0.9995,0.9998,53.588897779555914,53.57818
1663084800000.0,2022-09-13 16:00:00,DAI/USDT,0.9998,0.9998,0.9995,0.9995,355.4,355.2223
1663081200000.0,2022-09-13 15:00:00,DAI/USDT,0.9998,0.9998,0.9995,0.9998,832.3265553110622,832.16009
1663077600000.0,2022-09-13 14:00:00,DAI/USDT,0.9998,0.9998,0.9997,0.9998,2433.076455291058,2432.58984
1663074000000.0,2022-09-13 13:00:00,DAI/USDT,0.9998,0.9998,0.9995,0.9998,991.8642128425685,991.66584
