https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UNB,Volume USDT
1644537600,2022-02-11 00:00:00,UNB/USDT,0.009,0.0092,0.0087,0.0087,3072093.06639557,27376.713940247998
1644451200,2022-02-10 00:00:00,UNB/USDT,0.009,0.0099,0.0086,0.0088,3224623.8723172,29064.423624472842
1644364800,2022-02-09 00:00:00,UNB/USDT,0.0088,0.0097,0.0085,0.0089,3947364.02192384,35549.095170280026
1644278400,2022-02-08 00:00:00,UNB/USDT,0.0091,0.0096,0.0088,0.009,4966904.83876401,45411.312270039115
1644192000,2022-02-07 00:00:00,UNB/USDT,0.0087,0.0095,0.0085,0.009,4837926.00402799,43489.257241067607
1644105600,2022-02-06 00:00:00,UNB/USDT,0.0082,0.01,0.0082,0.0087,10605912.10047512,98411.940757994808
1644019200,2022-02-05 00:00:00,UNB/USDT,0.008,0.0095,0.0077,0.0082,9453033.99654522,79640.662689661563
1643932800,2022-02-04 00:00:00,UNB/USDT,0.0072,0.0082,0.007,0.0081,5340639.10303346,39722.510599968464
1643846400,2022-02-03 00:00:00,UNB/USDT,0.0073,0.0076,0.0071,0.0072,3755028.14920451,27390.054799019307
1643760000,2022-02-02 00:00:00,UNB/USDT,0.009,0.0091,0.0071,0.0073,11500264.32890163,91859.683052716751
1643673600,2022-02-01 00:00:00,UNB/USDT,0.0067,0.0102,0.0067,0.009,31675591.98362015,269416.400938601668
1643587200,2022-01-31 00:00:00,UNB/USDT,0.0067,0.0069,0.0063,0.0067,5128674.32794624,33923.287730696779
1643500800,2022-01-30 00:00:00,UNB/USDT,0.0067,0.007,0.0066,0.0067,3058252.55547988,20953.129377337891
1643414400,2022-01-29 00:00:00,UNB/USDT,0.0073,0.0073,0.0066,0.0068,6289061.9276932,43535.246309262147
1643328000,2022-01-28 00:00:00,UNB/USDT,0.0069,0.0073,0.0069,0.0072,5362917.07820322,38169.527215402861
1643241600,2022-01-27 00:00:00,UNB/USDT,0.0073,0.0078,0.0067,0.007,15114279.15526019,107346.543903459331
1643155200,2022-01-26 00:00:00,UNB/USDT,0.0073,0.008,0.0065,0.0074,66142246.408215,472128.58716445793
1643068800,2022-01-25 00:00:00,UNB/USDT,0.0077,0.0079,0.0068,0.0074,25589009.19061733,186872.363889854699
1642982400,2022-01-24 00:00:00,UNB/USDT,0.0102,0.0105,0.0056,0.0077,70784643.41540703,520284.69323965203
1642896000,2022-01-23 00:00:00,UNB/USDT,0.0113,0.0115,0.0097,0.0103,12037282.52679604,128031.867152931629
1642809600,2022-01-22 00:00:00,UNB/USDT,0.0121,0.0123,0.0104,0.0113,9681450.10521916,108382.855514804779
1642723200,2022-01-21 00:00:00,UNB/USDT,0.016,0.0164,0.0117,0.012,10379450.85078825,150388.926968825501
1642636800,2022-01-20 00:00:00,UNB/USDT,0.0163,0.0173,0.0158,0.016,5586253.20253766,91964.473081832988
1642550400,2022-01-19 00:00:00,UNB/USDT,0.0171,0.0174,0.016,0.0164,7434616.82029269,123281.436812615452
1642464000,2022-01-18 00:00:00,UNB/USDT,0.0179,0.019,0.0161,0.0173,9108212.37666891,155628.68133039769
1642377600,2022-01-17 00:00:00,UNB/USDT,0.0182,0.0197,0.0172,0.018,6068926.91191239,110193.727550071792
1642291200,2022-01-16 00:00:00,UNB/USDT,0.0179,0.0191,0.0177,0.0183,5380526.88415552,98149.972912732896
1642204800,2022-01-15 00:00:00,UNB/USDT,0.017,0.0194,0.0167,0.018,10673035.84134535,193085.4698900228
1642118400,2022-01-14 00:00:00,UNB/USDT,0.0182,0.0195,0.0167,0.0171,5888700.92743578,105599.683342923834
1642032000,2022-01-13 00:00:00,UNB/USDT,0.0166,0.0216,0.0165,0.0182,10825437.67616678,207205.691474511975
1641945600,2022-01-12 00:00:00,UNB/USDT,0.0161,0.0177,0.0157,0.0167,5931973.77957995,99616.804125986962
1641859200,2022-01-11 00:00:00,UNB/USDT,0.0158,0.0168,0.0153,0.0162,7155109.28607041,114554.054201752597
1641772800,2022-01-10 00:00:00,UNB/USDT,0.019,0.02,0.0154,0.0157,25719471.80806815,449761.92190477833
1641686400,2022-01-09 00:00:00,UNB/USDT,0.0159,0.0199,0.0153,0.0191,31026681.19439078,556953.213534797237
1641600000,2022-01-08 00:00:00,UNB/USDT,0.0153,0.017,0.0152,0.016,6503973.84443692,104057.849237435757
1641513600,2022-01-07 00:00:00,UNB/USDT,0.019,0.0194,0.015,0.0153,10848029.41535747,183873.368614065022
1641427200,2022-01-06 00:00:00,UNB/USDT,0.0177,0.0204,0.017,0.019,5556094.92285941,104721.565063464381
1641340800,2022-01-05 00:00:00,UNB/USDT,0.0215,0.0223,0.0177,0.0177,9483398.63905047,187580.973030113659
1641254400,2022-01-04 00:00:00,UNB/USDT,0.0241,0.0246,0.0211,0.0215,6650578.93624254,151508.170766141387
1641168000,2022-01-03 00:00:00,UNB/USDT,0.025,0.0265,0.0241,0.0241,3581260.64912351,89893.981166287224
1641081600,2022-01-02 00:00:00,UNB/USDT,0.024,0.0251,0.0238,0.0249,3391664.93382415,81975.365046184804
1640995200,2022-01-01 00:00:00,UNB/USDT,0.0241,0.025,0.0237,0.0239,3330064.52056036,80259.585074787269
1640908800,2021-12-31 00:00:00,UNB/USDT,0.0231,0.025,0.0217,0.024,6360194.11638544,149323.564757778424
1640822400,2021-12-30 00:00:00,UNB/USDT,0.0254,0.0256,0.022,0.0232,6042172.74281845,137914.211038927665
1640736000,2021-12-29 00:00:00,UNB/USDT,0.0253,0.026,0.0208,0.0254,15957892.96932692,371928.210270169049
1640649600,2021-12-28 00:00:00,UNB/USDT,0.0303,0.0304,0.0243,0.0254,7582736.52900104,205113.485162042821
