https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FLY,Volume USDT
1660608000,2022-08-16 00:00:00,FLY/USDT,0.000622,0.000635,0.000595,0.000615,48074649.0582,29455.9452334006
1660521600,2022-08-15 00:00:00,FLY/USDT,0.000612,0.000678,0.000587,0.000617,55608403.608,35404.5216439479
1660435200,2022-08-14 00:00:00,FLY/USDT,0.000602,0.000629,0.00058,0.000615,31728538.2317,19300.3626885034
1660348800,2022-08-13 00:00:00,FLY/USDT,0.000623,0.000631,0.000592,0.000608,9720746.6579,5915.2568932069
1660262400,2022-08-12 00:00:00,FLY/USDT,0.000608,0.00063,0.000592,0.00063,24054123.0261,14781.2893045586
1660176000,2022-08-11 00:00:00,FLY/USDT,0.000618,0.000631,0.000596,0.000606,14801057.2041,9123.8546302677
1660089600,2022-08-10 00:00:00,FLY/USDT,0.000587,0.000622,0.000583,0.000622,12578378.3129,7648.7043566505
1660003200,2022-08-09 00:00:00,FLY/USDT,0.000609,0.00062,0.000578,0.000594,10929197.4409,6619.9992811695
1659916800,2022-08-08 00:00:00,FLY/USDT,0.000606,0.000623,0.000587,0.000606,11819042.5875,7211.0925926491
1659830400,2022-08-07 00:00:00,FLY/USDT,0.0006,0.000637,0.000578,0.000608,22857785.488,13744.4756095388
1659744000,2022-08-06 00:00:00,FLY/USDT,0.00061,0.000684,0.000588,0.000606,34620762.8306,21841.5748897615
1659657600,2022-08-05 00:00:00,FLY/USDT,0.000613,0.000633,0.000594,0.000611,24248570.8467,14843.6190101517
1659571200,2022-08-04 00:00:00,FLY/USDT,0.0006,0.000645,0.000568,0.000601,63777597.2593,38919.5019622655
1659484800,2022-08-03 00:00:00,FLY/USDT,0.000563,0.000682,0.000555,0.000594,47879929.1263,28485.8070082618
1659398400,2022-08-02 00:00:00,FLY/USDT,0.00059,0.000598,0.000547,0.000559,59704016.9307,33828.8305804578
1659312000,2022-08-01 00:00:00,FLY/USDT,0.000573,0.000676,0.000536,0.00059,137177132.1414,84432.8469459862
1659225600,2022-07-31 00:00:00,FLY/USDT,0.000556,0.00058,0.000542,0.000573,13193755.65,7392.562673358
1659139200,2022-07-30 00:00:00,FLY/USDT,0.00055,0.000582,0.000535,0.000558,20125004.4195,11054.2969533841
1659052800,2022-07-29 00:00:00,FLY/USDT,0.000568,0.000589,0.000531,0.000546,12212460.4767,6884.1363825523
1658966400,2022-07-28 00:00:00,FLY/USDT,0.000574,0.000585,0.000539,0.000572,46364996.7763,25999.3683364119
1658880000,2022-07-27 00:00:00,FLY/USDT,0.000579,0.000582,0.000538,0.000574,31691305.0316,17597.4837999699
1658793600,2022-07-26 00:00:00,FLY/USDT,0.00052,0.00074,0.00052,0.000577,247178185.44429792,145919.66697248333516
1658707200,2022-07-25 00:00:00,FLY/USDT,0.000521,0.000526,0.000502,0.000523,5373877.3148,2789.7205804052
1658620800,2022-07-24 00:00:00,FLY/USDT,0.00052,0.000549,0.000511,0.000519,13413287.6203,7147.3664649972
1658534400,2022-07-23 00:00:00,FLY/USDT,0.000541,0.000559,0.000508,0.000508,17168737.6597,9209.7157822326
1658448000,2022-07-22 00:00:00,FLY/USDT,0.00054,0.000549,0.000522,0.000539,3800797.6874,2040.7639837973
1658361600,2022-07-21 00:00:00,FLY/USDT,0.000546,0.000553,0.000514,0.000535,7110331.8026,3769.5754129999
1658275200,2022-07-20 00:00:00,FLY/USDT,0.00055,0.000565,0.000533,0.00054,13803421.36604269,7555.91977251828533
1658188800,2022-07-19 00:00:00,FLY/USDT,0.000548,0.000575,0.000528,0.000549,15023560.96119514,8276.34548767596592
1658102400,2022-07-18 00:00:00,FLY/USDT,0.000552,0.000584,0.000538,0.00054,9928997.72798638,5521.44762745046334
1658016000,2022-07-17 00:00:00,FLY/USDT,0.000541,0.0006,0.000536,0.000541,14778799.41257692,8314.3455707035713
1657929600,2022-07-16 00:00:00,FLY/USDT,0.000505,0.000579,0.000505,0.000545,19614736.90263231,10561.2150561774621
1657843200,2022-07-15 00:00:00,FLY/USDT,0.000525,0.00054,0.000476,0.000508,25327059.21231904,12907.80407730013337
1657756800,2022-07-14 00:00:00,FLY/USDT,0.000511,0.000534,0.0005,0.000512,11485493.0854762,5862.0720598677828
1657670400,2022-07-13 00:00:00,FLY/USDT,0.000504,0.000533,0.000469,0.000512,20858810.99553383,10500.86075865157997
1657584000,2022-07-12 00:00:00,FLY/USDT,0.000514,0.000547,0.000499,0.000505,47190092.61770803,24769.46839616994355
1657497600,2022-07-11 00:00:00,FLY/USDT,0.000535,0.000541,0.0005,0.000519,6544247.20401522,3432.6750347675843
1657411200,2022-07-10 00:00:00,FLY/USDT,0.000566,0.00059,0.000522,0.000541,20757310.25770726,11301.97144048736889
1657324800,2022-07-09 00:00:00,FLY/USDT,0.000553,0.000599,0.000546,0.000569,27467777.63150118,15596.48560163124651
1657238400,2022-07-08 00:00:00,FLY/USDT,0.000545,0.000574,0.000502,0.000555,49573946.37982671,26351.77698080765077
1657152000,2022-07-07 00:00:00,FLY/USDT,0.000542,0.000666,0.000522,0.000537,77588760.63253912,43668.1875752800076
1657065600,2022-07-06 00:00:00,FLY/USDT,0.000537,0.000596,0.000505,0.000551,67088642.74226105,36292.29999136145353
1656979200,2022-07-05 00:00:00,FLY/USDT,0.000528,0.000555,0.000496,0.000535,44714759.89584078,23346.26523475196284
1656892800,2022-07-04 00:00:00,FLY/USDT,0.000516,0.000533,0.000499,0.000528,30239302.80403369,15541.36899937406454
1656806400,2022-07-03 00:00:00,FLY/USDT,0.000508,0.000537,0.000498,0.000512,45930019.40377932,23606.91453686484818
1656720000,2022-07-02 00:00:00,FLY/USDT,0.000615,0.000626,0.000501,0.000515,145935091.53539993,78790.89512605043441
1656633600,2022-07-01 00:00:00,FLY/USDT,0.000479,0.000688,0.000478,0.000611,372652399.22622138,221702.31528870780442
1656547200,2022-06-30 00:00:00,FLY/USDT,0.000517,0.000519,0.000423,0.000478,50881809.26007967,24342.66346127005242
1656460800,2022-06-29 00:00:00,FLY/USDT,0.000515,0.000567,0.0005,0.000517,51002791.45866076,27065.23866768892364
1656374400,2022-06-28 00:00:00,FLY/USDT,0.000547,0.000553,0.000502,0.00051,49067068.7952236,25597.03217287806525
1656288000,2022-06-27 00:00:00,FLY/USDT,0.000551,0.000563,0.000487,0.000552,53303748.06684783,28294.03236257518675
1656201600,2022-06-26 00:00:00,FLY/USDT,0.000595,0.000619,0.000533,0.000555,57552623.65948153,32417.94628915418217
1656115200,2022-06-25 00:00:00,FLY/USDT,0.000586,0.000637,0.00056,0.000595,86077324.63393372,50807.55074958151128
1656028800,2022-06-24 00:00:00,FLY/USDT,0.000546,0.00064,0.00051,0.00058,140530071.29923421,79566.8773454150632
1655942400,2022-06-23 00:00:00,FLY/USDT,0.000553,0.000566,0.000531,0.000546,42196654.71129306,22895.02801959100977
1655856000,2022-06-22 00:00:00,FLY/USDT,0.000568,0.000612,0.000513,0.000556,111226479.67535043,62713.51334967670181
1655769600,2022-06-21 00:00:00,FLY/USDT,0.000535,0.00059,0.00053,0.000562,114296713.43477691,63991.1048437198904
1655683200,2022-06-20 00:00:00,FLY/USDT,0.000571,0.000592,0.000498,0.00053,298875734.81581134,161119.33508781698517
1655596800,2022-06-19 00:00:00,FLY/USDT,0.000493,0.000615,0.000466,0.000599,233963435.94998395,124136.6496210772179
1655510400,2022-06-18 00:00:00,FLY/USDT,0.000562,0.000583,0.000459,0.000503,55831022.51842455,27952.35763752225385
1655424000,2022-06-17 00:00:00,FLY/USDT,0.000593,0.000653,0.00055,0.000561,32395265.44866189,18994.00483604364376
1655337600,2022-06-16 00:00:00,FLY/USDT,0.0007,0.000739,0.000561,0.000592,82564631.93018219,56100.02697282712452
1655251200,2022-06-15 00:00:00,FLY/USDT,0.0008,0.00084,0.000651,0.0007,99653250.19706848,72319.88775704581762
1655164800,2022-06-14 00:00:00,FLY/USDT,0.00084,0.001,0.000774,0.0008,85127441.6241647,71410.58233548022866
1655078400,2022-06-13 00:00:00,FLY/USDT,0.00091,0.00093,0.000785,0.000823,21831776.73173469,18340.02277275045332
1654992000,2022-06-12 00:00:00,FLY/USDT,0.000947,0.00115,0.000831,0.00091,45416388.50735907,43977.44670925253329
1654905600,2022-06-11 00:00:00,FLY/USDT,0.00104,0.001073,0.00089,0.00094,23758690.07138211,23603.36315692008531
1654819200,2022-06-10 00:00:00,FLY/USDT,0.001205,0.001348,0.00091,0.001051,58002870.95067806,67775.21463455104031
1654732800,2022-06-09 00:00:00,FLY/USDT,0.001249,0.001297,0.001186,0.001215,24457942.21998861,30274.13683026505003
1654646400,2022-06-08 00:00:00,FLY/USDT,0.001204,0.0013,0.001116,0.00125,29860755.04803226,36420.12354693423347
1654560000,2022-06-07 00:00:00,FLY/USDT,0.00128,0.0016,0.001076,0.001203,160797678.0051779,209532.16934467853533
1654473600,2022-06-06 00:00:00,FLY/USDT,0.0011,0.001622,0.00108,0.00128,122274143.8315266,159699.59367172254113
1654387200,2022-06-05 00:00:00,FLY/USDT,0.00104,0.001162,0.001018,0.0011,17015549.64360623,18703.83493795420542
1654300800,2022-06-04 00:00:00,FLY/USDT,0.00108,0.001134,0.001001,0.001061,12889684.6370597,13969.6122162058661
1654214400,2022-06-03 00:00:00,FLY/USDT,0.001101,0.00117,0.001035,0.001068,16797037.53113985,18414.55840961807524
1654128000,2022-06-02 00:00:00,FLY/USDT,0.001031,0.001199,0.000997,0.0011,23006983.26110157,24823.50206790226964
1654041600,2022-06-01 00:00:00,FLY/USDT,0.00112,0.001271,0.001013,0.00103,33442279.56436317,38761.17773140331642
1653955200,2022-05-31 00:00:00,FLY/USDT,0.00117,0.001192,0.0011,0.001101,6997839.60259434,7975.7780771868299
1653868800,2022-05-30 00:00:00,FLY/USDT,0.0011,0.00119,0.001087,0.001143,9210259.65338422,10576.1113537712516
1653782400,2022-05-29 00:00:00,FLY/USDT,0.00106,0.001107,0.001011,0.0011,3702775.93529308,3910.71037987895088
1653696000,2022-05-28 00:00:00,FLY/USDT,0.00102,0.001097,0.001,0.00108,18234608.71943841,19238.18598600946502
1653609600,2022-05-27 00:00:00,FLY/USDT,0.001107,0.001107,0.000969,0.00102,17099890.93483619,17695.32472770319743
1653523200,2022-05-26 00:00:00,FLY/USDT,0.00118,0.001197,0.001023,0.0011,15240784.33572302,16969.09551178682692
1653436800,2022-05-25 00:00:00,FLY/USDT,0.00116,0.001338,0.0011,0.001198,28226210.25474925,34232.46120446037787
1653350400,2022-05-24 00:00:00,FLY/USDT,0.001151,0.001247,0.001137,0.00116,9214839.89926649,10870.8525878389361
1653264000,2022-05-23 00:00:00,FLY/USDT,0.001156,0.0013,0.00113,0.001156,36076616.76153288,43524.48105885378219
1653177600,2022-05-22 00:00:00,FLY/USDT,0.00116,0.001278,0.00103,0.001167,19615395.48567174,22670.58688435911977
1653091200,2022-05-21 00:00:00,FLY/USDT,0.001103,0.0012,0.0011,0.001145,12755189.33448463,14880.46423629919632
1653004800,2022-05-20 00:00:00,FLY/USDT,0.00117,0.0012,0.00102,0.001106,18223923.11426713,20575.75926235365626
1652918400,2022-05-19 00:00:00,FLY/USDT,0.00107,0.0012,0.000982,0.001158,22204456.52937318,25096.01852643100564
1652832000,2022-05-18 00:00:00,FLY/USDT,0.001015,0.0012,0.00096,0.001088,30674365.14439395,33102.09070668957502
1652745600,2022-05-17 00:00:00,FLY/USDT,0.00097,0.00169,0.000937,0.001017,87997427.23131977,101192.34246936968262
1652659200,2022-05-16 00:00:00,FLY/USDT,0.00092,0.001364,0.000801,0.000975,57683547.59383337,59552.45337624998092
1652572800,2022-05-15 00:00:00,FLY/USDT,0.00078,0.0014,0.000771,0.000933,79181953.85339955,72376.39789151952691
1652486400,2022-05-14 00:00:00,FLY/USDT,0.000803,0.00087,0.00073,0.00079,21770815.32475782,17265.94812222232876
1652400000,2022-05-13 00:00:00,FLY/USDT,0.00068,0.00099,0.000631,0.000802,23171210.66528146,18994.37397572140246
1652313600,2022-05-12 00:00:00,FLY/USDT,0.00088,0.000963,0.000464,0.00066,33687105.82012793,21233.49336096636169
1652227200,2022-05-11 00:00:00,FLY/USDT,0.00133,0.001453,0.000816,0.000886,45366712.01930939,46913.96615466132003
1652140800,2022-05-10 00:00:00,FLY/USDT,0.00148,0.00159,0.001238,0.001337,23131469.83183658,32267.86448980875704
1652054400,2022-05-09 00:00:00,FLY/USDT,0.00181,0.001876,0.00139,0.00147,22119099.60110618,35602.35090004729233
1651968000,2022-05-08 00:00:00,FLY/USDT,0.001832,0.001944,0.001736,0.001788,12610297.22750119,23038.58429909363654
1651881600,2022-05-07 00:00:00,FLY/USDT,0.00191,0.00201,0.001703,0.00184,17968170.25822011,33298.05451913045099
1651795200,2022-05-06 00:00:00,FLY/USDT,0.00194,0.00212,0.0018,0.001927,31078124.5784814,59499.9541057085108
1651708800,2022-05-05 00:00:00,FLY/USDT,0.00227,0.002324,0.0018,0.00192,55168969.78422421,114597.69956734049769
1651622400,2022-05-04 00:00:00,FLY/USDT,0.001995,0.002568,0.001901,0.00227,199564085.43532475,453551.76393672957678
1651536000,2022-05-03 00:00:00,FLY/USDT,0.00238,0.002459,0.001932,0.002,56806945.6383729,121526.40653266003929
1651449600,2022-05-02 00:00:00,FLY/USDT,0.002399,0.0031,0.002222,0.0024,45439236.24902426,118851.36562787643075
1651363200,2022-05-01 00:00:00,FLY/USDT,0.002334,0.00252,0.0022,0.002367,6264307.537927,14530.10004288337742
1651276800,2022-04-30 00:00:00,FLY/USDT,0.00264,0.002733,0.002222,0.002334,4420717.86150816,11198.65289870161599
1651190400,2022-04-29 00:00:00,FLY/USDT,0.002821,0.00283,0.0025,0.002588,11274743.16056087,29813.75507596104364
1651104000,2022-04-28 00:00:00,FLY/USDT,0.003088,0.0031,0.002707,0.002821,14752316.48343661,42564.98875230948559
1651017600,2022-04-27 00:00:00,FLY/USDT,0.00278,0.003299,0.002683,0.003095,20424720.58230577,60173.10195733853106
1650931200,2022-04-26 00:00:00,FLY/USDT,0.003178,0.003297,0.002718,0.002777,16194121.43963851,48728.48817897672136
1650844800,2022-04-25 00:00:00,FLY/USDT,0.003077,0.00335,0.00301,0.003178,5506123.03149825,17109.17170900976424
1650758400,2022-04-24 00:00:00,FLY/USDT,0.003286,0.003295,0.00306,0.003129,8787867.92860692,27964.35889930890865
1650672000,2022-04-23 00:00:00,FLY/USDT,0.003223,0.003532,0.003201,0.003286,18580110.31231017,61788.30743227583077
1650585600,2022-04-22 00:00:00,FLY/USDT,0.00304,0.0043,0.003021,0.003268,152090787.75990049,561489.18086528572376
1650499200,2022-04-21 00:00:00,FLY/USDT,0.003081,0.0033,0.00294,0.00308,10779027.89840119,32982.48265756286843
1650412800,2022-04-20 00:00:00,FLY/USDT,0.003202,0.003397,0.003014,0.003045,7420898.04375977,23433.38728398119541
1650326400,2022-04-19 00:00:00,FLY/USDT,0.003185,0.003289,0.003001,0.003202,6582375.92863305,20628.33330790601675
1650240000,2022-04-18 00:00:00,FLY/USDT,0.003124,0.0033,0.003015,0.003156,8310431.36913927,26410.40817230447295
1650153600,2022-04-17 00:00:00,FLY/USDT,0.00348,0.003599,0.003108,0.003108,14238034.28365984,47419.89609427147785
1650067200,2022-04-16 00:00:00,FLY/USDT,0.003562,0.003685,0.003359,0.003473,9373475.76667006,32428.63849072284858
1649980800,2022-04-15 00:00:00,FLY/USDT,0.003428,0.0036,0.003383,0.003562,5288009.48845437,18416.91704910585442
1649894400,2022-04-14 00:00:00,FLY/USDT,0.00364,0.00371,0.003402,0.0035,5473880.26330911,19624.18862769156436
1649808000,2022-04-13 00:00:00,FLY/USDT,0.00346,0.00374,0.003385,0.003628,5849316.42862992,20777.32757382932429
1649721600,2022-04-12 00:00:00,FLY/USDT,0.003508,0.003848,0.003269,0.003515,13275154.05937122,47313.38765728830391
1649635200,2022-04-11 00:00:00,FLY/USDT,0.0038,0.003818,0.003436,0.00353,12181711.353717,43989.69180976525627
1649548800,2022-04-10 00:00:00,FLY/USDT,0.003891,0.004098,0.003759,0.0038,15971795.61684051,61790.26766363265593
1649462400,2022-04-09 00:00:00,FLY/USDT,0.003771,0.004081,0.003751,0.003891,8194971.84409497,32097.81476938435738
1649376000,2022-04-08 00:00:00,FLY/USDT,0.003865,0.0042,0.003747,0.003815,26768011.36146949,105626.95117505028907
1649289600,2022-04-07 00:00:00,FLY/USDT,0.003897,0.003974,0.003708,0.003865,17224311.22211304,65860.02308282817662
1649203200,2022-04-06 00:00:00,FLY/USDT,0.004367,0.00438,0.003705,0.00386,27316166.25151861,109965.53293332628445
1649116800,2022-04-05 00:00:00,FLY/USDT,0.004285,0.005475,0.004223,0.004323,85178904.23715868,404526.83852995929369
1649030400,2022-04-04 00:00:00,FLY/USDT,0.0042,0.004498,0.0041,0.004286,31299101.15073333,133042.67894069306457
1648944000,2022-04-03 00:00:00,FLY/USDT,0.004471,0.00455,0.004053,0.0042,19296688.33934605,83000.73706945008368
1648857600,2022-04-02 00:00:00,FLY/USDT,0.004266,0.004858,0.004233,0.00443,28211527.96115883,124892.06450544002191
1648771200,2022-04-01 00:00:00,FLY/USDT,0.00417,0.005,0.004082,0.00426,37927830.73561197,166587.96141283330608
1648684800,2022-03-31 00:00:00,FLY/USDT,0.004192,0.004555,0.004003,0.00417,18617351.48966178,77675.32537729419964
1648598400,2022-03-30 00:00:00,FLY/USDT,0.004193,0.00435,0.004033,0.004197,20780281.98245568,86363.4124985385741
1648512000,2022-03-29 00:00:00,FLY/USDT,0.004519,0.004579,0.004031,0.004133,18911441.3982497,81346.21863508841678
1648425600,2022-03-28 00:00:00,FLY/USDT,0.0044,0.00468,0.004301,0.004519,27910906.21222393,124298.62606123278117
1648339200,2022-03-27 00:00:00,FLY/USDT,0.00416,0.004827,0.003999,0.0044,62833767.60108101,277375.81127570181058
1648252800,2022-03-26 00:00:00,FLY/USDT,0.003995,0.0043,0.00394,0.004163,21862683.00536372,89710.51972749996884
1648166400,2022-03-25 00:00:00,FLY/USDT,0.004198,0.0044,0.003929,0.004,29677503.08993848,124383.10536363283671
1648080000,2022-03-24 00:00:00,FLY/USDT,0.0047,0.004966,0.0041,0.004199,52170314.76076135,241344.12476161951632
1647993600,2022-03-23 00:00:00,FLY/USDT,0.005501,0.0068,0.004661,0.0047,184980681.23902723,1031289.48218255286497
1647907200,2022-03-22 00:00:00,FLY/USDT,0.003795,0.0075,0.00371,0.005501,194952796.69293341,1174089.50983878299817
1647820800,2022-03-21 00:00:00,FLY/USDT,0.003799,0.0039,0.003673,0.003789,14110155.19681513,53347.40435580432221
1647734400,2022-03-20 00:00:00,FLY/USDT,0.003856,0.00495,0.003752,0.00381,90077458.70762849,379739.35061959423097
1647648000,2022-03-19 00:00:00,FLY/USDT,0.003742,0.004,0.003685,0.003871,10606860.25806501,41031.90914545860573
1647561600,2022-03-18 00:00:00,FLY/USDT,0.004071,0.004478,0.003741,0.003742,11457920.90536591,44929.59980936535387
1647475200,2022-03-17 00:00:00,FLY/USDT,0.003957,0.00408,0.003594,0.004042,50835173.96413935,194911.52845574697851
1647388800,2022-03-16 00:00:00,FLY/USDT,0.003928,0.00432,0.003763,0.003958,309256688.33432658,1228360.63833797154135
1647302400,2022-03-15 00:00:00,FLY/USDT,0.004132,0.004154,0.0037,0.003883,40831601.68927384,156863.57217471627474
1647216000,2022-03-14 00:00:00,FLY/USDT,0.004183,0.004362,0.004005,0.004131,6623493.63142745,27478.24663588501926
1647129600,2022-03-13 00:00:00,FLY/USDT,0.004299,0.0045,0.0041,0.004231,14937737.25402267,63327.80512192186842
1647043200,2022-03-12 00:00:00,FLY/USDT,0.004213,0.00446,0.004013,0.004299,3727026.96511673,15784.92318683761137
1646956800,2022-03-11 00:00:00,FLY/USDT,0.004464,0.004466,0.00421,0.004215,1176795.41860782,5061.91562744023637
1646870400,2022-03-10 00:00:00,FLY/USDT,0.004723,0.004798,0.004234,0.004477,4442273.84243867,19840.72477791915763
1646784000,2022-03-09 00:00:00,FLY/USDT,0.004724,0.0049,0.00465,0.004797,6089503.83990885,28929.8161212484666
1646697600,2022-03-08 00:00:00,FLY/USDT,0.00479,0.0049,0.004651,0.004724,3200004.06588859,15170.57205122428564
1646611200,2022-03-07 00:00:00,FLY/USDT,0.004715,0.0048,0.004403,0.00479,3162790.64920034,14660.3248470756369
1646524800,2022-03-06 00:00:00,FLY/USDT,0.004897,0.005017,0.0046,0.004715,2858220.35542396,13685.28195387309245
1646438400,2022-03-05 00:00:00,FLY/USDT,0.004893,0.0051,0.004768,0.004897,2694573.75836851,13314.91732396919893
1646352000,2022-03-04 00:00:00,FLY/USDT,0.0054,0.0055,0.0047,0.004893,7262889.47433411,36442.45356909196509
1646265600,2022-03-03 00:00:00,FLY/USDT,0.0054,0.0056,0.0053,0.0054,2600625.29614933,14139.053387369886
1646179200,2022-03-02 00:00:00,FLY/USDT,0.0055,0.0057,0.0053,0.0055,6316844.27368172,34586.54644203229
1646092800,2022-03-01 00:00:00,FLY/USDT,0.0056,0.0057,0.0053,0.0055,9165455.68070711,50828.445085588067
1646006400,2022-02-28 00:00:00,FLY/USDT,0.0052,0.0069,0.0051,0.0056,28379396.81304785,166157.204119146086
1645920000,2022-02-27 00:00:00,FLY/USDT,0.0055,0.0055,0.005,0.0053,8526195.56529605,44676.942017249432
1645833600,2022-02-26 00:00:00,FLY/USDT,0.0052,0.0057,0.0051,0.0054,8655943.02017435,46749.490224311369
1645747200,2022-02-25 00:00:00,FLY/USDT,0.0049,0.0056,0.0049,0.0051,12159642.60841615,63443.882726516067
1645660800,2022-02-24 00:00:00,FLY/USDT,0.0054,0.0055,0.0045,0.0049,7297164.48968438,35672.238423606435
1645574400,2022-02-23 00:00:00,FLY/USDT,0.0054,0.0074,0.0051,0.0053,18749932.18446743,107204.995600482356
1645488000,2022-02-22 00:00:00,FLY/USDT,0.0056,0.0058,0.0051,0.0054,8371755.65273483,45209.257442859748
1645401600,2022-02-21 00:00:00,FLY/USDT,0.0062,0.0064,0.0056,0.0057,6651915.64599206,40201.683577619822
1645315200,2022-02-20 00:00:00,FLY/USDT,0.0073,0.0073,0.0061,0.0063,5760444.26897547,37438.789644298919
1645228800,2022-02-19 00:00:00,FLY/USDT,0.0073,0.0075,0.0071,0.0074,4188481.13778277,30307.280883116076
1645142400,2022-02-18 00:00:00,FLY/USDT,0.0072,0.0075,0.0071,0.0072,5427683.06563287,39808.908743945761
1645056000,2022-02-17 00:00:00,FLY/USDT,0.0074,0.0076,0.0071,0.0072,7241961.45866123,53070.592825037289
1644969600,2022-02-16 00:00:00,FLY/USDT,0.0076,0.0076,0.0071,0.0074,5707303.48191069,42145.933360616118
1644883200,2022-02-15 00:00:00,FLY/USDT,0.0074,0.0077,0.0071,0.0076,6872133.6826967,50630.621891261193
1644796800,2022-02-14 00:00:00,FLY/USDT,0.0073,0.0075,0.0068,0.0074,5228905.31551879,37519.1653159847
1644710400,2022-02-13 00:00:00,FLY/USDT,0.0076,0.0079,0.0071,0.0074,14122847.6669523,106240.270738927182
1644624000,2022-02-12 00:00:00,FLY/USDT,0.008,0.0095,0.0074,0.0077,43732923.2410461,352754.340366355997
1644537600,2022-02-11 00:00:00,FLY/USDT,0.0072,0.0109,0.0071,0.0081,70780470.9791059,615568.157785293866
1644451200,2022-02-10 00:00:00,FLY/USDT,0.0076,0.0076,0.0072,0.0075,4566307.63929273,34079.584432805471
1644364800,2022-02-09 00:00:00,FLY/USDT,0.0078,0.0078,0.0074,0.0076,3488946.21253793,26438.106474706882
