https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BUX,Volume USDT
1660089600,2022-08-10 00:00:00,BUX/USDT,0.1301,0.1369,0.1286,0.1337,63111.7993,8401.43406403
1660003200,2022-08-09 00:00:00,BUX/USDT,0.1341,0.1366,0.1281,0.1308,42502.6273,5590.78184151
1659916800,2022-08-08 00:00:00,BUX/USDT,0.1308,0.1396,0.1308,0.1353,113343.3674,15482.9302829
1659830400,2022-08-07 00:00:00,BUX/USDT,0.1332,0.1334,0.127,0.1305,95725.1201,12499.24720276
1659744000,2022-08-06 00:00:00,BUX/USDT,0.1329,0.1366,0.1328,0.1329,49013.4581,6633.27966015
1659657600,2022-08-05 00:00:00,BUX/USDT,0.14,0.1452,0.1323,0.1334,221494.215,30273.14832602
1659571200,2022-08-04 00:00:00,BUX/USDT,0.1442,0.1461,0.1395,0.1401,33248.3084,4751.92508539
1659484800,2022-08-03 00:00:00,BUX/USDT,0.1381,0.1446,0.1375,0.1431,37653.0079,5359.37391231
1659398400,2022-08-02 00:00:00,BUX/USDT,0.1421,0.1426,0.1357,0.1389,20141.9529,2787.93982719
1659312000,2022-08-01 00:00:00,BUX/USDT,0.1421,0.1447,0.1373,0.1424,72864.6957,10302.13712081
1659225600,2022-07-31 00:00:00,BUX/USDT,0.1378,0.1437,0.1364,0.1425,58639.9942,8234.41904359
1659139200,2022-07-30 00:00:00,BUX/USDT,0.1377,0.147,0.1357,0.1373,62172.3831,8862.32189872
1659052800,2022-07-29 00:00:00,BUX/USDT,0.14,0.1413,0.1339,0.139,76318.4916,10529.57351391
1658966400,2022-07-28 00:00:00,BUX/USDT,0.139,0.1435,0.1358,0.139,125971.4786,17531.21343358
1658880000,2022-07-27 00:00:00,BUX/USDT,0.1284,0.1481,0.1273,0.1391,71636.4344,9719.5050889
1658793600,2022-07-26 00:00:00,BUX/USDT,0.1247,0.1288,0.1211,0.1287,47551.7169,5878.92762182
1658707200,2022-07-25 00:00:00,BUX/USDT,0.1289,0.1312,0.122,0.126,102170.1868,12910.19092147
1658620800,2022-07-24 00:00:00,BUX/USDT,0.1294,0.1416,0.1263,0.1304,277165.7194,36927.14638161
1658534400,2022-07-23 00:00:00,BUX/USDT,0.1274,0.1301,0.1244,0.1287,37075.5044,4735.70771423
1658448000,2022-07-22 00:00:00,BUX/USDT,0.128,0.1362,0.1259,0.128,90302.897,11876.69441056
1658361600,2022-07-21 00:00:00,BUX/USDT,0.1269,0.1332,0.124,0.1279,48440.6934,6232.65974123
1658275200,2022-07-20 00:00:00,BUX/USDT,0.1324,0.138,0.1249,0.1267,88208.3733,11639.68185408
1658188800,2022-07-19 00:00:00,BUX/USDT,0.1334,0.1367,0.1255,0.1337,49697.4225,6555.26063618
1658102400,2022-07-18 00:00:00,BUX/USDT,0.1192,0.1351,0.1175,0.1319,134939.0429,17122.52461587
1658016000,2022-07-17 00:00:00,BUX/USDT,0.1191,0.1259,0.1158,0.1182,120454.7295,14598.97552974
1657929600,2022-07-16 00:00:00,BUX/USDT,0.1117,0.124,0.1117,0.1194,108531.4796,12807.96857999
1657843200,2022-07-15 00:00:00,BUX/USDT,0.1091,0.1134,0.1049,0.1124,156027.8726,16926.62402892
1657756800,2022-07-14 00:00:00,BUX/USDT,0.1227,0.1237,0.1046,0.1091,745997.0774,83049.72436053
1657670400,2022-07-13 00:00:00,BUX/USDT,0.119,0.1249,0.1185,0.1205,125815.2663,15146.80772404
1657584000,2022-07-12 00:00:00,BUX/USDT,0.1223,0.1231,0.1175,0.1193,108013.4119,12926.2147304
1657497600,2022-07-11 00:00:00,BUX/USDT,0.125,0.1263,0.12,0.1221,43975.2615,5402.10271673
1657411200,2022-07-10 00:00:00,BUX/USDT,0.1338,0.1343,0.1243,0.1262,46036.0563,5921.31733165
1657324800,2022-07-09 00:00:00,BUX/USDT,0.1386,0.1403,0.1354,0.1354,27690.1464,3813.71460984
1657238400,2022-07-08 00:00:00,BUX/USDT,0.1435,0.1479,0.1351,0.141,142218.1547,20194.37213699
1657152000,2022-07-07 00:00:00,BUX/USDT,0.1441,0.149,0.1372,0.1435,152809.62787175,22018.023246090557
1657065600,2022-07-06 00:00:00,BUX/USDT,0.1424,0.1449,0.1364,0.1444,115968.89289998,16292.841321368247
1656979200,2022-07-05 00:00:00,BUX/USDT,0.1382,0.145,0.1345,0.1422,52993.11726887,7410.118471538071
1656892800,2022-07-04 00:00:00,BUX/USDT,0.1262,0.1453,0.126,0.1385,112704.96616373,15259.911816768119
1656806400,2022-07-03 00:00:00,BUX/USDT,0.1373,0.1403,0.126,0.126,137103.88772479,17936.690835998839
1656720000,2022-07-02 00:00:00,BUX/USDT,0.142,0.142,0.1277,0.1364,375122.85583479,50149.927099801976
1656633600,2022-07-01 00:00:00,BUX/USDT,0.1676,0.1722,0.126,0.1419,1204343.88070709,168419.765191594346
1656547200,2022-06-30 00:00:00,BUX/USDT,0.1798,0.1802,0.158,0.1678,218805.2326313,36810.111434867465
1656460800,2022-06-29 00:00:00,BUX/USDT,0.1916,0.1985,0.176,0.1801,103227.06774538,19028.945271973376
1656374400,2022-06-28 00:00:00,BUX/USDT,0.1979,0.2007,0.1825,0.1911,46522.92986537,8886.507598391893
1656288000,2022-06-27 00:00:00,BUX/USDT,0.1984,0.2054,0.1923,0.1984,104327.41833235,20740.413440524143
1656201600,2022-06-26 00:00:00,BUX/USDT,0.2015,0.203,0.1968,0.1988,29091.25742452,5773.253100096569
1656115200,2022-06-25 00:00:00,BUX/USDT,0.1984,0.2083,0.1975,0.1999,53815.39658432,10890.748305199427
1656028800,2022-06-24 00:00:00,BUX/USDT,0.1907,0.2025,0.1878,0.1995,139630.52463323,27366.399039339298
1655942400,2022-06-23 00:00:00,BUX/USDT,0.1758,0.1906,0.1758,0.1895,36754.2180489,6735.085771911093
1655856000,2022-06-22 00:00:00,BUX/USDT,0.1876,0.1893,0.1704,0.1776,133028.30823567,23471.162352815329
1655769600,2022-06-21 00:00:00,BUX/USDT,0.191,0.2015,0.1859,0.1904,104748.79011072,20395.898148485484
1655683200,2022-06-20 00:00:00,BUX/USDT,0.1956,0.1985,0.1821,0.192,51161.28588391,9698.714806467894
1655596800,2022-06-19 00:00:00,BUX/USDT,0.1895,0.1981,0.1789,0.1958,27101.75032023,5207.472656267559
1655510400,2022-06-18 00:00:00,BUX/USDT,0.1886,0.1941,0.176,0.1873,84243.97964502,15632.881589570531
1655424000,2022-06-17 00:00:00,BUX/USDT,0.1996,0.2042,0.1853,0.1916,147875.86754765,28642.59989316181
1655337600,2022-06-16 00:00:00,BUX/USDT,0.2266,0.2303,0.1961,0.1966,186935.08600138,38458.406984076724
1655251200,2022-06-15 00:00:00,BUX/USDT,0.2142,0.2293,0.208,0.2268,74314.97025781,16032.863067973492
1655164800,2022-06-14 00:00:00,BUX/USDT,0.2241,0.2323,0.2092,0.2169,79728.0861883,17651.744194320159
1655078400,2022-06-13 00:00:00,BUX/USDT,0.2404,0.2427,0.219,0.2218,181948.88799722,40856.843981580006
1654992000,2022-06-12 00:00:00,BUX/USDT,0.2597,0.2601,0.2376,0.2444,105936.19027535,26587.797722285568
1654905600,2022-06-11 00:00:00,BUX/USDT,0.2621,0.265,0.258,0.258,25416.563092,6605.853625076039
1654819200,2022-06-10 00:00:00,BUX/USDT,0.273,0.2788,0.2622,0.2651,20587.71786946,5508.789276633894
1654732800,2022-06-09 00:00:00,BUX/USDT,0.2734,0.2886,0.2718,0.2769,17186.26291904,4796.964000101187
1654646400,2022-06-08 00:00:00,BUX/USDT,0.2826,0.2921,0.2694,0.2743,82770.7084171,23411.101275903953
1654560000,2022-06-07 00:00:00,BUX/USDT,0.2699,0.2903,0.258,0.2808,55120.74243398,15035.621799651942
1654473600,2022-06-06 00:00:00,BUX/USDT,0.2631,0.2824,0.2615,0.2726,94215.73726451,25554.952798926777
1654387200,2022-06-05 00:00:00,BUX/USDT,0.2801,0.2829,0.2591,0.2613,198137.57979125,53078.278572573198
1654300800,2022-06-04 00:00:00,BUX/USDT,0.2898,0.2907,0.2805,0.2805,52559.50564301,14969.763312997607
1654214400,2022-06-03 00:00:00,BUX/USDT,0.2984,0.3009,0.285,0.2922,26313.90026059,7661.237574107749
1654128000,2022-06-02 00:00:00,BUX/USDT,0.2914,0.2987,0.289,0.2968,10863.72667234,3199.855969813686
1654041600,2022-06-01 00:00:00,BUX/USDT,0.3008,0.3035,0.2892,0.2926,49557.52004454,14810.865326557804
1653955200,2022-05-31 00:00:00,BUX/USDT,0.3186,0.321,0.3001,0.3002,31692.81147027,9725.259608565713
1653868800,2022-05-30 00:00:00,BUX/USDT,0.3142,0.3266,0.3014,0.3226,72063.60875821,22388.731738736749
1653782400,2022-05-29 00:00:00,BUX/USDT,0.3095,0.3171,0.306,0.3149,21597.76105246,6742.45606454601
1653696000,2022-05-28 00:00:00,BUX/USDT,0.3065,0.3104,0.3,0.3104,21323.25617715,6501.258066517922
1653609600,2022-05-27 00:00:00,BUX/USDT,0.3284,0.3296,0.3055,0.3064,67452.60370424,21295.067197838869
1653523200,2022-05-26 00:00:00,BUX/USDT,0.3359,0.3385,0.3172,0.3296,115137.57922813,37804.440440629235
1653436800,2022-05-25 00:00:00,BUX/USDT,0.3334,0.3403,0.3315,0.3364,37159.6139056,12504.756438378936
1653350400,2022-05-24 00:00:00,BUX/USDT,0.3282,0.3348,0.3219,0.3348,40142.47074199,13176.293382895698
1653264000,2022-05-23 00:00:00,BUX/USDT,0.3384,0.3439,0.3272,0.3272,92850.39536979,31423.704175271082
1653177600,2022-05-22 00:00:00,BUX/USDT,0.3293,0.3392,0.329,0.3374,27601.32888213,9262.964699565962
1653091200,2022-05-21 00:00:00,BUX/USDT,0.3246,0.3344,0.3246,0.3294,16870.01058226,5542.71556712389
1653004800,2022-05-20 00:00:00,BUX/USDT,0.3387,0.3408,0.3202,0.3253,41409.58038252,13683.857046176944
1652918400,2022-05-19 00:00:00,BUX/USDT,0.3192,0.3438,0.3172,0.3374,42047.98325739,13974.545296361152
1652832000,2022-05-18 00:00:00,BUX/USDT,0.3361,0.3362,0.3191,0.3191,79620.30195334,25790.269827817482
1652745600,2022-05-17 00:00:00,BUX/USDT,0.3251,0.338,0.3239,0.3348,36175.07270218,12076.839384673756
1652659200,2022-05-16 00:00:00,BUX/USDT,0.3342,0.3342,0.3155,0.3284,32792.48247306,10628.04381326628
1652572800,2022-05-15 00:00:00,BUX/USDT,0.2848,0.3399,0.2811,0.3344,170601.88732273,53476.399829795746
1652486400,2022-05-14 00:00:00,BUX/USDT,0.2783,0.2859,0.2689,0.2847,42943.75458508,11862.709211133799
1652400000,2022-05-13 00:00:00,BUX/USDT,0.2577,0.2937,0.2577,0.2785,205150.4061183,57539.338263588627
1652313600,2022-05-12 00:00:00,BUX/USDT,0.3002,0.3098,0.2381,0.2598,488071.82726687,126486.718876497192
1652227200,2022-05-11 00:00:00,BUX/USDT,0.3197,0.332,0.2901,0.3,229398.30250267,71253.768390429234
1652140800,2022-05-10 00:00:00,BUX/USDT,0.3008,0.3516,0.2917,0.3188,129372.98484355,41481.548528755512
1652054400,2022-05-09 00:00:00,BUX/USDT,0.3317,0.3396,0.2975,0.3,110008.52948113,34989.616229047667
1651968000,2022-05-08 00:00:00,BUX/USDT,0.3378,0.34,0.3273,0.3325,48832.14120231,16303.149670184952
1651881600,2022-05-07 00:00:00,BUX/USDT,0.3404,0.3478,0.3328,0.3386,111176.46647217,37864.469161136113
1651795200,2022-05-06 00:00:00,BUX/USDT,0.3387,0.3494,0.3306,0.341,62262.11061844,21199.16895442858
1651708800,2022-05-05 00:00:00,BUX/USDT,0.3574,0.3653,0.3311,0.3373,77904.44683713,27555.579023477417
1651622400,2022-05-04 00:00:00,BUX/USDT,0.332,0.361,0.33,0.3584,36209.95877238,12630.576578270241
1651536000,2022-05-03 00:00:00,BUX/USDT,0.3479,0.3669,0.329,0.3327,76734.70596037,26864.6775680835
1651449600,2022-05-02 00:00:00,BUX/USDT,0.3444,0.3617,0.3372,0.347,80159.70200324,27855.736276541074
1651363200,2022-05-01 00:00:00,BUX/USDT,0.3232,0.3491,0.3201,0.3436,64854.73766323,21487.978710714056
1651276800,2022-04-30 00:00:00,BUX/USDT,0.3214,0.3258,0.3201,0.3219,26233.21676928,8454.684533264936
1651190400,2022-04-29 00:00:00,BUX/USDT,0.3404,0.3454,0.3201,0.3201,86592.26089212,28419.809860737759
1651104000,2022-04-28 00:00:00,BUX/USDT,0.3243,0.3462,0.32,0.3437,32001.72093136,10663.421363923854
1651017600,2022-04-27 00:00:00,BUX/USDT,0.3236,0.3431,0.3215,0.3229,48138.65646717,15837.656685275143
1650931200,2022-04-26 00:00:00,BUX/USDT,0.3512,0.3572,0.3239,0.3255,41871.16520626,13981.43921360239
1650844800,2022-04-25 00:00:00,BUX/USDT,0.352,0.356,0.3297,0.356,69893.64922273,23826.978240939585
1650758400,2022-04-24 00:00:00,BUX/USDT,0.3448,0.3557,0.3429,0.3555,17931.54536421,6270.610757752945
1650672000,2022-04-23 00:00:00,BUX/USDT,0.3444,0.3511,0.34,0.3432,40769.94676214,14033.242373477938
1650585600,2022-04-22 00:00:00,BUX/USDT,0.3426,0.3509,0.34,0.345,48087.7246576,16510.77295291808
1650499200,2022-04-21 00:00:00,BUX/USDT,0.3697,0.3705,0.34,0.3468,119192.56684539,42450.428485690883
1650412800,2022-04-20 00:00:00,BUX/USDT,0.3654,0.3697,0.3624,0.3661,30583.45758118,11193.254434195503
1650326400,2022-04-19 00:00:00,BUX/USDT,0.371,0.3741,0.3634,0.3659,26929.74373454,9937.658423009076
1650240000,2022-04-18 00:00:00,BUX/USDT,0.362,0.3741,0.3532,0.3704,60762.17141535,21802.08380392837
1650153600,2022-04-17 00:00:00,BUX/USDT,0.3687,0.3718,0.3597,0.3597,9808.78350009,3601.987109582948
1650067200,2022-04-16 00:00:00,BUX/USDT,0.3604,0.376,0.357,0.369,45725.79860521,16846.172783302742
1649980800,2022-04-15 00:00:00,BUX/USDT,0.3631,0.3747,0.3539,0.3604,63315.13430645,22853.195749989371
1649894400,2022-04-14 00:00:00,BUX/USDT,0.3716,0.3742,0.357,0.3611,26087.31627547,9537.656164135637
1649808000,2022-04-13 00:00:00,BUX/USDT,0.3655,0.3751,0.3599,0.3731,19433.37343646,7131.641553817068
1649721600,2022-04-12 00:00:00,BUX/USDT,0.3731,0.3806,0.3592,0.3652,44006.99668896,16195.801512245262
1649635200,2022-04-11 00:00:00,BUX/USDT,0.3934,0.3947,0.3685,0.3708,76679.69697491,28903.038249893581
1649548800,2022-04-10 00:00:00,BUX/USDT,0.391,0.4031,0.3811,0.3961,24146.73410466,9466.764397589277
1649462400,2022-04-09 00:00:00,BUX/USDT,0.3814,0.3945,0.3782,0.39,22477.74697315,8716.156221653132
1649376000,2022-04-08 00:00:00,BUX/USDT,0.3957,0.3961,0.38,0.3806,27543.80678027,10655.507019785818
1649289600,2022-04-07 00:00:00,BUX/USDT,0.393,0.409,0.3829,0.3974,58372.9666384,22970.92224665245
1649203200,2022-04-06 00:00:00,BUX/USDT,0.4019,0.4061,0.393,0.393,59949.72444743,23665.455515730358
1649116800,2022-04-05 00:00:00,BUX/USDT,0.4219,0.4262,0.3949,0.4035,45058.25620611,18394.946824555361
1649030400,2022-04-04 00:00:00,BUX/USDT,0.411,0.4258,0.4064,0.4242,46949.28871348,19434.313190812795
1648944000,2022-04-03 00:00:00,BUX/USDT,0.4114,0.4229,0.4066,0.4164,42897.43636804,17675.496083908323
1648857600,2022-04-02 00:00:00,BUX/USDT,0.4131,0.4277,0.4105,0.4106,50607.74842903,21299.548732653782
1648771200,2022-04-01 00:00:00,BUX/USDT,0.4211,0.4223,0.4,0.4128,139211.45115529,57584.566846689933
1648684800,2022-03-31 00:00:00,BUX/USDT,0.4451,0.4828,0.419,0.421,133730.05029365,60557.755385212981
1648598400,2022-03-30 00:00:00,BUX/USDT,0.4461,0.4496,0.4311,0.444,58260.00466095,25721.916256918255
1648512000,2022-03-29 00:00:00,BUX/USDT,0.4166,0.4798,0.4166,0.4461,124081.52904278,54703.968673969657
1648425600,2022-03-28 00:00:00,BUX/USDT,0.4035,0.4318,0.4006,0.4176,58719.06794722,24237.734021685824
1648339200,2022-03-27 00:00:00,BUX/USDT,0.3981,0.4063,0.3869,0.4036,26483.8651074,10461.476129457575
1648252800,2022-03-26 00:00:00,BUX/USDT,0.391,0.4,0.3852,0.3992,16481.56166099,6460.526051585103
1648166400,2022-03-25 00:00:00,BUX/USDT,0.3921,0.4,0.3897,0.3897,27841.86131414,11002.617187140136
1648080000,2022-03-24 00:00:00,BUX/USDT,0.3803,0.3972,0.3794,0.3923,33832.52784822,13147.239555589482
1647993600,2022-03-23 00:00:00,BUX/USDT,0.3804,0.4043,0.3743,0.3822,44786.14219116,17480.805155043961
1647907200,2022-03-22 00:00:00,BUX/USDT,0.3681,0.3895,0.3629,0.3808,58398.64464789,21917.823509189613
1647820800,2022-03-21 00:00:00,BUX/USDT,0.3724,0.3748,0.3648,0.3688,19050.39299677,7043.709610901811
1647734400,2022-03-20 00:00:00,BUX/USDT,0.3776,0.3874,0.3705,0.3722,15517.85837551,5889.234280514973
1647648000,2022-03-19 00:00:00,BUX/USDT,0.3777,0.3878,0.3724,0.375,17299.74105511,6562.982633003509
1647561600,2022-03-18 00:00:00,BUX/USDT,0.3641,0.3799,0.358,0.3785,21427.6971793,7866.691621411008
1647475200,2022-03-17 00:00:00,BUX/USDT,0.3763,0.38,0.3601,0.3658,60665.94478703,22376.470700845746
1647388800,2022-03-16 00:00:00,BUX/USDT,0.3606,0.38,0.355,0.3753,35785.22683603,13194.537563601904
1647302400,2022-03-15 00:00:00,BUX/USDT,0.3538,0.3651,0.346,0.3612,24632.03069428,8772.386012584205
1647216000,2022-03-14 00:00:00,BUX/USDT,0.3431,0.363,0.3431,0.3557,35033.92688669,12489.542265468854
1647129600,2022-03-13 00:00:00,BUX/USDT,0.3412,0.3565,0.34,0.3413,51907.92655486,18006.288063941058
1647043200,2022-03-12 00:00:00,BUX/USDT,0.3481,0.3499,0.3409,0.3434,9848.74509591,3418.508465685196
1646956800,2022-03-11 00:00:00,BUX/USDT,0.3629,0.3629,0.3444,0.3472,41279.60342774,14487.989956803448
1646870400,2022-03-10 00:00:00,BUX/USDT,0.3679,0.3681,0.3457,0.3614,44911.32828416,15955.509553426464
1646784000,2022-03-09 00:00:00,BUX/USDT,0.3617,0.3897,0.3617,0.3679,29525.40500444,11148.885345308956
1646697600,2022-03-08 00:00:00,BUX/USDT,0.3589,0.3655,0.3482,0.3611,16260.87456803,5815.782631887077
1646611200,2022-03-07 00:00:00,BUX/USDT,0.3633,0.3742,0.3534,0.3588,90588.17530655,32878.886189217036
1646524800,2022-03-06 00:00:00,BUX/USDT,0.3686,0.3689,0.36,0.3618,32565.82478062,11837.995218666532
1646438400,2022-03-05 00:00:00,BUX/USDT,0.3622,0.381,0.3603,0.3638,36397.63375008,13492.416470859072
1646352000,2022-03-04 00:00:00,BUX/USDT,0.3778,0.3778,0.36,0.3636,71866.51357324,26137.311895025368
1646265600,2022-03-03 00:00:00,BUX/USDT,0.4075,0.4075,0.3614,0.3791,211534.7822577,80260.138021708484
1646179200,2022-03-02 00:00:00,BUX/USDT,0.4044,0.4136,0.3921,0.4053,65465.78400506,26418.993156290908
1646092800,2022-03-01 00:00:00,BUX/USDT,0.4219,0.4313,0.3833,0.4046,237115.22594219,96959.193408538622
1646006400,2022-02-28 00:00:00,BUX/USDT,0.3675,0.432,0.3657,0.4219,171886.57228416,68989.84224373104
1645920000,2022-02-27 00:00:00,BUX/USDT,0.3781,0.3885,0.3621,0.3655,112774.7866025,42940.19465165825
1645833600,2022-02-26 00:00:00,BUX/USDT,0.3845,0.3909,0.3697,0.3806,92561.69981135,34893.206760613049
1645747200,2022-02-25 00:00:00,BUX/USDT,0.3869,0.3927,0.3768,0.3828,81131.09730072,31168.757737696552
1645660800,2022-02-24 00:00:00,BUX/USDT,0.3872,0.3928,0.311,0.3873,490005.63358868,167450.19369623823
1645574400,2022-02-23 00:00:00,BUX/USDT,0.388,0.4028,0.375,0.3898,80648.71158195,31409.667210267785
1645488000,2022-02-22 00:00:00,BUX/USDT,0.379,0.3918,0.3716,0.3855,90040.44162927,34308.437065426753
1645401600,2022-02-21 00:00:00,BUX/USDT,0.4035,0.418,0.3748,0.3775,127789.36442251,50404.241781686777
1645315200,2022-02-20 00:00:00,BUX/USDT,0.404,0.4097,0.3796,0.3967,314676.73202391,123678.143985619676
1645228800,2022-02-19 00:00:00,BUX/USDT,0.4219,0.426,0.3988,0.4042,114274.03280085,46562.032619520204
1645142400,2022-02-18 00:00:00,BUX/USDT,0.4155,0.4303,0.4006,0.4195,224250.97717027,93298.880964354241
1645056000,2022-02-17 00:00:00,BUX/USDT,0.4594,0.4721,0.415,0.4155,174124.08344599,75575.455202497922
1644969600,2022-02-16 00:00:00,BUX/USDT,0.4719,0.4728,0.4525,0.4594,78081.92798701,35975.661931811506
1644883200,2022-02-15 00:00:00,BUX/USDT,0.4444,0.4786,0.4444,0.4728,222118.21840736,103301.15179147436
1644796800,2022-02-14 00:00:00,BUX/USDT,0.44,0.4536,0.4365,0.445,134538.11540307,59666.128867522239
1644710400,2022-02-13 00:00:00,BUX/USDT,0.4519,0.4637,0.44,0.44,107489.79089289,48583.801520064667
1644624000,2022-02-12 00:00:00,BUX/USDT,0.4655,0.4705,0.4433,0.4511,206559.52079209,93554.34996919074
1644537600,2022-02-11 00:00:00,BUX/USDT,0.4796,0.4908,0.4572,0.4645,103462.74440218,48811.355764089506
1644451200,2022-02-10 00:00:00,BUX/USDT,0.4859,0.4927,0.465,0.4833,69323.08326331,33306.207060394205
1644364800,2022-02-09 00:00:00,BUX/USDT,0.4934,0.5021,0.4807,0.4874,130786.88364223,64404.345315099183
1644278400,2022-02-08 00:00:00,BUX/USDT,0.5089,0.5235,0.4589,0.4935,235300.93809083,114957.730757300323
1644192000,2022-02-07 00:00:00,BUX/USDT,0.5023,0.5249,0.494,0.5118,156392.81532506,79964.750892408908
1644105600,2022-02-06 00:00:00,BUX/USDT,0.488,0.502,0.4852,0.5019,92138.33432056,45277.0947381483
1644019200,2022-02-05 00:00:00,BUX/USDT,0.497,0.5099,0.4839,0.4892,150161.76515505,73937.578361608798
1643932800,2022-02-04 00:00:00,BUX/USDT,0.4372,0.4987,0.4345,0.4975,224549.59126217,107986.943629062749
1643846400,2022-02-03 00:00:00,BUX/USDT,0.4324,0.4581,0.431,0.4375,77805.08324729,34552.349840067203
1643760000,2022-02-02 00:00:00,BUX/USDT,0.4717,0.4754,0.4319,0.4335,527164.85923281,242594.565501666654
1643673600,2022-02-01 00:00:00,BUX/USDT,0.4565,0.4749,0.4538,0.4703,74035.19793762,34482.083293972467
1643587200,2022-01-31 00:00:00,BUX/USDT,0.4625,0.4642,0.442,0.457,80250.16897114,36192.145427382327
1643500800,2022-01-30 00:00:00,BUX/USDT,0.4565,0.4739,0.4543,0.4625,29498.0673825,13698.303232564361
