https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BIFI,Volume USDT
1661817600,2022-08-30 00:00:00,BIFI/USDT,0.00938,0.00961,0.00909,0.00914,7359795.0185,69077.241388632
1661731200,2022-08-29 00:00:00,BIFI/USDT,0.00878,0.0097,0.00866,0.00937,20520931.7216,186429.538336136
1661644800,2022-08-28 00:00:00,BIFI/USDT,0.00921,0.00944,0.00878,0.00879,20100581.6834,185196.938899238
1661558400,2022-08-27 00:00:00,BIFI/USDT,0.00975,0.00991,0.00902,0.00923,19404650.4652,184083.702837343
1661472000,2022-08-26 00:00:00,BIFI/USDT,0.01029,0.01069,0.00945,0.00976,19421153.7449,193827.042183072
1661385600,2022-08-25 00:00:00,BIFI/USDT,0.00988,0.01188,0.00962,0.0103,15405573.4086,156673.340459871
1661299200,2022-08-24 00:00:00,BIFI/USDT,0.00975,0.01049,0.00946,0.00992,13521538.2056,130703.098109304
1661212800,2022-08-23 00:00:00,BIFI/USDT,0.00956,0.00984,0.00918,0.00975,15621164.5444,148892.578615349
1661126400,2022-08-22 00:00:00,BIFI/USDT,0.00976,0.00981,0.00901,0.00956,18581866.7026,175605.494705778
1661040000,2022-08-21 00:00:00,BIFI/USDT,0.00965,0.01029,0.00946,0.00977,18031109.4033,174442.038811181
1660953600,2022-08-20 00:00:00,BIFI/USDT,0.01005,0.01071,0.00882,0.00963,14857659.6823,144711.349685184
1660867200,2022-08-19 00:00:00,BIFI/USDT,0.01085,0.01085,0.01,0.01006,20402229.953,210904.135279341
1660780800,2022-08-18 00:00:00,BIFI/USDT,0.01042,0.01106,0.0102,0.01085,17156099.9893,182394.963863732
1660694400,2022-08-17 00:00:00,BIFI/USDT,0.01102,0.01145,0.01024,0.01041,18479174.9909,198523.631922325
1660608000,2022-08-16 00:00:00,BIFI/USDT,0.01144,0.01147,0.011,0.01101,5954219.1341,67667.736916953
1660521600,2022-08-15 00:00:00,BIFI/USDT,0.01181,0.01231,0.0114,0.01146,18264533.6081,212806.458500735
1660435200,2022-08-14 00:00:00,BIFI/USDT,0.01208,0.01267,0.0118,0.0118,16262827.3725,195365.229188236
1660348800,2022-08-13 00:00:00,BIFI/USDT,0.01231,0.01279,0.0119,0.01208,23032769.6224,284593.534503741
1660262400,2022-08-12 00:00:00,BIFI/USDT,0.01248,0.0125,0.01211,0.01232,13705259.5708,168547.337588352
1660176000,2022-08-11 00:00:00,BIFI/USDT,0.0122,0.0128,0.01219,0.01248,14300302.0687,179293.548527221
1660089600,2022-08-10 00:00:00,BIFI/USDT,0.01143,0.01224,0.0114,0.01223,14863215.6059,177005.881290515
1660003200,2022-08-09 00:00:00,BIFI/USDT,0.01178,0.0124,0.0114,0.01143,16170059.2049,191531.621872867
1659916800,2022-08-08 00:00:00,BIFI/USDT,0.012,0.0124,0.0116,0.01178,18367513.9002,223521.888406319
1659830400,2022-08-07 00:00:00,BIFI/USDT,0.01192,0.01234,0.0118,0.01199,16962898.9244,202088.223496605
1659744000,2022-08-06 00:00:00,BIFI/USDT,0.01229,0.01229,0.0118,0.01191,16330895.0922,195940.891428799
1659657600,2022-08-05 00:00:00,BIFI/USDT,0.0115,0.01259,0.0114,0.01228,20134252.7151,240616.21463577
1659571200,2022-08-04 00:00:00,BIFI/USDT,0.01139,0.01188,0.011,0.01148,20967265.5563,242342.843753769
1659484800,2022-08-03 00:00:00,BIFI/USDT,0.01167,0.01302,0.0112,0.01137,21608110.6671,250688.139321222
1659398400,2022-08-02 00:00:00,BIFI/USDT,0.01167,0.01177,0.0112,0.01168,19833043.1557,227796.26881795
1659312000,2022-08-01 00:00:00,BIFI/USDT,0.0119,0.01216,0.0114,0.01169,20554632.4844,241173.307414684
1659225600,2022-07-31 00:00:00,BIFI/USDT,0.01216,0.01254,0.0118,0.01189,21419080.6259,258274.07903539
1659139200,2022-07-30 00:00:00,BIFI/USDT,0.01198,0.0128,0.0118,0.01222,20495143.7969,249027.664838928
1659052800,2022-07-29 00:00:00,BIFI/USDT,0.01265,0.0128,0.01181,0.012,23128957.5034,281770.872651496
1658966400,2022-07-28 00:00:00,BIFI/USDT,0.01147,0.0128,0.01145,0.01264,20676777.1263,249825.140425882
1658880000,2022-07-27 00:00:00,BIFI/USDT,0.01021,0.0118,0.01017,0.01145,20706756.1542,227272.517282105
1658793600,2022-07-26 00:00:00,BIFI/USDT,0.0107,0.01072,0.01015,0.0102,11294918.6226,117462.725575058
1658707200,2022-07-25 00:00:00,BIFI/USDT,0.01184,0.01191,0.01067,0.01068,16630278.1017,185895.473801298
1658620800,2022-07-24 00:00:00,BIFI/USDT,0.01129,0.01321,0.01129,0.01182,17350389.9257,205137.113622574
1658534400,2022-07-23 00:00:00,BIFI/USDT,0.01153,0.01154,0.011,0.01134,16185498.415,182640.674417385
1658448000,2022-07-22 00:00:00,BIFI/USDT,0.01168,0.01187,0.01102,0.01148,15727459.1408,182299.686117618
1658361600,2022-07-21 00:00:00,BIFI/USDT,0.01141,0.01185,0.01097,0.01168,16430834.0852,185367.508628065
1658275200,2022-07-20 00:00:00,BIFI/USDT,0.01194,0.01219,0.01118,0.01143,13655089.14804941,158275.0458477464391
1658188800,2022-07-19 00:00:00,BIFI/USDT,0.01172,0.01262,0.01086,0.01194,16884091.03089726,196100.30764017485
1658102400,2022-07-18 00:00:00,BIFI/USDT,0.0098,0.01199,0.00979,0.01176,15129320.36682071,157397.1323402658413
1658016000,2022-07-17 00:00:00,BIFI/USDT,0.0103,0.0104,0.00956,0.00981,13704946.66807165,136771.9976223204714
1657929600,2022-07-16 00:00:00,BIFI/USDT,0.01019,0.01288,0.00916,0.01031,27198898.99197731,278361.285945711652
1657843200,2022-07-15 00:00:00,BIFI/USDT,0.0087,0.01171,0.00866,0.01022,26727351.75908023,264387.548069147823
1657756800,2022-07-14 00:00:00,BIFI/USDT,0.00852,0.00906,0.00835,0.00871,16811415.55393791,144161.5138334828973
1657670400,2022-07-13 00:00:00,BIFI/USDT,0.0082,0.00867,0.00805,0.00852,16733376.18152307,137524.2514139935712
1657584000,2022-07-12 00:00:00,BIFI/USDT,0.00846,0.00858,0.00813,0.00823,16553326.67468322,137425.1119388386948
1657497600,2022-07-11 00:00:00,BIFI/USDT,0.00856,0.00919,0.00843,0.00847,16877435.04170007,145176.4920166423163
1657411200,2022-07-10 00:00:00,BIFI/USDT,0.00894,0.00985,0.00843,0.00859,20072049.76502274,178711.4077907435004
1657324800,2022-07-09 00:00:00,BIFI/USDT,0.00957,0.00971,0.00888,0.00894,17456554.05541786,159396.3088708359553
1657238400,2022-07-08 00:00:00,BIFI/USDT,0.00968,0.0129,0.00919,0.00958,28643058.8364824,293078.5625977456578
1657152000,2022-07-07 00:00:00,BIFI/USDT,0.00803,0.0189,0.00798,0.00968,53071990.82938505,549621.0175878729339
1657065600,2022-07-06 00:00:00,BIFI/USDT,0.0082,0.00839,0.00763,0.00803,17701437.38132733,142323.2630320749865
1656979200,2022-07-05 00:00:00,BIFI/USDT,0.00814,0.00857,0.00751,0.0082,17947345.21781325,144756.1163781177364
1656892800,2022-07-04 00:00:00,BIFI/USDT,0.00803,0.00819,0.00741,0.00816,17148626.69747725,136043.7495983648115
1656806400,2022-07-03 00:00:00,BIFI/USDT,0.00865,0.00919,0.00782,0.00804,18366777.94392581,156033.0685547802237
1656720000,2022-07-02 00:00:00,BIFI/USDT,0.00861,0.00868,0.00834,0.00865,15221217.70819739,128972.9180213907931
1656633600,2022-07-01 00:00:00,BIFI/USDT,0.00832,0.00937,0.00815,0.00861,17931599.0088529,156928.7530675773485
1656547200,2022-06-30 00:00:00,BIFI/USDT,0.00916,0.00918,0.00815,0.00832,17914893.25125476,154194.4884602570179
1656460800,2022-06-29 00:00:00,BIFI/USDT,0.0093,0.0096,0.00886,0.00913,17979312.4083804,164477.7495148475971
1656374400,2022-06-28 00:00:00,BIFI/USDT,0.00929,0.0103,0.00913,0.00929,24281552.75718292,234217.0122418542565
1656288000,2022-06-27 00:00:00,BIFI/USDT,0.00933,0.01026,0.00907,0.0093,18961255.35020628,180482.5119183685613
1656201600,2022-06-26 00:00:00,BIFI/USDT,0.01031,0.01058,0.00877,0.00935,20370616.23329297,202169.7346430943114
1656115200,2022-06-25 00:00:00,BIFI/USDT,0.01002,0.01155,0.00924,0.01031,29177237.93090494,296765.4344721093506
1656028800,2022-06-24 00:00:00,BIFI/USDT,0.00813,0.02758,0.008,0.01,43965290.91389587,464175.3539682499171
1655942400,2022-06-23 00:00:00,BIFI/USDT,0.00802,0.00819,0.00777,0.00813,17495403.61408235,138998.2235346900088
1655856000,2022-06-22 00:00:00,BIFI/USDT,0.00862,0.00862,0.00792,0.00801,18041910.74718192,149042.5299180823924
1655769600,2022-06-21 00:00:00,BIFI/USDT,0.00851,0.0098,0.00839,0.00862,19652704.02521796,171103.6467260622165
1655683200,2022-06-20 00:00:00,BIFI/USDT,0.00832,0.01095,0.00801,0.00852,21866948.55578559,183041.7290874291128
1655596800,2022-06-19 00:00:00,BIFI/USDT,0.00752,0.00933,0.00712,0.00831,18790037.72674858,145097.650254072795
1655510400,2022-06-18 00:00:00,BIFI/USDT,0.00857,0.00862,0.00726,0.00749,18117065.41109546,146593.8844518715773
1655424000,2022-06-17 00:00:00,BIFI/USDT,0.0084,0.0087,0.00836,0.00858,16503224.47347314,141924.2879262680688
1655337600,2022-06-16 00:00:00,BIFI/USDT,0.0089,0.00914,0.00835,0.0084,17679604.81910569,155666.2047887695379
1655251200,2022-06-15 00:00:00,BIFI/USDT,0.00907,0.00927,0.00821,0.0089,21038207.74409283,185121.3802394485061
1655164800,2022-06-14 00:00:00,BIFI/USDT,0.00925,0.01019,0.00856,0.00907,13359786.47424682,122954.9742031877223
1655078400,2022-06-13 00:00:00,BIFI/USDT,0.01124,0.01128,0.00891,0.00925,12956004.51358063,128402.2679299822803
1654992000,2022-06-12 00:00:00,BIFI/USDT,0.01192,0.01267,0.01106,0.01125,12254264.29913991,140229.5696754736161
1654905600,2022-06-11 00:00:00,BIFI/USDT,0.0131,0.01315,0.01185,0.01195,9469253.27750341,116600.7267248983248
1654819200,2022-06-10 00:00:00,BIFI/USDT,0.01376,0.0142,0.013,0.01314,21143545.29854361,287438.2479203337267
1654732800,2022-06-09 00:00:00,BIFI/USDT,0.01276,0.01466,0.01275,0.01375,12176482.99839183,161803.390597210106
1654646400,2022-06-08 00:00:00,BIFI/USDT,0.0129,0.01313,0.01274,0.01278,9817267.94989893,126941.8797376353042
1654560000,2022-06-07 00:00:00,BIFI/USDT,0.01348,0.01352,0.01212,0.01299,10952803.8261619,138934.969812149631
1654473600,2022-06-06 00:00:00,BIFI/USDT,0.0135,0.014,0.01301,0.01347,12696083.04107759,171591.9916574904106
1654387200,2022-06-05 00:00:00,BIFI/USDT,0.01436,0.01693,0.01254,0.01352,16130081.44626441,229341.8456561547253
1654300800,2022-06-04 00:00:00,BIFI/USDT,0.01362,0.01445,0.01332,0.01435,10581681.89814028,146236.9152929920112
1654214400,2022-06-03 00:00:00,BIFI/USDT,0.01357,0.01422,0.01306,0.01363,15545851.63889409,212880.9927396412267
1654128000,2022-06-02 00:00:00,BIFI/USDT,0.0138,0.0141,0.01328,0.01359,10916245.66140727,148257.1584238899974
1654041600,2022-06-01 00:00:00,BIFI/USDT,0.0146,0.01464,0.01359,0.01379,11357361.44569797,163033.3471710024303
1653955200,2022-05-31 00:00:00,BIFI/USDT,0.01496,0.01513,0.01439,0.0146,11264804.99894977,165763.3438249084021
1653868800,2022-05-30 00:00:00,BIFI/USDT,0.01408,0.01513,0.01399,0.01496,12377919.07842079,182244.8054847968669
1653782400,2022-05-29 00:00:00,BIFI/USDT,0.01412,0.01446,0.0137,0.01407,13822521.52698903,194852.4045013733278
1653696000,2022-05-28 00:00:00,BIFI/USDT,0.0131,0.01442,0.01276,0.01414,13602635.30711902,187209.148436462661
1653609600,2022-05-27 00:00:00,BIFI/USDT,0.01388,0.01717,0.01214,0.01311,14217539.5799403,192657.3127846878395
1653523200,2022-05-26 00:00:00,BIFI/USDT,0.0142,0.01471,0.01368,0.0138,10547013.37915592,148001.3618562765576
1653436800,2022-05-25 00:00:00,BIFI/USDT,0.01397,0.01435,0.0139,0.01418,10126957.19264677,142509.6740671253866
1653350400,2022-05-24 00:00:00,BIFI/USDT,0.0142,0.01427,0.01346,0.01396,10530238.05240911,147003.2965318144518
1653264000,2022-05-23 00:00:00,BIFI/USDT,0.0145,0.01513,0.01362,0.01421,11110515.91146592,162607.0963384060017
1653177600,2022-05-22 00:00:00,BIFI/USDT,0.01599,0.01848,0.01277,0.01452,14426101.8185079,220909.6897216732925
1653091200,2022-05-21 00:00:00,BIFI/USDT,0.01537,0.017,0.0142,0.01598,12468611.51850066,190375.1769788068168
1653004800,2022-05-20 00:00:00,BIFI/USDT,0.01467,0.018,0.01419,0.01537,11715823.83735162,174350.9109904335167
1652918400,2022-05-19 00:00:00,BIFI/USDT,0.01434,0.01976,0.01285,0.01472,15397295.6456176,227522.5711316024897
1652832000,2022-05-18 00:00:00,BIFI/USDT,0.01856,0.01856,0.01334,0.01433,13214102.37499939,196607.4405834380879
1652745600,2022-05-17 00:00:00,BIFI/USDT,0.01458,0.01885,0.01338,0.01858,11862348.9844665,175279.7408525996294
1652659200,2022-05-16 00:00:00,BIFI/USDT,0.01494,0.01671,0.01384,0.0146,7834242.58485552,114198.1814765209907
1652572800,2022-05-15 00:00:00,BIFI/USDT,0.01304,0.01697,0.01295,0.01494,804505.11012292,12190.3840195494396
1652486400,2022-05-14 00:00:00,BIFI/USDT,0.01313,0.01335,0.01293,0.01304,236488.65653619,3109.4700288612953
1652400000,2022-05-13 00:00:00,BIFI/USDT,0.01103,0.01367,0.01097,0.01313,1293768.32990652,16351.7172393092504
1652313600,2022-05-12 00:00:00,BIFI/USDT,0.01322,0.01375,0.01087,0.01103,1733836.60741663,21381.8873935275931
1652227200,2022-05-11 00:00:00,BIFI/USDT,0.013,0.02,0.013,0.01322,6941581.91125896,113642.2678712532861
