https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ILV,Volume USDT
1661904000,2022-08-31 00:00:00,ILV/USDT,77.473,81.646,77.134,77.798,1874.90176896,148907.02241086798
1661817600,2022-08-30 00:00:00,ILV/USDT,79.568,81.508,75.33,77.29,1859.51698762,146839.02833916237
1661731200,2022-08-29 00:00:00,ILV/USDT,74.079,81.322,73.6,79.615,1551.59644142,119726.21164774517
1661644800,2022-08-28 00:00:00,ILV/USDT,78.149,78.959,73.788,74.109,1665.70021096,128796.28262395343
1661558400,2022-08-27 00:00:00,ILV/USDT,79.303,79.946,75.899,78.013,1881.94582206,146929.11319595713
1661472000,2022-08-26 00:00:00,ILV/USDT,91.451,91.451,78.391,79.296,2757.47526138,237433.9314091418
1661385600,2022-08-25 00:00:00,ILV/USDT,89.9,93.641,89.695,91.451,1139.49188777,104760.76946186147
1661299200,2022-08-24 00:00:00,ILV/USDT,91.932,91.932,88.586,89.688,1308.02744285,118042.72366411311
1661212800,2022-08-23 00:00:00,ILV/USDT,90.752,92.05,87.389,91.604,1207.35586912,108850.07681821293
1661126400,2022-08-22 00:00:00,ILV/USDT,92.136,93.039,87.736,90.752,1305.92186021,117081.9669287583
1661040000,2022-08-21 00:00:00,ILV/USDT,90.517,93.995,89.683,92.084,1351.62584561,124454.24296284759
1660953600,2022-08-20 00:00:00,ILV/USDT,90.14,99.189,87.591,90.268,4030.54661521,371130.84469277657
1660867200,2022-08-19 00:00:00,ILV/USDT,102.759,102.964,89.748,89.951,3700.50147581,353180.60126772844
1660780800,2022-08-18 00:00:00,ILV/USDT,102.855,105.9,102.663,102.739,1410.70447132,147336.79728261927
1660694400,2022-08-17 00:00:00,ILV/USDT,106.433,110.272,102.482,103.103,1876.54314545,197907.61789521533
1660608000,2022-08-16 00:00:00,ILV/USDT,108.026,110.278,105.001,106.515,1797.08418843,192616.3741362145
1660521600,2022-08-15 00:00:00,ILV/USDT,113.041,116.756,106.7,108.172,3348.01351392,369859.5138197722
1660435200,2022-08-14 00:00:00,ILV/USDT,117.35,120.901,112.575,113.076,1894.34532056,221149.32691470228
1660348800,2022-08-13 00:00:00,ILV/USDT,120.792,122.62,115.426,117.23,1693.42540171,202920.69390479004
1660262400,2022-08-12 00:00:00,ILV/USDT,116.544,121.265,114.59,121.175,1706.86405886,201237.21044306216
1660176000,2022-08-11 00:00:00,ILV/USDT,114.769,127.313,114.769,116.794,3728.90932256,448461.4464864763
1660089600,2022-08-10 00:00:00,ILV/USDT,106.117,117.8,103.2,115.006,1959.54806209,216302.52456123579
1660003200,2022-08-09 00:00:00,ILV/USDT,112.771,113.101,103.224,105.775,1793.92156863,193757.03627067589
1659916800,2022-08-08 00:00:00,ILV/USDT,112.631,115.881,111.706,113.018,1642.58582752,186898.92957007535
1659830400,2022-08-07 00:00:00,ILV/USDT,112.976,114.103,111.284,112.355,606.53878922,68430.21226369403
1659744000,2022-08-06 00:00:00,ILV/USDT,116.616,117.6,112.611,112.917,1154.0553737,132538.61993590176
1659657600,2022-08-05 00:00:00,ILV/USDT,111.449,116.956,111.22,116.369,1622.13177111,185733.64832039557
1659571200,2022-08-04 00:00:00,ILV/USDT,112.8,115.855,109.641,111.369,1516.31088454,170106.66760365896
1659484800,2022-08-03 00:00:00,ILV/USDT,113.718,118.077,110.876,112.799,1297.30628187,149640.37428293693
1659398400,2022-08-02 00:00:00,ILV/USDT,115.462,116.464,108.336,113.896,1805.68060078,203407.3692863892
1659312000,2022-08-01 00:00:00,ILV/USDT,116.819,120.901,113.6,115.138,1300.33205098,151887.55992668194
1659225600,2022-07-31 00:00:00,ILV/USDT,117.722,129.913,116.133,117.246,3325.40638821,402540.12346604008
1659139200,2022-07-30 00:00:00,ILV/USDT,120.567,122.532,116.112,117.76,2404.60058101,288822.03498909302
1659052800,2022-07-29 00:00:00,ILV/USDT,118.4,124.507,114.892,120.614,2756.48057634,329508.17633264156
1658966400,2022-07-28 00:00:00,ILV/USDT,115.864,120.902,110.425,118.2,2201.18698378,253666.52957869408
1658880000,2022-07-27 00:00:00,ILV/USDT,106.801,118.235,104.505,115.576,1794.70952514,199004.13706699243
1658793600,2022-07-26 00:00:00,ILV/USDT,103.2,107.03,98.767,106.28,1831.71705079,186417.34477056044
1658707200,2022-07-25 00:00:00,ILV/USDT,116.382,116.928,102.5,103.08,1721.31778374,188844.78045593929
1658620800,2022-07-24 00:00:00,ILV/USDT,116.315,120.6,115.327,116.147,1259.07525661,148328.31431019915
1658534400,2022-07-23 00:00:00,ILV/USDT,119.46,122.941,113.692,116.338,1463.1990332,173127.21069813331
1658448000,2022-07-22 00:00:00,ILV/USDT,126.841,132.03,117.791,119.164,2193.25636721,273560.10517119052
1658361600,2022-07-21 00:00:00,ILV/USDT,125.489,129.137,117.297,126.559,2376.33579342,292540.74276838428
1658275200,2022-07-20 00:00:00,ILV/USDT,128.558,137.256,122.959,125.166,2963.36529661,383347.20258109829
1658188800,2022-07-19 00:00:00,ILV/USDT,128.879,134.091,124.913,128.399,4155.88235147,535791.04365950904
1658102400,2022-07-18 00:00:00,ILV/USDT,111.625,130,111.625,129.037,3057.55583345,366399.25660156005
1658016000,2022-07-17 00:00:00,ILV/USDT,117.443,121.04,111,111.529,2962.83306995,342489.99849535011
1657929600,2022-07-16 00:00:00,ILV/USDT,102.801,152.371,98.869,117.859,10842.40034647,1365431.22500352575
1657843200,2022-07-15 00:00:00,ILV/USDT,102.833,107.951,100.993,102.787,1069.77003152,111178.41011906242
1657756800,2022-07-14 00:00:00,ILV/USDT,97.021,104.175,92.891,103.111,1228.91674356,120314.60267438565
1657670400,2022-07-13 00:00:00,ILV/USDT,92.18,97.021,88.162,96.705,1238.30777289,116062.41134551896
1657584000,2022-07-12 00:00:00,ILV/USDT,98.807,104.046,91.49,92.518,1738.88700654,166919.98780209503
1657497600,2022-07-11 00:00:00,ILV/USDT,108.142,108.447,98.129,98.81,1239.03374006,130250.44208989276
1657411200,2022-07-10 00:00:00,ILV/USDT,115.613,115.828,107.77,108.574,1103.75643133,121953.27526747588
1657324800,2022-07-09 00:00:00,ILV/USDT,114.782,117.72,113.532,115.315,664.40430861,76833.99696751775
1657238400,2022-07-08 00:00:00,ILV/USDT,119.868,124,113.501,114.768,1250.2182126,147301.80250476982
1657152000,2022-07-07 00:00:00,ILV/USDT,117.609,122.485,115.606,119.624,1101.3651446,131064.59067193754
1657065600,2022-07-06 00:00:00,ILV/USDT,113.671,119.756,111.726,117.741,1183.92270459,136437.33244009272
1656979200,2022-07-05 00:00:00,ILV/USDT,117.633,118.699,108.879,113.698,1284.28065492,146519.13078351035
1656892800,2022-07-04 00:00:00,ILV/USDT,111.132,118.333,108.223,117.663,1695.84826649,191973.90518887835
1656806400,2022-07-03 00:00:00,ILV/USDT,115.751,124.449,108.498,111.431,1715.30990649,192316.6598248539
1656720000,2022-07-02 00:00:00,ILV/USDT,120.091,123.762,114.222,115.811,1710.68789518,200309.64621562166
1656633600,2022-07-01 00:00:00,ILV/USDT,141.605,144.362,119.712,119.811,4085.25350897,513684.1651056162
1656547200,2022-06-30 00:00:00,ILV/USDT,158.958,159.993,134.708,141.578,1496.11170603,218509.78222409886
1656460800,2022-06-29 00:00:00,ILV/USDT,166.046,168.642,157.752,159.04,1783.91348522,290807.98077504044
1656374400,2022-06-28 00:00:00,ILV/USDT,174.707,180.696,164.714,165.767,1177.37118942,204894.86510744188
1656288000,2022-06-27 00:00:00,ILV/USDT,175.067,184.368,172.392,175.237,905.50706918,161315.21734987533
1656201600,2022-06-26 00:00:00,ILV/USDT,183.605,189.926,174.896,174.922,1219.97098378,222275.44440525557
1656115200,2022-06-25 00:00:00,ILV/USDT,179.176,185.31,173.02,184.23,859.97998902,153633.41876930165
1656028800,2022-06-24 00:00:00,ILV/USDT,168.372,183.959,165.576,179.593,1553.18156866,271316.73853976165
1655942400,2022-06-23 00:00:00,ILV/USDT,155,169.177,154.341,168.605,823.2459012,133517.17360247083
1655856000,2022-06-22 00:00:00,ILV/USDT,166.603,166.603,154.345,155.174,1495.9763892,239821.6734940687
1655769600,2022-06-21 00:00:00,ILV/USDT,164.686,176.651,162.178,166.202,1228.67546605,207950.73772678648
1655683200,2022-06-20 00:00:00,ILV/USDT,166.126,171.5,155.887,164.68,1774.33081893,288804.13759300312
1655596800,2022-06-19 00:00:00,ILV/USDT,146.649,203.223,138.352,166.613,2931.56194757,489212.87311185129
1655510400,2022-06-18 00:00:00,ILV/USDT,160.004,162.161,133.19,146.636,1479.21290464,213789.84727338987
1655424000,2022-06-17 00:00:00,ILV/USDT,158,165.648,156,160.32,731.65673745,117685.91858783486
1655337600,2022-06-16 00:00:00,ILV/USDT,184.38,187.054,155,157.9,1667.83470335,281403.15261317647
1655251200,2022-06-15 00:00:00,ILV/USDT,180.017,185.52,152.395,184.426,5176.67133986,864507.95907287459
1655164800,2022-06-14 00:00:00,ILV/USDT,180.029,186.626,161.814,181.271,4282.08704819,756414.48960623692
1655078400,2022-06-13 00:00:00,ILV/USDT,214.236,217.44,174.86,180.427,4902.41740366,921198.49857110779
1654992000,2022-06-12 00:00:00,ILV/USDT,231.353,232.608,213.386,214.532,1513.77348996,335474.99222762018
1654905600,2022-06-11 00:00:00,ILV/USDT,248.78,255.751,224.927,230.583,1054.41385022,248242.67754625616
1654819200,2022-06-10 00:00:00,ILV/USDT,268.482,272.4,248.779,249.219,738.94085939,192320.40839419951
1654732800,2022-06-09 00:00:00,ILV/USDT,270.599,275.837,267.742,268.711,608.41494111,164632.42153185035
1654646400,2022-06-08 00:00:00,ILV/USDT,276.788,279.278,269.392,271.07,1074.87891805,294398.00077803571
1654560000,2022-06-07 00:00:00,ILV/USDT,284.155,284.838,263.183,276.601,1239.2169735,338012.14463053845
1654473600,2022-06-06 00:00:00,ILV/USDT,274.203,318.515,274.203,283.72,2186.85488268,638905.85156123464
1654387200,2022-06-05 00:00:00,ILV/USDT,275.329,280.328,269,274.514,571.11046382,156176.88884681057
1654300800,2022-06-04 00:00:00,ILV/USDT,269.208,276.538,264.628,275.221,368.39936189,99549.83258730381
1654214400,2022-06-03 00:00:00,ILV/USDT,281.867,281.867,265.574,269.589,632.18500142,171663.81237457474
1654128000,2022-06-02 00:00:00,ILV/USDT,281,290,267.888,280.947,822.95424496,229101.38120330483
1654041600,2022-06-01 00:00:00,ILV/USDT,299.131,308.59,276.602,281.1,951.34611858,280911.47223960556
1653955200,2022-05-31 00:00:00,ILV/USDT,316.502,316.612,298.468,299.156,705.33868102,215572.55331090422
1653868800,2022-05-30 00:00:00,ILV/USDT,273.842,316.213,272.336,316.213,1146.85168017,336675.05737102674
1653782400,2022-05-29 00:00:00,ILV/USDT,268.867,275.714,262.754,273.773,488.19223826,131203.95058579801
1653696000,2022-05-28 00:00:00,ILV/USDT,255.6,272.031,255.002,268.867,564.48610767,149601.94849119343
1653609600,2022-05-27 00:00:00,ILV/USDT,268.064,270.47,253.159,255.6,979.4687655,256338.17596466708
1653523200,2022-05-26 00:00:00,ILV/USDT,289.911,295,261.588,267.954,1012.44943935,279679.20051815213
1653436800,2022-05-25 00:00:00,ILV/USDT,296.094,301.691,287.342,289.678,762.01740916,223920.10365803018
1653350400,2022-05-24 00:00:00,ILV/USDT,292.122,297.446,284.521,295.745,522.87830992,152254.42384226136
1653264000,2022-05-23 00:00:00,ILV/USDT,302.24,310.032,289.259,292.636,755.0261488,228134.11075489988
1653177600,2022-05-22 00:00:00,ILV/USDT,292.714,304,291.362,302.114,597.43565477,177321.60298328014
1653091200,2022-05-21 00:00:00,ILV/USDT,290.611,296.181,286.706,292.861,525.49854965,153857.5807343203
1653004800,2022-05-20 00:00:00,ILV/USDT,298.002,305.182,285.003,291.155,770.93152488,226751.70020041533
1652918400,2022-05-19 00:00:00,ILV/USDT,281.287,301.977,278.54,299.166,604.20923123,177757.33429437747
1652832000,2022-05-18 00:00:00,ILV/USDT,311.875,314.637,280.001,281.848,317.94021648,93411.02014074737
1652745600,2022-05-17 00:00:00,ILV/USDT,298.404,317.28,297.158,311.134,175.76577975,54077.99449666761
1652659200,2022-05-16 00:00:00,ILV/USDT,324.737,325,295.791,298.404,318.02561598,96657.15897731059
1652572800,2022-05-15 00:00:00,ILV/USDT,310.842,324.737,299.142,324.659,152.73186174,47351.71722552097
1652486400,2022-05-14 00:00:00,ILV/USDT,302.933,314.331,290.352,310.852,250.88262395,75641.20222585837
1652400000,2022-05-13 00:00:00,ILV/USDT,291.269,326.2,290.021,304,602.85087486,188993.4937628586
1652313600,2022-05-12 00:00:00,ILV/USDT,321.14,335.947,252.167,291.105,1254.74021996,366492.47353195788
1652227200,2022-05-11 00:00:00,ILV/USDT,372.067,383.913,309.003,321.141,1552.67526103,528663.82523357248
1652140800,2022-05-10 00:00:00,ILV/USDT,362.6,405.621,360,372.822,753.54402994,288108.32213043651
1652054400,2022-05-09 00:00:00,ILV/USDT,420.542,425.593,362.6,362.6,1074.98580217,421183.1598606202
1651968000,2022-05-08 00:00:00,ILV/USDT,440.322,440.672,415,420.6,405.96126195,173121.91527289404
1651881600,2022-05-07 00:00:00,ILV/USDT,446.096,454.243,435,440.246,239.56928628,106230.30072193897
1651795200,2022-05-06 00:00:00,ILV/USDT,461.896,463.2,436.527,447.026,346.00962033,155583.67412906777
1651708800,2022-05-05 00:00:00,ILV/USDT,501.109,505.736,452.492,461.71,635.4253653,305789.9019231485
1651622400,2022-05-04 00:00:00,ILV/USDT,469.95,504.677,467.699,500.664,543.53055519,262232.35791153113
1651536000,2022-05-03 00:00:00,ILV/USDT,482.179,491.764,464.905,470.308,825.37640554,396241.64884174916
1651449600,2022-05-02 00:00:00,ILV/USDT,466.98,483.987,455.704,482.061,726.67093783,343034.56207605492
1651363200,2022-05-01 00:00:00,ILV/USDT,452.623,470.301,449.97,467.384,369.34034577,170080.45752940047
1651276800,2022-04-30 00:00:00,ILV/USDT,470.869,477.552,450,452.705,245.54528566,113883.45891569984
1651190400,2022-04-29 00:00:00,ILV/USDT,489.041,491.475,462.737,471.061,300.0751076,143265.19745674285
1651104000,2022-04-28 00:00:00,ILV/USDT,483.324,496.944,479.459,487.902,298.82826787,145918.12159886733
1651017600,2022-04-27 00:00:00,ILV/USDT,468.642,485.45,466.291,484.165,221.73841128,105841.99853996042
1650931200,2022-04-26 00:00:00,ILV/USDT,522.5,523.843,465.727,468.511,336.48413839,166532.59781772524
1650844800,2022-04-25 00:00:00,ILV/USDT,512.115,523.012,485.596,522.314,371.45236301,186327.01281938736
1650758400,2022-04-24 00:00:00,ILV/USDT,513.657,518.013,506.564,512.347,190.26624827,97628.53916987937
1650672000,2022-04-23 00:00:00,ILV/USDT,521.33,523.495,510.037,513.478,129.67201623,67179.92083169854
1650585600,2022-04-22 00:00:00,ILV/USDT,519.607,535.831,514.6,521.025,857.58529474,450617.88883921514
1650499200,2022-04-21 00:00:00,ILV/USDT,535.25,552.339,519.295,521.082,352.24548664,190011.59216141311
1650412800,2022-04-20 00:00:00,ILV/USDT,541.039,549.729,527.948,535.25,229.15118091,123318.32664935891
1650326400,2022-04-19 00:00:00,ILV/USDT,531.44,547.934,529.649,541.933,203.2531627,109084.70591006388
1650240000,2022-04-18 00:00:00,ILV/USDT,523.073,532.004,501.714,530.684,558.28527618,287841.09239711679
1650153600,2022-04-17 00:00:00,ILV/USDT,533.729,538.721,522.849,523.149,247.46333815,131889.80136392296
1650067200,2022-04-16 00:00:00,ILV/USDT,534.637,536.803,524.039,534.128,177.76106056,94094.48209751789
1649980800,2022-04-15 00:00:00,ILV/USDT,532.617,538.705,528.31,535.047,148.80751922,79536.57895127563
1649894400,2022-04-14 00:00:00,ILV/USDT,557.577,559.977,526.991,533.052,236.44009801,128235.97638111623
1649808000,2022-04-13 00:00:00,ILV/USDT,534.65,558.628,530.323,557.752,258.9702553,141486.21442500093
1649721600,2022-04-12 00:00:00,ILV/USDT,534.362,547.498,523.961,534.505,343.14371062,183114.02802612298
1649635200,2022-04-11 00:00:00,ILV/USDT,584.704,585.478,525.225,532.844,395.76555527,216531.18678553507
1649548800,2022-04-10 00:00:00,ILV/USDT,595.844,605.312,584.704,584.704,241.04769924,144227.33380687198
1649462400,2022-04-09 00:00:00,ILV/USDT,585.893,596.674,583.366,596.674,84.87845106,50034.59723098101
1649376000,2022-04-08 00:00:00,ILV/USDT,593.042,615.298,580.237,586.39,534.32347802,320578.91583194976
1649289600,2022-04-07 00:00:00,ILV/USDT,584.75,602.888,581.067,591.804,356.29715041,211016.20913589515
1649203200,2022-04-06 00:00:00,ILV/USDT,649.6,649.6,584.835,584.835,920.37283024,557441.56687201774
1649116800,2022-04-05 00:00:00,ILV/USDT,655.328,676.646,643.611,649.6,647.25759421,426531.93448702643
1649030400,2022-04-04 00:00:00,ILV/USDT,653.953,660,633.67,655.319,472.92146158,304773.8711514213
1648944000,2022-04-03 00:00:00,ILV/USDT,644.745,667.415,639.688,655.887,355.68458692,232003.78882743912
1648857600,2022-04-02 00:00:00,ILV/USDT,645.549,667.011,644.345,644.747,237.55988609,155740.82535223865
1648771200,2022-04-01 00:00:00,ILV/USDT,616.521,660.439,601.11,645.549,367.95539228,231962.35850131661
1648684800,2022-03-31 00:00:00,ILV/USDT,639.438,650.666,613.383,616.479,589.82417082,374448.93819834933
1648598400,2022-03-30 00:00:00,ILV/USDT,648.68,665.748,634.141,639.207,316.78801946,205263.1599482447
1648512000,2022-03-29 00:00:00,ILV/USDT,634.081,666.343,634.081,648.627,566.12749793,366348.46597516284
1648425600,2022-03-28 00:00:00,ILV/USDT,629.363,656.194,619.612,634.293,442.37749875,281880.64488052604
1648339200,2022-03-27 00:00:00,ILV/USDT,591.682,633.072,589.84,628.435,294.75458526,178875.71701430301
1648252800,2022-03-26 00:00:00,ILV/USDT,577.473,593.354,575.453,591.853,195.41139023,114147.28977543878
1648166400,2022-03-25 00:00:00,ILV/USDT,591.254,598.139,577,577.91,273.06442708,160604.40144143922
1648080000,2022-03-24 00:00:00,ILV/USDT,584.444,608.353,584.092,591.509,447.70151182,266453.43136458689
1647993600,2022-03-23 00:00:00,ILV/USDT,579.83,584.444,564.363,584.444,212.50549774,121547.37389490973
1647907200,2022-03-22 00:00:00,ILV/USDT,557.474,591.272,555.949,579.49,300.70780988,174640.34478339467
1647820800,2022-03-21 00:00:00,ILV/USDT,551.748,571.595,545.402,557.249,436.09551972,243952.39438477323
1647734400,2022-03-20 00:00:00,ILV/USDT,570.569,572.058,545.077,550.999,282.07382938,157103.652453396
1647648000,2022-03-19 00:00:00,ILV/USDT,575.387,584.433,561,570.978,336.74371328,192614.25492279563
1647561600,2022-03-18 00:00:00,ILV/USDT,536.964,580.927,526.454,575.801,659.60360589,363555.01639841529
1647475200,2022-03-17 00:00:00,ILV/USDT,530,545.317,523,535.819,362.26579456,193275.55153196546
1647388800,2022-03-16 00:00:00,ILV/USDT,497.318,530,491.6,530,448.79423856,229153.38006155271
1647302400,2022-03-15 00:00:00,ILV/USDT,497.46,502.394,475.731,497.318,295.1772557,143545.96338435437
1647216000,2022-03-14 00:00:00,ILV/USDT,485.59,498.706,482.327,497.883,261.79994679,128694.21302001431
1647129600,2022-03-13 00:00:00,ILV/USDT,498.94,508,482.125,485.711,214.49789775,106792.12827682814
1647043200,2022-03-12 00:00:00,ILV/USDT,497.425,505.5,494.929,499,101.90646795,51013.30769588297
1646956800,2022-03-11 00:00:00,ILV/USDT,511.621,519.84,492.238,498.1,340.86647634,171579.76104737535
1646870400,2022-03-10 00:00:00,ILV/USDT,530.177,534.121,500.084,511.648,426.36924856,217491.56467772052
1646784000,2022-03-09 00:00:00,ILV/USDT,503.321,549.887,501.763,530.015,735.70167417,393607.68127339657
1646697600,2022-03-08 00:00:00,ILV/USDT,486.803,511.73,485.769,503.271,331.75316606,166266.62217479022
1646611200,2022-03-07 00:00:00,ILV/USDT,500.422,523,478.438,488.075,379.52634939,189015.85931866056
1646524800,2022-03-06 00:00:00,ILV/USDT,538.338,540.515,500,501.404,257.61446196,133481.32763804955
1646438400,2022-03-05 00:00:00,ILV/USDT,525.396,543.743,518.26,538.418,199.15179955,105696.33304928252
1646352000,2022-03-04 00:00:00,ILV/USDT,573.45,574.334,518.061,525.462,452.97360953,246119.69765483122
1646265600,2022-03-03 00:00:00,ILV/USDT,601.335,613.005,562.668,573.921,391.30231827,227672.13662896715
1646179200,2022-03-02 00:00:00,ILV/USDT,605.873,620.784,589.297,601.637,490.94763398,296293.23743887636
1646092800,2022-03-01 00:00:00,ILV/USDT,584.156,619.713,574.21,605.418,633.82799412,379071.79027864477
1646006400,2022-02-28 00:00:00,ILV/USDT,530.06,588.501,519.258,584.156,479.11945789,265914.52741353863
1645920000,2022-02-27 00:00:00,ILV/USDT,558.128,600,519.114,529.462,643.97028037,355977.11452316488
1645833600,2022-02-26 00:00:00,ILV/USDT,561.901,580.33,551.192,558.243,444.73108932,251174.68937935443
1645747200,2022-02-25 00:00:00,ILV/USDT,518.618,600,515.32,561.658,635.29735342,343731.80506387536
1645660800,2022-02-24 00:00:00,ILV/USDT,536.621,545.22,467.139,517.969,1167.46874631,574974.62924051633
1645574400,2022-02-23 00:00:00,ILV/USDT,546.308,577.603,536.621,536.621,700.32503657,388780.25549987225
1645488000,2022-02-22 00:00:00,ILV/USDT,531.63,569.58,518.402,546.19,703.2537098,377238.59185070772
1645401600,2022-02-21 00:00:00,ILV/USDT,549.693,582.249,528.252,530.069,764.28058846,423446.44155337294
1645315200,2022-02-20 00:00:00,ILV/USDT,577.938,578.81,539.459,550.808,488.81822638,269271.16877008409
1645228800,2022-02-19 00:00:00,ILV/USDT,588.469,599.774,566.393,577.713,454.10135874,263359.75524609569
1645142400,2022-02-18 00:00:00,ILV/USDT,611.756,621.3,586.985,588.165,1063.43447088,641286.01266802148
1645056000,2022-02-17 00:00:00,ILV/USDT,672.785,683.676,603.236,612.511,952.76057468,612570.4903191666
1644969600,2022-02-16 00:00:00,ILV/USDT,686.076,698.791,654.57,671.693,680.23107977,460068.47214025943
1644883200,2022-02-15 00:00:00,ILV/USDT,628.715,686.017,625.581,685.704,715.92635079,476588.11383307354
1644796800,2022-02-14 00:00:00,ILV/USDT,622.25,640.297,605.886,626.786,517.32316116,319902.7615520005
1644710400,2022-02-13 00:00:00,ILV/USDT,642.115,648.774,612.759,621.187,489.53304788,307902.36911330917
1644624000,2022-02-12 00:00:00,ILV/USDT,636.2,654.527,625.872,640.764,564.12790419,361370.04140801466
1644537600,2022-02-11 00:00:00,ILV/USDT,690.216,700.591,625,636.59,905.95465337,605373.34051604552
1644451200,2022-02-10 00:00:00,ILV/USDT,731.626,737.422,686.369,691.457,909.2463003,649175.55682395924
1644364800,2022-02-09 00:00:00,ILV/USDT,698.882,732.977,682.685,731.902,558.20414296,397472.63607523418
1644278400,2022-02-08 00:00:00,ILV/USDT,701.376,734.346,660.802,697.912,981.40865783,681943.08435231669
1644192000,2022-02-07 00:00:00,ILV/USDT,676.737,735,656.748,702.532,1236.94010132,857593.56222024668
1644105600,2022-02-06 00:00:00,ILV/USDT,665.513,715.675,647.844,676.737,917.40035806,610466.21997296094
1644019200,2022-02-05 00:00:00,ILV/USDT,658.861,677.751,640.185,664.26,1163.94334633,772239.07765286636
1643932800,2022-02-04 00:00:00,ILV/USDT,580.414,660,577.053,659.242,1360.06724022,850343.19428898371
1643846400,2022-02-03 00:00:00,ILV/USDT,590.484,600.189,557.222,580.212,840.57327499,482315.98230369277
1643760000,2022-02-02 00:00:00,ILV/USDT,624.755,630.423,580.939,590.951,831.8024738,503672.00084454381
1643673600,2022-02-01 00:00:00,ILV/USDT,608.121,642.142,600.291,625.501,1068.15397326,669928.9825438315
1643587200,2022-01-31 00:00:00,ILV/USDT,582.054,610.158,558.115,608.208,710.1689802,416328.01124224314
1643500800,2022-01-30 00:00:00,ILV/USDT,586.244,605.511,567.017,580.357,757.36225655,446238.24676498931
1643414400,2022-01-29 00:00:00,ILV/USDT,572.246,596.999,567.775,586.748,745.91735962,434368.8403829313
1643328000,2022-01-28 00:00:00,ILV/USDT,550.738,581.097,532.232,571.725,897.62811939,495715.90491820454
1643241600,2022-01-27 00:00:00,ILV/USDT,583.105,593.401,524.481,550.79,734.62351899,406370.88043640121
1643155200,2022-01-26 00:00:00,ILV/USDT,576.323,644.16,563.894,584.928,863.15820176,519931.94312479279
1643068800,2022-01-25 00:00:00,ILV/USDT,568.806,585.938,547.899,575.24,859.54492186,482141.55782711956
1642982400,2022-01-24 00:00:00,ILV/USDT,592.204,593.893,496.482,567.636,1342.84481743,721330.41477616912
1642896000,2022-01-23 00:00:00,ILV/USDT,563.945,606.424,555.684,592.204,543.89887338,314941.33580296501
1642809600,2022-01-22 00:00:00,ILV/USDT,618.762,643.968,545.741,563.805,876.12389763,504571.91516684676
1642723200,2022-01-21 00:00:00,ILV/USDT,723.716,739.373,604.302,617.107,1465.8574358,965215.16802658369
1642636800,2022-01-20 00:00:00,ILV/USDT,761.155,788.95,722.429,725.719,280.38470167,214956.2809729295
1642550400,2022-01-19 00:00:00,ILV/USDT,783.033,787.595,740.568,761.115,334.56988994,256189.87188961885
1642464000,2022-01-18 00:00:00,ILV/USDT,800.704,806.78,761.278,783.178,580.09490304,452723.96980782623
1642377600,2022-01-17 00:00:00,ILV/USDT,861.63,863.719,783.158,799.987,503.94130676,410543.78157666484
1642291200,2022-01-16 00:00:00,ILV/USDT,845.386,872.37,838.386,858.707,240.70392839,205500.06625163215
1642204800,2022-01-15 00:00:00,ILV/USDT,833.363,853.846,825.668,847.203,200.56969011,168807.74587391884
