https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DASH,Volume USDT
1642464000,2022-01-18 00:00:00,DASH/USDT,135.81,136.94,127.35,130.49,6849.07505184,899058.4983244644
1642377600,2022-01-17 00:00:00,DASH/USDT,137.39,138.25,132.73,135.7,7973.15638205,1078069.4585055057
1642291200,2022-01-16 00:00:00,DASH/USDT,141.37,142.77,135.64,137.35,7005.60541804,971898.4973666656
1642204800,2022-01-15 00:00:00,DASH/USDT,141.11,142.56,138.59,141.49,5218.98569463,733755.7868604758
1642118400,2022-01-14 00:00:00,DASH/USDT,141.51,146.97,139.05,141.13,10598.68470685,1514770.5337331438
1642032000,2022-01-13 00:00:00,DASH/USDT,143.3,144.8,137,141.51,10808.25910038,1526511.0043200643
1641945600,2022-01-12 00:00:00,DASH/USDT,141.63,144.68,138.39,143.55,15019.27891164,2128258.6848905682
1641859200,2022-01-11 00:00:00,DASH/USDT,148.2,156.07,141,141.74,9089.60657409,1351388.9893221942
1641772800,2022-01-10 00:00:00,DASH/USDT,153.19,154.79,139.91,147.96,17688.72510836,2599538.2597989416
1641686400,2022-01-09 00:00:00,DASH/USDT,141.97,157.26,139.93,153.13,14176.48111404,2071649.4797851857
1641600000,2022-01-08 00:00:00,DASH/USDT,134.6,146.84,131,141.86,22957.13479941,3174686.3771481037
1641513600,2022-01-07 00:00:00,DASH/USDT,124.42,134.89,115.29,134.7,16895.03141796,2156632.6536620793
1641427200,2022-01-06 00:00:00,DASH/USDT,122.51,125.31,117.86,124.54,6026.51157994,732249.0006374863
1641340800,2022-01-05 00:00:00,DASH/USDT,134.64,136.98,116.91,122.64,8962.56859833,1158257.2832722376
1641254400,2022-01-04 00:00:00,DASH/USDT,139.08,139.87,133.37,134.74,6963.66656581,953801.7250282801
1641168000,2022-01-03 00:00:00,DASH/USDT,141.94,142.96,136.22,139.18,5872.00190149,822780.3399099392
1641081600,2022-01-02 00:00:00,DASH/USDT,138.22,143.25,136.27,141.93,4199.75872361,587109.5797580297
1640995200,2022-01-01 00:00:00,DASH/USDT,133.74,139.34,133.66,138.22,3009.96255028,411453.4159919093
1640908800,2021-12-31 00:00:00,DASH/USDT,133.06,142.45,131,133.66,10382.36163467,1408068.3167340536
1640822400,2021-12-30 00:00:00,DASH/USDT,133.44,135.7,129.42,133.01,8236.30898618,1092879.4282017316
1640736000,2021-12-29 00:00:00,DASH/USDT,134.72,136.87,131.27,133.44,8670.04610127,1167864.4404945133
1640649600,2021-12-28 00:00:00,DASH/USDT,150.84,150.92,134.16,134.67,12705.37104175,1776746.0200960922
1640563200,2021-12-27 00:00:00,DASH/USDT,149.12,155.73,148.98,150.87,8114.06687154,1237932.9810342353
1640476800,2021-12-26 00:00:00,DASH/USDT,150.12,150.86,145.14,148.93,7304.71896648,1089073.7139427156
1640390400,2021-12-25 00:00:00,DASH/USDT,149.33,153.66,148.16,150.09,6375.33976444,963789.3046452552
1640304000,2021-12-24 00:00:00,DASH/USDT,146.59,156.63,144.74,149.46,17092.41319371,2590602.1296170832
1640217600,2021-12-23 00:00:00,DASH/USDT,135.15,147.38,131.64,146.5,10170.4834069,1419917.3923688359
1640131200,2021-12-22 00:00:00,DASH/USDT,133.67,142.66,131.21,135.1,7907.00782304,1073591.6941874879
1640044800,2021-12-21 00:00:00,DASH/USDT,127.33,134.73,125.53,133.72,8885.61855234,1167718.0650812562
1639958400,2021-12-20 00:00:00,DASH/USDT,129.11,130.08,122.51,127.22,5809.37130792,732772.5512478948
1639872000,2021-12-19 00:00:00,DASH/USDT,129.62,133.08,128.45,128.83,4201.77222753,549780.8368145007
1639785600,2021-12-18 00:00:00,DASH/USDT,128.32,132.43,126.23,129.62,4294.74393094,556892.7993100472
1639699200,2021-12-17 00:00:00,DASH/USDT,130.27,132.35,124.06,128.02,6396.94482099,822923.2324463122
1639612800,2021-12-16 00:00:00,DASH/USDT,134.21,135.95,129.78,130.23,7986.07864219,1067833.715265522
1639526400,2021-12-15 00:00:00,DASH/USDT,131.54,136.71,124.21,134.23,10701.34713296,1398795.1136640341
1639440000,2021-12-14 00:00:00,DASH/USDT,126.43,134.14,124.61,131.5,11145.01746074,1435935.6873665786
1639353600,2021-12-13 00:00:00,DASH/USDT,138.29,139.83,123.61,126.44,11839.96052289,1537911.3946244137
1639267200,2021-12-12 00:00:00,DASH/USDT,140.49,140.9,133.85,138.08,4507.96518181,620033.5234403406
1639180800,2021-12-11 00:00:00,DASH/USDT,132.9,141.77,130.35,140.54,8344.49888029,1150692.1308520784
1639094400,2021-12-10 00:00:00,DASH/USDT,136.04,141.55,131.28,132.92,15978.47650763,2185165.645385662
1639008000,2021-12-09 00:00:00,DASH/USDT,147.6,151.43,135.71,136.06,21907.83790347,3144088.5965606199
1638921600,2021-12-08 00:00:00,DASH/USDT,138.12,148.94,135.28,147.56,19768.26622714,2825836.2009143997
1638835200,2021-12-07 00:00:00,DASH/USDT,137.29,144.62,135.59,138.18,17240.7284432,2393064.1044590257
1638748800,2021-12-06 00:00:00,DASH/USDT,134.49,139.93,121.92,137.31,27223.1062541,3533989.044711267
1638662400,2021-12-05 00:00:00,DASH/USDT,142.57,144.88,126.43,134.53,21874.49962602,2950841.8287790883
1638576000,2021-12-04 00:00:00,DASH/USDT,167.15,167.74,78,142.51,33042.25351756,4629148.1016463616
1638489600,2021-12-03 00:00:00,DASH/USDT,176.11,180.33,155,167.15,15980.84770345,2751963.3304788733
1638403200,2021-12-02 00:00:00,DASH/USDT,178.19,178.39,172.24,176.11,9965.86116921,1750701.4120141756
1638316800,2021-12-01 00:00:00,DASH/USDT,179.94,185.46,176.15,178.17,11617.90602471,2103615.1778226887
1638230400,2021-11-30 00:00:00,DASH/USDT,182.01,186.25,174.53,179.95,13282.0292049,2403207.2724787721
1638144000,2021-11-29 00:00:00,DASH/USDT,178.57,184.33,175.8,182.01,12684.94761595,2284272.137576196
1638057600,2021-11-28 00:00:00,DASH/USDT,182.33,182.94,164.01,178.47,21617.36522823,3782090.40893899
1637971200,2021-11-27 00:00:00,DASH/USDT,183.41,189.85,180.59,182.07,9402.82774794,1741323.3594758963
1637884800,2021-11-26 00:00:00,DASH/USDT,214.7,215.41,176.22,183.53,19572.6124593,3757620.5659517038
1637798400,2021-11-25 00:00:00,DASH/USDT,204.15,215.49,202.24,214.65,19794.24536924,4131505.5605541129
1637712000,2021-11-24 00:00:00,DASH/USDT,187.6,204.9,184.48,204.15,26666.41940714,5242073.9322891933
1637625600,2021-11-23 00:00:00,DASH/USDT,197.8,200.88,184.64,187.55,12787.15825249,2446442.3601783069
1637539200,2021-11-22 00:00:00,DASH/USDT,207.24,208.94,188.6,197.86,20474.46579218,4005762.9721454969
1637452800,2021-11-21 00:00:00,DASH/USDT,193.66,208.45,187.26,207.08,16366.9899935,3251638.3670355866
1637366400,2021-11-20 00:00:00,DASH/USDT,189.29,198.02,186.03,193.66,14614.43575177,2825076.6138096192
1637280000,2021-11-19 00:00:00,DASH/USDT,175.62,189.38,173.88,189.33,12403.97781346,2293911.113510247
1637193600,2021-11-18 00:00:00,DASH/USDT,189.42,191,168.96,175.62,18121.99760228,3255847.5480168988
1637107200,2021-11-17 00:00:00,DASH/USDT,198.37,200.56,184.59,189.26,13122.8359426,2492839.0761783714
1637020800,2021-11-16 00:00:00,DASH/USDT,224.29,224.36,186.31,198.47,15956.77347395,3256955.1973988285
1636934400,2021-11-15 00:00:00,DASH/USDT,229.03,240.21,223.54,224.28,14468.54768418,3358201.8399305634
1636848000,2021-11-14 00:00:00,DASH/USDT,228.71,232,220,228.93,6523.43569103,1472542.7894031076
1636761600,2021-11-13 00:00:00,DASH/USDT,221.49,232.31,217.35,228.77,10686.68395292,2393254.5126088628
1636675200,2021-11-12 00:00:00,DASH/USDT,231.73,236,212.27,221.39,12580.02819784,2815711.5402650448
1636588800,2021-11-11 00:00:00,DASH/USDT,217.07,235.08,213.37,231.79,20120.04137906,4548973.2631630235
1636502400,2021-11-10 00:00:00,DASH/USDT,234.35,247.65,208,217.47,35379.68480518,8183179.9683423567
1636416000,2021-11-09 00:00:00,DASH/USDT,211.78,239.26,210.74,234.28,46005.78890829,10531920.7564841218
1636329600,2021-11-08 00:00:00,DASH/USDT,193.81,213.19,193.4,211.77,22813.90298713,4636618.848786795
1636243200,2021-11-07 00:00:00,DASH/USDT,190.92,193.83,189.7,193.83,5500.64867119,1054506.1206989517
1636156800,2021-11-06 00:00:00,DASH/USDT,194.24,197.79,185.23,190.86,11439.14303345,2195929.7272590266
1636070400,2021-11-05 00:00:00,DASH/USDT,198.86,199.88,191.66,194.49,9561.45337218,1867662.8344491099
1635984000,2021-11-04 00:00:00,DASH/USDT,201.82,204.99,193.65,199.01,14976.41864704,2978654.1303806977
1635897600,2021-11-03 00:00:00,DASH/USDT,200.07,205.87,192.98,201.84,15357.51052571,3075498.6934320082
1635811200,2021-11-02 00:00:00,DASH/USDT,189.1,202.8,187.6,199.98,10377.49440772,2030649.5534153286
1635724800,2021-11-01 00:00:00,DASH/USDT,192.82,194.73,183.72,189.05,8197.07536072,1557600.5902683445
1635638400,2021-10-31 00:00:00,DASH/USDT,183.8,199.49,183.41,192.55,12455.51211022,2384995.3673780253
1635552000,2021-10-30 00:00:00,DASH/USDT,187.74,189.33,179.56,184.04,7152.59851545,1320463.9441399581
1635465600,2021-10-29 00:00:00,DASH/USDT,183.53,189.1,181.72,187.74,8160.48884715,1515365.9286226248
1635379200,2021-10-28 00:00:00,DASH/USDT,175.27,186.38,173.17,183.69,11219.36095166,2026985.5533589336
1635292800,2021-10-27 00:00:00,DASH/USDT,198.46,202.08,170.41,175.24,17105.74280291,3120662.469593916
1635206400,2021-10-26 00:00:00,DASH/USDT,208.47,208.47,195.13,198.49,7583.28742785,1535245.2633277396
1635120000,2021-10-25 00:00:00,DASH/USDT,202.72,209.73,201.44,208.46,5551.16094447,1144372.7369966295
1635033600,2021-10-24 00:00:00,DASH/USDT,197.85,213.94,196.94,202.7,20430.46904298,4246346.7520952328
1634947200,2021-10-23 00:00:00,DASH/USDT,195.4,198.73,191.38,197.81,3930.0327501,770321.9206221007
1634860800,2021-10-22 00:00:00,DASH/USDT,196.64,203.38,192.36,195.17,7686.6133047,1521373.593430411
1634774400,2021-10-21 00:00:00,DASH/USDT,201.75,208.06,193.06,196.46,14055.88969789,2830508.5064265987
1634688000,2021-10-20 00:00:00,DASH/USDT,194,205.64,189.51,201.4,9087.92201496,1794433.7985890838
1634601600,2021-10-19 00:00:00,DASH/USDT,186.64,195.04,186.13,194,6682.37803334,1274416.9394797703
1634515200,2021-10-18 00:00:00,DASH/USDT,186.35,190.48,180.27,186.89,6142.97982643,1139869.4371806603
1634428800,2021-10-17 00:00:00,DASH/USDT,190.15,192.7,178.92,186.18,6098.52269219,1140907.0051461372
1634342400,2021-10-16 00:00:00,DASH/USDT,194.02,198.22,189.69,189.99,9490.27491473,1837770.8688123857
1634256000,2021-10-15 00:00:00,DASH/USDT,186.75,194.88,181.8,193.95,10356.68187871,1966790.8359132904
1634169600,2021-10-14 00:00:00,DASH/USDT,183.45,189.66,182.4,186.72,6442.22553079,1195880.8415335318
1634083200,2021-10-13 00:00:00,DASH/USDT,180.65,183.75,173.16,183.31,6030.49948303,1077312.1168292579
1633996800,2021-10-12 00:00:00,DASH/USDT,182.75,182.8,170.39,180.62,6945.07042632,1227123.2551551341
1633910400,2021-10-11 00:00:00,DASH/USDT,182.21,191,178.32,182.98,6541.30380696,1210978.9296947226
1633824000,2021-10-10 00:00:00,DASH/USDT,193.64,195.55,181.36,182.26,6642.93422498,1261440.3699419688
1633737600,2021-10-09 00:00:00,DASH/USDT,189.57,194.46,186.58,193.62,4930.97130038,945301.6237135456
1633651200,2021-10-08 00:00:00,DASH/USDT,189.11,198.85,186.15,189.54,7031.53660151,1345876.9291167074
1633564800,2021-10-07 00:00:00,DASH/USDT,185.1,198.1,179.81,189.05,12992.86360582,2464458.6768820217
1633478400,2021-10-06 00:00:00,DASH/USDT,182.75,190.56,170.69,185.06,11612.19043291,2116734.4253144344
1633392000,2021-10-05 00:00:00,DASH/USDT,174.22,184.72,171.74,182.51,8715.50169545,1547379.5724476227
1633305600,2021-10-04 00:00:00,DASH/USDT,178.14,180.21,167.88,174.04,10291.21267788,1781342.4936724748
1633219200,2021-10-03 00:00:00,DASH/USDT,177.64,182.06,173.72,178.18,8181.54415809,1450154.2149262576
1633132800,2021-10-02 00:00:00,DASH/USDT,176.68,182.87,171.77,177.61,7087.65266535,1254320.9942584455
1633046400,2021-10-01 00:00:00,DASH/USDT,166.1,176.98,163.4,176.78,10814.91993308,1856090.5098678856
1632960000,2021-09-30 00:00:00,DASH/USDT,152.48,169.88,151.92,166.09,9541.38588569,1533560.3511483158
1632873600,2021-09-29 00:00:00,DASH/USDT,147.14,160.75,146.6,152.6,12338.30696034,1896254.0400406935
1632787200,2021-09-28 00:00:00,DASH/USDT,153.58,158.4,146.37,147.31,14092.23624997,2153826.6974816248
1632700800,2021-09-27 00:00:00,DASH/USDT,162.01,167.38,153.55,153.68,9749.19298172,1567406.7607687363
1632614400,2021-09-26 00:00:00,DASH/USDT,164.32,165.07,150.67,162.17,9661.59699836,1546255.0776991907
1632528000,2021-09-25 00:00:00,DASH/USDT,165.57,171.85,159.35,164.42,9093.03041295,1503477.7773118083
1632441600,2021-09-24 00:00:00,DASH/USDT,184.54,185.17,156.54,165.46,14239.86637192,2389731.8326953997
1632355200,2021-09-23 00:00:00,DASH/USDT,175.4,184.92,171.68,184.6,9157.80461999,1642003.9374195817
1632268800,2021-09-22 00:00:00,DASH/USDT,157.24,176.23,154.23,175.45,7900.50420571,1316640.4557887556
1632182400,2021-09-21 00:00:00,DASH/USDT,170,176.88,155,156.99,12281.52669041,2053012.4195981663
1632096000,2021-09-20 00:00:00,DASH/USDT,193.11,193.46,167.8,170,14735.79337558,2630884.6674854453
1632009600,2021-09-19 00:00:00,DASH/USDT,199.28,201.14,190.33,193,4788.98354898,941363.9481578156
1631923200,2021-09-18 00:00:00,DASH/USDT,199.09,205.54,195.25,199.35,4218.01508387,849771.6962011694
1631836800,2021-09-17 00:00:00,DASH/USDT,208.37,209.32,195.06,199.06,6003.0641596,1208771.9488750923
1631750400,2021-09-16 00:00:00,DASH/USDT,209,219.58,202.72,208.29,10725.13978352,2278831.6413760709
1631664000,2021-09-15 00:00:00,DASH/USDT,205.61,209.76,202.57,208.85,6214.70140673,1279785.8227629137
1631577600,2021-09-14 00:00:00,DASH/USDT,196.5,205.83,194.75,205.78,7247.11967305,1446877.8307379883
1631491200,2021-09-13 00:00:00,DASH/USDT,203.64,214.8,186.58,196.49,12068.51205356,2358588.7449104572
1631404800,2021-09-12 00:00:00,DASH/USDT,193.87,206.49,189.13,203.69,5964.66337209,1189404.6423005244
1631318400,2021-09-11 00:00:00,DASH/USDT,193.02,203.86,191.63,194,9135.01980334,1807923.0917358928
1631232000,2021-09-10 00:00:00,DASH/USDT,202.55,215.11,187.32,193.02,15547.34433696,3116075.4425619749
1631145600,2021-09-09 00:00:00,DASH/USDT,201.77,207.81,194.72,202.48,13024.01179776,2637051.5337695189
1631059200,2021-09-08 00:00:00,DASH/USDT,207.16,211.81,184.5,201.61,24087.79305553,4854733.240760257
1630972800,2021-09-07 00:00:00,DASH/USDT,255.45,256.4,182,207.08,26884.16604516,5831675.1149568156
1630886400,2021-09-06 00:00:00,DASH/USDT,264.38,265.5,249.95,255.46,5893.77332299,1516421.8243002056
1630800000,2021-09-05 00:00:00,DASH/USDT,251.86,268.8,248.22,264.3,6634.35574704,1719181.2243420527
1630713600,2021-09-04 00:00:00,DASH/USDT,247.45,256.37,245.03,251.55,6986.60579356,1753705.9583876117
1630627200,2021-09-03 00:00:00,DASH/USDT,238.97,251.32,233.19,247.46,6659.25581299,1633415.9014086749
1630540800,2021-09-02 00:00:00,DASH/USDT,238.91,246,235.19,239.03,4644.07400513,1117699.4725703314
1630454400,2021-09-01 00:00:00,DASH/USDT,223.85,240.33,216.15,238.95,10940.77515608,2531839.8263443143
1630368000,2021-08-31 00:00:00,DASH/USDT,216.48,228.91,212.59,223.92,10888.38738828,2416594.6128798335
1630281600,2021-08-30 00:00:00,DASH/USDT,225.24,230.87,215.06,216.62,9950.16513247,2227452.4437913792
1630195200,2021-08-29 00:00:00,DASH/USDT,236.45,247.51,224.27,225.41,8226.75631525,1930679.9913644127
1630108800,2021-08-28 00:00:00,DASH/USDT,241.98,243.06,234.43,236.44,4635.17961366,1103375.8171696517
1630022400,2021-08-27 00:00:00,DASH/USDT,231.96,243.62,222.4,242.38,7584.730813,1779200.2818004522
1629936000,2021-08-26 00:00:00,DASH/USDT,264.45,264.76,230.46,231.92,10357.17625014,2518490.1993166217
1629849600,2021-08-25 00:00:00,DASH/USDT,248.19,264.54,239.3,264.3,6333.77326898,1595901.649715377
1629763200,2021-08-24 00:00:00,DASH/USDT,270.04,274,244.72,248.24,9579.32260089,2481632.0088183893
1629676800,2021-08-23 00:00:00,DASH/USDT,255.41,284.76,254.75,270.46,20174.16887955,5512846.4897319723
1629590400,2021-08-22 00:00:00,DASH/USDT,237.01,256.77,230.13,254.91,9319.21315963,2260710.3132710463
1629504000,2021-08-21 00:00:00,DASH/USDT,232.88,248.83,226.92,237.43,9487.390747,2260320.2553960631
1629417600,2021-08-20 00:00:00,DASH/USDT,220.34,235.6,218.28,232.64,8372.10363692,1908895.6624650714
1629331200,2021-08-19 00:00:00,DASH/USDT,210.06,221.35,198.66,220.26,10544.86270012,2199639.4407198608
1629244800,2021-08-18 00:00:00,DASH/USDT,194.78,213.7,186.16,209.77,11804.66562114,2382154.3699620403
1629158400,2021-08-17 00:00:00,DASH/USDT,201.15,211.45,185.59,194.71,14626.07811849,2896894.627846478
1629072000,2021-08-16 00:00:00,DASH/USDT,215.77,216.69,199.01,201.32,10407.60606175,2164039.6171591628
1628985600,2021-08-15 00:00:00,DASH/USDT,198.93,217.32,191.47,216,7291.00855844,1494476.0877033661
1628899200,2021-08-14 00:00:00,DASH/USDT,204.64,204.76,190.5,198.74,9053.98316282,1780957.7263527855
1628812800,2021-08-13 00:00:00,DASH/USDT,180.25,204.7,177.82,204.7,11556.0364024,2178650.0786401333
1628726400,2021-08-12 00:00:00,DASH/USDT,181.49,190.42,170.32,180.19,8374.25176247,1506874.258396042
1628640000,2021-08-11 00:00:00,DASH/USDT,175.76,188,174.5,181.52,7480.97161288,1357784.612173163
1628553600,2021-08-10 00:00:00,DASH/USDT,179.06,180.2,169.2,175.88,6368.34196865,1114571.0257321838
1628467200,2021-08-09 00:00:00,DASH/USDT,161.69,181.12,156.53,179.06,10404.51851733,1764214.0475764147
1628380800,2021-08-08 00:00:00,DASH/USDT,170.32,172.26,159.51,161.52,7201.82878732,1196465.8950053068
1628294400,2021-08-07 00:00:00,DASH/USDT,167.22,173.44,164.05,170.49,8523.87259821,1434694.2901470464
1628208000,2021-08-06 00:00:00,DASH/USDT,164.7,168.23,159.99,167.39,6454.86071583,1061409.1370903834
1628121600,2021-08-05 00:00:00,DASH/USDT,161.54,165.3,155.08,164.56,7284.78755315,1170062.0035638378
1628035200,2021-08-04 00:00:00,DASH/USDT,156.52,164.49,151.1,161.44,6047.45778134,956557.029669484
1627948800,2021-08-03 00:00:00,DASH/USDT,161.72,163.89,153.27,156.43,5545.25648058,871380.2345864936
1627862400,2021-08-02 00:00:00,DASH/USDT,160.2,164.46,156,161.82,5559.32939799,889308.9583010718
1627776000,2021-08-01 00:00:00,DASH/USDT,163.89,173.82,157.96,160.16,11605.71185267,1936094.3129292665
1627689600,2021-07-31 00:00:00,DASH/USDT,165.64,168.15,159.69,163.89,6076.11437208,995697.2933648339
1627603200,2021-07-30 00:00:00,DASH/USDT,164.33,167.26,153.11,165.51,10888.03898213,1749784.3418023564
1627516800,2021-07-29 00:00:00,DASH/USDT,152.45,165,147.97,164.25,10506.23315978,1645342.3333278315
1627430400,2021-07-28 00:00:00,DASH/USDT,146.1,156.63,142.95,152.58,11785.78045472,1784949.376178669
1627344000,2021-07-27 00:00:00,DASH/USDT,142.11,147.63,136.79,146.14,10497.54912899,1491089.0729944178
1627257600,2021-07-26 00:00:00,DASH/USDT,139.64,156.89,138.73,142.26,19097.45526912,2838876.2726283644
1627171200,2021-07-25 00:00:00,DASH/USDT,140.92,142.91,136.39,139.73,6313.04753267,878338.2439214112
1627084800,2021-07-24 00:00:00,DASH/USDT,143.06,148.96,138.13,140.82,7714.71530241,1110594.5997934349
1626998400,2021-07-23 00:00:00,DASH/USDT,142.29,145.67,135.4,142.83,6434.54330024,903305.1962773791
1626912000,2021-07-22 00:00:00,DASH/USDT,139,146.51,135.24,142.23,12677.94405199,1792847.0328346601
1626825600,2021-07-21 00:00:00,DASH/USDT,125.18,151.61,124.24,139,36467.07929996,5064311.0742831814
1626739200,2021-07-20 00:00:00,DASH/USDT,137.98,147.32,115,125.53,38006.84944481,4876088.7043575437
1626652800,2021-07-19 00:00:00,DASH/USDT,115.68,175.15,109.58,137.95,47030.16550337,6440918.8355598343
1626566400,2021-07-18 00:00:00,DASH/USDT,115.9,122.02,114.85,115.74,4845.72650025,572854.9163027739
1626480000,2021-07-17 00:00:00,DASH/USDT,114.85,118.96,113.34,116.04,4918.00583594,570946.9350338943
1626393600,2021-07-16 00:00:00,DASH/USDT,122.8,124.17,114.39,114.78,6486.57455931,773163.3891276222
1626307200,2021-07-15 00:00:00,DASH/USDT,123.04,125,116.43,122.73,4919.61256744,588746.2562564302
1626220800,2021-07-14 00:00:00,DASH/USDT,123.84,124.74,115.5,123.14,7403.94529483,891040.732372622
1626134400,2021-07-13 00:00:00,DASH/USDT,126.61,127.65,121.76,123.93,7285.56022025,911105.1381813272
1626048000,2021-07-12 00:00:00,DASH/USDT,128.28,135.04,125.17,126.7,13719.91967512,1783699.1601281356
1625961600,2021-07-11 00:00:00,DASH/USDT,128.51,130.86,125.24,128.33,6698.73922008,855339.3790447067
1625875200,2021-07-10 00:00:00,DASH/USDT,128.38,131.04,125.11,128.51,7474.54875444,950716.3166868596
1625788800,2021-07-09 00:00:00,DASH/USDT,126.46,130.38,121.07,128.33,6144.12204843,784223.1284074261
1625702400,2021-07-08 00:00:00,DASH/USDT,135.14,135.14,123.52,126.49,4105.00591491,527888.6985285855
1625616000,2021-07-07 00:00:00,DASH/USDT,134.92,139.22,133.55,134.94,5441.26997048,744399.0781677237
1625529600,2021-07-06 00:00:00,DASH/USDT,132.5,138.56,131.84,134.93,3833.46720328,515923.9672555232
1625443200,2021-07-05 00:00:00,DASH/USDT,140.12,140.12,129.12,132.53,5466.05979019,732826.3706759409
1625356800,2021-07-04 00:00:00,DASH/USDT,138.63,143.52,133.79,140.36,3506.71803596,488615.382725523
1625270400,2021-07-03 00:00:00,DASH/USDT,135.59,140.16,132.32,138.7,3007.53901321,413449.5212981476
1625184000,2021-07-02 00:00:00,DASH/USDT,138.07,140.5,129.64,135.38,3832.95149289,511674.5865453371
1625097600,2021-07-01 00:00:00,DASH/USDT,145.54,145.71,133.09,138.27,6321.06622984,866135.9099184196
1625011200,2021-06-30 00:00:00,DASH/USDT,140.77,146.5,131.13,145.54,8428.4903638,1172118.986744179
1624924800,2021-06-29 00:00:00,DASH/USDT,132.21,148.1,130.52,140.79,14223.70758146,1993459.5360874318
1624838400,2021-06-28 00:00:00,DASH/USDT,127.36,134.08,124.5,132.19,8624.99052455,1108755.2473848041
1624752000,2021-06-27 00:00:00,DASH/USDT,124.35,127.48,118.29,127.22,5589.82166994,686583.6108341378
1624665600,2021-06-26 00:00:00,DASH/USDT,119.89,126.2,115.25,124.43,9237.72980729,1108865.277876127
1624579200,2021-06-25 00:00:00,DASH/USDT,131.4,134.54,119.08,119.76,10275.80363426,1282859.4953317685
1624492800,2021-06-24 00:00:00,DASH/USDT,127.49,134.65,120.34,131.38,8173.42460876,1047708.2191403421
1624406400,2021-06-23 00:00:00,DASH/USDT,119.35,131.51,113.98,127.33,11231.20290279,1399710.7642266169
1624320000,2021-06-22 00:00:00,DASH/USDT,123.07,131.25,101.87,119.35,29380.25967032,3358584.7831404583
1624233600,2021-06-21 00:00:00,DASH/USDT,153.4,154.19,122.81,123.19,14535.08511756,1960026.2755521767
1624147200,2021-06-20 00:00:00,DASH/USDT,151,155.48,141.43,153.59,6941.7053754,1031922.3927111519
1624060800,2021-06-19 00:00:00,DASH/USDT,155.21,160.69,151.06,151.06,4275.08290423,663425.5224242946
1623974400,2021-06-18 00:00:00,DASH/USDT,163.82,164.91,150.8,154.43,8234.83558686,1293448.4917065013
1623888000,2021-06-17 00:00:00,DASH/USDT,164.25,173.88,160.53,163.51,5568.33114586,927145.1948826884
1623801600,2021-06-16 00:00:00,DASH/USDT,171.85,174.71,163.36,164.48,7561.64497571,1276184.3853850301
1623715200,2021-06-15 00:00:00,DASH/USDT,177.92,179.1,169.75,171.95,3131.78062157,543775.2299525157
1623628800,2021-06-14 00:00:00,DASH/USDT,172.73,177.95,167.67,177.95,5734.37172349,991857.5256490678
1623542400,2021-06-13 00:00:00,DASH/USDT,164.08,172.89,157.07,172.89,3743.68482164,610104.0478195459
1623456000,2021-06-12 00:00:00,DASH/USDT,165.47,165.7,154.41,163.4,3417.737774,550701.8469551891
1623369600,2021-06-11 00:00:00,DASH/USDT,170.34,173.88,163.44,165.34,5361.22309201,904616.676117878
1623283200,2021-06-10 00:00:00,DASH/USDT,176.72,179.8,164.62,169.85,4194.03226253,720027.2151286146
1623196800,2021-06-09 00:00:00,DASH/USDT,166.24,177.6,158.19,175.91,7044.52847706,1200413.6209716858
1623110400,2021-06-08 00:00:00,DASH/USDT,172.54,174.95,152.88,166.13,6926.94567941,1138346.8468390605
1623024000,2021-06-07 00:00:00,DASH/USDT,185.41,193.34,169.77,172.65,5245.75340573,971907.9366067421
1622937600,2021-06-06 00:00:00,DASH/USDT,184.97,193.13,182.06,185.49,4659.2648947,874977.5627207706
1622851200,2021-06-05 00:00:00,DASH/USDT,191.24,198.37,179.15,185.25,4797.3073008,909260.1647134559
1622764800,2021-06-04 00:00:00,DASH/USDT,210.39,210.39,180.31,191.42,10793.09086934,2074206.3538156088
1622678400,2021-06-03 00:00:00,DASH/USDT,202.32,215.7,198.4,210.34,7488.49353658,1550358.6828096286
1622592000,2021-06-02 00:00:00,DASH/USDT,192,209.4,187.02,202.35,7772.56790575,1552922.3654227736
1622505600,2021-06-01 00:00:00,DASH/USDT,197.26,201.38,184.49,191.84,7730.35375367,1479194.7028709427
1622419200,2021-05-31 00:00:00,DASH/USDT,181.43,198.68,173.07,197.83,11008.91148187,2030042.3949520872
1622332800,2021-05-30 00:00:00,DASH/USDT,176.96,190.69,165.63,181.87,11665.65172815,2119645.4523862465
1622246400,2021-05-29 00:00:00,DASH/USDT,183.09,210,170.84,176.64,24028.03495305,4595190.6613168226
1622160000,2021-05-28 00:00:00,DASH/USDT,204.82,206.28,171.16,183.25,27742.88198849,5142464.744548677
1622073600,2021-05-27 00:00:00,DASH/USDT,213.42,215.38,191.64,205.14,11223.84678231,2285401.4208053354
1621987200,2021-05-26 00:00:00,DASH/USDT,195.55,221.32,191.59,213.74,13286.13887834,2779413.0421366833
1621900800,2021-05-25 00:00:00,DASH/USDT,201.3,215.45,177.97,195.2,15346.22067179,2966781.5092625114
1621814400,2021-05-24 00:00:00,DASH/USDT,150.19,201.26,146.4,201.26,12880.33894941,2237572.9399895663
1621728000,2021-05-23 00:00:00,DASH/USDT,177.53,183.88,122.6,149.63,25371.48887998,3708870.2103251419
1621641600,2021-05-22 00:00:00,DASH/USDT,188.23,194.01,169.61,177.84,11168.43829681,2039850.7364466988
1621555200,2021-05-21 00:00:00,DASH/USDT,227.06,235.38,165.42,188.37,18760.41263414,3740576.6333521953
