https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume STETH,Volume USD
1660348800000.0,2022-08-13 00:00:00,STETH/USD,1906.8,1965.1,1894.2,1934.1,220.48494795512127,426439.93784
1660262400000.0,2022-08-12 00:00:00,STETH/USD,1827.4,1912.4,1802.0,1906.8,251.21505667610657,479016.87007
1660176000000.0,2022-08-11 00:00:00,STETH/USD,1787.0,1881.5,1786.0,1827.4,562.9702892032395,1028771.90649
1660089600000.0,2022-08-10 00:00:00,STETH/USD,1640.5,1816.5,1463.5,1787.0,556.9653714605485,995297.1188
1660003200000.0,2022-08-09 00:00:00,STETH/USD,1717.0,1729.5,1613.0,1640.5,381.8445706796709,626416.0182
1659916800000.0,2022-08-08 00:00:00,STETH/USD,1638.5,1743.0,1634.0,1717.0,156.370987449039,268488.98545
1659830400000.0,2022-08-07 00:00:00,STETH/USD,1631.5,1667.0,1613.0,1638.5,85.06310543179737,139375.89825
1659744000000.0,2022-08-06 00:00:00,STETH/USD,1681.5,1692.5,1630.0,1632.0,54.84708198529412,89510.4378
1659657600000.0,2022-08-05 00:00:00,STETH/USD,1564.0,1737.0,1560.5,1681.5,391.0781245614035,657597.86645
1659571200000.0,2022-08-04 00:00:00,STETH/USD,1575.5,1619.0,1537.5,1564.0,176.86148126598465,276611.3567
1659484800000.0,2022-08-03 00:00:00,STETH/USD,1594.0,1641.0,1552.5,1576.5,70.75592676815731,111546.71855
1659398400000.0,2022-08-02 00:00:00,STETH/USD,1592.0,1636.0,1522.5,1594.0,165.97230445420328,264559.8533
1659312000000.0,2022-08-01 00:00:00,STETH/USD,1639.5,1663.0,1569.5,1592.0,146.55225873115577,233311.1959
1659225600000.0,2022-07-31 00:00:00,STETH/USD,1652.5,1709.0,1627.5,1639.5,119.08753985971333,195244.0216
1659139200000.0,2022-07-30 00:00:00,STETH/USD,1676.5,1698.5,1632.5,1652.5,209.82679107413009,346738.77225
1659052800000.0,2022-07-29 00:00:00,STETH/USD,1683.0,1717.5,1617.5,1676.5,413.3737797793021,693021.1418
1658966400000.0,2022-07-28 00:00:00,STETH/USD,1602.5,1736.0,1560.0,1683.0,401.80319551396315,676234.77805
1658880000000.0,2022-07-27 00:00:00,STETH/USD,1421.0,1609.5,1395.5,1602.5,282.89372770670826,453337.19865
1658793600000.0,2022-07-26 00:00:00,STETH/USD,1409.5,1426.0,1333.0,1421.0,438.77453641801543,623498.61625
1658707200000.0,2022-07-25 00:00:00,STETH/USD,1567.0,1577.5,1409.0,1409.5,95.13146420716565,134087.7988
1658620800000.0,2022-07-24 00:00:00,STETH/USD,1521.0,1631.5,1518.5,1567.0,83.69071407147416,131143.34895
1658534400000.0,2022-07-23 00:00:00,STETH/USD,1505.5,1564.5,1462.5,1521.0,78.6261157790927,119590.3221
1658448000000.0,2022-07-22 00:00:00,STETH/USD,1541.5,1611.5,1489.5,1505.5,112.25145622716705,168994.56735
1658361600000.0,2022-07-21 00:00:00,STETH/USD,1487.5,1572.0,1435.5,1541.0,120.62884110966905,185889.04415
1658275200000.0,2022-07-20 00:00:00,STETH/USD,1509.5,1585.5,1455.5,1488.5,211.25929832045685,314459.46555
1658188800000.0,2022-07-19 00:00:00,STETH/USD,1549.0,1588.5,1460.0,1509.5,504.52199175223586,761575.94655
1658102400000.0,2022-07-18 00:00:00,STETH/USD,1306.5,1558.5,1304.5,1546.0,576.5525292043985,891350.21015
1658016000000.0,2022-07-17 00:00:00,STETH/USD,1314.0,1345.5,1286.0,1306.5,124.18921637964026,162253.2112
1657929600000.0,2022-07-16 00:00:00,STETH/USD,1195.0,1376.5,1157.0,1314.0,211.6064039193303,278050.81475
1657843200000.0,2022-07-15 00:00:00,STETH/USD,1153.0,1247.0,1140.5,1193.5,198.45919291998325,236861.04675
1657756800000.0,2022-07-14 00:00:00,STETH/USD,1075.0,1170.5,1034.0,1153.0,185.86308911535127,214300.14175
1657670400000.0,2022-07-13 00:00:00,STETH/USD,998.5,1077.5,968.0,1075.0,631.9767626511629,679375.01985
1657584000000.0,2022-07-12 00:00:00,STETH/USD,1066.0,1074.0,995.0,998.5,192.5200127190786,192231.2327
1657497600000.0,2022-07-11 00:00:00,STETH/USD,1134.5,1137.5,1062.5,1066.0,201.06451444652907,214334.7724
1657411200000.0,2022-07-10 00:00:00,STETH/USD,1180.5,1202.5,1122.5,1134.5,106.79240427501102,121155.98265
1657324800000.0,2022-07-09 00:00:00,STETH/USD,1179.5,1197.0,1170.0,1180.5,84.72270249894112,100015.1503
1657238400000.0,2022-07-08 00:00:00,STETH/USD,1205.0,1241.5,1161.5,1179.5,306.2791682492582,361256.27895
1657152000000.0,2022-07-07 00:00:00,STETH/USD,1153.5,1219.0,1130.5,1205.0,98.8404322406639,119102.72085
1657065600000.0,2022-07-06 00:00:00,STETH/USD,1099.0,1167.5,1078.5,1153.5,172.68007394885134,199186.4653
1656979200000.0,2022-07-05 00:00:00,STETH/USD,1115.5,1136.0,1044.5,1099.0,239.45456328480435,263160.56505
1656892800000.0,2022-07-04 00:00:00,STETH/USD,1039.5,1122.5,1011.5,1115.5,220.8056587628866,246308.71235
1656806400000.0,2022-07-03 00:00:00,STETH/USD,1027.0,1046.5,1002.0,1039.5,110.88480404040405,115264.7538
1656720000000.0,2022-07-02 00:00:00,STETH/USD,1021.0,1037.0,989.0,1027.0,91.45052779941577,93919.69205
1656633600000.0,2022-07-01 00:00:00,STETH/USD,1029.0,1071.5,994.0,1021.0,326.4020872184133,333256.53105
1656547200000.0,2022-06-30 00:00:00,STETH/USD,1055.0,1062.5,968.0,1029.0,491.9965336734694,506264.43315
1656460800000.0,2022-06-29 00:00:00,STETH/USD,1096.0,1108.0,1043.0,1055.0,225.94421355450237,238371.1453
1656374400000.0,2022-06-28 00:00:00,STETH/USD,1151.5,1187.5,1091.0,1096.0,214.30602490875913,234879.4033
1656288000000.0,2022-06-27 00:00:00,STETH/USD,1156.5,1195.5,1133.5,1151.5,248.66510182370823,286337.86475
1656201600000.0,2022-06-26 00:00:00,STETH/USD,1195.0,1232.0,1156.5,1156.5,161.06656593169043,186273.4835
1656115200000.0,2022-06-25 00:00:00,STETH/USD,1176.0,1208.5,1138.5,1195.0,118.3000280753138,141368.53355
1656028800000.0,2022-06-24 00:00:00,STETH/USD,1090.0,1198.5,1087.0,1176.0,489.07446632653057,575151.5724
1655942400000.0,2022-06-23 00:00:00,STETH/USD,996.5,1097.0,993.0,1089.5,685.0655391005049,746378.90485
1655856000000.0,2022-06-22 00:00:00,STETH/USD,1062.5,1066.5,985.5,996.5,970.2156722027095,966819.91735
1655769600000.0,2022-06-21 00:00:00,STETH/USD,1061.0,1125.0,1044.5,1062.5,719.7925277647058,764779.56075
1655683200000.0,2022-06-20 00:00:00,STETH/USD,1060.0,1097.5,988.5,1061.0,448.99616248821866,476384.9284
1655596800000.0,2022-06-19 00:00:00,STETH/USD,931.5,1085.5,879.0,1060.0,708.799905235849,751327.89955
1655510400000.0,2022-06-18 00:00:00,STETH/USD,1022.0,1022.0,821.0,931.5,3591.2004625872246,3345203.2309
1655424000000.0,2022-06-17 00:00:00,STETH/USD,1005.5,1044.0,983.0,1022.0,280.5739968199609,286746.62475
1655337600000.0,2022-06-16 00:00:00,STETH/USD,1158.5,1176.0,992.0,1005.5,842.8808925907509,847516.7375
1655251200000.0,2022-06-15 00:00:00,STETH/USD,1149.0,1170.5,953.5,1158.5,2648.7747517047906,3068605.54985
1655164800000.0,2022-06-14 00:00:00,STETH/USD,1156.0,1194.5,1023.0,1149.0,1747.1389536118365,2007462.6577
1655078400000.0,2022-06-13 00:00:00,STETH/USD,1379.0,1392.5,1021.0,1156.0,3725.8087459775084,4307034.91035
1654992000000.0,2022-06-12 00:00:00,STETH/USD,1473.0,1494.5,1368.0,1379.0,1059.961249528644,1461686.5631
1654905600000.0,2022-06-11 00:00:00,STETH/USD,1577.0,1600.0,1433.5,1473.0,1438.3111747454177,2118632.3604
1654819200000.0,2022-06-10 00:00:00,STETH/USD,1733.5,1747.0,1559.0,1577.0,3099.290539220038,4887581.18035
1654732800000.0,2022-06-09 00:00:00,STETH/USD,1739.5,1778.5,1725.5,1733.5,6503.6174117680985,11274020.7833
1654646400000.0,2022-06-08 00:00:00,STETH/USD,1771.0,1838.0,1724.5,1739.5,248.91043115837886,432979.695
1654560000000.0,2022-06-07 00:00:00,STETH/USD,1814.0,1828.5,1680.5,1771.0,82.47895609824958,146070.23125
1654473600000.0,2022-06-06 00:00:00,STETH/USD,1761.5,1870.5,1760.0,1814.0,36.3557033076075,65949.2458
1654387200000.0,2022-06-05 00:00:00,STETH/USD,1761.5,1785.0,1729.0,1761.5,0.6216909168322452,1095.10855
1654300800000.0,2022-06-04 00:00:00,STETH/USD,1731.0,1770.5,1706.0,1761.5,2.6338677547544704,4639.55805
1654214400000.0,2022-06-03 00:00:00,STETH/USD,1792.0,1800.5,1698.0,1731.0,53.039017533217795,91810.53935
1654128000000.0,2022-06-02 00:00:00,STETH/USD,1781.0,1807.0,1746.5,1792.0,61.46206780133929,110140.0255
1654041600000.0,2022-06-01 00:00:00,STETH/USD,1899.0,1933.5,1727.0,1781.0,40.018177821448624,71272.3747
1653955200000.0,2022-05-31 00:00:00,STETH/USD,1952.5,1969.0,1886.5,1899.0,91.33028546603475,173436.2121
1653868800000.0,2022-05-30 00:00:00,STETH/USD,1763.0,1964.5,1755.5,1952.5,78.15744827144685,152602.41775
1653782400000.0,2022-05-29 00:00:00,STETH/USD,1746.5,1778.0,1720.5,1763.0,24.20639977311401,42675.8828
1653696000000.0,2022-05-28 00:00:00,STETH/USD,1680.5,1763.0,1677.0,1746.5,26.443913026052105,46184.2941
1653609600000.0,2022-05-27 00:00:00,STETH/USD,1750.5,1773.5,1658.0,1680.5,195.7715562332639,328994.10025
1653523200000.0,2022-05-26 00:00:00,STETH/USD,1896.0,1917.0,1701.5,1750.5,101.47211790916882,177626.9424
1653436800000.0,2022-05-25 00:00:00,STETH/USD,1933.5,1971.5,1889.0,1896.0,32.62504156118143,61857.0788
1653350400000.0,2022-05-24 00:00:00,STETH/USD,1927.5,1944.0,1870.5,1933.5,45.17310669769847,87342.2018
1653264000000.0,2022-05-23 00:00:00,STETH/USD,1988.0,2039.0,1915.0,1927.5,26.881947133592735,51814.9531
1653177600000.0,2022-05-22 00:00:00,STETH/USD,1918.5,2000.5,1911.0,1988.0,24.069411468812877,47849.99
1653091200000.0,2022-05-21 00:00:00,STETH/USD,1913.0,1949.0,1901.0,1918.5,2.479256893406307,4756.45435
1653004800000.0,2022-05-20 00:00:00,STETH/USD,1981.5,2074.5,1888.0,1913.0,32.01940883429169,61253.1291
1652918400000.0,2022-05-19 00:00:00,STETH/USD,1877.5,2011.0,1850.0,1981.5,95.3300320968963,188896.4586
1652832000000.0,2022-05-18 00:00:00,STETH/USD,2049.5,2068.5,1868.5,1877.5,101.65333094540613,190854.12885
1652745600000.0,2022-05-17 00:00:00,STETH/USD,1978.5,2081.0,1975.0,2049.5,57.00456869968285,116830.86355
1652659200000.0,2022-05-16 00:00:00,STETH/USD,2109.5,2111.0,1936.0,1978.5,715.7957265857973,1416201.84505
1652572800000.0,2022-05-15 00:00:00,STETH/USD,2004.0,2120.5,1946.5,2109.5,172.40550386347476,363689.4104
1652486400000.0,2022-05-14 00:00:00,STETH/USD,1956.5,2013.5,1917.0,2004.0,292.60577208083834,586381.96725
1652400000000.0,2022-05-13 00:00:00,STETH/USD,1904.0,2087.5,1894.0,1956.5,1336.2686606184513,2614409.6345
1652313600000.0,2022-05-12 00:00:00,STETH/USD,2063.5,2285.0,1680.0,1904.0,780.6958184611345,1486444.83835
1652227200000.0,2022-05-11 00:00:00,STETH/USD,2324.5,2432.0,1997.5,2063.5,674.1683528955658,1391146.3962
1652140800000.0,2022-05-10 00:00:00,STETH/USD,2216.0,2437.0,2188.0,2324.5,123.19342585502258,286363.1184
1652054400000.0,2022-05-09 00:00:00,STETH/USD,2503.0,2514.5,2212.5,2216.0,142.03735374548737,314754.7759
1651968000000.0,2022-05-08 00:00:00,STETH/USD,2629.0,2633.0,2471.0,2503.0,11.272723312025569,28215.62645
1651881600000.0,2022-05-07 00:00:00,STETH/USD,2688.0,2698.0,2583.0,2629.0,7.1508512742487635,18799.588
1651795200000.0,2022-05-06 00:00:00,STETH/USD,2744.0,2755.0,2631.5,2688.0,62.184429203869044,167151.7457
1651708800000.0,2022-05-05 00:00:00,STETH/USD,2939.0,2952.0,2686.5,2744.0,1.9651544642857144,5392.38385
1651622400000.0,2022-05-04 00:00:00,STETH/USD,2778.5,2973.5,2770.0,2939.0,21.081539077917657,61958.64335
1651536000000.0,2022-05-03 00:00:00,STETH/USD,2858.5,2861.0,2758.0,2778.5,57.75487032571531,160471.9072
1651449600000.0,2022-05-02 00:00:00,STETH/USD,2824.0,2877.5,2778.5,2858.5,64.19008375021865,183487.3544
1651363200000.0,2022-05-01 00:00:00,STETH/USD,2730.0,2846.5,2717.5,2824.0,29.185803381728046,82420.70875
1651276800000.0,2022-04-30 00:00:00,STETH/USD,2817.5,2840.0,2715.0,2730.0,34.972312417582415,95474.4129
1651190400000.0,2022-04-29 00:00:00,STETH/USD,2939.0,2946.5,2776.0,2817.5,3.6865449157054124,10386.8403
1651104000000.0,2022-04-28 00:00:00,STETH/USD,2891.0,2981.0,2858.5,2939.0,18.395683242599524,54064.91305
1651017600000.0,2022-04-27 00:00:00,STETH/USD,2806.0,2916.0,2794.0,2891.0,5.454310653753026,15768.4121
1650931200000.0,2022-04-26 00:00:00,STETH/USD,3007.5,3030.5,2767.0,2806.0,178.6523861368496,501298.5955
1650844800000.0,2022-04-25 00:00:00,STETH/USD,2918.5,3023.0,2799.0,3007.5,154.17530364089777,463682.2257
1650758400000.0,2022-04-24 00:00:00,STETH/USD,2926.5,2966.0,2910.0,2918.5,218.02313864999144,636300.53015
1650672000000.0,2022-04-23 00:00:00,STETH/USD,2962.0,2975.5,2916.0,2926.5,44.702483632325304,130821.81835
1650585600000.0,2022-04-22 00:00:00,STETH/USD,2984.0,3024.5,2934.5,2962.0,2.1218442943956783,6284.9028
1650499200000.0,2022-04-21 00:00:00,STETH/USD,3075.0,3180.0,2939.0,2984.0,2.030890599865952,6060.17755
1650412800000.0,2022-04-20 00:00:00,STETH/USD,3099.5,3162.0,3037.0,3075.0,5.009929430894309,15405.533
1650326400000.0,2022-04-19 00:00:00,STETH/USD,3054.5,3128.0,3030.5,3099.5,1.9321788191643812,5988.78825
1650240000000.0,2022-04-18 00:00:00,STETH/USD,2985.0,3066.5,2881.5,3054.5,3.091537469307579,9443.1012
1650153600000.0,2022-04-17 00:00:00,STETH/USD,3059.0,3077.0,2983.0,2985.0,1.8899261306532664,5641.4295
1650067200000.0,2022-04-16 00:00:00,STETH/USD,3042.0,3083.0,3007.5,3059.0,9.321832510624386,28515.48565
1649980800000.0,2022-04-15 00:00:00,STETH/USD,3019.0,3063.0,2996.0,3042.0,5.532282330703485,16829.20285
1649894400000.0,2022-04-14 00:00:00,STETH/USD,3111.0,3138.5,2977.5,3019.0,208.73871522027162,630182.18125
1649808000000.0,2022-04-13 00:00:00,STETH/USD,3030.5,3125.0,2996.0,3111.0,1.6340194471231115,5083.4345
1649721600000.0,2022-04-12 00:00:00,STETH/USD,2974.0,3079.0,2949.0,3030.5,16.13786518726283,48905.80045
1649635200000.0,2022-04-11 00:00:00,STETH/USD,3194.0,3210.0,2950.0,2973.5,4.842457978812847,14399.0488
1649548800000.0,2022-04-10 00:00:00,STETH/USD,3260.5,3303.5,3191.5,3194.0,12.122057060112713,38717.85025
1649462400000.0,2022-04-09 00:00:00,STETH/USD,3191.5,3264.0,3180.0,3260.5,24.30515359607422,79246.9533
1649376000000.0,2022-04-08 00:00:00,STETH/USD,3225.5,3308.5,3174.0,3191.5,175.21665558514803,559203.9563
1649289600000.0,2022-04-07 00:00:00,STETH/USD,3164.0,3255.5,3141.0,3225.5,268.63916891954733,866495.63935
1649203200000.0,2022-04-06 00:00:00,STETH/USD,3401.5,3402.0,3162.5,3164.0,41.75345804361568,132107.94125
1649116800000.0,2022-04-05 00:00:00,STETH/USD,3524.0,3542.0,3394.0,3401.5,19.93223377921505,67799.4932
1649030400000.0,2022-04-04 00:00:00,STETH/USD,3513.0,3543.0,3409.5,3524.0,11.495468374006812,40510.03055
1648944000000.0,2022-04-03 00:00:00,STETH/USD,3445.5,3576.0,3412.5,3513.0,26.235335027042414,92164.73195
1648857600000.0,2022-04-02 00:00:00,STETH/USD,3451.5,3525.5,3437.5,3445.5,633.3751228994341,2182293.98595
1648771200000.0,2022-04-01 00:00:00,STETH/USD,3284.0,3479.0,3216.0,3451.5,27.38903142112125,94533.24195
1648684800000.0,2022-03-31 00:00:00,STETH/USD,3385.0,3440.5,3264.5,3284.0,5.943168376979293,19517.36495
1648598400000.0,2022-03-30 00:00:00,STETH/USD,3395.5,3443.5,3345.5,3385.0,47.95723573116692,162335.24295
1648512000000.0,2022-03-29 00:00:00,STETH/USD,3320.5,3477.0,3314.5,3395.5,51.78317858930938,175829.7829
1648425600000.0,2022-03-28 00:00:00,STETH/USD,3287.5,3424.0,3263.5,3320.5,138.4009435928324,459560.3332
1648339200000.0,2022-03-27 00:00:00,STETH/USD,3140.0,3294.5,3124.0,3287.5,53.4710047756654,175785.9282
1648252800000.0,2022-03-26 00:00:00,STETH/USD,3101.0,3146.5,3084.0,3140.0,3.6662745541401276,11512.1021
1648166400000.0,2022-03-25 00:00:00,STETH/USD,3106.0,3188.5,3074.5,3101.0,169.14599488874555,524521.73015
1648080000000.0,2022-03-24 00:00:00,STETH/USD,3026.0,3122.0,3003.0,3106.0,5.364404362524147,16661.83995
1647993600000.0,2022-03-23 00:00:00,STETH/USD,2967.5,3039.0,2922.0,3026.0,7.161744134170522,21671.43775
1647907200000.0,2022-03-22 00:00:00,STETH/USD,2891.5,3051.5,2885.0,2967.5,6.074902240943556,18027.2724
1647820800000.0,2022-03-21 00:00:00,STETH/USD,2857.5,2955.5,2833.0,2887.5,6.477836380952382,18704.75255
1647734400000.0,2022-03-20 00:00:00,STETH/USD,2945.0,2960.0,2817.5,2857.5,3.930371443569554,11231.0364
1647648000000.0,2022-03-19 00:00:00,STETH/USD,2941.0,2985.0,2888.5,2945.0,13.503299405772495,39767.21675
1647561600000.0,2022-03-18 00:00:00,STETH/USD,2813.0,2980.0,2769.0,2941.0,6.792994678680721,19978.19735
1647475200000.0,2022-03-17 00:00:00,STETH/USD,2768.5,2830.5,2746.5,2811.0,36.890979971540375,103700.5447
1647388800000.0,2022-03-16 00:00:00,STETH/USD,2615.0,2783.0,2605.5,2768.5,6.033373595810005,16703.3948
1647302400000.0,2022-03-15 00:00:00,STETH/USD,2587.5,2662.5,2509.0,2615.0,6.820728565965584,17836.2052
1647216000000.0,2022-03-14 00:00:00,STETH/USD,2511.0,2605.0,2490.0,2587.5,176.17570649275362,455854.64055
1647129600000.0,2022-03-13 00:00:00,STETH/USD,2568.5,2596.0,2490.0,2511.0,19.80516081242533,49730.7588
1647043200000.0,2022-03-12 00:00:00,STETH/USD,2558.0,2610.0,2552.5,2568.5,4.702184543507884,12077.561
1646956800000.0,2022-03-11 00:00:00,STETH/USD,2605.0,2671.0,2525.0,2554.0,1.10184408770556,2814.1098
1646870400000.0,2022-03-10 00:00:00,STETH/USD,2727.5,2729.5,2555.5,2605.0,27.87572813819578,72616.2718
1646784000000.0,2022-03-09 00:00:00,STETH/USD,2569.0,2768.5,2567.0,2727.5,7.477073602199817,20393.71825
1646697600000.0,2022-03-08 00:00:00,STETH/USD,2494.0,2621.0,2480.5,2569.0,119.02235416504476,305768.42785
1646611200000.0,2022-03-07 00:00:00,STETH/USD,2549.5,2642.5,2447.0,2494.0,14.596328528468323,36403.24335
1646524800000.0,2022-03-06 00:00:00,STETH/USD,2664.0,2674.0,2540.0,2549.5,6.2557919395959996,15949.14155
1646438400000.0,2022-03-05 00:00:00,STETH/USD,2612.5,2680.5,2592.0,2664.0,5.772244087837838,15377.25825
1646352000000.0,2022-03-04 00:00:00,STETH/USD,2835.0,2836.5,2575.0,2612.5,37.00656313875598,96679.6462
1646265600000.0,2022-03-03 00:00:00,STETH/USD,2951.0,2964.5,2783.5,2835.0,30.807133333333333,87338.223
1646179200000.0,2022-03-02 00:00:00,STETH/USD,2972.0,3038.5,2915.0,2951.0,24.857310979329043,73353.9247
1646092800000.0,2022-03-01 00:00:00,STETH/USD,2920.0,3036.5,2858.5,2972.0,52.1225368102288,154908.1794
1646006400000.0,2022-02-28 00:00:00,STETH/USD,2619.5,2959.0,2568.5,2920.0,249.88688190068495,729669.69515
1645920000000.0,2022-02-27 00:00:00,STETH/USD,2776.0,2831.5,2563.5,2619.5,31.783523153273524,83256.9389
1645833600000.0,2022-02-26 00:00:00,STETH/USD,2753.0,2875.5,2732.0,2776.0,6.351822838616714,17632.6602
1645747200000.0,2022-02-25 00:00:00,STETH/USD,2587.0,2829.0,2572.0,2753.0,35.05463712313839,96505.416
1645660800000.0,2022-02-24 00:00:00,STETH/USD,2581.5,2722.0,2305.0,2587.0,14.41611468882876,37294.4887
1645574400000.0,2022-02-23 00:00:00,STETH/USD,2632.0,2749.5,2575.0,2581.5,5.73193397249661,14796.98755
1645488000000.0,2022-02-22 00:00:00,STETH/USD,2563.0,2660.5,2498.5,2632.0,103.21506635638298,271662.05465
1645401600000.0,2022-02-21 00:00:00,STETH/USD,2622.0,2754.5,2560.5,2563.0,76.77237633632463,196767.60055
1645315200000.0,2022-02-20 00:00:00,STETH/USD,2764.0,2764.0,2574.5,2622.0,156.55840154462243,410496.12885
1645228800000.0,2022-02-19 00:00:00,STETH/USD,2778.0,2826.0,2691.5,2764.0,15.167875886396528,41924.00895
1645142400000.0,2022-02-18 00:00:00,STETH/USD,2884.0,2939.0,2752.0,2778.0,11.03764544636429,30662.57905
1645056000000.0,2022-02-17 00:00:00,STETH/USD,3119.5,3157.0,2855.0,2884.0,9.164977583217754,26431.79535
1644969600000.0,2022-02-16 00:00:00,STETH/USD,3185.0,3186.5,3043.5,3119.5,18.210572463535822,56807.8808
1644883200000.0,2022-02-15 00:00:00,STETH/USD,2931.0,3193.0,2911.0,3185.0,127.9650919466248,407568.81785
1644796800000.0,2022-02-14 00:00:00,STETH/USD,2872.0,2961.0,2832.0,2931.0,2.9858943193449337,8751.65625
1644710400000.0,2022-02-13 00:00:00,STETH/USD,2910.0,2943.5,2837.5,2872.0,2.9757972493036213,8546.4897
1644624000000.0,2022-02-12 00:00:00,STETH/USD,2920.5,2980.0,2859.0,2910.0,19.731331013745706,57418.17325
1644537600000.0,2022-02-11 00:00:00,STETH/USD,3060.5,3130.5,2875.0,2920.5,1.0715284711522,3129.3989
1644451200000.0,2022-02-10 00:00:00,STETH/USD,3240.0,3277.0,3057.0,3060.5,269.88174520503185,825973.0812
1644364800000.0,2022-02-09 00:00:00,STETH/USD,3118.0,3265.0,3054.5,3240.0,4.401950987654321,14262.3212
1644278400000.0,2022-02-08 00:00:00,STETH/USD,3141.0,3226.0,3025.0,3118.0,43.72568673829378,136336.69125
