https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDT,Volume BCH
1663480800000,2022-09-18 06:00:00,BCH/USDT,121.7401,121.8205,121.005,121.3076,1812.5770383177758,14.94199076
1663477200000,2022-09-18 05:00:00,BCH/USDT,121.5002,121.9343,121.4122,121.7257,1872.656849809434,15.38423562
1663473600000,2022-09-18 04:00:00,BCH/USDT,121.076,121.5677,121.076,121.5444,1815.7517916,14.939
1663470000000,2022-09-18 03:00:00,BCH/USDT,121.3043,121.3239,120.7329,121.0019,1707.3368090000001,14.11
1663466400000,2022-09-18 02:00:00,BCH/USDT,120.4972,121.4505,120.4972,121.375,1640.75714570375,13.51808153
1663462800000,2022-09-18 01:00:00,BCH/USDT,120.5648,120.7863,120.3687,120.4913,1777.199717130564,14.74961028
1663459200000,2022-09-18 00:00:00,BCH/USDT,122.2441,122.2441,120.4542,120.5865,1537.6649637488852,12.75155149
1663455600000,2022-09-17 23:00:00,BCH/USDT,122.0138,122.4035,121.7025,122.2093,1754.3145015,14.355
1663452000000,2022-09-17 22:00:00,BCH/USDT,122.1716,122.4482,121.9072,122.0521,1621.3400964,13.284
1663448400000,2022-09-17 21:00:00,BCH/USDT,122.2445,122.5038,121.9073,122.0939,1819.8095795,14.905
1663444800000,2022-09-17 20:00:00,BCH/USDT,122.0762,122.3673,121.6028,122.3386,1711.517014,13.99
1663441200000,2022-09-17 19:00:00,BCH/USDT,121.9418,122.2415,121.7299,122.1333,1637.9296863,13.411
1663437600000,2022-09-17 18:00:00,BCH/USDT,122.0418,122.2867,121.6816,122.0406,1696.5064294297679,13.90116428
1663434000000,2022-09-17 17:00:00,BCH/USDT,122.7818,123.0754,121.8032,122.1249,1726.230687637659,14.13496091
1663430400000,2022-09-17 16:00:00,BCH/USDT,122.1993,122.8625,122.0091,122.6439,1645.2575882043031,13.41491577
1663426800000,2022-09-17 15:00:00,BCH/USDT,122.3625,122.7243,121.9783,122.3491,1370.88066631659,11.2046649
1663423200000,2022-09-17 14:00:00,BCH/USDT,122.028,123.3507,122.028,122.3534,2540.893880128084,20.76684326
1663419600000,2022-09-17 13:00:00,BCH/USDT,121.9184,122.5435,121.7699,122.1483,1794.9526050289141,14.69486358
1663416000000,2022-09-17 12:00:00,BCH/USDT,120.3979,122.3911,120.0147,122.1528,2066.6560135858563,16.91861352
1663412400000,2022-09-17 11:00:00,BCH/USDT,120.9278,121.0872,120.1391,120.376,1724.33665564592,14.32458842
1663408800000,2022-09-17 10:00:00,BCH/USDT,120.8259,121.2192,120.3849,120.9473,1865.9499324983599,15.4277932
1663405200000,2022-09-17 09:00:00,BCH/USDT,121.0148,121.4555,120.5686,120.8977,2013.856015288964,16.65752132
1663401600000,2022-09-17 08:00:00,BCH/USDT,120.7537,121.3661,120.5254,121.1022,1563.5505042,12.911
1663398000000,2022-09-17 07:00:00,BCH/USDT,121.0189,121.1139,120.3208,120.7869,1999.958547011958,16.55774382
1663394400000,2022-09-17 06:00:00,BCH/USDT,119.4209,120.8035,119.4209,120.8035,2405.588567676915,19.91323569
1663390800000,2022-09-17 05:00:00,BCH/USDT,120.0423,120.0423,119.1921,119.3927,1972.565322472717,16.52165771
1663387200000,2022-09-17 04:00:00,BCH/USDT,119.822,120.6099,119.822,120.0875,1569.4235375,13.069
1663383600000,2022-09-17 03:00:00,BCH/USDT,120.1225,120.4086,119.8468,119.9216,1407.823222047216,11.73953001
1663380000000,2022-09-17 02:00:00,BCH/USDT,120.2491,120.4427,119.7593,120.0006,1690.6884534,14.089
1663376400000,2022-09-17 01:00:00,BCH/USDT,119.9398,120.7551,119.6575,120.014,1965.6748787839597,16.37871314
1663372800000,2022-09-17 00:00:00,BCH/USDT,119.5352,120.6675,119.2683,120.0456,1888.1121912928559,15.72829151
1663369200000,2022-09-16 23:00:00,BCH/USDT,119.1896,119.548,118.7447,119.4861,1883.911610952948,15.76678468
1663365600000,2022-09-16 22:00:00,BCH/USDT,119.7445,119.7445,119.0869,119.0949,1608.643286317743,13.50723907
1663362000000,2022-09-16 21:00:00,BCH/USDT,119.185,120.8865,119.0638,119.5583,2436.2306066785573,20.37692579
1663358400000,2022-09-16 20:00:00,BCH/USDT,118.7474,119.1936,118.6982,118.9864,1292.5584679879041,10.86307736
1663354800000,2022-09-16 19:00:00,BCH/USDT,118.8049,119.2207,118.6261,118.928,1538.452608,12.936
1663351200000,2022-09-16 18:00:00,BCH/USDT,118.2478,119.2156,117.7345,118.6984,1450.614037824984,12.22100751
1663347600000,2022-09-16 17:00:00,BCH/USDT,118.0692,119.1216,117.0236,118.1687,1977.0770136346712,16.73097033
1663344000000,2022-09-16 16:00:00,BCH/USDT,118.7234,118.7234,116.7566,117.9034,1642.9329364779621,13.93456793
1663340400000,2022-09-16 15:00:00,BCH/USDT,118.0824,118.8228,117.6975,118.6465,1709.62598763124,14.40940936
1663336800000,2022-09-16 14:00:00,BCH/USDT,116.8952,118.9774,116.8952,118.1515,2001.17001918724,16.93732216
1663333200000,2022-09-16 13:00:00,BCH/USDT,118.5501,118.6255,116.6318,116.6318,1793.72520965325,15.37938375
1663329600000,2022-09-16 12:00:00,BCH/USDT,119.2785,119.822,118.3748,118.5126,1725.8600043397262,14.56267101
1663326000000,2022-09-16 11:00:00,BCH/USDT,117.7889,119.8322,117.6616,119.3951,2917.994652590116,24.43981916
1663322400000,2022-09-16 10:00:00,BCH/USDT,117.1937,118.0725,116.9873,117.7335,1527.945363,12.978
1663318800000,2022-09-16 09:00:00,BCH/USDT,116.7501,117.2579,116.6579,117.144,1591.8289268868,13.58865095
1663315200000,2022-09-16 08:00:00,BCH/USDT,117.4408,117.7049,116.153,116.3874,1424.434392307632,12.23873368
1663311600000,2022-09-16 07:00:00,BCH/USDT,118.4585,118.5247,117.2928,117.4275,1713.859471770525,14.59504351
1663308000000,2022-09-16 06:00:00,BCH/USDT,118.3135,118.72,118.0625,118.4121,1623.3114788999999,13.709
1663304400000,2022-09-16 05:00:00,BCH/USDT,118.3886,118.9248,118.1102,118.1102,1741.1124884996182,14.74142359
1663300800000,2022-09-16 04:00:00,BCH/USDT,118.2006,118.6987,118.2006,118.256,2620.4023527060804,22.15872643
1663297200000,2022-09-16 03:00:00,BCH/USDT,118.156,118.3085,117.5313,118.2082,1729.0138276730881,14.62685184
1663293600000,2022-09-16 02:00:00,BCH/USDT,117.9964,118.3138,116.4628,118.0805,1724.4841254057699,14.60430914
1663290000000,2022-09-16 01:00:00,BCH/USDT,118.321,118.5814,117.7614,117.847,1560.176433,13.239
1663286400000,2022-09-16 00:00:00,BCH/USDT,117.4342,118.7208,116.8573,118.5725,1605.206117557775,13.53776059
1663282800000,2022-09-15 23:00:00,BCH/USDT,117.8848,118.0653,117.3034,117.5714,1648.2334566,14.019
1663279200000,2022-09-15 22:00:00,BCH/USDT,119.4023,119.526,117.192,117.7281,1828.5832795592878,15.53225848
1663275600000,2022-09-15 21:00:00,BCH/USDT,119.9422,120.0411,119.3645,119.5615,2638.55881182244,22.06863256
1663272000000,2022-09-15 20:00:00,BCH/USDT,118.7848,120.356,118.7235,120.1018,1956.6149263400741,16.29130393
1663268400000,2022-09-15 19:00:00,BCH/USDT,118.2386,118.9816,118.1233,118.7329,1589.0024007,13.383
1663264800000,2022-09-15 18:00:00,BCH/USDT,118.591,119.1454,118.1015,118.3075,1872.020638216325,15.82334711
1663261200000,2022-09-15 17:00:00,BCH/USDT,118.7899,119.3068,118.7021,118.8472,1469.4267808000002,12.364
1663257600000,2022-09-15 16:00:00,BCH/USDT,118.2349,119.2676,117.7206,118.8394,1667.5544608,14.032
1663254000000,2022-09-15 15:00:00,BCH/USDT,117.7708,118.915,116.3656,118.4882,3244.559759641016,27.38297788
1663250400000,2022-09-15 14:00:00,BCH/USDT,120.8013,122.8568,117.5804,117.7655,11478.38181049008,97.46811936
1663246800000,2022-09-15 13:00:00,BCH/USDT,120.5472,120.6177,119.8206,120.447,1550.34296018388,12.87157804
1663243200000,2022-09-15 12:00:00,BCH/USDT,119.9258,120.6925,119.7987,120.55,1533.396913769,12.72000758
1663239600000,2022-09-15 11:00:00,BCH/USDT,119.2408,120.1928,119.0251,120.0997,1568.3760409678412,13.05895053
1663236000000,2022-09-15 10:00:00,BCH/USDT,119.5926,120.1904,119.1351,119.4298,1961.402079689458,16.42305421
1663232400000,2022-09-15 09:00:00,BCH/USDT,119.6144,119.9097,119.1758,119.615,2979.5383522831,24.90940394
1663228800000,2022-09-15 08:00:00,BCH/USDT,119.8161,120.027,119.0418,119.704,1516.82575381064,12.67147091
1663225200000,2022-09-15 07:00:00,BCH/USDT,119.1085,120.7495,119.1085,120.0732,1618.9517309111638,13.48303977
1663221600000,2022-09-15 06:00:00,BCH/USDT,118.2397,119.9837,116.4452,118.878,7550.07363828882,63.51110919
1663218000000,2022-09-15 05:00:00,BCH/USDT,117.3177,118.5957,117.1934,118.4809,1638.738318991421,13.83124469
1663214400000,2022-09-15 04:00:00,BCH/USDT,117.4056,117.7369,116.811,117.4475,1420.8111470380252,12.09741499
1663210800000,2022-09-15 03:00:00,BCH/USDT,117.9137,117.9137,116.1565,117.3186,1653.338030424192,14.09271872
1663207200000,2022-09-15 02:00:00,BCH/USDT,119.1029,119.1044,116.5922,117.9287,4010.692884327898,34.00947254
1663203600000,2022-09-15 01:00:00,BCH/USDT,119.0162,119.1984,118.0118,119.1833,1875.359363231498,15.73508506
1663200000000,2022-09-15 00:00:00,BCH/USDT,119.8874,120.0686,118.8862,119.0217,854.050808422602,7.17558906
1663196400000,2022-09-14 23:00:00,BCH/USDT,120.2339,120.4162,119.9785,120.0496,1505.473451664512,12.54042872
1663192800000,2022-09-14 22:00:00,BCH/USDT,119.788,120.7018,119.5796,120.2592,2077.87148077632,17.2782746
1663189200000,2022-09-14 21:00:00,BCH/USDT,118.2636,120.105,117.7974,119.9796,1486.9288739118842,12.39318079
1663185600000,2022-09-14 20:00:00,BCH/USDT,118.3843,118.4777,117.9137,118.2994,1807.9936314107763,15.28320204
1663182000000,2022-09-14 19:00:00,BCH/USDT,117.3431,118.4062,117.1922,118.4062,1557.777148646554,13.15621267
1663178400000,2022-09-14 18:00:00,BCH/USDT,118.1915,118.7261,116.2168,117.2711,4503.620845993274,38.40350134
1663174800000,2022-09-14 17:00:00,BCH/USDT,118.4197,119.4316,118.2238,118.3892,1911.692985827768,16.14752854
1663171200000,2022-09-14 16:00:00,BCH/USDT,118.4527,118.5339,117.8816,118.2066,1573.2122895363,13.3090055
1663167600000,2022-09-14 15:00:00,BCH/USDT,118.6043,119.1935,118.466,118.5195,1516.7080196898298,12.79711794
1663164000000,2022-09-14 14:00:00,BCH/USDT,118.7917,118.9702,117.5824,118.6476,1742.728346713656,14.68827306
1663160400000,2022-09-14 13:00:00,BCH/USDT,119.1614,119.4137,117.9673,118.8369,1760.9122345430071,14.81789103
1663156800000,2022-09-14 12:00:00,BCH/USDT,118.6256,120.1534,117.8168,119.0846,2067.074777418138,17.35803603
1663153200000,2022-09-14 11:00:00,BCH/USDT,119.7,119.7327,117.6287,118.4716,2244.1348115943642,18.94238629
1663149600000,2022-09-14 10:00:00,BCH/USDT,119.4338,119.8431,119.3205,119.7312,2398.9464831006717,20.03610156
1663146000000,2022-09-14 09:00:00,BCH/USDT,119.6614,119.7549,119.1054,119.4855,1923.5093095693803,16.09826556
1663142400000,2022-09-14 08:00:00,BCH/USDT,118.6503,120.0673,118.1789,119.6831,1475.061388000318,12.32472578
1663138800000,2022-09-14 07:00:00,BCH/USDT,119.1348,119.7199,117.7683,118.6695,1695.2479468992901,14.28545622
1663135200000,2022-09-14 06:00:00,BCH/USDT,119.7177,119.8992,118.4714,118.8135,1647.3350921595752,13.86488145
1663131600000,2022-09-14 05:00:00,BCH/USDT,119.9797,120.2932,119.7249,119.7876,1762.843723204116,14.71641241
1663128000000,2022-09-14 04:00:00,BCH/USDT,120.3072,120.3072,119.998,120.0052,615.1466552,5.126
1663124400000,2022-09-14 03:00:00,BCH/USDT,119.8906,120.5801,119.8906,120.4746,115.286195096052,0.95693362
1663120800000,2022-09-14 02:00:00,BCH/USDT,119.1888,120.1079,119.1888,120.1079,30.108349303329,0.25067751
1663117200000,2022-09-14 01:00:00,BCH/USDT,118.2545,118.9879,118.2545,118.9879,38.058020421378,0.31984782
1663113600000,2022-09-14 00:00:00,BCH/USDT,117.546,118.6618,117.3524,118.261,1475.22145977635,12.47428535
1663110000000,2022-09-13 23:00:00,BCH/USDT,117.9675,118.1397,116.5193,117.4476,1624.695452228868,13.83336443
1663106400000,2022-09-13 22:00:00,BCH/USDT,118.2871,118.9964,117.4981,118.134,3909.9073808662197,33.09722333
1663102800000,2022-09-13 21:00:00,BCH/USDT,118.3533,118.3533,118.2871,118.2871,5204.6323999999995,44.0
1663095600000,2022-09-13 19:00:00,BCH/USDT,117.7583,118.6806,116.3446,118.5393,2911.598113918032,24.56230224
1663092000000,2022-09-13 18:00:00,BCH/USDT,120.2173,120.6069,117.56,117.7303,2992.912776985329,25.42177143
1663088400000,2022-09-13 17:00:00,BCH/USDT,120.5524,121.1473,120.197,120.2276,2881.4443827875157,23.96657991
1663084800000,2022-09-13 16:00:00,BCH/USDT,120.0205,121.6186,119.8751,120.4898,2533.037483397704,21.02283748
1663081200000,2022-09-13 15:00:00,BCH/USDT,120.2859,120.8059,119.8177,120.2392,4255.090437357751,35.38854581
1663077600000,2022-09-13 14:00:00,BCH/USDT,121.9174,122.5611,119.4714,120.3077,3132.44935920755,26.0369815
1663074000000,2022-09-13 13:00:00,BCH/USDT,124.4774,124.8802,121.8156,121.8156,3450.2599412106965,28.32362966
1663070400000,2022-09-13 12:00:00,BCH/USDT,133.0532,133.638,123.7361,124.501,18334.008841242383,147.25993238
1663066800000,2022-09-13 11:00:00,BCH/USDT,129.5496,133.3904,129.5496,132.8032,2707.42535871328,20.3867479
1663063200000,2022-09-13 10:00:00,BCH/USDT,128.8554,129.9415,128.6332,129.5656,1866.006442842672,14.40202062
1663059600000,2022-09-13 09:00:00,BCH/USDT,128.7791,129.5579,128.5993,128.7276,2629.6232068620957,20.42781196
1663056000000,2022-09-13 08:00:00,BCH/USDT,129.3211,129.4581,128.6773,128.8777,1746.299848524434,13.55005442
1663052400000,2022-09-13 07:00:00,BCH/USDT,128.7007,130.0123,128.6922,129.3199,2301.4338398628006,17.79643999
1663048800000,2022-09-13 06:00:00,BCH/USDT,128.6197,129.7052,128.1767,128.7951,1910.605741114686,14.83445986
1663045200000,2022-09-13 05:00:00,BCH/USDT,128.4352,129.1308,128.4216,128.7368,1529.844559680792,11.88350619
1663041600000,2022-09-13 04:00:00,BCH/USDT,128.72,129.1752,128.3837,128.3837,5835.8373508558025,45.45621719
1663038000000,2022-09-13 03:00:00,BCH/USDT,128.2194,128.8156,127.7447,128.8156,2266.883717472064,17.59789744
1663034400000,2022-09-13 02:00:00,BCH/USDT,127.5123,128.4172,126.7652,128.2077,1958.6415510998277,15.27709764
1663030800000,2022-09-13 01:00:00,BCH/USDT,127.3654,127.7479,126.6189,127.4431,3197.839255559775,25.09229025
1663027200000,2022-09-13 00:00:00,BCH/USDT,128.8261,128.9704,126.7403,127.3913,1833.482626723799,14.39252623
1663023600000,2022-09-12 23:00:00,BCH/USDT,128.38,128.997,128.2871,128.997,1483.207506,11.498
1663020000000,2022-09-12 22:00:00,BCH/USDT,128.4148,129.1305,128.2933,128.4208,1548.2099778087202,12.05575715
1663016400000,2022-09-12 21:00:00,BCH/USDT,129.1161,129.1161,128.1648,128.5949,1877.73767602043,14.6019607
1663012800000,2022-09-12 20:00:00,BCH/USDT,128.7714,129.2882,128.6605,129.1271,4583.110559481518,35.49301858
1663009200000,2022-09-12 19:00:00,BCH/USDT,128.825,128.9601,128.3815,128.6113,1566.716340808279,12.18179383
1663005600000,2022-09-12 18:00:00,BCH/USDT,129.4131,129.4131,128.0663,128.8172,1827.1746039258321,14.18424406
1663002000000,2022-09-12 17:00:00,BCH/USDT,127.905,129.4652,127.8141,129.4652,1951.3690482840482,15.07253724
1662998400000,2022-09-12 16:00:00,BCH/USDT,127.8261,128.1618,126.4746,128.0667,2577.425692273029,20.12565087
1662994800000,2022-09-12 15:00:00,BCH/USDT,129.9629,129.9629,127.8585,128.0247,2025.502857585576,15.82118808
1662991200000,2022-09-12 14:00:00,BCH/USDT,131.0402,131.397,129.5813,130.0169,2594.50229545702,19.9551158
1662987600000,2022-09-12 13:00:00,BCH/USDT,132.5154,132.7007,130.6504,130.9405,1886.2706216160798,14.40555536
1662984000000,2022-09-12 12:00:00,BCH/USDT,131.7739,132.89,131.1597,132.499,1758.92787137248,13.27502752
1662980400000,2022-09-12 11:00:00,BCH/USDT,131.4822,132.7647,131.1532,132.2182,13105.094327433708,99.11717394
1662976800000,2022-09-12 10:00:00,BCH/USDT,131.4101,131.7846,130.4383,131.5023,1760.6220980571688,13.38852703
1662973200000,2022-09-12 09:00:00,BCH/USDT,131.8603,131.8603,131.1982,131.3822,2073.87412970319,15.78504645
1662969600000,2022-09-12 08:00:00,BCH/USDT,130.0265,132.3446,129.8256,131.7913,1954.9064706296092,14.83334993
1662966000000,2022-09-12 07:00:00,BCH/USDT,128.2658,130.1052,128.2658,130.0229,1670.801041793548,12.85005212
1662962400000,2022-09-12 06:00:00,BCH/USDT,128.8725,128.9567,127.7055,128.3065,4610.07962536989,35.93021106
1662958800000,2022-09-12 05:00:00,BCH/USDT,128.8993,129.3122,128.5174,129.0943,2009.015054610827,15.56238389
1662955200000,2022-09-12 04:00:00,BCH/USDT,128.3927,129.1582,128.3744,128.8074,1789.6350005213822,13.89388343
1662951600000,2022-09-12 03:00:00,BCH/USDT,129.5067,129.7788,127.5178,128.4726,1642.5901337345101,12.78552885
1662948000000,2022-09-12 02:00:00,BCH/USDT,131.5319,131.6039,128.8016,129.4776,2399.893313807304,18.53520079
1662944400000,2022-09-12 01:00:00,BCH/USDT,128.311,131.8903,128.214,131.5197,2227.11495976242,16.9336986
1662940800000,2022-09-12 00:00:00,BCH/USDT,130.3266,130.3703,128.3437,128.3437,1880.3112422250651,14.65059245
1662937200000,2022-09-11 23:00:00,BCH/USDT,129.6338,130.4099,129.0216,130.3938,1633.29449670738,12.5258601
1662933600000,2022-09-11 22:00:00,BCH/USDT,128.3435,129.9783,128.3435,129.5149,1496.9924828085382,11.55845762
1662930000000,2022-09-11 21:00:00,BCH/USDT,130.1814,130.2864,127.5869,128.4171,12810.49045461045,99.7568895
1662926400000,2022-09-11 20:00:00,BCH/USDT,131.692,131.9,129.0393,130.1352,2260.787285649984,17.37260392
1662922800000,2022-09-11 19:00:00,BCH/USDT,131.5799,132.0463,131.5196,131.7811,1806.4626445113493,13.70805559
1662919200000,2022-09-11 18:00:00,BCH/USDT,132.226,132.2696,131.5093,131.5093,2117.1638545912397,16.0989668
1662915600000,2022-09-11 17:00:00,BCH/USDT,131.8766,133.12,131.6846,132.1533,3831.61596229062,28.9937214
1662912000000,2022-09-11 16:00:00,BCH/USDT,130.7433,131.9038,130.7433,131.7143,1935.5068856819453,14.69473615
1662908400000,2022-09-11 15:00:00,BCH/USDT,130.1595,131.0621,130.1595,130.8679,1918.589716912856,14.66050664
1662904800000,2022-09-11 14:00:00,BCH/USDT,130.6441,130.7796,129.9723,130.2103,1515.3595074359719,11.63778524
1662901200000,2022-09-11 13:00:00,BCH/USDT,130.7292,130.7292,129.9777,130.6476,1713.2198404744802,13.1132898
1662897600000,2022-09-11 12:00:00,BCH/USDT,130.6989,130.9241,130.0521,130.7266,1618.5693953059538,12.38133169
1662894000000,2022-09-11 11:00:00,BCH/USDT,130.5471,131.0551,130.5019,130.6679,1592.1226250928682,12.18449692
1662890400000,2022-09-11 10:00:00,BCH/USDT,130.2966,130.7327,130.1538,130.5436,1666.661745220604,12.76708889
1662886800000,2022-09-11 09:00:00,BCH/USDT,130.1964,130.2773,129.4694,130.2768,1596.107269233648,12.25166161
1662883200000,2022-09-11 08:00:00,BCH/USDT,130.2524,130.5357,129.8576,130.1858,2070.116993909456,15.90125032
1662879600000,2022-09-11 07:00:00,BCH/USDT,129.5102,130.5774,129.4729,130.43,1734.9673335028,13.30190396
1662876000000,2022-09-11 06:00:00,BCH/USDT,130.9929,131.3368,128.517,129.5237,6778.642635902307,52.33515284
1662872400000,2022-09-11 05:00:00,BCH/USDT,131.0296,131.3729,130.9074,131.0977,1946.785261416401,14.84988113
1662868800000,2022-09-11 04:00:00,BCH/USDT,131.3236,131.5178,131.0082,131.1,1797.853886877,13.71360707
1662865200000,2022-09-11 03:00:00,BCH/USDT,131.4524,131.688,131.1683,131.3201,1686.5934337896101,12.8433761
1662861600000,2022-09-11 02:00:00,BCH/USDT,132.2302,132.2453,130.9448,131.4197,2089.285431370576,15.89781008
1662858000000,2022-09-11 01:00:00,BCH/USDT,132.4107,132.789,132.0963,132.1125,1960.9810573713753,14.84326659
1662854400000,2022-09-11 00:00:00,BCH/USDT,132.6943,133.0707,132.0018,132.4225,2085.1028670689,15.74583524
1662850800000,2022-09-10 23:00:00,BCH/USDT,132.6898,133.6117,132.5107,132.6762,1897.94411282889,14.30508345
1662847200000,2022-09-10 22:00:00,BCH/USDT,131.6034,132.8,131.5758,132.8,1712.162311472,12.89278849
1662843600000,2022-09-10 21:00:00,BCH/USDT,131.5757,133.0631,131.4197,131.5267,2129.648952020982,16.19176146
1662840000000,2022-09-10 20:00:00,BCH/USDT,131.911,132.125,131.371,131.6436,2202.6843978836396,16.7321799
1662836400000,2022-09-10 19:00:00,BCH/USDT,131.9614,132.0559,131.6454,131.9504,2028.794543759728,15.37543307
1662832800000,2022-09-10 18:00:00,BCH/USDT,130.786,132.1089,130.6996,131.9666,2197.07140305547,16.64869295
1662829200000,2022-09-10 17:00:00,BCH/USDT,132.0846,132.1227,130.5956,130.6983,2230.725788275581,17.06774907
1662825600000,2022-09-10 16:00:00,BCH/USDT,132.8354,133.2224,131.7793,132.0142,2135.30703796399,16.17482845
1662822000000,2022-09-10 15:00:00,BCH/USDT,133.8098,134.2368,132.7306,132.8465,1862.89037116113,14.02287882
1662818400000,2022-09-10 14:00:00,BCH/USDT,132.7436,134.5066,132.543,133.9118,2212.041441320106,16.51864467
1662814800000,2022-09-10 13:00:00,BCH/USDT,134.1838,134.2407,132.4118,132.6696,1875.996791288928,14.14036668
1662811200000,2022-09-10 12:00:00,BCH/USDT,133.3677,134.0229,131.7869,133.9504,2312.1021527341118,17.26088278
1662807600000,2022-09-10 11:00:00,BCH/USDT,132.0066,133.929,132.0066,133.5277,1839.7407208797893,13.77797057
1662804000000,2022-09-10 10:00:00,BCH/USDT,132.5838,132.5904,131.778,131.9991,1908.291076635765,14.45684915
1662800400000,2022-09-10 09:00:00,BCH/USDT,131.7533,132.6127,131.7533,132.4463,1840.485475834901,13.89608827
1662796800000,2022-09-10 08:00:00,BCH/USDT,131.476,133.8618,131.476,131.8138,2477.6153696371557,18.79632762
1662793200000,2022-09-10 07:00:00,BCH/USDT,134.4301,134.511,131.1744,131.3107,3420.981300668918,26.05257074
1662789600000,2022-09-10 06:00:00,BCH/USDT,133.9041,134.549,133.7744,134.4673,1541.3631780135488,11.46273613
1662786000000,2022-09-10 05:00:00,BCH/USDT,132.956,134.8294,132.8627,133.9101,2016.023751828774,15.05505374
1662782400000,2022-09-10 04:00:00,BCH/USDT,133.6457,134.0234,132.3129,132.903,1901.00416397823,14.30369641
1662778800000,2022-09-10 03:00:00,BCH/USDT,133.3934,134.2829,133.3903,133.4942,1594.727630997886,11.94604433
1662775200000,2022-09-10 02:00:00,BCH/USDT,132.9003,133.4959,132.5045,133.3604,1784.1661322160599,13.37853015
1662771600000,2022-09-10 01:00:00,BCH/USDT,132.2653,133.4023,132.2653,132.9604,1839.889449663764,13.83787541
1662768000000,2022-09-10 00:00:00,BCH/USDT,132.6899,133.2218,131.245,132.0811,1759.036800676156,13.31785396
1662764400000,2022-09-09 23:00:00,BCH/USDT,132.4893,133.2217,131.3052,132.7164,2047.987132765896,15.43130414
1662760800000,2022-09-09 22:00:00,BCH/USDT,131.5123,133.0638,131.4709,132.4506,2347.48391770056,17.7234676
1662757200000,2022-09-09 21:00:00,BCH/USDT,131.7546,131.7999,131.1932,131.4318,2119.1924482301038,16.12389428
1662753600000,2022-09-09 20:00:00,BCH/USDT,131.2751,131.9765,131.0541,131.7918,1749.5846206598758,13.27536782
1662750000000,2022-09-09 19:00:00,BCH/USDT,131.4928,131.4928,131.0077,131.3153,2053.8934178553063,15.64093002
1662746400000,2022-09-09 18:00:00,BCH/USDT,132.6839,132.6839,131.2956,131.4332,1822.10288916492,13.8633381
1662742800000,2022-09-09 17:00:00,BCH/USDT,134.1903,134.545,132.5815,132.6923,2015.699038070952,15.19077624
1662739200000,2022-09-09 16:00:00,BCH/USDT,134.1839,135.3153,133.2084,134.2125,2333.3598741375004,17.385563
1662735600000,2022-09-09 15:00:00,BCH/USDT,133.9511,135.6909,133.6677,134.0996,2408.319422910304,17.95918424
1662732000000,2022-09-09 14:00:00,BCH/USDT,134.1671,134.7089,133.5723,133.8355,2243.72286626247,16.76478114
1662728400000,2022-09-09 13:00:00,BCH/USDT,135.8055,135.8055,133.7914,134.1733,4354.407258278772,32.45360484
1662724800000,2022-09-09 12:00:00,BCH/USDT,134.7941,138.6546,134.4409,135.8353,6084.403205007669,44.7925039
