https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume TUSD
1663372800,2022-09-17 00:00:00,ETH/TUSD,1432.98,1432.98,1432.98,1432.98,0.0084673,12.133471554
1663369200,2022-09-16 23:00:00,ETH/TUSD,1428.91,1430.78,1428.91,1430.78,0.2248308,321.584993211
1663365600,2022-09-16 22:00:00,ETH/TUSD,1438.5,1438.5,1438.5,1438.5,0.0033669,4.84328565
1663362000,2022-09-16 21:00:00,ETH/TUSD,1440.35,1440.35,1436,1436,5.6271411,8081.4385296
1663358400,2022-09-16 20:00:00,ETH/TUSD,1427.47,1432.06,1427.47,1432.06,0.1197202,171.441919612
1663354800,2022-09-16 19:00:00,ETH/TUSD,1429.7,1439.35,1429.7,1431.74,0.6834757,980.236709641
1663351200,2022-09-16 18:00:00,ETH/TUSD,1423.24,1429.94,1423.24,1429.94,42.2830385,60306.683694771
1663347600,2022-09-16 17:00:00,ETH/TUSD,1423.58,1424.91,1421.96,1424.91,0.3026835,430.819168203
1663344000,2022-09-16 16:00:00,ETH/TUSD,1441.45,1441.45,1415.62,1418.52,1.7614766,2499.24287489
1663340400,2022-09-16 15:00:00,ETH/TUSD,1450.23,1453.33,1446.42,1450.98,0.9461671,1370.418197747
1663336800,2022-09-16 14:00:00,ETH/TUSD,1436.74,1456.07,1436.74,1456.07,0.4831157,702.142984339
1663333200,2022-09-16 13:00:00,ETH/TUSD,1460.36,1464.41,1433.38,1437.32,17.039155,24503.172240211
1663329600,2022-09-16 12:00:00,ETH/TUSD,1473.79,1473.79,1461.44,1461.44,1.4832837,2173.530494654
1663326000,2022-09-16 11:00:00,ETH/TUSD,1471.59,1477.39,1468.58,1475.46,1.5224075,2243.843209979
1663322400,2022-09-16 10:00:00,ETH/TUSD,1463.08,1475.51,1458.76,1473.03,0.803744,1181.354665193
1663318800,2022-09-16 09:00:00,ETH/TUSD,1462.99,1464.98,1460.5,1464.98,0.4830888,706.581056543
1663315200,2022-09-16 08:00:00,ETH/TUSD,1466.24,1466.24,1449.86,1455.23,1.6653957,2425.242349979
1663311600,2022-09-16 07:00:00,ETH/TUSD,1474.53,1477.03,1473.74,1473.74,0.5432364,801.196615961
1663308000,2022-09-16 06:00:00,ETH/TUSD,1468.34,1473.97,1468.34,1473.51,0.6394519,941.95719222
1663304400,2022-09-16 05:00:00,ETH/TUSD,1472.08,1476.11,1471.29,1476.11,1.2221963,1800.655086749
1663300800,2022-09-16 04:00:00,ETH/TUSD,1476.44,1477.42,1470.44,1471.62,8.2117172,12098.286774464
1663297200,2022-09-16 03:00:00,ETH/TUSD,1466.25,1471.62,1466.25,1471.62,0.0235483,34.637961551
1663293600,2022-09-16 02:00:00,ETH/TUSD,1465.65,1466.7,1456.48,1466.54,1.0820921,1583.820390736
1663290000,2022-09-16 01:00:00,ETH/TUSD,1465.65,1465.65,1465.65,1465.65,0,0
1663286400,2022-09-16 00:00:00,ETH/TUSD,1472.87,1477.26,1450,1465.65,23.0627777,33669.063467461
1663282800,2022-09-15 23:00:00,ETH/TUSD,1465.19,1474.52,1465.19,1472.2,2.7451017,4028.01552101
1663279200,2022-09-15 22:00:00,ETH/TUSD,1483.41,1483.52,1460.45,1460.45,1.1407758,1681.365041163
1663275600,2022-09-15 21:00:00,ETH/TUSD,1491.33,1491.33,1491.33,1491.33,0.3956537,590.050232421
1663272000,2022-09-15 20:00:00,ETH/TUSD,1493.44,1499.91,1493.44,1499.91,0.1606302,240.930196282
1663268400,2022-09-15 19:00:00,ETH/TUSD,1492.21,1496.52,1491.89,1496.52,1.3068423,1951.577427023
1663264800,2022-09-15 18:00:00,ETH/TUSD,1498.01,1505.8,1491.14,1498.51,5.9115716,8858.330959949
1663261200,2022-09-15 17:00:00,ETH/TUSD,1510.08,1517.22,1505.43,1511.23,7.1940358,10846.534906143
1663257600,2022-09-15 16:00:00,ETH/TUSD,1487.83,1508.76,1487.83,1508.76,9.606844,14460.210817388
1663254000,2022-09-15 15:00:00,ETH/TUSD,1488.47,1493.34,1462.51,1481.7,14.2677872,21067.493175806
1663250400,2022-09-15 14:00:00,ETH/TUSD,1588,1588,1489.33,1489.33,15.5229781,24147.800508262
1663246800,2022-09-15 13:00:00,ETH/TUSD,1584.76,1584.76,1574.4,1574.4,2.843049,4483.581522562
1663243200,2022-09-15 12:00:00,ETH/TUSD,1589.79,1596,1581.89,1591.35,23.6932279,37535.170047802
1663239600,2022-09-15 11:00:00,ETH/TUSD,1578.28,1589.44,1578.28,1589.43,0.0377049,59.532261193
1663236000,2022-09-15 10:00:00,ETH/TUSD,1583.27,1596.45,1579.1,1579.1,27.3300518,43186.880772368
1663232400,2022-09-15 09:00:00,ETH/TUSD,1601.43,1602.66,1586.67,1588.48,0.5464897,869.983203315
1663228800,2022-09-15 08:00:00,ETH/TUSD,1625.97,1626.58,1606.13,1606.13,1.1763658,1896.059653302
1663225200,2022-09-15 07:00:00,ETH/TUSD,1604.28,1652.18,1604.28,1638.6,19.7430784,32261.172474686
1663221600,2022-09-15 06:00:00,ETH/TUSD,1607.57,1628.36,1575.51,1601.71,34.793377,55621.783285533
1663218000,2022-09-15 05:00:00,ETH/TUSD,1610.2,1611.77,1603.79,1611.77,1.4662517,2357.900760237
1663214400,2022-09-15 04:00:00,ETH/TUSD,1602.76,1606.77,1595.89,1606.77,3.197662,5111.704719487
1663210800,2022-09-15 03:00:00,ETH/TUSD,1591.2,1602.44,1591.18,1602.44,1.3034617,2074.051594021
1663207200,2022-09-15 02:00:00,ETH/TUSD,1620.12,1620.12,1610.88,1614.9,2.429071,3921.850508955
1663203600,2022-09-15 01:00:00,ETH/TUSD,1608.79,1622.26,1603.17,1620.15,5.3141357,8607.817230807
1663200000,2022-09-15 00:00:00,ETH/TUSD,1637.32,1655,1632.88,1633.16,2.7998266,4608.899503703
1663196400,2022-09-14 23:00:00,ETH/TUSD,1641.97,1647.13,1630.47,1640.51,2.6458328,4339.302724297
1663192800,2022-09-14 22:00:00,ETH/TUSD,1619.86,1644.46,1619.86,1638.19,5.9173002,9652.363690481
1663189200,2022-09-14 21:00:00,ETH/TUSD,1601.1,1619.58,1596.54,1616.64,0.9769986,1572.339432052
1663185600,2022-09-14 20:00:00,ETH/TUSD,1596.4,1605.24,1596.4,1605.24,0.1707459,272.865920799
1663182000,2022-09-14 19:00:00,ETH/TUSD,1587.8,1599.84,1587.8,1595.89,0.0258663,41.223766869
1663178400,2022-09-14 18:00:00,ETH/TUSD,1592.05,1593.77,1562.71,1575.99,0.8899851,1409.999781388
1663174800,2022-09-14 17:00:00,ETH/TUSD,1602.21,1602.21,1592.15,1592.15,0.4124806,657.573987342
1663171200,2022-09-14 16:00:00,ETH/TUSD,1602.63,1602.63,1588.73,1589.67,6.5223587,10368.820700107
1663167600,2022-09-14 15:00:00,ETH/TUSD,1598.03,1600.28,1591.84,1598.27,6.2016816,9901.174811375
1663164000,2022-09-14 14:00:00,ETH/TUSD,1598.63,1602.07,1590.95,1592.51,1.5527469,2475.471287425
1663160400,2022-09-14 13:00:00,ETH/TUSD,1604.03,1610.64,1595.14,1603.31,12.498809,19961.054200154
1663156800,2022-09-14 12:00:00,ETH/TUSD,1590.81,1610.17,1587.45,1610.17,2.7511363,4380.68798223
1663153200,2022-09-14 11:00:00,ETH/TUSD,1607.55,1607.55,1587.45,1587.45,1.7020113,2712.280745498
1663149600,2022-09-14 10:00:00,ETH/TUSD,1603.41,1603.41,1602.55,1602.56,0.5072573,813.042062452
1663146000,2022-09-14 09:00:00,ETH/TUSD,1599.56,1609.53,1598.28,1602.28,1.5747572,2521.186583411
1663142400,2022-09-14 08:00:00,ETH/TUSD,1601.83,1601.83,1587.73,1600.45,4.8486308,7715.837455643
1663138800,2022-09-14 07:00:00,ETH/TUSD,1610.51,1611.99,1606.83,1606.83,0.4826871,776.790687766
1663135200,2022-09-14 06:00:00,ETH/TUSD,1615.01,1615.03,1605.73,1605.73,0.1355733,218.897460309
1663131600,2022-09-14 05:00:00,ETH/TUSD,1616.49,1616.49,1611.67,1611.67,0.1358319,218.938071139
1663128000,2022-09-14 04:00:00,ETH/TUSD,1616.49,1616.49,1616.49,1616.49,0.6375082,1030.525630218
1663124400,2022-09-14 03:00:00,ETH/TUSD,1594.16,1606.4,1594.16,1602.6,0.6495856,1041.290994862
1663120800,2022-09-14 02:00:00,ETH/TUSD,1591.18,1599.38,1591.18,1599.38,0.2607954,415.709570213
1663117200,2022-09-14 01:00:00,ETH/TUSD,1572.01,1582.61,1569.27,1582.61,6.3182753,9952.231837812
1663113600,2022-09-14 00:00:00,ETH/TUSD,1561.76,1574.06,1561.76,1574.05,1.1288186,1766.888845628
1663110000,2022-09-13 23:00:00,ETH/TUSD,1584.51,1584.51,1567.01,1568.78,0.9513773,1500.490346111
1663106400,2022-09-13 22:00:00,ETH/TUSD,1590.36,1594.08,1590.36,1590.91,0.1512273,240.50652496
1663102800,2022-09-13 21:00:00,ETH/TUSD,1597.61,1607.82,1589.21,1602.08,2.1683996,3463.701144754
1663099200,2022-09-13 20:00:00,ETH/TUSD,1608.78,1620.71,1608.78,1613.69,2.7390308,4427.797009122
1663095600,2022-09-13 19:00:00,ETH/TUSD,1582.31,1601.37,1571.47,1601.37,5.4016782,8598.417911346
1663092000,2022-09-13 18:00:00,ETH/TUSD,1620.9,1622.52,1587.55,1587.55,8.4277042,13576.398591031
1663088400,2022-09-13 17:00:00,ETH/TUSD,1620.12,1631.06,1620.12,1620.9,2.2975401,3727.656904741
1663084800,2022-09-13 16:00:00,ETH/TUSD,1599.56,1612.25,1592.19,1607.93,4.2161326,6753.932928902
1663081200,2022-09-13 15:00:00,ETH/TUSD,1594,1599.32,1585.15,1594.63,18.6708356,29743.395271516
1663077600,2022-09-13 14:00:00,ETH/TUSD,1599.67,1612.25,1577.83,1586.63,11.5411216,18285.151584596
1663074000,2022-09-13 13:00:00,ETH/TUSD,1628.31,1639.66,1605.79,1612.49,51.4378787,83449.297106513
1663070400,2022-09-13 12:00:00,ETH/TUSD,1738.47,1750,1622.13,1631.63,95.3853506,158841.168527424
1663066800,2022-09-13 11:00:00,ETH/TUSD,1737.33,1741.49,1737.33,1740.78,2.1641329,3767.041324385
1663063200,2022-09-13 10:00:00,ETH/TUSD,1723.66,1735.77,1723.66,1733.15,0.1902615,329.184450153
1663059600,2022-09-13 09:00:00,ETH/TUSD,1721.72,1723.01,1721.72,1723.01,0.4525126,779.187156677
1663056000,2022-09-13 08:00:00,ETH/TUSD,1719.94,1719.94,1711.64,1711.64,9.4214519,16126.838414183
1663052400,2022-09-13 07:00:00,ETH/TUSD,1708.79,1719.03,1708.79,1719.03,0.0282006,48.423720792
1663048800,2022-09-13 06:00:00,ETH/TUSD,1723.21,1728.1,1706.28,1706.28,29.641547,51162.492810447
1663045200,2022-09-13 05:00:00,ETH/TUSD,1718.29,1718.29,1718.29,1718.29,0.00015,0.2577435
1663041600,2022-09-13 04:00:00,ETH/TUSD,1717.95,1720.93,1717.95,1720.93,0.2691206,462.355236091
1663038000,2022-09-13 03:00:00,ETH/TUSD,1710.02,1712.09,1703.56,1712.09,0.0039189,6.69846459
1663034400,2022-09-13 02:00:00,ETH/TUSD,1686.86,1706.78,1686.86,1706.78,0.1503619,253.703438558
1663030800,2022-09-13 01:00:00,ETH/TUSD,1690.58,1698,1690.58,1698,0.3713347,630.524269185
1663027200,2022-09-13 00:00:00,ETH/TUSD,1689.23,1690.65,1682.18,1690.65,4.8047174,8115.800999613
1663023600,2022-09-12 23:00:00,ETH/TUSD,1711.7,1712.69,1709,1709,0.3065601,524.044093736
1663020000,2022-09-12 22:00:00,ETH/TUSD,1719.12,1719.12,1703.91,1711.09,0.1543597,263.444795848
1663016400,2022-09-12 21:00:00,ETH/TUSD,1722.08,1722.82,1722.08,1722.82,0.1273806,219.391107648
1663012800,2022-09-12 20:00:00,ETH/TUSD,1727.06,1727.06,1723.38,1724.99,1.1148512,1921.720599436
1663009200,2022-09-12 19:00:00,ETH/TUSD,1726.48,1729.93,1720.7,1722.27,1.5241931,2630.11458038
1663005600,2022-09-12 18:00:00,ETH/TUSD,1721.13,1733,1721.11,1730.17,0.745259,1287.399431992
1663002000,2022-09-12 17:00:00,ETH/TUSD,1713.48,1713.48,1713.48,1713.48,0.1400658,239.999946984
1662998400,2022-09-12 16:00:00,ETH/TUSD,1707.57,1718.9,1697.47,1714.88,8.1219122,13903.143287613
1662994800,2022-09-12 15:00:00,ETH/TUSD,1725.3,1734.2,1704.57,1706.7,10.5807095,18249.250947901
1662991200,2022-09-12 14:00:00,ETH/TUSD,1751.67,1751.67,1740.09,1741.81,0.0723785,126.349895461
1662987600,2022-09-12 13:00:00,ETH/TUSD,1751.16,1751.16,1740.64,1740.64,0.2295542,401.900465674
1662984000,2022-09-12 12:00:00,ETH/TUSD,1742.57,1742.57,1742.57,1742.57,0.000403,0.70225571
1662980400,2022-09-12 11:00:00,ETH/TUSD,1757.21,1757.21,1757.21,1757.21,0.00015,0.2635815
1662976800,2022-09-12 10:00:00,ETH/TUSD,1752.29,1752.29,1730.64,1744.48,0.9350101,1626.285771723
1662973200,2022-09-12 09:00:00,ETH/TUSD,1754.91,1754.91,1751.52,1751.52,0.0176166,30.913895454
1662969600,2022-09-12 08:00:00,ETH/TUSD,1753.82,1760.69,1750.58,1751.79,10.4135692,18297.099145286
1662966000,2022-09-12 07:00:00,ETH/TUSD,1735.62,1759.83,1735.62,1759.83,2.1234409,3721.35876077
1662962400,2022-09-12 06:00:00,ETH/TUSD,1725.25,1735.26,1722.71,1735.26,1.1415794,1971.378155054
1662958800,2022-09-12 05:00:00,ETH/TUSD,1723.95,1734.28,1717.67,1731.87,28.0757762,48483.889336716
1662955200,2022-09-12 04:00:00,ETH/TUSD,1729.54,1730.14,1724.45,1730.14,0.2580941,446.52559671
1662951600,2022-09-12 03:00:00,ETH/TUSD,1725.75,1725.78,1725.34,1725.34,0.116172,200.48550783
1662948000,2022-09-12 02:00:00,ETH/TUSD,1741.55,1744.65,1733.96,1733.96,12.8651565,22339.644946368
1662944400,2022-09-12 01:00:00,ETH/TUSD,1740,1780.75,1739.3,1780.75,3.2707748,5813.705482597
1662940800,2022-09-12 00:00:00,ETH/TUSD,1763.31,1763.71,1753.85,1753.85,13.2528766,23334.566033049
1662937200,2022-09-11 23:00:00,ETH/TUSD,1746.96,1761.24,1746.96,1761.24,0.2077218,365.71951014
1662933600,2022-09-11 22:00:00,ETH/TUSD,1743.35,1752.72,1743.35,1746.96,0.6069648,1060.067114841
1662930000,2022-09-11 21:00:00,ETH/TUSD,1764.99,1764.99,1744.79,1744.79,10.1372339,17693.871872917
1662926400,2022-09-11 20:00:00,ETH/TUSD,1767.98,1767.98,1748.23,1753.9,0.2352048,412.420965291
1662922800,2022-09-11 19:00:00,ETH/TUSD,1765.57,1765.67,1762.62,1763.57,2.3080999,4069.373455847
1662919200,2022-09-11 18:00:00,ETH/TUSD,1769.95,1777.04,1768.77,1777.04,0.2191156,388.572313763
1662915600,2022-09-11 17:00:00,ETH/TUSD,1771.98,1782.23,1769.89,1782.23,1.3136121,2334.649143111
1662912000,2022-09-11 16:00:00,ETH/TUSD,1767.87,1774.44,1767.87,1771.86,0.9422061,1670.22135197
1662908400,2022-09-11 15:00:00,ETH/TUSD,1775.66,1778.28,1769.6,1774.51,0.2950097,523.896746358
1662904800,2022-09-11 14:00:00,ETH/TUSD,1765.88,1767.53,1758.04,1764.4,3.1898761,5629.702286428
1662901200,2022-09-11 13:00:00,ETH/TUSD,1773.31,1773.31,1767.19,1767.19,0.3862803,684.403852017
1662897600,2022-09-11 12:00:00,ETH/TUSD,1773.05,1773.05,1773.05,1773.05,0.6392889,1133.491184145
1662894000,2022-09-11 11:00:00,ETH/TUSD,1774.94,1779.35,1774.94,1779.32,1.509535,2682.428716083
1662890400,2022-09-11 10:00:00,ETH/TUSD,1760.85,1763.23,1760.85,1761.35,0.1994334,351.351582752
1662886800,2022-09-11 09:00:00,ETH/TUSD,1762.93,1762.93,1762.53,1762.53,0.0329725,58.116420425
1662883200,2022-09-11 08:00:00,ETH/TUSD,1758.84,1766,1758.84,1766,1.3357699,2356.024386708
1662879600,2022-09-11 07:00:00,ETH/TUSD,1758.79,1762.3,1758.79,1762.3,0.2974361,523.635459077
1662876000,2022-09-11 06:00:00,ETH/TUSD,1769.82,1769.82,1758.79,1758.79,0.4442338,782.890552868
1662872400,2022-09-11 05:00:00,ETH/TUSD,1762.16,1762.16,1762.16,1762.16,0,0
1662868800,2022-09-11 04:00:00,ETH/TUSD,1760,1765.11,1760,1762.16,0.1555742,274.154417222
1662865200,2022-09-11 03:00:00,ETH/TUSD,1769.77,1769.77,1769.77,1769.77,0.0020719,3.666786463
1662861600,2022-09-11 02:00:00,ETH/TUSD,1760.94,1765.73,1757.82,1765.73,9.6531811,16998.982364128
1662858000,2022-09-11 01:00:00,ETH/TUSD,1774.09,1774.09,1760.94,1760.94,0.1156427,203.71144366
1662854400,2022-09-11 00:00:00,ETH/TUSD,1775.52,1775.52,1775.52,1775.52,0,0
1662850800,2022-09-10 23:00:00,ETH/TUSD,1782.69,1782.69,1775.52,1775.52,0.1365526,242.852357085
1662847200,2022-09-10 22:00:00,ETH/TUSD,1765.29,1765.29,1765.29,1765.29,0.0446785,78.870509265
1662843600,2022-09-10 21:00:00,ETH/TUSD,1735,1771.14,1735,1747.4,16.2635364,28479.35034357
1662840000,2022-09-10 20:00:00,ETH/TUSD,1737.4,1737.65,1731.38,1733.96,0.2213625,383.947290389
1662836400,2022-09-10 19:00:00,ETH/TUSD,1737.43,1740.77,1737.07,1738.1,16.3597505,28463.727940173
1662832800,2022-09-10 18:00:00,ETH/TUSD,1734.1,1738.77,1733.11,1736,0.7969587,1383.496115903
1662829200,2022-09-10 17:00:00,ETH/TUSD,1719.6,1719.6,1718.85,1718.85,0.943,1621.130102147
1662825600,2022-09-10 16:00:00,ETH/TUSD,1715.75,1718.85,1714.57,1718.85,1.9995046,3435.879640177
1662822000,2022-09-10 15:00:00,ETH/TUSD,1715.75,1715.75,1715.75,1715.75,0.1996049,342.472107175
1662818400,2022-09-10 14:00:00,ETH/TUSD,1711.85,1721.28,1711.85,1712.54,2.0362279,3491.262566997
1662814800,2022-09-10 13:00:00,ETH/TUSD,1726.93,1726.93,1726.93,1726.93,0,0
1662811200,2022-09-10 12:00:00,ETH/TUSD,1726.93,1726.93,1726.93,1726.93,0.1380809,238.456048637
1662807600,2022-09-10 11:00:00,ETH/TUSD,1722.29,1728.47,1722.28,1723.87,0.0329618,56.814992739
1662804000,2022-09-10 10:00:00,ETH/TUSD,1722.28,1722.28,1722.28,1722.28,0.1074924,185.132010672
1662800400,2022-09-10 09:00:00,ETH/TUSD,1717.64,1722.22,1717.64,1719.56,0.9015682,1549.545552274
1662796800,2022-09-10 08:00:00,ETH/TUSD,1709.42,1709.42,1709.42,1709.42,0,0
1662793200,2022-09-10 07:00:00,ETH/TUSD,1733.28,1734.46,1709.42,1709.42,4.5637649,7911.434249505
1662789600,2022-09-10 06:00:00,ETH/TUSD,1730.22,1730.79,1730.22,1730.79,0.1389513,240.416455029
1662786000,2022-09-10 05:00:00,ETH/TUSD,1731.78,1738.14,1730.48,1737,2.0530525,3563.280442597
1662782400,2022-09-10 04:00:00,ETH/TUSD,1735.58,1741,1731.78,1731.78,0.6415579,1113.037206143
1662778800,2022-09-10 03:00:00,ETH/TUSD,1733.91,1736.34,1732.87,1733.09,0.1105023,191.713909547
1662775200,2022-09-10 02:00:00,ETH/TUSD,1723,1723.52,1723,1723.52,0.1688743,291.042841796
1662771600,2022-09-10 01:00:00,ETH/TUSD,1718.96,1724.91,1718.96,1721.86,0.235767,405.988133594
1662768000,2022-09-10 00:00:00,ETH/TUSD,1715.18,1715.18,1709.57,1709.57,0.2876048,491.986100405
1662764400,2022-09-09 23:00:00,ETH/TUSD,1724.65,1727.96,1710.63,1719.09,4.7577283,8217.617741417
1662760800,2022-09-09 22:00:00,ETH/TUSD,1713.71,1725.63,1713.71,1725.63,0.3690538,634.655190482
1662757200,2022-09-09 21:00:00,ETH/TUSD,1716.17,1717.55,1716.07,1717.55,1.7432041,2992.044476253
1662753600,2022-09-09 20:00:00,ETH/TUSD,1723.1,1727.13,1718.63,1723.12,1.7528594,3018.704619289
1662750000,2022-09-09 19:00:00,ETH/TUSD,1708.81,1723.92,1705.36,1723.13,9.0601098,15500.306268312
1662746400,2022-09-09 18:00:00,ETH/TUSD,1697.05,1711.66,1695,1711.66,5.9360045,10085.880821239
1662742800,2022-09-09 17:00:00,ETH/TUSD,1717.79,1717.79,1703.5,1703.5,0.2786172,474.975118823
1662739200,2022-09-09 16:00:00,ETH/TUSD,1721.38,1722.53,1702.01,1706.93,18.9923713,32423.54061409
1662735600,2022-09-09 15:00:00,ETH/TUSD,1727,1731.84,1717.69,1717.69,0.5250184,902.456931895
1662732000,2022-09-09 14:00:00,ETH/TUSD,1729.93,1729.93,1716.34,1726.45,1.338546,2304.212041449
1662728400,2022-09-09 13:00:00,ETH/TUSD,1728.97,1728.97,1714.33,1719.75,1.3258043,2280.014626232
1662724800,2022-09-09 12:00:00,ETH/TUSD,1702.78,1783.73,1702.78,1728.97,16.5287779,28520.097718695
1662721200,2022-09-09 11:00:00,ETH/TUSD,1706.3,1706.3,1699.22,1699.22,0.6497088,1105.414336002
1662717600,2022-09-09 10:00:00,ETH/TUSD,1694.82,1707.73,1694.82,1706.3,2.0000062,3412.931280239
1662714000,2022-09-09 09:00:00,ETH/TUSD,1695.37,1698.52,1692.88,1693.74,1.7130844,2900.929774672
1662710400,2022-09-09 08:00:00,ETH/TUSD,1708.31,1713.22,1704.37,1713.22,0.8494095,1453.67114041
1662706800,2022-09-09 07:00:00,ETH/TUSD,1708.49,1712.02,1701.45,1701.45,0.8231497,1405.860220442
1662703200,2022-09-09 06:00:00,ETH/TUSD,1703.27,1714.99,1703.27,1711.93,3.0657386,5248.717744719
1662699600,2022-09-09 05:00:00,ETH/TUSD,1697.91,1708.09,1697.91,1708.09,0.0643955,109.34211163
1662696000,2022-09-09 04:00:00,ETH/TUSD,1677.79,1700.53,1670.74,1700,2.4282567,4079.542163812
1662692400,2022-09-09 03:00:00,ETH/TUSD,1643.6,1670.07,1643.6,1665.2,85.0883918,140454.647579777
1662688800,2022-09-09 02:00:00,ETH/TUSD,1643.77,1643.77,1643.77,1643.77,0.01339,22.0100803
1662685200,2022-09-09 01:00:00,ETH/TUSD,1638.45,1643.77,1632.4,1632.4,0.1478631,242.027907822
1662681600,2022-09-09 00:00:00,ETH/TUSD,1640.75,1646.02,1639.58,1646.02,2.6983772,4426.409138846
1662678000,2022-09-08 23:00:00,ETH/TUSD,1632.71,1632.71,1630.36,1630.36,0.1223636,199.497840081
1662674400,2022-09-08 22:00:00,ETH/TUSD,1633.25,1633.25,1628.34,1632.79,0.7584248,1236.856846354
1662670800,2022-09-08 21:00:00,ETH/TUSD,1642.78,1644.43,1633.91,1637.32,0.5719013,937.646943884
1662667200,2022-09-08 20:00:00,ETH/TUSD,1658.87,1659.83,1642,1642,14.5183569,24033.876612158
1662663600,2022-09-08 19:00:00,ETH/TUSD,1630.27,1643.8,1630.27,1643.8,0.670716,1100.136253915
1662660000,2022-09-08 18:00:00,ETH/TUSD,1630.59,1631.59,1629.6,1629.6,0.9592049,1564.496166942
1662656400,2022-09-08 17:00:00,ETH/TUSD,1637.83,1637.83,1629.13,1629.13,1.4391258,2351.321356505
1662652800,2022-09-08 16:00:00,ETH/TUSD,1615.93,1632.37,1615.93,1632.37,0.4028792,653.041148855
1662649200,2022-09-08 15:00:00,ETH/TUSD,1645,1650,1635.01,1635.01,3.1713627,5208.48697376
1662645600,2022-09-08 14:00:00,ETH/TUSD,1631.65,1640.03,1626.05,1632.1,1.2226579,1990.308055944
1662642000,2022-09-08 13:00:00,ETH/TUSD,1621.52,1645,1607.99,1640.62,2.0967219,3436.321584979
1662638400,2022-09-08 12:00:00,ETH/TUSD,1634.71,1645.64,1613.73,1621.47,50.8988752,82877.180596784
1662634800,2022-09-08 11:00:00,ETH/TUSD,1641.15,1641.16,1631.66,1633.5,0.2961574,485.311217993
1662631200,2022-09-08 10:00:00,ETH/TUSD,1614.29,1641.7,1614.29,1641.7,0.2368146,387.185573504
1662627600,2022-09-08 09:00:00,ETH/TUSD,1617.02,1620.59,1611.91,1620.59,0.1292609,208.945132374
1662624000,2022-09-08 08:00:00,ETH/TUSD,1606.32,1626.24,1606.32,1626.24,0.0359312,57.894870709
1662620400,2022-09-08 07:00:00,ETH/TUSD,1624.9,1630.16,1598.57,1601.82,2.6655503,4265.121370998
1662616800,2022-09-08 06:00:00,ETH/TUSD,1635,1635,1622.89,1622.98,0.1817449,296.60698752
1662613200,2022-09-08 05:00:00,ETH/TUSD,1643.81,1643.81,1638.77,1638.77,0.0868263,142.443783231
