https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume COTI,Volume BTC
1663459200,2022-09-18 00:00:00,COTI/BTC,0.000004737,0.000004748,0.000004725,0.000004733,3100.1479,0.014688028074
1663372800,2022-09-17 00:00:00,COTI/BTC,0.000004898,0.000004908,0.000004695,0.000004716,242011.6705,1.1539352990074
1663286400,2022-09-16 00:00:00,COTI/BTC,0.000004555,0.000005406,0.000004508,0.000004898,1215089.05601494,6.04573714747588146
1663200000,2022-09-15 00:00:00,COTI/BTC,0.000004611,0.000004682,0.000004479,0.000004575,265888.9077,1.2150314378137
1663113600,2022-09-14 00:00:00,COTI/BTC,0.000004561,0.000004722,0.000004466,0.000004644,271125.9036,1.2522103259598
1663027200,2022-09-13 00:00:00,COTI/BTC,0.000004566,0.000004666,0.000004388,0.000004565,584048.0442,2.6661305378246
1662940800,2022-09-12 00:00:00,COTI/BTC,0.000004547,0.000004708,0.000004482,0.000004555,383547.3004,1.7550702538147
1662854400,2022-09-11 00:00:00,COTI/BTC,0.000004554,0.000004681,0.000004522,0.000004552,147555.3695,0.6782915714655
1662768000,2022-09-10 00:00:00,COTI/BTC,0.000004597,0.000004743,0.000004518,0.000004518,258389.6315,1.2001693753653
1662681600,2022-09-09 00:00:00,COTI/BTC,0.000004964,0.000004974,0.00000451,0.000004581,322728.9804,1.502414492891
1662595200,2022-09-08 00:00:00,COTI/BTC,0.000004915,0.000005067,0.000004845,0.000004964,553372.6041,2.7347647754821
1662508800,2022-09-07 00:00:00,COTI/BTC,0.000004679,0.000004985,0.000004676,0.000004905,287128.4045,1.3951902253185
1662422400,2022-09-06 00:00:00,COTI/BTC,0.000004741,0.000004797,0.00000457,0.000004681,224104.806,1.0505448889698
1662336000,2022-09-05 00:00:00,COTI/BTC,0.000004797,0.000004839,0.000004658,0.00000474,59256.1307,0.2806384944648
1662249600,2022-09-04 00:00:00,COTI/BTC,0.000004765,0.000004835,0.00000474,0.000004773,80218.387,0.3831329597929
1662163200,2022-09-03 00:00:00,COTI/BTC,0.000004598,0.0000048,0.000004596,0.000004776,134740.4134,0.6321773434314
1662076800,2022-09-02 00:00:00,COTI/BTC,0.000004548,0.000004658,0.000004504,0.000004625,119337.199,0.547847076478
1661990400,2022-09-01 00:00:00,COTI/BTC,0.000004466,0.000004581,0.000004384,0.000004547,225968.3962,1.0199923858593
1661904000,2022-08-31 00:00:00,COTI/BTC,0.000004482,0.000004526,0.000004435,0.000004466,76501.8477,0.3428513268977
1661817600,2022-08-30 00:00:00,COTI/BTC,0.000004536,0.000004597,0.000004394,0.000004473,166728.2189,0.7485323272139
1661731200,2022-08-29 00:00:00,COTI/BTC,0.000004359,0.000004588,0.000004321,0.000004537,256653.3112,1.1516811057062
1661644800,2022-08-28 00:00:00,COTI/BTC,0.000004521,0.000004554,0.000004359,0.00000436,311640.6102,1.3904493962447
1661558400,2022-08-27 00:00:00,COTI/BTC,0.000004369,0.000004614,0.000004359,0.000004526,324702.4035,1.4461245232982
1661472000,2022-08-26 00:00:00,COTI/BTC,0.00000456,0.0000046,0.00000432,0.000004348,260550.8253,1.1776257821133
1661385600,2022-08-25 00:00:00,COTI/BTC,0.000004626,0.000004666,0.000004506,0.000004558,73233.2886,0.3345259226727
1661299200,2022-08-24 00:00:00,COTI/BTC,0.000004645,0.000004722,0.000004585,0.000004595,113655.8174,0.5263127868228
1661212800,2022-08-23 00:00:00,COTI/BTC,0.000004552,0.000004708,0.000004549,0.000004661,171404.0732,0.7968087318811
1661126400,2022-08-22 00:00:00,COTI/BTC,0.000004676,0.000004777,0.000004439,0.000004555,347668.385,1.5988260540246
1661040000,2022-08-21 00:00:00,COTI/BTC,0.000004483,0.000004708,0.000004461,0.000004676,68054.1019,0.3126349218329
1660953600,2022-08-20 00:00:00,COTI/BTC,0.000004643,0.000004676,0.0000044,0.000004503,74793.4932,0.3429209589216
1660867200,2022-08-19 00:00:00,COTI/BTC,0.000004454,0.000004666,0.000004141,0.000004648,651115.427,2.9102569856968
1660780800,2022-08-18 00:00:00,COTI/BTC,0.000004629,0.000004786,0.000004439,0.000004441,168065.7164,0.7790310644753
1660694400,2022-08-17 00:00:00,COTI/BTC,0.00000476,0.000004936,0.000004622,0.000004664,367445.9275,1.7469382107834
1660608000,2022-08-16 00:00:00,COTI/BTC,0.000004741,0.000004834,0.000004658,0.000004758,81029.3939,0.3842348837591
1660521600,2022-08-15 00:00:00,COTI/BTC,0.000004773,0.000004832,0.000004683,0.000004725,231073.484,1.0961783763146
1660435200,2022-08-14 00:00:00,COTI/BTC,0.000004998,0.000005063,0.000004768,0.00000478,59735.7457,0.2948880441794
1660348800,2022-08-13 00:00:00,COTI/BTC,0.000005044,0.000005044,0.000004933,0.00000494,94709.5323,0.4725273388527
1660262400,2022-08-12 00:00:00,COTI/BTC,0.000005027,0.000005166,0.000004964,0.000005035,102336.1319,0.5175083782552
1660176000,2022-08-11 00:00:00,COTI/BTC,0.000005062,0.000005178,0.000004912,0.000005029,271092.81536868,1.35940782424499016
1660089600,2022-08-10 00:00:00,COTI/BTC,0.000004873,0.000005053,0.000004828,0.000005053,253874.0355,1.2467781713111
1660003200,2022-08-09 00:00:00,COTI/BTC,0.000004982,0.000005062,0.000004867,0.00000488,120085.899,0.5943955780909
1659916800,2022-08-08 00:00:00,COTI/BTC,0.000005115,0.000005168,0.000004941,0.000005015,78008.8466,0.3913665993479
1659830400,2022-08-07 00:00:00,COTI/BTC,0.000004911,0.000005205,0.000004883,0.000005111,184591.3309,0.9353516418016
1659744000,2022-08-06 00:00:00,COTI/BTC,0.000004897,0.000005,0.00000486,0.000004929,129203.0207,0.6390059824042
1659657600,2022-08-05 00:00:00,COTI/BTC,0.000004832,0.0000049,0.000004791,0.000004889,215760.7167,1.0522501561748
1659571200,2022-08-04 00:00:00,COTI/BTC,0.000004828,0.00000489,0.000004779,0.000004849,63223.0123,0.3042247848857
1659484800,2022-08-03 00:00:00,COTI/BTC,0.000004919,0.000005041,0.000004754,0.00000482,323294.9937,1.5844163834825
1659398400,2022-08-02 00:00:00,COTI/BTC,0.000004967,0.000005226,0.000004641,0.00000494,631041.0537,3.0898888246811
1659312000,2022-08-01 00:00:00,COTI/BTC,0.000004675,0.000005044,0.000004672,0.000004946,970273.9516,4.6958035014545
1659225600,2022-07-31 00:00:00,COTI/BTC,0.000004595,0.000004826,0.000004578,0.000004676,369190.2203,1.7301381125435
1659139200,2022-07-30 00:00:00,COTI/BTC,0.000004546,0.000004761,0.000004527,0.000004611,239449.9231,1.1064967632677
1659052800,2022-07-29 00:00:00,COTI/BTC,0.00000445,0.000004597,0.000004357,0.000004524,515444.9885,2.3110573134043
1658966400,2022-07-28 00:00:00,COTI/BTC,0.000004444,0.0000045,0.000004369,0.000004421,114621.0755,0.5088810842246
1658880000,2022-07-27 00:00:00,COTI/BTC,0.000004469,0.000004502,0.000004331,0.000004387,43259.8189,0.1897853888367
1658793600,2022-07-26 00:00:00,COTI/BTC,0.000004352,0.000004523,0.000004315,0.000004445,193989.3893,0.8469676078022
1658707200,2022-07-25 00:00:00,COTI/BTC,0.000004627,0.000004659,0.000004336,0.000004373,145917.6515,0.6652757619542
1658620800,2022-07-24 00:00:00,COTI/BTC,0.000004606,0.000004685,0.000004578,0.000004649,153172.7425,0.7096252658775
1658534400,2022-07-23 00:00:00,COTI/BTC,0.000004547,0.000004722,0.000004532,0.000004595,134162.3257,0.6150013357111
1658448000,2022-07-22 00:00:00,COTI/BTC,0.000004611,0.000004722,0.000004546,0.00000456,134819.4971,0.6234341899733
