https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume LINK
1663430400000,2022-09-17 16:00:00,LINK/BTC,0.00039671,0.00039727,0.00039522,0.00039727,0.002145258,5.4
1663426800000,2022-09-17 15:00:00,LINK/BTC,0.00039976,0.00039976,0.0003963,0.0003963,0.0016248299999999999,4.1
1663423200000,2022-09-17 14:00:00,LINK/BTC,0.00039529,0.00039927,0.00039486,0.00039862,0.0019133759999999998,4.8
1663419600000,2022-09-17 13:00:00,LINK/BTC,0.00039589,0.00039589,0.00039445,0.0003952,0.00225264,5.7
1663416000000,2022-09-17 12:00:00,LINK/BTC,0.00039629,0.00039873,0.0003957,0.0003957,0.0023742,6.0
1663412400000,2022-09-17 11:00:00,LINK/BTC,0.00039706,0.00039761,0.00039539,0.00039568,0.001899264,4.8
1663408800000,2022-09-17 10:00:00,LINK/BTC,0.00040182,0.00040182,0.00039667,0.00039773,0.0025848472699999997,6.499
1663405200000,2022-09-17 09:00:00,LINK/BTC,0.00039852,0.00040194,0.00039838,0.00040184,0.0018484639999999997,4.6
1663401600000,2022-09-17 08:00:00,LINK/BTC,0.00040295,0.00040414,0.00039992,0.00039992,0.00239952,6.0
1663398000000,2022-09-17 07:00:00,LINK/BTC,0.00040295,0.00040638,0.00040191,0.0004027,0.006941173657386,17.23658718
1663394400000,2022-09-17 06:00:00,LINK/BTC,0.00040162,0.00040317,0.00040101,0.00040287,0.002256072,5.6
1663390800000,2022-09-17 05:00:00,LINK/BTC,0.00039353,0.00040025,0.00039229,0.00040025,0.0204256561052775,51.03224511
1663387200000,2022-09-17 04:00:00,LINK/BTC,0.00039218,0.00039376,0.00039218,0.00039365,0.00196825,5.0
1663383600000,2022-09-17 03:00:00,LINK/BTC,0.00039101,0.00039249,0.00039043,0.00039187,0.002155285,5.5
1663380000000,2022-09-17 02:00:00,LINK/BTC,0.00039005,0.00039132,0.00038947,0.00039066,0.0024611579999999997,6.3
1663376400000,2022-09-17 01:00:00,LINK/BTC,0.00038389,0.0003891,0.0003836,0.0003891,0.00256806,6.6
1663372800000,2022-09-17 00:00:00,LINK/BTC,0.00038753,0.00038877,0.00038392,0.00038392,0.001497288,3.9
1663369200000,2022-09-16 23:00:00,LINK/BTC,0.00038456,0.00038684,0.00038456,0.00038637,0.0023182199999999997,6.0
1663365600000,2022-09-16 22:00:00,LINK/BTC,0.00038674,0.00038861,0.00038499,0.00038499,0.002078946,5.4
1663362000000,2022-09-16 21:00:00,LINK/BTC,0.0003822,0.00039177,0.00038208,0.00038648,0.001971048,5.1
1663358400000,2022-09-16 20:00:00,LINK/BTC,0.00038553,0.00038553,0.00038287,0.00038333,0.0019933159999999998,5.2
1663354800000,2022-09-16 19:00:00,LINK/BTC,0.00038858,0.00038913,0.00038623,0.00038623,0.001815281,4.7
1663351200000,2022-09-16 18:00:00,LINK/BTC,0.00039083,0.00039118,0.00038837,0.00038911,0.0018662086382919,4.79609529
1663347600000,2022-09-16 17:00:00,LINK/BTC,0.00039093,0.00039385,0.00039066,0.00039117,0.0021514349999999997,5.5
1663344000000,2022-09-16 16:00:00,LINK/BTC,0.00039445,0.00039445,0.00038958,0.0003917,0.0027810699999999996,7.1
1663340400000,2022-09-16 15:00:00,LINK/BTC,0.0003924,0.00039342,0.00039064,0.00039258,0.001805868,4.6
1663336800000,2022-09-16 14:00:00,LINK/BTC,0.00039186,0.0003936,0.00039135,0.00039253,0.002041156,5.2
1663333200000,2022-09-16 13:00:00,LINK/BTC,0.00038998,0.00039062,0.00038642,0.00039062,0.00214841,5.5
1663329600000,2022-09-16 12:00:00,LINK/BTC,0.0003895,0.00039104,0.0003889,0.0003889,0.0019056100000000003,4.9
1663326000000,2022-09-16 11:00:00,LINK/BTC,0.00038842,0.00039014,0.00038708,0.00038998,0.0034723982874606,8.90404197
1663322400000,2022-09-16 10:00:00,LINK/BTC,0.00038233,0.00038927,0.00038233,0.00038927,0.00315269773,8.099
1663318800000,2022-09-16 09:00:00,LINK/BTC,0.00038078,0.00038472,0.00038078,0.00038277,0.002411451,6.3
1663315200000,2022-09-16 08:00:00,LINK/BTC,0.00038393,0.00038543,0.00037968,0.00037968,0.0047764454001600004,12.580187
1663311600000,2022-09-16 07:00:00,LINK/BTC,0.00038159,0.00038575,0.00038159,0.00038415,0.002420145,6.3
1663308000000,2022-09-16 06:00:00,LINK/BTC,0.00038043,0.0003831,0.00037968,0.00038146,0.002059884,5.4
1663304400000,2022-09-16 05:00:00,LINK/BTC,0.00037779,0.00038057,0.0003728,0.00038057,0.0024986326584845,6.56550085
1663300800000,2022-09-16 04:00:00,LINK/BTC,0.00038158,0.00038176,0.00037781,0.00037781,0.002153517,5.7
1663297200000,2022-09-16 03:00:00,LINK/BTC,0.00038083,0.00038179,0.00037946,0.00038163,0.002556921,6.7
1663293600000,2022-09-16 02:00:00,LINK/BTC,0.00038109,0.00038109,0.00037805,0.00037968,0.0021641760000000003,5.7
1663290000000,2022-09-16 01:00:00,LINK/BTC,0.00038405,0.00038405,0.00038096,0.00038096,0.0017905120000000002,4.7
1663286400000,2022-09-16 00:00:00,LINK/BTC,0.00038073,0.00038618,0.00038073,0.00038498,0.0023811012999999997,6.185
1663282800000,2022-09-15 23:00:00,LINK/BTC,0.00037944,0.00038404,0.00037835,0.00038404,0.002035412,5.3
1663279200000,2022-09-15 22:00:00,LINK/BTC,0.00037896,0.00038051,0.00037691,0.00037937,0.0016909187453089999,4.4571757
1663275600000,2022-09-15 21:00:00,LINK/BTC,0.00037281,0.0003796,0.00037156,0.00037835,0.002080925,5.5
1663272000000,2022-09-15 20:00:00,LINK/BTC,0.0003702,0.00037383,0.0003702,0.00037266,0.0025340880000000003,6.8
1663268400000,2022-09-15 19:00:00,LINK/BTC,0.00037158,0.00037158,0.00036937,0.00037074,0.002335662,6.3
1663264800000,2022-09-15 18:00:00,LINK/BTC,0.00036888,0.00037163,0.00036869,0.00037029,0.0019995660000000004,5.4
1663261200000,2022-09-15 17:00:00,LINK/BTC,0.00036466,0.00036929,0.00036466,0.00036841,0.0020262550000000002,5.5
1663257600000,2022-09-15 16:00:00,LINK/BTC,0.000363,0.00036642,0.00036234,0.00036586,0.002231746,6.1
1663254000000,2022-09-15 15:00:00,LINK/BTC,0.00036018,0.00036231,0.00035858,0.00036231,0.002499939,6.9
1663250400000,2022-09-15 14:00:00,LINK/BTC,0.00036325,0.00036417,0.00036005,0.00036034,0.001909802,5.3
1663246800000,2022-09-15 13:00:00,LINK/BTC,0.00036418,0.00036427,0.00036247,0.00036289,0.0023606399412662,6.50511158
1663243200000,2022-09-15 12:00:00,LINK/BTC,0.00036306,0.00036484,0.00036244,0.00036463,0.0027971210617154002,7.67112158
1663239600000,2022-09-15 11:00:00,LINK/BTC,0.00035978,0.00036318,0.00035978,0.00036302,0.0017424959999999998,4.8
1663236000000,2022-09-15 10:00:00,LINK/BTC,0.00036303,0.00036374,0.00035953,0.00035953,0.001581932,4.4
1663232400000,2022-09-15 09:00:00,LINK/BTC,0.00036349,0.00036497,0.00036311,0.00036314,0.001924642,5.3
1663228800000,2022-09-15 08:00:00,LINK/BTC,0.00036535,0.00036535,0.00036308,0.00036371,0.001527582,4.2
1663225200000,2022-09-15 07:00:00,LINK/BTC,0.00036713,0.00036787,0.00036609,0.00036693,0.001431027,3.9
1663221600000,2022-09-15 06:00:00,LINK/BTC,0.0003605,0.00036572,0.00035799,0.00036548,0.0038112238976744,10.42799578
1663218000000,2022-09-15 05:00:00,LINK/BTC,0.00035878,0.0003629,0.00035824,0.00036239,0.001594516,4.4
1663214400000,2022-09-15 04:00:00,LINK/BTC,0.00035887,0.00035887,0.00035662,0.00035866,0.0022398861410014,6.24515179
1663210800000,2022-09-15 03:00:00,LINK/BTC,0.00035856,0.00035919,0.00035748,0.00035919,0.001867788,5.2
1663207200000,2022-09-15 02:00:00,LINK/BTC,0.00036446,0.00036457,0.00035842,0.00035997,0.001871844,5.2
1663203600000,2022-09-15 01:00:00,LINK/BTC,0.00036566,0.0003668,0.00036438,0.00036485,0.00189722,5.2
1663200000000,2022-09-15 00:00:00,LINK/BTC,0.00035674,0.00036638,0.00034235,0.00036638,0.002051728,5.6
1663196400000,2022-09-14 23:00:00,LINK/BTC,0.00036854,0.00036854,0.00036728,0.00036851,0.001879401,5.1
1663192800000,2022-09-14 22:00:00,LINK/BTC,0.00036926,0.00037002,0.00036829,0.00036946,0.00221676,6.0
1663189200000,2022-09-14 21:00:00,LINK/BTC,0.00037157,0.00037157,0.00036898,0.00036911,0.0026575920000000003,7.2
1663185600000,2022-09-14 20:00:00,LINK/BTC,0.00037132,0.00037132,0.00036973,0.00037091,0.002670552,7.2
1663182000000,2022-09-14 19:00:00,LINK/BTC,0.00037045,0.00037056,0.00036876,0.00037025,0.0020733999999999995,5.6
1663178400000,2022-09-14 18:00:00,LINK/BTC,0.00036678,0.00037202,0.00036678,0.00037093,0.0022626729999999998,6.1
1663174800000,2022-09-14 17:00:00,LINK/BTC,0.00036419,0.00037072,0.00036373,0.00036738,0.002351232,6.4
1663171200000,2022-09-14 16:00:00,LINK/BTC,0.00036842,0.00036842,0.00036444,0.00036444,0.0022230839999999997,6.1
1663167600000,2022-09-14 15:00:00,LINK/BTC,0.00036446,0.0003684,0.00036446,0.00036756,0.0018745559999999999,5.1
1663164000000,2022-09-14 14:00:00,LINK/BTC,0.00036308,0.00036565,0.00036253,0.00036377,0.0023281209756013,6.39998069
1663160400000,2022-09-14 13:00:00,LINK/BTC,0.00036201,0.00036394,0.00036087,0.00036331,0.001961874,5.4
1663156800000,2022-09-14 12:00:00,LINK/BTC,0.00035892,0.00036579,0.00035825,0.0003626,0.0021897959894299998,6.03915055
1663153200000,2022-09-14 11:00:00,LINK/BTC,0.00035791,0.00035962,0.00035791,0.00035902,0.001902806,5.3
1663149600000,2022-09-14 10:00:00,LINK/BTC,0.00035655,0.00035832,0.00035639,0.00035823,0.0019344420000000002,5.4
1663146000000,2022-09-14 09:00:00,LINK/BTC,0.00035843,0.0003588,0.00035648,0.00035703,0.00131285107935,3.677145
1663142400000,2022-09-14 08:00:00,LINK/BTC,0.00035414,0.00035831,0.00035364,0.00035708,0.0021067720000000002,5.9
1663138800000,2022-09-14 07:00:00,LINK/BTC,0.00035535,0.00035592,0.00035345,0.00035489,0.0036279887412336,10.22285424
1663135200000,2022-09-14 06:00:00,LINK/BTC,0.00035629,0.00035709,0.0003544,0.00035455,0.001595475,4.5
1663131600000,2022-09-14 05:00:00,LINK/BTC,0.00035638,0.00035874,0.00035446,0.00035677,0.001890881,5.3
1663128000000,2022-09-14 04:00:00,LINK/BTC,0.00035712,0.00035718,0.00035645,0.00035678,0.000749238,2.1
1663117200000,2022-09-14 01:00:00,LINK/BTC,0.00032023,0.00034654,0.0003124,0.00034654,0.00138616,4.0
1663110000000,2022-09-13 23:00:00,LINK/BTC,0.00034995,0.0003506,0.00034902,0.00034902,0.001954512,5.6
1663106400000,2022-09-13 22:00:00,LINK/BTC,0.00034402,0.00035318,0.00034402,0.00035101,0.000982828,2.8
1663095600000,2022-09-13 19:00:00,LINK/BTC,0.00035118,0.00035565,0.00035089,0.00035507,0.002094913,5.9
1663092000000,2022-09-13 18:00:00,LINK/BTC,0.00034902,0.00035153,0.00034777,0.00035153,0.0018279560000000002,5.2
1663088400000,2022-09-13 17:00:00,LINK/BTC,0.00034892,0.00034965,0.00034886,0.00034941,0.001712109,4.9
1663084800000,2022-09-13 16:00:00,LINK/BTC,0.00034541,0.00034864,0.00034518,0.00034864,0.0017083360000000002,4.9
1663081200000,2022-09-13 15:00:00,LINK/BTC,0.00034344,0.00034554,0.00034344,0.00034473,0.0020139107053809002,5.84199433
1663077600000,2022-09-13 14:00:00,LINK/BTC,0.00034327,0.00034495,0.00034319,0.00034387,0.0020781027761288,6.04328024
1663074000000,2022-09-13 13:00:00,LINK/BTC,0.00034354,0.00034647,0.00034015,0.00034229,0.0015403049999999998,4.5
1663070400000,2022-09-13 12:00:00,LINK/BTC,0.00035031,0.00036835,0.00034511,0.00034546,0.002176398,6.3
1663066800000,2022-09-13 11:00:00,LINK/BTC,0.00034623,0.00035029,0.00034585,0.00035029,0.002066711,5.9
1663063200000,2022-09-13 10:00:00,LINK/BTC,0.00034588,0.0003465,0.00034376,0.00034567,0.002143154,6.2
1663059600000,2022-09-13 09:00:00,LINK/BTC,0.0003483,0.00034877,0.00034519,0.00034519,0.002485368,7.2
1663056000000,2022-09-13 08:00:00,LINK/BTC,0.00035031,0.00035083,0.0003485,0.0003488,0.0020579200000000004,5.9
1663052400000,2022-09-13 07:00:00,LINK/BTC,0.00034548,0.00035083,0.00034548,0.00035057,0.001682736,4.8
1663048800000,2022-09-13 06:00:00,LINK/BTC,0.00036256,0.00036256,0.00034492,0.00034504,0.0018287120000000001,5.3
1663045200000,2022-09-13 05:00:00,LINK/BTC,0.00034541,0.00036604,0.00034457,0.00036449,0.0018953479999999998,5.2
1663041600000,2022-09-13 04:00:00,LINK/BTC,0.00034638,0.00034676,0.00034475,0.00034539,0.001899645,5.5
1663038000000,2022-09-13 03:00:00,LINK/BTC,0.00034467,0.00034665,0.00034366,0.00034634,0.002355112,6.8
1663034400000,2022-09-13 02:00:00,LINK/BTC,0.00034316,0.00034457,0.00034283,0.00034457,0.001791764,5.2
1663030800000,2022-09-13 01:00:00,LINK/BTC,0.00034301,0.00034344,0.00034216,0.00034336,0.001819808,5.3
1663027200000,2022-09-13 00:00:00,LINK/BTC,0.00034641,0.00034674,0.00034164,0.00034281,0.002571075,7.5
1663023600000,2022-09-12 23:00:00,LINK/BTC,0.00034608,0.00034708,0.00034547,0.00034634,0.0016970660000000001,4.9
1663020000000,2022-09-12 22:00:00,LINK/BTC,0.00034708,0.00034732,0.00034622,0.00034647,0.0021827609999999996,6.3
1663016400000,2022-09-12 21:00:00,LINK/BTC,0.00034971,0.00034971,0.00034758,0.00034829,0.002194227,6.3
1663012800000,2022-09-12 20:00:00,LINK/BTC,0.00034864,0.00034911,0.000348,0.00034911,0.002164482,6.2
1663009200000,2022-09-12 19:00:00,LINK/BTC,0.00034747,0.00034808,0.00034734,0.00034781,0.001878174,5.4
1663005600000,2022-09-12 18:00:00,LINK/BTC,0.00034886,0.00034886,0.00034667,0.00034776,0.002051784,5.9
1663002000000,2022-09-12 17:00:00,LINK/BTC,0.00034875,0.00034897,0.000346,0.00034884,0.0017790839999999998,5.1
1662998400000,2022-09-12 16:00:00,LINK/BTC,0.00034818,0.00034924,0.00034625,0.0003484,0.0016374800000000002,4.7
1662994800000,2022-09-12 15:00:00,LINK/BTC,0.00035128,0.00035181,0.00034863,0.00034926,0.0017463000000000001,5.0
1662991200000,2022-09-12 14:00:00,LINK/BTC,0.00035641,0.00035669,0.00035084,0.00035289,0.0016938720000000001,4.8
1662987600000,2022-09-12 13:00:00,LINK/BTC,0.00035813,0.00035875,0.00035573,0.00035627,0.0017813500000000001,5.0
1662984000000,2022-09-12 12:00:00,LINK/BTC,0.00036129,0.00036138,0.00035748,0.00035796,0.002434128,6.8
1662980400000,2022-09-12 11:00:00,LINK/BTC,0.00036588,0.00036593,0.00036042,0.00036188,0.002243656,6.2
1662976800000,2022-09-12 10:00:00,LINK/BTC,0.00036625,0.00036725,0.0003643,0.00036538,0.001534596,4.2
1662973200000,2022-09-12 09:00:00,LINK/BTC,0.0003626,0.00036575,0.00036193,0.00036575,0.002304225,6.3
1662969600000,2022-09-12 08:00:00,LINK/BTC,0.00036226,0.00036291,0.00036008,0.00036194,0.001375372,3.8
1662966000000,2022-09-12 07:00:00,LINK/BTC,0.00036515,0.00036543,0.00036093,0.00036184,0.002026304,5.6
1662962400000,2022-09-12 06:00:00,LINK/BTC,0.00036151,0.00036543,0.00036151,0.00036428,0.0014935479999999997,4.1
1662958800000,2022-09-12 05:00:00,LINK/BTC,0.00036675,0.00036675,0.00036204,0.0003656,0.00197424,5.4
1662955200000,2022-09-12 04:00:00,LINK/BTC,0.00036598,0.00036684,0.00036519,0.00036632,0.0017583359999999999,4.8
1662951600000,2022-09-12 03:00:00,LINK/BTC,0.00036785,0.00036849,0.00036422,0.00036588,0.0020489279999999998,5.6
1662948000000,2022-09-12 02:00:00,LINK/BTC,0.00037156,0.00037187,0.00036701,0.00036701,0.0016515450000000001,4.5
1662944400000,2022-09-12 01:00:00,LINK/BTC,0.00036974,0.00037307,0.00036702,0.00037271,0.001677195,4.5
1662940800000,2022-09-12 00:00:00,LINK/BTC,0.00036784,0.00037297,0.00036784,0.00037095,0.0020773199999999997,5.6
1662937200000,2022-09-11 23:00:00,LINK/BTC,0.0003665,0.00036865,0.00036598,0.00036832,0.001767936,4.8
1662933600000,2022-09-11 22:00:00,LINK/BTC,0.00036467,0.00036987,0.00036467,0.00036729,0.002020095,5.5
1662930000000,2022-09-11 21:00:00,LINK/BTC,0.00036744,0.00036744,0.00036203,0.00036263,0.0018131500000000001,5.0
1662926400000,2022-09-11 20:00:00,LINK/BTC,0.00037053,0.00037058,0.00036725,0.00036725,0.0016893499999999998,4.6
1662922800000,2022-09-11 19:00:00,LINK/BTC,0.00036722,0.00036916,0.00036722,0.00036848,0.002063488,5.6
1662919200000,2022-09-11 18:00:00,LINK/BTC,0.0003665,0.00036863,0.00036549,0.00036841,0.002320983,6.3
1662915600000,2022-09-11 17:00:00,LINK/BTC,0.00036617,0.00036765,0.00036579,0.00036635,0.0017584799999999998,4.8
1662912000000,2022-09-11 16:00:00,LINK/BTC,0.00036397,0.00036615,0.00036397,0.00036615,0.0019405949999999998,5.3
1662908400000,2022-09-11 15:00:00,LINK/BTC,0.00036598,0.00036598,0.00036265,0.00036303,0.0021418770000000004,5.9
1662904800000,2022-09-11 14:00:00,LINK/BTC,0.00036767,0.00036827,0.00036514,0.00036586,0.002304918,6.3
1662901200000,2022-09-11 13:00:00,LINK/BTC,0.00036753,0.00036974,0.00036753,0.00036805,0.00154581,4.2
1662897600000,2022-09-11 12:00:00,LINK/BTC,0.0003699,0.00036992,0.00036775,0.00036992,0.00203456,5.5
1662894000000,2022-09-11 11:00:00,LINK/BTC,0.00036871,0.00037,0.00036871,0.00036978,0.001553076,4.2
1662890400000,2022-09-11 10:00:00,LINK/BTC,0.0003697,0.00037083,0.00036859,0.00036977,0.0019228040000000002,5.2
1662886800000,2022-09-11 09:00:00,LINK/BTC,0.00037111,0.00037111,0.0003686,0.00037025,0.002816936353605,7.60820082
1662883200000,2022-09-11 08:00:00,LINK/BTC,0.00036827,0.00037462,0.00036814,0.00037136,0.002116752,5.7
1662879600000,2022-09-11 07:00:00,LINK/BTC,0.00036994,0.00037148,0.00036641,0.00036721,0.002093097,5.7
1662876000000,2022-09-11 06:00:00,LINK/BTC,0.00036494,0.00036999,0.00036181,0.00036869,0.0029031647943319,7.87427051
1662872400000,2022-09-11 05:00:00,LINK/BTC,0.00036543,0.00036668,0.00036487,0.00036487,0.002262194,6.2
1662868800000,2022-09-11 04:00:00,LINK/BTC,0.0003657,0.00036716,0.00036553,0.00036553,0.00219318,6.0
1662865200000,2022-09-11 03:00:00,LINK/BTC,0.00036595,0.00036681,0.00036482,0.00036604,0.00237926,6.5
1662861600000,2022-09-11 02:00:00,LINK/BTC,0.00036656,0.00036665,0.00036594,0.00036654,0.001906008,5.2
1662858000000,2022-09-11 01:00:00,LINK/BTC,0.00036782,0.00036915,0.00036547,0.00036547,0.0019735380000000004,5.4
1662854400000,2022-09-11 00:00:00,LINK/BTC,0.00036675,0.00036846,0.00036613,0.00036797,0.002244617,6.1
1662850800000,2022-09-10 23:00:00,LINK/BTC,0.00036552,0.00036748,0.00036391,0.00036483,0.0020795310000000003,5.7
1662847200000,2022-09-10 22:00:00,LINK/BTC,0.0003647,0.0003671,0.00036456,0.00036527,0.001789823,4.9
1662843600000,2022-09-10 21:00:00,LINK/BTC,0.00036749,0.00036779,0.00036403,0.00036644,0.0018322,5.0
1662840000000,2022-09-10 20:00:00,LINK/BTC,0.00036741,0.00037046,0.00036703,0.00036886,0.00202873,5.5
1662836400000,2022-09-10 19:00:00,LINK/BTC,0.00037167,0.00037167,0.00036735,0.00036788,0.008743114519373601,23.76621322
1662832800000,2022-09-10 18:00:00,LINK/BTC,0.0003709,0.00037311,0.00037046,0.00037245,0.0022347,6.0
1662829200000,2022-09-10 17:00:00,LINK/BTC,0.00036818,0.00037091,0.00036818,0.00037089,0.001891539,5.1
1662825600000,2022-09-10 16:00:00,LINK/BTC,0.00036481,0.00037607,0.00036481,0.0003677,0.00272789276,7.4188
1662822000000,2022-09-10 15:00:00,LINK/BTC,0.00036381,0.00036543,0.0003638,0.00036389,0.002256118,6.2
1662818400000,2022-09-10 14:00:00,LINK/BTC,0.00036406,0.00036473,0.00036325,0.00036354,0.002217594,6.1
1662814800000,2022-09-10 13:00:00,LINK/BTC,0.00036542,0.00036589,0.00036364,0.00036364,0.0023345688,6.42
1662811200000,2022-09-10 12:00:00,LINK/BTC,0.00036494,0.00036618,0.00036346,0.00036513,0.0017161110000000002,4.7
1662807600000,2022-09-10 11:00:00,LINK/BTC,0.00036238,0.00036671,0.00036183,0.00036543,0.0028136794598172,7.69964004
1662804000000,2022-09-10 10:00:00,LINK/BTC,0.00036258,0.00036285,0.00036126,0.00036247,0.001993585,5.5
1662800400000,2022-09-10 09:00:00,LINK/BTC,0.00036347,0.00036383,0.00036214,0.00036214,0.00144856,4.0
1662796800000,2022-09-10 08:00:00,LINK/BTC,0.00036071,0.00036433,0.00036071,0.00036342,0.0018554308668288,5.10547264
1662793200000,2022-09-10 07:00:00,LINK/BTC,0.00036183,0.0003619,0.00035817,0.00035844,0.0019355760000000003,5.4
1662789600000,2022-09-10 06:00:00,LINK/BTC,0.00035884,0.00036374,0.00035884,0.00036223,0.00239045176095,6.599265
1662786000000,2022-09-10 05:00:00,LINK/BTC,0.00035926,0.00035943,0.0003565,0.00035833,0.002436644,6.8
1662782400000,2022-09-10 04:00:00,LINK/BTC,0.00036433,0.00036574,0.00035925,0.0003597,0.00219417,6.1
1662778800000,2022-09-10 03:00:00,LINK/BTC,0.00036714,0.00036714,0.00036329,0.00036412,0.0024314781451496,6.67768358
1662775200000,2022-09-10 02:00:00,LINK/BTC,0.00036528,0.00036722,0.00036511,0.00036691,0.0021280780000000003,5.8
1662771600000,2022-09-10 01:00:00,LINK/BTC,0.00036416,0.00036534,0.00036411,0.0003648,0.0019334399999999998,5.3
1662768000000,2022-09-10 00:00:00,LINK/BTC,0.00036292,0.00036353,0.00036198,0.00036334,0.0020347039999999996,5.6
1662764400000,2022-09-09 23:00:00,LINK/BTC,0.00036252,0.0003633,0.00035973,0.00036224,0.0085337218898432,23.55819868
1662760800000,2022-09-09 22:00:00,LINK/BTC,0.00036235,0.00036417,0.00036213,0.00036213,0.002027928,5.6
1662757200000,2022-09-09 21:00:00,LINK/BTC,0.00036181,0.00036322,0.00036133,0.00036221,0.002716575,7.5
1662753600000,2022-09-09 20:00:00,LINK/BTC,0.00036279,0.00036312,0.00036124,0.000362,0.0024978,6.9
1662750000000,2022-09-09 19:00:00,LINK/BTC,0.00036329,0.00036371,0.00036052,0.00036331,0.002070867,5.7
1662746400000,2022-09-09 18:00:00,LINK/BTC,0.00036174,0.00036377,0.00036174,0.00036355,0.0019268149999999997,5.3
1662742800000,2022-09-09 17:00:00,LINK/BTC,0.00036797,0.00036797,0.00036175,0.00036175,0.002496075,6.9
1662739200000,2022-09-09 16:00:00,LINK/BTC,0.0003676,0.00036908,0.00036596,0.00036745,0.002020975,5.5
