https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EUR,Volume USDT
1663282800000,2022-09-15 23:00:00,USDT/EUR,1.00204627,1.00206758,1.00200001,1.00203207,1295.666615622406,1293.03906972
1663279200000,2022-09-15 22:00:00,USDT/EUR,1.00206091,1.00209724,1.00203013,1.00204669,2913.0725752770923,2907.12259653
1663275600000,2022-09-15 21:00:00,USDT/EUR,1.00200001,1.00209277,1.00200001,1.002037,6151.637222468946,6139.13181097
1663272000000,2022-09-15 20:00:00,USDT/EUR,1.002,1.00200001,1.002,1.002,139.41933567714,139.14105357
1663268400000,2022-09-15 19:00:00,USDT/EUR,1.00205428,1.00209724,1.002,1.00200001,2611.8548908696957,2606.64158164
1663264800000,2022-09-15 18:00:00,USDT/EUR,1.00106278,1.00209724,1.001,1.00205274,1507.5422559702417,1504.45400306
1663261200000,2022-09-15 17:00:00,USDT/EUR,1.0017863,1.00193867,1.0008,1.00103654,3626.9078588622074,3623.15231656
1663257600000,2022-09-15 16:00:00,USDT/EUR,1.00121864,1.00209721,1.00121864,1.0015911,7060.591604138295,7049.37534303
1663254000000,2022-09-15 15:00:00,USDT/EUR,1.00110526,1.00209724,1.00085618,1.00112972,12958.750463617735,12944.12722421
1663250400000,2022-09-15 14:00:00,USDT/EUR,1.0007455,1.00209725,1.00000001,1.00110748,10447.205159082736,10435.64788776
1663246800000,2022-09-15 13:00:00,USDT/EUR,1.0000257,1.00209724,1.0000257,1.00078839,23717.85941803586,23699.17522528
1663243200000,2022-09-15 12:00:00,USDT/EUR,1.00223715,1.00226287,1.00004144,1.00004144,13989.613503310578,13989.03379775
1663239600000,2022-09-15 11:00:00,USDT/EUR,1.00195714,1.00255472,1.00194015,1.00222664,20186.23256649197,20141.3849531
1663236000000,2022-09-15 10:00:00,USDT/EUR,1.00179235,1.002,1.00166087,1.002,32287.18055339646,32222.73508323
1663232400000,2022-09-15 09:00:00,USDT/EUR,1.00169056,1.00207299,1.00168645,1.00179325,31958.8106253053,31901.60307559
1663228800000,2022-09-15 08:00:00,USDT/EUR,1.00292158,1.00313097,1.00166845,1.00169214,35146.451205403966,35087.07895562
1663225200000,2022-09-15 07:00:00,USDT/EUR,1.00424028,1.0045,1.00262909,1.00274953,23505.15816185135,23440.70723409
1663221600000,2022-09-15 06:00:00,USDT/EUR,1.00427526,1.0045,1.00327689,1.00399878,15548.109371789335,15486.18353081
1663218000000,2022-09-15 05:00:00,USDT/EUR,1.00253391,1.00418605,1.00252903,1.00415573,7323.483904697723,7293.17543674
1663214400000,2022-09-15 04:00:00,USDT/EUR,1.00251865,1.00255264,1.00248847,1.00254049,1214.5323180521555,1211.45462968
1663210800000,2022-09-15 03:00:00,USDT/EUR,1.00251326,1.00255264,1.002483,1.00249264,1390.2448676499284,1386.78810415
1663207200000,2022-09-15 02:00:00,USDT/EUR,1.00249004,1.00255264,1.00246922,1.00250118,1350.848198407938,1347.4779136
1663203600000,2022-09-15 01:00:00,USDT/EUR,1.00248813,1.00255264,1.00247505,1.00247623,4738.567628061866,4726.86282852
1663200000000,2022-09-15 00:00:00,USDT/EUR,1.0024,1.00255264,1.00187432,1.00249071,6809.52602550983,6792.60760981
1663196400000,2022-09-14 23:00:00,USDT/EUR,1.00184285,1.00219766,1.00184285,1.00201327,1326.66556948,1324.0
1663192800000,2022-09-14 22:00:00,USDT/EUR,1.00167433,1.00209924,1.00167433,1.00183839,2535.199184435,2530.54705204
1663189200000,2022-09-14 21:00:00,USDT/EUR,1.00225384,1.00239999,1.00170701,1.0017113,2027.2378063277702,2023.77452099
1663185600000,2022-09-14 20:00:00,USDT/EUR,1.00256673,1.0026224,1.00224501,1.00224501,1402.1791559159933,1399.03830094
1663182000000,2022-09-14 19:00:00,USDT/EUR,1.002013,1.00319798,1.00198728,1.00256933,5482.063804503022,5468.01467037
1663178400000,2022-09-14 18:00:00,USDT/EUR,1.00068267,1.00204676,1.00067128,1.0019755,9534.21364377866,9515.41593959
1663174800000,2022-09-14 17:00:00,USDT/EUR,0.99996135,1.00068268,0.99996135,1.00066009,7666.758185143302,7661.70077308
1663171200000,2022-09-14 16:00:00,USDT/EUR,1.00092114,1.00133708,0.99991326,0.99996668,14026.122212445247,14026.58957841
1663167600000,2022-09-14 15:00:00,USDT/EUR,1.00168363,1.0016842,1.00091341,1.00109418,8297.213334972543,8288.1446129
1663164000000,2022-09-14 14:00:00,USDT/EUR,1.00092338,1.00272085,1.00092338,1.00170892,16648.880513368815,16620.47744705
1663160400000,2022-09-14 13:00:00,USDT/EUR,1.00058295,1.00098492,0.99983228,1.00098144,23537.17628785069,23514.09861091
1663156800000,2022-09-14 12:00:00,USDT/EUR,1.00049731,1.00148977,0.99974299,1.00052017,39511.75189895897,39491.20975638
1663153200000,2022-09-14 11:00:00,USDT/EUR,1.00122163,1.00499246,0.99909707,1.0006232,14519.774729288876,14510.73164133
1663149600000,2022-09-14 10:00:00,USDT/EUR,0.99953465,1.00499999,0.99873112,0.99965931,33805.97813397333,33817.49941785
1663146000000,2022-09-14 09:00:00,USDT/EUR,1.00264982,1.00499397,0.99877623,1.00099832,21363.62340313883,21342.31694129
1663142400000,2022-09-14 08:00:00,USDT/EUR,1.00444894,1.00499934,1.00148602,1.00253687,8186.633345212646,8165.91747415
1663138800000,2022-09-14 07:00:00,USDT/EUR,1.00323481,1.00599999,1.002,1.0038803,31531.93226954559,31410.05184537
1663135200000,2022-09-14 06:00:00,USDT/EUR,1.00202896,1.00402461,1.00202896,1.00363117,2844.2497763775586,2833.95918879
1663131600000,2022-09-14 05:00:00,USDT/EUR,1.00122572,1.00202895,1.00093079,1.00202454,3193.859320468211,3187.40628894
1663128000000,2022-09-14 04:00:00,USDT/EUR,1.00191391,1.00191393,1.00124528,1.00139707,5818.539048791604,5810.42148325
1663124400000,2022-09-14 03:00:00,USDT/EUR,1.0019081,1.0019081,1.00183388,1.00183388,65.47447232014048,65.35461979
1663120800000,2022-09-14 02:00:00,USDT/EUR,1.00208298,1.00208298,1.00185722,1.00185722,746.5286333859997,745.14473568
1663117200000,2022-09-14 01:00:00,USDT/EUR,1.00247003,1.00247003,1.00195862,1.00195862,1662.6424749661323,1659.39235591
1663113600000,2022-09-14 00:00:00,USDT/EUR,1.00305933,1.00308421,1.00295903,1.00295903,321.66621255850566,320.71720074
1663110000000,2022-09-13 23:00:00,USDT/EUR,1.0032862,1.00372215,1.00225076,1.00225076,1354.6591090421796,1351.61694369
1663106400000,2022-09-13 22:00:00,USDT/EUR,1.00535909,1.0053728,1.00265687,1.00314725,926.8921379296175,923.98412888
1663095600000,2022-09-13 19:00:00,USDT/EUR,1.00206805,1.00442297,1.00192191,1.00442297,1542.915349422052,1536.12113174
1663092000000,2022-09-13 18:00:00,USDT/EUR,1.00098069,1.00236268,1.00090001,1.00218122,4003.558679726481,3994.84504382
1663088400000,2022-09-13 17:00:00,USDT/EUR,0.99996812,1.00098198,0.99990712,1.00096606,8531.161570917877,8522.92791118
1663084800000,2022-09-13 16:00:00,USDT/EUR,0.99981871,1.0,0.99967907,0.99996694,14029.478376490655,14029.94220638
1663081200000,2022-09-13 15:00:00,USDT/EUR,0.99836707,0.99978352,0.99835946,0.99976857,25562.537886524427,25568.45519411
1663077600000,2022-09-13 14:00:00,USDT/EUR,0.99641226,0.99850897,0.99638878,0.9984119,8348.514642496593,8361.79400756
1663074000000,2022-09-13 13:00:00,USDT/EUR,0.99584865,0.99873048,0.99584865,0.99654507,25606.337560312553,25695.11237491
1663070400000,2022-09-13 12:00:00,USDT/EUR,0.98260384,0.99756535,0.98259978,0.99570602,47699.83705282084,47905.54249418
1663066800000,2022-09-13 11:00:00,USDT/EUR,0.98272493,0.98289855,0.98252572,0.98269832,18963.95434872331,19297.83939055
1663063200000,2022-09-13 10:00:00,USDT/EUR,0.98333112,0.98377284,0.98255642,0.98271742,5124.820462059155,5214.9482219
1663059600000,2022-09-13 09:00:00,USDT/EUR,0.98526754,0.98596296,0.98313892,0.98359026,18530.912986621875,18840.07369758
1663056000000,2022-09-13 08:00:00,USDT/EUR,0.98608242,0.98614984,0.985266,0.9852692,21763.849616134867,22089.24181953
1663052400000,2022-09-13 07:00:00,USDT/EUR,0.98604073,0.98692808,0.986,0.9860516,25607.893330096693,25970.13516341
1663048800000,2022-09-13 06:00:00,USDT/EUR,0.98696912,0.98701452,0.986,0.98603522,1440.6071398972022,1461.00982062
1663045200000,2022-09-13 05:00:00,USDT/EUR,0.98733369,0.98736781,0.98637284,0.98690279,1237.461168668603,1253.88354477
1663041600000,2022-09-13 04:00:00,USDT/EUR,0.98730573,0.98736663,0.98678834,0.98734084,5403.120985056327,5472.39693342
1663038000000,2022-09-13 03:00:00,USDT/EUR,0.98732277,0.98735711,0.98730329,0.98731752,1268.6163376118561,1284.91221103
1663034400000,2022-09-13 02:00:00,USDT/EUR,0.98730808,0.98760732,0.98730758,0.98732997,1202.1234726219175,1217.54986595
1663030800000,2022-09-13 01:00:00,USDT/EUR,0.98704693,0.98753248,0.98702115,0.98731801,3896.8318010256844,3946.88617199
1663027200000,2022-09-13 00:00:00,USDT/EUR,0.98792737,0.98793892,0.98701595,0.98704047,7980.422232189793,8085.2026586
1663023600000,2022-09-12 23:00:00,USDT/EUR,0.98792931,0.9879536,0.9879112,0.98793258,1224.167561200966,1239.1205493
1663020000000,2022-09-12 22:00:00,USDT/EUR,0.98794931,0.98796597,0.98792447,0.9879406,1323.3243397026831,1339.47763631
1663016400000,2022-09-12 21:00:00,USDT/EUR,0.98840272,0.98842163,0.98717759,0.98791718,1469.195853518296,1487.16500053
1663012800000,2022-09-12 20:00:00,USDT/EUR,0.98877268,0.98877268,0.98831324,0.98842163,1455.647968501122,1472.69942737
1663009200000,2022-09-12 19:00:00,USDT/EUR,0.98852694,0.98904925,0.98810643,0.98865486,6137.169628149435,6207.59567009
1663005600000,2022-09-12 18:00:00,USDT/EUR,0.98708838,0.98912215,0.98707993,0.98853217,4587.628876235998,4640.84934761
1663002000000,2022-09-12 17:00:00,USDT/EUR,0.98703284,0.98728603,0.98700228,0.98710462,4909.330288463472,4973.46500968
1662998400000,2022-09-12 16:00:00,USDT/EUR,0.98791708,0.98793624,0.98701944,0.98703069,8922.696500674332,9039.93826238
1662994800000,2022-09-12 15:00:00,USDT/EUR,0.98816082,0.98831605,0.98665073,0.98791201,20279.38519508674,20527.52167178
1662991200000,2022-09-12 14:00:00,USDT/EUR,0.98875795,0.98879253,0.9866621,0.98817358,14399.772174727408,14572.10804475
1662987600000,2022-09-12 13:00:00,USDT/EUR,0.98638524,0.98915029,0.98634989,0.98879253,16968.148010910678,17160.47350288
1662984000000,2022-09-12 12:00:00,USDT/EUR,0.98690515,0.98808389,0.98463187,0.98626668,22397.646953379615,22709.5241151
1662980400000,2022-09-12 11:00:00,USDT/EUR,0.98696003,0.98822146,0.98592131,0.98631345,17965.194248463817,18214.48774572
1662976800000,2022-09-12 10:00:00,USDT/EUR,0.98563376,0.987,0.98563376,0.98693091,16632.65964246235,16852.91186438
1662973200000,2022-09-12 09:00:00,USDT/EUR,0.98243151,0.98644973,0.98111638,0.98574317,9311.913891901699,9446.59235316
1662969600000,2022-09-12 08:00:00,USDT/EUR,0.98351487,0.9854738,0.98172439,0.98233676,6923.913380500327,7048.41115841
1662966000000,2022-09-12 07:00:00,USDT/EUR,0.9871156,0.9871156,0.98098681,0.98354354,18975.2898031461,19292.78067664
1662962400000,2022-09-12 06:00:00,USDT/EUR,0.99233655,0.99337548,0.98710686,0.98710996,20977.021155300725,21250.94670841
1662958800000,2022-09-12 05:00:00,USDT/EUR,0.99291769,0.99338376,0.99232485,0.99236404,2064.2289734793817,2080.11263032
1662955200000,2022-09-12 04:00:00,USDT/EUR,0.9929242,0.99309193,0.99271767,0.99276922,1281.66506302,1291.0
1662951600000,2022-09-12 03:00:00,USDT/EUR,0.9930117,0.99335646,0.99265953,0.99294554,1307.6812500041794,1316.97177471
1662948000000,2022-09-12 02:00:00,USDT/EUR,0.99213285,0.993395,0.99168996,0.99271978,3534.095390347062,3560.01306869
1662944400000,2022-09-12 01:00:00,USDT/EUR,0.9933486,0.99335809,0.99087653,0.99206552,2327.5630068300416,2346.17871492
1662940800000,2022-09-12 00:00:00,USDT/EUR,0.99286292,0.99338639,0.99274881,0.99331827,2866.2083887924796,2885.48844349
1662937200000,2022-09-11 23:00:00,USDT/EUR,0.99343482,0.99401659,0.99239912,0.99249769,708.6513186299549,714.0080282
1662933600000,2022-09-11 22:00:00,USDT/EUR,0.99067301,0.99387465,0.99064904,0.99369614,2152.430142274134,2166.08483784
1662930000000,2022-09-11 21:00:00,USDT/EUR,0.99038697,0.99174184,0.99035279,0.99136256,2465.727677001341,2487.21081115
1662926400000,2022-09-11 20:00:00,USDT/EUR,0.9927786,0.99282423,0.99004087,0.99158734,14733.787207441475,14858.78914856
1662922800000,2022-09-11 19:00:00,USDT/EUR,0.99481714,0.9948283,0.99277426,0.99281549,14005.721257064979,14107.07366891
1662919200000,2022-09-11 18:00:00,USDT/EUR,0.99482428,0.99487707,0.99481928,0.99482166,1303.9664434604713,1310.75397319
1662915600000,2022-09-11 17:00:00,USDT/EUR,0.99482788,0.99485507,0.99480811,0.9948261,3428.421504584547,3446.25206816
1662912000000,2022-09-11 16:00:00,USDT/EUR,0.99485653,0.99485653,0.99480648,0.99482911,4698.307560730542,4722.72826911
1662908400000,2022-09-11 15:00:00,USDT/EUR,0.99487945,0.99490595,0.99481326,0.9948236,2511.937300867776,2525.00775099
1662904800000,2022-09-11 14:00:00,USDT/EUR,0.99486124,0.99490595,0.99484046,0.99486951,1612.0578862123016,1620.37118437
1662901200000,2022-09-11 13:00:00,USDT/EUR,0.99486756,0.99490595,0.99475404,0.99482812,1209.2678941426777,1215.55459665
1662897600000,2022-09-11 12:00:00,USDT/EUR,0.99480221,0.99495343,0.99477842,0.99487146,3529.498907197648,3547.69339468
1662894000000,2022-09-11 11:00:00,USDT/EUR,0.99480026,0.99483078,0.99475307,0.99480871,1528.320286264202,1536.29564247
1662890400000,2022-09-11 10:00:00,USDT/EUR,0.99477514,0.99480635,0.99477514,0.99478821,3706.4795350657637,3725.8981337
1662886800000,2022-09-11 09:00:00,USDT/EUR,0.99476748,0.99480633,0.99475445,0.99477834,1136.03686428,1142.0
1662883200000,2022-09-11 08:00:00,USDT/EUR,0.99477918,0.99479231,0.99472901,0.99476967,1375.3039153874292,1382.53502983
1662879600000,2022-09-11 07:00:00,USDT/EUR,0.9947594,0.99479014,0.99470756,0.99477801,4533.800368676986,4557.60011088
1662876000000,2022-09-11 06:00:00,USDT/EUR,0.99471757,0.99478699,0.99470756,0.99475925,2008.374627349926,2018.95546822
1662872400000,2022-09-11 05:00:00,USDT/EUR,0.99472312,0.9947741,0.99470755,0.99472746,1233.7315499212827,1240.270928
1662868800000,2022-09-11 04:00:00,USDT/EUR,0.99474192,0.9947567,0.99472434,0.99473403,1276.24376049,1283.0
1662865200000,2022-09-11 03:00:00,USDT/EUR,0.99474407,0.9947541,0.99472787,0.9947433,1288.1925735,1295.0
1662861600000,2022-09-11 02:00:00,USDT/EUR,0.9947527,0.99477443,0.99472845,0.99474759,1287.4599123103037,1294.25788537
1662858000000,2022-09-11 01:00:00,USDT/EUR,0.99474693,0.99475377,0.99470755,0.99473866,1460.248971604171,1467.9724739
1662854400000,2022-09-11 00:00:00,USDT/EUR,0.99471713,0.99475374,0.99470755,0.99475167,1289.0505622813516,1295.85161921
1662850800000,2022-09-10 23:00:00,USDT/EUR,0.99474601,0.99477445,0.99470755,0.99471777,1409.6403967136246,1417.12598209
1662847200000,2022-09-10 22:00:00,USDT/EUR,0.99473983,0.99475423,0.99470755,0.9947297,992.6156916382022,997.87479115
1662843600000,2022-09-10 21:00:00,USDT/EUR,0.99476459,0.99477446,0.99470755,0.99474888,3439.05454094144,3457.208759
1662840000000,2022-09-10 20:00:00,USDT/EUR,0.99479372,0.99484732,0.99475721,0.99476722,4503.245348226467,4526.93379686
1662836400000,2022-09-10 19:00:00,USDT/EUR,0.99480523,0.99481375,0.9947769,0.99479069,1406.2690983069344,1413.63315162
1662832800000,2022-09-10 18:00:00,USDT/EUR,0.99478865,0.99481956,0.99477395,0.99480463,2137.7770746281153,2148.94162146
1662829200000,2022-09-10 17:00:00,USDT/EUR,0.99479472,0.9948015,0.99477395,0.99478606,1253.5602580060224,1260.13050284
1662825600000,2022-09-10 16:00:00,USDT/EUR,0.9947353,0.99480703,0.99473177,0.99479318,8507.720802238136,8552.25083292
1662822000000,2022-09-10 15:00:00,USDT/EUR,0.99475274,0.99477394,0.99471685,0.99474467,2906.880014570421,2922.23733611
1662818400000,2022-09-10 14:00:00,USDT/EUR,0.99471175,0.99480702,0.99471175,0.99473756,1357.075268795654,1364.25457665
1662814800000,2022-09-10 13:00:00,USDT/EUR,0.99471284,0.99472009,0.99470756,0.99471256,1346.6292881142485,1353.78735754
1662811200000,2022-09-10 12:00:00,USDT/EUR,0.99472012,0.99480702,0.99470756,0.99471322,5007.458585504301,5034.07261995
1662807600000,2022-09-10 11:00:00,USDT/EUR,0.99478059,0.99480702,0.99472012,0.99477327,4030.270555684181,4051.44637198
1662804000000,2022-09-10 10:00:00,USDT/EUR,0.99477757,0.99480702,0.99472235,0.99476017,2201.0842403612232,2212.67829849
1662800400000,2022-09-10 09:00:00,USDT/EUR,0.99477673,0.99480702,0.9947201,0.99477301,4965.809646893001,4991.90227014
1662796800000,2022-09-10 08:00:00,USDT/EUR,0.99474846,0.99480702,0.99472086,0.99477523,15735.740456149566,15818.38789467
1662793200000,2022-09-10 07:00:00,USDT/EUR,0.99447725,0.99480702,0.99447057,0.99477522,5241.973012199263,5269.50501662
1662789600000,2022-09-10 06:00:00,USDT/EUR,0.99448153,0.99453734,0.99443935,0.9944758,3357.462982137979,3376.11330727
1662786000000,2022-09-10 05:00:00,USDT/EUR,0.99393572,0.99454579,0.99391818,0.99446822,7786.844825240998,7830.15954521
