https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DYDX,Volume EUR
1661990400,2022-09-01 00:00:00,DYDX/EUR,1.517,1.535,1.474,1.535,851.35658976,1306.8323652816
1661904000,2022-08-31 00:00:00,DYDX/EUR,1.549,1.549,1.549,1.549,0.00000000,0.0
1661817600,2022-08-30 00:00:00,DYDX/EUR,1.604,1.620,1.495,1.549,833.17011747,1290.58051196103
1661731200,2022-08-29 00:00:00,DYDX/EUR,1.521,1.601,1.521,1.596,1063.01791571,1696.5765934731598
1661644800,2022-08-28 00:00:00,DYDX/EUR,1.633,1.633,1.500,1.500,806.45489083,1209.682336245
1661558400,2022-08-27 00:00:00,DYDX/EUR,1.662,1.662,1.627,1.641,564.50068924,926.3456310428401
1661472000,2022-08-26 00:00:00,DYDX/EUR,1.804,1.804,1.647,1.647,331.85162335,546.5596236574501
1661385600,2022-08-25 00:00:00,DYDX/EUR,1.772,1.835,1.772,1.818,391.45217759,711.66005885862
1661299200,2022-08-24 00:00:00,DYDX/EUR,1.776,1.818,1.752,1.818,517.68374221,941.14904333778
1661212800,2022-08-23 00:00:00,DYDX/EUR,1.753,1.844,1.741,1.818,1677.32039273,3049.36847398314
1661126400,2022-08-22 00:00:00,DYDX/EUR,1.686,1.731,1.622,1.703,809.62983316,1378.79960587148
1661040000,2022-08-21 00:00:00,DYDX/EUR,1.696,1.703,1.664,1.703,1232.03738901,2098.15967348403
1660953600,2022-08-20 00:00:00,DYDX/EUR,1.654,1.654,1.551,1.553,634.95979225,986.09255736425
1660867200,2022-08-19 00:00:00,DYDX/EUR,1.704,1.708,1.582,1.620,8020.51731750,12993.23805435
1660780800,2022-08-18 00:00:00,DYDX/EUR,1.875,1.879,1.670,1.747,1779.50051048,3108.78739180856
1660694400,2022-08-17 00:00:00,DYDX/EUR,1.994,2.062,1.859,1.859,4849.38499144,9015.00669908696
1660608000,2022-08-16 00:00:00,DYDX/EUR,2.031,2.044,1.991,1.999,969.10752032,1937.24593311968
1660521600,2022-08-15 00:00:00,DYDX/EUR,2.172,2.176,2.040,2.040,715.18972616,1458.9870413664
1660435200,2022-08-14 00:00:00,DYDX/EUR,2.280,2.280,2.121,2.133,1447.26259487,3087.01111485771
1660348800,2022-08-13 00:00:00,DYDX/EUR,2.303,2.320,2.240,2.262,1905.91999356,4311.19102543272
1660262400,2022-08-12 00:00:00,DYDX/EUR,2.261,2.261,2.231,2.249,895.29117978,2013.50986332522
1660176000,2022-08-11 00:00:00,DYDX/EUR,2.370,2.409,2.261,2.267,466.23538531,1056.95561849777
1660089600,2022-08-10 00:00:00,DYDX/EUR,2.218,2.378,2.218,2.324,1467.58756443,3410.6734997353196
1660003200,2022-08-09 00:00:00,DYDX/EUR,2.440,2.440,2.252,2.271,1542.06225550,3502.0233822405
1659916800,2022-08-08 00:00:00,DYDX/EUR,2.419,2.463,2.251,2.395,2257.00820925,5405.534661153751
1659830400,2022-08-07 00:00:00,DYDX/EUR,2.317,2.423,2.317,2.373,290.94523770,690.4130490621001
1659744000,2022-08-06 00:00:00,DYDX/EUR,2.314,2.353,2.308,2.353,650.11451927,1529.71946384231
1659657600,2022-08-05 00:00:00,DYDX/EUR,2.230,2.315,2.230,2.277,2446.76235361,5571.27787916997
1659571200,2022-08-04 00:00:00,DYDX/EUR,2.302,2.323,2.165,2.185,784.49667464,1714.1252340884
1659484800,2022-08-03 00:00:00,DYDX/EUR,2.210,2.348,2.157,2.337,827.13548249,1933.01562257913
1659398400,2022-08-02 00:00:00,DYDX/EUR,2.281,2.282,2.178,2.272,4100.31501650,9315.915717487998
1659312000,2022-08-01 00:00:00,DYDX/EUR,2.477,2.625,2.346,2.346,5009.40699299,11752.06880555454
1659225600,2022-07-31 00:00:00,DYDX/EUR,2.323,2.562,2.323,2.477,956.61325167,2369.5310243865897
1659139200,2022-07-30 00:00:00,DYDX/EUR,2.426,2.498,2.267,2.267,7849.69882663,17795.26723997021
1659052800,2022-07-29 00:00:00,DYDX/EUR,2.312,2.488,2.267,2.321,4834.11185947,11219.97362582987
1658966400,2022-07-28 00:00:00,DYDX/EUR,2.210,2.390,2.157,2.374,3123.92163193,7416.18995420182
1658880000,2022-07-27 00:00:00,DYDX/EUR,2.000,2.222,1.994,2.222,4566.14336405,10145.9705549191
1658793600,2022-07-26 00:00:00,DYDX/EUR,1.853,2.023,1.835,2.023,3070.64798578,6211.9208752329405
1658707200,2022-07-25 00:00:00,DYDX/EUR,2.005,2.017,1.892,1.892,8677.99910036,16418.774297881122
1658620800,2022-07-24 00:00:00,DYDX/EUR,2.100,2.128,2.094,2.094,358.80834757,751.34467981158
1658534400,2022-07-23 00:00:00,DYDX/EUR,2.192,2.208,2.052,2.082,4926.47397454,10256.91881499228
1658448000,2022-07-22 00:00:00,DYDX/EUR,2.388,2.416,2.181,2.196,2816.10652779,6184.169935026841
1658361600,2022-07-21 00:00:00,DYDX/EUR,2.409,2.477,2.150,2.400,1514.05247300,3633.7259351999996
1658275200,2022-07-20 00:00:00,DYDX/EUR,2.284,2.400,2.214,2.400,3177.83405799,7626.8017391759995
1658188800,2022-07-19 00:00:00,DYDX/EUR,2.089,2.107,1.951,2.075,3386.94778937,7027.916662942751
1658102400,2022-07-18 00:00:00,DYDX/EUR,2.059,2.153,1.982,2.065,3860.91572547,7972.79097309555
1658016000,2022-07-17 00:00:00,DYDX/EUR,2.126,2.126,2.052,2.052,781.30547347,1603.23883156044
1657929600,2022-07-16 00:00:00,DYDX/EUR,2.085,2.250,2.085,2.124,1528.59761182,3246.7413275056806
1657843200,2022-07-15 00:00:00,DYDX/EUR,2.039,2.150,2.039,2.040,302.21177893,616.5120290172
1657756800,2022-07-14 00:00:00,DYDX/EUR,1.760,2.025,1.760,2.025,552.84321934,1119.5075191635
1657670400,2022-07-13 00:00:00,DYDX/EUR,1.759,1.842,1.684,1.783,913.88146404,1629.45065038332
1657584000,2022-07-12 00:00:00,DYDX/EUR,1.741,1.785,1.721,1.736,883.22810257,1533.28398606152
1657497600,2022-07-11 00:00:00,DYDX/EUR,1.979,1.979,1.802,1.802,1056.79410341,1904.3429743448198
1657411200,2022-07-10 00:00:00,DYDX/EUR,2.033,2.039,1.845,1.991,10218.48515182,20345.00393727362
1657324800,2022-07-09 00:00:00,DYDX/EUR,2.096,2.121,2.058,2.065,1252.60291525,2586.62501999125
1657238400,2022-07-08 00:00:00,DYDX/EUR,1.893,2.142,1.873,2.117,2648.80910027,5607.52886527159
1657152000,2022-07-07 00:00:00,DYDX/EUR,1.782,1.952,1.782,1.884,8080.93876392,15224.48863122528
1657065600,2022-07-06 00:00:00,DYDX/EUR,1.815,1.815,1.752,1.812,607.57202391,1100.92050732492
1656979200,2022-07-05 00:00:00,DYDX/EUR,1.838,1.900,1.720,1.843,2374.96788708,4377.06581588844
1656892800,2022-07-04 00:00:00,DYDX/EUR,1.570,1.827,1.540,1.827,4080.76873800,7455.564484326001
1656806400,2022-07-03 00:00:00,DYDX/EUR,1.376,1.650,1.364,1.493,1365.74510887,2039.05744754291
1656720000,2022-07-02 00:00:00,DYDX/EUR,1.258,1.391,1.258,1.391,1100.07982115,1530.21103121965
1656633600,2022-07-01 00:00:00,DYDX/EUR,1.325,1.327,1.251,1.283,996.25875551,1278.19998331933
1656547200,2022-06-30 00:00:00,DYDX/EUR,1.386,1.386,1.229,1.229,802.01478282,985.6761680857801
1656460800,2022-06-29 00:00:00,DYDX/EUR,1.326,1.423,1.326,1.423,1022.09014910,1454.4342821692999
1656374400,2022-06-28 00:00:00,DYDX/EUR,1.310,1.407,1.296,1.298,1822.91084397,2366.1382754730603
1656288000,2022-06-27 00:00:00,DYDX/EUR,1.332,1.351,1.288,1.340,1892.72875710,2536.256534514
1656201600,2022-06-26 00:00:00,DYDX/EUR,1.438,1.444,1.318,1.318,3221.94180556,4246.51929972808
1656115200,2022-06-25 00:00:00,DYDX/EUR,1.471,1.471,1.403,1.403,1949.02352101,2734.47999997703
1656028800,2022-06-24 00:00:00,DYDX/EUR,1.379,1.451,1.379,1.439,2172.30016372,3125.93993559308
1655942400,2022-06-23 00:00:00,DYDX/EUR,1.385,1.432,1.385,1.431,168.20338251,240.69904037181
1655856000,2022-06-22 00:00:00,DYDX/EUR,1.240,1.450,1.239,1.370,4132.44999711,5661.456496040701
1655769600,2022-06-21 00:00:00,DYDX/EUR,1.283,1.370,1.255,1.255,1447.40301912,1816.4907889955998
1655683200,2022-06-20 00:00:00,DYDX/EUR,1.204,1.267,1.204,1.228,369.79352046,454.10644312488
1655596800,2022-06-19 00:00:00,DYDX/EUR,1.100,1.187,1.100,1.187,445.99818688,529.3998478265601
1655510400,2022-06-18 00:00:00,DYDX/EUR,1.003,1.022,0.983,0.983,628.63578875,617.9489803412499
1655424000,2022-06-17 00:00:00,DYDX/EUR,1.119,1.127,1.119,1.127,70.33582207,79.26847147289001
1655337600,2022-06-16 00:00:00,DYDX/EUR,1.107,1.107,1.107,1.107,140.30939848,155.32250411735998
1655251200,2022-06-15 00:00:00,DYDX/EUR,1.137,1.222,1.084,1.222,11082.32520635,13542.6014021597
1655164800,2022-06-14 00:00:00,DYDX/EUR,1.134,1.134,1.036,1.057,947.17388836,1001.1627999965199
1655078400,2022-06-13 00:00:00,DYDX/EUR,1.121,1.152,1.024,1.061,2053.79913352,2179.0808806647196
1654992000,2022-06-12 00:00:00,DYDX/EUR,1.263,1.263,1.200,1.200,70.44963426,84.53956111199999
1654905600,2022-06-11 00:00:00,DYDX/EUR,1.543,1.546,1.361,1.361,4061.63865881,5527.89021464041
1654819200,2022-06-10 00:00:00,DYDX/EUR,1.637,1.699,1.500,1.534,2433.13158345,3732.4238490123003
1654732800,2022-06-09 00:00:00,DYDX/EUR,1.567,1.627,1.567,1.619,858.77403942,1390.35516982098
1654646400,2022-06-08 00:00:00,DYDX/EUR,1.576,1.576,1.576,1.576,0.00000000,0.0
1654560000,2022-06-07 00:00:00,DYDX/EUR,1.556,1.576,1.531,1.576,1372.76305590,2163.4745760984
1654473600,2022-06-06 00:00:00,DYDX/EUR,1.701,1.701,1.690,1.700,268.50406853,456.45691650099997
1654387200,2022-06-05 00:00:00,DYDX/EUR,1.620,1.620,1.620,1.620,6.15384616,9.9692307792
1654300800,2022-06-04 00:00:00,DYDX/EUR,1.625,1.625,1.625,1.625,6.60029016,10.72547151
1654214400,2022-06-03 00:00:00,DYDX/EUR,1.689,1.689,1.590,1.590,741.39601343,1178.8196613537002
1654128000,2022-06-02 00:00:00,DYDX/EUR,1.724,1.724,1.724,1.724,252.26219730,434.9000281452
1654041600,2022-06-01 00:00:00,DYDX/EUR,1.925,1.925,1.700,1.700,1201.09677590,2041.8645190299999
1653955200,2022-05-31 00:00:00,DYDX/EUR,1.880,1.923,1.826,1.909,1373.19393384,2621.42721970056
1653868800,2022-05-30 00:00:00,DYDX/EUR,1.680,1.890,1.680,1.890,1521.84760160,2876.291967024
1653782400,2022-05-29 00:00:00,DYDX/EUR,1.586,1.614,1.586,1.604,551.06880333,883.9143605413201
1653696000,2022-05-28 00:00:00,DYDX/EUR,1.561,1.604,1.561,1.591,629.42084653,1001.4085668292299
1653609600,2022-05-27 00:00:00,DYDX/EUR,1.600,1.609,1.500,1.575,340.61217603,536.46417724725
1653523200,2022-05-26 00:00:00,DYDX/EUR,1.895,1.895,1.620,1.620,4339.26599997,7029.6109199514
1653436800,2022-05-25 00:00:00,DYDX/EUR,1.922,2.047,1.922,2.047,47.78272604,97.81124020388
1653350400,2022-05-24 00:00:00,DYDX/EUR,1.900,1.900,1.867,1.867,30.52631579,56.992631579930006
1653264000,2022-05-23 00:00:00,DYDX/EUR,2.105,2.105,1.950,1.950,121.36872869,236.6690209455
1653177600,2022-05-22 00:00:00,DYDX/EUR,2.110,2.141,2.037,2.060,676.80013077,1394.2082693862
1653091200,2022-05-21 00:00:00,DYDX/EUR,1.856,2.124,1.856,2.124,460.24177742,977.55353524008
1653004800,2022-05-20 00:00:00,DYDX/EUR,1.911,1.943,1.770,1.841,3071.30212889,5654.26721928649
1652918400,2022-05-19 00:00:00,DYDX/EUR,1.901,1.953,1.809,1.850,5753.56027796,10644.086514226
1652832000,2022-05-18 00:00:00,DYDX/EUR,1.858,2.103,1.796,2.064,4170.45038666,8607.80959806624
1652745600,2022-05-17 00:00:00,DYDX/EUR,1.829,1.964,1.799,1.799,2469.06162341,4441.84186051459
1652659200,2022-05-16 00:00:00,DYDX/EUR,1.972,1.972,1.800,1.818,1937.58812796,3522.53521663128
1652572800,2022-05-15 00:00:00,DYDX/EUR,1.991,2.009,1.991,2.009,8600.51777464,17278.44020925176
1652486400,2022-05-14 00:00:00,DYDX/EUR,1.938,1.938,1.650,1.890,97.29009274,183.8782752786
1652400000,2022-05-13 00:00:00,DYDX/EUR,1.699,2.004,1.699,1.856,1940.32538736,3601.2439189401603
1652313600,2022-05-12 00:00:00,DYDX/EUR,1.450,1.764,1.450,1.657,3819.28000077,6328.54696127589
1652227200,2022-05-11 00:00:00,DYDX/EUR,2.660,2.660,1.693,1.693,24961.76143182,42260.26210407126
1652140800,2022-05-10 00:00:00,DYDX/EUR,2.801,3.060,2.440,2.504,12570.25901286,31475.92856820144
1652054400,2022-05-09 00:00:00,DYDX/EUR,3.720,3.720,2.801,2.801,6884.00485780,19282.0976066978
1651968000,2022-05-08 00:00:00,DYDX/EUR,3.456,3.730,3.443,3.724,3409.84198537,12698.25155351788
1651881600,2022-05-07 00:00:00,DYDX/EUR,3.136,3.322,3.136,3.305,3772.34730616,12467.6078468588
1651795200,2022-05-06 00:00:00,DYDX/EUR,3.154,3.306,3.101,3.306,1749.04354879,5782.33797229974
1651708800,2022-05-05 00:00:00,DYDX/EUR,3.602,3.675,3.045,3.113,2980.63416871,9278.71416719423
1651622400,2022-05-04 00:00:00,DYDX/EUR,3.228,3.585,3.228,3.585,1237.18322146,4435.301848934099
1651536000,2022-05-03 00:00:00,DYDX/EUR,3.354,3.385,3.343,3.362,1436.33087819,4828.944412474781
1651449600,2022-05-02 00:00:00,DYDX/EUR,3.429,3.460,3.241,3.291,1810.20532621,5957.38572855711
1651363200,2022-05-01 00:00:00,DYDX/EUR,3.408,3.419,3.273,3.393,2039.94359627,6921.528622144109
1651276800,2022-04-30 00:00:00,DYDX/EUR,3.911,3.911,3.000,3.137,2741.83167522,8601.12596516514
1651190400,2022-04-29 00:00:00,DYDX/EUR,4.189,4.337,3.837,3.837,1806.74210873,6932.46947119701
1651104000,2022-04-28 00:00:00,DYDX/EUR,3.917,4.213,3.917,4.198,2090.94331239,8777.78002541322
1651017600,2022-04-27 00:00:00,DYDX/EUR,3.859,4.005,3.819,3.972,1525.89633269,6060.86023344468
1650931200,2022-04-26 00:00:00,DYDX/EUR,4.230,4.230,3.797,3.797,456.00683041,1731.4579350667702
1650844800,2022-04-25 00:00:00,DYDX/EUR,4.164,4.200,3.936,4.200,2727.19438339,11454.216410238001
1650758400,2022-04-24 00:00:00,DYDX/EUR,4.282,4.317,4.152,4.221,1372.01154951,5791.26075048171
1650672000,2022-04-23 00:00:00,DYDX/EUR,4.361,4.483,4.248,4.248,269.96534626,1146.81279091248
1650585600,2022-04-22 00:00:00,DYDX/EUR,4.192,4.403,4.184,4.403,2614.65652517,11512.332680323509
1650499200,2022-04-21 00:00:00,DYDX/EUR,4.502,4.599,4.100,4.209,3568.81585330,15021.145926539699
1650412800,2022-04-20 00:00:00,DYDX/EUR,4.638,4.702,4.417,4.473,2839.19961574,12699.73988120502
1650326400,2022-04-19 00:00:00,DYDX/EUR,4.370,4.770,4.369,4.642,5982.86092375,27772.440408047503
1650240000,2022-04-18 00:00:00,DYDX/EUR,4.100,4.200,3.933,4.200,7111.36047788,29867.714007096
1650153600,2022-04-17 00:00:00,DYDX/EUR,4.480,4.480,4.277,4.277,460.09698692,1967.8348130568402
1650067200,2022-04-16 00:00:00,DYDX/EUR,4.350,4.350,4.350,4.350,0.00000000,0.0
1649980800,2022-04-15 00:00:00,DYDX/EUR,4.350,4.350,4.350,4.350,32.09677419,139.62096772649997
1649894400,2022-04-14 00:00:00,DYDX/EUR,4.499,4.499,4.350,4.350,7.68693423,33.4381639005
1649808000,2022-04-13 00:00:00,DYDX/EUR,4.425,4.425,4.425,4.425,3.81075170,16.8625762725
1649721600,2022-04-12 00:00:00,DYDX/EUR,4.350,4.350,4.350,4.350,50.00000000,217.49999999999997
1649635200,2022-04-11 00:00:00,DYDX/EUR,4.500,4.500,4.203,4.203,192.35507246,808.4683695493801
1649548800,2022-04-10 00:00:00,DYDX/EUR,4.843,4.843,4.600,4.600,119.04634272,547.613176512
1649462400,2022-04-09 00:00:00,DYDX/EUR,4.704,4.704,4.704,4.704,6.18506108,29.094527320319997
1649376000,2022-04-08 00:00:00,DYDX/EUR,5.129,5.132,4.600,4.600,1453.28737633,6685.121931117999
1649289600,2022-04-07 00:00:00,DYDX/EUR,4.931,5.128,4.931,5.128,9.98607204,51.20857742112
1649203200,2022-04-06 00:00:00,DYDX/EUR,5.387,5.387,4.918,4.918,177.67027105,873.7823930239
1649116800,2022-04-05 00:00:00,DYDX/EUR,6.059,6.059,5.679,5.679,1958.37311854,11121.60094018866
1649030400,2022-04-04 00:00:00,DYDX/EUR,6.404,6.463,5.898,5.953,439.99323957,2619.2797551602102
1648944000,2022-04-03 00:00:00,DYDX/EUR,6.093,6.093,6.093,6.093,20.00000000,121.86
1648857600,2022-04-02 00:00:00,DYDX/EUR,6.190,6.373,5.950,5.950,2105.09597578,12525.321055891001
1648771200,2022-04-01 00:00:00,DYDX/EUR,5.415,6.123,5.415,5.827,2805.22740201,16346.06007151227
1648684800,2022-03-31 00:00:00,DYDX/EUR,5.737,6.242,5.431,5.431,3076.49213422,16708.42878094882
1648598400,2022-03-30 00:00:00,DYDX/EUR,5.145,5.761,4.941,5.652,4754.23852700,26870.956154604002
1648512000,2022-03-29 00:00:00,DYDX/EUR,5.213,5.500,5.131,5.131,893.69994424,4585.574413895441
1648425600,2022-03-28 00:00:00,DYDX/EUR,5.250,5.500,5.100,5.100,4172.62222840,21280.373364839998
