https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MLN,Volume USDT
1660780800,2022-08-18 00:00:00,MLN/USDT,27.299,27.662,26.411,26.497,299.6811,8163.8832225
1660694400,2022-08-17 00:00:00,MLN/USDT,28.336,28.751,27.263,27.42,245.8634,6826.319358
1660608000,2022-08-16 00:00:00,MLN/USDT,28.8,28.853,28.2,28.327,102.346,2932.7296408
1660521600,2022-08-15 00:00:00,MLN/USDT,28.737,29.415,28.071,28.799,362.802,10411.3995558
1660435200,2022-08-14 00:00:00,MLN/USDT,29.64,31.158,28.63,28.695,619.2541,18716.8342476
1660348800,2022-08-13 00:00:00,MLN/USDT,31.2,31.2,29.463,29.649,407.0371,12217.7893288
1660262400,2022-08-12 00:00:00,MLN/USDT,28.8,34.185,28.8,31.36,4713.19951588,151283.98018500077
1660176000,2022-08-11 00:00:00,MLN/USDT,29.952,30.828,28.839,28.926,266.7452,7902.0746374
1660089600,2022-08-10 00:00:00,MLN/USDT,27.172,30.022,26.893,29.92,937.5765,26821.3546687
1660003200,2022-08-09 00:00:00,MLN/USDT,28.758,28.758,26.817,27.227,141.8693,3937.2674855
1659916800,2022-08-08 00:00:00,MLN/USDT,28.332,29.84,28.191,28.758,149.4909,4336.028349
1659830400,2022-08-07 00:00:00,MLN/USDT,28.175,28.513,27.87,28.25,256.6672,7220.2413871
1659744000,2022-08-06 00:00:00,MLN/USDT,28.451,29.6,28.025,28.17,763.6965,21867.2676355
1659657600,2022-08-05 00:00:00,MLN/USDT,26.893,29.487,26.844,28.453,741.1342,20845.7332115
1659571200,2022-08-04 00:00:00,MLN/USDT,27.287,27.754,26.494,26.882,467.9164,12675.7695698
1659484800,2022-08-03 00:00:00,MLN/USDT,26.649,31,26.391,27.287,2059.4618,59765.6532881
1659398400,2022-08-02 00:00:00,MLN/USDT,27.579,27.581,26.257,26.573,71.5522,1913.8771168
1659312000,2022-08-01 00:00:00,MLN/USDT,27.395,28.401,27.142,27.438,1183.8788,33297.5028911
1659225600,2022-07-31 00:00:00,MLN/USDT,27.651,29.608,26.895,27.395,422.1018,11884.2569936
1659139200,2022-07-30 00:00:00,MLN/USDT,27.867,30.773,27.543,27.548,2112.7237,62628.6594357
1659052800,2022-07-29 00:00:00,MLN/USDT,26.936,28.44,26.803,27.88,414.8686,11530.1074636
1658966400,2022-07-28 00:00:00,MLN/USDT,25.923,27.904,25.923,27.044,382.8814,10220.8959112
1658880000,2022-07-27 00:00:00,MLN/USDT,24.661,26.494,24.465,25.759,418.137,10605.3936208
1658793600,2022-07-26 00:00:00,MLN/USDT,24.5,24.627,23.979,24.627,186.5969,4527.3369791
1658707200,2022-07-25 00:00:00,MLN/USDT,25.726,25.726,24.627,24.627,54.1786,1368.1374682
1658620800,2022-07-24 00:00:00,MLN/USDT,26.044,26.596,25.515,25.78,308.0634,7954.639937
1658534400,2022-07-23 00:00:00,MLN/USDT,25.113,26.238,25.113,26.044,261.0232,6745.595633
1658448000,2022-07-22 00:00:00,MLN/USDT,25.706,26.382,24.859,25.046,73.6921,1890.9653307
1658361600,2022-07-21 00:00:00,MLN/USDT,25.748,25.748,24.628,25.605,95.647,2410.0637317
1658275200,2022-07-20 00:00:00,MLN/USDT,26.573,26.849,25.459,25.605,243.55177434,6413.38909265466
1658188800,2022-07-19 00:00:00,MLN/USDT,26.571,26.895,25.659,26.457,234.10016449,6148.52330714085
1658102400,2022-07-18 00:00:00,MLN/USDT,25.063,26.752,25.063,26.452,249.08546594,6508.33114864812
1658016000,2022-07-17 00:00:00,MLN/USDT,25.159,25.706,25,25.031,283.64412631,7163.7409903486
1657929600,2022-07-16 00:00:00,MLN/USDT,24.343,25.847,24.281,25.117,900.9970935,22561.6896949849
1657843200,2022-07-15 00:00:00,MLN/USDT,24.699,27.2,24.141,24.462,950.11332057,24080.82203448696
1657756800,2022-07-14 00:00:00,MLN/USDT,24.141,24.915,23.79,24.847,180.96361882,4438.33727294526
1657670400,2022-07-13 00:00:00,MLN/USDT,23.848,24.141,22.565,24.14,402.44600627,9404.47324660901
1657584000,2022-07-12 00:00:00,MLN/USDT,23.442,25.113,23.168,23.959,325.60262111,7876.90445429045
1657497600,2022-07-11 00:00:00,MLN/USDT,24.698,24.698,23.438,23.539,153.50614879,3721.59107400088
1657411200,2022-07-10 00:00:00,MLN/USDT,25.359,25.415,24.551,24.551,178.27720083,4463.44122649654
1657324800,2022-07-09 00:00:00,MLN/USDT,24.932,26.179,24.79,25.315,533.89210804,13537.1148422541
1657238400,2022-07-08 00:00:00,MLN/USDT,25.6,26.293,24.756,24.984,469.57827172,11911.9727457632
1657152000,2022-07-07 00:00:00,MLN/USDT,25.292,26.13,24.812,25.667,970.97423427,24913.99977283705
1657065600,2022-07-06 00:00:00,MLN/USDT,24.644,25.482,24.578,25.256,496.59609436,12427.74264832198
1656979200,2022-07-05 00:00:00,MLN/USDT,25.098,25.253,24.441,24.672,402.2319,9958.7747315
1656892800,2022-07-04 00:00:00,MLN/USDT,24.337,25.253,24.26,25.06,261.13793688,6468.65793191752
1656806400,2022-07-03 00:00:00,MLN/USDT,24.2,25.072,24.018,24.311,755.33447446,18401.61522610874
1656720000,2022-07-02 00:00:00,MLN/USDT,24.124,25.661,23.792,24.239,1181.56861661,28900.42727416637
1656633600,2022-07-01 00:00:00,MLN/USDT,23.902,24.89,23.194,24.011,1093.42510397,26205.55297121954
1656547200,2022-06-30 00:00:00,MLN/USDT,24.578,25.4,22.845,23.848,2853.15384365,67765.81696598006
1656460800,2022-06-29 00:00:00,MLN/USDT,23.61,26.16,23.111,24.578,2035.80948895,49723.08979843478
1656374400,2022-06-28 00:00:00,MLN/USDT,25.175,26.111,23.362,23.543,1745.378144,43833.92538014208
1656288000,2022-06-27 00:00:00,MLN/USDT,24.804,27.064,24.691,25.059,2185.27194272,55995.49899031508
1656201600,2022-06-26 00:00:00,MLN/USDT,24.804,30.11,24.644,24.929,4126.24018425,107973.60100198342
1656115200,2022-06-25 00:00:00,MLN/USDT,24.677,28.99,24.03,24.946,3051.12285774,78627.95239325901
1656028800,2022-06-24 00:00:00,MLN/USDT,23.962,25.545,23.13,24.693,2769.62395862,67837.29490222818
1655942400,2022-06-23 00:00:00,MLN/USDT,23.561,24.517,22.828,24.042,1433.60213065,34208.17716202246
1655856000,2022-06-22 00:00:00,MLN/USDT,23.359,25.031,22.938,23.679,2795.04657973,67122.17626183793
1655769600,2022-06-21 00:00:00,MLN/USDT,22.306,29.163,21.372,23.542,21405.39579064,538539.66927820924
1655683200,2022-06-20 00:00:00,MLN/USDT,19.444,37.12,18.679,22.441,44916.04772396,1157060.97795041031
1655596800,2022-06-19 00:00:00,MLN/USDT,18.788,20.004,17.894,19.363,715.48291674,13693.52951631814
1655510400,2022-06-18 00:00:00,MLN/USDT,20.532,20.69,17.399,18.726,642.54757117,11926.64222347562
1655424000,2022-06-17 00:00:00,MLN/USDT,20.037,20.69,19.775,20.392,1357.40881904,27245.07743560914
1655337600,2022-06-16 00:00:00,MLN/USDT,23.394,27.247,19.781,20.229,5838.25423355,135828.25860683934
1655251200,2022-06-15 00:00:00,MLN/USDT,22.39,23.359,20.001,23.347,1793.15797111,38229.7015406165
1655164800,2022-06-14 00:00:00,MLN/USDT,21.864,23.566,20.856,22.422,589.52022855,13073.54212369123
1655078400,2022-06-13 00:00:00,MLN/USDT,23.561,23.561,20.207,21.688,1756.60460665,38761.23462553618
1654992000,2022-06-12 00:00:00,MLN/USDT,25.785,25.88,23.007,23.483,1034.54396116,25177.6197519869
1654905600,2022-06-11 00:00:00,MLN/USDT,26.674,27.173,25.215,25.786,602.23703466,15760.45922689879
1654819200,2022-06-10 00:00:00,MLN/USDT,27.133,27.542,26.204,26.774,778.88350417,20946.06303523752
1654732800,2022-06-09 00:00:00,MLN/USDT,26.879,27.76,26.733,27.165,274.02532916,7442.27104587265
1654646400,2022-06-08 00:00:00,MLN/USDT,27.108,39.303,26.35,26.824,8231.83809594,253951.6269520093
1654560000,2022-06-07 00:00:00,MLN/USDT,27.389,27.918,26.571,27.166,524.82867884,14356.90682422464
1654473600,2022-06-06 00:00:00,MLN/USDT,27.102,28.061,27.102,27.433,352.79268673,9768.90672095684
1654387200,2022-06-05 00:00:00,MLN/USDT,27.781,27.781,26.648,26.947,694.30984093,18752.21015095426
1654300800,2022-06-04 00:00:00,MLN/USDT,26.75,32,26.065,27.705,5610.38090012,166425.29031685543
1654214400,2022-06-03 00:00:00,MLN/USDT,27.705,29.675,26.247,26.838,1611.20991461,44137.91593203583
1654128000,2022-06-02 00:00:00,MLN/USDT,26.748,27.872,26.371,27.836,243.5076768,6622.4708000528
1654041600,2022-06-01 00:00:00,MLN/USDT,28.483,28.691,26.155,26.827,836.40215357,22739.72578841481
1653955200,2022-05-31 00:00:00,MLN/USDT,29.026,29.677,27.92,28.478,1728.85625625,49842.6462282386
1653868800,2022-05-30 00:00:00,MLN/USDT,27.337,29.429,27.057,28.885,1680.3473099,47612.16491294586
1653782400,2022-05-29 00:00:00,MLN/USDT,27.057,33.146,26.924,27.33,2467.45205298,73003.77800169693
1653696000,2022-05-28 00:00:00,MLN/USDT,26.799,27.889,26.48,27.057,378.0132566,10252.591589008
1653609600,2022-05-27 00:00:00,MLN/USDT,27.2,27.488,25.825,26.779,685.58604659,18339.6108237783
1653523200,2022-05-26 00:00:00,MLN/USDT,29.097,29.527,26.01,27.235,1241.56551771,34722.08592772177
1653436800,2022-05-25 00:00:00,MLN/USDT,29.925,30.7,28.925,29.134,1266.85217337,37661.6645985528
1653350400,2022-05-24 00:00:00,MLN/USDT,30.058,30.147,28.642,29.644,585.97349711,17167.28342327502
1653264000,2022-05-23 00:00:00,MLN/USDT,30.84,31.644,30.015,30.059,2472.62843028,76510.24122634909
1653177600,2022-05-22 00:00:00,MLN/USDT,30.4,31.3,30.162,30.938,1132.06654609,34813.24128746363
1653091200,2022-05-21 00:00:00,MLN/USDT,29.855,30.969,29.429,30.447,786.21159629,23694.98844920585
1653004800,2022-05-20 00:00:00,MLN/USDT,31.273,32.2,29.515,29.859,793.68563136,24433.31303250217
1652918400,2022-05-19 00:00:00,MLN/USDT,29.341,32.915,29.147,31.326,2108.2812579,65338.22745047276
1652832000,2022-05-18 00:00:00,MLN/USDT,32.419,32.8,29.282,29.282,2599.0796147,80275.15576620042
1652745600,2022-05-17 00:00:00,MLN/USDT,29.019,43,29.004,32.365,14918.88392107,529880.72631324892
1652659200,2022-05-16 00:00:00,MLN/USDT,35.858,37.662,28.183,29.046,11267.34643997,354633.4339847795
1652572800,2022-05-15 00:00:00,MLN/USDT,28.018,137,27.278,35.873,66693.68045095,3428533.18738604661
1652486400,2022-05-14 00:00:00,MLN/USDT,25.71,29.153,25.639,28.145,359.69195072,9975.60142424343
1652400000,2022-05-13 00:00:00,MLN/USDT,23.254,27.483,23.022,25.95,420.5797,10793.0286071
1652313600,2022-05-12 00:00:00,MLN/USDT,26.349,27.507,22.18,23.204,1164.79633046,28005.36784417836
1652227200,2022-05-11 00:00:00,MLN/USDT,37.043,37.628,26.289,26.489,1792.48542777,56255.58970490034
1652140800,2022-05-10 00:00:00,MLN/USDT,37.19,40.383,36.263,36.963,693.05862706,26667.81488030531
1652054400,2022-05-09 00:00:00,MLN/USDT,43.497,43.998,36.729,37.028,589.27314106,23642.75937219634
1651968000,2022-05-08 00:00:00,MLN/USDT,45.606,45.632,43.443,43.588,152.31204473,6774.77565130681
1651881600,2022-05-07 00:00:00,MLN/USDT,45.279,48.575,44.962,45.83,347.90293421,16159.7601760322
1651795200,2022-05-06 00:00:00,MLN/USDT,45.382,46.271,44.414,45.427,96.05616165,4359.03925193757
1651708800,2022-05-05 00:00:00,MLN/USDT,50.481,50.745,44.632,45.209,343.64868166,16217.83551105641
1651622400,2022-05-04 00:00:00,MLN/USDT,49.076,50.651,48.092,50.481,451.45351409,22266.48318902888
1651536000,2022-05-03 00:00:00,MLN/USDT,49.306,50.487,48.951,49.334,95.78795134,4766.40304296583
1651449600,2022-05-02 00:00:00,MLN/USDT,50.226,50.7,48.758,49.438,171.53883717,8538.58366088927
1651363200,2022-05-01 00:00:00,MLN/USDT,49.361,53.235,48.905,50.149,889.72423001,45424.78188375377
1651276800,2022-04-30 00:00:00,MLN/USDT,49.62,52.511,49.361,49.707,484.62412274,24526.62777342783
1651190400,2022-04-29 00:00:00,MLN/USDT,53.859,55.25,49.406,49.406,577.16509595,30264.45667878988
1651104000,2022-04-28 00:00:00,MLN/USDT,53.612,54.459,53,53.812,113.79223078,6120.71159069609
1651017600,2022-04-27 00:00:00,MLN/USDT,52.058,53.762,51.944,53.5,75.9754562,4042.52305714704
1650931200,2022-04-26 00:00:00,MLN/USDT,54.609,54.724,50.7,52.05,237.05112465,12409.36426484677
1650844800,2022-04-25 00:00:00,MLN/USDT,53.905,54.551,51.705,54.551,383.5826274,20288.05362891892
1650758400,2022-04-24 00:00:00,MLN/USDT,56.191,66.042,53.927,54,2453.62147173,147863.90916470986
1650672000,2022-04-23 00:00:00,MLN/USDT,55.136,59.499,54.766,56.25,512.62184361,29111.9300699478
1650585600,2022-04-22 00:00:00,MLN/USDT,57.016,57.319,54.89,55.137,279.82462407,15712.26411012469
1650499200,2022-04-21 00:00:00,MLN/USDT,56.586,61.097,56.586,57.125,915.17377695,53612.74257394224
1650412800,2022-04-20 00:00:00,MLN/USDT,56.164,57.248,55.589,56.594,673.33255344,37897.14358435824
1650326400,2022-04-19 00:00:00,MLN/USDT,55.243,57.257,54.943,56.163,265.56637423,14882.77780098579
1650240000,2022-04-18 00:00:00,MLN/USDT,54.765,57.146,53.82,55.243,640.83447426,35341.58855410132
1650153600,2022-04-17 00:00:00,MLN/USDT,54.987,57.7,54.693,54.765,587.702191,32937.28057121774
1650067200,2022-04-16 00:00:00,MLN/USDT,54.324,55.07,53.639,54.952,317.65260886,17162.07698112036
1649980800,2022-04-15 00:00:00,MLN/USDT,53.943,60.96,53.638,54.459,1526.4403841,86918.97469989516
1649894400,2022-04-14 00:00:00,MLN/USDT,56.22,56.446,53.617,53.818,52.32648656,2880.81232790615
1649808000,2022-04-13 00:00:00,MLN/USDT,54.551,56.336,54.205,56.113,245.69956317,13634.35490918976
1649721600,2022-04-12 00:00:00,MLN/USDT,52.218,55.061,52,54.551,314.99993832,16927.65881663884
1649635200,2022-04-11 00:00:00,MLN/USDT,56.627,56.742,51.805,52.129,523.92926331,28814.28144187381
1649548800,2022-04-10 00:00:00,MLN/USDT,57.638,60.606,56.597,56.8,934.11244182,55082.56127604797
1649462400,2022-04-09 00:00:00,MLN/USDT,56.021,57.58,55.824,57.524,167.1560238,9420.71065458582
1649376000,2022-04-08 00:00:00,MLN/USDT,57.799,61.649,55.989,55.989,353.63909129,20838.76163025615
1649289600,2022-04-07 00:00:00,MLN/USDT,57.213,57.912,56.011,57.799,59.7315589,3402.84651863882
1649203200,2022-04-06 00:00:00,MLN/USDT,60.691,60.691,56.907,57.213,355.92228255,20859.28875866959
1649116800,2022-04-05 00:00:00,MLN/USDT,61.497,65.227,60.579,60.579,480.40082872,30128.1926724818
1649030400,2022-04-04 00:00:00,MLN/USDT,63.815,63.815,59.732,61.686,1112.56182966,68932.04920908515
1648944000,2022-04-03 00:00:00,MLN/USDT,62.053,63.875,61.191,63.847,263.78539849,16552.26660950575
1648857600,2022-04-02 00:00:00,MLN/USDT,61.872,63.639,61.2,61.916,506.55671923,31606.06344286652
1648771200,2022-04-01 00:00:00,MLN/USDT,59.9,73.928,58.64,61.803,5122.23068433,334301.97092831657
1648684800,2022-03-31 00:00:00,MLN/USDT,61.578,63.233,59.6,59.6,341.32207541,20838.49384180413
1648598400,2022-03-30 00:00:00,MLN/USDT,61.057,62.518,59.049,61.498,184.46967436,11277.60835040987
1648512000,2022-03-29 00:00:00,MLN/USDT,60.579,62.864,60.46,61.003,482.46483628,29620.92037250922
1648425600,2022-03-28 00:00:00,MLN/USDT,59.762,62.721,59.762,60.824,611.80939965,37490.34494228771
1648339200,2022-03-27 00:00:00,MLN/USDT,58.269,59.967,58.109,59.761,323.15508535,19055.92449080016
1648252800,2022-03-26 00:00:00,MLN/USDT,57.939,58.593,57.626,58.34,437.04127143,25369.04858635427
1648166400,2022-03-25 00:00:00,MLN/USDT,58.275,59.329,57.912,57.912,682.96566525,40112.92449894525
1648080000,2022-03-24 00:00:00,MLN/USDT,57.754,58.757,57.5,58.49,581.54309978,33864.70956408032
1647993600,2022-03-23 00:00:00,MLN/USDT,58.243,58.815,56.804,57.742,458.3344,26330.254828
1647907200,2022-03-22 00:00:00,MLN/USDT,57.519,58.982,57.519,58.275,288.26559911,16759.49269638104
1647820800,2022-03-21 00:00:00,MLN/USDT,55.944,59.584,55.071,57.452,2236.65146964,127094.63151352881
1647734400,2022-03-20 00:00:00,MLN/USDT,58.591,82.14,55.683,55.944,15122.23931268,997300.73005482624
1647648000,2022-03-19 00:00:00,MLN/USDT,55.485,64.041,55.485,58.613,2930.18093151,173782.3132158734
1647561600,2022-03-18 00:00:00,MLN/USDT,53.916,55.59,53.214,55.59,900.7184081,48776.07382822131
1647475200,2022-03-17 00:00:00,MLN/USDT,53.97,54.402,53.221,54.041,1152.64240814,61993.57997516114
1647388800,2022-03-16 00:00:00,MLN/USDT,52.52,54.765,52.011,53.764,2044.44315557,108931.51007266115
1647302400,2022-03-15 00:00:00,MLN/USDT,52.124,54.283,50.638,52.52,2055.43895535,107289.94339190947
1647216000,2022-03-14 00:00:00,MLN/USDT,50.91,52.281,50.857,52.1,874.71035766,45152.8508274927
1647129600,2022-03-13 00:00:00,MLN/USDT,51.944,54.989,50.815,50.958,1953.41190125,103316.85820516842
1647043200,2022-03-12 00:00:00,MLN/USDT,51.268,53.684,51.268,51.944,840.83149776,44082.50738955928
1646956800,2022-03-11 00:00:00,MLN/USDT,51.924,52.98,50.573,51.371,1843.64520058,95240.64661639962
1646870400,2022-03-10 00:00:00,MLN/USDT,52.393,52.929,50.059,51.987,1449.01466117,74674.21346545873
1646784000,2022-03-09 00:00:00,MLN/USDT,51.705,54.254,51.645,52.439,1781.69507023,94821.70726746869
1646697600,2022-03-08 00:00:00,MLN/USDT,50.926,53.683,50.417,51.597,2605.74144286,134913.80007699316
1646611200,2022-03-07 00:00:00,MLN/USDT,52.761,56.907,51.028,51.028,3359.44983857,181821.06960650925
1646524800,2022-03-06 00:00:00,MLN/USDT,52.863,67.201,51.417,52.814,9271.59910694,526489.08310191678
1646438400,2022-03-05 00:00:00,MLN/USDT,51.676,56.356,51.004,52.881,2925.1934354,155310.65105584163
1646352000,2022-03-04 00:00:00,MLN/USDT,57.355,73.776,51.699,51.699,7006.31540741,427092.95373972575
1646265600,2022-03-03 00:00:00,MLN/USDT,60.342,61.312,56.601,57.436,748.96308673,44225.10391716527
1646179200,2022-03-02 00:00:00,MLN/USDT,59.049,62.26,57.519,60.55,1414.52867946,83987.41329270982
1646092800,2022-03-01 00:00:00,MLN/USDT,57.808,61.027,56.9,58.906,1294.74893787,75903.23789719015
1646006400,2022-02-28 00:00:00,MLN/USDT,51.267,57.643,50.379,57.519,831.49639069,44627.00241377555
1645920000,2022-02-27 00:00:00,MLN/USDT,52.72,54.477,50.176,51.033,714.14064429,37378.48767685784
1645833600,2022-02-26 00:00:00,MLN/USDT,52.763,53.864,51.932,52.72,550.377,29074.2458759
1645747200,2022-02-25 00:00:00,MLN/USDT,49.031,53.452,48.618,52.577,608.3745508,30764.38753040656
1645660800,2022-02-24 00:00:00,MLN/USDT,51.102,51.102,44.307,49.167,1780.41023061,84553.90300390681
1645574400,2022-02-23 00:00:00,MLN/USDT,54.187,55.387,50.646,51.026,918.53582237,48339.96720875363
1645488000,2022-02-22 00:00:00,MLN/USDT,52.72,54.634,47.752,54.37,1891.79482889,98474.49041238798
1645401600,2022-02-21 00:00:00,MLN/USDT,53.992,56.134,52.691,52.72,668.13828831,36399.22146513623
1645315200,2022-02-20 00:00:00,MLN/USDT,54.796,59.173,51.009,54.476,2965.11097868,162948.80672115124
1645228800,2022-02-19 00:00:00,MLN/USDT,55.965,56.597,54.124,54.599,278.16685475,15354.3814024645
1645142400,2022-02-18 00:00:00,MLN/USDT,56.266,58.811,55.589,56.011,691.7403,39392.9421885
1645056000,2022-02-17 00:00:00,MLN/USDT,61.373,61.783,55.474,56.439,914.11006382,53986.26488137304
1644969600,2022-02-16 00:00:00,MLN/USDT,60.802,66.924,59.972,61.528,1856.2479094,117549.79959146386
1644883200,2022-02-15 00:00:00,MLN/USDT,55.961,61.192,55.728,60.708,604.15491333,35688.3866259429
1644796800,2022-02-14 00:00:00,MLN/USDT,56.463,59.719,54.44,55.961,1047.96329296,59259.38584039808
1644710400,2022-02-13 00:00:00,MLN/USDT,57.863,71.153,56.463,56.463,3157.48848848,200201.96684390342
1644624000,2022-02-12 00:00:00,MLN/USDT,57.841,58.488,57.026,57.808,196.33592679,11366.26102575665
1644537600,2022-02-11 00:00:00,MLN/USDT,61.152,62.415,57.6,57.615,276.17302185,16655.58794308953
1644451200,2022-02-10 00:00:00,MLN/USDT,65.522,65.955,61.152,61.24,853.50233768,54745.36272135754
1644364800,2022-02-09 00:00:00,MLN/USDT,62.294,69.295,61.218,65.523,703.47400879,46135.21718658782
1644278400,2022-02-08 00:00:00,MLN/USDT,63.595,64.206,60.949,62.169,519.14645818,32512.21456232906
1644192000,2022-02-07 00:00:00,MLN/USDT,62.611,65.357,61.3,63.602,709.71205923,45349.57837236361
1644105600,2022-02-06 00:00:00,MLN/USDT,61.044,66.036,61.014,62.739,656.93920339,41662.76935958472
1644019200,2022-02-05 00:00:00,MLN/USDT,60.002,62.101,59.25,60.708,653.93817032,39883.90063827902
1643932800,2022-02-04 00:00:00,MLN/USDT,57.41,60.187,56.518,60.018,688.56025663,39939.46736655991
1643846400,2022-02-03 00:00:00,MLN/USDT,54.936,57.243,54.195,57.243,642.30327519,35670.94989377523
1643760000,2022-02-02 00:00:00,MLN/USDT,56.448,56.712,54.2,54.984,443.04659822,24637.60523781474
1643673600,2022-02-01 00:00:00,MLN/USDT,56.712,63.16,56.318,56.318,1021.89216642,59350.61606081015
1643587200,2022-01-31 00:00:00,MLN/USDT,55.852,56.712,53.703,56.654,306.64421626,16707.91564627649
1643500800,2022-01-30 00:00:00,MLN/USDT,58.208,58.209,55.508,55.852,644.0535521,36982.97299083654
1643414400,2022-01-29 00:00:00,MLN/USDT,55.985,59.887,54.984,58.2,1359.35260963,77624.51437567528
1643328000,2022-01-28 00:00:00,MLN/USDT,53.283,56.311,52.565,56.283,1096.11575257,59532.12082087567
1643241600,2022-01-27 00:00:00,MLN/USDT,53.911,55.242,51.8,53.16,1204.62442541,64034.23333334475
1643155200,2022-01-26 00:00:00,MLN/USDT,53.217,56.965,52.4,53.895,1192.5475373,65333.040487553
1643068800,2022-01-25 00:00:00,MLN/USDT,53.476,54.984,51.884,53.331,1316.92643508,70492.05802094692
1642982400,2022-01-24 00:00:00,MLN/USDT,56.075,61.97,50,53.582,3936.04097189,220522.26940202016
1642896000,2022-01-23 00:00:00,MLN/USDT,53.193,56.544,53,56.544,884.53881183,48443.15667818784
1642809600,2022-01-22 00:00:00,MLN/USDT,60.9,64.18,51.452,53.181,1613.98293854,91083.84644578688
1642723200,2022-01-21 00:00:00,MLN/USDT,70.016,70.41,60.034,60.669,787.40897912,51301.19130739656
1642636800,2022-01-20 00:00:00,MLN/USDT,71.973,74.637,69.672,69.672,433.2124607,31322.24377108137
1642550400,2022-01-19 00:00:00,MLN/USDT,73.21,73.282,71.236,71.61,466.28067772,33707.63675299282
1642464000,2022-01-18 00:00:00,MLN/USDT,76.455,76.547,72.784,73.216,317.61486872,23569.02391524848
1642377600,2022-01-17 00:00:00,MLN/USDT,76.79,82.639,74.629,76.552,2006.17730871,157399.97244614794
1642291200,2022-01-16 00:00:00,MLN/USDT,77.092,78.412,76.126,76.692,290.04959288,22376.48059740642
1642204800,2022-01-15 00:00:00,MLN/USDT,78.24,80.265,77.092,77.092,730.99857429,57301.8702959891
1642118400,2022-01-14 00:00:00,MLN/USDT,74.946,85.83,74,78.256,1972.98926646,158731.40387165787
1642032000,2022-01-13 00:00:00,MLN/USDT,77.21,79.009,74.32,75.106,753.25945209,58248.92847333243
1641945600,2022-01-12 00:00:00,MLN/USDT,75.461,77.436,74.204,77.03,481.11436512,36717.11002946564
