https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FLAME,Volume USDT
1656806400,2022-07-03 00:00:00,FLAME/USDT,0.03116,0.03603,0.02864,0.03109,11796682.51918112,363027.4750902212298
1656720000,2022-07-02 00:00:00,FLAME/USDT,0.03239,0.035,0.02805,0.03119,14040674.30126334,423314.4092418364974
1656633600,2022-07-01 00:00:00,FLAME/USDT,0.03584,0.0371,0.0317,0.03241,9999307.93665205,348113.1876552893689
1656547200,2022-06-30 00:00:00,FLAME/USDT,0.03975,0.0448,0.0339,0.03581,9531880.01278018,357581.5625713529622
1656460800,2022-06-29 00:00:00,FLAME/USDT,0.04201,0.04238,0.0393,0.03974,7964306.23083099,326097.9910579362418
1656374400,2022-06-28 00:00:00,FLAME/USDT,0.04079,0.045,0.0389,0.04199,8291489.0863385,339791.3173965054066
1656288000,2022-06-27 00:00:00,FLAME/USDT,0.04402,0.0447,0.0398,0.04076,8469635.16013373,358002.3242089225469
1656201600,2022-06-26 00:00:00,FLAME/USDT,0.04204,0.054,0.04182,0.04401,8936563.13215149,412562.2039744123922
1656115200,2022-06-25 00:00:00,FLAME/USDT,0.04315,0.04457,0.04149,0.04201,8438651.75118551,361589.7014613292332
1656028800,2022-06-24 00:00:00,FLAME/USDT,0.04206,0.04443,0.04061,0.04312,8850964.44144278,372086.4233342911115
1655942400,2022-06-23 00:00:00,FLAME/USDT,0.04247,0.04312,0.04014,0.04207,9203657.37639034,384963.9019998845456
1655856000,2022-06-22 00:00:00,FLAME/USDT,0.0444,0.04581,0.04226,0.04248,4580483.05731903,202638.6308128637829
1655769600,2022-06-21 00:00:00,FLAME/USDT,0.04332,0.0518,0.0433,0.0445,7296074.45898616,334388.147679357102
1655683200,2022-06-20 00:00:00,FLAME/USDT,0.0409,0.0466,0.0398,0.0437,7229391.39727185,305998.3372892671007
1655596800,2022-06-19 00:00:00,FLAME/USDT,0.04,0.0441,0.03934,0.041,6924896.90510072,285610.5188769387245
1655510400,2022-06-18 00:00:00,FLAME/USDT,0.0469,0.04709,0.03822,0.04,7096123.50159388,302067.484562276142
1655424000,2022-06-17 00:00:00,FLAME/USDT,0.0476,0.04878,0.04511,0.0469,6857967.43113212,319697.4519605829497
1655337600,2022-06-16 00:00:00,FLAME/USDT,0.0552,0.0565,0.04505,0.0476,6211229.82996879,311025.4160791760835
1655251200,2022-06-15 00:00:00,FLAME/USDT,0.055,0.057,0.0452,0.0553,6534897.28694312,329703.6025454981606
1655164800,2022-06-14 00:00:00,FLAME/USDT,0.0457,0.0632,0.0422,0.0549,8306649.70463523,410208.982251434396
1655078400,2022-06-13 00:00:00,FLAME/USDT,0.0538,0.0585,0.0453,0.0455,5302526.05731912,268942.709733046831
1654992000,2022-06-12 00:00:00,FLAME/USDT,0.0626,0.0635,0.0534,0.0538,5435241.22575506,322152.935686464984
1654905600,2022-06-11 00:00:00,FLAME/USDT,0.069,0.0699,0.06,0.0627,4816267.88531526,314188.022162700099
1654819200,2022-06-10 00:00:00,FLAME/USDT,0.07,0.0721,0.0659,0.069,5023320.13838365,347379.942344098605
1654732800,2022-06-09 00:00:00,FLAME/USDT,0.0731,0.0761,0.069,0.07,7359813.25063801,531629.900905497557
1654646400,2022-06-08 00:00:00,FLAME/USDT,0.083,0.0831,0.072,0.0731,7549669.13375798,584134.470759819204
1654560000,2022-06-07 00:00:00,FLAME/USDT,0.0755,0.091,0.0704,0.083,8928983.55734733,662273.830217065252
1654473600,2022-06-06 00:00:00,FLAME/USDT,0.0786,0.1275,0.0729,0.0751,10152894.59925146,822440.913904609615
1654387200,2022-06-05 00:00:00,FLAME/USDT,0.0699,0.0849,0.0652,0.0784,10809607.66659531,766317.234537103531
1654300800,2022-06-04 00:00:00,FLAME/USDT,0.067,0.0768,0.0652,0.0699,9780033.72548515,671756.672045436714
1654214400,2022-06-03 00:00:00,FLAME/USDT,0.0696,0.0713,0.0652,0.0672,8211859.51575986,561633.038725171858
1654128000,2022-06-02 00:00:00,FLAME/USDT,0.0759,0.079,0.066,0.0694,9142278.67669605,678157.379327639843
1654041600,2022-06-01 00:00:00,FLAME/USDT,0.0837,0.0855,0.0733,0.0761,7347174.36024458,589089.509828372982
1653955200,2022-05-31 00:00:00,FLAME/USDT,0.084,0.0991,0.0797,0.0837,7904176.7429154,669261.111980328851
1653868800,2022-05-30 00:00:00,FLAME/USDT,0.0889,0.09,0.078,0.0839,8269578.25809016,688216.718540443811
1653782400,2022-05-29 00:00:00,FLAME/USDT,0.0848,0.09,0.0782,0.0891,8304663.32045094,700021.589671682728
1653696000,2022-05-28 00:00:00,FLAME/USDT,0.1061,0.1138,0.0771,0.085,8681341.55581711,843220.200060244041
1653609600,2022-05-27 00:00:00,FLAME/USDT,0.0926,0.1296,0.092,0.1067,8939349.31944281,977058.582127110315
1653523200,2022-05-26 00:00:00,FLAME/USDT,0.1149,0.1399,0.0823,0.0921,14639803.54945812,1537570.050732758576
1653436800,2022-05-25 00:00:00,FLAME/USDT,0.0668,0.182,0.0668,0.1151,16682668.17005672,1680232.061456799727
1653350400,2022-05-24 00:00:00,FLAME/USDT,0.0643,0.0712,0.0619,0.0669,9374299.73564384,612714.988397357973
1653264000,2022-05-23 00:00:00,FLAME/USDT,0.0708,0.0732,0.063,0.0643,9404720.35977801,639570.206829084931
1653177600,2022-05-22 00:00:00,FLAME/USDT,0.0702,0.0768,0.0689,0.0707,7533433.9817537,538406.866977683191
1653091200,2022-05-21 00:00:00,FLAME/USDT,0.0699,0.0727,0.0666,0.0701,8886645.45026618,611219.041484427855
1653004800,2022-05-20 00:00:00,FLAME/USDT,0.0757,0.0784,0.0645,0.0699,7457082.5104228,541247.225340727149
1652918400,2022-05-19 00:00:00,FLAME/USDT,0.0699,0.0775,0.0657,0.0757,7421182.47033363,525469.608353562267
1652832000,2022-05-18 00:00:00,FLAME/USDT,0.0814,0.0849,0.0678,0.0698,6621504.22437097,504106.63502903044
1652745600,2022-05-17 00:00:00,FLAME/USDT,0.0739,0.1002,0.073,0.0813,7404095.55228264,575141.021174448835
1652659200,2022-05-16 00:00:00,FLAME/USDT,0.081,0.0812,0.0686,0.0739,6392573.34592969,476598.301801043863
1652572800,2022-05-15 00:00:00,FLAME/USDT,0.0743,0.0811,0.0738,0.0809,5681837.60144706,433565.057214210978
1652486400,2022-05-14 00:00:00,FLAME/USDT,0.076,0.0782,0.0652,0.0744,7084366.20672242,516404.273501083098
1652400000,2022-05-13 00:00:00,FLAME/USDT,0.0583,0.087,0.0576,0.0759,6970776.89909772,514920.320394897305
1652313600,2022-05-12 00:00:00,FLAME/USDT,0.0633,0.0659,0.0433,0.0582,7195326.55370058,390647.585285834118
1652227200,2022-05-11 00:00:00,FLAME/USDT,0.0906,0.0918,0.06,0.0637,3804184.02289867,279784.444439121625
1652140800,2022-05-10 00:00:00,FLAME/USDT,0.0816,0.106,0.0754,0.0905,4807269.66669827,425253.703515441096
1652054400,2022-05-09 00:00:00,FLAME/USDT,0.0949,0.0965,0.081,0.0824,4767990.56107212,437447.80449317318
1651968000,2022-05-08 00:00:00,FLAME/USDT,0.1028,0.1069,0.0937,0.0952,5517539.25219125,548710.462183863705
1651881600,2022-05-07 00:00:00,FLAME/USDT,0.1057,0.1076,0.1001,0.1026,5943505.20116163,620444.417889721625
1651795200,2022-05-06 00:00:00,FLAME/USDT,0.1046,0.1175,0.1025,0.1054,5020866.99691519,534592.447216548343
1651708800,2022-05-05 00:00:00,FLAME/USDT,0.12,0.1329,0.1008,0.1048,5042791.27106041,576390.09481434924
1651622400,2022-05-04 00:00:00,FLAME/USDT,0.1079,0.1389,0.1061,0.12,5820296.4106058,670028.987835516386
1651536000,2022-05-03 00:00:00,FLAME/USDT,0.1078,0.1145,0.1061,0.108,4765857.66408548,526547.26538998588
1651449600,2022-05-02 00:00:00,FLAME/USDT,0.1065,0.1222,0.1053,0.1076,5660257.9332921,636269.080900813707
1651363200,2022-05-01 00:00:00,FLAME/USDT,0.1072,0.1105,0.1018,0.1067,5200381.70420858,549615.758874109674
1651276800,2022-04-30 00:00:00,FLAME/USDT,0.1199,0.1218,0.106,0.1071,5156405.69583641,587363.470925374398
1651190400,2022-04-29 00:00:00,FLAME/USDT,0.1395,0.1446,0.1122,0.1205,4842695.92612909,594678.877193225291
1651104000,2022-04-28 00:00:00,FLAME/USDT,0.1407,0.1499,0.1373,0.1398,3748959.26722327,529895.115826980071
1651017600,2022-04-27 00:00:00,FLAME/USDT,0.1454,0.1509,0.1355,0.1413,3764708.54174565,543721.912742641281
1650931200,2022-04-26 00:00:00,FLAME/USDT,0.1586,0.1765,0.1348,0.1454,3321263.68474748,526881.179975233617
1650844800,2022-04-25 00:00:00,FLAME/USDT,0.1794,0.1809,0.1498,0.1579,3892988.9291457,634981.60837082532
1650758400,2022-04-24 00:00:00,FLAME/USDT,0.1807,0.1856,0.1774,0.1791,3538533.14609476,637611.15887653431
1650672000,2022-04-23 00:00:00,FLAME/USDT,0.1889,0.1899,0.178,0.1809,3461762.44660964,638745.156544490581
1650585600,2022-04-22 00:00:00,FLAME/USDT,0.2058,0.2144,0.1823,0.1892,2988723.20515866,596548.421884949459
1650499200,2022-04-21 00:00:00,FLAME/USDT,0.2098,0.2426,0.2046,0.2063,3209864.33984004,690908.547594492565
1650412800,2022-04-20 00:00:00,FLAME/USDT,0.1865,0.2222,0.1782,0.2097,2481984.368939,485256.711099379975
1650326400,2022-04-19 00:00:00,FLAME/USDT,0.1891,0.1903,0.1728,0.1864,1549382.58035954,280842.280648075574
1650240000,2022-04-18 00:00:00,FLAME/USDT,0.1772,0.1958,0.1653,0.1894,1347184.70684681,241146.213256778391
1650153600,2022-04-17 00:00:00,FLAME/USDT,0.1878,0.1909,0.1773,0.1773,1193315.11957726,219135.840024401525
1650067200,2022-04-16 00:00:00,FLAME/USDT,0.1898,0.1984,0.185,0.1877,1257284.13452318,241723.33125229345
1649980800,2022-04-15 00:00:00,FLAME/USDT,0.1711,0.1999,0.1651,0.1898,2529991.35990431,450197.36525212415
1649894400,2022-04-14 00:00:00,FLAME/USDT,0.1842,0.1859,0.168,0.1712,2932851.30527447,518784.626068577841
1649808000,2022-04-13 00:00:00,FLAME/USDT,0.176,0.1854,0.1712,0.184,3137742.46824528,561001.714490590591
1649721600,2022-04-12 00:00:00,FLAME/USDT,0.1711,0.1828,0.1688,0.176,2620159.63802812,461098.097581447756
1649635200,2022-04-11 00:00:00,FLAME/USDT,0.2168,0.2199,0.1707,0.1708,2558418.78636426,498417.388871712479
1649548800,2022-04-10 00:00:00,FLAME/USDT,0.2009,0.22,0.2009,0.2165,2633783.66957217,545010.244902749142
1649462400,2022-04-09 00:00:00,FLAME/USDT,0.2101,0.2121,0.1977,0.2016,3024443.17644773,613655.947439343692
1649376000,2022-04-08 00:00:00,FLAME/USDT,0.2274,0.2298,0.2095,0.2104,2428352.25508567,531306.792157868564
1649289600,2022-04-07 00:00:00,FLAME/USDT,0.2166,0.2291,0.2099,0.2271,2560690.61469413,548175.449494519556
1649203200,2022-04-06 00:00:00,FLAME/USDT,0.2526,0.26,0.21,0.2161,2291689.28623933,555721.697560957698
1649116800,2022-04-05 00:00:00,FLAME/USDT,0.2486,0.2712,0.2449,0.253,2271289.53632289,577649.561911541023
1649030400,2022-04-04 00:00:00,FLAME/USDT,0.2736,0.2743,0.243,0.2485,2411720.17597142,614158.079453081299
1648944000,2022-04-03 00:00:00,FLAME/USDT,0.2828,0.2867,0.2709,0.2745,1728167.60996262,477369.878289824601
1648857600,2022-04-02 00:00:00,FLAME/USDT,0.2887,0.31,0.2776,0.2825,2305089.92703414,670175.68235165934
1648771200,2022-04-01 00:00:00,FLAME/USDT,0.2705,0.298,0.2539,0.289,2812652.16423062,751868.24574575206
1648684800,2022-03-31 00:00:00,FLAME/USDT,0.2554,0.3252,0.2538,0.27,3316492.88760557,908532.314040166838
1648598400,2022-03-30 00:00:00,FLAME/USDT,0.262,0.2803,0.25,0.2556,3319792.42139313,868375.385570644931
1648512000,2022-03-29 00:00:00,FLAME/USDT,0.2698,0.3364,0.249,0.2614,3573455.65878497,1030865.74310015093
1648425600,2022-03-28 00:00:00,FLAME/USDT,0.2223,0.35,0.2223,0.2694,6936448.23704938,1910704.910304263269
1648339200,2022-03-27 00:00:00,FLAME/USDT,0.1968,0.2459,0.1937,0.2236,3931736.89167462,802842.640451052694
1648252800,2022-03-26 00:00:00,FLAME/USDT,0.2101,0.232,0.1941,0.1975,3585945.38558315,734878.684877926827
1648166400,2022-03-25 00:00:00,FLAME/USDT,0.2049,0.23,0.1851,0.2104,3841784.04048921,787624.149202882865
1648080000,2022-03-24 00:00:00,FLAME/USDT,0.2261,0.2449,0.1762,0.2046,5021686.38716637,1030356.773782714037
1647993600,2022-03-23 00:00:00,FLAME/USDT,0.172,0.25,0.1713,0.2271,5648849.89580903,1141090.960613366361
1647907200,2022-03-22 00:00:00,FLAME/USDT,0.1671,0.1839,0.1667,0.1718,3024420.3758849,517456.853480478777
1647820800,2022-03-21 00:00:00,FLAME/USDT,0.1623,0.184,0.1609,0.1672,3048440.6631578,514092.735947555241
1647734400,2022-03-20 00:00:00,FLAME/USDT,0.1796,0.185,0.16,0.1626,3610288.10092795,615009.18560063532
1647648000,2022-03-19 00:00:00,FLAME/USDT,0.1897,0.1968,0.1716,0.18,3845601.9349643,701363.115007967921
1647561600,2022-03-18 00:00:00,FLAME/USDT,0.1726,0.205,0.1697,0.1897,4716642.33931492,874019.411753936855
1647475200,2022-03-17 00:00:00,FLAME/USDT,0.1516,0.2207,0.1445,0.1728,5539902.63776086,925587.185289305258
1647388800,2022-03-16 00:00:00,FLAME/USDT,0.1555,0.1698,0.1473,0.1515,2494069.66730373,393090.531310044446
1647302400,2022-03-15 00:00:00,FLAME/USDT,0.1634,0.1699,0.1403,0.1557,3615464.88496574,548442.47562332571
1647216000,2022-03-14 00:00:00,FLAME/USDT,0.1778,0.1793,0.1604,0.1629,3894037.37799928,647296.69249589691
1647129600,2022-03-13 00:00:00,FLAME/USDT,0.1927,0.1943,0.1761,0.1779,3882329.59660444,719376.308492137079
1647043200,2022-03-12 00:00:00,FLAME/USDT,0.1992,0.1992,0.1901,0.1927,3492611.16901985,679534.34039466159
1646956800,2022-03-11 00:00:00,FLAME/USDT,0.2018,0.2306,0.1972,0.1991,3068992.66840061,626894.407157882423
1646870400,2022-03-10 00:00:00,FLAME/USDT,0.2253,0.226,0.1907,0.2015,3567035.19445332,730118.027876329973
1646784000,2022-03-09 00:00:00,FLAME/USDT,0.2389,0.2491,0.2151,0.2246,3315566.18790359,766254.623744097759
1646697600,2022-03-08 00:00:00,FLAME/USDT,0.2467,0.2588,0.2351,0.2392,2503694.48222687,615796.247814785798
1646611200,2022-03-07 00:00:00,FLAME/USDT,0.2915,0.2926,0.2422,0.2469,2662813.79886577,707353.241088236551
1646524800,2022-03-06 00:00:00,FLAME/USDT,0.3083,0.3095,0.2851,0.2912,2078016.40374143,610582.119786263946
1646438400,2022-03-05 00:00:00,FLAME/USDT,0.2881,0.3158,0.2855,0.3084,2274178.06527861,679896.339657662135
1646352000,2022-03-04 00:00:00,FLAME/USDT,0.3054,0.3144,0.2823,0.2881,2092602.95467232,622513.567539514548
1646265600,2022-03-03 00:00:00,FLAME/USDT,0.3429,0.36,0.3026,0.3057,1832971.6186297,590188.221744867953
1646179200,2022-03-02 00:00:00,FLAME/USDT,0.3025,0.3665,0.2887,0.343,2434386.16028353,756155.985228278262
1646092800,2022-03-01 00:00:00,FLAME/USDT,0.3269,0.3326,0.2889,0.3023,1886103.45334612,589991.39576643589
1646006400,2022-02-28 00:00:00,FLAME/USDT,0.2983,0.3427,0.2952,0.327,1725421.34258349,527469.742889138153
1645920000,2022-02-27 00:00:00,FLAME/USDT,0.3306,0.3353,0.2953,0.2983,2212399.23823886,688715.735046122174
1645833600,2022-02-26 00:00:00,FLAME/USDT,0.3238,0.3488,0.3226,0.3303,2321929.66945707,782333.640664065909
1645747200,2022-02-25 00:00:00,FLAME/USDT,0.3199,0.3454,0.3101,0.3238,2599521.49958534,844422.890955301966
1645660800,2022-02-24 00:00:00,FLAME/USDT,0.3509,0.4,0.265,0.321,2407375.45095673,748678.045943398326
1645574400,2022-02-23 00:00:00,FLAME/USDT,0.3865,0.4002,0.3453,0.3519,2995408.25996143,1129382.843009979396
1645488000,2022-02-22 00:00:00,FLAME/USDT,0.4082,0.4116,0.3601,0.3863,2540920.99410486,981800.117168223016
1645401600,2022-02-21 00:00:00,FLAME/USDT,0.4488,0.4646,0.4074,0.4108,2667846.44314219,1177271.29597018819
1645315200,2022-02-20 00:00:00,FLAME/USDT,0.4913,0.4942,0.4351,0.4487,2839431.10992124,1329986.619087822197
1645228800,2022-02-19 00:00:00,FLAME/USDT,0.4749,0.5,0.4731,0.4913,3006640.17022402,1461722.891042486541
1645142400,2022-02-18 00:00:00,FLAME/USDT,0.4649,0.492,0.4571,0.4761,2718893.32946849,1291851.56817808302
1645056000,2022-02-17 00:00:00,FLAME/USDT,0.5023,0.5327,0.4604,0.4647,2505448.06913854,1248609.620586250613
1644969600,2022-02-16 00:00:00,FLAME/USDT,0.5352,0.5444,0.4891,0.5019,2579941.63466149,1366964.48492846959
1644883200,2022-02-15 00:00:00,FLAME/USDT,0.5076,0.5743,0.4983,0.5347,2698313.29279904,1420528.480042993853
1644796800,2022-02-14 00:00:00,FLAME/USDT,0.5437,0.5473,0.4833,0.5074,3166926.40306787,1649111.083287271739
1644710400,2022-02-13 00:00:00,FLAME/USDT,0.583,0.5997,0.541,0.5434,2937646.75552199,1689059.201362246369
1644624000,2022-02-12 00:00:00,FLAME/USDT,0.6341,0.6356,0.562,0.5835,2497042.97819643,1528224.254882762058
1644537600,2022-02-11 00:00:00,FLAME/USDT,0.7018,0.7199,0.5913,0.634,1970926.76269713,1355967.003038369537
1644451200,2022-02-10 00:00:00,FLAME/USDT,0.7127,0.7529,0.69,0.7016,2173474.62705197,1565054.838565791744
1644364800,2022-02-09 00:00:00,FLAME/USDT,0.7065,0.7273,0.6803,0.712,2267227.64381083,1589279.39821585083
1644278400,2022-02-08 00:00:00,FLAME/USDT,0.7145,0.794,0.6671,0.7062,1952683.13141132,1368823.471241818118
