https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WRX,Volume USDT
1661299200,2022-08-24 00:00:00,WRX/USDT,0.2076,0.2076,0.2023,0.2057,44001.50935283,9060.77157071512
1661212800,2022-08-23 00:00:00,WRX/USDT,0.2074,0.2154,0.2019,0.207,125298.84501904,26053.375023381894
1661126400,2022-08-22 00:00:00,WRX/USDT,0.2062,0.2092,0.202,0.2073,191536.18391032,39392.794944894639
1661040000,2022-08-21 00:00:00,WRX/USDT,0.205,0.2099,0.201,0.2076,235099.94106189,48383.400078998397
1660953600,2022-08-20 00:00:00,WRX/USDT,0.1976,0.2142,0.1976,0.205,235612.60951495,48263.047593506345
1660867200,2022-08-19 00:00:00,WRX/USDT,0.2234,0.2234,0.1965,0.1973,238385.87290082,49724.71477414086
1660780800,2022-08-18 00:00:00,WRX/USDT,0.2273,0.2435,0.2234,0.225,352882.82895378,81368.81171244213
1660694400,2022-08-17 00:00:00,WRX/USDT,0.2367,0.2413,0.2263,0.2273,90252.34704353,20894.529477850501
1660608000,2022-08-16 00:00:00,WRX/USDT,0.2367,0.2432,0.2326,0.2348,62723.25822147,14952.047233449795
1660521600,2022-08-15 00:00:00,WRX/USDT,0.2386,0.2444,0.2324,0.2358,62318.53479146,14765.4513281416
1660435200,2022-08-14 00:00:00,WRX/USDT,0.2424,0.2475,0.2346,0.2386,86987.48616882,21150.312842613648
1660348800,2022-08-13 00:00:00,WRX/USDT,0.2425,0.2494,0.2371,0.2414,84443.19160793,20677.940066063589
1660262400,2022-08-12 00:00:00,WRX/USDT,0.241,0.2445,0.2336,0.2425,71704.01254472,17206.628681903346
1660176000,2022-08-11 00:00:00,WRX/USDT,0.2388,0.2475,0.2386,0.2396,108038.2211823,26249.508888202949
1660089600,2022-08-10 00:00:00,WRX/USDT,0.2301,0.2412,0.2226,0.2386,210337.50028402,48743.214913353945
1660003200,2022-08-09 00:00:00,WRX/USDT,0.2436,0.2488,0.2297,0.2301,253779.35116323,60338.935446410478
1659916800,2022-08-08 00:00:00,WRX/USDT,0.2435,0.2551,0.243,0.2436,300568.77440179,74447.994577679504
1659830400,2022-08-07 00:00:00,WRX/USDT,0.2485,0.2523,0.2401,0.2441,188078.79815964,46038.581929928456
1659744000,2022-08-06 00:00:00,WRX/USDT,0.2619,0.2631,0.2452,0.2482,533879.37713519,136149.300677497815
1659657600,2022-08-05 00:00:00,WRX/USDT,0.2706,0.2865,0.2534,0.2611,387204.77241084,103733.639751648828
1659571200,2022-08-04 00:00:00,WRX/USDT,0.2626,0.2783,0.2606,0.2703,170583.5900665,46059.938604562681
1659484800,2022-08-03 00:00:00,WRX/USDT,0.2625,0.2795,0.258,0.2625,69386.08703942,18474.451966533783
1659398400,2022-08-02 00:00:00,WRX/USDT,0.2691,0.2691,0.2536,0.2625,54798.68441206,14193.257372400868
1659312000,2022-08-01 00:00:00,WRX/USDT,0.2703,0.2751,0.2648,0.2695,81917.12760945,22151.665186438881
1659225600,2022-07-31 00:00:00,WRX/USDT,0.2696,0.2888,0.268,0.2717,121391.5963149,33981.69651511413
1659139200,2022-07-30 00:00:00,WRX/USDT,0.261,0.2885,0.2597,0.2703,151010.80945745,41485.354246323749
1659052800,2022-07-29 00:00:00,WRX/USDT,0.2585,0.2714,0.2512,0.2619,90953.29896565,23775.163297305478
1658966400,2022-07-28 00:00:00,WRX/USDT,0.252,0.2697,0.24,0.2585,298145.52421335,75355.640024862247
1658880000,2022-07-27 00:00:00,WRX/USDT,0.2341,0.2515,0.2336,0.2515,119161.99388098,28581.96398016167
1658793600,2022-07-26 00:00:00,WRX/USDT,0.2328,0.2384,0.22,0.2353,218626.59995828,50312.995079750445
1658707200,2022-07-25 00:00:00,WRX/USDT,0.2521,0.2524,0.233,0.233,83743.68621824,20048.380017234886
1658620800,2022-07-24 00:00:00,WRX/USDT,0.2545,0.2641,0.2495,0.2521,50261.25266387,12880.487339397296
1658534400,2022-07-23 00:00:00,WRX/USDT,0.2579,0.2656,0.2447,0.2527,93168.67492789,23897.691480208178
1658448000,2022-07-22 00:00:00,WRX/USDT,0.2635,0.2764,0.2568,0.2579,160262.46127088,42906.056324124961
1658361600,2022-07-21 00:00:00,WRX/USDT,0.2558,0.2763,0.2473,0.264,328302.57935395,86129.050682757966
1658275200,2022-07-20 00:00:00,WRX/USDT,0.2509,0.3212,0.2458,0.2558,592358.14988719,165996.482697519292
1658188800,2022-07-19 00:00:00,WRX/USDT,0.2506,0.2574,0.2386,0.2509,249181.56267304,61354.990149701332
1658102400,2022-07-18 00:00:00,WRX/USDT,0.2263,0.2574,0.2236,0.2515,298355.66737098,72524.538873831839
1658016000,2022-07-17 00:00:00,WRX/USDT,0.2389,0.2451,0.2232,0.2264,174166.29909173,40972.823842780166
1657929600,2022-07-16 00:00:00,WRX/USDT,0.2282,0.2595,0.2166,0.2394,247006.99922078,58068.80430612822
1657843200,2022-07-15 00:00:00,WRX/USDT,0.2281,0.2334,0.2236,0.2282,198211.1833771,45460.844206115155
1657756800,2022-07-14 00:00:00,WRX/USDT,0.2391,0.2674,0.2224,0.2268,1093477.87765845,263068.532002089791
1657670400,2022-07-13 00:00:00,WRX/USDT,0.2033,0.306,0.1986,0.239,4071061.30825508,1011148.605269016615
1657584000,2022-07-12 00:00:00,WRX/USDT,0.2136,0.2143,0.2,0.2043,123546.72609818,25541.671103706311
1657497600,2022-07-11 00:00:00,WRX/USDT,0.221,0.2237,0.2106,0.2136,168810.92823075,37007.86418632611
1657411200,2022-07-10 00:00:00,WRX/USDT,0.2294,0.2303,0.2184,0.2219,150759.49643353,33779.851905524175
1657324800,2022-07-09 00:00:00,WRX/USDT,0.2281,0.2315,0.2267,0.2297,91727.89937775,21034.241993443388
1657238400,2022-07-08 00:00:00,WRX/USDT,0.2294,0.2324,0.2227,0.2296,236918.47968436,54034.006087798057
1657152000,2022-07-07 00:00:00,WRX/USDT,0.2216,0.2317,0.221,0.2288,190906.69829075,43189.207291207368
1657065600,2022-07-06 00:00:00,WRX/USDT,0.229,0.2293,0.2177,0.2227,212886.07083219,47127.607436286267
1656979200,2022-07-05 00:00:00,WRX/USDT,0.2162,0.2365,0.2062,0.2294,449143.60869089,98239.048681825104
1656892800,2022-07-04 00:00:00,WRX/USDT,0.2112,0.2168,0.2068,0.2164,146401.5714164,30789.464164365032
1656806400,2022-07-03 00:00:00,WRX/USDT,0.2098,0.2124,0.2047,0.2108,167773.78337907,35079.590751803987
1656720000,2022-07-02 00:00:00,WRX/USDT,0.208,0.2119,0.2041,0.2096,149981.06388271,31136.646415274668
1656633600,2022-07-01 00:00:00,WRX/USDT,0.2154,0.2207,0.2064,0.2076,268081.24891505,57247.021827292698
1656547200,2022-06-30 00:00:00,WRX/USDT,0.2223,0.2233,0.2053,0.2154,299628.74193363,63668.55874095341
1656460800,2022-06-29 00:00:00,WRX/USDT,0.2144,0.2236,0.2111,0.2223,323621.64500001,69793.453229859993
1656374400,2022-06-28 00:00:00,WRX/USDT,0.2367,0.2394,0.2129,0.2132,236825.05136203,53309.379329492632
1656288000,2022-06-27 00:00:00,WRX/USDT,0.2218,0.249,0.2201,0.2367,413082.03354666,95024.669328958569
1656201600,2022-06-26 00:00:00,WRX/USDT,0.2305,0.2344,0.2218,0.2218,368886.17160103,84511.027401163214
1656115200,2022-06-25 00:00:00,WRX/USDT,0.2246,0.2396,0.2154,0.2313,403387.83808153,91929.786455277207
1656028800,2022-06-24 00:00:00,WRX/USDT,0.2262,0.2346,0.2207,0.2241,332073.43172659,75172.150227660395
1655942400,2022-06-23 00:00:00,WRX/USDT,0.2106,0.2294,0.2104,0.2263,252179.64785769,56310.691997557626
1655856000,2022-06-22 00:00:00,WRX/USDT,0.2154,0.2471,0.2096,0.212,921286.06672406,208055.909954253799
1655769600,2022-06-21 00:00:00,WRX/USDT,0.1923,0.2299,0.1903,0.2166,588718.73962535,125388.982903591701
1655683200,2022-06-20 00:00:00,WRX/USDT,0.1924,0.2019,0.1849,0.1926,252320.1165373,48892.236795034431
1655596800,2022-06-19 00:00:00,WRX/USDT,0.1827,0.1962,0.1737,0.1933,265023.72700463,49402.538622378323
1655510400,2022-06-18 00:00:00,WRX/USDT,0.1886,0.1911,0.1687,0.1826,192813.91544287,34020.136420451014
1655424000,2022-06-17 00:00:00,WRX/USDT,0.181,0.1926,0.181,0.1881,76101.06090104,14350.984740556103
1655337600,2022-06-16 00:00:00,WRX/USDT,0.2006,0.2017,0.176,0.1801,216642.15960371,39935.901643764288
1655251200,2022-06-15 00:00:00,WRX/USDT,0.1918,0.2016,0.168,0.1986,253966.67846823,46492.417869966892
1655164800,2022-06-14 00:00:00,WRX/USDT,0.1767,0.1961,0.1667,0.1909,435404.68932539,78271.4281314142
1655078400,2022-06-13 00:00:00,WRX/USDT,0.2002,0.2024,0.1711,0.1757,479464.11694817,86837.432615935926
1654992000,2022-06-12 00:00:00,WRX/USDT,0.2162,0.2194,0.2002,0.2002,135226.29481936,28320.1450214187
1654905600,2022-06-11 00:00:00,WRX/USDT,0.2362,0.2384,0.2133,0.2156,122007.77329371,27495.078654045223
1654819200,2022-06-10 00:00:00,WRX/USDT,0.2444,0.2552,0.231,0.2362,90132.66029206,21921.892365329696
1654732800,2022-06-09 00:00:00,WRX/USDT,0.2415,0.252,0.2366,0.2454,60255.08843707,14751.474063796856
1654646400,2022-06-08 00:00:00,WRX/USDT,0.2443,0.2552,0.2381,0.2415,204315.40574659,50248.822664190202
1654560000,2022-06-07 00:00:00,WRX/USDT,0.2546,0.2558,0.2421,0.2449,106366.65564496,26464.142506161202
1654473600,2022-06-06 00:00:00,WRX/USDT,0.2528,0.2661,0.2513,0.258,185381.86603539,48354.846434096141
1654387200,2022-06-05 00:00:00,WRX/USDT,0.2595,0.2605,0.2495,0.2535,136167.29285298,34564.792055872543
1654300800,2022-06-04 00:00:00,WRX/USDT,0.2552,0.2799,0.2501,0.2576,162405.35668293,41402.062195270305
1654214400,2022-06-03 00:00:00,WRX/USDT,0.2615,0.2626,0.2485,0.2545,142341.72596495,36307.961882076809
1654128000,2022-06-02 00:00:00,WRX/USDT,0.2604,0.2645,0.2526,0.2617,139452.5404065,35955.481076832996
1654041600,2022-06-01 00:00:00,WRX/USDT,0.2666,0.3175,0.2555,0.2576,454817.72778949,128804.773096315781
1653955200,2022-05-31 00:00:00,WRX/USDT,0.2646,0.2696,0.2575,0.2658,169952.45421182,44696.838884934091
1653868800,2022-05-30 00:00:00,WRX/USDT,0.2435,0.2683,0.2415,0.264,291994.60999486,75912.407750452817
1653782400,2022-05-29 00:00:00,WRX/USDT,0.2325,0.2449,0.2269,0.2417,30951.90981372,7293.577984892234
1653696000,2022-05-28 00:00:00,WRX/USDT,0.2255,0.2325,0.2246,0.2308,87134.09968045,19936.477282823156
1653609600,2022-05-27 00:00:00,WRX/USDT,0.2404,0.2445,0.2245,0.2251,187236.07498742,43800.768940368193
1653523200,2022-05-26 00:00:00,WRX/USDT,0.2598,0.2643,0.2325,0.2413,346143.69262631,84897.252409139396
1653436800,2022-05-25 00:00:00,WRX/USDT,0.2606,0.2674,0.2555,0.2594,225909.67207625,58859.56172530646
1653350400,2022-05-24 00:00:00,WRX/USDT,0.2584,0.2625,0.2515,0.2606,174444.60151104,44976.318410953302
1653264000,2022-05-23 00:00:00,WRX/USDT,0.2654,0.2742,0.2556,0.2566,156544.59687413,41914.868789908711
1653177600,2022-05-22 00:00:00,WRX/USDT,0.2636,0.2703,0.2565,0.2635,76656.15085975,20081.125418039598
1653091200,2022-05-21 00:00:00,WRX/USDT,0.2504,0.2646,0.2448,0.2617,78765.8292234,19959.134306036027
1653004800,2022-05-20 00:00:00,WRX/USDT,0.2618,0.2665,0.2437,0.2497,98338.91346006,25305.980268853989
1652918400,2022-05-19 00:00:00,WRX/USDT,0.2364,0.2621,0.2313,0.2605,317908.78384734,78187.55580603458
1652832000,2022-05-18 00:00:00,WRX/USDT,0.2753,0.2766,0.2366,0.2367,161291.21351502,41172.720460112455
1652745600,2022-05-17 00:00:00,WRX/USDT,0.2593,0.277,0.2574,0.2735,165458.23299861,44446.6644821411
1652659200,2022-05-16 00:00:00,WRX/USDT,0.285,0.285,0.2522,0.2575,210517.66074729,54907.637783883915
1652572800,2022-05-15 00:00:00,WRX/USDT,0.2594,0.2834,0.2445,0.2834,234837.50959451,61429.410422374712
1652486400,2022-05-14 00:00:00,WRX/USDT,0.2463,0.2746,0.2226,0.2574,266391.42341354,66057.102173492563
1652400000,2022-05-13 00:00:00,WRX/USDT,0.1844,0.324,0.1816,0.2465,481625.14096187,123199.49265622279
1652313600,2022-05-12 00:00:00,WRX/USDT,0.2315,0.2475,0.1643,0.1854,906816.66822217,175799.02403908996
1652227200,2022-05-11 00:00:00,WRX/USDT,0.3565,0.3677,0.2225,0.2295,998624.76083418,282115.430122825691
1652140800,2022-05-10 00:00:00,WRX/USDT,0.3522,0.4082,0.3413,0.3587,273229.3564963,102197.634715465278
1652054400,2022-05-09 00:00:00,WRX/USDT,0.4468,0.4511,0.35,0.3511,372461.43479906,145313.909743694036
1651968000,2022-05-08 00:00:00,WRX/USDT,0.4709,0.4709,0.4406,0.4455,121255.55575342,54737.563367307116
1651881600,2022-05-07 00:00:00,WRX/USDT,0.4869,0.4897,0.4624,0.4703,54443.06599425,26034.595536437123
1651795200,2022-05-06 00:00:00,WRX/USDT,0.4918,0.4995,0.475,0.4864,167573.12618073,81409.221673226011
1651708800,2022-05-05 00:00:00,WRX/USDT,0.5359,0.559,0.482,0.4918,196082.63312633,101546.743126109013
1651622400,2022-05-04 00:00:00,WRX/USDT,0.4988,0.572,0.497,0.5358,313146.10050688,164551.877541376193
1651536000,2022-05-03 00:00:00,WRX/USDT,0.511,0.536,0.4952,0.4984,175862.43977509,89320.502131730837
1651449600,2022-05-02 00:00:00,WRX/USDT,0.5149,0.5515,0.492,0.511,321539.49353214,166665.826298349558
1651363200,2022-05-01 00:00:00,WRX/USDT,0.4969,0.5173,0.486,0.5136,113092.57916772,56209.591352495212
1651276800,2022-04-30 00:00:00,WRX/USDT,0.5293,0.5341,0.4782,0.4974,200513.85974144,102650.508308607678
1651190400,2022-04-29 00:00:00,WRX/USDT,0.5645,0.5656,0.524,0.5293,104594.46698377,56561.235548932359
1651104000,2022-04-28 00:00:00,WRX/USDT,0.5592,0.5732,0.5519,0.5629,98866.67500053,55373.510154072467
1651017600,2022-04-27 00:00:00,WRX/USDT,0.5427,0.5632,0.5414,0.5582,115811.5511134,64107.838541878994
1650931200,2022-04-26 00:00:00,WRX/USDT,0.5866,0.5887,0.5386,0.5446,176537.58652799,99658.545721365049
1650844800,2022-04-25 00:00:00,WRX/USDT,0.5911,0.5911,0.5514,0.5863,192161.9559893,108689.579709555218
1650758400,2022-04-24 00:00:00,WRX/USDT,0.5918,0.6052,0.5813,0.5899,116149.66708073,68693.991508058949
1650672000,2022-04-23 00:00:00,WRX/USDT,0.5905,0.62,0.584,0.5918,209106.09682735,125990.253325843285
1650585600,2022-04-22 00:00:00,WRX/USDT,0.5853,0.6563,0.5793,0.5889,562584.64593803,344164.221687733096
1650499200,2022-04-21 00:00:00,WRX/USDT,0.5879,0.6091,0.5756,0.5853,169933.46344912,100282.285905929149
1650412800,2022-04-20 00:00:00,WRX/USDT,0.5963,0.613,0.5816,0.5879,96715.19400279,57785.534920183757
1650326400,2022-04-19 00:00:00,WRX/USDT,0.6004,0.6035,0.5873,0.5963,91418.79993138,54306.989387484545
1650240000,2022-04-18 00:00:00,WRX/USDT,0.5808,0.6017,0.5578,0.6004,133767.62535207,77405.18338242515
1650153600,2022-04-17 00:00:00,WRX/USDT,0.6017,0.6062,0.58,0.58,48838.86088695,29181.201358415791
1650067200,2022-04-16 00:00:00,WRX/USDT,0.6096,0.6166,0.5987,0.5995,94202.5360484,57218.650455696169
1649980800,2022-04-15 00:00:00,WRX/USDT,0.6078,0.6137,0.6005,0.6096,89649.00394578,54344.110328178452
1649894400,2022-04-14 00:00:00,WRX/USDT,0.6229,0.6336,0.5977,0.6078,160691.30808938,99078.432555259607
1649808000,2022-04-13 00:00:00,WRX/USDT,0.6127,0.6293,0.5923,0.6224,100294.46847287,61363.262103532283
1649721600,2022-04-12 00:00:00,WRX/USDT,0.5774,0.6359,0.5758,0.6119,220588.36956764,133047.200621837891
1649635200,2022-04-11 00:00:00,WRX/USDT,0.6498,0.6526,0.5705,0.5764,429877.51293195,263741.029468235715
1649548800,2022-04-10 00:00:00,WRX/USDT,0.6596,0.6781,0.6485,0.6485,168439.91211462,112330.315026759802
1649462400,2022-04-09 00:00:00,WRX/USDT,0.6402,0.6675,0.6389,0.6596,127907.64597047,83400.555061418907
1649376000,2022-04-08 00:00:00,WRX/USDT,0.676,0.6908,0.6351,0.6399,307054.55781171,203218.918496969363
1649289600,2022-04-07 00:00:00,WRX/USDT,0.6358,0.6898,0.6261,0.6736,236851.27751459,155014.797689910697
1649203200,2022-04-06 00:00:00,WRX/USDT,0.7391,0.74,0.6341,0.6341,469023.69022735,318293.951764766584
1649116800,2022-04-05 00:00:00,WRX/USDT,0.7452,0.814,0.7292,0.7373,802296.73682468,609650.307393772073
1649030400,2022-04-04 00:00:00,WRX/USDT,0.69,0.8265,0.652,0.7442,1421770.66046747,1065843.922929522122
1648944000,2022-04-03 00:00:00,WRX/USDT,0.6629,0.6983,0.655,0.6875,326220.18742672,221865.471827197572
1648857600,2022-04-02 00:00:00,WRX/USDT,0.6787,0.7047,0.6614,0.6629,295883.99213802,202184.09379174705
1648771200,2022-04-01 00:00:00,WRX/USDT,0.6368,0.7512,0.6242,0.6786,521438.8081243,347476.261471949657
1648684800,2022-03-31 00:00:00,WRX/USDT,0.6815,0.757,0.5947,0.6359,1081326.08316937,736200.128917615774
1648598400,2022-03-30 00:00:00,WRX/USDT,0.663,0.6965,0.6469,0.681,400433.0191203,270224.419238563498
1648512000,2022-03-29 00:00:00,WRX/USDT,0.6787,0.6946,0.652,0.6611,280364.07455111,190133.663437118422
1648425600,2022-03-28 00:00:00,WRX/USDT,0.6876,0.716,0.63,0.6788,883568.40969365,612550.258053535592
1648339200,2022-03-27 00:00:00,WRX/USDT,0.6456,0.7461,0.6355,0.6876,312010.25501027,207546.299849534123
1648252800,2022-03-26 00:00:00,WRX/USDT,0.6247,0.6484,0.6247,0.6456,213544.74458626,135833.387044584232
1648166400,2022-03-25 00:00:00,WRX/USDT,0.6582,0.6626,0.6127,0.6247,315786.24926464,201088.894677257253
1648080000,2022-03-24 00:00:00,WRX/USDT,0.6209,0.6908,0.6172,0.658,499874.71207783,323056.905147317374
1647993600,2022-03-23 00:00:00,WRX/USDT,0.6007,0.645,0.5889,0.618,375309.18354371,229915.249239069409
1647907200,2022-03-22 00:00:00,WRX/USDT,0.5642,0.6601,0.5593,0.6007,653155.28358892,392111.104772715603
1647820800,2022-03-21 00:00:00,WRX/USDT,0.5591,0.5656,0.5481,0.5623,169018.46884126,94209.814124107159
1647734400,2022-03-20 00:00:00,WRX/USDT,0.5755,0.579,0.55,0.5553,398198.96454012,224358.820022547357
1647648000,2022-03-19 00:00:00,WRX/USDT,0.5546,0.5946,0.552,0.5736,378370.58995954,217682.557721757158
1647561600,2022-03-18 00:00:00,WRX/USDT,0.5524,0.5567,0.535,0.5545,125563.97573066,68553.753150480595
1647475200,2022-03-17 00:00:00,WRX/USDT,0.5582,0.574,0.53,0.5524,217298.73422076,121165.033623034102
1647388800,2022-03-16 00:00:00,WRX/USDT,0.5476,0.5627,0.5379,0.5571,191485.49543755,105260.430405830669
1647302400,2022-03-15 00:00:00,WRX/USDT,0.5729,0.5737,0.5428,0.5471,148907.22241811,82399.535152724653
1647216000,2022-03-14 00:00:00,WRX/USDT,0.5633,0.5857,0.5541,0.5737,93853.41491882,53309.254566011641
1647129600,2022-03-13 00:00:00,WRX/USDT,0.5897,0.5992,0.5619,0.5619,120870.19510952,70873.04109456283
1647043200,2022-03-12 00:00:00,WRX/USDT,0.5919,0.6596,0.5882,0.5882,231482.02564904,139633.527700549068
1646956800,2022-03-11 00:00:00,WRX/USDT,0.6066,0.6099,0.5888,0.5919,219982.97946986,131702.897589670405
1646870400,2022-03-10 00:00:00,WRX/USDT,0.6378,0.6415,0.596,0.6058,330382.47923817,202586.079754205902
1646784000,2022-03-09 00:00:00,WRX/USDT,0.6027,0.6475,0.6,0.6362,282441.35975515,176127.79722724967
1646697600,2022-03-08 00:00:00,WRX/USDT,0.5998,0.6118,0.5947,0.5996,109681.45727467,66064.809483962146
1646611200,2022-03-07 00:00:00,WRX/USDT,0.6121,0.6219,0.59,0.6,118603.28736579,71742.477625180667
1646524800,2022-03-06 00:00:00,WRX/USDT,0.6215,0.6456,0.61,0.6101,108103.84768267,67759.216360292943
1646438400,2022-03-05 00:00:00,WRX/USDT,0.6029,0.6236,0.5927,0.6215,83421.01100392,51154.923948446837
1646352000,2022-03-04 00:00:00,WRX/USDT,0.6625,0.6762,0.5952,0.6024,163594.37655147,104252.207579826539
1646265600,2022-03-03 00:00:00,WRX/USDT,0.6385,0.6844,0.6281,0.6609,181430.37495959,118964.216869854586
1646179200,2022-03-02 00:00:00,WRX/USDT,0.667,0.6924,0.633,0.6385,201996.83189924,132697.009311296326
1646092800,2022-03-01 00:00:00,WRX/USDT,0.6097,0.732,0.5872,0.6662,499891.7928023,325929.453730764992
1646006400,2022-02-28 00:00:00,WRX/USDT,0.5567,0.618,0.5511,0.6094,185095.47420419,107751.673640623937
1645920000,2022-02-27 00:00:00,WRX/USDT,0.5687,0.5883,0.5509,0.5567,165441.23591267,93689.074821347795
1645833600,2022-02-26 00:00:00,WRX/USDT,0.5748,0.6063,0.5629,0.569,183601.3781889,106965.176213670581
1645747200,2022-02-25 00:00:00,WRX/USDT,0.5716,0.5851,0.5442,0.5766,112068.44391923,64046.261248034651
1645660800,2022-02-24 00:00:00,WRX/USDT,0.6009,0.6033,0.5056,0.5757,332416.93558696,182635.418345191622
1645574400,2022-02-23 00:00:00,WRX/USDT,0.5985,0.6249,0.594,0.5998,236686.86110636,143226.601309447721
1645488000,2022-02-22 00:00:00,WRX/USDT,0.5825,0.6264,0.5616,0.5988,231923.27421443,135750.05553489003
1645401600,2022-02-21 00:00:00,WRX/USDT,0.6499,0.6891,0.5812,0.5826,298922.83377653,194810.131517823437
1645315200,2022-02-20 00:00:00,WRX/USDT,0.7131,0.7131,0.6461,0.65,225112.33426082,151649.324776458339
1645228800,2022-02-19 00:00:00,WRX/USDT,0.7362,0.7547,0.7044,0.7141,158902.85223285,115406.382164125847
1645142400,2022-02-18 00:00:00,WRX/USDT,0.7714,0.8141,0.7353,0.7391,183558.56024863,142616.302442335083
1645056000,2022-02-17 00:00:00,WRX/USDT,0.8671,0.879,0.7714,0.7714,142422.78851694,118690.348426884728
1644969600,2022-02-16 00:00:00,WRX/USDT,0.9026,0.9076,0.8516,0.8672,191358.27223232,168524.796236333139
1644883200,2022-02-15 00:00:00,WRX/USDT,0.8699,0.939,0.8699,0.9001,139912.76291975,126357.652626228445
1644796800,2022-02-14 00:00:00,WRX/USDT,0.8818,0.8818,0.8506,0.8704,81231.37035431,70409.208651794155
1644710400,2022-02-13 00:00:00,WRX/USDT,0.8908,0.9086,0.8707,0.8844,82867.17048486,74192.224237903671
1644624000,2022-02-12 00:00:00,WRX/USDT,0.9042,0.907,0.8696,0.8922,61833.31266451,54893.522259285243
1644537600,2022-02-11 00:00:00,WRX/USDT,0.9424,0.9613,0.8951,0.9015,133526.34790746,123734.346193207483
1644451200,2022-02-10 00:00:00,WRX/USDT,0.9825,1.0088,0.9345,0.9428,130511.21125661,126865.806195534244
1644364800,2022-02-09 00:00:00,WRX/USDT,0.9758,0.9939,0.9598,0.9786,111344.26491783,108856.57487095177
1644278400,2022-02-08 00:00:00,WRX/USDT,1.0011,1.0173,0.935,0.9791,187959.69532778,183163.090476389918
1644192000,2022-02-07 00:00:00,WRX/USDT,0.9798,1.0381,0.9575,0.9985,135936.96264305,135907.332809893276
1644105600,2022-02-06 00:00:00,WRX/USDT,0.9741,1,0.9515,0.9773,120214.9555484,116445.216345882016
1644019200,2022-02-05 00:00:00,WRX/USDT,0.9661,1.023,0.9532,0.9741,149496.33648544,147540.768848135618
1643932800,2022-02-04 00:00:00,WRX/USDT,0.8983,0.9723,0.896,0.968,177834.77756695,166296.915143524509
1643846400,2022-02-03 00:00:00,WRX/USDT,0.913,0.9469,0.8042,0.903,259696.62955133,232012.286611164994
1643760000,2022-02-02 00:00:00,WRX/USDT,0.9847,1.0465,0.9054,0.913,477690.62884692,467854.355736044406
1643673600,2022-02-01 00:00:00,WRX/USDT,0.8085,1.2056,0.8014,0.9845,1582058.66028015,1627226.862235440516
