https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume ONE
1662163200000,2022-09-03 00:00:00,ONE/BTC,1.02e-06,1.03e-06,1.02e-06,1.02e-06,0.015536148693897,15231.51832735
1662076800000,2022-09-02 00:00:00,ONE/BTC,1.03e-06,1.05e-06,1.02e-06,1.02e-06,0.009898962438311999,9704.8651356
1661990400000,2022-09-01 00:00:00,ONE/BTC,1.07e-06,1.07e-06,1.02e-06,1.04e-06,0.0195942587685312,18840.63343128
1661904000000,2022-08-31 00:00:00,ONE/BTC,1.04e-06,1.08e-06,1.01e-06,1.07e-06,0.031534227627024396,29471.24077292
1661817600000,2022-08-30 00:00:00,ONE/BTC,1.03e-06,1.05e-06,1e-06,1.04e-06,0.0194518794472496,18703.73023774
1661731200000,2022-08-29 00:00:00,ONE/BTC,9.8e-07,1.03e-06,9.8e-07,1.03e-06,0.0236662211468646,22976.91373482
1661644800000,2022-08-28 00:00:00,ONE/BTC,1e-06,1.01e-06,9.8e-07,9.8e-07,0.05945150202019419,60664.79797979
1661558400000,2022-08-27 00:00:00,ONE/BTC,9.9e-07,1.01e-06,9.9e-07,1.01e-06,0.015981230000000003,15823
1661472000000,2022-08-26 00:00:00,ONE/BTC,1.03e-06,1.07e-06,9.8e-07,9.8e-07,0.0356469368732526,36374.42538087
1661385600000,2022-08-25 00:00:00,ONE/BTC,1.03e-06,1.08e-06,1.02e-06,1.03e-06,0.009527816923069001,9250.3076923
1661299200000,2022-08-24 00:00:00,ONE/BTC,1.03e-06,1.06e-06,1.01e-06,1.03e-06,0.011963425961592201,11614.97666174
1661212800000,2022-08-23 00:00:00,ONE/BTC,1.02e-06,1.04e-06,1.01e-06,1.04e-06,0.0139061116037584,13371.26115746
1661126400000,2022-08-22 00:00:00,ONE/BTC,1.06e-06,1.06e-06,1.05e-06,1.05e-06,0.0009996,952.0
1661040000000,2022-08-21 00:00:00,ONE/BTC,1.04e-06,1.07e-06,1.04e-06,1.06e-06,0.0026613152701072,2510.67478312
1660953600000,2022-08-20 00:00:00,ONE/BTC,1.07e-06,1.1e-06,1.03e-06,1.05e-06,0.012579144115681498,11980.13725303
1660867200000,2022-08-19 00:00:00,ONE/BTC,1.08e-06,1.15e-06,1.05e-06,1.07e-06,0.018847151852560896,17614.16060987
1660780800000,2022-08-18 00:00:00,ONE/BTC,1.17e-06,1.22e-06,1.08e-06,1.08e-06,0.0237330291525264,21975.02699308
1660694400000,2022-08-17 00:00:00,ONE/BTC,1.25e-06,1.28e-06,1.16e-06,1.17e-06,0.040371451788213,34505.5143489
1660608000000,2022-08-16 00:00:00,ONE/BTC,1.21e-06,1.29e-06,1.2e-06,1.25e-06,0.032123900950550004,25699.12076044
1660521600000,2022-08-15 00:00:00,ONE/BTC,1.26e-06,1.31e-06,1.19e-06,1.21e-06,0.0424744639811514,35102.86279434
1660435200000,2022-08-14 00:00:00,ONE/BTC,1.3e-06,1.3e-06,1.21e-06,1.27e-06,0.030711161156637898,24182.01665877
1660348800000,2022-08-13 00:00:00,ONE/BTC,1.36e-06,1.36e-06,1.24e-06,1.3e-06,0.122970998093684,94593.07545668
1660262400000,2022-08-12 00:00:00,ONE/BTC,1.12e-06,1.39e-06,1.1e-06,1.36e-06,0.2885826921366624,212193.15598284
1660176000000,2022-08-11 00:00:00,ONE/BTC,1.16e-06,1.16e-06,1.09e-06,1.12e-06,0.0823456178060432,73522.87304111
1660089600000,2022-08-10 00:00:00,ONE/BTC,1.11e-06,1.16e-06,1.05e-06,1.15e-06,0.124560558805975,108313.5293965
1660003200000,2022-08-09 00:00:00,ONE/BTC,1.1e-06,1.11e-06,1.1e-06,1.11e-06,0.021257535146095498,19150.93256405
1659916800000,2022-08-08 00:00:00,ONE/BTC,1.05e-06,1.11e-06,1.05e-06,1.09e-06,0.0390191512670586,35797.38648354
1659830400000,2022-08-07 00:00:00,ONE/BTC,1.04e-06,1.07e-06,1.03e-06,1.05e-06,0.019865894697620998,18919.89971202
1659744000000,2022-08-06 00:00:00,ONE/BTC,1.03e-06,1.07e-06,1.03e-06,1.03e-06,0.0374542206721064,36363.32104088
1659657600000,2022-08-05 00:00:00,ONE/BTC,9.9e-07,1.03e-06,9.4e-07,1.03e-06,0.0305095318705507,29620.90472869
1659571200000,2022-08-04 00:00:00,ONE/BTC,9.6e-07,9.9e-07,9.6e-07,9.9e-07,0.0039056547379212004,3945.10579588
1659484800000,2022-08-03 00:00:00,ONE/BTC,9.5e-07,9.7e-07,9.3e-07,9.7e-07,0.0047036759561231,4849.15047023
1659398400000,2022-08-02 00:00:00,ONE/BTC,1.01e-06,1.01e-06,9.5e-07,9.6e-07,0.027541559985667197,28689.12498507
1659312000000,2022-08-01 00:00:00,ONE/BTC,9.7e-07,1.03e-06,9.7e-07,1.01e-06,0.008656722723313401,8571.01259734
1659225600000,2022-07-31 00:00:00,ONE/BTC,1.01e-06,1.07e-06,9.7e-07,9.7e-07,0.0484034281067355,49900.44134715
1659139200000,2022-07-30 00:00:00,ONE/BTC,9.4e-07,1.03e-06,9.4e-07,1.01e-06,0.0296962661471,29402.24371
1659052800000,2022-07-29 00:00:00,ONE/BTC,9.5e-07,9.8e-07,9.3e-07,9.4e-07,0.0140322217384724,14927.89546646
1658966400000,2022-07-28 00:00:00,ONE/BTC,9.5e-07,9.7e-07,9.1e-07,9.4e-07,0.018034156066847603,19185.27241154
1658880000000,2022-07-27 00:00:00,ONE/BTC,9.6e-07,9.6e-07,9e-07,9.5e-07,0.037535745946355996,39511.31152248
1658793600000,2022-07-26 00:00:00,ONE/BTC,9.8e-07,1.05e-06,9.6e-07,9.6e-07,0.009711082730208,10115.7111773
1658707200000,2022-07-25 00:00:00,ONE/BTC,1.02e-06,1.08e-06,9.9e-07,1e-06,0.022336817684059998,22336.81768406
1658620800000,2022-07-24 00:00:00,ONE/BTC,1.05e-06,1.05e-06,1.02e-06,1.02e-06,0.014241222623739001,13961.98296445
1658534400000,2022-07-23 00:00:00,ONE/BTC,1.05e-06,1.07e-06,1.02e-06,1.05e-06,0.020929047857172,19932.42653064
1658448000000,2022-07-22 00:00:00,ONE/BTC,1.1e-06,1.14e-06,1.05e-06,1.06e-06,0.0259532648232334,24484.21209739
1658361600000,2022-07-21 00:00:00,ONE/BTC,1.04e-06,1.12e-06,1.02e-06,1.1e-06,0.018858778402101,17144.34400191
1658275200000,2022-07-20 00:00:00,ONE/BTC,1.11e-06,1.17e-06,1.03e-06,1.05e-06,0.024292638238564496,23135.84594149
1658188800000,2022-07-19 00:00:00,ONE/BTC,1.03e-06,1.17e-06,1.02e-06,1.11e-06,0.044228238164979894,39845.25960809
1658102400000,2022-07-18 00:00:00,ONE/BTC,1.01e-06,1.04e-06,1.01e-06,1.03e-06,0.022113685019684703,21469.59710649
1658016000000,2022-07-17 00:00:00,ONE/BTC,1.03e-06,1.05e-06,1.01e-06,1.01e-06,0.0226835270588099,22458.93768199
1657929600000,2022-07-16 00:00:00,ONE/BTC,1.02e-06,1.04e-06,1.01e-06,1.02e-06,0.019505950612553998,19123.4809927
1657843200000,2022-07-15 00:00:00,ONE/BTC,1.03e-06,1.05e-06,1.01e-06,1.02e-06,0.0299743316307702,29386.59963801
1657756800000,2022-07-14 00:00:00,ONE/BTC,1.06e-06,1.06e-06,1e-06,1.03e-06,0.025067665206317803,24337.53903526
1657670400000,2022-07-13 00:00:00,ONE/BTC,1e-06,1.08e-06,9.8e-07,1.06e-06,0.03563708656152421,33619.89298257
1657584000000,2022-07-12 00:00:00,ONE/BTC,9.9e-07,1.03e-06,9.9e-07,1e-06,0.02556586468909,25565.86468909
1657497600000,2022-07-11 00:00:00,ONE/BTC,1.07e-06,1.08e-06,9.8e-07,9.9e-07,0.0328525666063353,33184.41071347
1657411200000,2022-07-10 00:00:00,ONE/BTC,1.07e-06,1.15e-06,1.04e-06,1.08e-06,0.03543636428496,32811.448412
1657324800000,2022-07-09 00:00:00,ONE/BTC,9e-07,1.1e-06,9e-07,1.06e-06,0.042436648321788804,40034.57388848
1657238400000,2022-07-08 00:00:00,ONE/BTC,9.1e-07,9.7e-07,8.9e-07,9e-07,0.027064250018279997,30071.3889092
1657152000000,2022-07-07 00:00:00,ONE/BTC,9.1e-07,9.6e-07,9e-07,9.1e-07,0.023359611358483398,25669.90259174
1657065600000,2022-07-06 00:00:00,ONE/BTC,9e-07,1.29e-06,9e-07,9.1e-07,0.0475874625613023,52293.91490253
1656979200000,2022-07-05 00:00:00,ONE/BTC,2.57e-06,2.74e-06,9e-07,9e-07,0.07901808659700299,87797.87399667
1656892800000,2022-07-04 00:00:00,ONE/BTC,2.84e-06,2.84e-06,2.46e-06,2.63e-06,0.038650479999999994,14696
1656806400000,2022-07-03 00:00:00,ONE/BTC,1.72e-06,2.83e-06,1.71e-06,2.83e-06,0.0201880015688285,7133.56945895
1656720000000,2022-07-02 00:00:00,ONE/BTC,1.82e-06,1.84e-06,1.65e-06,1.74e-06,0.0068065213897758004,3911.79390217
1656633600000,2022-07-01 00:00:00,ONE/BTC,1.73e-06,1.84e-06,1.73e-06,1.81e-06,0.00719112638,3972.998
1656547200000,2022-06-30 00:00:00,ONE/BTC,1.73e-06,1.8e-06,1.67e-06,1.74e-06,0.00708528,4072.0
1656460800000,2022-06-29 00:00:00,ONE/BTC,1.7e-06,1.78e-06,1.68e-06,1.71e-06,0.00701784,4104
1656374400000,2022-06-28 00:00:00,ONE/BTC,1.74e-06,1.77e-06,1.68e-06,1.68e-06,0.0002772,165.0
1656288000000,2022-06-27 00:00:00,ONE/BTC,1.7e-06,1.85e-06,1.63e-06,1.73e-06,0.008911000050251099,5150.86708107
1656201600000,2022-06-26 00:00:00,ONE/BTC,1.7e-06,1.85e-06,1.63e-06,1.64e-06,0.0064700269804443995,3945.13840271
1656115200000,2022-06-25 00:00:00,ONE/BTC,1.69e-06,1.84e-06,1.64e-06,1.68e-06,0.00689472,4104
1656028800000,2022-06-24 00:00:00,ONE/BTC,1.74e-06,1.75e-06,1.55e-06,1.72e-06,0.007106865297192001,4131.8984286
1655942400000,2022-06-23 00:00:00,ONE/BTC,1.67e-06,1.75e-06,1.64e-06,1.7e-06,0.0034697,2041
1655856000000,2022-06-22 00:00:00,ONE/BTC,1.55e-06,1.55e-06,1.55e-06,1.55e-06,4.1290601714e-05,26.63909788
1655683200000,2022-06-20 00:00:00,ONE/BTC,1.7e-06,1.84e-06,1.7e-06,1.84e-06,0.002268093456356,1232.65948715
1655510400000,2022-06-18 00:00:00,ONE/BTC,1.7e-06,1.7e-06,1.7e-06,1.7e-06,1.7e-06,1
1655337600000,2022-06-16 00:00:00,ONE/BTC,1.54e-06,1.54e-06,1.54e-06,1.54e-06,0.00016501889488700002,107.15512655
1655251200000,2022-06-15 00:00:00,ONE/BTC,1.7e-06,1.7e-06,1.51e-06,1.51e-06,0.00021973796843399997,145.5218334
1655164800000,2022-06-14 00:00:00,ONE/BTC,1.77e-06,1.77e-06,1.58e-06,1.61e-06,0.0065199452405451,4049.65542891
1655078400000,2022-06-13 00:00:00,ONE/BTC,1.77e-06,1.77e-06,1.77e-06,1.77e-06,0.0002194945567809,124.00822417
1654992000000,2022-06-12 00:00:00,ONE/BTC,1.77e-06,1.77e-06,1.77e-06,1.77e-06,9.9999999927e-06,5.64971751
1654732800000,2022-06-09 00:00:00,ONE/BTC,1.65e-06,1.65e-06,1.64e-06,1.65e-06,0.0025541604335610002,1547.97602034
1654646400000,2022-06-08 00:00:00,ONE/BTC,1.64e-06,1.77e-06,1.64e-06,1.77e-06,0.0001809251671866,102.21760858
1654560000000,2022-06-07 00:00:00,ONE/BTC,1.76e-06,1.76e-06,1.64e-06,1.64e-06,0.001017280716144,620.2931196
1654387200000,2022-06-05 00:00:00,ONE/BTC,1.64e-06,1.64e-06,1.64e-06,1.64e-06,0.0002333593315412,142.29227533
1654041600000,2022-06-01 00:00:00,ONE/BTC,1.67e-06,1.67e-06,1.67e-06,1.67e-06,0.00016700000000000002,100
1653955200000,2022-05-31 00:00:00,ONE/BTC,1.8e-06,1.8e-06,1.67e-06,1.67e-06,8.016e-05,48
1653609600000,2022-05-27 00:00:00,ONE/BTC,1.8e-06,1.8e-06,1.8e-06,1.8e-06,9.2909999988e-05,51.61666666
1653523200000,2022-05-26 00:00:00,ONE/BTC,1.67e-06,1.67e-06,1.67e-06,1.67e-06,7.765343671300001e-05,46.4990639
1653350400000,2022-05-24 00:00:00,ONE/BTC,1.81e-06,1.82e-06,1.67e-06,1.67e-06,0.0001393216132858,83.42611574
1653264000000,2022-05-23 00:00:00,ONE/BTC,1.69e-06,1.83e-06,1.64e-06,1.65e-06,0.0023317026932595,1413.15314743
1653177600000,2022-05-22 00:00:00,ONE/BTC,1.64e-06,1.65e-06,1.64e-06,1.64e-06,0.0007482374522123999,456.24234891
1653091200000,2022-05-21 00:00:00,ONE/BTC,1.64e-06,1.64e-06,1.64e-06,1.64e-06,0.0070650387197303995,4307.95043886
1653004800000,2022-05-20 00:00:00,ONE/BTC,1.52e-06,1.62e-06,1.52e-06,1.62e-06,0.00030456,188
1652918400000,2022-05-19 00:00:00,ONE/BTC,1.54e-06,1.54e-06,1.54e-06,1.54e-06,2.9577435272000003e-06,1.92061268
1652832000000,2022-05-18 00:00:00,ONE/BTC,1.58e-06,1.64e-06,1.33e-06,1.48e-06,0.0045573146111864,3079.26662918
1652745600000,2022-05-17 00:00:00,ONE/BTC,1.63e-06,1.64e-06,1.45e-06,1.64e-06,0.00027164665784,165.638206
1652659200000,2022-05-16 00:00:00,ONE/BTC,1.58e-06,1.83e-06,1.26e-06,1.26e-06,0.0020517966882,1628.41007
1652486400000,2022-05-14 00:00:00,ONE/BTC,1.6e-06,1.85e-06,1.4e-06,1.84e-06,0.0028802779487176,1565.36845039
1652400000000,2022-05-13 00:00:00,ONE/BTC,1.87e-06,1.87e-06,1.74e-06,1.87e-06,0.0010976966722161,587.00356803
1652313600000,2022-05-12 00:00:00,ONE/BTC,1.32e-06,1.86e-06,1.31e-06,1.41e-06,0.010442440774086001,7405.9863646
1652227200000,2022-05-11 00:00:00,ONE/BTC,1.84e-06,1.88e-06,1.25e-06,1.41e-06,0.0157235166593808,11151.43025488
1652140800000,2022-05-10 00:00:00,ONE/BTC,2.09e-06,2.14e-06,1.81e-06,2.01e-06,0.0016349239591454997,813.39500455
1652054400000,2022-05-09 00:00:00,ONE/BTC,2.05e-06,2.05e-06,1.79e-06,2.03e-06,0.018814767615234502,9268.35843115
1651968000000,2022-05-08 00:00:00,ONE/BTC,2.14e-06,2.14e-06,2.14e-06,2.14e-06,0.019461279999964998,9094.05607475
1651881600000,2022-05-07 00:00:00,ONE/BTC,2.14e-06,2.39e-06,2.1e-06,2.1e-06,0.001137928920828,541.87091468
1651622400000,2022-05-04 00:00:00,ONE/BTC,2.1e-06,2.48e-06,1.81e-06,2.35e-06,0.0076219490971455,3243.38259453
1651449600000,2022-05-02 00:00:00,ONE/BTC,2.18e-06,2.19e-06,1.84e-06,1.98e-06,0.00043658473228920004,220.49733954
1651363200000,2022-05-01 00:00:00,ONE/BTC,2.09e-06,2.52e-06,2.08e-06,2.1e-06,0.000463402761045,220.66798145
1651276800000,2022-04-30 00:00:00,ONE/BTC,2.36e-06,2.36e-06,1.9e-06,1.9e-06,0.005328123190289,2804.27536331
1651190400000,2022-04-29 00:00:00,ONE/BTC,2.5e-06,2.5e-06,2.25e-06,2.25e-06,0.011429864130555,5079.93961358
1651104000000,2022-04-28 00:00:00,ONE/BTC,2.58e-06,2.58e-06,2.58e-06,2.58e-06,0.00028638,111
1651017600000,2022-04-27 00:00:00,ONE/BTC,2.63e-06,2.63e-06,2.62e-06,2.62e-06,0.0002949588199998,112.57970229
1650931200000,2022-04-26 00:00:00,ONE/BTC,2.71e-06,2.71e-06,2.63e-06,2.63e-06,0.0005140521728685,195.45709995
1650844800000,2022-04-25 00:00:00,ONE/BTC,2.81e-06,3e-06,2.7e-06,2.7e-06,0.008975279290986,3324.17751518
1650672000000,2022-04-23 00:00:00,ONE/BTC,2.95e-06,2.96e-06,2.73e-06,2.73e-06,0.0026897083343403,985.24114811
1650585600000,2022-04-22 00:00:00,ONE/BTC,2.91e-06,2.93e-06,2.91e-06,2.93e-06,8.2397650157e-05,28.1220649
1650326400000,2022-04-19 00:00:00,ONE/BTC,3.09e-06,3.09e-06,2.97e-06,3.02e-06,0.0002103201659008,69.64243904
1650240000000,2022-04-18 00:00:00,ONE/BTC,2.96e-06,3.4e-06,2.96e-06,3.4e-06,0.014640638593980002,4306.0701747
1650153600000,2022-04-17 00:00:00,ONE/BTC,3e-06,3e-06,3e-06,3e-06,1.44192e-05,4.8064
1650067200000,2022-04-16 00:00:00,ONE/BTC,3e-06,3e-06,2.85e-06,2.98e-06,0.008029822261615398,2694.57122873
1649980800000,2022-04-15 00:00:00,ONE/BTC,3.02e-06,3.02e-06,2.97e-06,2.99e-06,0.0006218132946441001,207.96431259
1649894400000,2022-04-14 00:00:00,ONE/BTC,2.98e-06,3.04e-06,2.98e-06,3.04e-06,0.000127145424208,41.8241527
1649808000000,2022-04-13 00:00:00,ONE/BTC,3.03e-06,3.03e-06,3.03e-06,3.03e-06,2.0909999972699997e-05,6.90099009
1649721600000,2022-04-12 00:00:00,ONE/BTC,3e-06,3.23e-06,2.96e-06,2.98e-06,0.0004053192166212,136.01315994
1649635200000,2022-04-11 00:00:00,ONE/BTC,3.04e-06,3.04e-06,2.91e-06,2.96e-06,0.0007268937143384,245.57220079
1649462400000,2022-04-09 00:00:00,ONE/BTC,3.01e-06,3.01e-06,3.01e-06,3.01e-06,3.0009700000000002e-05,9.97
1649376000000,2022-04-08 00:00:00,ONE/BTC,3.22e-06,3.23e-06,3e-06,3e-06,0.00236455270215,788.18423405
1649289600000,2022-04-07 00:00:00,ONE/BTC,3.13e-06,3.13e-06,3.05e-06,3.08e-06,0.0036679034770840005,1190.8777523
1649203200000,2022-04-06 00:00:00,ONE/BTC,3.33e-06,3.38e-06,3.13e-06,3.13e-06,0.0017247677122689,551.04399753
1649116800000,2022-04-05 00:00:00,ONE/BTC,3.52e-06,3.55e-06,3.34e-06,3.34e-06,0.0037460478430700003,1121.5712105
