https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EGLD,Volume USDT
1642982400,2022-01-24 00:00:00,EGLD/USDT,134.14,134.14,115.57,131.21,36434.94849677,4515114.5031669454
1642896000,2022-01-23 00:00:00,EGLD/USDT,125,142.57,124.36,134.2,28866.14581015,3824509.4065556031
1642809600,2022-01-22 00:00:00,EGLD/USDT,138.15,142.5,111.88,125.5,52400.31674385,6612614.9675900334
1642723200,2022-01-21 00:00:00,EGLD/USDT,166.52,169.04,135.2,138.27,46719.39695725,7207632.5862399058
1642636800,2022-01-20 00:00:00,EGLD/USDT,173.25,190,165.44,166.74,22132.4490259,3892384.7847706874
1642550400,2022-01-19 00:00:00,EGLD/USDT,178.91,181.81,168.72,173.27,15662.83245383,2719292.5302622153
1642464000,2022-01-18 00:00:00,EGLD/USDT,187.03,192.59,171.37,179.02,24594.42878458,4405498.082948958
1642377600,2022-01-17 00:00:00,EGLD/USDT,195.4,196.03,182.69,187,14691.9745283,2771416.7261096859
1642291200,2022-01-16 00:00:00,EGLD/USDT,200.38,201.04,193.05,195.29,11545.78803685,2270652.909614949
1642204800,2022-01-15 00:00:00,EGLD/USDT,199.34,207,197.28,200.38,8518.50093775,1722228.8783338917
1642118400,2022-01-14 00:00:00,EGLD/USDT,195.25,202.5,190.64,199.61,14822.9727787,2920007.332402651
1642032000,2022-01-13 00:00:00,EGLD/USDT,213.82,215.22,194.31,195.29,20090.83578126,4129451.1042517418
1641945600,2022-01-12 00:00:00,EGLD/USDT,205.29,220,204.26,214.14,24905.98581362,5272154.5121330199
1641859200,2022-01-11 00:00:00,EGLD/USDT,191.25,208.42,188.73,205.31,27617.51125269,5577182.8031807784
1641772800,2022-01-10 00:00:00,EGLD/USDT,197.81,200.18,180,191.48,18041.46833032,3439495.5589455113
1641686400,2022-01-09 00:00:00,EGLD/USDT,190.22,202.97,188.31,198.15,13420.68742839,2633146.6079654928
1641600000,2022-01-08 00:00:00,EGLD/USDT,195.47,201.11,181.11,190.27,16743.16056062,3205512.4531874757
1641513600,2022-01-07 00:00:00,EGLD/USDT,212.82,213.27,192,195.12,29915.67897771,5991000.3531927116
1641427200,2022-01-06 00:00:00,EGLD/USDT,213.29,215.55,200.71,212.47,27253.16238712,5696593.3587942689
1641340800,2022-01-05 00:00:00,EGLD/USDT,235.83,255,180.28,213.2,54160.53943193,12700279.4177856426
1641254400,2022-01-04 00:00:00,EGLD/USDT,236.79,243.02,230.24,235.99,15957.8786223,3784515.3099002627
1641168000,2022-01-03 00:00:00,EGLD/USDT,239.4,244.74,233.69,236.97,14483.7414592,3461164.3547543961
1641081600,2022-01-02 00:00:00,EGLD/USDT,244.89,245.05,236.79,239.61,13670.52257267,3299412.4091057491
1640995200,2022-01-01 00:00:00,EGLD/USDT,238.94,245.24,235.96,245.24,10680.12442386,2575184.3941073224
1640908800,2021-12-31 00:00:00,EGLD/USDT,239.24,248.62,232.76,238.59,15536.81651906,3747048.6381922738
1640822400,2021-12-30 00:00:00,EGLD/USDT,238.39,251.32,232.81,239.12,22959.26583594,5555092.8585027851
1640736000,2021-12-29 00:00:00,EGLD/USDT,240.24,246,231.7,238.07,21420.85089469,5141257.0599437475
1640649600,2021-12-28 00:00:00,EGLD/USDT,266.21,269.75,236.52,240.25,35688.01882345,9037052.065601965
