https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MANA,Volume ETH
1660780800,2022-08-18 00:00:00,MANA/ETH,0.0005274,0.0005319,0.0004898,0.0005003,8183.2273,4.207788968
1660694400,2022-08-17 00:00:00,MANA/ETH,0.0005476,0.0005532,0.0005236,0.0005283,4755.4826,2.54424422152
1660608000,2022-08-16 00:00:00,MANA/ETH,0.0005543,0.0005603,0.0005483,0.0005483,3772.3508,2.08637459238
1660521600,2022-08-15 00:00:00,MANA/ETH,0.0005523,0.0005623,0.0005486,0.0005541,8865.6527,4.90769789948
1660435200,2022-08-14 00:00:00,MANA/ETH,0.0005363,0.0005631,0.0005363,0.000554,9525.6691,5.21968721595
1660348800,2022-08-13 00:00:00,MANA/ETH,0.0005479,0.0005493,0.0005348,0.0005348,4531.9806,2.44935634816
1660262400,2022-08-12 00:00:00,MANA/ETH,0.0005596,0.0005605,0.0005449,0.0005449,3380.5594,1.87577820543
1660176000,2022-08-11 00:00:00,MANA/ETH,0.0005782,0.0005823,0.0005589,0.0005589,3475.3694,1.97592640285
1660089600,2022-08-10 00:00:00,MANA/ETH,0.0005978,0.0006059,0.0005679,0.0005793,15662.316,9.12337460171
1660003200,2022-08-09 00:00:00,MANA/ETH,0.0006099,0.0006219,0.0005403,0.0005983,48977.8932,28.95666427818
1659916800,2022-08-08 00:00:00,MANA/ETH,0.0006224,0.000639,0.000609,0.0006103,7546.95,4.71997469515
1659830400,2022-08-07 00:00:00,MANA/ETH,0.0006216,0.0006308,0.000615,0.0006226,6862.6014,4.26455943023
1659744000,2022-08-06 00:00:00,MANA/ETH,0.0006167,0.0006343,0.000606,0.0006214,17620.7205,10.92949543989
1659657600,2022-08-05 00:00:00,MANA/ETH,0.0006194,0.0006255,0.0006015,0.0006155,15010.0921,9.22814744907
1659571200,2022-08-04 00:00:00,MANA/ETH,0.0005963,0.0006318,0.0005963,0.000618,15353.5112,9.43123338877
1659484800,2022-08-03 00:00:00,MANA/ETH,0.0005874,0.0006611,0.0005843,0.0005942,325347.6218,198.86690363419
1659398400,2022-08-02 00:00:00,MANA/ETH,0.0006206,0.0006231,0.000587,0.0005883,9216.858,5.55604108862
1659312000,2022-08-01 00:00:00,MANA/ETH,0.0005818,0.0006241,0.0005784,0.0006241,19795.8742,12.01542738189
1659225600,2022-07-31 00:00:00,MANA/ETH,0.0005963,0.000612,0.000579,0.0005799,11818.5459,7.03640077435
1659139200,2022-07-30 00:00:00,MANA/ETH,0.0005636,0.0006314,0.0005636,0.0005932,21490.4025,13.02009218679
1659052800,2022-07-29 00:00:00,MANA/ETH,0.0005703,0.0006003,0.000559,0.0005625,12780.2595,7.41447976817
1658966400,2022-07-28 00:00:00,MANA/ETH,0.0005843,0.0005856,0.0005573,0.0005679,5100.2393,2.91563531455
1658880000,2022-07-27 00:00:00,MANA/ETH,0.0006052,0.0006052,0.0005746,0.0005823,7131.5333,4.19782102171
1658793600,2022-07-26 00:00:00,MANA/ETH,0.0006069,0.0006236,0.0006021,0.0006054,9138.5421,5.59324894361
1658707200,2022-07-25 00:00:00,MANA/ETH,0.0006023,0.0006106,0.0005908,0.0006069,5288.0383,3.17878184852
1658620800,2022-07-24 00:00:00,MANA/ETH,0.0006303,0.0006577,0.0005935,0.0006025,13867.4687,8.63427387404
1658534400,2022-07-23 00:00:00,MANA/ETH,0.0006083,0.0006513,0.0006043,0.0006303,17580.7154,11.13666281656
1658448000,2022-07-22 00:00:00,MANA/ETH,0.0005943,0.000617,0.0005863,0.0006057,5593.575,3.3522452906
1658361600,2022-07-21 00:00:00,MANA/ETH,0.0006063,0.0006116,0.0005887,0.0005976,8394.0829,5.03763021373
1658275200,2022-07-20 00:00:00,MANA/ETH,0.0006503,0.0006572,0.0006027,0.0006027,10855.3521,6.79855620129
1658188800,2022-07-19 00:00:00,MANA/ETH,0.000581,0.0006524,0.0005807,0.0006483,33496.30403192,20.85357688780606
1658102400,2022-07-18 00:00:00,MANA/ETH,0.0006245,0.0006279,0.0005812,0.0005829,10781.62735764,6.574031130758168
1658016000,2022-07-17 00:00:00,MANA/ETH,0.0006399,0.000643,0.0006223,0.000627,8483.62593933,5.384471874754215
1657929600,2022-07-16 00:00:00,MANA/ETH,0.000689,0.0006966,0.0006099,0.0006403,18685.25983847,12.116691034245143
1657843200,2022-07-15 00:00:00,MANA/ETH,0.0007043,0.0007214,0.0006677,0.0006889,18794.82509926,13.05763718328902
1657756800,2022-07-14 00:00:00,MANA/ETH,0.0007285,0.000736,0.0006968,0.0007023,10857.43436291,7.765030467352695
1657670400,2022-07-13 00:00:00,MANA/ETH,0.0007546,0.0007606,0.0007268,0.0007286,9636.7176,7.15784535849
1657584000,2022-07-12 00:00:00,MANA/ETH,0.0007342,0.000769,0.0007342,0.0007554,17728.83822634,13.458511102384261
1657497600,2022-07-11 00:00:00,MANA/ETH,0.0007438,0.0007438,0.0007223,0.0007327,10838.0586,7.92738188109
1657411200,2022-07-10 00:00:00,MANA/ETH,0.0007441,0.0007478,0.0007353,0.0007428,4491.3562212,3.33631376902952
1657324800,2022-07-09 00:00:00,MANA/ETH,0.0007383,0.000755,0.0007383,0.0007443,4712.1985,3.52601006771
1657238400,2022-07-08 00:00:00,MANA/ETH,0.0007532,0.0007593,0.0007307,0.0007383,7572.39784743,5.633378880596528
1657152000,2022-07-07 00:00:00,MANA/ETH,0.00077,0.0008097,0.0007493,0.000754,25073.87518051,19.528883416382682
1657065600,2022-07-06 00:00:00,MANA/ETH,0.0007721,0.0008065,0.0007668,0.0007699,18163.96294077,14.334686206862762
1656979200,2022-07-05 00:00:00,MANA/ETH,0.0007856,0.0007948,0.0007556,0.0007695,14545.01889394,11.276244706033512
1656892800,2022-07-04 00:00:00,MANA/ETH,0.0007811,0.0008131,0.0007811,0.0007856,31031.19490933,24.784497601372773
1656806400,2022-07-03 00:00:00,MANA/ETH,0.0007829,0.0007846,0.0007716,0.0007803,12085.5756,9.40281829579
1656720000,2022-07-02 00:00:00,MANA/ETH,0.0007879,0.0007936,0.0007782,0.000782,38059.4138,29.85259014927
1656633600,2022-07-01 00:00:00,MANA/ETH,0.0008223,0.0008369,0.0007775,0.0007895,40640.02964328,32.588986255624344
1656547200,2022-06-30 00:00:00,MANA/ETH,0.0008003,0.000842,0.0007751,0.0008224,58471.1164,47.33382227882
1656460800,2022-06-29 00:00:00,MANA/ETH,0.0007732,0.0008041,0.0007707,0.0008002,33352.09752464,26.223888756709344
1656374400,2022-06-28 00:00:00,MANA/ETH,0.0008087,0.0008395,0.0007698,0.0007762,71014.99205127,57.162430857169156
1656288000,2022-06-27 00:00:00,MANA/ETH,0.0007787,0.0008198,0.0007736,0.0008085,68846.5709,54.97784556345
1656201600,2022-06-26 00:00:00,MANA/ETH,0.0008232,0.0008449,0.000776,0.0007803,61806.20578501,50.445355613328851
1656115200,2022-06-25 00:00:00,MANA/ETH,0.0007643,0.0008608,0.0007544,0.0008259,90814.81972376,74.125771626977911
1656028800,2022-06-24 00:00:00,MANA/ETH,0.0007815,0.0008052,0.0007483,0.0007644,40596.4191,31.62245225031
1655942400,2022-06-23 00:00:00,MANA/ETH,0.0007957,0.0008221,0.0007731,0.000782,40953.42537897,32.836743218739714
1655856000,2022-06-22 00:00:00,MANA/ETH,0.0007503,0.0008047,0.0007392,0.0007978,45238.98149883,35.250898141765645
1655769600,2022-06-21 00:00:00,MANA/ETH,0.0007368,0.0007638,0.0007343,0.0007483,26620.98321364,20.036609466051196
1655683200,2022-06-20 00:00:00,MANA/ETH,0.000734,0.0007497,0.0007248,0.0007346,27064.7094,20.00499483818
1655596800,2022-06-19 00:00:00,MANA/ETH,0.0007823,0.0008012,0.0007226,0.0007352,55226.78546026,42.417265206633125
1655510400,2022-06-18 00:00:00,MANA/ETH,0.0007721,0.0009025,0.000751,0.0007828,322080.60302754,262.202473699678337
1655424000,2022-06-17 00:00:00,MANA/ETH,0.0007596,0.0007889,0.0007547,0.0007721,26395.56130859,20.394021191342738
1655337600,2022-06-16 00:00:00,MANA/ETH,0.0007463,0.0007753,0.0007293,0.0007594,43248.60447508,32.468946483026772
1655251200,2022-06-15 00:00:00,MANA/ETH,0.0006797,0.0007567,0.0006619,0.0007441,107439.00633643,78.009382936094265
1655164800,2022-06-14 00:00:00,MANA/ETH,0.0006853,0.0007446,0.0006613,0.0006796,90169.93561625,62.807393362832485
1655078400,2022-06-13 00:00:00,MANA/ETH,0.0005523,0.0007008,0.000544,0.0006836,153463.71496815,98.271718112564438
1654992000,2022-06-12 00:00:00,MANA/ETH,0.0005343,0.0005735,0.0005196,0.0005492,60110.54584441,33.028609216713155
1654905600,2022-06-11 00:00:00,MANA/ETH,0.0005344,0.0005612,0.0005257,0.0005336,37044.64789747,20.086781843326423
1654819200,2022-06-10 00:00:00,MANA/ETH,0.0005443,0.0005534,0.0005282,0.0005346,22144.54409555,11.943015277931328
1654732800,2022-06-09 00:00:00,MANA/ETH,0.0005455,0.0005573,0.0005422,0.0005422,7508.47956354,4.119442750296168
1654646400,2022-06-08 00:00:00,MANA/ETH,0.0005647,0.000568,0.0005456,0.0005456,8020.0074,4.4674445465
1654560000,2022-06-07 00:00:00,MANA/ETH,0.0005443,0.0005649,0.0005359,0.0005643,28612.5067,15.73741503323
1654473600,2022-06-06 00:00:00,MANA/ETH,0.0005423,0.0005554,0.0005386,0.0005475,15487.53783552,8.449161897249168
1654387200,2022-06-05 00:00:00,MANA/ETH,0.000544,0.0005463,0.0005348,0.0005405,9161.4368,4.95515540162
1654300800,2022-06-04 00:00:00,MANA/ETH,0.0005512,0.0005587,0.0005393,0.000544,14408.65162956,7.927914824795172
1654214400,2022-06-03 00:00:00,MANA/ETH,0.0005656,0.0005719,0.000547,0.0005519,13401.72980658,7.472006897493922
1654128000,2022-06-02 00:00:00,MANA/ETH,0.0005399,0.0005653,0.0005296,0.0005653,17536.82400923,9.594829211588499
1654041600,2022-06-01 00:00:00,MANA/ETH,0.0005585,0.0005585,0.0005363,0.0005386,17810.7847,9.70299747433
1653955200,2022-05-31 00:00:00,MANA/ETH,0.0005455,0.0005653,0.0005394,0.0005589,28391.52576059,15.666432773019167
1653868800,2022-05-30 00:00:00,MANA/ETH,0.0005344,0.0005584,0.0005319,0.0005454,24712.50664924,13.528246833947121
1653782400,2022-05-29 00:00:00,MANA/ETH,0.0005329,0.0005372,0.0005196,0.0005372,14556.9538,7.70705941732
1653696000,2022-05-28 00:00:00,MANA/ETH,0.0005368,0.0005543,0.0005314,0.0005353,24019.01299117,13.006128121488246
1653609600,2022-05-27 00:00:00,MANA/ETH,0.0005513,0.0005552,0.000527,0.0005371,28890.8073374,15.53240146306336
1653523200,2022-05-26 00:00:00,MANA/ETH,0.0005427,0.0005679,0.0005319,0.0005512,59163.58222223,32.257538056844044
1653436800,2022-05-25 00:00:00,MANA/ETH,0.0005256,0.0005496,0.0005153,0.0005428,15738.9223,8.30486491255
1653350400,2022-05-24 00:00:00,MANA/ETH,0.0005238,0.0005303,0.0005071,0.0005257,18658.27799157,9.6724477299878
1653264000,2022-05-23 00:00:00,MANA/ETH,0.0005395,0.0005583,0.000518,0.0005234,18887.82530782,10.159712433348676
1653177600,2022-05-22 00:00:00,MANA/ETH,0.0005536,0.0005666,0.0005393,0.00054,18694.3943,10.28662429618
1653091200,2022-05-21 00:00:00,MANA/ETH,0.0005461,0.0005632,0.0005343,0.000556,21932.61747004,12.066309834388523
1653004800,2022-05-20 00:00:00,MANA/ETH,0.0005538,0.0005634,0.0005302,0.0005427,23652.88851864,12.844017953502516
1652918400,2022-05-19 00:00:00,MANA/ETH,0.0005423,0.0005735,0.0005139,0.0005538,33845.95772281,18.418520544929994
1652832000,2022-05-18 00:00:00,MANA/ETH,0.0005829,0.0005872,0.0005323,0.0005387,19317.26457921,10.780380523476517
1652745600,2022-05-17 00:00:00,MANA/ETH,0.0005804,0.0005996,0.0005686,0.0005823,23887.67521662,13.980933811837359
1652659200,2022-05-16 00:00:00,MANA/ETH,0.0006237,0.0006237,0.0005782,0.0005812,25985.28257725,15.418648251151952
1652572800,2022-05-15 00:00:00,MANA/ETH,0.0006483,0.0006601,0.0005823,0.0006237,112166.50983483,69.540909586537137
1652486400,2022-05-14 00:00:00,MANA/ETH,0.0005097,0.0006529,0.0005015,0.0006482,233461.71650672,136.478270940008768
1652400000,2022-05-13 00:00:00,MANA/ETH,0.000361,0.0005655,0.00036,0.000509,324210.54788775,160.302256768979341
1652313600,2022-05-12 00:00:00,MANA/ETH,0.0003691,0.0004063,0.0003495,0.000361,55217.09579836,20.688376427712811
1652227200,2022-05-11 00:00:00,MANA/ETH,0.000475,0.0004854,0.0003608,0.0003692,106999.08171777,43.290909155091554
1652140800,2022-05-10 00:00:00,MANA/ETH,0.0004777,0.0005015,0.0004639,0.0004763,36374.64282708,17.570709132066116
1652054400,2022-05-09 00:00:00,MANA/ETH,0.0005287,0.0005357,0.0004729,0.0004762,24541.35585217,12.27892590055802
1651968000,2022-05-08 00:00:00,MANA/ETH,0.0005197,0.0005403,0.000513,0.0005283,10519.3026,5.56256567396
1651881600,2022-05-07 00:00:00,MANA/ETH,0.0005369,0.0005383,0.0005154,0.0005199,4966.54113654,2.615444436888504
1651795200,2022-05-06 00:00:00,MANA/ETH,0.0005323,0.0005435,0.0005237,0.0005383,7960.10890897,4.249772471017652
1651708800,2022-05-05 00:00:00,MANA/ETH,0.0005639,0.0005698,0.0005238,0.0005327,11960.78440032,6.457603418062418
1651622400,2022-05-04 00:00:00,MANA/ETH,0.0005294,0.0005707,0.000527,0.0005639,12244.6172,6.65137641595
1651536000,2022-05-03 00:00:00,MANA/ETH,0.0005264,0.0005602,0.0005213,0.0005303,11114.67768566,5.995945829176604
1651449600,2022-05-02 00:00:00,MANA/ETH,0.0005398,0.0005563,0.0005143,0.0005264,25498.30568594,13.507224341138184
1651363200,2022-05-01 00:00:00,MANA/ETH,0.0005259,0.0005539,0.000514,0.00054,18391.2336443,9.77132834152157
1651276800,2022-04-30 00:00:00,MANA/ETH,0.0005919,0.000599,0.0004919,0.0005245,20387.87557086,11.120470139532496
1651190400,2022-04-29 00:00:00,MANA/ETH,0.000616,0.0006171,0.0005826,0.0005923,17452.99221967,10.448103968624493
1651104000,2022-04-28 00:00:00,MANA/ETH,0.0006364,0.0006364,0.0006116,0.0006138,7449.4291,4.66970009235
1651017600,2022-04-27 00:00:00,MANA/ETH,0.0006442,0.0006537,0.0006344,0.0006394,13180.23264913,8.450264031524459
1650931200,2022-04-26 00:00:00,MANA/ETH,0.0006589,0.0006636,0.0006388,0.0006425,12515.79994925,8.1172388560284
1650844800,2022-04-25 00:00:00,MANA/ETH,0.0006848,0.0006848,0.0006532,0.0006587,27125.59292934,18.045007584304068
1650758400,2022-04-24 00:00:00,MANA/ETH,0.0006848,0.0006912,0.0006714,0.0006862,17485.45976462,11.87144200134774
1650672000,2022-04-23 00:00:00,MANA/ETH,0.0006873,0.0006924,0.0006811,0.000684,5085.5085,3.48903627129
1650585600,2022-04-22 00:00:00,MANA/ETH,0.0006791,0.0006899,0.0006768,0.0006877,8985.51373611,6.148760125330595
1650499200,2022-04-21 00:00:00,MANA/ETH,0.0006835,0.0006949,0.000674,0.0006771,16890.6571,11.55484541576
1650412800,2022-04-20 00:00:00,MANA/ETH,0.000697,0.0007236,0.0006771,0.0006841,29093.48949849,20.3607081259549
1650326400,2022-04-19 00:00:00,MANA/ETH,0.0006835,0.0007165,0.0006795,0.0006985,24736.39129773,17.212968827218718
1650240000,2022-04-18 00:00:00,MANA/ETH,0.0006851,0.0006964,0.0006753,0.0006831,14713.9137,10.10094074032
1650153600,2022-04-17 00:00:00,MANA/ETH,0.000704,0.0007051,0.0006828,0.0006871,6632.5931,4.60038195584
1650067200,2022-04-16 00:00:00,MANA/ETH,0.0007048,0.0007196,0.0006987,0.0007025,34067.97839725,23.98729547820175
1649980800,2022-04-15 00:00:00,MANA/ETH,0.0007025,0.00071,0.0007006,0.0007062,34623.28344899,24.362835195182896
1649894400,2022-04-14 00:00:00,MANA/ETH,0.0007052,0.0007131,0.0006984,0.0006999,9666.79285546,6.824081779824224
1649808000,2022-04-13 00:00:00,MANA/ETH,0.0007095,0.0007149,0.0006978,0.0007052,15968.1005123,11.27926585606118
1649721600,2022-04-12 00:00:00,MANA/ETH,0.0006906,0.0007237,0.0006906,0.0007114,38096.77973843,26.873312223645233
1649635200,2022-04-11 00:00:00,MANA/ETH,0.0007062,0.0007113,0.0006884,0.0006885,17756.56915383,12.419041542469426
1649548800,2022-04-10 00:00:00,MANA/ETH,0.0007173,0.0007201,0.0007039,0.0007084,8087.5801,5.73309972713
1649462400,2022-04-09 00:00:00,MANA/ETH,0.0007114,0.000723,0.0007099,0.0007176,8676.4510901,6.208099437615882
1649376000,2022-04-08 00:00:00,MANA/ETH,0.0007471,0.0007529,0.0007065,0.0007114,23621.47379173,17.171586750395296
1649289600,2022-04-07 00:00:00,MANA/ETH,0.0007362,0.00075,0.0007281,0.0007475,27063.75502257,20.105391101157846
1649203200,2022-04-06 00:00:00,MANA/ETH,0.0007515,0.0007629,0.0007181,0.000736,81507.91466221,60.060556911036116
1649116800,2022-04-05 00:00:00,MANA/ETH,0.0007547,0.0007682,0.0007463,0.0007514,28896.48010047,21.755910181879611
1649030400,2022-04-04 00:00:00,MANA/ETH,0.0007721,0.0007841,0.000745,0.0007545,32129.78276782,24.473117690546318
1648944000,2022-04-03 00:00:00,MANA/ETH,0.0007683,0.000777,0.000761,0.0007724,25113.23287594,19.292106926003588
1648857600,2022-04-02 00:00:00,MANA/ETH,0.0007661,0.0007957,0.0007602,0.0007675,33953.6539179,26.44009025282713
1648771200,2022-04-01 00:00:00,MANA/ETH,0.0007963,0.000799,0.0007638,0.0007662,32171.2595,24.95751488858
1648684800,2022-03-31 00:00:00,MANA/ETH,0.0007979,0.0008348,0.00078,0.0007961,225581.36905936,182.096188613879127
1648598400,2022-03-30 00:00:00,MANA/ETH,0.0007904,0.0008094,0.000778,0.0007994,49939.04064779,39.806659342717161
1648512000,2022-03-29 00:00:00,MANA/ETH,0.0008024,0.0008128,0.000783,0.000792,21735.3489,17.35781958149
1648425600,2022-03-28 00:00:00,MANA/ETH,0.0008298,0.0008352,0.0008001,0.000806,37726.29254296,31.031186720625577
1648339200,2022-03-27 00:00:00,MANA/ETH,0.000831,0.0008392,0.0008218,0.0008322,18455.68807076,15.321062896744352
1648252800,2022-03-26 00:00:00,MANA/ETH,0.0008352,0.0008399,0.0008254,0.0008328,14060.4133,11.71457571415
1648166400,2022-03-25 00:00:00,MANA/ETH,0.0008689,0.0008696,0.0008314,0.0008346,49172.46842044,41.52624939936122
1648080000,2022-03-24 00:00:00,MANA/ETH,0.0008359,0.0008781,0.0008359,0.0008665,59830.48332657,51.379891060018606
1647993600,2022-03-23 00:00:00,MANA/ETH,0.00082,0.0008464,0.0008148,0.0008352,26705.22963103,22.276052844693524
1647907200,2022-03-22 00:00:00,MANA/ETH,0.00083,0.0008352,0.0008086,0.0008199,13351.89962134,10.963963101714333
1647820800,2022-03-21 00:00:00,MANA/ETH,0.0008406,0.0008447,0.000818,0.0008317,16884.14296304,14.032821166334496
1647734400,2022-03-20 00:00:00,MANA/ETH,0.0008492,0.0008492,0.0008284,0.0008384,41394.60271967,34.655183634185427
1647648000,2022-03-19 00:00:00,MANA/ETH,0.000834,0.0008642,0.0008228,0.0008498,32216.89557526,27.175052501595425
1647561600,2022-03-18 00:00:00,MANA/ETH,0.0008682,0.0008689,0.000824,0.0008296,33621.19234342,28.254224443709646
1647475200,2022-03-17 00:00:00,MANA/ETH,0.0008976,0.000915,0.0008625,0.0008668,28370.0932,25.21846738812
1647388800,2022-03-16 00:00:00,MANA/ETH,0.0008671,0.0009028,0.0008537,0.000898,60241.79985391,52.696498691951943
1647302400,2022-03-15 00:00:00,MANA/ETH,0.0008907,0.0008968,0.000858,0.0008676,8814.84812663,7.73145303064489
1647216000,2022-03-14 00:00:00,MANA/ETH,0.0008941,0.000896,0.0008832,0.0008903,8463.59152757,7.523294929912836
1647129600,2022-03-13 00:00:00,MANA/ETH,0.0008986,0.0009427,0.0008934,0.0008953,86559.02257452,79.801399218714588
1647043200,2022-03-12 00:00:00,MANA/ETH,0.000901,0.0009094,0.000896,0.000896,5017.6814,4.52941823217
1646956800,2022-03-11 00:00:00,MANA/ETH,0.0009072,0.0009184,0.0008976,0.0008981,38344.70551915,34.898582611856125
1646870400,2022-03-10 00:00:00,MANA/ETH,0.0009138,0.0009271,0.0009058,0.0009093,36685.5192,33.54237168761
1646784000,2022-03-09 00:00:00,MANA/ETH,0.0009284,0.000936,0.0009092,0.0009135,38240.5303,35.19926777746
1646697600,2022-03-08 00:00:00,MANA/ETH,0.000945,0.0009502,0.000924,0.0009284,25693.272,24.08596000077
1646611200,2022-03-07 00:00:00,MANA/ETH,0.0009492,0.0009567,0.0009309,0.0009452,40067.27020966,37.898681384580039
1646524800,2022-03-06 00:00:00,MANA/ETH,0.000959,0.000971,0.0009372,0.0009464,29109.76453088,27.699104026566788
1646438400,2022-03-05 00:00:00,MANA/ETH,0.0009422,0.0009654,0.0009293,0.0009617,42852.55421466,40.729475565621872
1646352000,2022-03-04 00:00:00,MANA/ETH,0.0009297,0.0009615,0.0009263,0.0009447,40916.78833543,38.681492066741599
1646265600,2022-03-03 00:00:00,MANA/ETH,0.0009335,0.0009365,0.0009253,0.00093,29486.83442651,27.452201819428523
1646179200,2022-03-02 00:00:00,MANA/ETH,0.0009534,0.000956,0.0009269,0.000931,47382.91000378,44.51355799712782
1646092800,2022-03-01 00:00:00,MANA/ETH,0.0009734,0.0009776,0.0009403,0.0009539,92165.86087311,88.32405718260255
1646006400,2022-02-28 00:00:00,MANA/ETH,0.0009769,0.0009903,0.0009443,0.0009737,93517.75965658,90.569923662878675
1645920000,2022-02-27 00:00:00,MANA/ETH,0.0009635,0.0009825,0.0009341,0.0009768,75774.01090276,72.884377258242744
1645833600,2022-02-26 00:00:00,MANA/ETH,0.0009884,0.0009959,0.0009506,0.0009637,59103.51198888,57.535268303735254
1645747200,2022-02-25 00:00:00,MANA/ETH,0.0009956,0.0010204,0.000975,0.0009914,120848.05642868,120.370759200183321
1645660800,2022-02-24 00:00:00,MANA/ETH,0.0009891,0.0010083,0.0009549,0.0009976,209020.05268825,204.37731329976639
1645574400,2022-02-23 00:00:00,MANA/ETH,0.0010033,0.0010304,0.0009796,0.0009917,131210.19414846,131.375090455969348
1645488000,2022-02-22 00:00:00,MANA/ETH,0.0009662,0.0010062,0.0009447,0.0010053,116612.20352066,113.771830398454108
1645401600,2022-02-21 00:00:00,MANA/ETH,0.0010269,0.0010721,0.0009581,0.0009661,192062.42537418,197.25038305229023
1645315200,2022-02-20 00:00:00,MANA/ETH,0.0010425,0.0010438,0.0010012,0.0010269,121042.21622051,124.002639103520503
1645228800,2022-02-19 00:00:00,MANA/ETH,0.0010663,0.0010765,0.0010371,0.0010455,65078.23568893,68.408087903105253
1645142400,2022-02-18 00:00:00,MANA/ETH,0.0010638,0.0010906,0.0010407,0.0010676,130832.044043,138.961947264475606
1645056000,2022-02-17 00:00:00,MANA/ETH,0.0010445,0.0011162,0.0010416,0.0010636,269627.38482697,290.361207780403566
1644969600,2022-02-16 00:00:00,MANA/ETH,0.0010474,0.0010717,0.0010343,0.0010444,785846.64611953,819.022301906138325
1644883200,2022-02-15 00:00:00,MANA/ETH,0.0009721,0.001051,0.0009709,0.0010473,217560.00149028,219.957245736286878
1644796800,2022-02-14 00:00:00,MANA/ETH,0.000982,0.000982,0.0009562,0.0009695,59629.14188091,57.717731087102169
1644710400,2022-02-13 00:00:00,MANA/ETH,0.0009953,0.0010269,0.0009702,0.0009826,138215.05461219,138.358262629387385
