https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LUNA,Volume USDT
1653523200000.0,2022-05-26 00:00:00,LUNA/USDT,0.00018138,0.0001828,0.00016715,0.00017171,1883007113.0486135,323331.1513815774
1653519600000.0,2022-05-25 23:00:00,LUNA/USDT,0.00018681,0.00018747,0.000179,0.00018138,1311822610.4064736,237938.3850755262
1653516000000.0,2022-05-25 22:00:00,LUNA/USDT,0.00018621,0.00018917,0.00018136,0.00018681,713910397.2524506,133365.6013107303
1653512400000.0,2022-05-25 21:00:00,LUNA/USDT,0.00018172,0.00018998,0.00018136,0.00018621,771648373.7658601,143688.6436789408
1653508800000.0,2022-05-25 20:00:00,LUNA/USDT,0.00018311,0.00018496,0.00018,0.00018172,665198283.4443446,120879.8320675063
1653505200000.0,2022-05-25 19:00:00,LUNA/USDT,0.000187,0.00019,0.00018026,0.00018311,801414814.5005822,146747.0666832016
1653501600000.0,2022-05-25 18:00:00,LUNA/USDT,0.00018748,0.00019,0.00018387,0.00018695,383756088.51520246,71743.2007479171
1653498000000.0,2022-05-25 17:00:00,LUNA/USDT,0.00018896,0.00018896,0.00018168,0.00018748,687262269.5190521,128847.9302894319
1653494400000.0,2022-05-25 16:00:00,LUNA/USDT,0.00018292,0.00019021,0.00017609,0.00018896,695471455.0968114,131416.2861550935
1653490800000.0,2022-05-25 15:00:00,LUNA/USDT,0.00019181,0.00019254,0.00018144,0.00018292,2509005925.0594325,458947.3638118714
1653487200000.0,2022-05-25 14:00:00,LUNA/USDT,0.00018645,0.000208,0.00018311,0.00019181,6687755094.682128,1282778.3047109789
1653483600000.0,2022-05-25 13:00:00,LUNA/USDT,0.00018333,0.0001938,0.00018101,0.00018645,3169318529.7889943,590919.439879158
1653480000000.0,2022-05-25 12:00:00,LUNA/USDT,0.00017112,0.0002,0.00016666,0.00018383,3983870428.376824,732354.9008485116
1653476400000.0,2022-05-25 11:00:00,LUNA/USDT,0.00017062,0.0001733,0.00016661,0.00017112,741001320.5418367,126800.1459711191
1653472800000.0,2022-05-25 10:00:00,LUNA/USDT,0.0001712,0.00017514,0.0001703,0.00017062,365188340.90844274,62308.4347257985
1653469200000.0,2022-05-25 09:00:00,LUNA/USDT,0.00017185,0.00017365,0.0001695,0.00017137,301697347.4849822,51701.8744385014
1653465600000.0,2022-05-25 08:00:00,LUNA/USDT,0.00016667,0.00017203,0.00016664,0.00017185,365552218.66119176,62820.1487769258
1653462000000.0,2022-05-25 07:00:00,LUNA/USDT,0.0001688,0.0001727,0.00016633,0.00016667,924951098.3339965,154161.5995593272
1653458400000.0,2022-05-25 06:00:00,LUNA/USDT,0.00016415,0.0001744,0.00016412,0.0001688,686541489.2248957,115888.2033811624
1653454800000.0,2022-05-25 05:00:00,LUNA/USDT,0.00016609,0.0001703,0.0001638,0.00016415,1071775185.5080317,175931.8967011434
1653451200000.0,2022-05-25 04:00:00,LUNA/USDT,0.0001754,0.0001757,0.00016585,0.00016609,746394630.04688,123968.6841044863
1653447600000.0,2022-05-25 03:00:00,LUNA/USDT,0.00017843,0.00018061,0.000172,0.0001754,753358230.0888512,132139.0335575845
1653444000000.0,2022-05-25 02:00:00,LUNA/USDT,0.00017899,0.00018123,0.00017421,0.00017841,498871275.29184353,89003.6242248178
1653440400000.0,2022-05-25 01:00:00,LUNA/USDT,0.00018348,0.0001879,0.0001755,0.00017899,661290515.2641857,118364.3893271366
1653436800000.0,2022-05-25 00:00:00,LUNA/USDT,0.00017638,0.00018349,0.00017008,0.00018348,906935507.3316159,166404.5268852049
1653433200000.0,2022-05-24 23:00:00,LUNA/USDT,0.00016617,0.00018425,0.00016608,0.0001762,1964707830.2814472,346181.519695591
1653429600000.0,2022-05-24 22:00:00,LUNA/USDT,0.00015893,0.00016695,0.00015851,0.00016617,340309727.9778931,56549.2674980865
1653426000000.0,2022-05-24 21:00:00,LUNA/USDT,0.00015898,0.00016106,0.00015829,0.00015893,276992938.5236425,44022.4877195625
1653422400000.0,2022-05-24 20:00:00,LUNA/USDT,0.00015782,0.00016226,0.00015722,0.00015898,758524278.5109209,120590.1897976662
1653418800000.0,2022-05-24 19:00:00,LUNA/USDT,0.00015553,0.00015813,0.00015496,0.00015782,288861623.0125846,45588.1413438461
1653415200000.0,2022-05-24 18:00:00,LUNA/USDT,0.00015758,0.00015923,0.00015423,0.00015553,322126884.837486,50100.3943987742
1653411600000.0,2022-05-24 17:00:00,LUNA/USDT,0.00015949,0.0001595,0.00015307,0.00015758,502586273.97988456,79197.5450537502
1653408000000.0,2022-05-24 16:00:00,LUNA/USDT,0.00015833,0.00016444,0.00015673,0.00015949,751528642.0301304,119861.3031173855
1653404400000.0,2022-05-24 15:00:00,LUNA/USDT,0.00015338,0.0001594,0.00015161,0.00015833,661356291.07852,104712.5415664621
1653400800000.0,2022-05-24 14:00:00,LUNA/USDT,0.00015544,0.00015672,0.00014719,0.00015338,1278097261.418677,196034.5579563967
1653397200000.0,2022-05-24 13:00:00,LUNA/USDT,0.00016343,0.00016343,0.00015544,0.00015544,742800468.2626294,115460.9047867431
1653393600000.0,2022-05-24 12:00:00,LUNA/USDT,0.00016307,0.00016519,0.00016008,0.00016343,305995099.93594503,50008.7791825315
1653390000000.0,2022-05-24 11:00:00,LUNA/USDT,0.00016145,0.00016604,0.00016145,0.00016307,373333169.10013247,60879.4398851586
1653386400000.0,2022-05-24 10:00:00,LUNA/USDT,0.00015956,0.00016393,0.00015895,0.00016145,337377469.3196903,54469.592421664
1653382800000.0,2022-05-24 09:00:00,LUNA/USDT,0.00016241,0.00016388,0.000153,0.00015956,675649477.5676566,107806.6306406953
1653379200000.0,2022-05-24 08:00:00,LUNA/USDT,0.0001641,0.0001672,0.000161,0.00016241,494730264.7871886,80349.1423040873
1653375600000.0,2022-05-24 07:00:00,LUNA/USDT,0.00016659,0.00016769,0.000161,0.0001641,348923073.63759595,57258.2763839295
1653372000000.0,2022-05-24 06:00:00,LUNA/USDT,0.00016914,0.00017104,0.00016345,0.00016659,512934155.8602365,85449.7010247568
1653368400000.0,2022-05-24 05:00:00,LUNA/USDT,0.0001716,0.00017425,0.00016734,0.00016914,545379644.1186118,92245.513006222
1653364800000.0,2022-05-24 04:00:00,LUNA/USDT,0.0001687,0.00017321,0.00016305,0.0001718,734192404.0081444,126134.2550085992
1653361200000.0,2022-05-24 03:00:00,LUNA/USDT,0.0001676,0.0001728,0.00016409,0.0001687,1045045111.1384658,176299.1102490592
1653357600000.0,2022-05-24 02:00:00,LUNA/USDT,0.00016075,0.0001677,0.00015897,0.0001676,749583323.9806402,125630.1650991553
1653354000000.0,2022-05-24 01:00:00,LUNA/USDT,0.00016137,0.00016222,0.00015561,0.00016075,1244464467.7966046,200047.6631983042
1653350400000.0,2022-05-24 00:00:00,LUNA/USDT,0.0001596,0.00016496,0.0001571,0.00016091,469523263.65268725,75550.9883543539
1653346800000.0,2022-05-23 23:00:00,LUNA/USDT,0.00016501,0.00016562,0.0001558,0.0001596,1361718695.4519067,217330.3037941243
1653343200000.0,2022-05-23 22:00:00,LUNA/USDT,0.00017311,0.00017589,0.0001625,0.00016501,871143693.2440689,143747.4208222038
1653339600000.0,2022-05-23 21:00:00,LUNA/USDT,0.00017063,0.00017326,0.0001668,0.00017311,260262976.60667434,45054.1238803814
1653336000000.0,2022-05-23 20:00:00,LUNA/USDT,0.000167,0.00017487,0.000165,0.00017063,769671989.2874196,131329.1315321124
1653332400000.0,2022-05-23 19:00:00,LUNA/USDT,0.00017033,0.00017088,0.00015948,0.000167,1355686562.0406377,226399.6558607865
1653328800000.0,2022-05-23 18:00:00,LUNA/USDT,0.00017711,0.00017966,0.00017033,0.00017033,886987293.8261398,151080.5457574064
1653325200000.0,2022-05-23 17:00:00,LUNA/USDT,0.00018137,0.00018326,0.00017504,0.00017711,1030682086.3082904,182544.1043060613
1653321600000.0,2022-05-23 16:00:00,LUNA/USDT,0.00018724,0.00018893,0.0001804,0.00018137,516377376.2249688,93655.3647259226
1653318000000.0,2022-05-23 15:00:00,LUNA/USDT,0.00017951,0.0001895,0.00017786,0.00018724,474279898.5777852,88804.1682097045
1653314400000.0,2022-05-23 14:00:00,LUNA/USDT,0.00018363,0.00018606,0.00017565,0.00017902,1208311383.2336504,216311.9038264881
1653310800000.0,2022-05-23 13:00:00,LUNA/USDT,0.00017682,0.0001878,0.00017286,0.00018363,1449709543.2918198,266210.1634346769
1653307200000.0,2022-05-23 12:00:00,LUNA/USDT,0.0001902,0.00019413,0.00017111,0.00017682,2593830537.5844417,458641.115655681
1653303600000.0,2022-05-23 11:00:00,LUNA/USDT,0.00019696,0.00019981,0.00018818,0.0001902,915634583.9271878,174153.6978629511
1653300000000.0,2022-05-23 10:00:00,LUNA/USDT,0.00019802,0.00020981,0.00019314,0.00019696,1373981408.5290272,270619.3782238772
1653296400000.0,2022-05-23 09:00:00,LUNA/USDT,0.00019155,0.0002042,0.00018925,0.00019802,1204973982.419414,238608.9479986924
1653292800000.0,2022-05-23 08:00:00,LUNA/USDT,0.00018873,0.00019449,0.00018701,0.00019155,1040871208.9152348,199378.8800677132
1653289200000.0,2022-05-23 07:00:00,LUNA/USDT,0.00019269,0.0001927,0.00018286,0.00018873,1052794044.8965619,198693.8200933281
1653285600000.0,2022-05-23 06:00:00,LUNA/USDT,0.00018809,0.0001961,0.00018661,0.00019269,965138929.9119409,185972.6204047319
1653282000000.0,2022-05-23 05:00:00,LUNA/USDT,0.00019009,0.00019872,0.00018393,0.00018774,1487435311.6666534,279251.1054122975
1653278400000.0,2022-05-23 04:00:00,LUNA/USDT,0.00020931,0.00020988,0.0001898,0.00019009,1924807166.3109167,365886.5942440421
1653274800000.0,2022-05-23 03:00:00,LUNA/USDT,0.00020492,0.00021316,0.000185,0.00020931,1774950990.053717,371514.9917281435
1653271200000.0,2022-05-23 02:00:00,LUNA/USDT,0.00020583,0.00022021,0.00020112,0.00020492,2156748595.525205,441960.922195025
1653267600000.0,2022-05-23 01:00:00,LUNA/USDT,0.00019119,0.00020974,0.0001905,0.0002059,1393230958.872938,286866.2544319379
1653264000000.0,2022-05-23 00:00:00,LUNA/USDT,0.00018882,0.00019757,0.00018727,0.00019119,1114977462.395083,213172.5410353159
1653260400000.0,2022-05-22 23:00:00,LUNA/USDT,0.00019714,0.0002013,0.000186,0.00018882,1745031396.6423688,329496.8283140121
1653256800000.0,2022-05-22 22:00:00,LUNA/USDT,0.0001919,0.00020552,0.0001902,0.00019714,1565841224.0910666,308689.9389173129
1653253200000.0,2022-05-22 21:00:00,LUNA/USDT,0.00017958,0.00019729,0.00017958,0.0001919,1779410390.0849257,341468.8538572972
1653249600000.0,2022-05-22 20:00:00,LUNA/USDT,0.00017319,0.0001833,0.00017027,0.00017957,1657938415.155798,297716.0012095266
1653246000000.0,2022-05-22 19:00:00,LUNA/USDT,0.00018198,0.00018487,0.00016805,0.00017319,1958387385.1152513,339173.1112281103
1653242400000.0,2022-05-22 18:00:00,LUNA/USDT,0.00018631,0.00018666,0.00017887,0.00018198,1990155687.0228674,362168.5319244214
1653238800000.0,2022-05-22 17:00:00,LUNA/USDT,0.00017969,0.0001946,0.00017692,0.00018631,2441966302.601013,454962.7418375948
1653235200000.0,2022-05-22 16:00:00,LUNA/USDT,0.00017338,0.00018763,0.00016267,0.00017969,2380366934.1982,427728.1344060746
1653231600000.0,2022-05-22 15:00:00,LUNA/USDT,0.00018625,0.00018897,0.00016416,0.00017338,3908482061.5627522,677652.61983375
