https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SKL,Volume USDT
1661644800,2022-08-28 00:00:00,SKL/USDT,0.04739,0.04797,0.04533,0.04549,1759809.4011513,82801.3645274493808
1661558400,2022-08-27 00:00:00,SKL/USDT,0.04713,0.04815,0.04604,0.04737,2084019.98580279,98156.4173066001928
1661472000,2022-08-26 00:00:00,SKL/USDT,0.05303,0.05381,0.04656,0.04713,2749466.73289348,139660.1656403393955
1661385600,2022-08-25 00:00:00,SKL/USDT,0.05192,0.06422,0.05186,0.05303,5524786.06028347,315072.340591245999
1661299200,2022-08-24 00:00:00,SKL/USDT,0.05174,0.05365,0.05042,0.05187,1761540.30460314,92058.3790659421341
1661212800,2022-08-23 00:00:00,SKL/USDT,0.051,0.05199,0.0495,0.05171,1812768.94108622,92796.6842970264444
1661126400,2022-08-22 00:00:00,SKL/USDT,0.0513,0.05142,0.04484,0.0509,2470490.37138379,122732.3110697885935
1661040000,2022-08-21 00:00:00,SKL/USDT,0.0501,0.05257,0.04997,0.05138,1574940.72580239,80681.1532883348277
1660953600,2022-08-20 00:00:00,SKL/USDT,0.0511,0.05289,0.0483,0.05026,1816299.29982753,93048.1820197936757
1660867200,2022-08-19 00:00:00,SKL/USDT,0.05449,0.05492,0.0493,0.05095,2559080.13587438,133956.5814743760395
1660780800,2022-08-18 00:00:00,SKL/USDT,0.06,0.06093,0.05115,0.05438,1600541.19897717,91790.4922793428137
1660694400,2022-08-17 00:00:00,SKL/USDT,0.0642,0.06694,0.05884,0.05985,2417087.64467044,149767.8996182565283
1660608000,2022-08-16 00:00:00,SKL/USDT,0.06587,0.06644,0.06351,0.06408,1879762.20253923,121706.3979781734927
1660521600,2022-08-15 00:00:00,SKL/USDT,0.06691,0.06999,0.06474,0.06583,2011720.89379167,134739.2736265828344
1660435200,2022-08-14 00:00:00,SKL/USDT,0.07138,0.07268,0.06554,0.0668,2764984.62327841,191139.1879166991901
1660348800,2022-08-13 00:00:00,SKL/USDT,0.07335,0.07373,0.07047,0.0711,1276903.46706521,92000.6968303298383
1660262400,2022-08-12 00:00:00,SKL/USDT,0.07499,0.07729,0.07051,0.07348,3189405.32204882,233724.4876353261049
1660176000,2022-08-11 00:00:00,SKL/USDT,0.0687,0.07895,0.06816,0.07495,4673104.03293933,349566.3793550959822
1660089600,2022-08-10 00:00:00,SKL/USDT,0.06423,0.0687,0.06217,0.06866,1065439.75658185,70437.1301368655332
1660003200,2022-08-09 00:00:00,SKL/USDT,0.06795,0.07385,0.06238,0.06422,2217378.73263115,150570.4279005397029
1659916800,2022-08-08 00:00:00,SKL/USDT,0.06447,0.0698,0.06442,0.0681,2522960.08107428,169185.2206212336945
1659830400,2022-08-07 00:00:00,SKL/USDT,0.0646,0.06625,0.06233,0.06433,1062523.04466636,68958.5446009308423
1659744000,2022-08-06 00:00:00,SKL/USDT,0.06747,0.06762,0.06444,0.06472,1815148.16525201,120101.3458212944071
1659657600,2022-08-05 00:00:00,SKL/USDT,0.0631,0.0674,0.0629,0.06736,3331657.21744392,217545.8571534816488
1659571200,2022-08-04 00:00:00,SKL/USDT,0.05868,0.06873,0.05868,0.063,5373650.86961252,341150.0466050514486
1659484800,2022-08-03 00:00:00,SKL/USDT,0.05806,0.06116,0.05573,0.05862,1755954.82497203,104509.8627197587888
1659398400,2022-08-02 00:00:00,SKL/USDT,0.06124,0.06185,0.05626,0.05805,2413761.00101398,139741.7687359601932
1659312000,2022-08-01 00:00:00,SKL/USDT,0.05853,0.06451,0.05825,0.0613,4657269.02003343,283990.5572674187195
1659225600,2022-07-31 00:00:00,SKL/USDT,0.05851,0.06422,0.05723,0.05885,3938189.74179285,238805.7552407506118
1659139200,2022-07-30 00:00:00,SKL/USDT,0.0558,0.06249,0.05563,0.05862,5116623.42783387,304282.1215100004912
1659052800,2022-07-29 00:00:00,SKL/USDT,0.05462,0.05772,0.05377,0.05582,3789845.66878324,211377.5964447251319
1658966400,2022-07-28 00:00:00,SKL/USDT,0.05209,0.05564,0.05102,0.05467,2777004.32225531,148303.5721486266144
1658880000,2022-07-27 00:00:00,SKL/USDT,0.0467,0.05207,0.04511,0.05207,3792873.5600864,184197.2140446013333
1658793600,2022-07-26 00:00:00,SKL/USDT,0.04768,0.04768,0.0449,0.04664,2836096.97152387,131229.6928121050047
1658707200,2022-07-25 00:00:00,SKL/USDT,0.05305,0.05336,0.04762,0.04767,3546735.67732824,177317.8462715360162
1658620800,2022-07-24 00:00:00,SKL/USDT,0.05336,0.0546,0.0526,0.05309,1282339.82734886,69012.1786472884385
1658534400,2022-07-23 00:00:00,SKL/USDT,0.05383,0.05615,0.05136,0.05322,750512.0180624,40100.8985719867342
1658448000,2022-07-22 00:00:00,SKL/USDT,0.05559,0.05868,0.05267,0.05413,1751756.79078288,99143.0321737317242
1658361600,2022-07-21 00:00:00,SKL/USDT,0.05343,0.05596,0.05164,0.05554,1081344.31792094,58277.3766942297954
1658275200,2022-07-20 00:00:00,SKL/USDT,0.05589,0.06137,0.05303,0.0532,5481711.79407863,315748.9344352692433
1658188800,2022-07-19 00:00:00,SKL/USDT,0.0547,0.05787,0.0531,0.05599,4813050.44519761,269368.6952996605227
1658102400,2022-07-18 00:00:00,SKL/USDT,0.05046,0.05608,0.05046,0.05489,2732830.01554887,146492.9826361695955
1658016000,2022-07-17 00:00:00,SKL/USDT,0.05166,0.05425,0.0495,0.05045,2491262.26295543,127969.1064285829069
1657929600,2022-07-16 00:00:00,SKL/USDT,0.04965,0.05258,0.04782,0.05154,3041724.87263657,154347.7069433046749
1657843200,2022-07-15 00:00:00,SKL/USDT,0.04432,0.0538,0.04392,0.04952,5151962.23598377,257405.9061035362522
1657756800,2022-07-14 00:00:00,SKL/USDT,0.04294,0.04486,0.04136,0.0443,2045297.52787673,88751.2910656258211
1657670400,2022-07-13 00:00:00,SKL/USDT,0.04147,0.04354,0.03902,0.04295,3340134.97409943,138904.3759611192446
1657584000,2022-07-12 00:00:00,SKL/USDT,0.04283,0.04417,0.04136,0.04145,1326827.90246251,57150.1575343846568
1657497600,2022-07-11 00:00:00,SKL/USDT,0.04668,0.04681,0.04268,0.04286,2286590.8684128,103621.6477580710897
1657411200,2022-07-10 00:00:00,SKL/USDT,0.04976,0.05003,0.04595,0.04677,1505228.74227224,71283.7909889093228
1657324800,2022-07-09 00:00:00,SKL/USDT,0.0475,0.05141,0.0475,0.04977,1811629.61885966,90620.359673871604
1657238400,2022-07-08 00:00:00,SKL/USDT,0.04951,0.05037,0.04698,0.04736,2891679.24258044,140279.4790372187014
1657152000,2022-07-07 00:00:00,SKL/USDT,0.04703,0.05046,0.04676,0.04955,4374983.73344893,213352.0242603140281
1657065600,2022-07-06 00:00:00,SKL/USDT,0.04664,0.0479,0.04571,0.04708,4243082.4040205,199168.1491222913916
1656979200,2022-07-05 00:00:00,SKL/USDT,0.04758,0.04827,0.04426,0.0466,4795343.12189116,222728.9906729067293
1656892800,2022-07-04 00:00:00,SKL/USDT,0.04501,0.04793,0.04355,0.04774,3347478.96934367,153187.5028102401287
1656806400,2022-07-03 00:00:00,SKL/USDT,0.04507,0.04547,0.0436,0.045,2728071.73457683,121529.4262067156292
1656720000,2022-07-02 00:00:00,SKL/USDT,0.04572,0.04611,0.04354,0.04511,5002857.91711974,224230.537300927704
1656633600,2022-07-01 00:00:00,SKL/USDT,0.04754,0.04884,0.04391,0.0458,5269063.17296905,243312.545172560866
1656547200,2022-06-30 00:00:00,SKL/USDT,0.05026,0.05093,0.04494,0.04778,4345922.2633468,205985.7611979530308
1656460800,2022-06-29 00:00:00,SKL/USDT,0.05287,0.054,0.04987,0.05057,3189354.37314509,166162.7018892895536
1656374400,2022-06-28 00:00:00,SKL/USDT,0.05672,0.05756,0.05237,0.05284,3456589.13582399,191563.0599455164752
1656288000,2022-06-27 00:00:00,SKL/USDT,0.05553,0.06035,0.05509,0.05669,3564009.91252553,205845.4182456416852
1656201600,2022-06-26 00:00:00,SKL/USDT,0.05868,0.062,0.05522,0.05547,3464156.95852225,204131.9719276599663
1656115200,2022-06-25 00:00:00,SKL/USDT,0.0573,0.06072,0.05453,0.05873,3408132.42511057,196839.6277638719676
1656028800,2022-06-24 00:00:00,SKL/USDT,0.05542,0.06008,0.05542,0.05733,4435159.30731786,254253.8838300216303
1655942400,2022-06-23 00:00:00,SKL/USDT,0.0505,0.0581,0.0505,0.05548,3916028.11123063,211782.0558298369234
1655856000,2022-06-22 00:00:00,SKL/USDT,0.0538,0.05613,0.05042,0.05061,5143779.28553963,271962.8447823715849
1655769600,2022-06-21 00:00:00,SKL/USDT,0.05201,0.05739,0.05106,0.05398,3977450.26134515,216990.5563478387419
1655683200,2022-06-20 00:00:00,SKL/USDT,0.05085,0.05365,0.04867,0.05206,3296695.28772019,169660.5396814392401
1655596800,2022-06-19 00:00:00,SKL/USDT,0.04866,0.05201,0.04586,0.05097,3665595.07346922,181221.1133593702234
1655510400,2022-06-18 00:00:00,SKL/USDT,0.05199,0.053,0.04437,0.0485,2514787.47778807,120827.2349340762652
1655424000,2022-06-17 00:00:00,SKL/USDT,0.05273,0.055,0.05126,0.052,2689952.27664716,142430.5510045219233
1655337600,2022-06-16 00:00:00,SKL/USDT,0.06,0.0613,0.05169,0.05267,5804264.3748788,326098.3266968496735
1655251200,2022-06-15 00:00:00,SKL/USDT,0.0585,0.0616,0.052,0.05991,7378928.90666582,420533.7644763661117
1655164800,2022-06-14 00:00:00,SKL/USDT,0.0508,0.0646,0.0463,0.0582,9851434.01161791,570712.758860196763
1655078400,2022-06-13 00:00:00,SKL/USDT,0.0518,0.0527,0.044,0.0508,1948625.42586634,94345.586578978387
1654992000,2022-06-12 00:00:00,SKL/USDT,0.0579,0.0585,0.0519,0.0519,1590616.11563363,87329.960075528532
1654905600,2022-06-11 00:00:00,SKL/USDT,0.065,0.0667,0.0559,0.0576,2472196.48713977,149269.197733318835
1654819200,2022-06-10 00:00:00,SKL/USDT,0.0734,0.0747,0.0639,0.0649,2065775.16883563,140607.472674930778
1654732800,2022-06-09 00:00:00,SKL/USDT,0.0695,0.0762,0.0683,0.0734,1941389.10912023,141675.834867811895
1654646400,2022-06-08 00:00:00,SKL/USDT,0.0692,0.0742,0.067,0.0691,1474348.09852782,103461.86181175129
1654560000,2022-06-07 00:00:00,SKL/USDT,0.0686,0.0747,0.0649,0.0688,1418881.80904316,98726.30200266251
1654473600,2022-06-06 00:00:00,SKL/USDT,0.0678,0.073,0.0675,0.069,1495685.38841253,105305.133145636778
1654387200,2022-06-05 00:00:00,SKL/USDT,0.0706,0.0707,0.0665,0.0679,1187356.21402268,81325.708728195225
1654300800,2022-06-04 00:00:00,SKL/USDT,0.0653,0.0733,0.0638,0.0705,2526715.22121117,175659.093401739628
1654214400,2022-06-03 00:00:00,SKL/USDT,0.0686,0.0696,0.0638,0.0653,1537780.83702494,101980.768518019561
1654128000,2022-06-02 00:00:00,SKL/USDT,0.0669,0.0688,0.0647,0.0687,1660729.68912377,111188.182137327621
1654041600,2022-06-01 00:00:00,SKL/USDT,0.0714,0.085,0.0651,0.067,6267908.68616913,471324.403456742692
1653955200,2022-05-31 00:00:00,SKL/USDT,0.0702,0.0735,0.0654,0.0711,2122502.45908456,148564.186107668679
1653868800,2022-05-30 00:00:00,SKL/USDT,0.0664,0.0718,0.0645,0.0705,1712147.47663912,117646.614547262152
1653782400,2022-05-29 00:00:00,SKL/USDT,0.0628,0.0669,0.0585,0.0664,3078186.41341068,192645.849320830153
1653696000,2022-05-28 00:00:00,SKL/USDT,0.0626,0.0653,0.0603,0.0629,3048597.60905446,189486.264664138682
1653609600,2022-05-27 00:00:00,SKL/USDT,0.0672,0.0692,0.0612,0.0625,6003777.40231184,393359.197948482433
1653523200,2022-05-26 00:00:00,SKL/USDT,0.083,0.0901,0.0641,0.0668,11461417.28321365,827150.150048199424
1653436800,2022-05-25 00:00:00,SKL/USDT,0.0832,0.087,0.0806,0.0825,1329954.58315265,112093.731162114401
1653350400,2022-05-24 00:00:00,SKL/USDT,0.0803,0.0847,0.0769,0.0833,2076105.78404031,168764.254516966031
1653264000,2022-05-23 00:00:00,SKL/USDT,0.0845,0.09,0.0782,0.0803,4205562.87478992,359379.404891037779
1653177600,2022-05-22 00:00:00,SKL/USDT,0.081,0.086,0.0771,0.0849,2538145.23875468,209511.186160274984
1653091200,2022-05-21 00:00:00,SKL/USDT,0.0778,0.0843,0.0759,0.0811,1199207.49090539,95539.818559904193
1653004800,2022-05-20 00:00:00,SKL/USDT,0.0846,0.0866,0.0753,0.0775,1312773.31653242,105569.249293294034
1652918400,2022-05-19 00:00:00,SKL/USDT,0.0786,0.0915,0.0748,0.0846,4032388.2442971,329485.182041459881
1652832000,2022-05-18 00:00:00,SKL/USDT,0.0915,0.0943,0.0778,0.0785,2149113.07162554,179427.8658072728
1652745600,2022-05-17 00:00:00,SKL/USDT,0.0813,0.0933,0.0813,0.0915,2565969.93108654,226595.553160414653
1652659200,2022-05-16 00:00:00,SKL/USDT,0.0913,0.0914,0.0805,0.081,1815997.95837573,151610.016816018913
1652572800,2022-05-15 00:00:00,SKL/USDT,0.0865,0.0923,0.0817,0.0915,935392.45751941,81800.517130022786
1652486400,2022-05-14 00:00:00,SKL/USDT,0.0823,0.0889,0.0741,0.0865,1116244.0010153,92041.219087524254
1652400000,2022-05-13 00:00:00,SKL/USDT,0.077,0.0983,0.0751,0.0825,2982667.70211149,261566.941543205122
1652313600,2022-05-12 00:00:00,SKL/USDT,0.0836,0.0878,0.0597,0.0765,3813351.52160978,286003.928704740352
1652227200,2022-05-11 00:00:00,SKL/USDT,0.1139,0.118,0.0727,0.0836,5152876.11698726,493784.757938364099
1652140800,2022-05-10 00:00:00,SKL/USDT,0.105,0.1253,0.1015,0.114,3670883.29144018,418876.265883488947
1652054400,2022-05-09 00:00:00,SKL/USDT,0.1296,0.1336,0.1041,0.1045,4251992.12241827,507948.970898283435
1651968000,2022-05-08 00:00:00,SKL/USDT,0.1352,0.1379,0.1279,0.1294,1687396.96538482,223821.015032100376
1651881600,2022-05-07 00:00:00,SKL/USDT,0.1416,0.1439,0.1311,0.1349,1944114.92743489,269917.42646188594
1651795200,2022-05-06 00:00:00,SKL/USDT,0.1426,0.1469,0.1338,0.1417,2259723.16889048,316613.36452636742
1651708800,2022-05-05 00:00:00,SKL/USDT,0.159,0.163,0.1373,0.143,2230066.05359761,330291.860877534755
1651622400,2022-05-04 00:00:00,SKL/USDT,0.1403,0.1595,0.1397,0.1594,2526660.70317297,376422.680530260256
1651536000,2022-05-03 00:00:00,SKL/USDT,0.1443,0.1522,0.1374,0.1404,1365974.71571819,197822.086657165212
1651449600,2022-05-02 00:00:00,SKL/USDT,0.152,0.1541,0.1399,0.1444,1094973.61506935,160725.877771825442
1651363200,2022-05-01 00:00:00,SKL/USDT,0.1493,0.164,0.1425,0.1514,2477605.53452649,367210.676332990438
1651276800,2022-04-30 00:00:00,SKL/USDT,0.1667,0.171,0.1391,0.1487,2186717.3806078,346015.702360785794
1651190400,2022-04-29 00:00:00,SKL/USDT,0.1944,0.204,0.1641,0.1669,6867870.89173305,1278494.255388110259
1651104000,2022-04-28 00:00:00,SKL/USDT,0.1613,0.215,0.1589,0.1942,10917981.91484488,2087922.666323373981
1651017600,2022-04-27 00:00:00,SKL/USDT,0.1575,0.1661,0.1564,0.1611,1301126.08992063,209935.031018336865
1650931200,2022-04-26 00:00:00,SKL/USDT,0.1786,0.1814,0.154,0.1581,1771945.78512665,298477.024559703757
1650844800,2022-04-25 00:00:00,SKL/USDT,0.1788,0.1801,0.1657,0.1783,2926968.42803438,509682.436932011048
1650758400,2022-04-24 00:00:00,SKL/USDT,0.182,0.1879,0.1759,0.179,1796935.00748085,325352.995269342293
1650672000,2022-04-23 00:00:00,SKL/USDT,0.1888,0.1902,0.1808,0.1819,1335349.87353236,247292.982050055194
1650585600,2022-04-22 00:00:00,SKL/USDT,0.1872,0.1934,0.1837,0.1892,1691300.53854208,317554.35044408594
1650499200,2022-04-21 00:00:00,SKL/USDT,0.1993,0.2158,0.1836,0.1877,3407052.00483915,693485.902090565309
1650412800,2022-04-20 00:00:00,SKL/USDT,0.2014,0.2098,0.1955,0.1992,2288362.73122549,462104.543052480238
1650326400,2022-04-19 00:00:00,SKL/USDT,0.1868,0.2081,0.1865,0.2014,2539195.0789316,497162.828642703546
1650240000,2022-04-18 00:00:00,SKL/USDT,0.1798,0.1888,0.169,0.1868,2020451.17519871,363900.15573491782
1650153600,2022-04-17 00:00:00,SKL/USDT,0.1874,0.1939,0.1778,0.1799,1215948.49143421,227491.111634743075
1650067200,2022-04-16 00:00:00,SKL/USDT,0.1944,0.1955,0.1844,0.1876,1049781.58868129,199404.876789038136
1649980800,2022-04-15 00:00:00,SKL/USDT,0.1941,0.206,0.1915,0.1944,1506708.34678574,296559.917666206249
1649894400,2022-04-14 00:00:00,SKL/USDT,0.2002,0.2099,0.1886,0.1945,3773389.40648317,758033.256288856315
1649808000,2022-04-13 00:00:00,SKL/USDT,0.188,0.2074,0.1829,0.2,3278917.18661822,639354.768560183622
1649721600,2022-04-12 00:00:00,SKL/USDT,0.1759,0.2029,0.1749,0.1879,4412808.37027166,826811.797666448776
1649635200,2022-04-11 00:00:00,SKL/USDT,0.1943,0.203,0.171,0.1758,3557736.94086912,652625.929915900541
1649548800,2022-04-10 00:00:00,SKL/USDT,0.2022,0.2172,0.1933,0.1941,2693316.62711947,550712.81524854417
1649462400,2022-04-09 00:00:00,SKL/USDT,0.1981,0.2029,0.1925,0.2022,2097109.54936429,416455.183962976952
1649376000,2022-04-08 00:00:00,SKL/USDT,0.2206,0.2232,0.1954,0.1981,2387673.90138696,493457.29728445534
1649289600,2022-04-07 00:00:00,SKL/USDT,0.2097,0.2266,0.2042,0.2206,2155592.66990241,469839.8074895776
1649203200,2022-04-06 00:00:00,SKL/USDT,0.2468,0.2477,0.2096,0.2102,5774190.29400502,1301810.702762448978
1649116800,2022-04-05 00:00:00,SKL/USDT,0.2638,0.2837,0.246,0.2475,7095816.2920527,1882788.545883776474
1649030400,2022-04-04 00:00:00,SKL/USDT,0.2642,0.2805,0.2464,0.2637,3862165.18034353,1002728.804240316765
1648944000,2022-04-03 00:00:00,SKL/USDT,0.2799,0.2815,0.2577,0.264,3618252.06872258,964962.782831512644
1648857600,2022-04-02 00:00:00,SKL/USDT,0.3032,0.318,0.2646,0.2791,10285006.36356745,2927120.803224787951
1648771200,2022-04-01 00:00:00,SKL/USDT,0.2426,0.318,0.2407,0.3027,15020959.95587705,4112134.254795454338
1648684800,2022-03-31 00:00:00,SKL/USDT,0.2218,0.3312,0.2215,0.2426,16850704.51121992,4663229.607622040541
1648598400,2022-03-30 00:00:00,SKL/USDT,0.2126,0.2323,0.2024,0.2224,4944721.16868749,1092732.348649467855
1648512000,2022-03-29 00:00:00,SKL/USDT,0.1713,0.2242,0.1713,0.2128,5626653.49470514,1166617.708645638391
1648425600,2022-03-28 00:00:00,SKL/USDT,0.1682,0.1921,0.1657,0.1719,2376151.56545829,422489.38898428236
1648339200,2022-03-27 00:00:00,SKL/USDT,0.1718,0.176,0.1584,0.1677,4223163.69745456,710622.357461863527
1648252800,2022-03-26 00:00:00,SKL/USDT,0.1403,0.1869,0.1387,0.1711,6068787.4486108,1004306.343987931477
1648166400,2022-03-25 00:00:00,SKL/USDT,0.1431,0.1527,0.1371,0.14,1486189.93260672,214396.749995778457
1648080000,2022-03-24 00:00:00,SKL/USDT,0.1424,0.1452,0.1389,0.143,745959.14899694,106251.884108053703
1647993600,2022-03-23 00:00:00,SKL/USDT,0.135,0.1435,0.1329,0.1426,1033327.3058939,143679.771246070863
1647907200,2022-03-22 00:00:00,SKL/USDT,0.1325,0.1398,0.1284,0.1348,1496996.707623,200587.081255625826
1647820800,2022-03-21 00:00:00,SKL/USDT,0.1246,0.1364,0.1204,0.1323,1135008.38028243,147970.215697914402
1647734400,2022-03-20 00:00:00,SKL/USDT,0.1316,0.1342,0.1204,0.1247,1144659.3919054,144812.399478547848
1647648000,2022-03-19 00:00:00,SKL/USDT,0.1215,0.137,0.1215,0.1317,976512.8841158,126949.826576175379
1647561600,2022-03-18 00:00:00,SKL/USDT,0.1201,0.1224,0.1166,0.1217,917148.6143588,109423.359944514476
1647475200,2022-03-17 00:00:00,SKL/USDT,0.128,0.128,0.1194,0.12,784028.4491555,97038.360673160182
1647388800,2022-03-16 00:00:00,SKL/USDT,0.1194,0.1289,0.1188,0.128,1060575.46848001,131488.278218988825
1647302400,2022-03-15 00:00:00,SKL/USDT,0.1186,0.1224,0.1139,0.1194,830718.46651716,98921.450977535034
1647216000,2022-03-14 00:00:00,SKL/USDT,0.1129,0.1207,0.1118,0.1188,469439.5180833,54664.856286580384
1647129600,2022-03-13 00:00:00,SKL/USDT,0.1151,0.12,0.1122,0.1131,683283.7339365,79656.292697993105
1647043200,2022-03-12 00:00:00,SKL/USDT,0.1146,0.1199,0.1146,0.115,301255.81883238,35501.094459835074
1646956800,2022-03-11 00:00:00,SKL/USDT,0.119,0.1216,0.1134,0.1145,1454535.83107561,170073.416622289272
1646870400,2022-03-10 00:00:00,SKL/USDT,0.1245,0.1273,0.1146,0.1191,1583755.26220057,189117.012162295158
1646784000,2022-03-09 00:00:00,SKL/USDT,0.1139,0.1257,0.1133,0.1247,1363840.17935699,165899.992555477281
1646697600,2022-03-08 00:00:00,SKL/USDT,0.1107,0.118,0.1103,0.1138,1095208.95796518,124273.741993515615
1646611200,2022-03-07 00:00:00,SKL/USDT,0.1116,0.1189,0.1075,0.1106,1042965.98798913,116968.746990854317
1646524800,2022-03-06 00:00:00,SKL/USDT,0.1177,0.1204,0.1112,0.1114,635029.80254834,73278.577964035147
1646438400,2022-03-05 00:00:00,SKL/USDT,0.1165,0.119,0.1129,0.1181,549697.42302554,63579.394781542291
1646352000,2022-03-04 00:00:00,SKL/USDT,0.122,0.1265,0.1143,0.1167,1645173.05181909,195414.645130311995
1646265600,2022-03-03 00:00:00,SKL/USDT,0.1299,0.1311,0.1206,0.1222,1003402.51435915,125556.831040670565
1646179200,2022-03-02 00:00:00,SKL/USDT,0.136,0.1498,0.1277,0.1296,1767973.28482006,239123.680749606648
1646092800,2022-03-01 00:00:00,SKL/USDT,0.1304,0.1387,0.1299,0.1361,1904757.78731892,256328.704939578129
1646006400,2022-02-28 00:00:00,SKL/USDT,0.1141,0.1303,0.1133,0.1303,1245775.1929658,154023.857258300397
1645920000,2022-02-27 00:00:00,SKL/USDT,0.1209,0.1223,0.1115,0.1148,1355618.84997279,159506.864587288494
1645833600,2022-02-26 00:00:00,SKL/USDT,0.1289,0.1332,0.1197,0.1208,727095.11919374,90386.545786714696
1645747200,2022-02-25 00:00:00,SKL/USDT,0.1203,0.1307,0.1192,0.1288,1087615.91855185,136809.282365747798
1645660800,2022-02-24 00:00:00,SKL/USDT,0.1204,0.1236,0.1022,0.1204,2054885.62625133,227782.881699804927
1645574400,2022-02-23 00:00:00,SKL/USDT,0.132,0.1351,0.1206,0.1206,780525.4962948,100357.934165605286
1645488000,2022-02-22 00:00:00,SKL/USDT,0.1229,0.1328,0.1205,0.1318,924310.22049028,117207.142705354732
1645401600,2022-02-21 00:00:00,SKL/USDT,0.1346,0.1426,0.1223,0.1226,1818166.07744516,243122.697250760843
1645315200,2022-02-20 00:00:00,SKL/USDT,0.1476,0.1491,0.131,0.1343,2352831.88574243,325959.749109065494
1645228800,2022-02-19 00:00:00,SKL/USDT,0.1363,0.1515,0.1353,0.1472,3167249.01581312,455381.907470714087
1645142400,2022-02-18 00:00:00,SKL/USDT,0.1563,0.1563,0.1361,0.1364,3434686.47326627,500754.892278264815
1645056000,2022-02-17 00:00:00,SKL/USDT,0.1563,0.1633,0.1489,0.1568,5157245.27799397,813098.934059225193
1644969600,2022-02-16 00:00:00,SKL/USDT,0.1621,0.1668,0.1525,0.1558,2248374.85504885,353778.238982614026
1644883200,2022-02-15 00:00:00,SKL/USDT,0.1573,0.1684,0.1573,0.1624,3143888.66519694,508934.908442591516
1644796800,2022-02-14 00:00:00,SKL/USDT,0.1471,0.1606,0.1399,0.1572,5578769.86187492,839952.392253566015
1644710400,2022-02-13 00:00:00,SKL/USDT,0.1388,0.1513,0.1365,0.1468,3198634.56838588,465717.732836991071
1644624000,2022-02-12 00:00:00,SKL/USDT,0.1486,0.1558,0.1367,0.1393,2908970.36403157,421457.674704083469
1644537600,2022-02-11 00:00:00,SKL/USDT,0.1479,0.1807,0.1417,0.1488,11129428.85557216,1843007.560549680822
1644451200,2022-02-10 00:00:00,SKL/USDT,0.1431,0.155,0.133,0.1479,2206838.28833815,313352.532482999933
1644364800,2022-02-09 00:00:00,SKL/USDT,0.1339,0.1468,0.1295,0.1425,1296094.32765063,182661.403761378193
1644278400,2022-02-08 00:00:00,SKL/USDT,0.1386,0.1428,0.1283,0.1332,1570201.65494134,212610.30353175512
1644192000,2022-02-07 00:00:00,SKL/USDT,0.1309,0.1401,0.1276,0.138,1740033.7929666,234683.255264978168
