https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XSR,Volume USDT
1659916800,2022-08-08 00:00:00,XSR/USDT,0.0001588,0.000173,0.0001561,0.000159,358668957.8998,58145.32623938545
1659830400,2022-08-07 00:00:00,XSR/USDT,0.00016,0.0001609,0.0001531,0.0001588,261812821.7492,41411.14135576835
1659744000,2022-08-06 00:00:00,XSR/USDT,0.0001698,0.0001727,0.0001561,0.00016,526257069.023,85292.87952295926
1659657600,2022-08-05 00:00:00,XSR/USDT,0.0001997,0.000265,0.0001551,0.00017,1994692794.6518,355268.37206314005
1659571200,2022-08-04 00:00:00,XSR/USDT,0.0001994,0.00021,0.0001922,0.0002,194097881.4929,38722.57532182922
1659484800,2022-08-03 00:00:00,XSR/USDT,0.0002042,0.000275,0.0001853,0.0001994,685309825.9608,142727.44514663966
1659398400,2022-08-02 00:00:00,XSR/USDT,0.0002456,0.000274,0.000175,0.0002063,950618774.7804,208341.84316119766
1659312000,2022-08-01 00:00:00,XSR/USDT,0.0001512,0.0002903,0.0001202,0.0002432,3905171993.22045161,802569.128911176732378
1659225600,2022-07-31 00:00:00,XSR/USDT,0.0001462,0.000168,0.000135,0.0001512,247039783.0034,36898.12890231702
1659139200,2022-07-30 00:00:00,XSR/USDT,0.000147,0.0001531,0.0001462,0.0001477,53491256.5124,7953.43725269254
1659052800,2022-07-29 00:00:00,XSR/USDT,0.000152,0.0001538,0.000147,0.000147,32857923.6179,4973.07950735483
1658966400,2022-07-28 00:00:00,XSR/USDT,0.0001519,0.0001559,0.000143,0.000152,96057168.9859,14496.6867222659
1658880000,2022-07-27 00:00:00,XSR/USDT,0.0001487,0.000171,0.0001461,0.0001519,198958825.6616,31206.93495394655
1658793600,2022-07-26 00:00:00,XSR/USDT,0.0001471,0.0001519,0.0001327,0.0001487,307050137.8995,44094.71422255559
1658707200,2022-07-25 00:00:00,XSR/USDT,0.0001506,0.0001731,0.000122,0.0001472,1273702592.2522,190773.435381870840535
1658620800,2022-07-24 00:00:00,XSR/USDT,0.0001257,0.0001657,0.0001201,0.0001506,403357509.63583323,56816.634988779624469
1658534400,2022-07-23 00:00:00,XSR/USDT,0.0001251,0.000128,0.0001215,0.0001243,64229938.96645555,8008.3562188490971
1658448000,2022-07-22 00:00:00,XSR/USDT,0.00013,0.0001384,0.0001248,0.0001248,159330661.8281,20757.39713352565
1658361600,2022-07-21 00:00:00,XSR/USDT,0.0001436,0.0001453,0.0001231,0.0001297,177672577.8251,22918.57870728931
1658275200,2022-07-20 00:00:00,XSR/USDT,0.000148,0.0001519,0.0001422,0.0001435,118974576.09765687,17572.071601165302043
1658188800,2022-07-19 00:00:00,XSR/USDT,0.000146,0.0001503,0.000142,0.0001464,68030368.9015023,10015.394249173252872
1658102400,2022-07-18 00:00:00,XSR/USDT,0.000142,0.0001489,0.0001353,0.000146,57243910.95820995,8278.410131304743911
1658016000,2022-07-17 00:00:00,XSR/USDT,0.000141,0.0001439,0.000134,0.0001438,81651483.34934683,11393.295212314051938
1657929600,2022-07-16 00:00:00,XSR/USDT,0.000137,0.00015,0.000135,0.000141,100340166.17018397,14391.578278342165994
1657843200,2022-07-15 00:00:00,XSR/USDT,0.0001423,0.000145,0.0001362,0.000137,105543248.16472695,14854.438380653726486
1657756800,2022-07-14 00:00:00,XSR/USDT,0.0001435,0.000146,0.0001381,0.000141,119302473.59042625,16944.003161301538026
1657670400,2022-07-13 00:00:00,XSR/USDT,0.0001464,0.0001503,0.0001321,0.000146,122587840.81160045,17303.412480388309199
1657584000,2022-07-12 00:00:00,XSR/USDT,0.00014,0.000189,0.0001284,0.0001441,585868325.44200452,90362.988434195506512
1657497600,2022-07-11 00:00:00,XSR/USDT,0.000148,0.000148,0.00014,0.00014,59102901.30597905,8501.273179099701651
1657411200,2022-07-10 00:00:00,XSR/USDT,0.0001501,0.0001519,0.000141,0.000148,115098084.22987429,16820.766422222250729
1657324800,2022-07-09 00:00:00,XSR/USDT,0.0001553,0.0001585,0.0001501,0.0001501,72113426.69689115,11109.364484284363471
1657238400,2022-07-08 00:00:00,XSR/USDT,0.0001716,0.0001716,0.000152,0.0001553,89402327.37938365,14274.358693210103193
1657152000,2022-07-07 00:00:00,XSR/USDT,0.0001637,0.0001722,0.0001581,0.0001716,155005312.27393736,25687.018243198343376
1657065600,2022-07-06 00:00:00,XSR/USDT,0.000157,0.0001687,0.0001543,0.000166,83232926.12989538,13396.035050157358068
1656979200,2022-07-05 00:00:00,XSR/USDT,0.0001554,0.00016,0.0001513,0.0001588,82304520.97194713,12829.671540970696833
1656892800,2022-07-04 00:00:00,XSR/USDT,0.0001565,0.000163,0.0001529,0.0001554,28884732.3377755,4556.165765043429986
1656806400,2022-07-03 00:00:00,XSR/USDT,0.0001523,0.0001659,0.000151,0.0001546,51400807.01368742,8100.236206200354953
1656720000,2022-07-02 00:00:00,XSR/USDT,0.0001554,0.0001579,0.000152,0.000154,53521530.06210814,8270.485714811166928
1656633600,2022-07-01 00:00:00,XSR/USDT,0.0001639,0.0001647,0.000152,0.0001554,80450865.77773104,12670.675321332215563
1656547200,2022-06-30 00:00:00,XSR/USDT,0.0001809,0.000183,0.0001574,0.000161,81042346.61799964,13458.985139159165374
1656460800,2022-06-29 00:00:00,XSR/USDT,0.0001806,0.000187,0.000171,0.0001785,185815552.90135896,33606.964187356700174
1656374400,2022-06-28 00:00:00,XSR/USDT,0.0001928,0.0002398,0.0001723,0.0001791,843955990.86618888,171042.973439325047995
1656288000,2022-06-27 00:00:00,XSR/USDT,0.0001582,0.0002563,0.0001565,0.0001954,758002960.24985261,154094.449776806737593
1656201600,2022-06-26 00:00:00,XSR/USDT,0.0001622,0.0001641,0.0001565,0.0001582,39651437.55226398,6403.296875949392187
1656115200,2022-06-25 00:00:00,XSR/USDT,0.000164,0.0001659,0.0001566,0.0001644,37092283.44130516,6011.456274293734405
1656028800,2022-06-24 00:00:00,XSR/USDT,0.000157,0.000166,0.0001565,0.0001622,53772040.7379685,8670.311140839873125
1655942400,2022-06-23 00:00:00,XSR/USDT,0.0001543,0.0001722,0.00015,0.0001599,205805724.89635591,32887.973127294983284
1655856000,2022-06-22 00:00:00,XSR/USDT,0.00015,0.00017,0.0001452,0.0001529,66332004.9527502,10267.271236674714697
1655769600,2022-06-21 00:00:00,XSR/USDT,0.0001527,0.0001679,0.0001493,0.0001505,79911855.16335285,12568.121578827354731
1655683200,2022-06-20 00:00:00,XSR/USDT,0.000151,0.000163,0.0001451,0.0001493,77086310.04403021,11933.509129095596756
1655596800,2022-06-19 00:00:00,XSR/USDT,0.0001468,0.000154,0.0001376,0.0001504,137937060.33121668,20224.981388638126414
1655510400,2022-06-18 00:00:00,XSR/USDT,0.000137,0.000179,0.00013,0.0001478,763482151.07116976,115846.074361568176421
1655424000,2022-06-17 00:00:00,XSR/USDT,0.0001362,0.000156,0.000135,0.000137,129533732.22414378,18460.49758115674339
1655337600,2022-06-16 00:00:00,XSR/USDT,0.0001488,0.000162,0.000135,0.0001362,132408187.98531996,19825.543412734581229
1655251200,2022-06-15 00:00:00,XSR/USDT,0.000146,0.000199,0.000129,0.0001488,333915938.1477115,51852.175068962452268
1655164800,2022-06-14 00:00:00,XSR/USDT,0.000127,0.00015,0.000122,0.000142,117137495.86249929,16342.6709261337836
1655078400,2022-06-13 00:00:00,XSR/USDT,0.000152,0.000156,0.000123,0.000124,151116462.88468916,20704.03297213139892
1654992000,2022-06-12 00:00:00,XSR/USDT,0.000164,0.000169,0.000148,0.000153,114664414.86939877,18237.97408788213827
1654905600,2022-06-11 00:00:00,XSR/USDT,0.000182,0.000183,0.000161,0.000167,73261697.40955738,12523.55765127473095
1654819200,2022-06-10 00:00:00,XSR/USDT,0.000172,0.000182,0.000166,0.000178,75648796.18159013,13221.58539281443402
1654732800,2022-06-09 00:00:00,XSR/USDT,0.000185,0.000188,0.000171,0.000172,235908383.7932862,42117.71803224451257
1654646400,2022-06-08 00:00:00,XSR/USDT,0.000187,0.000194,0.000179,0.000185,68574610.99151875,12798.71549875778121
1654560000,2022-06-07 00:00:00,XSR/USDT,0.000201,0.000202,0.000181,0.000187,226925150.3843134,42890.54275530664966
1654473600,2022-06-06 00:00:00,XSR/USDT,0.000195,0.000239,0.00019,0.000202,441820593.88078871,93653.85109788559249
1654387200,2022-06-05 00:00:00,XSR/USDT,0.000188,0.000209,0.000182,0.000195,189827684.03622571,37610.44650063694177
1654300800,2022-06-04 00:00:00,XSR/USDT,0.000176,0.000229,0.000176,0.000186,217720324.49679908,42980.88910325027605
1654214400,2022-06-03 00:00:00,XSR/USDT,0.00018,0.00019,0.000174,0.000178,73361877.80378537,13309.73309458271114
1654128000,2022-06-02 00:00:00,XSR/USDT,0.000168,0.000192,0.000165,0.000183,342048914.02693549,61317.90904258009152
1654041600,2022-06-01 00:00:00,XSR/USDT,0.000182,0.000198,0.000163,0.00017,258617108.61672808,45782.84398541970565
1653955200,2022-05-31 00:00:00,XSR/USDT,0.00019,0.000198,0.000175,0.000186,301553123.83560912,55731.09485082752747
1653868800,2022-05-30 00:00:00,XSR/USDT,0.00017,0.000193,0.00017,0.000189,294212908.34533603,53270.29819402113823
1653782400,2022-05-29 00:00:00,XSR/USDT,0.00017,0.00018,0.000164,0.000167,144831900.52615404,24973.91002491844546
1653696000,2022-05-28 00:00:00,XSR/USDT,0.000167,0.000178,0.000165,0.000172,161755111.38831697,27747.82731038577961
1653609600,2022-05-27 00:00:00,XSR/USDT,0.000163,0.000187,0.000158,0.000166,300180196.24445788,50247.57336722673114
1653523200,2022-05-26 00:00:00,XSR/USDT,0.000193,0.000198,0.000153,0.000166,314386272.05642418,53146.11885237801704
1653436800,2022-05-25 00:00:00,XSR/USDT,0.000186,0.00021,0.000183,0.000193,271736673.90501197,53046.80649155093041
1653350400,2022-05-24 00:00:00,XSR/USDT,0.00019,0.0002,0.000172,0.000187,331139869.83609415,61835.38037939197972
1653264000,2022-05-23 00:00:00,XSR/USDT,0.000203,0.000208,0.000183,0.00019,295263186.89508235,57863.22535052506225
1653177600,2022-05-22 00:00:00,XSR/USDT,0.000181,0.000248,0.000174,0.000203,1303961278.15769945,272095.18382861202034
1653091200,2022-05-21 00:00:00,XSR/USDT,0.00017,0.000195,0.000166,0.000181,347837201.55476528,62366.6865195068644
1653004800,2022-05-20 00:00:00,XSR/USDT,0.000171,0.000188,0.00016,0.00017,211349753.87302005,36893.23585303540783
1652918400,2022-05-19 00:00:00,XSR/USDT,0.000158,0.000265,0.000153,0.000169,811176644.50334858,158164.95809814428275
1652832000,2022-05-18 00:00:00,XSR/USDT,0.000173,0.000234,0.000153,0.000156,773830993.57822398,142000.47298235292009
1652745600,2022-05-17 00:00:00,XSR/USDT,0.000167,0.000184,0.000161,0.000175,335442817.55282915,57677.56033301030568
1652659200,2022-05-16 00:00:00,XSR/USDT,0.00022,0.000248,0.000154,0.000167,1577117406.04048867,314408.75930400243525
1652572800,2022-05-15 00:00:00,XSR/USDT,0.000105,0.00049,0.000098,0.00022,6702394367.81637413,1794279.98608002432171
1652486400,2022-05-14 00:00:00,XSR/USDT,0.000112,0.000124,0.000089,0.000105,152115616.76759173,15661.3138557203875
1652400000,2022-05-13 00:00:00,XSR/USDT,0.000091,0.00015,0.000088,0.000116,420436173.0179639,47720.98184875171221
1652313600,2022-05-12 00:00:00,XSR/USDT,0.000117,0.000133,0.000083,0.000092,303655249.62562379,29536.47855110603993
1652227200,2022-05-11 00:00:00,XSR/USDT,0.00022,0.000234,0.000118,0.000118,213407877.59164411,34441.04526074234227
1652140800,2022-05-10 00:00:00,XSR/USDT,0.000227,0.000252,0.000212,0.000221,70190018.81589468,16500.46960351818412
1652054400,2022-05-09 00:00:00,XSR/USDT,0.00027,0.000275,0.000223,0.00023,140022318.52911497,34747.74840104463372
1651968000,2022-05-08 00:00:00,XSR/USDT,0.000272,0.000306,0.000257,0.000275,144149017.60201656,40879.67711744520695
1651881600,2022-05-07 00:00:00,XSR/USDT,0.000272,0.00028,0.000272,0.000272,11508400.44989433,3183.85075324188344
1651795200,2022-05-06 00:00:00,XSR/USDT,0.000281,0.000285,0.000268,0.000272,43116144.3694887,11757.66645563089267
1651708800,2022-05-05 00:00:00,XSR/USDT,0.000309,0.00032,0.00027,0.000281,129453493.7149995,37636.1481915816472
1651622400,2022-05-04 00:00:00,XSR/USDT,0.00028,0.00035,0.000274,0.000311,346831151.02316193,106869.75348304860417
1651536000,2022-05-03 00:00:00,XSR/USDT,0.000268,0.000282,0.000265,0.000276,22732607.59718502,6168.46612558469548
1651449600,2022-05-02 00:00:00,XSR/USDT,0.000269,0.000294,0.000265,0.000268,46335053.60530168,12869.13974403424155
1651363200,2022-05-01 00:00:00,XSR/USDT,0.000277,0.000277,0.000257,0.00027,47119380.11469427,12522.85955950887069
1651276800,2022-04-30 00:00:00,XSR/USDT,0.000288,0.000288,0.000273,0.000273,15298424.42533453,4339.37105123436737
1651190400,2022-04-29 00:00:00,XSR/USDT,0.000316,0.000316,0.000282,0.000288,35834804.16278496,10786.29741520667868
1651104000,2022-04-28 00:00:00,XSR/USDT,0.000327,0.000327,0.00031,0.000315,45046134.81432412,14265.79179824259618
1651017600,2022-04-27 00:00:00,XSR/USDT,0.000326,0.000332,0.00032,0.000327,21322688.7195451,6949.7057746200928
1650931200,2022-04-26 00:00:00,XSR/USDT,0.000337,0.00034,0.000324,0.00033,25556911.09668014,8509.35436732948482
1650844800,2022-04-25 00:00:00,XSR/USDT,0.000347,0.000348,0.000321,0.000337,47437764.0999727,15783.88754942948606
1650758400,2022-04-24 00:00:00,XSR/USDT,0.000341,0.000359,0.000333,0.000347,58411399.18059669,20048.92988681535509
1650672000,2022-04-23 00:00:00,XSR/USDT,0.000341,0.000352,0.000338,0.000342,28588931.4192033,9821.62370106707993
1650585600,2022-04-22 00:00:00,XSR/USDT,0.000339,0.000356,0.000334,0.000341,52710989.70213639,18112.87238047718444
1650499200,2022-04-21 00:00:00,XSR/USDT,0.00035,0.000359,0.000336,0.000343,30482207.42496096,10645.83897304208993
1650412800,2022-04-20 00:00:00,XSR/USDT,0.000372,0.000378,0.000345,0.00035,54601408.51712987,19627.27887938202459
1650326400,2022-04-19 00:00:00,XSR/USDT,0.000337,0.000379,0.000337,0.000368,175184790.08960533,63878.19926867837217
1650240000,2022-04-18 00:00:00,XSR/USDT,0.00034,0.000347,0.000333,0.000339,13280369.58642562,4481.25763229019031
1650153600,2022-04-17 00:00:00,XSR/USDT,0.000348,0.00036,0.000337,0.00034,44943085.28391207,15531.79053913158738
1650067200,2022-04-16 00:00:00,XSR/USDT,0.000355,0.000367,0.000342,0.000351,38873690.90528654,13702.02325219594604
1649980800,2022-04-15 00:00:00,XSR/USDT,0.000345,0.000373,0.000343,0.000355,32463721.55513827,11434.32711016848817
1649894400,2022-04-14 00:00:00,XSR/USDT,0.00035,0.00036,0.00034,0.000346,27448015.48296389,9588.03588428458278
1649808000,2022-04-13 00:00:00,XSR/USDT,0.000339,0.000352,0.000335,0.000349,21203198.14368546,7298.7718526518349
1649721600,2022-04-12 00:00:00,XSR/USDT,0.000345,0.000364,0.000333,0.000337,42688960.11410239,14838.30432705887682
1649635200,2022-04-11 00:00:00,XSR/USDT,0.000375,0.000376,0.000337,0.000345,43982257.14394892,15446.32536415876637
1649548800,2022-04-10 00:00:00,XSR/USDT,0.00037,0.000393,0.00036,0.000376,52709373.10096419,19745.05402488615662
1649462400,2022-04-09 00:00:00,XSR/USDT,0.000382,0.000383,0.000371,0.000372,42594760.35229829,16008.80948566984323
1649376000,2022-04-08 00:00:00,XSR/USDT,0.000387,0.000395,0.000377,0.000379,84240317.57638913,32479.03073919970464
1649289600,2022-04-07 00:00:00,XSR/USDT,0.000381,0.000471,0.000374,0.000382,458883370.31229496,189953.37161386939882
1649203200,2022-04-06 00:00:00,XSR/USDT,0.000384,0.000409,0.000361,0.000381,147684855.18777953,56004.72480333235704
1649116800,2022-04-05 00:00:00,XSR/USDT,0.000377,0.000399,0.000373,0.000379,128847012.37658976,49423.81918468064006
1649030400,2022-04-04 00:00:00,XSR/USDT,0.000395,0.000399,0.000362,0.00038,101833137.9064768,38369.25002718568047
1648944000,2022-04-03 00:00:00,XSR/USDT,0.00041,0.000423,0.000381,0.000398,225108715.32431059,89561.02794508612217
1648857600,2022-04-02 00:00:00,XSR/USDT,0.00045,0.00053,0.000402,0.00041,664119892.29748087,291080.51051724114462
1648771200,2022-04-01 00:00:00,XSR/USDT,0.00033,0.00053,0.000326,0.000452,1158626017.67147282,508634.29845251864031
1648684800,2022-03-31 00:00:00,XSR/USDT,0.000351,0.000354,0.000323,0.00033,124320957.02930369,42015.20163286296633
1648598400,2022-03-30 00:00:00,XSR/USDT,0.000358,0.000365,0.000337,0.000351,158450088.71446803,55566.99999742353859
1648512000,2022-03-29 00:00:00,XSR/USDT,0.000358,0.000374,0.000351,0.000362,103475204.06607804,37324.41393787661806
1648425600,2022-03-28 00:00:00,XSR/USDT,0.000344,0.000399,0.000338,0.00036,390179418.96633555,145641.51653501337593
1648339200,2022-03-27 00:00:00,XSR/USDT,0.000328,0.000348,0.000323,0.000344,80018245.56152566,26651.07197652981242
1648252800,2022-03-26 00:00:00,XSR/USDT,0.00034,0.000342,0.000325,0.000327,118404118.76078975,39205.51506576039886
1648166400,2022-03-25 00:00:00,XSR/USDT,0.000322,0.000379,0.000318,0.000337,325565859.12719721,110443.45861101053479
1648080000,2022-03-24 00:00:00,XSR/USDT,0.000318,0.000335,0.000313,0.000327,91456509.48881351,29597.79512909815225
1647993600,2022-03-23 00:00:00,XSR/USDT,0.000333,0.000363,0.000307,0.000318,170823458.44421438,56406.84796921109565
1647907200,2022-03-22 00:00:00,XSR/USDT,0.000318,0.000335,0.000315,0.000333,32445456.6867298,10504.46395874686476
1647820800,2022-03-21 00:00:00,XSR/USDT,0.000314,0.000329,0.000312,0.000318,34126325.99751358,10803.82776958654565
1647734400,2022-03-20 00:00:00,XSR/USDT,0.000324,0.000324,0.000309,0.000311,30517024.38673084,9611.86260435268092
1647648000,2022-03-19 00:00:00,XSR/USDT,0.00033,0.000338,0.000316,0.000324,66187642.84809008,21604.63624126811509
1647561600,2022-03-18 00:00:00,XSR/USDT,0.000309,0.000333,0.0003,0.000333,103381367.91177921,33003.95703409627836
1647475200,2022-03-17 00:00:00,XSR/USDT,0.000321,0.000323,0.000303,0.000309,36901687.19322844,11525.40728666948516
1647388800,2022-03-16 00:00:00,XSR/USDT,0.000318,0.000329,0.000299,0.00032,67658287.17386393,21359.11181675732532
1647302400,2022-03-15 00:00:00,XSR/USDT,0.000315,0.000331,0.000315,0.000318,40586495.06702853,13056.38258321975312
1647216000,2022-03-14 00:00:00,XSR/USDT,0.000322,0.000357,0.000305,0.000314,177310600.9742304,57221.86212900092636
1647129600,2022-03-13 00:00:00,XSR/USDT,0.000304,0.000389,0.000299,0.000325,497033605.09974681,169115.59376929429992
1647043200,2022-03-12 00:00:00,XSR/USDT,0.000298,0.000339,0.000295,0.000304,64255813.24552283,19874.89312371931351
1646956800,2022-03-11 00:00:00,XSR/USDT,0.000299,0.000314,0.00029,0.000298,57762701.42304659,17431.51585632390043
1646870400,2022-03-10 00:00:00,XSR/USDT,0.000308,0.000313,0.000291,0.000299,20238193.35672967,6071.57416339067139
1646784000,2022-03-09 00:00:00,XSR/USDT,0.000289,0.000346,0.000285,0.000312,93021015.86395892,29362.36480510571205
1646697600,2022-03-08 00:00:00,XSR/USDT,0.000287,0.000294,0.000282,0.000286,42106559.43631748,12235.88782210207793
1646611200,2022-03-07 00:00:00,XSR/USDT,0.000302,0.000315,0.00028,0.000286,89122405.67855526,26319.46418346319729
1646524800,2022-03-06 00:00:00,XSR/USDT,0.000311,0.000362,0.0003,0.000301,136930082.77159587,44873.56003473499819
1646438400,2022-03-05 00:00:00,XSR/USDT,0.000307,0.000313,0.0003,0.000311,18664782.54906502,5716.74341498348377
1646352000,2022-03-04 00:00:00,XSR/USDT,0.000332,0.000335,0.000296,0.000305,50799122.3040704,16153.63851491125323
1646265600,2022-03-03 00:00:00,XSR/USDT,0.00035,0.000355,0.000316,0.000328,33305978.0897086,11175.66359917170152
1646179200,2022-03-02 00:00:00,XSR/USDT,0.00035,0.000363,0.000345,0.00035,17596494.3427189,6218.77641909800806
1646092800,2022-03-01 00:00:00,XSR/USDT,0.000341,0.000371,0.000327,0.00035,97503649.5017104,34555.09103281202501
1646006400,2022-02-28 00:00:00,XSR/USDT,0.000294,0.000356,0.000294,0.000341,122511864.23774613,39463.51424661135112
1645920000,2022-02-27 00:00:00,XSR/USDT,0.000332,0.000332,0.000291,0.000298,74173205.78115737,23335.4846585751665
1645833600,2022-02-26 00:00:00,XSR/USDT,0.000296,0.000339,0.000281,0.000332,238723152.775918,74075.46433013517958
1645747200,2022-02-25 00:00:00,XSR/USDT,0.000273,0.000319,0.000265,0.0003,167818035.41500939,48932.89368656105825
1645660800,2022-02-24 00:00:00,XSR/USDT,0.000301,0.000304,0.000257,0.000268,158115896.62504881,42788.5235174992752
1645574400,2022-02-23 00:00:00,XSR/USDT,0.000311,0.000324,0.0003,0.0003,75504894.75276945,23568.53134208330672
1645488000,2022-02-22 00:00:00,XSR/USDT,0.000322,0.000332,0.000291,0.000309,112109771.41059524,34631.47069219623772
1645401600,2022-02-21 00:00:00,XSR/USDT,0.000329,0.000361,0.00032,0.000324,71981419.09037408,24469.28920898709092
1645315200,2022-02-20 00:00:00,XSR/USDT,0.000366,0.000366,0.00032,0.000329,70590198.30517132,23956.5612141858946
1645228800,2022-02-19 00:00:00,XSR/USDT,0.00036,0.00039,0.000319,0.000366,175587484.14296041,61616.60817813868056
1645142400,2022-02-18 00:00:00,XSR/USDT,0.000355,0.000367,0.00035,0.000364,38313130.53427428,13752.9159032472657
1645056000,2022-02-17 00:00:00,XSR/USDT,0.000393,0.000406,0.00035,0.000354,118975783.05962237,44260.96812936062698
1644969600,2022-02-16 00:00:00,XSR/USDT,0.00038,0.000417,0.000373,0.00039,133865809.28449721,52897.5332793979306
1644883200,2022-02-15 00:00:00,XSR/USDT,0.000364,0.000398,0.00036,0.000381,137717817.43372273,52980.24915312057463
1644796800,2022-02-14 00:00:00,XSR/USDT,0.000367,0.00039,0.000358,0.000365,105602088.74430589,39400.87477194949911
1644710400,2022-02-13 00:00:00,XSR/USDT,0.000357,0.000489,0.000347,0.000369,610924682.26958229,253596.65979525372346
