https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume NRG,Volume BTC
1659744000,2022-08-06 00:00:00,NRG/BTC,0.00002058,0.00002065,0.00001952,0.00001985,126758.5578,2.581868852502
1659657600,2022-08-05 00:00:00,NRG/BTC,0.00001941,0.00002097,0.00001896,0.00002066,259389.5117,5.238349480515
1659571200,2022-08-04 00:00:00,NRG/BTC,0.00001955,0.00001971,0.0000186,0.00001942,240680.0175,4.609948060536
1659484800,2022-08-03 00:00:00,NRG/BTC,0.00001919,0.00001971,0.00001854,0.00001946,289995.4573,5.501327277563
1659398400,2022-08-02 00:00:00,NRG/BTC,0.0000182,0.00002036,0.00001818,0.00001918,315925.1936,6.023669302374
1659312000,2022-08-01 00:00:00,NRG/BTC,0.00001778,0.00001846,0.00001728,0.00001821,310797.1035,5.514120059594
1659225600,2022-07-31 00:00:00,NRG/BTC,0.00001792,0.00001831,0.00001739,0.00001766,235692.3103,4.235480297805
1659139200,2022-07-30 00:00:00,NRG/BTC,0.00001759,0.00001891,0.00001759,0.00001805,310152.8826,5.58201725277
1659052800,2022-07-29 00:00:00,NRG/BTC,0.0000175,0.00001805,0.0000167,0.0000176,292138.7683,5.226713662043
1658966400,2022-07-28 00:00:00,NRG/BTC,0.0000186,0.0000186,0.00001717,0.00001735,270935.0702,4.783218611604
1658880000,2022-07-27 00:00:00,NRG/BTC,0.00001792,0.00001934,0.00001699,0.0000187,205854.3591,3.799262531312
1658793600,2022-07-26 00:00:00,NRG/BTC,0.000019,0.00001929,0.0000175,0.00001792,318752.6735,5.832717788475
1658707200,2022-07-25 00:00:00,NRG/BTC,0.00001868,0.00001929,0.00001814,0.00001888,314359.2998,5.928320492683
1658620800,2022-07-24 00:00:00,NRG/BTC,0.00001937,0.00001951,0.00001856,0.00001856,311818.9383,5.874649043156
1658534400,2022-07-23 00:00:00,NRG/BTC,0.00001948,0.00002054,0.0000188,0.00001931,275327.8012,5.429450902261
1658448000,2022-07-22 00:00:00,NRG/BTC,0.00001974,0.00001974,0.00001814,0.0000194,284633.9176,5.513948142063
1658361600,2022-07-21 00:00:00,NRG/BTC,0.00002055,0.00002101,0.00001879,0.00001975,308773.0608,6.374281927937
1658275200,2022-07-20 00:00:00,NRG/BTC,0.00002041,0.00002137,0.00002035,0.00002057,219269.30258478,4.5223950993976844
1658188800,2022-07-19 00:00:00,NRG/BTC,0.00002116,0.00002125,0.00002039,0.00002041,262176.03602366,5.4524121411375082
1658102400,2022-07-18 00:00:00,NRG/BTC,0.00002034,0.00002132,0.00002005,0.00002116,270182.05395519,5.5115463125555376
1658016000,2022-07-17 00:00:00,NRG/BTC,0.00002176,0.00002179,0.00002004,0.00002042,307650.5661297,6.413976165047583
1657929600,2022-07-16 00:00:00,NRG/BTC,0.00002219,0.00002267,0.00002068,0.00002164,276340.04432008,6.0360995052125399
1657843200,2022-07-15 00:00:00,NRG/BTC,0.00002282,0.00002337,0.000022,0.00002219,245563.99689052,5.497892654307777
1657756800,2022-07-14 00:00:00,NRG/BTC,0.00002015,0.00002305,0.00002015,0.00002284,268243.39429232,6.0905552274782589
1657670400,2022-07-13 00:00:00,NRG/BTC,0.00002032,0.00002066,0.00001886,0.00002014,273599.0454443,5.4877937182220763
1657584000,2022-07-12 00:00:00,NRG/BTC,0.00002086,0.0000211,0.00001967,0.00002048,266751.85332868,5.4943064645339856
1657497600,2022-07-11 00:00:00,NRG/BTC,0.00002269,0.00002269,0.0000205,0.00002087,273854.4247211,5.9820100396352587
1657411200,2022-07-10 00:00:00,NRG/BTC,0.00002395,0.00002395,0.0000225,0.00002268,247235.35890211,5.7051423726251237
1657324800,2022-07-09 00:00:00,NRG/BTC,0.00002359,0.00002441,0.00002347,0.00002395,227338.77485542,5.4123900650194396
1657238400,2022-07-08 00:00:00,NRG/BTC,0.00002325,0.00002389,0.00002252,0.00002345,232854.03267092,5.339639585119623
1657152000,2022-07-07 00:00:00,NRG/BTC,0.00002345,0.00002445,0.000023,0.00002307,249738.82099238,5.8637439840766948
1657065600,2022-07-06 00:00:00,NRG/BTC,0.00002547,0.00002552,0.000023,0.00002333,239220.0383527,5.8652986515665039
1656979200,2022-07-05 00:00:00,NRG/BTC,0.00002455,0.00002668,0.0000245,0.00002562,243762.63855155,6.1644963015434984
1656892800,2022-07-04 00:00:00,NRG/BTC,0.0000263,0.00002647,0.00002362,0.00002439,257895.25819404,6.7132312849276532
1656806400,2022-07-03 00:00:00,NRG/BTC,0.00002673,0.00002698,0.000026,0.00002631,155412.7534634,4.043723139945785
1656720000,2022-07-02 00:00:00,NRG/BTC,0.00002601,0.00002777,0.000026,0.00002685,212357.69130666,5.7698875836446841
1656633600,2022-07-01 00:00:00,NRG/BTC,0.00002876,0.0000295,0.00002601,0.00002601,201781.97240349,5.5520617586601473
1656547200,2022-06-30 00:00:00,NRG/BTC,0.00002851,0.00002887,0.00002753,0.00002861,189966.01573863,5.3927056217129661
1656460800,2022-06-29 00:00:00,NRG/BTC,0.00002632,0.00003,0.000026,0.00002872,216783.07635037,5.7779613451883087
1656374400,2022-06-28 00:00:00,NRG/BTC,0.00002768,0.00002793,0.000026,0.00002636,254253.63624052,6.893535773822988
1656288000,2022-06-27 00:00:00,NRG/BTC,0.0000261,0.00002794,0.0000261,0.00002767,205971.29974709,5.6829456923340647
1656201600,2022-06-26 00:00:00,NRG/BTC,0.00002687,0.00002795,0.000026,0.00002615,220853.57779974,5.9289460628596035
1656115200,2022-06-25 00:00:00,NRG/BTC,0.00002769,0.00002786,0.00002641,0.00002705,187683.07132185,5.1271278846148455
1656028800,2022-06-24 00:00:00,NRG/BTC,0.00002646,0.00002925,0.00002646,0.00002786,177815.96197759,4.9607351789296899
1655942400,2022-06-23 00:00:00,NRG/BTC,0.00002565,0.00002911,0.00002521,0.00002639,214828.24097184,5.5716783851869376
1655856000,2022-06-22 00:00:00,NRG/BTC,0.00002539,0.000026,0.00002478,0.0000258,224609.19565479,5.7762100630119652
1655769600,2022-06-21 00:00:00,NRG/BTC,0.00002566,0.00002703,0.0000245,0.00002539,240271.44761548,6.2688323446290963
1655683200,2022-06-20 00:00:00,NRG/BTC,0.00002575,0.000027,0.00002461,0.00002565,213241.49157716,5.6495738079188039
1655596800,2022-06-19 00:00:00,NRG/BTC,0.00002595,0.00002627,0.0000254,0.00002577,194658.8118,5.026124695569
1655510400,2022-06-18 00:00:00,NRG/BTC,0.0000263,0.00002635,0.00002488,0.00002594,200214.93974506,5.1950566197581251
1655424000,2022-06-17 00:00:00,NRG/BTC,0.00002612,0.00002695,0.00002587,0.00002635,265673.80471092,6.997073697472963
1655337600,2022-06-16 00:00:00,NRG/BTC,0.00002668,0.00002717,0.00002564,0.000026,208718.03508454,5.3731156022826331
1655251200,2022-06-15 00:00:00,NRG/BTC,0.00002378,0.00002944,0.0000236,0.00002673,243089.76268197,6.107985194422904
1655164800,2022-06-14 00:00:00,NRG/BTC,0.0000245,0.0000247,0.00002217,0.00002388,288203.48623927,6.594240810162558
1655078400,2022-06-13 00:00:00,NRG/BTC,0.00002574,0.00002993,0.00002405,0.00002468,220469.36093664,5.8344044985461591
1654992000,2022-06-12 00:00:00,NRG/BTC,0.00002325,0.0000267,0.000023,0.00002574,259532.54243086,6.5217794001949896
1654905600,2022-06-11 00:00:00,NRG/BTC,0.00002481,0.00002509,0.00002301,0.00002305,262371.29678406,6.4769287648653651
1654819200,2022-06-10 00:00:00,NRG/BTC,0.00002506,0.00002561,0.00002451,0.00002481,239624.19593066,6.0072110871486945
1654732800,2022-06-09 00:00:00,NRG/BTC,0.00002419,0.00002534,0.00002404,0.00002507,199741.86986988,4.8615246133886109
1654646400,2022-06-08 00:00:00,NRG/BTC,0.00002367,0.00002655,0.00002367,0.00002419,211018.09610143,5.262499964879754
1654560000,2022-06-07 00:00:00,NRG/BTC,0.00002441,0.00002679,0.00002335,0.00002367,206145.6240405,5.2586286538289461
1654473600,2022-06-06 00:00:00,NRG/BTC,0.00003033,0.00003056,0.00002405,0.00002424,193657.37294313,5.0425482706097407
1654387200,2022-06-05 00:00:00,NRG/BTC,0.00002831,0.000032,0.00002658,0.00003032,243668.78795574,6.9037460907414822
1654300800,2022-06-04 00:00:00,NRG/BTC,0.00003025,0.00003083,0.00002761,0.0000281,243052.18127498,7.1399616313971093
1654214400,2022-06-03 00:00:00,NRG/BTC,0.00003266,0.00003296,0.00003,0.00003001,323749.28365767,10.2378538482425656
1654128000,2022-06-02 00:00:00,NRG/BTC,0.00003492,0.000036,0.00003225,0.0000325,279454.47891545,9.6072319598300472
1654041600,2022-06-01 00:00:00,NRG/BTC,0.0000377,0.00003799,0.00003456,0.00003493,323331.13649917,11.9228037633387888
1653955200,2022-05-31 00:00:00,NRG/BTC,0.00003513,0.00003771,0.000034,0.0000377,280301.05713902,9.9651981234171065
1653868800,2022-05-30 00:00:00,NRG/BTC,0.000035,0.00003659,0.000034,0.00003513,354514.43041648,12.2961609627194722
1653782400,2022-05-29 00:00:00,NRG/BTC,0.0000315,0.00003749,0.0000315,0.000035,349787.37762706,12.5075447695823158
1653696000,2022-05-28 00:00:00,NRG/BTC,0.00003429,0.00003429,0.0000315,0.00003151,323275.00951446,10.3765748227208204
1653609600,2022-05-27 00:00:00,NRG/BTC,0.00004052,0.00004177,0.00003301,0.00003428,242036.63694295,9.3564154014636546
1653523200,2022-05-26 00:00:00,NRG/BTC,0.00004551,0.00004757,0.00004052,0.00004056,273204.37848324,12.2384455596620967
1653436800,2022-05-25 00:00:00,NRG/BTC,0.00004757,0.00004854,0.00004301,0.00004551,285991.72540091,13.0021476891304685
1653350400,2022-05-24 00:00:00,NRG/BTC,0.0000509,0.0000543,0.00004,0.0000476,457077.49080737,22.0547430545345813
1653264000,2022-05-23 00:00:00,NRG/BTC,0.00005235,0.00005529,0.0000505,0.00005092,285673.56495163,14.80211855672394
1653177600,2022-05-22 00:00:00,NRG/BTC,0.00005102,0.0000565,0.00005,0.00005233,233788.08954506,12.2208533832153463
1653091200,2022-05-21 00:00:00,NRG/BTC,0.00005195,0.0000535,0.00005007,0.0000507,39390.15214793,2.0133025750715179
1653004800,2022-05-20 00:00:00,NRG/BTC,0.00002967,0.000055,0.00002967,0.00005197,546308.61332152,24.7446974188543376
1652918400,2022-05-19 00:00:00,NRG/BTC,0.0000264,0.00003,0.0000262,0.00002954,467955.055934,12.4832188422733718
1652832000,2022-05-18 00:00:00,NRG/BTC,0.00002471,0.0000265,0.00002423,0.0000264,349765.53897568,9.175349091411444
1652745600,2022-05-17 00:00:00,NRG/BTC,0.00002407,0.000026,0.000024,0.00002471,515217.18572882,12.5839740251586164
1652659200,2022-05-16 00:00:00,NRG/BTC,0.000024,0.000025,0.000024,0.00002427,412392.62035784,9.994350872387076
1652572800,2022-05-15 00:00:00,NRG/BTC,0.00002546,0.00002561,0.000024,0.00002401,299953.67544294,7.4137538372055514
1652486400,2022-05-14 00:00:00,NRG/BTC,0.0000242,0.0000259,0.00002402,0.00002546,260602.46555416,6.5476334312851573
1652400000,2022-05-13 00:00:00,NRG/BTC,0.00002206,0.00002443,0.000022,0.00002401,461926.48869013,10.5183518163939824
1652313600,2022-05-12 00:00:00,NRG/BTC,0.00002,0.00002278,0.00002,0.00002215,559347.43521059,11.8600219971124831
1652227200,2022-05-11 00:00:00,NRG/BTC,0.00002126,0.00002126,0.00002,0.00002,374169.78580142,7.6125131544406556
1652140800,2022-05-10 00:00:00,NRG/BTC,0.00002215,0.00002344,0.00002113,0.00002126,487279.51199083,10.8533941486563443
1652054400,2022-05-09 00:00:00,NRG/BTC,0.0000223,0.00002321,0.00002143,0.00002227,406391.1264087,9.0725293965269197
1651968000,2022-05-08 00:00:00,NRG/BTC,0.000022,0.00002267,0.000022,0.0000223,186235.63044942,4.1282809682002702
1651881600,2022-05-07 00:00:00,NRG/BTC,0.00002205,0.0000223,0.000022,0.000022,277485.32011581,6.130697149337482
1651795200,2022-05-06 00:00:00,NRG/BTC,0.00002234,0.00002345,0.000022,0.00002205,350573.92778411,7.791689302283044
1651708800,2022-05-05 00:00:00,NRG/BTC,0.0000201,0.0000245,0.00002,0.00002234,479338.36832558,10.5734107660887077
1651622400,2022-05-04 00:00:00,NRG/BTC,0.0000212,0.00002133,0.00001912,0.00002,264495.63591224,5.3521310460175296
1651536000,2022-05-03 00:00:00,NRG/BTC,0.000022,0.00002213,0.000021,0.00002121,428854.83196962,9.3836333196919438
1651449600,2022-05-02 00:00:00,NRG/BTC,0.00002201,0.00002223,0.000022,0.000022,371092.14420998,8.1778845172573993
1651363200,2022-05-01 00:00:00,NRG/BTC,0.0000221,0.00002226,0.00002201,0.00002201,191947.24311506,4.2442979114175485
1651276800,2022-04-30 00:00:00,NRG/BTC,0.00002272,0.0000235,0.00002203,0.00002203,238511.25930927,5.4605454169608265
1651190400,2022-04-29 00:00:00,NRG/BTC,0.0000215,0.000025,0.00002147,0.00002286,427709.3171695,9.733487058247975
1651104000,2022-04-28 00:00:00,NRG/BTC,0.0000204,0.00002207,0.00002,0.00002151,348862.15330775,7.209055240598415
1651017600,2022-04-27 00:00:00,NRG/BTC,0.0000208,0.00002111,0.00002001,0.00002049,490101.66119117,9.968064220029716
1650931200,2022-04-26 00:00:00,NRG/BTC,0.00002,0.00002109,0.00002,0.00002075,243010.7422912,4.9343169655472465
1650844800,2022-04-25 00:00:00,NRG/BTC,0.00001857,0.000022,0.0000175,0.00002,350425.71076853,6.8020589335111385
1650758400,2022-04-24 00:00:00,NRG/BTC,0.00001912,0.00001975,0.00001853,0.00001862,352616.35856372,6.7342871652326764
1650672000,2022-04-23 00:00:00,NRG/BTC,0.00001966,0.00001986,0.000019,0.00001901,401807.53283042,7.6869683309738672
1650585600,2022-04-22 00:00:00,NRG/BTC,0.000017,0.00001997,0.000017,0.00001967,342549.09548301,6.6157964766209585
1650499200,2022-04-21 00:00:00,NRG/BTC,0.00001719,0.0000175,0.000017,0.000017,477190.69797658,8.2009939700276177
1650412800,2022-04-20 00:00:00,NRG/BTC,0.00001741,0.00001809,0.00001711,0.00001724,429941.07702703,7.4604440106139705
1650326400,2022-04-19 00:00:00,NRG/BTC,0.00001723,0.0000177,0.000017,0.00001746,365648.7590444,6.3113061089458272
1650240000,2022-04-18 00:00:00,NRG/BTC,0.00001711,0.00001736,0.000017,0.00001723,409946.38280312,7.0281848930859821
1650153600,2022-04-17 00:00:00,NRG/BTC,0.00001772,0.00001808,0.000017,0.00001714,260120.5617416,4.4705835369973012
1650067200,2022-04-16 00:00:00,NRG/BTC,0.00001789,0.00001789,0.00001772,0.00001772,323868.00301581,5.7804358435396865
1649980800,2022-04-15 00:00:00,NRG/BTC,0.00001845,0.0000185,0.00001779,0.0000179,362061.76829424,6.5182040231869744
1649894400,2022-04-14 00:00:00,NRG/BTC,0.0000181,0.00001948,0.00001784,0.00001842,301380.33002007,5.4846032340448374
1649808000,2022-04-13 00:00:00,NRG/BTC,0.00001737,0.00001831,0.00001731,0.00001804,518374.49262382,9.3012066616049954
1649721600,2022-04-12 00:00:00,NRG/BTC,0.00001746,0.00001815,0.00001708,0.00001731,431315.4131636,7.6739430609780333
1649635200,2022-04-11 00:00:00,NRG/BTC,0.0000164,0.0000176,0.00001617,0.00001758,295718.33917716,4.9765662976462368
1649548800,2022-04-10 00:00:00,NRG/BTC,0.00001615,0.00001657,0.00001602,0.0000164,389105.40415568,6.3051764509026391
1649462400,2022-04-09 00:00:00,NRG/BTC,0.00001661,0.00001666,0.000016,0.00001603,298417.91037691,4.9264407193809369
1649376000,2022-04-08 00:00:00,NRG/BTC,0.00001759,0.00001778,0.0000165,0.0000166,318370.24071053,5.5236932989665834
1649289600,2022-04-07 00:00:00,NRG/BTC,0.0000185,0.00001851,0.0000175,0.0000176,470204.51400325,8.4682050241697356
1649203200,2022-04-06 00:00:00,NRG/BTC,0.00001888,0.000019,0.0000184,0.00001851,334193.0393,6.257872765139
1649116800,2022-04-05 00:00:00,NRG/BTC,0.0000197,0.00001999,0.00001856,0.00001888,217179.69207563,4.2007642970591403
1649030400,2022-04-04 00:00:00,NRG/BTC,0.00001825,0.00001997,0.00001775,0.0000197,330492.19059104,6.154645280153162
1648944000,2022-04-03 00:00:00,NRG/BTC,0.0000167,0.00002,0.0000167,0.00001826,458442.44724452,7.828543845538123
1648857600,2022-04-02 00:00:00,NRG/BTC,0.00001517,0.00001769,0.00001502,0.0000167,240925.2527834,3.76716256867967
1648771200,2022-04-01 00:00:00,NRG/BTC,0.00001533,0.00001598,0.00001441,0.00001515,468748.35898786,7.0631546676281784
1648684800,2022-03-31 00:00:00,NRG/BTC,0.00001528,0.00001573,0.000015,0.00001531,351560.52132078,5.3602455655779109
1648598400,2022-03-30 00:00:00,NRG/BTC,0.00001534,0.00001543,0.00001503,0.00001529,361612.46063038,5.539484966507605
1648512000,2022-03-29 00:00:00,NRG/BTC,0.00001563,0.00001566,0.00001501,0.00001532,245723.31677787,3.7426798351796771
1648425600,2022-03-28 00:00:00,NRG/BTC,0.00001578,0.00001661,0.0000155,0.00001563,449428.78778985,7.0679027492549674
1648339200,2022-03-27 00:00:00,NRG/BTC,0.0000162,0.00001676,0.00001551,0.0000157,281969.63526751,4.5709657284511975
1648252800,2022-03-26 00:00:00,NRG/BTC,0.00001581,0.00001637,0.00001556,0.00001626,401008.6283,6.399051020385
1648166400,2022-03-25 00:00:00,NRG/BTC,0.00001617,0.00001652,0.00001555,0.0000158,313410.35905987,5.0059278089983538
1648080000,2022-03-24 00:00:00,NRG/BTC,0.00001569,0.0000163,0.00001569,0.00001617,556503.74374392,8.940298502922306
1647993600,2022-03-23 00:00:00,NRG/BTC,0.00001616,0.00001647,0.0000155,0.00001567,327265.03359851,5.1636705496536234
1647907200,2022-03-22 00:00:00,NRG/BTC,0.00001669,0.00001689,0.0000161,0.00001618,359491.5843317,5.9402893634298643
1647820800,2022-03-21 00:00:00,NRG/BTC,0.00001635,0.00001689,0.0000158,0.0000166,432730.01480928,7.1595431471357184
1647734400,2022-03-20 00:00:00,NRG/BTC,0.00001645,0.00001668,0.00001552,0.00001635,465110.22796834,7.6720315974417071
1647648000,2022-03-19 00:00:00,NRG/BTC,0.0000165,0.0000167,0.0000158,0.00001634,303442.97768216,4.8989986396234491
1647561600,2022-03-18 00:00:00,NRG/BTC,0.00001746,0.00001792,0.00001586,0.00001649,476160.05101651,8.0250608270080049
1647475200,2022-03-17 00:00:00,NRG/BTC,0.0000185,0.00001864,0.00001714,0.00001745,352326.60629654,6.3194246044146079
1647388800,2022-03-16 00:00:00,NRG/BTC,0.00001927,0.0000195,0.000018,0.00001849,451171.10379418,8.4104240391994261
1647302400,2022-03-15 00:00:00,NRG/BTC,0.00001933,0.00002038,0.00001912,0.00001926,320514.39119582,6.3242708581067164
1647216000,2022-03-14 00:00:00,NRG/BTC,0.00002212,0.00002213,0.00001931,0.00001945,482529.60304445,9.8161704245068109
1647129600,2022-03-13 00:00:00,NRG/BTC,0.00001816,0.00002213,0.000018,0.00002213,297634.29564335,6.0941297080196005
1647043200,2022-03-12 00:00:00,NRG/BTC,0.0000193,0.00001966,0.00001801,0.0000182,133621.82594251,2.5644050273711117
1646956800,2022-03-11 00:00:00,NRG/BTC,0.00001956,0.00001998,0.00001914,0.00001933,281239.111494,5.488294878726259
1646870400,2022-03-10 00:00:00,NRG/BTC,0.00001924,0.00002001,0.00001914,0.00001969,471050.38059865,9.2615893411769122
1646784000,2022-03-09 00:00:00,NRG/BTC,0.00002047,0.00002193,0.000019,0.00001924,368422.60515551,7.437091952936311
1646697600,2022-03-08 00:00:00,NRG/BTC,0.00002009,0.00002138,0.00002001,0.00002045,417235.26700051,8.6908972609789038
1646611200,2022-03-07 00:00:00,NRG/BTC,0.00002116,0.00002117,0.00002,0.0000201,315206.69977674,6.4470553895827235
1646524800,2022-03-06 00:00:00,NRG/BTC,0.0000213,0.00002163,0.00002116,0.00002116,431834.89984616,9.2523238479165568
1646438400,2022-03-05 00:00:00,NRG/BTC,0.00002164,0.00002181,0.00002123,0.00002127,228276.41231968,4.9556715362466618
1646352000,2022-03-04 00:00:00,NRG/BTC,0.00002191,0.00002198,0.00002128,0.00002152,392630.86773152,8.577368704607065
1646265600,2022-03-03 00:00:00,NRG/BTC,0.000022,0.00002203,0.0000219,0.00002191,263722.49849095,5.8025069653635841
1646179200,2022-03-02 00:00:00,NRG/BTC,0.00002201,0.00002219,0.000022,0.000022,383951.99317085,8.4959461995233546
1646092800,2022-03-01 00:00:00,NRG/BTC,0.00002202,0.00002228,0.000022,0.000022,222304.07323309,4.9218266301369216
1646006400,2022-02-28 00:00:00,NRG/BTC,0.000022,0.00002229,0.000022,0.00002201,421517.98224952,9.3017235401776017
1645920000,2022-02-27 00:00:00,NRG/BTC,0.00002277,0.00002299,0.000022,0.0000221,272348.08996274,6.1760573521896816
1645833600,2022-02-26 00:00:00,NRG/BTC,0.00002302,0.00002302,0.00002267,0.00002277,315156.29327063,7.1690213515608325
1645747200,2022-02-25 00:00:00,NRG/BTC,0.00002289,0.0000231,0.00002281,0.00002285,277756.90549626,6.385429409413278
1645660800,2022-02-24 00:00:00,NRG/BTC,0.00002315,0.0000236,0.00002289,0.00002289,175074.11279989,4.0202531164433342
1645574400,2022-02-23 00:00:00,NRG/BTC,0.00002371,0.00002412,0.00002298,0.00002316,247625.6632735,5.9345374923455896
1645488000,2022-02-22 00:00:00,NRG/BTC,0.00002448,0.00002457,0.00002367,0.00002383,139178.16430893,3.3242351569488172
1645401600,2022-02-21 00:00:00,NRG/BTC,0.00002349,0.00002465,0.00002336,0.00002448,35469.06663946,0.8457051963517138
1645315200,2022-02-20 00:00:00,NRG/BTC,0.00002338,0.00002385,0.00002328,0.00002363,35168.68384938,0.826780073528899
1645228800,2022-02-19 00:00:00,NRG/BTC,0.00002287,0.00002356,0.00002273,0.00002338,31319.91164237,0.7244562673972689
1645142400,2022-02-18 00:00:00,NRG/BTC,0.0000239,0.0000246,0.00002276,0.000023,30592.77021671,0.7315834475976731
1645056000,2022-02-17 00:00:00,NRG/BTC,0.00002338,0.00002437,0.00002284,0.000024,34064.7043769,0.7941851276261126
1644969600,2022-02-16 00:00:00,NRG/BTC,0.00002345,0.00002372,0.00002267,0.0000232,24816.38049865,0.572307517686174
