https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LINKBULL,Volume USDT
1658188800000.0,2022-07-19 00:00:00,LINKBULL/USDT,0.0003368,0.0003831,0.000298,0.000367,44561049.18256131,16353.90505
1658102400000.0,2022-07-18 00:00:00,LINKBULL/USDT,0.0002536,0.0003477,0.0002536,0.0003368,58533185.985748224,19713.97704
1658016000000.0,2022-07-17 00:00:00,LINKBULL/USDT,0.0002855,0.0003002,0.0002525,0.0002536,12936001.182965301,3280.5699
1657929600000.0,2022-07-16 00:00:00,LINKBULL/USDT,0.000256,0.0002881,0.0002336,0.0002855,27809008.756567426,7939.472
1657843200000.0,2022-07-15 00:00:00,LINKBULL/USDT,0.0002472,0.0002686,0.0002316,0.000256,8861600.781250002,2268.5698
1657756800000.0,2022-07-14 00:00:00,LINKBULL/USDT,0.0002364,0.0002587,0.0002172,0.0002472,8424362.86407767,2082.5025
1657670400000.0,2022-07-13 00:00:00,LINKBULL/USDT,0.00021445,0.0002374,0.00018985,0.0002364,33568045.26226734,7935.4859
1657584000000.0,2022-07-12 00:00:00,LINKBULL/USDT,0.0002253,0.00024325,0.0002125,0.00021445,153799844.71904874,32982.3767
1657497600000.0,2022-07-11 00:00:00,LINKBULL/USDT,0.0002427,0.000268,0.0002186,0.0002253,19630995.56147359,4422.8633
1657411200000.0,2022-07-10 00:00:00,LINKBULL/USDT,0.0002805,0.0002805,0.0002323,0.0002427,17250941.49155336,4186.8035
1657324800000.0,2022-07-09 00:00:00,LINKBULL/USDT,0.0002614,0.00029,0.0002606,0.0002805,3349294.117647059,939.477
1657238400000.0,2022-07-08 00:00:00,LINKBULL/USDT,0.0003039,0.000325,0.0002596,0.0002614,38732464.039785765,10124.6661
1657152000000.0,2022-07-07 00:00:00,LINKBULL/USDT,0.0002654,0.0003142,0.0002621,0.0003039,20189887.792036854,6135.7069
1657065600000.0,2022-07-06 00:00:00,LINKBULL/USDT,0.0002627,0.0002727,0.0002453,0.0002654,74150137.90504898,19679.4466
1656979200000.0,2022-07-05 00:00:00,LINKBULL/USDT,0.0002756,0.0002904,0.00023,0.0002627,15590939.474685954,4095.7398
1656892800000.0,2022-07-04 00:00:00,LINKBULL/USDT,0.000252,0.0002781,0.0002285,0.0002756,15853217.34397678,4369.1467
1656806400000.0,2022-07-03 00:00:00,LINKBULL/USDT,0.0002533,0.0002533,0.0002282,0.000252,34172367.85714286,8611.4367
1656720000000.0,2022-07-02 00:00:00,LINKBULL/USDT,0.0002366,0.0002571,0.000225,0.0002531,20697821.414460685,5238.6186
1656633600000.0,2022-07-01 00:00:00,LINKBULL/USDT,0.0002576,0.0002761,0.0002197,0.0002366,18379281.065088756,4348.5379
1656547200000.0,2022-06-30 00:00:00,LINKBULL/USDT,0.0002524,0.0002605,0.0002139,0.0002576,37494460.40372671,9658.573
1656460800000.0,2022-06-29 00:00:00,LINKBULL/USDT,0.0002664,0.000285,0.0002436,0.0002524,52974643.42313787,13370.8
1656374400000.0,2022-06-28 00:00:00,LINKBULL/USDT,0.0003011,0.0003859,0.0002612,0.0002664,210165951.20120117,55988.2094
1656288000000.0,2022-06-27 00:00:00,LINKBULL/USDT,0.0003201,0.0003584,0.0002782,0.0003011,49034263.500498176,14764.21674
1656201600000.0,2022-06-26 00:00:00,LINKBULL/USDT,0.0004129,0.0004506,0.0003196,0.0003201,15799923.773820681,5057.5556
1656115200000.0,2022-06-25 00:00:00,LINKBULL/USDT,0.0004176,0.0004335,0.0003391,0.0004128,10137152.325581394,4184.61648
1656028800000.0,2022-06-24 00:00:00,LINKBULL/USDT,0.0003756,0.0004397,0.0003684,0.0004176,26845385.296934865,11210.6329
1655942400000.0,2022-06-23 00:00:00,LINKBULL/USDT,0.0003197,0.0003823,0.0003197,0.0003756,17067487.034078807,6410.54813
1655856000000.0,2022-06-22 00:00:00,LINKBULL/USDT,0.0003534,0.0003809,0.000298,0.0003197,45440177.259931184,14527.22467
1655769600000.0,2022-06-21 00:00:00,LINKBULL/USDT,0.0003729,0.0004588,0.0003441,0.0003534,76982717.94001131,27205.69252
1655683200000.0,2022-06-20 00:00:00,LINKBULL/USDT,0.0003137,0.0004278,0.0002774,0.0003729,52963215.312416196,19749.98299
1655596800000.0,2022-06-19 00:00:00,LINKBULL/USDT,0.0002455,0.0003504,0.000235,0.0003136,37748987.882653065,11838.0826
1655510400000.0,2022-06-18 00:00:00,LINKBULL/USDT,0.0003147,0.0003323,0.0001884,0.0002455,93006861.91446029,22833.1846
1655424000000.0,2022-06-17 00:00:00,LINKBULL/USDT,0.0003127,0.0003601,0.0003084,0.0003147,72216223.99110264,22726.44569
1655337600000.0,2022-06-16 00:00:00,LINKBULL/USDT,0.0005311,0.0005311,0.0002995,0.0003127,305862303.32587147,95643.14225
1655251200000.0,2022-06-15 00:00:00,LINKBULL/USDT,0.0004622,0.0005381,0.0002999,0.0005311,54818576.89700621,29114.14619
1655164800000.0,2022-06-14 00:00:00,LINKBULL/USDT,0.000326,0.0004819,0.0002555,0.0004622,96119753.18044136,44426.54992
1655078400000.0,2022-06-13 00:00:00,LINKBULL/USDT,0.0004268,0.0004355,0.0002445,0.000326,134565774.601227,43868.44252
1654992000000.0,2022-06-12 00:00:00,LINKBULL/USDT,0.00062675,0.0006545,0.0004252,0.0004268,61310490.31162137,26167.317265
1654905600000.0,2022-06-11 00:00:00,LINKBULL/USDT,0.000995,0.00112975,0.000607,0.0006265,62710871.508379884,39288.361
1654819200000.0,2022-06-10 00:00:00,LINKBULL/USDT,0.0016265,0.0017535,0.00099475,0.000995,38913135.50251256,38718.569825
1654732800000.0,2022-06-09 00:00:00,LINKBULL/USDT,0.0013765,0.0017735,0.001274,0.0016265,33733619.30525669,54867.7318
1654646400000.0,2022-06-08 00:00:00,LINKBULL/USDT,0.0013805,0.0014855,0.001141,0.0013765,26623613.657827824,36647.4042
1654560000000.0,2022-06-07 00:00:00,LINKBULL/USDT,0.001072,0.00146,0.000818,0.001384,59747329.19075144,82690.3036
1654473600000.0,2022-06-06 00:00:00,LINKBULL/USDT,0.0009615,0.00115075,0.0009545,0.001072,4696450.419776119,5034.59485
1654387200000.0,2022-06-05 00:00:00,LINKBULL/USDT,0.000873,0.001023,0.000819,0.0009615,6289201.768070723,6047.0675
1654300800000.0,2022-06-04 00:00:00,LINKBULL/USDT,0.0006985,0.00087375,0.000654,0.000873,3147792.783505155,2748.0231
1654214400000.0,2022-06-03 00:00:00,LINKBULL/USDT,0.0008145,0.00082125,0.00065225,0.0006985,74402619.79241231,51970.229925
1654128000000.0,2022-06-02 00:00:00,LINKBULL/USDT,0.00073425,0.00082725,0.00070175,0.0008145,280173.2658072437,228.201125
1654041600000.0,2022-06-01 00:00:00,LINKBULL/USDT,0.00100475,0.0010575,0.0006785,0.00073425,9708592.543411644,7128.534075
1653955200000.0,2022-05-31 00:00:00,LINKBULL/USDT,0.00094875,0.0010455,0.00085,0.00100475,8355674.744961433,8395.3642
1653868800000.0,2022-05-30 00:00:00,LINKBULL/USDT,0.0007095,0.00096425,0.00069625,0.00094875,15162027.90513834,14384.973975
1653782400000.0,2022-05-29 00:00:00,LINKBULL/USDT,0.00066525,0.00071875,0.000604,0.0007095,3079550.9513742076,2184.9414
1653696000000.0,2022-05-28 00:00:00,LINKBULL/USDT,0.0005935,0.00068875,0.0005695,0.00066525,197686.32093198047,131.510825
1653609600000.0,2022-05-27 00:00:00,LINKBULL/USDT,0.000687,0.00071375,0.000572,0.00059325,96178399.95785925,57057.835775
1653523200000.0,2022-05-26 00:00:00,LINKBULL/USDT,0.00081625,0.0008535,0.00055725,0.000687,213289690.1018923,146530.0171
1653436800000.0,2022-05-25 00:00:00,LINKBULL/USDT,0.00091225,0.00097075,0.00081275,0.00081625,4693343.889739662,3830.94195
1653350400000.0,2022-05-24 00:00:00,LINKBULL/USDT,0.000846,0.000936,0.0007395,0.00091225,15738201.370238421,14357.1742
1653264000000.0,2022-05-23 00:00:00,LINKBULL/USDT,0.0009535,0.00108875,0.00083275,0.000846,27353073.226950355,23140.69995
1653177600000.0,2022-05-22 00:00:00,LINKBULL/USDT,0.000855,0.000981,0.0008105,0.0009535,3578817.068694284,3412.402075
1653091200000.0,2022-05-21 00:00:00,LINKBULL/USDT,0.00083,0.0008755,0.0007665,0.000855,94648.18713450292,80.9242
1653004800000.0,2022-05-20 00:00:00,LINKBULL/USDT,0.00092675,0.00097675,0.0007565,0.00083,4971119.909638554,4126.029525
1652918400000.0,2022-05-19 00:00:00,LINKBULL/USDT,0.00079225,0.00093575,0.00073425,0.00092675,38309346.803345025,35503.18715
1652832000000.0,2022-05-18 00:00:00,LINKBULL/USDT,0.00122,0.001257,0.0007835,0.00079225,10320053.581571475,8176.06245
1652745600000.0,2022-05-17 00:00:00,LINKBULL/USDT,0.0010945,0.001313,0.00104,0.00122,5698619.262295082,6952.3155
1652659200000.0,2022-05-16 00:00:00,LINKBULL/USDT,0.001334,0.001334,0.000967,0.0010945,3738335.9524897216,4091.6087
1652572800000.0,2022-05-15 00:00:00,LINKBULL/USDT,0.0010335,0.001345,0.000956,0.001334,1526251.011994003,2036.01885
1652486400000.0,2022-05-14 00:00:00,LINKBULL/USDT,0.0010045,0.001096,0.0008075,0.0010335,1221765.4571843252,1262.6946
1652400000000.0,2022-05-13 00:00:00,LINKBULL/USDT,0.000757,0.001203,0.00072625,0.0010045,31118164.086610254,31258.195825
1652313600000.0,2022-05-12 00:00:00,LINKBULL/USDT,0.001143,0.001303,0.0005,0.000757,35690844.293262884,27017.96913
1652227200000.0,2022-05-11 00:00:00,LINKBULL/USDT,0.0024595,0.002661,0.0009945,0.001143,123698100.56867893,141386.92895
1652140800000.0,2022-05-10 00:00:00,LINKBULL/USDT,0.00207,0.003014,0.001935,0.0024595,2805609.3718235414,6900.39625
1652054400000.0,2022-05-09 00:00:00,LINKBULL/USDT,0.00426,0.004419,0.002038,0.00207,15830428.951690825,32768.98793
1651968000000.0,2022-05-08 00:00:00,LINKBULL/USDT,0.004557,0.004718,0.00408,0.00426,804157.1431924882,3425.70943
1651881600000.0,2022-05-07 00:00:00,LINKBULL/USDT,0.0053625,0.0054475,0.0042875,0.004557,26515.536537195523,120.8313
1651795200000.0,2022-05-06 00:00:00,LINKBULL/USDT,0.00556,0.0057425,0.0048625,0.0053625,407494.4755244755,2185.189125
1651708800000.0,2022-05-05 00:00:00,LINKBULL/USDT,0.0082875,0.00841,0.00525,0.00556,13500100.224820144,75060.55725
1651622400000.0,2022-05-04 00:00:00,LINKBULL/USDT,0.0064125,0.0082875,0.0063125,0.0082875,3016967.1644042237,25003.115375
1651536000000.0,2022-05-03 00:00:00,LINKBULL/USDT,0.0064725,0.007025,0.00593,0.0064125,342791.2046783626,2198.1486
1651449600000.0,2022-05-02 00:00:00,LINKBULL/USDT,0.0067225,0.006965,0.0058675,0.0064725,1881335.9482425647,12176.946925
1651363200000.0,2022-05-01 00:00:00,LINKBULL/USDT,0.0061425,0.007025,0.005915,0.0067225,1196315.3997768688,8042.230275
1651276800000.0,2022-04-30 00:00:00,LINKBULL/USDT,0.0086125,0.009075,0.00579,0.0061425,1233549.6784696784,7577.0789
1651190400000.0,2022-04-29 00:00:00,LINKBULL/USDT,0.010175,0.0103675,0.0082875,0.0086125,462262.5457184325,3981.236175
1651104000000.0,2022-04-28 00:00:00,LINKBULL/USDT,0.01038,0.0109525,0.00965,0.010175,916435.1326781326,9324.727475
1651017600000.0,2022-04-27 00:00:00,LINKBULL/USDT,0.009545,0.0105075,0.0095125,0.01038,762955.2649325626,7919.47565
1650931200000.0,2022-04-26 00:00:00,LINKBULL/USDT,0.012625,0.01269,0.009065,0.009545,1423022.0743844945,13582.7457
1650844800000.0,2022-04-25 00:00:00,LINKBULL/USDT,0.012195,0.012725,0.01017,0.012625,417394.003960396,5269.5993
1650758400000.0,2022-04-24 00:00:00,LINKBULL/USDT,0.012335,0.0131,0.012075,0.012195,757908.4501845019,9242.69355
1650672000000.0,2022-04-23 00:00:00,LINKBULL/USDT,0.01311,0.013165,0.01211,0.012335,49144.07782732062,606.1922
1650585600000.0,2022-04-22 00:00:00,LINKBULL/USDT,0.01315,0.013945,0.01284,0.01311,361620.6559877956,4740.8468
1650499200000.0,2022-04-21 00:00:00,LINKBULL/USDT,0.014545,0.01549,0.0125,0.01315,369598.8365019011,4860.2247
1650412800000.0,2022-04-20 00:00:00,LINKBULL/USDT,0.01512,0.015875,0.013545,0.014545,425783.11447232723,6193.0154
1650326400000.0,2022-04-19 00:00:00,LINKBULL/USDT,0.014515,0.015655,0.014,0.01512,1151573.082010582,17411.785
1650240000000.0,2022-04-18 00:00:00,LINKBULL/USDT,0.0136,0.01453,0.012,0.014515,498329.88976920425,7233.25835
1650153600000.0,2022-04-17 00:00:00,LINKBULL/USDT,0.014995,0.016375,0.013505,0.0136,500424.40808823536,6805.77195
1650067200000.0,2022-04-16 00:00:00,LINKBULL/USDT,0.014775,0.01527,0.01414,0.014995,342988.61620540184,5143.1143
1649980800000.0,2022-04-15 00:00:00,LINKBULL/USDT,0.013405,0.015055,0.01335,0.014775,188639.45516074452,2787.14795
1649894400000.0,2022-04-14 00:00:00,LINKBULL/USDT,0.015105,0.015505,0.012595,0.01341,351743.7285607755,4716.8834
1649808000000.0,2022-04-13 00:00:00,LINKBULL/USDT,0.0145,0.01517,0.013705,0.015105,539396.1171797417,8147.57835
1649721600000.0,2022-04-12 00:00:00,LINKBULL/USDT,0.013945,0.0155,0.0136,0.0145,531731.9103448276,7710.1127
1649635200000.0,2022-04-11 00:00:00,LINKBULL/USDT,0.01998,0.0202,0.013285,0.013945,2169955.1523843673,30260.0246
1649548800000.0,2022-04-10 00:00:00,LINKBULL/USDT,0.020525,0.02253,0.01985,0.01998,115677.83783783783,2311.2432
1649462400000.0,2022-04-09 00:00:00,LINKBULL/USDT,0.0193,0.02068,0.019255,0.020525,104825.39829476248,2151.5413
1649376000000.0,2022-04-08 00:00:00,LINKBULL/USDT,0.02215,0.022585,0.019075,0.0193,557051.8471502591,10751.10065
1649289600000.0,2022-04-07 00:00:00,LINKBULL/USDT,0.020795,0.022425,0.01958,0.02215,404928.1715575621,8969.159
1649203200000.0,2022-04-06 00:00:00,LINKBULL/USDT,0.02712,0.02712,0.02026,0.02084,1128649.277831094,23521.05095
1649116800000.0,2022-04-05 00:00:00,LINKBULL/USDT,0.03117,0.03194,0.02672,0.02712,479967.5132743363,13016.71896
1649030400000.0,2022-04-04 00:00:00,LINKBULL/USDT,0.03485,0.03511,0.02761,0.03117,880109.6567212063,27433.018
1648944000000.0,2022-04-03 00:00:00,LINKBULL/USDT,0.03097,0.03588,0.02992,0.03485,372470.23213773314,12980.58759
1648857600000.0,2022-04-02 00:00:00,LINKBULL/USDT,0.0307,0.03331,0.02973,0.03097,563826.884081369,17461.7186
1648771200000.0,2022-04-01 00:00:00,LINKBULL/USDT,0.02861,0.03071,0.02482,0.0307,291431.56677524425,8946.9491
1648684800000.0,2022-03-31 00:00:00,LINKBULL/USDT,0.0303,0.03436,0.02737,0.02861,1900646.5851101014,54377.4988
1648598400000.0,2022-03-30 00:00:00,LINKBULL/USDT,0.02883,0.03209,0.02699,0.0303,1395662.5924092408,42288.57655
1648512000000.0,2022-03-29 00:00:00,LINKBULL/USDT,0.02634,0.03144,0.02623,0.02883,808310.3884842178,23303.5885
1648425600000.0,2022-03-28 00:00:00,LINKBULL/USDT,0.02853,0.03097,0.026,0.02634,1454820.1138952163,38319.9618
1648339200000.0,2022-03-27 00:00:00,LINKBULL/USDT,0.02403,0.02861,0.02311,0.02853,910330.1612337889,25971.7195
1648252800000.0,2022-03-26 00:00:00,LINKBULL/USDT,0.02283,0.02433,0.022545,0.02403,214945.98626716604,5165.15205
1648166400000.0,2022-03-25 00:00:00,LINKBULL/USDT,0.02559,0.02683,0.0224,0.02283,172136.32939115202,3929.8724
1648080000000.0,2022-03-24 00:00:00,LINKBULL/USDT,0.024,0.02667,0.02315,0.02559,437324.0914419695,11191.1235
1647993600000.0,2022-03-23 00:00:00,LINKBULL/USDT,0.022465,0.02464,0.02119,0.024,625181.05625,15004.34535
1647907200000.0,2022-03-22 00:00:00,LINKBULL/USDT,0.02049,0.024015,0.02049,0.022465,1616248.2884486981,36309.0178
1647820800000.0,2022-03-21 00:00:00,LINKBULL/USDT,0.01895,0.02156,0.018,0.02049,1536606.8667642751,31485.0747
1647734400000.0,2022-03-20 00:00:00,LINKBULL/USDT,0.020685,0.021195,0.018455,0.01895,268039.7255936675,5079.3528
1647648000000.0,2022-03-19 00:00:00,LINKBULL/USDT,0.020865,0.02236,0.02028,0.020685,127861.18443316413,2644.8086
1647561600000.0,2022-03-18 00:00:00,LINKBULL/USDT,0.01858,0.021745,0.01757,0.020865,837797.0045530793,17480.6345
1647475200000.0,2022-03-17 00:00:00,LINKBULL/USDT,0.01973,0.02055,0.01805,0.01858,689365.3336921422,12808.4079
1647388800000.0,2022-03-16 00:00:00,LINKBULL/USDT,0.016145,0.019955,0.016065,0.01973,1206468.438925494,23803.6223
1647302400000.0,2022-03-15 00:00:00,LINKBULL/USDT,0.015185,0.01648,0.0135,0.016145,4386433.075255497,70818.962
1647216000000.0,2022-03-14 00:00:00,LINKBULL/USDT,0.013205,0.015275,0.012855,0.015185,1984936.032268686,30141.25365
1647129600000.0,2022-03-13 00:00:00,LINKBULL/USDT,0.014655,0.015405,0.012825,0.013205,473161.2305944718,6248.09405
1647043200000.0,2022-03-12 00:00:00,LINKBULL/USDT,0.01434,0.01558,0.014295,0.014655,1729714.087342204,25348.95995
1646956800000.0,2022-03-11 00:00:00,LINKBULL/USDT,0.01481,0.016115,0.013555,0.01434,7068427.792887029,101361.25455
1646870400000.0,2022-03-10 00:00:00,LINKBULL/USDT,0.017775,0.01816,0.014,0.01481,9000233.004726535,133293.4508
1646784000000.0,2022-03-09 00:00:00,LINKBULL/USDT,0.01467,0.0194,0.01449,0.01778,5154644.198537682,91649.57385
1646697600000.0,2022-03-08 00:00:00,LINKBULL/USDT,0.013505,0.01611,0.013285,0.01467,5034856.530334014,73861.3453
1646611200000.0,2022-03-07 00:00:00,LINKBULL/USDT,0.01579,0.01682,0.012675,0.013505,9583810.262865607,129429.3576
1646524800000.0,2022-03-06 00:00:00,LINKBULL/USDT,0.01845,0.018805,0.01564,0.01579,3830093.01139962,60477.16865
1646438400000.0,2022-03-05 00:00:00,LINKBULL/USDT,0.01753,0.01937,0.01648,0.01845,1436686.1436314362,26506.85935
1646352000000.0,2022-03-04 00:00:00,LINKBULL/USDT,0.02305,0.02336,0.01684,0.01753,11200757.435824301,196349.27785
1646265600000.0,2022-03-03 00:00:00,LINKBULL/USDT,0.02503,0.02532,0.02105,0.02305,4489641.462039046,103486.2357
1646179200000.0,2022-03-02 00:00:00,LINKBULL/USDT,0.02528,0.02745,0.02331,0.02503,6009439.516580104,150416.2711
1646092800000.0,2022-03-01 00:00:00,LINKBULL/USDT,0.02408,0.02681,0.02236,0.02528,4161903.7776898737,105212.9275
1646006400000.0,2022-02-28 00:00:00,LINKBULL/USDT,0.0184,0.02445,0.01716,0.02408,6629651.580149502,159642.01005
