https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GALAX3L,Volume USDT
1663340400,2022-09-16 15:00:00,GALAX3L/USDT,0.075258,0.076221,0.074483,0.075495,15529.6989,1169.3999678365
1663336800,2022-09-16 14:00:00,GALAX3L/USDT,0.073014,0.07729,0.073014,0.075824,26522.0401,2012.6285036672
1663333200,2022-09-16 13:00:00,GALAX3L/USDT,0.074945,0.075666,0.0714,0.072994,19225.0521,1421.3273333663
1663329600,2022-09-16 12:00:00,GALAX3L/USDT,0.077,0.077,0.074471,0.075165,21601.7671,1635.9438854714
1663326000,2022-09-16 11:00:00,GALAX3L/USDT,0.075204,0.07688,0.075204,0.07688,15551.5072,1183.8284868406
1663322400,2022-09-16 10:00:00,GALAX3L/USDT,0.074202,0.075815,0.074202,0.074934,21570.2848,1620.8543985859
1663318800,2022-09-16 09:00:00,GALAX3L/USDT,0.072546,0.074202,0.072546,0.074083,8499.8708,627.1618368159
1663315200,2022-09-16 08:00:00,GALAX3L/USDT,0.075088,0.075088,0.072,0.072,21167.2962,1552.7622817307
1663311600,2022-09-16 07:00:00,GALAX3L/USDT,0.075348,0.076077,0.074541,0.074541,10124.4633,762.2511659755
1663308000,2022-09-16 06:00:00,GALAX3L/USDT,0.075537,0.07627,0.075,0.075501,26305.4777,1989.4059846669
1663304400,2022-09-16 05:00:00,GALAX3L/USDT,0.075501,0.076633,0.075257,0.075666,5046.4393,382.6845870999
1663300800,2022-09-16 04:00:00,GALAX3L/USDT,0.074875,0.076026,0.074875,0.076026,5687.995,428.796431974
1663297200,2022-09-16 03:00:00,GALAX3L/USDT,0.073724,0.074814,0.073105,0.074814,1200.1,88.3902999472
1663293600,2022-09-16 02:00:00,GALAX3L/USDT,0.073962,0.073962,0.072,0.073487,6145.7267,447.270811715
1663290000,2022-09-16 01:00:00,GALAX3L/USDT,0.075754,0.075754,0.073397,0.07384,4476.2129,332.2163492427
1663286400,2022-09-16 00:00:00,GALAX3L/USDT,0.073962,0.075651,0.071471,0.075651,24756.7065,1788.6686607915
1663282800,2022-09-15 23:00:00,GALAX3L/USDT,0.073836,0.074202,0.072636,0.073699,340.5532,24.9692147783
1663279200,2022-09-15 22:00:00,GALAX3L/USDT,0.075745,0.076104,0.072635,0.073835,47455.3592,3519.3310945632
1663275600,2022-09-15 21:00:00,GALAX3L/USDT,0.07623,0.076441,0.074659,0.076147,39367.7352,2998.5887865758
1663272000,2022-09-15 20:00:00,GALAX3L/USDT,0.076386,0.076386,0.075501,0.076386,306.3052,23.2079190397
1663268400,2022-09-15 19:00:00,GALAX3L/USDT,0.074927,0.076141,0.074658,0.076141,4549.06,341.2347022044
1663264800,2022-09-15 18:00:00,GALAX3L/USDT,0.075745,0.07663,0.074687,0.074874,25549.7756,1928.9849307792
1663261200,2022-09-15 17:00:00,GALAX3L/USDT,0.076289,0.076716,0.075703,0.075745,43797.3435,3320.0590634144
1663257600,2022-09-15 16:00:00,GALAX3L/USDT,0.074201,0.076494,0.073697,0.076289,9039.2151,682.5729288474
1663254000,2022-09-15 15:00:00,GALAX3L/USDT,0.073897,0.074579,0.071801,0.073696,35272.9021,2581.9670127844
1663250400,2022-09-15 14:00:00,GALAX3L/USDT,0.078356,0.078503,0.073897,0.074424,36769.3185,2790.977541774
1663246800,2022-09-15 13:00:00,GALAX3L/USDT,0.078561,0.078782,0.076235,0.07813,13932.8165,1088.8113237844
1663243200,2022-09-15 12:00:00,GALAX3L/USDT,0.078427,0.079396,0.076976,0.078382,15823.1156,1240.921009225
1663239600,2022-09-15 11:00:00,GALAX3L/USDT,0.076235,0.078533,0.076171,0.078427,26443.0858,2070.2551438208
1663236000,2022-09-15 10:00:00,GALAX3L/USDT,0.077879,0.078662,0.076235,0.07663,8773.1326,681.1670217074
1663232400,2022-09-15 09:00:00,GALAX3L/USDT,0.077879,0.078212,0.076976,0.077474,3467.7238,270.4223592186
1663228800,2022-09-15 08:00:00,GALAX3L/USDT,0.079,0.079,0.076684,0.077879,2354.2571,182.1541279593
1663225200,2022-09-15 07:00:00,GALAX3L/USDT,0.078,0.081752,0.077724,0.079144,47073.0153,3719.6116481181
1663221600,2022-09-15 06:00:00,GALAX3L/USDT,0.07663,0.080136,0.073,0.077789,57328.2107,4337.0572485323
1663218000,2022-09-15 05:00:00,GALAX3L/USDT,0.074655,0.076716,0.074054,0.07663,6100.2869,459.2932183026
1663214400,2022-09-15 04:00:00,GALAX3L/USDT,0.074202,0.074681,0.073,0.074561,41503.4139,3057.2810745391
1663210800,2022-09-15 03:00:00,GALAX3L/USDT,0.075989,0.075989,0.073,0.074202,36936.7706,2725.1419377144
1663207200,2022-09-15 02:00:00,GALAX3L/USDT,0.078987,0.078987,0.075184,0.076386,3812.3069,290.0944175157
1663203600,2022-09-15 01:00:00,GALAX3L/USDT,0.078479,0.079431,0.076235,0.0794,41030.8918,3218.043872424
1663200000,2022-09-15 00:00:00,GALAX3L/USDT,0.082001,0.082001,0.077421,0.0787,31422.3604,2517.3399145373
1663196400,2022-09-14 23:00:00,GALAX3L/USDT,0.083066,0.083258,0.081316,0.081316,7401.8465,607.5059164586
1663192800,2022-09-14 22:00:00,GALAX3L/USDT,0.082148,0.084,0.081632,0.082539,56798.2217,4695.2189292163
1663189200,2022-09-14 21:00:00,GALAX3L/USDT,0.080951,0.082019,0.08045,0.082019,3784.0742,308.1421531744
1663185600,2022-09-14 20:00:00,GALAX3L/USDT,0.081293,0.081293,0.080271,0.08069,32769.1714,2651.8812377465
1663182000,2022-09-14 19:00:00,GALAX3L/USDT,0.0793,0.081293,0.078987,0.081293,16579.6715,1332.4999378921
1663178400,2022-09-14 18:00:00,GALAX3L/USDT,0.08043,0.08043,0.0758,0.079307,21386.464,1681.0128585065
1663174800,2022-09-14 17:00:00,GALAX3L/USDT,0.080067,0.082173,0.07976,0.08043,39396.8682,3191.230568594
1663171200,2022-09-14 16:00:00,GALAX3L/USDT,0.080271,0.08069,0.079019,0.080012,3844.3692,307.0195903425
1663167600,2022-09-14 15:00:00,GALAX3L/USDT,0.08079,0.080951,0.079945,0.080488,1756.8749,141.3769146895
1663164000,2022-09-14 14:00:00,GALAX3L/USDT,0.081346,0.081738,0.079243,0.080955,5764.0164,463.4981327075
1663160400,2022-09-14 13:00:00,GALAX3L/USDT,0.08079,0.082019,0.078773,0.081212,29065.4156,2326.4401660651
1663156800,2022-09-14 12:00:00,GALAX3L/USDT,0.078574,0.083066,0.077,0.08111,41768.6561,3367.3852998946
1663153200,2022-09-14 11:00:00,GALAX3L/USDT,0.079783,0.0798,0.077725,0.078118,8404.4333,658.6896114358
1663149600,2022-09-14 10:00:00,GALAX3L/USDT,0.079656,0.08069,0.079608,0.080172,47044.8838,3757.0459296575
1663146000,2022-09-14 09:00:00,GALAX3L/USDT,0.079651,0.079841,0.078964,0.079242,3891.6431,309.0619684165
1663142400,2022-09-14 08:00:00,GALAX3L/USDT,0.077476,0.079913,0.076702,0.079907,22264.6228,1731.4011788123
1663138800,2022-09-14 07:00:00,GALAX3L/USDT,0.079397,0.080576,0.076717,0.078116,25689.6047,2036.7206050252
1663135200,2022-09-14 06:00:00,GALAX3L/USDT,0.081507,0.08201,0.078508,0.078949,10221.9508,818.4296260599
1663131600,2022-09-14 05:00:00,GALAX3L/USDT,0.082164,0.082538,0.081507,0.081507,5941.0427,487.3500958758
1663128000,2022-09-14 04:00:00,GALAX3L/USDT,0.081228,0.082726,0.081051,0.082201,5154.7002,424.1243797926
1663124400,2022-09-14 03:00:00,GALAX3L/USDT,0.082113,0.082585,0.0812,0.081697,24200.9089,1982.2041146014
1663120800,2022-09-14 02:00:00,GALAX3L/USDT,0.081212,0.082433,0.081212,0.082015,10556.8291,865.5534770276
1663117200,2022-09-14 01:00:00,GALAX3L/USDT,0.079794,0.081454,0.079758,0.081211,8259.9444,663.8268575066
1663113600,2022-09-14 00:00:00,GALAX3L/USDT,0.078615,0.080348,0.076438,0.080348,10864.7757,851.1096056626
1663110000,2022-09-13 23:00:00,GALAX3L/USDT,0.078479,0.078608,0.075302,0.078608,11543.4043,889.9984458633
1663106400,2022-09-13 22:00:00,GALAX3L/USDT,0.079498,0.079498,0.077474,0.078733,23751.4375,1872.0961519691
1663102800,2022-09-13 21:00:00,GALAX3L/USDT,0.079801,0.080135,0.077272,0.080135,15168.4279,1209.2501064763
1663099200,2022-09-13 20:00:00,GALAX3L/USDT,0.080305,0.081474,0.079716,0.080012,9716.8676,783.9155307486
1663095600,2022-09-13 19:00:00,GALAX3L/USDT,0.07869,0.08111,0.076,0.08069,33170.4778,2593.1506302466
1663092000,2022-09-13 18:00:00,GALAX3L/USDT,0.083079,0.083079,0.078066,0.07823,38682.3761,3124.3205330754
1663088400,2022-09-13 17:00:00,GALAX3L/USDT,0.083437,0.08461,0.082822,0.08309,23145.7707,1942.7602837883
1663084800,2022-09-13 16:00:00,GALAX3L/USDT,0.081839,0.083903,0.081202,0.083846,49023.1349,4042.1597080901
1663081200,2022-09-13 15:00:00,GALAX3L/USDT,0.081839,0.082798,0.08111,0.082344,62178.2119,5092.8443375269
1663077600,2022-09-13 14:00:00,GALAX3L/USDT,0.082103,0.084399,0.08,0.081839,72870.9191,5990.19961569
1663074000,2022-09-13 13:00:00,GALAX3L/USDT,0.082555,0.0853,0.080152,0.082412,121153.74,9997.4518779795
1663070400,2022-09-13 12:00:00,GALAX3L/USDT,0.096346,0.098676,0.079933,0.082631,125900.0029118,11151.610326913208
1663066800,2022-09-13 11:00:00,GALAX3L/USDT,0.096999,0.098129,0.095686,0.096346,18386.7723,1769.4038856057
1663063200,2022-09-13 10:00:00,GALAX3L/USDT,0.094747,0.09697,0.093971,0.09697,14340.4575,1363.4223460832
1663059600,2022-09-13 09:00:00,GALAX3L/USDT,0.096901,0.098272,0.093637,0.094747,14069.5537,1354.1180381554
1663056000,2022-09-13 08:00:00,GALAX3L/USDT,0.097848,0.099542,0.0964,0.0964,1124.3972,110.8946809032
1663052400,2022-09-13 07:00:00,GALAX3L/USDT,0.095013,0.099182,0.095013,0.09682,10643.329,1041.0375795817
1663048800,2022-09-13 06:00:00,GALAX3L/USDT,0.095934,0.098295,0.094397,0.095013,19315.2094,1862.2932753332
1663045200,2022-09-13 05:00:00,GALAX3L/USDT,0.094629,0.096953,0.094629,0.095659,4876.6024,466.9864197245
1663041600,2022-09-13 04:00:00,GALAX3L/USDT,0.096996,0.097323,0.094747,0.094747,6313.0918,607.1962964099
1663038000,2022-09-13 03:00:00,GALAX3L/USDT,0.094855,0.097323,0.093335,0.097323,2632.7943,252.7368647757
1663034400,2022-09-13 02:00:00,GALAX3L/USDT,0.093218,0.095387,0.09037,0.095387,3477.8383,321.4978466262
1663030800,2022-09-13 01:00:00,GALAX3L/USDT,0.093335,0.094431,0.091313,0.092489,71226.0557,6651.9057398388
1663027200,2022-09-13 00:00:00,GALAX3L/USDT,0.097848,0.097848,0.090914,0.093823,103559.3756,9671.4101356286
1663023600,2022-09-12 23:00:00,GALAX3L/USDT,0.097217,0.0988,0.097025,0.097288,2764.3207,269.3883040986
1663020000,2022-09-12 22:00:00,GALAX3L/USDT,0.097348,0.098788,0.096625,0.096625,2066.1262,201.9466896421
1663016400,2022-09-12 21:00:00,GALAX3L/USDT,0.099565,0.099759,0.096182,0.097507,21455.0871,2096.6798110184
1663012800,2022-09-12 20:00:00,GALAX3L/USDT,0.098272,0.100183,0.097323,0.099705,7126.0531,699.7668241085
1663009200,2022-09-12 19:00:00,GALAX3L/USDT,0.096953,0.098181,0.095395,0.098181,9937.2769,960.5603063961
1663005600,2022-09-12 18:00:00,GALAX3L/USDT,0.0964,0.096953,0.094458,0.096953,26198.9993,2494.2137180765
1663002000,2022-09-12 17:00:00,GALAX3L/USDT,0.094927,0.097262,0.09416,0.096904,30256.1292,2905.5223677468
1662998400,2022-09-12 16:00:00,GALAX3L/USDT,0.098605,0.098605,0.091715,0.095162,31242.3763,2944.0506574043
1662994800,2022-09-12 15:00:00,GALAX3L/USDT,0.103201,0.103201,0.097756,0.099371,25698.1795,2602.6705911383
1662991200,2022-09-12 14:00:00,GALAX3L/USDT,0.104964,0.105733,0.101723,0.103082,21088.4012,2192.1592859568
1662987600,2022-09-12 13:00:00,GALAX3L/USDT,0.107258,0.107258,0.103204,0.105046,36711.6646,3860.4483585579
1662984000,2022-09-12 12:00:00,GALAX3L/USDT,0.106,0.107758,0.105561,0.1069,31050.7086,3307.0780426042
1662980400,2022-09-12 11:00:00,GALAX3L/USDT,0.107407,0.109,0.104817,0.106417,32778.1956,3516.0734687796
1662976800,2022-09-12 10:00:00,GALAX3L/USDT,0.104506,0.107757,0.103164,0.107757,40066.3721,4212.5049178073
1662973200,2022-09-12 09:00:00,GALAX3L/USDT,0.105523,0.106291,0.104314,0.104844,15147.3537,1592.6829578785
1662969600,2022-09-12 08:00:00,GALAX3L/USDT,0.102831,0.106779,0.102339,0.105918,27698.6385,2905.2201871453
1662966000,2022-09-12 07:00:00,GALAX3L/USDT,0.102436,0.103976,0.101283,0.10332,16868.3598,1733.4561660056
1662962400,2022-09-12 06:00:00,GALAX3L/USDT,0.100859,0.102437,0.100622,0.102372,3616.4897,364.5424889427
1662958800,2022-09-12 05:00:00,GALAX3L/USDT,0.100409,0.101386,0.09904,0.101386,31057.2254,3116.0852223692
1662955200,2022-09-12 04:00:00,GALAX3L/USDT,0.098699,0.10054,0.098605,0.099887,3190.8025,316.4365745613
1662951600,2022-09-12 03:00:00,GALAX3L/USDT,0.100608,0.101386,0.097025,0.099235,9142.2684,903.8331887887
1662948000,2022-09-12 02:00:00,GALAX3L/USDT,0.106074,0.106417,0.098502,0.100493,35930.3318,3616.5725370467
1662944400,2022-09-12 01:00:00,GALAX3L/USDT,0.097555,0.107545,0.09573,0.106074,67504.8019,7040.8599084797
1662940800,2022-09-12 00:00:00,GALAX3L/USDT,0.10184,0.10184,0.097264,0.097264,12206.7737,1221.4029399597
1662937200,2022-09-11 23:00:00,GALAX3L/USDT,0.100085,0.102396,0.098287,0.102396,75989.7949,7633.9260423571
1662933600,2022-09-11 22:00:00,GALAX3L/USDT,0.097532,0.101593,0.097532,0.099548,4427.452,441.9157985909
1662930000,2022-09-11 21:00:00,GALAX3L/USDT,0.101244,0.10171,0.09644,0.098133,23420.2386,2296.3680221229
1662926400,2022-09-11 20:00:00,GALAX3L/USDT,0.10218,0.102372,0.097933,0.101059,28560.2554,2861.5066057299
1662922800,2022-09-11 19:00:00,GALAX3L/USDT,0.102039,0.103115,0.102039,0.102984,7309.9782,751.1917061055
1662919200,2022-09-11 18:00:00,GALAX3L/USDT,0.103908,0.103908,0.101284,0.101284,14515.5232,1498.7230261243
1662915600,2022-09-11 17:00:00,GALAX3L/USDT,0.107452,0.107975,0.104064,0.10471,33105.0881,3522.3028394391
1662912000,2022-09-11 16:00:00,GALAX3L/USDT,0.103695,0.112495,0.103695,0.106655,80420.4292,8754.9962954499
1662908400,2022-09-11 15:00:00,GALAX3L/USDT,0.102536,0.104926,0.10184,0.103164,10781.8443,1107.2210486115
1662904800,2022-09-11 14:00:00,GALAX3L/USDT,0.104112,0.104614,0.101,0.102021,36537.1821,3692.8850752205
1662901200,2022-09-11 13:00:00,GALAX3L/USDT,0.104169,0.104375,0.101844,0.104112,7310.6939,754.2257061169
1662897600,2022-09-11 12:00:00,GALAX3L/USDT,0.102831,0.104927,0.101607,0.10486,13555.7371,1410.7524095548
1662894000,2022-09-11 11:00:00,GALAX3L/USDT,0.101714,0.10502,0.101713,0.102474,15729.1874,1623.489388912
1662890400,2022-09-11 10:00:00,GALAX3L/USDT,0.099799,0.101714,0.099313,0.101051,7783.7243,782.6538383072
1662886800,2022-09-11 09:00:00,GALAX3L/USDT,0.101059,0.101616,0.098327,0.099799,15846.0108,1592.6064515099
1662883200,2022-09-11 08:00:00,GALAX3L/USDT,0.099441,0.101059,0.097463,0.101059,25253.0021,2528.6622650312
1662879600,2022-09-11 07:00:00,GALAX3L/USDT,0.096051,0.099167,0.096051,0.0991,4969.7611,484.7878961052
1662876000,2022-09-11 06:00:00,GALAX3L/USDT,0.099441,0.100085,0.093395,0.096279,45421.38212629,4360.58363756123446
1662872400,2022-09-11 05:00:00,GALAX3L/USDT,0.099898,0.100757,0.098887,0.098887,14796.7248,1479.2765383161
1662868800,2022-09-11 04:00:00,GALAX3L/USDT,0.100734,0.101714,0.10021,0.10021,6490.7289,654.1064189503
1662865200,2022-09-11 03:00:00,GALAX3L/USDT,0.100409,0.101059,0.099502,0.10021,5923.8033,594.6855617038
1662861600,2022-09-11 02:00:00,GALAX3L/USDT,0.102193,0.103035,0.099799,0.099799,5308.7627,536.6784505265
1662858000,2022-09-11 01:00:00,GALAX3L/USDT,0.103976,0.10537,0.101723,0.101723,4007.5398,417.2016215501
1662854400,2022-09-11 00:00:00,GALAX3L/USDT,0.103035,0.106,0.101298,0.103173,20695.6732,2147.9246676948
1662850800,2022-09-10 23:00:00,GALAX3L/USDT,0.105373,0.105999,0.101331,0.103035,46330.3917,4786.2904345079
1662847200,2022-09-10 22:00:00,GALAX3L/USDT,0.102042,0.105814,0.101398,0.105183,23444.2798,2427.1690054877
1662843600,2022-09-10 21:00:00,GALAX3L/USDT,0.10136,0.104144,0.099042,0.101714,7551.6767,775.3972635694
1662840000,2022-09-10 20:00:00,GALAX3L/USDT,0.101935,0.101935,0.099565,0.101059,6684.3682,672.9252797131
1662836400,2022-09-10 19:00:00,GALAX3L/USDT,0.102084,0.102703,0.101283,0.10136,797.5661,81.1819614451
1662832800,2022-09-10 18:00:00,GALAX3L/USDT,0.09992,0.102784,0.099508,0.102178,28304.1766,2883.1603341652
1662829200,2022-09-10 17:00:00,GALAX3L/USDT,0.100126,0.100126,0.099244,0.099476,1262.7901,125.8577552034
1662825600,2022-09-10 16:00:00,GALAX3L/USDT,0.099761,0.101481,0.097971,0.100085,7304.0095,728.6523010125
1662822000,2022-09-10 15:00:00,GALAX3L/USDT,0.098768,0.099762,0.098768,0.099441,3647.8293,361.1743359035
1662818400,2022-09-10 14:00:00,GALAX3L/USDT,0.098262,0.099799,0.097672,0.098768,30311.9425,3007.5766356347
1662814800,2022-09-10 13:00:00,GALAX3L/USDT,0.101919,0.102172,0.097738,0.098229,43163.4924,4282.5283078715
1662811200,2022-09-10 12:00:00,GALAX3L/USDT,0.102084,0.103246,0.098463,0.101714,21083.7911,2105.337351199
1662807600,2022-09-10 11:00:00,GALAX3L/USDT,0.101482,0.102352,0.099046,0.101581,6626.316,670.5145996517
1662804000,2022-09-10 10:00:00,GALAX3L/USDT,0.103368,0.103703,0.099913,0.101386,8775.022,888.0109641841
1662800400,2022-09-10 09:00:00,GALAX3L/USDT,0.103293,0.105,0.102406,0.102755,12707.8315,1316.3163480237
1662796800,2022-09-10 08:00:00,GALAX3L/USDT,0.100734,0.106537,0.100734,0.103035,13712.8656,1412.4211389913
1662793200,2022-09-10 07:00:00,GALAX3L/USDT,0.108484,0.108638,0.09904,0.100734,29563.9868,3078.5242734966
1662789600,2022-09-10 06:00:00,GALAX3L/USDT,0.104697,0.109645,0.104375,0.108668,30175.52,3204.3948517172
1662786000,2022-09-10 05:00:00,GALAX3L/USDT,0.102474,0.105613,0.102474,0.104169,9202.5661,953.652548808
1662782400,2022-09-10 04:00:00,GALAX3L/USDT,0.101714,0.106417,0.101148,0.102474,18503.9217,1927.9041166344
1662778800,2022-09-10 03:00:00,GALAX3L/USDT,0.105183,0.105909,0.100963,0.101714,33521.4839,3460.0744705084
1662775200,2022-09-10 02:00:00,GALAX3L/USDT,0.106074,0.106074,0.104277,0.105702,30149.2022,3171.8692184644
1662771600,2022-09-10 01:00:00,GALAX3L/USDT,0.103976,0.107321,0.103976,0.106059,22499.6853,2382.3054628285
1662768000,2022-09-10 00:00:00,GALAX3L/USDT,0.103185,0.104111,0.100042,0.103269,55678.8263,5697.4199645367
1662764400,2022-09-09 23:00:00,GALAX3L/USDT,0.102668,0.105268,0.098327,0.103034,75402.4625,7702.8043420452
1662760800,2022-09-09 22:00:00,GALAX3L/USDT,0.101059,0.103976,0.100859,0.10235,5113.5256,523.9515812633
1662757200,2022-09-09 21:00:00,GALAX3L/USDT,0.101059,0.102372,0.100241,0.100534,15544.0385,1579.2496452472
1662753600,2022-09-09 20:00:00,GALAX3L/USDT,0.099565,0.101616,0.099565,0.100279,3596.6352,363.7495879172
1662750000,2022-09-09 19:00:00,GALAX3L/USDT,0.098274,0.100731,0.098274,0.099887,47249.8085,4686.4577154277
1662746400,2022-09-09 18:00:00,GALAX3L/USDT,0.097848,0.099192,0.09654,0.098281,38982.4714,3797.1187790326
1662742800,2022-09-09 17:00:00,GALAX3L/USDT,0.100534,0.100534,0.096766,0.097239,31059.232,3047.2088019224
1662739200,2022-09-09 16:00:00,GALAX3L/USDT,0.1013,0.101316,0.098156,0.101184,57621.8167,5739.302785779
1662735600,2022-09-09 15:00:00,GALAX3L/USDT,0.102943,0.103644,0.100534,0.100711,27478.9378,2802.5534803336
1662732000,2022-09-09 14:00:00,GALAX3L/USDT,0.101635,0.104112,0.100938,0.102703,36049.7902,3691.3232182115
1662728400,2022-09-09 13:00:00,GALAX3L/USDT,0.104194,0.104269,0.100155,0.101952,119590.5002,12156.1323027903
1662724800,2022-09-09 12:00:00,GALAX3L/USDT,0.100732,0.109081,0.100731,0.104763,111350.9095,11719.951030633
1662721200,2022-09-09 11:00:00,GALAX3L/USDT,0.100204,0.102,0.09797,0.100734,49140.637,4921.1686112711
1662717600,2022-09-09 10:00:00,GALAX3L/USDT,0.098482,0.100409,0.098017,0.100409,16026.1809,1591.4238784745
1662714000,2022-09-09 09:00:00,GALAX3L/USDT,0.099762,0.100042,0.097323,0.09797,24469.8517,2400.2644715187
1662710400,2022-09-09 08:00:00,GALAX3L/USDT,0.096904,0.100993,0.096904,0.09921,38424.9643,3787.9957344602
1662706800,2022-09-09 07:00:00,GALAX3L/USDT,0.099,0.099166,0.096326,0.096326,51156.0689,5011.2846079737
1662703200,2022-09-09 06:00:00,GALAX3L/USDT,0.097124,0.099806,0.096736,0.09912,67627.7512,6587.9741470949
1662699600,2022-09-09 05:00:00,GALAX3L/USDT,0.097217,0.098245,0.095618,0.096965,89955.1659,8749.4442531113
1662696000,2022-09-09 04:00:00,GALAX3L/USDT,0.09378,0.097217,0.0932,0.096989,28138.2096,2684.9360806882
1662692400,2022-09-09 03:00:00,GALAX3L/USDT,0.090592,0.094,0.090536,0.093823,52335.0958,4846.8263277314
1662688800,2022-09-09 02:00:00,GALAX3L/USDT,0.089789,0.09143,0.08978,0.090397,16839.1227,1530.3893443311
1662685200,2022-09-09 01:00:00,GALAX3L/USDT,0.089638,0.092,0.089638,0.090302,49983.9948,4529.8165732093
1662681600,2022-09-09 00:00:00,GALAX3L/USDT,0.087801,0.089638,0.086829,0.089307,11251.5567,997.8865812491
1662678000,2022-09-08 23:00:00,GALAX3L/USDT,0.086271,0.087703,0.085418,0.087703,44577.635,3834.5195829891
1662674400,2022-09-08 22:00:00,GALAX3L/USDT,0.086826,0.086829,0.085043,0.086266,3178.8252,271.420727133
1662670800,2022-09-08 21:00:00,GALAX3L/USDT,0.086728,0.086736,0.085541,0.086603,7999.8809,687.4999931606
1662667200,2022-09-08 20:00:00,GALAX3L/USDT,0.088524,0.08902,0.086829,0.087218,78028.5071,6894.0501673056
