https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SC,Volume BTC
1658498400,2022-07-22 14:00:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.0005,2777.77777778
1658494800,2022-07-22 13:00:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.0005,2777.77777778
1658491200,2022-07-22 12:00:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.0005,2777.77777778
1658487600,2022-07-22 11:00:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.0005,2777.77777778
1658484000,2022-07-22 10:00:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.0005,2777.77777778
1658480400,2022-07-22 09:00:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.0005,2777.77777778
1658476800,2022-07-22 08:00:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.0005,2777.77777778
1658473200,2022-07-22 07:00:00,SC/BTC,1.9e-07,1.9e-07,1.8e-07,1.8e-07,0.00172066,9202.35672514
1658469600,2022-07-22 06:00:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.0005,2777.77777778
1658466000,2022-07-22 05:00:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.0005,2777.77777778
1658462400,2022-07-22 04:00:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.0005,2777.77777778
1658458800,2022-07-22 03:00:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.0005,2777.77777778
1658455200,2022-07-22 02:00:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.0005,2777.77777778
1658451600,2022-07-22 01:00:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.0005,2777.77777778
1658449800,2022-07-22 00:30:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.0008305,4613.90435
1658448000,2022-07-22 00:00:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.0005,2777.77777778
1658444400,2022-07-21 23:00:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.0005,2777.77777778
1658440800,2022-07-21 22:00:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.0005,2777.77777778
1658437200,2022-07-21 21:00:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.0005,2777.77777778
1658433600,2022-07-21 20:00:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.0005,2777.77777778
1658430000,2022-07-21 19:00:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.0005,2777.77777778
1658426400,2022-07-21 18:00:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.0005,2777.77777778
1658422800,2022-07-21 17:00:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.0005,2777.77777778
1658419200,2022-07-21 16:00:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.0005,2777.77777778
1658415600,2022-07-21 15:00:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.0005,2777.77777778
1658412000,2022-07-21 14:00:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.0005,2777.77777778
1658408400,2022-07-21 13:00:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.0005,2777.77777778
1658406600,2022-07-21 12:30:00,SC/BTC,1.9e-07,1.9e-07,1.8e-07,1.8e-07,0.00733292,40708.953588
1658404800,2022-07-21 12:00:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.0005,2777.77777778
1658401200,2022-07-21 11:00:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.0005,2777.77777778
1658399400,2022-07-21 10:30:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.00012821,674.84210526
1658397600,2022-07-21 10:00:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.00893866,49659.22453424
1658394000,2022-07-21 09:00:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.0005,2777.77777778
1658390400,2022-07-21 08:00:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.0005,2777.77777778
1658386800,2022-07-21 07:00:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.0005,2777.77777778
1658383200,2022-07-21 06:00:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.0005,2777.77777778
1658379600,2022-07-21 05:00:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.0005,2777.77777778
1658376000,2022-07-21 04:00:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.0005,2777.77777778
1658372400,2022-07-21 03:00:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.0005,2777.77777778
1658368800,2022-07-21 02:00:00,SC/BTC,1.9e-07,1.9e-07,1.8e-07,1.8e-07,0.00056886,3140.21238355
1658367000,2022-07-21 01:30:00,SC/BTC,1.9e-07,2e-07,1.9e-07,2e-07,0.00062223,3231.65498778
1658365200,2022-07-21 01:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0005,2631.57894737
1658363400,2022-07-21 00:30:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.06787595,357241.8461129
1658361600,2022-07-21 00:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0005,2631.57894737
1658358000,2022-07-20 23:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.00193465,10182.40894737
1658354400,2022-07-20 22:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0005,2631.57894737
1658352600,2022-07-20 21:30:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.25092028,1320633.10255127
1658350800,2022-07-20 21:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0005,2631.57894737
1658349000,2022-07-20 20:30:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.05870117,308953.5709415
1658347200,2022-07-20 20:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0005,2631.57894737
1658343600,2022-07-20 19:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0005,2631.57894737
1658340000,2022-07-20 18:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0005,2631.57894737
1658336400,2022-07-20 17:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0005,2631.57894737
1658332800,2022-07-20 16:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0005,2631.57894737
1658329200,2022-07-20 15:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0005,2631.57894737
1658325600,2022-07-20 14:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0005,2631.57894737
1658323800,2022-07-20 13:30:00,SC/BTC,2e-07,2e-07,2e-07,2e-07,0.00953873,47693.65
1658322000,2022-07-20 13:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0005,2631.57894737
1658320200,2022-07-20 12:30:00,SC/BTC,2e-07,2e-07,1.9e-07,1.9e-07,0.00045773,2356.21815
1658318400,2022-07-20 12:00:00,SC/BTC,2e-07,2e-07,1.9e-07,1.9e-07,0.0105,52631.57894737
1658314800,2022-07-20 11:00:00,SC/BTC,1.9e-07,2e-07,1.9e-07,2e-07,0.11537053,576984.22894737
1658313000,2022-07-20 10:30:00,SC/BTC,2e-07,2e-07,2e-07,2e-07,0.00386613,19330.65
1658311200,2022-07-20 10:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0005,2631.57894737
1658309400,2022-07-20 09:30:00,SC/BTC,2e-07,2e-07,2e-07,2e-07,0.0002,1000.0
1658307600,2022-07-20 09:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0005,2631.57894737
1658305800,2022-07-20 08:30:00,SC/BTC,2e-07,2e-07,1.9e-07,1.9e-07,0.2286638,1145872.27638115
1658304000,2022-07-20 08:00:00,SC/BTC,2e-07,2e-07,2e-07,2e-07,0.0008384,4192.03054801
1658302200,2022-07-20 07:30:00,SC/BTC,2e-07,2e-07,2e-07,2e-07,0.01057543,52877.16661152
1658300400,2022-07-20 07:00:00,SC/BTC,2e-07,2e-07,2e-07,2e-07,0.0005,2500.0
1658298600,2022-07-20 06:30:00,SC/BTC,2.1e-07,2.1e-07,2.1e-07,2.1e-07,0.00414151,19721.52380952
1658296800,2022-07-20 06:00:00,SC/BTC,2e-07,2e-07,2e-07,2e-07,0.0005,2500.0
1658293200,2022-07-20 05:00:00,SC/BTC,2e-07,2.1e-07,2e-07,2.1e-07,0.49132935,2339782.64173809
1658289600,2022-07-20 04:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0005,2631.57894737
1658287800,2022-07-20 03:30:00,SC/BTC,2e-07,2e-07,2e-07,2e-07,0.00070019,3500.98633637
1658286000,2022-07-20 03:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0005,2631.57894737
1658284200,2022-07-20 02:30:00,SC/BTC,1.9e-07,2.1e-07,1.9e-07,2.1e-07,0.00992631,50861.60485412
1658282400,2022-07-20 02:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0005,2631.57894737
1658278800,2022-07-20 01:00:00,SC/BTC,1.9e-07,2e-07,1.9e-07,2e-07,0.0177193,88728.09235263
1658275200,2022-07-20 00:00:00,SC/BTC,1.9e-07,2e-07,1.9e-07,2e-07,0.28716174,1435940.31321301
1658271600,2022-07-19 23:00:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.0005,2777.77777778
1658268000,2022-07-19 22:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0005,2631.57894737
1658264400,2022-07-19 21:00:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.0005,2777.77777778
1658260800,2022-07-19 20:00:00,SC/BTC,1.8e-07,1.9e-07,1.8e-07,1.9e-07,0.00061,3356.7251462
1658257200,2022-07-19 19:00:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.0005,2777.77777778
1658253600,2022-07-19 18:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.27413121,1442795.8676783
1658250000,2022-07-19 17:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0005,2631.57894737
1658246400,2022-07-19 16:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0005,2631.57894737
1658242800,2022-07-19 15:00:00,SC/BTC,1.9e-07,2e-07,1.9e-07,2e-07,0.0105,52631.57894737
1658239200,2022-07-19 14:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0005,2631.57894737
1658235600,2022-07-19 13:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0005,2631.57894737
1658232000,2022-07-19 12:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0005,2631.57894737
1658228400,2022-07-19 11:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0005,2631.57894737
1658224800,2022-07-19 10:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0005,2631.57894737
1658221200,2022-07-19 09:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0005,2631.57894737
1658217600,2022-07-19 08:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0005,2631.57894737
1658215800,2022-07-19 07:30:00,SC/BTC,2e-07,2e-07,2e-07,2e-07,0.19606854,980342.74046259
1658214000,2022-07-19 07:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0005,2631.57894737
1658210400,2022-07-19 06:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0005,2631.57894737
1658206800,2022-07-19 05:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0005,2631.57894737
1658203200,2022-07-19 04:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0005,2631.57894737
1658199600,2022-07-19 03:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0005,2631.57894737
1658196000,2022-07-19 02:00:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.0005,2777.77777778
1658192400,2022-07-19 01:00:00,SC/BTC,1.9e-07,1.9e-07,1.8e-07,1.8e-07,0.00047368,2631.57894737
1658188800,2022-07-19 00:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.03273265,172277.10717197
1658187000,2022-07-18 23:30:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0082772,43564.23497086
1658185200,2022-07-18 23:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0005,2631.57894737
1658181600,2022-07-18 22:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0005,2631.57894737
1658178000,2022-07-18 21:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0005,2631.57894737
1658174400,2022-07-18 20:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0005,2631.57894737
1658170800,2022-07-18 19:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0005,2631.57894737
1658167200,2022-07-18 18:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0005,2631.57894737
1658163600,2022-07-18 17:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.00155444,8181.30116961
1658161800,2022-07-18 16:30:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0009842,5180.0
1658160000,2022-07-18 16:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.06323348,332807.8080612
1658158200,2022-07-18 15:30:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.07664576,403398.74753845
1658156400,2022-07-18 15:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0005,2631.57894737
1658152800,2022-07-18 14:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0005,2631.57894737
1658149200,2022-07-18 13:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0005,2631.57894737
1658145600,2022-07-18 12:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0005,2631.57894737
1658142000,2022-07-18 11:00:00,SC/BTC,2e-07,2e-07,1.9e-07,2e-07,0.2441688,1223607.18662498
1658140200,2022-07-18 10:30:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.02676603,140873.88296112
1658138400,2022-07-18 10:00:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.0005,2777.77777778
1658134800,2022-07-18 09:00:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.0005,2777.77777778
1658133000,2022-07-18 08:30:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.00011799,621.05263157
1658131200,2022-07-18 08:00:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.0005,2777.77777778
1658127600,2022-07-18 07:00:00,SC/BTC,1.9e-07,1.9e-07,1.8e-07,1.8e-07,0.03941054,213187.26315789
1658122200,2022-07-18 05:30:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.00052539,2765.21052633
1658116800,2022-07-18 04:00:00,SC/BTC,2e-07,2e-07,2e-07,2e-07,0.00037476,1873.8
1658104200,2022-07-18 00:30:00,SC/BTC,1.9e-07,2e-07,1.9e-07,2e-07,0.00588745,30960.0
1658091600,2022-07-17 21:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.00016651,876.36842106
1658044800,2022-07-17 08:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.00532426,28022.43285915
1658043000,2022-07-17 07:30:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.00025451,1339.56714085
1657992600,2022-07-16 17:30:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.000101,531.57894737
1657987200,2022-07-16 16:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.02404491,126552.17781956
1657980000,2022-07-16 14:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0135698,71420.0
1657974600,2022-07-16 12:30:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.00030564,1608.66428571
1657931400,2022-07-16 00:30:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.02129002,112052.76155586
1657890000,2022-07-15 13:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.000101,531.57894737
1657882800,2022-07-15 11:00:00,SC/BTC,1.8e-07,2e-07,1.8e-07,2e-07,0.01492478,82414.90303164
1657881000,2022-07-15 10:30:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.000101,531.57894737
1657852200,2022-07-15 02:30:00,SC/BTC,1.8e-07,1.9e-07,1.8e-07,1.9e-07,0.00028549,1556.79601266
1657848600,2022-07-15 01:30:00,SC/BTC,1.9e-07,1.9e-07,1.8e-07,1.8e-07,0.00298773,15735.05798878
1657821600,2022-07-14 18:00:00,SC/BTC,2e-07,2e-07,1.9e-07,1.9e-07,0.00051079,2621.16052632
1657819800,2022-07-14 17:30:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.00010099,531.57894736
1657801800,2022-07-14 12:30:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.00780668,41087.81138498
1657787400,2022-07-14 08:30:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.01162838,61202.02067742
1657785600,2022-07-14 08:00:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.01084256,60236.49952084
1657758600,2022-07-14 00:30:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.00309418,16285.15789474
1657726200,2022-07-13 15:30:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.005472,28800.0
1657701000,2022-07-13 08:30:00,SC/BTC,1.9e-07,1.9e-07,1.8e-07,1.8e-07,0.00010538,556.22222222
1657602000,2022-07-12 05:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.00010099,531.57894736
1657600200,2022-07-12 04:30:00,SC/BTC,2e-07,2e-07,2e-07,2e-07,0.000101,505.0
1657575000,2022-07-11 21:30:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.00017998,999.94439169
1657564200,2022-07-11 18:30:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.00024647,1297.22276625
1657558800,2022-07-11 17:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.00595802,31358.0
1657555200,2022-07-11 16:00:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.00828977,46054.32936105
1657551600,2022-07-11 15:00:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.01293589,71866.07941825
1657542600,2022-07-11 12:30:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.00014588,767.8388564
1657522800,2022-07-11 07:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.00410713,21616.5234096
1657521000,2022-07-11 06:30:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.05790518,304764.11702107
1657515600,2022-07-11 05:00:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.00042247,2223.56219739
1657510200,2022-07-11 03:30:00,SC/BTC,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.00188245,9907.67060348
