https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GLQ,Volume BTC
1658102400,2022-07-18 00:00:00,GLQ/BTC,0.0000000874,0.0000001034,0.0000000874,0.0000000934,309278.6095,0.02834309515032
1658016000,2022-07-17 00:00:00,GLQ/BTC,0.0000000917,0.0000000918,0.0000000851,0.0000000857,100892.6509,0.00876402545206
1657929600,2022-07-16 00:00:00,GLQ/BTC,0.0000000898,0.0000001019,0.0000000875,0.000000091,77195.3059,0.00706732466246
1657843200,2022-07-15 00:00:00,GLQ/BTC,0.0000000854,0.0000000996,0.0000000846,0.0000000867,373287.7694,0.03347634171962
1657756800,2022-07-14 00:00:00,GLQ/BTC,0.000000078,0.0000000854,0.0000000771,0.0000000854,59074.7596,0.0047085939112
1657670400,2022-07-13 00:00:00,GLQ/BTC,0.0000000749,0.0000000848,0.0000000709,0.0000000782,1159040.2757,0.08625827624489
1657584000,2022-07-12 00:00:00,GLQ/BTC,0.0000000733,0.0000000768,0.0000000713,0.0000000732,445842.5531,0.03272791816133
1657497600,2022-07-11 00:00:00,GLQ/BTC,0.0000000788,0.000000079,0.0000000731,0.0000000741,256769.2914,0.01935042389133
1657411200,2022-07-10 00:00:00,GLQ/BTC,0.0000000751,0.0000001368,0.0000000729,0.000000079,1276232.96530619,0.11318284807543187
1657324800,2022-07-09 00:00:00,GLQ/BTC,0.0000000781,0.0000000782,0.0000000734,0.0000000734,42162.6197,0.00317684283008
1657238400,2022-07-08 00:00:00,GLQ/BTC,0.0000000798,0.0000000836,0.0000000735,0.000000078,1256292.6989,0.09428589170872
1657152000,2022-07-07 00:00:00,GLQ/BTC,0.0000000803,0.0000000858,0.0000000755,0.0000000755,232757.255,0.01890977974129
1657065600,2022-07-06 00:00:00,GLQ/BTC,0.0000000767,0.0000001399,0.0000000735,0.0000000823,6553205.1336,0.60561207567052
1656979200,2022-07-05 00:00:00,GLQ/BTC,0.0000000731,0.0000000778,0.000000072,0.0000000732,533274.9599,0.04040225356767
1656892800,2022-07-04 00:00:00,GLQ/BTC,0.0000000759,0.0000000762,0.0000000727,0.0000000734,1519029.35100892,0.115016743405060338
1656806400,2022-07-03 00:00:00,GLQ/BTC,0.0000000742,0.0000000763,0.0000000725,0.0000000761,258349.24916622,0.019051200962409342
1656720000,2022-07-02 00:00:00,GLQ/BTC,0.000000073,0.0000000764,0.000000071,0.0000000741,28972272.0098276,2.089522149681328955
1656633600,2022-07-01 00:00:00,GLQ/BTC,0.0000000724,0.0000000763,0.0000000694,0.0000000733,133181815.26769492,9.860190016888556752
1656547200,2022-06-30 00:00:00,GLQ/BTC,0.0000000742,0.0000000795,0.000000072,0.0000000751,153815652.5896,11.59910843212458
1656460800,2022-06-29 00:00:00,GLQ/BTC,0.0000000777,0.0000001,0.0000000735,0.0000000742,162981364.7009503,12.361925343115322327
1656374400,2022-06-28 00:00:00,GLQ/BTC,0.000000076,0.0000000791,0.0000000728,0.000000078,126771571.18825822,9.513882025395814917
1656288000,2022-06-27 00:00:00,GLQ/BTC,0.000000074,0.0000000975,0.000000074,0.0000000767,110635396.30653793,8.802201833048688428
1656201600,2022-06-26 00:00:00,GLQ/BTC,0.00000007,0.0000000799,0.00000007,0.0000000749,47507239.29057898,3.483533953955259302
1656115200,2022-06-25 00:00:00,GLQ/BTC,0.0000000728,0.0000000733,0.0000000671,0.0000000701,15911072.1544,1.09773020645707
1656028800,2022-06-24 00:00:00,GLQ/BTC,0.0000000643,0.0000000798,0.0000000634,0.0000000717,9743200.47043541,0.641857328263819983
1655942400,2022-06-23 00:00:00,GLQ/BTC,0.0000000637,0.0000000644,0.0000000626,0.0000000644,17552.6189,0.00111590479505
1655856000,2022-06-22 00:00:00,GLQ/BTC,0.0000000614,0.0000000687,0.0000000592,0.0000000637,2344153.97914099,0.147659435570179439
1655769600,2022-06-21 00:00:00,GLQ/BTC,0.0000000702,0.0000000713,0.0000000592,0.0000000592,311588.2005,0.01965450348464
1655683200,2022-06-20 00:00:00,GLQ/BTC,0.0000000698,0.000000074,0.0000000696,0.0000000702,202179.0372,0.0142425359736
1655596800,2022-06-19 00:00:00,GLQ/BTC,0.0000000679,0.0000000715,0.0000000649,0.0000000698,508215.98724374,0.034413755691889946
1655510400,2022-06-18 00:00:00,GLQ/BTC,0.0000000705,0.0000000777,0.000000064,0.0000000658,507613.25919614,0.034947213063809003
1655424000,2022-06-17 00:00:00,GLQ/BTC,0.0000000672,0.000000078,0.0000000667,0.0000000708,381907.94398437,0.027096503602049329
1655337600,2022-06-16 00:00:00,GLQ/BTC,0.0000000771,0.0000000787,0.0000000675,0.0000000675,292024.3117,0.02145623732754
1655251200,2022-06-15 00:00:00,GLQ/BTC,0.000000083,0.000000085,0.000000071,0.0000000773,3800121.46733209,0.288281122961308233
1655164800,2022-06-14 00:00:00,GLQ/BTC,0.000000079,0.000000109,0.000000071,0.000000082,1692699.33751611,0.14939298886019534
1655078400,2022-06-13 00:00:00,GLQ/BTC,0.00000008,0.000000084,0.000000073,0.000000076,428500.5009784,0.033719988198699
1654992000,2022-06-12 00:00:00,GLQ/BTC,0.000000081,0.000000083,0.000000076,0.000000079,442746.3203,0.0356457990966
1654905600,2022-06-11 00:00:00,GLQ/BTC,0.00000009,0.000000093,0.00000008,0.00000008,552074.79261584,0.04653325284029959
1654819200,2022-06-10 00:00:00,GLQ/BTC,0.000000089,0.000000095,0.000000088,0.00000009,451890.0971,0.040453023476
1654732800,2022-06-09 00:00:00,GLQ/BTC,0.000000094,0.000000094,0.000000084,0.000000086,537622.90069411,0.04758458750109935
1654646400,2022-06-08 00:00:00,GLQ/BTC,0.000000095,0.000000099,0.000000092,0.000000094,379708.61624081,0.03595278651199938
1654560000,2022-06-07 00:00:00,GLQ/BTC,0.000000096,0.000000194,0.000000093,0.000000093,5507521.12006695,0.63414606821499379
1654473600,2022-06-06 00:00:00,GLQ/BTC,0.000000088,0.000000104,0.000000079,0.0000001,1068492.5696,0.0961205023265
1654387200,2022-06-05 00:00:00,GLQ/BTC,0.000000083,0.000000099,0.00000008,0.000000087,1737198.2535,0.1600464588429
1654300800,2022-06-04 00:00:00,GLQ/BTC,0.000000081,0.000000083,0.000000078,0.000000082,194873.792575,0.01545633145
1654214400,2022-06-03 00:00:00,GLQ/BTC,0.000000086,0.000000088,0.00000008,0.000000083,423679.92265909,0.03572677631119992
1654128000,2022-06-02 00:00:00,GLQ/BTC,0.000000089,0.000000092,0.000000085,0.000000085,92520.83108612,0.00814974396099946
1654041600,2022-06-01 00:00:00,GLQ/BTC,0.000000104,0.00000014,0.000000085,0.000000087,1514237.59642038,0.15856143164009914
1653955200,2022-05-31 00:00:00,GLQ/BTC,0.000000091,0.000000105,0.000000086,0.000000104,946985.28768571,0.09085615763629961
1653868800,2022-05-30 00:00:00,GLQ/BTC,0.000000098,0.000000101,0.000000089,0.000000089,181275.8564562,0.01725554829599668
1653782400,2022-05-29 00:00:00,GLQ/BTC,0.000000113,0.000000113,0.000000093,0.000000098,1688918.24616066,0.16919773637409884
1653696000,2022-05-28 00:00:00,GLQ/BTC,0.000000107,0.00000012,0.000000107,0.000000112,115958.01455637,0.01322826695549801
1653609600,2022-05-27 00:00:00,GLQ/BTC,0.000000115,0.000000117,0.000000106,0.000000112,196818.49517876,0.02190092817749988
1653523200,2022-05-26 00:00:00,GLQ/BTC,0.000000121,0.000000121,0.000000112,0.000000113,28619.07016271,0.00334122570989978
1653436800,2022-05-25 00:00:00,GLQ/BTC,0.000000121,0.000000125,0.000000117,0.00000012,102064.51690025,0.0121630601683985
1653350400,2022-05-24 00:00:00,GLQ/BTC,0.00000013,0.000000133,0.000000118,0.000000119,51084.2143,0.0064014739019
1653264000,2022-05-23 00:00:00,GLQ/BTC,0.000000124,0.000000139,0.00000012,0.00000013,1095305.8876,0.1445296367612
1653177600,2022-05-22 00:00:00,GLQ/BTC,0.000000124,0.000000135,0.000000117,0.000000124,229329.8532506,0.0286846043402996
1653091200,2022-05-21 00:00:00,GLQ/BTC,0.000000119,0.000000127,0.000000118,0.00000012,175397.2153,0.0211970932932
1653004800,2022-05-20 00:00:00,GLQ/BTC,0.000000115,0.000000124,0.000000112,0.000000117,350576.18640085,0.04154902035679945
1652918400,2022-05-19 00:00:00,GLQ/BTC,0.000000118,0.000000143,0.000000111,0.000000117,1420253.59066385,0.17105479314879815
1652832000,2022-05-18 00:00:00,GLQ/BTC,0.000000125,0.000000127,0.000000114,0.00000012,576431.81228333,0.0709584346198996
1652745600,2022-05-17 00:00:00,GLQ/BTC,0.000000125,0.000000129,0.000000123,0.000000123,4661.3715,0.0005868008297
1652659200,2022-05-16 00:00:00,GLQ/BTC,0.000000123,0.000000129,0.000000121,0.000000126,453628.05655198,0.05637252492559948
1652572800,2022-05-15 00:00:00,GLQ/BTC,0.00000011,0.000000224,0.00000011,0.000000124,1346118.18585844,0.18010559237589864
1652486400,2022-05-14 00:00:00,GLQ/BTC,0.000000122,0.000000122,0.000000106,0.000000115,76126.85297533,0.00869382759209881
1652400000,2022-05-13 00:00:00,GLQ/BTC,0.00000011,0.000000122,0.00000011,0.000000117,217828.38889752,0.02554328943719992
1652313600,2022-05-12 00:00:00,GLQ/BTC,0.000000117,0.000000127,0.000000104,0.000000104,498046.29838474,0.05627083751699819
1652227200,2022-05-11 00:00:00,GLQ/BTC,0.00000013,0.000000136,0.000000059,0.000000116,397962.2575,0.0485764265625
1652140800,2022-05-10 00:00:00,GLQ/BTC,0.000000134,0.000000146,0.00000013,0.00000013,149912.3881,0.0199293505383
1652054400,2022-05-09 00:00:00,GLQ/BTC,0.000000151,0.000000151,0.000000133,0.000000133,198609.7379,0.0274569296591
1651968000,2022-05-08 00:00:00,GLQ/BTC,0.000000151,0.000000155,0.000000144,0.00000015,50205.0651,0.0074327776939
1651881600,2022-05-07 00:00:00,GLQ/BTC,0.000000137,0.000000153,0.000000135,0.000000146,357407.40652352,0.05098006921409872
1651795200,2022-05-06 00:00:00,GLQ/BTC,0.000000137,0.000000144,0.000000136,0.000000138,66013.63887826,0.00904672137709988
1651708800,2022-05-05 00:00:00,GLQ/BTC,0.000000148,0.00000016,0.000000138,0.000000139,149905.7170302,0.0217602517424998
1651622400,2022-05-04 00:00:00,GLQ/BTC,0.00000015,0.000000151,0.000000131,0.000000145,1492594.28951491,0.20295320603367461
1651536000,2022-05-03 00:00:00,GLQ/BTC,0.000000141,0.000000151,0.000000139,0.00000015,476910.5842,0.0709218259386
1651449600,2022-05-02 00:00:00,GLQ/BTC,0.000000139,0.000000143,0.000000134,0.000000143,85669.9929,0.0117712135393
1651363200,2022-05-01 00:00:00,GLQ/BTC,0.000000157,0.000000157,0.000000135,0.00000014,1020372.4296,0.1475118350551
1651276800,2022-04-30 00:00:00,GLQ/BTC,0.000000164,0.000000172,0.000000157,0.000000158,139315.35778888,0.02280752329899856
1651190400,2022-04-29 00:00:00,GLQ/BTC,0.000000197,0.000000202,0.00000016,0.000000165,850171.6344,0.1496375288766
1651104000,2022-04-28 00:00:00,GLQ/BTC,0.000000192,0.000000199,0.00000019,0.000000195,146995.2322,0.0286085440781
1651017600,2022-04-27 00:00:00,GLQ/BTC,0.000000206,0.000000206,0.000000193,0.000000193,41818.07989805,0.0082407952225983
1650931200,2022-04-26 00:00:00,GLQ/BTC,0.000000211,0.000000212,0.000000199,0.000000203,411881.1264,0.0857003210735
1650844800,2022-04-25 00:00:00,GLQ/BTC,0.000000218,0.000000219,0.0000002,0.00000021,577192.5012,0.1209174914892
1650758400,2022-04-24 00:00:00,GLQ/BTC,0.000000235,0.000000239,0.000000218,0.000000218,206615.86371616,0.04800049020719748
1650672000,2022-04-23 00:00:00,GLQ/BTC,0.000000228,0.000000239,0.000000227,0.000000239,204897.03723246,0.04819709893939826
1650585600,2022-04-22 00:00:00,GLQ/BTC,0.000000226,0.000000234,0.000000223,0.000000232,237128.27821111,0.05479767666209974
1650499200,2022-04-21 00:00:00,GLQ/BTC,0.000000234,0.000000239,0.000000223,0.000000239,276609.11917264,0.06442597577159522
1650412800,2022-04-20 00:00:00,GLQ/BTC,0.00000025,0.00000025,0.000000233,0.000000238,394709.94069277,0.09356763789019973
1650326400,2022-04-19 00:00:00,GLQ/BTC,0.000000249,0.000000253,0.000000238,0.000000248,973152.62856746,0.23889008659529754
1650240000,2022-04-18 00:00:00,GLQ/BTC,0.000000256,0.000000256,0.000000244,0.000000249,471766.59377619,0.11776271368119988
1650153600,2022-04-17 00:00:00,GLQ/BTC,0.000000256,0.000000265,0.000000252,0.000000252,2966059.16238593,0.76650133221909959
1650067200,2022-04-16 00:00:00,GLQ/BTC,0.000000261,0.000000262,0.000000253,0.000000255,4397299.6233,1.1401727841623
1649980800,2022-04-15 00:00:00,GLQ/BTC,0.00000026,0.000000266,0.000000256,0.000000261,3585481.75889465,0.9328404690180983
1649894400,2022-04-14 00:00:00,GLQ/BTC,0.00000027,0.000000276,0.000000257,0.000000261,2215509.92971694,0.58341501683079603
1649808000,2022-04-13 00:00:00,GLQ/BTC,0.000000278,0.00000028,0.000000259,0.00000027,1793110.5832,0.4906688488082
1649721600,2022-04-12 00:00:00,GLQ/BTC,0.000000274,0.000000286,0.000000271,0.000000271,2692634.8479,0.7461645614631
1649635200,2022-04-11 00:00:00,GLQ/BTC,0.000000279,0.00000028,0.000000259,0.000000275,3347894.41782877,0.90949518347769806
1649548800,2022-04-10 00:00:00,GLQ/BTC,0.000000269,0.00000028,0.000000269,0.000000279,4264736.38502857,1.1793847046271996
1649462400,2022-04-09 00:00:00,GLQ/BTC,0.000000273,0.000000276,0.000000268,0.000000268,2282895.61051636,0.621873749736099
1649376000,2022-04-08 00:00:00,GLQ/BTC,0.000000272,0.000000278,0.000000265,0.000000274,3242253.53630505,0.88836237652769885
1649289600,2022-04-07 00:00:00,GLQ/BTC,0.00000028,0.000000283,0.000000267,0.000000272,1420357.41772813,0.38750090083339731
1649203200,2022-04-06 00:00:00,GLQ/BTC,0.000000284,0.000000286,0.000000273,0.00000028,3451293.6712,0.9676377093557
1649116800,2022-04-05 00:00:00,GLQ/BTC,0.000000282,0.00000029,0.000000279,0.000000284,3256727.9631,0.9233052300703
1649030400,2022-04-04 00:00:00,GLQ/BTC,0.000000295,0.000000298,0.000000275,0.000000283,201119.15740235,0.05806419880289795
1648944000,2022-04-03 00:00:00,GLQ/BTC,0.000000292,0.000000296,0.000000284,0.000000293,346161.7051,0.1003934794865
1648857600,2022-04-02 00:00:00,GLQ/BTC,0.000000287,0.000000294,0.000000282,0.000000294,1225028.0376,0.3516980492557
1648771200,2022-04-01 00:00:00,GLQ/BTC,0.000000285,0.000000288,0.000000273,0.000000287,1166360.27267142,0.3322279790175976
1648684800,2022-03-31 00:00:00,GLQ/BTC,0.000000294,0.000000296,0.000000276,0.000000281,1050808.0316,0.3070064331946
1648598400,2022-03-30 00:00:00,GLQ/BTC,0.000000287,0.000000302,0.000000279,0.000000295,2779922.2388,0.8086839104501
1648512000,2022-03-29 00:00:00,GLQ/BTC,0.00000028,0.000000305,0.000000273,0.000000287,3598716.82727437,1.01603555345129797
1648425600,2022-03-28 00:00:00,GLQ/BTC,0.000000275,0.000000286,0.000000265,0.00000028,2219272.87150075,0.6090961238497958
1648339200,2022-03-27 00:00:00,GLQ/BTC,0.000000281,0.000000289,0.000000272,0.000000274,2185482.9923,0.6130206622247
1648252800,2022-03-26 00:00:00,GLQ/BTC,0.000000273,0.000000288,0.000000273,0.000000279,3100685.25440629,0.86777691477629894
1648166400,2022-03-25 00:00:00,GLQ/BTC,0.00000028,0.000000289,0.000000268,0.000000273,1980450.34503021,0.54585247780639838
1648080000,2022-03-24 00:00:00,GLQ/BTC,0.000000278,0.000000289,0.000000269,0.000000278,3157726.82923239,0.87250181447189876
1647993600,2022-03-23 00:00:00,GLQ/BTC,0.000000278,0.000000282,0.00000027,0.000000279,1272656.0856,0.3533041088303
1647907200,2022-03-22 00:00:00,GLQ/BTC,0.000000273,0.000000286,0.000000267,0.000000278,1764890.2306,0.4928766645737
1647820800,2022-03-21 00:00:00,GLQ/BTC,0.000000276,0.000000282,0.000000272,0.000000279,434002.36729781,0.11987812478959994
1647734400,2022-03-20 00:00:00,GLQ/BTC,0.000000292,0.000000296,0.000000273,0.000000276,2404700.94850036,0.67517155446809972
1647648000,2022-03-19 00:00:00,GLQ/BTC,0.000000282,0.000000324,0.000000281,0.000000291,4484290.88513797,1.33926735749339695
1647561600,2022-03-18 00:00:00,GLQ/BTC,0.000000289,0.000000292,0.000000281,0.000000285,1480351.5192,0.4277716096577
1647475200,2022-03-17 00:00:00,GLQ/BTC,0.000000291,0.000000298,0.000000281,0.000000289,95721.6497,0.0275616196216
1647388800,2022-03-16 00:00:00,GLQ/BTC,0.000000303,0.000000309,0.000000285,0.000000285,1819951.1046,0.5427024679961
1647302400,2022-03-15 00:00:00,GLQ/BTC,0.00000029,0.000000308,0.000000289,0.000000303,2076893.3926,0.6266600967882
1647216000,2022-03-14 00:00:00,GLQ/BTC,0.000000296,0.000000303,0.000000285,0.000000285,1893873.36313762,0.55603514198359886
1647129600,2022-03-13 00:00:00,GLQ/BTC,0.000000309,0.000000309,0.000000288,0.000000296,1432030.81299427,0.42387887149259819
1647043200,2022-03-12 00:00:00,GLQ/BTC,0.000000298,0.000000317,0.000000295,0.000000308,1604950.6379,0.477363180485
1646956800,2022-03-11 00:00:00,GLQ/BTC,0.000000301,0.000000304,0.000000288,0.000000297,3168722.11625567,0.94617708966429697
1646870400,2022-03-10 00:00:00,GLQ/BTC,0.000000302,0.000000318,0.000000289,0.000000301,3520559.43125629,1.08049608058659958
1646784000,2022-03-09 00:00:00,GLQ/BTC,0.000000327,0.000000332,0.000000298,0.000000302,2910650.4498,0.8923839297316
1646697600,2022-03-08 00:00:00,GLQ/BTC,0.000000327,0.000000335,0.000000317,0.000000327,2017088.9387,0.6630257026483
1646611200,2022-03-07 00:00:00,GLQ/BTC,0.000000331,0.000000345,0.000000319,0.000000326,2685046.0001,0.8892943482732
1646524800,2022-03-06 00:00:00,GLQ/BTC,0.000000331,0.000000345,0.000000328,0.000000331,3235456.02171972,1.0865673512072966
1646438400,2022-03-05 00:00:00,GLQ/BTC,0.000000314,0.000000347,0.000000314,0.000000335,2868282.3358,0.9405173876502
1646352000,2022-03-04 00:00:00,GLQ/BTC,0.000000325,0.000000337,0.000000311,0.000000316,3126383.5732,1.0012725481
1646265600,2022-03-03 00:00:00,GLQ/BTC,0.000000316,0.000000337,0.000000309,0.000000326,1506321.615,0.477666112204
1646179200,2022-03-02 00:00:00,GLQ/BTC,0.00000031,0.000000329,0.000000302,0.000000315,1260590.2289,0.3963804676607
1646092800,2022-03-01 00:00:00,GLQ/BTC,0.000000306,0.000000334,0.0000003,0.00000031,2995212.26387569,0.93856440041301392
1646006400,2022-02-28 00:00:00,GLQ/BTC,0.000000328,0.000000332,0.000000298,0.000000306,3616417.10746329,1.14915496547069964
1645920000,2022-02-27 00:00:00,GLQ/BTC,0.000000323,0.000000341,0.000000314,0.00000033,1371869.779,0.4488563888986
1645833600,2022-02-26 00:00:00,GLQ/BTC,0.000000317,0.000000327,0.000000317,0.000000323,2955609.8624,0.9567061723188
