https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ALGO,Volume USDT
1656460800000.0,2022-06-29 00:00:00,ALGO/USDT,0.3129,0.3168,0.295,0.3017,177119.4305601591,53436.9322
1656374400000.0,2022-06-28 00:00:00,ALGO/USDT,0.3308,0.3374,0.311,0.3129,60590.52221156919,18958.7744
1656288000000.0,2022-06-27 00:00:00,ALGO/USDT,0.3319,0.3465,0.3248,0.3308,46800.60519951633,15481.6402
1656201600000.0,2022-06-26 00:00:00,ALGO/USDT,0.3516,0.36,0.3314,0.3319,43065.51220247063,14293.4435
1656115200000.0,2022-06-25 00:00:00,ALGO/USDT,0.3501,0.3571,0.335,0.3516,74456.53811149033,26178.9188
1656028800000.0,2022-06-24 00:00:00,ALGO/USDT,0.336,0.3582,0.335,0.3501,118813.88946015424,41596.7427
1655942400000.0,2022-06-23 00:00:00,ALGO/USDT,0.3142,0.3377,0.3126,0.336,144225.06101190473,48459.6205
1655856000000.0,2022-06-22 00:00:00,ALGO/USDT,0.3254,0.3318,0.3122,0.3142,273990.1047103756,86087.6909
1655769600000.0,2022-06-21 00:00:00,ALGO/USDT,0.319,0.3439,0.3148,0.3254,163157.327904118,53091.3945
1655683200000.0,2022-06-20 00:00:00,ALGO/USDT,0.3147,0.3268,0.302,0.319,367547.7793103448,117247.7416
1655596800000.0,2022-06-19 00:00:00,ALGO/USDT,0.2962,0.3189,0.2846,0.3147,151456.93898951382,47663.4987
1655510400000.0,2022-06-18 00:00:00,ALGO/USDT,0.3104,0.3147,0.2753,0.2962,273813.928089129,81103.6855
1655424000000.0,2022-06-17 00:00:00,ALGO/USDT,0.3018,0.3179,0.299,0.3104,111996.5,34763.7136
1655337600000.0,2022-06-16 00:00:00,ALGO/USDT,0.3407,0.3441,0.2958,0.3018,344635.5914512922,104011.0215
1655251200000.0,2022-06-15 00:00:00,ALGO/USDT,0.3087,0.3413,0.279,0.3407,742170.0137951277,252857.3237
1655164800000.0,2022-06-14 00:00:00,ALGO/USDT,0.3036,0.3108,0.2825,0.3087,428096.7343699385,132153.4619
1655078400000.0,2022-06-13 00:00:00,ALGO/USDT,0.3249,0.3291,0.2887,0.3036,836891.9364295126,254080.3919
1654992000000.0,2022-06-12 00:00:00,ALGO/USDT,0.3503,0.3517,0.3244,0.3249,262521.4783010157,85293.2283
1654905600000.0,2022-06-11 00:00:00,ALGO/USDT,0.3688,0.3798,0.3387,0.3503,234901.3511276049,82285.9433
1654819200000.0,2022-06-10 00:00:00,ALGO/USDT,0.4038,0.4045,0.3633,0.3688,367410.0970715835,135500.8438
1654732800000.0,2022-06-09 00:00:00,ALGO/USDT,0.4166,0.4179,0.3999,0.4038,224432.24343734523,90625.7399
1654646400000.0,2022-06-08 00:00:00,ALGO/USDT,0.399,0.4314,0.399,0.4166,664636.6709073451,276887.6371
1654560000000.0,2022-06-07 00:00:00,ALGO/USDT,0.413,0.4138,0.377,0.399,178189.70275689222,71097.6914
1654473600000.0,2022-06-06 00:00:00,ALGO/USDT,0.3915,0.4244,0.3906,0.4129,195492.83845967546,80718.993
1654387200000.0,2022-06-05 00:00:00,ALGO/USDT,0.3884,0.4029,0.3793,0.3915,351961.5716475096,137792.9553
1654300800000.0,2022-06-04 00:00:00,ALGO/USDT,0.3813,0.3902,0.3672,0.3884,166617.35504634396,64714.1807
1654214400000.0,2022-06-03 00:00:00,ALGO/USDT,0.3944,0.3972,0.3716,0.3813,225973.97692105954,86163.8774
1654128000000.0,2022-06-02 00:00:00,ALGO/USDT,0.3854,0.397,0.3766,0.3944,122927.85826572009,48482.7473
1654041600000.0,2022-06-01 00:00:00,ALGO/USDT,0.4109,0.4777,0.3743,0.3854,662905.4141152049,255483.7466
1653955200000.0,2022-05-31 00:00:00,ALGO/USDT,0.4198,0.4251,0.3954,0.4109,320766.44682404475,131802.933
1653868800000.0,2022-05-30 00:00:00,ALGO/USDT,0.3789,0.4236,0.3768,0.4198,217390.06646021915,91260.3499
1653782400000.0,2022-05-29 00:00:00,ALGO/USDT,0.3668,0.3797,0.3528,0.3789,770876.8160464503,292085.2256
1653696000000.0,2022-05-28 00:00:00,ALGO/USDT,0.3602,0.3739,0.3551,0.3668,1037851.5948745911,380683.965
1653609600000.0,2022-05-27 00:00:00,ALGO/USDT,0.3792,0.3844,0.3557,0.3602,186868.23847862295,67309.9395
1653523200000.0,2022-05-26 00:00:00,ALGO/USDT,0.4053,0.4123,0.367,0.3792,714527.4614978903,270948.8134
1653436800000.0,2022-05-25 00:00:00,ALGO/USDT,0.4187,0.422,0.3994,0.4053,83407.18554157414,33804.9323
1653350400000.0,2022-05-24 00:00:00,ALGO/USDT,0.4165,0.4222,0.391,0.4187,207148.29185574394,86732.9898
1653264000000.0,2022-05-23 00:00:00,ALGO/USDT,0.4424,0.4528,0.4106,0.4165,277150.568787515,115433.2119
1653177600000.0,2022-05-22 00:00:00,ALGO/USDT,0.4353,0.4487,0.4242,0.4424,110644.08295660037,48948.9423
1653091200000.0,2022-05-21 00:00:00,ALGO/USDT,0.4335,0.4433,0.4214,0.4353,256984.90719044337,111865.5301
1653004800000.0,2022-05-20 00:00:00,ALGO/USDT,0.4514,0.4591,0.4198,0.4335,280552.2069204152,121619.3817
1652918400000.0,2022-05-19 00:00:00,ALGO/USDT,0.4329,0.4636,0.4213,0.4514,1429797.8116969427,645410.7322
1652832000000.0,2022-05-18 00:00:00,ALGO/USDT,0.4955,0.5049,0.4314,0.4329,1273272.9655809654,551199.8668
1652745600000.0,2022-05-17 00:00:00,ALGO/USDT,0.46,0.5086,0.4584,0.4955,1179506.8902119072,584445.6641
1652659200000.0,2022-05-16 00:00:00,ALGO/USDT,0.4915,0.4915,0.4388,0.46,415697.30760869564,191220.7615
1652572800000.0,2022-05-15 00:00:00,ALGO/USDT,0.4639,0.4934,0.4449,0.4915,121186.6034587996,59563.2156
1652486400000.0,2022-05-14 00:00:00,ALGO/USDT,0.4427,0.4727,0.4191,0.4639,254576.28626859238,118097.9392
1652400000000.0,2022-05-13 00:00:00,ALGO/USDT,0.4227,0.5078,0.4158,0.4427,475024.0384007229,210293.1418
1652313600000.0,2022-05-12 00:00:00,ALGO/USDT,0.4502,0.4804,0.36,0.4223,1012438.4044518116,427552.7382
1652227200000.0,2022-05-11 00:00:00,ALGO/USDT,0.5859,0.6068,0.4044,0.4498,2625279.2258781684,1180850.5958
1652140800000.0,2022-05-10 00:00:00,ALGO/USDT,0.5738,0.6607,0.5526,0.5859,1417985.251066735,830797.5586
1652054400000.0,2022-05-09 00:00:00,ALGO/USDT,0.7287,0.7551,0.5675,0.5738,960335.5932380621,551040.5634
1651968000000.0,2022-05-08 00:00:00,ALGO/USDT,0.7494,0.7848,0.7076,0.7287,624534.8790997667,455098.5664
1651881600000.0,2022-05-07 00:00:00,ALGO/USDT,0.6975,0.7746,0.6726,0.7494,945995.0491059516,708928.6898
1651795200000.0,2022-05-06 00:00:00,ALGO/USDT,0.6347,0.7238,0.6262,0.6975,1542216.86609319,1075696.2641
1651708800000.0,2022-05-05 00:00:00,ALGO/USDT,0.7154,0.7295,0.6152,0.6347,730908.2910036236,463907.4923
1651622400000.0,2022-05-04 00:00:00,ALGO/USDT,0.6708,0.7187,0.6532,0.7154,547435.3474979033,391635.2476
1651536000000.0,2022-05-03 00:00:00,ALGO/USDT,0.6161,0.7413,0.6112,0.6708,1868405.482856291,1253326.3979
1651449600000.0,2022-05-02 00:00:00,ALGO/USDT,0.6009,0.6471,0.5801,0.6161,906788.8628469405,558672.6184
1651363200000.0,2022-05-01 00:00:00,ALGO/USDT,0.5677,0.6049,0.5641,0.6009,149248.20103178566,89683.244
1651276800000.0,2022-04-30 00:00:00,ALGO/USDT,0.6378,0.6395,0.5378,0.5677,436298.05055487057,247686.4033
1651190400000.0,2022-04-29 00:00:00,ALGO/USDT,0.6994,0.7093,0.6195,0.6378,382917.15537786135,244224.5617
1651104000000.0,2022-04-28 00:00:00,ALGO/USDT,0.6713,0.715,0.6608,0.6994,429868.4904203603,300650.0222
1651017600000.0,2022-04-27 00:00:00,ALGO/USDT,0.6547,0.6776,0.6486,0.6713,183105.008788917,122918.3924
1650931200000.0,2022-04-26 00:00:00,ALGO/USDT,0.703,0.7291,0.6432,0.6547,389673.24973270204,255119.0766
