https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BUY,Volume USDT
1660694400,2022-08-17 00:00:00,BUY/USDT,0.004602,0.004799,0.00452,0.004526,54959547.5417,254351.0475779693
1660608000,2022-08-16 00:00:00,BUY/USDT,0.004639,0.004933,0.004567,0.004603,53495450.5593,250095.1993001763
1660521600,2022-08-15 00:00:00,BUY/USDT,0.004759,0.004761,0.004567,0.004642,55632821.3184,258003.894971287
1660435200,2022-08-14 00:00:00,BUY/USDT,0.004751,0.00495,0.004609,0.004757,60853021.7056,289154.2596083889
1660348800,2022-08-13 00:00:00,BUY/USDT,0.004687,0.004996,0.004601,0.004735,61110564.3163,289932.7530649509
1660262400,2022-08-12 00:00:00,BUY/USDT,0.00462,0.00472,0.004431,0.00468,61706775.8863,284275.2084530231
1660176000,2022-08-11 00:00:00,BUY/USDT,0.004579,0.004801,0.00453,0.004619,55558431.8863,256004.6137134981
1660089600,2022-08-10 00:00:00,BUY/USDT,0.004547,0.004743,0.0045,0.004578,60483883.5501,275920.9141300359
1660003200,2022-08-09 00:00:00,BUY/USDT,0.004585,0.00463,0.0045,0.004549,63816980.5182,290674.3267133587
1659916800,2022-08-08 00:00:00,BUY/USDT,0.004541,0.00464,0.004451,0.004583,59774767.1078,272400.001046379
1659830400,2022-08-07 00:00:00,BUY/USDT,0.004546,0.00458,0.004438,0.004544,62861350.267,283174.7211012271
1659744000,2022-08-06 00:00:00,BUY/USDT,0.004722,0.00473,0.004418,0.004542,57091396.8814,261991.3873358176
1659657600,2022-08-05 00:00:00,BUY/USDT,0.004495,0.0048,0.004481,0.00473,61225050.2306,282100.9583978078
1659571200,2022-08-04 00:00:00,BUY/USDT,0.00449,0.004543,0.0043,0.004495,63278172.1866,282452.3611599345
1659484800,2022-08-03 00:00:00,BUY/USDT,0.0046,0.0048,0.004372,0.004489,58745216.0588,272092.4261497323
1659398400,2022-08-02 00:00:00,BUY/USDT,0.00467,0.004699,0.004551,0.004599,58717275.9557,271568.0807770168
1659312000,2022-08-01 00:00:00,BUY/USDT,0.004653,0.004809,0.00455,0.004673,60270468.5821,279707.6106522673
1659225600,2022-07-31 00:00:00,BUY/USDT,0.004553,0.005026,0.004501,0.004656,79274763.1575,371017.3754987074
1659139200,2022-07-30 00:00:00,BUY/USDT,0.00557,0.005599,0.00441,0.004552,136071541.507969,647843.48450416403475
1659052800,2022-07-29 00:00:00,BUY/USDT,0.005615,0.005696,0.005499,0.005573,46544262.338,260740.6588022247
1658966400,2022-07-28 00:00:00,BUY/USDT,0.005449,0.0058,0.005359,0.005614,49139398.594,270472.2993672103
1658880000,2022-07-27 00:00:00,BUY/USDT,0.005231,0.005509,0.005158,0.005469,51125506.3345,269080.3244681706
1658793600,2022-07-26 00:00:00,BUY/USDT,0.005216,0.005315,0.005154,0.005231,50751548.3893,264011.2876255243
1658707200,2022-07-25 00:00:00,BUY/USDT,0.005502,0.005528,0.005186,0.005218,53269479.051,282337.064906974
1658620800,2022-07-24 00:00:00,BUY/USDT,0.005541,0.005712,0.00542,0.005503,50657438.4777,281092.6859175005
1658534400,2022-07-23 00:00:00,BUY/USDT,0.005624,0.0058,0.005411,0.005539,49473451.6218,277423.0569561053
1658448000,2022-07-22 00:00:00,BUY/USDT,0.005902,0.006179,0.005538,0.005629,45884245.6717,269095.0989289934
1658361600,2022-07-21 00:00:00,BUY/USDT,0.006088,0.006169,0.005636,0.005903,47281022.9855,277157.7982507757
1658275200,2022-07-20 00:00:00,BUY/USDT,0.00589,0.006391,0.00562,0.006091,41215914.13778921,243795.25198168832725
1658188800,2022-07-19 00:00:00,BUY/USDT,0.005494,0.006384,0.0054,0.005874,50739023.98722119,294909.10615372065492
1658102400,2022-07-18 00:00:00,BUY/USDT,0.005846,0.006,0.0054,0.005495,50762301.66617842,286263.86746834868526
1658016000,2022-07-17 00:00:00,BUY/USDT,0.005059,0.00765,0.00491,0.00584,80787872.14867269,477284.34361900307989
1657929600,2022-07-16 00:00:00,BUY/USDT,0.004705,0.005124,0.004676,0.005065,54430545.05972825,261395.82066155512372
1657843200,2022-07-15 00:00:00,BUY/USDT,0.004719,0.00478,0.00455,0.004709,24782661.49945866,115729.17883950348028
1657756800,2022-07-14 00:00:00,BUY/USDT,0.004697,0.004746,0.004406,0.004718,8941155.27530081,41152.14259200880138
1657670400,2022-07-13 00:00:00,BUY/USDT,0.00457,0.004799,0.004494,0.004694,7670525.76487431,35489.44347999630283
1657584000,2022-07-12 00:00:00,BUY/USDT,0.004644,0.00489,0.004463,0.00457,6671451.47454139,30971.78922738650302
1657497600,2022-07-11 00:00:00,BUY/USDT,0.004824,0.0052,0.00462,0.004668,7234670.17127851,34958.38490176236591
1657411200,2022-07-10 00:00:00,BUY/USDT,0.00515,0.00522,0.00481,0.004825,6313259.01810719,31636.41405767198125
1657324800,2022-07-09 00:00:00,BUY/USDT,0.00506,0.005296,0.004999,0.005151,6387923.84176978,33018.85587579409397
1657238400,2022-07-08 00:00:00,BUY/USDT,0.005416,0.005499,0.004992,0.005057,7278504.59988497,37509.5420400030093
1657152000,2022-07-07 00:00:00,BUY/USDT,0.005332,0.00546,0.00495,0.005422,7161001.69372143,37038.73963479351291
1657065600,2022-07-06 00:00:00,BUY/USDT,0.004605,0.00548,0.004574,0.005341,8029660.69195911,38890.05371361417099
1656979200,2022-07-05 00:00:00,BUY/USDT,0.004794,0.004864,0.00441,0.004604,7560611.56804107,35318.91268459225708
1656892800,2022-07-04 00:00:00,BUY/USDT,0.004614,0.004989,0.00445,0.004797,5715661.15005482,27201.71074990642342
1656806400,2022-07-03 00:00:00,BUY/USDT,0.00473,0.0048,0.0043,0.004614,3503798.55163474,16097.62288849179283
1656720000,2022-07-02 00:00:00,BUY/USDT,0.005085,0.005129,0.00451,0.004699,7022507.92279664,33229.93641746718982
1656633600,2022-07-01 00:00:00,BUY/USDT,0.005384,0.00555,0.00488,0.005085,4757922.33141111,24442.17826232286641
1656547200,2022-06-30 00:00:00,BUY/USDT,0.005536,0.0056,0.005121,0.005373,1309834.82016627,7067.18210412784888
1656460800,2022-06-29 00:00:00,BUY/USDT,0.00582,0.005987,0.0055,0.005536,2950229.93903306,17012.510942248978
1656374400,2022-06-28 00:00:00,BUY/USDT,0.005566,0.006,0.005487,0.00582,5780905.22709421,34103.2100292662285
1656288000,2022-06-27 00:00:00,BUY/USDT,0.005543,0.00583,0.00544,0.0056,2836456.15377152,16135.83589804541164
1656201600,2022-06-26 00:00:00,BUY/USDT,0.005968,0.006017,0.005464,0.005584,4909386.36766659,28363.67310240007329
1656115200,2022-06-25 00:00:00,BUY/USDT,0.006,0.006269,0.005763,0.005975,25080776.70928525,149476.20352895982875
1656028800,2022-06-24 00:00:00,BUY/USDT,0.005711,0.006239,0.00561,0.006036,15120073.12759866,88841.89329532647337
1655942400,2022-06-23 00:00:00,BUY/USDT,0.00556,0.005968,0.00548,0.00574,4477594.9409774,25767.09620569194989
1655856000,2022-06-22 00:00:00,BUY/USDT,0.005489,0.005994,0.005178,0.005594,10588279.63083861,58921.21339482402314
1655769600,2022-06-21 00:00:00,BUY/USDT,0.004864,0.0065,0.004801,0.005492,18045381.86406434,102714.00440672607915
1655683200,2022-06-20 00:00:00,BUY/USDT,0.004841,0.0062,0.00451,0.00487,19194077.96032491,101745.81874830752157
1655596800,2022-06-19 00:00:00,BUY/USDT,0.00362,0.00672,0.00357,0.004878,34607762.96216183,186692.83243399146619
1655510400,2022-06-18 00:00:00,BUY/USDT,0.00395,0.004013,0.00335,0.00362,5784033.76301632,21776.75080250750178
1655424000,2022-06-17 00:00:00,BUY/USDT,0.003948,0.004137,0.003841,0.00398,2435133.22203945,9664.36351968924011
1655337600,2022-06-16 00:00:00,BUY/USDT,0.0045,0.00453,0.00392,0.00392,2681484.91107876,11162.29393404279921
1655251200,2022-06-15 00:00:00,BUY/USDT,0.004,0.0047,0.00372,0.00446,5772089.26577136,23625.89832695558021
1655164800,2022-06-14 00:00:00,BUY/USDT,0.00412,0.00419,0.00382,0.004,5879476.33135768,23426.1061551279018
1655078400,2022-06-13 00:00:00,BUY/USDT,0.00472,0.00474,0.00401,0.00409,6498320.29845456,28107.9507830261329
1654992000,2022-06-12 00:00:00,BUY/USDT,0.00497,0.00519,0.00447,0.00472,8071247.25124612,39042.7452622662514
1654905600,2022-06-11 00:00:00,BUY/USDT,0.00564,0.00578,0.00461,0.00499,13224050.82622791,68672.0070078564794
1654819200,2022-06-10 00:00:00,BUY/USDT,0.00558,0.00608,0.00518,0.00565,13707307.36789515,76328.0494351849704
1654732800,2022-06-09 00:00:00,BUY/USDT,0.0057,0.00579,0.00543,0.00561,4433444.32431401,24932.3207481947214
1654646400,2022-06-08 00:00:00,BUY/USDT,0.00555,0.00585,0.00549,0.0057,3990484.48837771,22712.0346082183399
1654560000,2022-06-07 00:00:00,BUY/USDT,0.00549,0.00578,0.0052,0.00555,5883122.83727947,32496.7163859436867
1654473600,2022-06-06 00:00:00,BUY/USDT,0.00613,0.00657,0.00544,0.00552,13845507.36340502,82629.3928358239042
1654387200,2022-06-05 00:00:00,BUY/USDT,0.00596,0.00687,0.00573,0.00613,12432452.17122828,78461.6145416837046
1654300800,2022-06-04 00:00:00,BUY/USDT,0.00576,0.00604,0.0056,0.00596,2445676.60172373,14105.2802706298125
1654214400,2022-06-03 00:00:00,BUY/USDT,0.00575,0.0059,0.00546,0.00576,2749643.02788788,15623.9165552282717
1654128000,2022-06-02 00:00:00,BUY/USDT,0.00572,0.00575,0.0054,0.00575,2646143.84500465,14847.1534783678393
1654041600,2022-06-01 00:00:00,BUY/USDT,0.00619,0.00625,0.00559,0.00569,3600544.62736719,21457.9196234933677
1653955200,2022-05-31 00:00:00,BUY/USDT,0.0062,0.00629,0.0059,0.00619,3766007.59959223,23007.8783356086257
1653868800,2022-05-30 00:00:00,BUY/USDT,0.0055,0.00698,0.00546,0.0062,4938397.05981034,30830.6464641934657
1653782400,2022-05-29 00:00:00,BUY/USDT,0.00581,0.00601,0.00525,0.0055,4573535.31283951,25507.2375357498768
1653696000,2022-05-28 00:00:00,BUY/USDT,0.00589,0.00611,0.0058,0.00582,1798159.90694835,10678.6611444295529
1653609600,2022-05-27 00:00:00,BUY/USDT,0.00595,0.00632,0.0058,0.00595,1411680.04106151,8426.386882150458
1653523200,2022-05-26 00:00:00,BUY/USDT,0.00705,0.00714,0.0057,0.0059,5160228.07134811,31703.5474372386321
1653436800,2022-05-25 00:00:00,BUY/USDT,0.007,0.00726,0.00647,0.00703,2133041.12586342,14573.6617079734136
1653350400,2022-05-24 00:00:00,BUY/USDT,0.0068,0.00713,0.00641,0.007,2955785.04656774,19994.547151072359
1653264000,2022-05-23 00:00:00,BUY/USDT,0.00783,0.00807,0.0067,0.00685,4832768.96485203,35572.984938676882
1653177600,2022-05-22 00:00:00,BUY/USDT,0.00783,0.00825,0.00766,0.00783,4679816.1640914,37358.587469615518
1653091200,2022-05-21 00:00:00,BUY/USDT,0.00666,0.00878,0.0065,0.00782,17517074.48966736,137745.3669522749351
1653004800,2022-05-20 00:00:00,BUY/USDT,0.00643,0.00729,0.0059,0.0067,9890077.90695984,64842.6413221012381
1652918400,2022-05-19 00:00:00,BUY/USDT,0.00646,0.00779,0.00588,0.00643,22378001.91760835,150897.1121583121283
1652832000,2022-05-18 00:00:00,BUY/USDT,0.0051,0.00815,0.00504,0.00646,34199842.16615362,225338.9507336608956
1652745600,2022-05-17 00:00:00,BUY/USDT,0.00465,0.0055,0.00462,0.00516,7749419.3175628,39512.9770661907431
1652659200,2022-05-16 00:00:00,BUY/USDT,0.00547,0.00559,0.0046,0.00469,5467412.41500671,26865.0119710129905
1652572800,2022-05-15 00:00:00,BUY/USDT,0.00447,0.00568,0.00439,0.00554,5949081.55114078,28455.0356463610473
1652486400,2022-05-14 00:00:00,BUY/USDT,0.00451,0.0048,0.00404,0.00447,11201778.17005923,49266.0560337024401
1652400000,2022-05-13 00:00:00,BUY/USDT,0.00353,0.00578,0.0035,0.00451,19469041.4332135,85022.9387425049411
1652313600,2022-05-12 00:00:00,BUY/USDT,0.0053,0.00551,0.00338,0.00353,20850587.94603968,82257.4115831974297
1652227200,2022-05-11 00:00:00,BUY/USDT,0.00805,0.00861,0.005,0.00521,14261600.68848913,96135.578452983937
1652140800,2022-05-10 00:00:00,BUY/USDT,0.00852,0.00959,0.008,0.00811,4531967.14919117,39935.3588809434012
1652054400,2022-05-09 00:00:00,BUY/USDT,0.0103,0.01031,0.0082,0.00852,8087448.42345433,72254.5416794257695
1651968000,2022-05-08 00:00:00,BUY/USDT,0.01127,0.01141,0.01001,0.01022,3550144.16914614,37970.049762993136
1651881600,2022-05-07 00:00:00,BUY/USDT,0.01131,0.01175,0.01082,0.01127,2081343.36417997,23382.9051038745723
1651795200,2022-05-06 00:00:00,BUY/USDT,0.0116,0.01187,0.01104,0.01142,1751666.15125988,19960.8295869420134
1651708800,2022-05-05 00:00:00,BUY/USDT,0.01218,0.01285,0.01115,0.01155,3644760.14625378,43418.4309720445325
1651622400,2022-05-04 00:00:00,BUY/USDT,0.01179,0.01286,0.01179,0.01224,2675290.58913912,32974.3557344061604
1651536000,2022-05-03 00:00:00,BUY/USDT,0.01203,0.01408,0.01172,0.0119,4974572.80642648,62955.5231400318862
1651449600,2022-05-02 00:00:00,BUY/USDT,0.01206,0.0123,0.01131,0.01203,2664767.40186231,31673.7943054798906
1651363200,2022-05-01 00:00:00,BUY/USDT,0.01333,0.01341,0.0107,0.01199,9399641.51413276,113038.3015384125612
1651276800,2022-04-30 00:00:00,BUY/USDT,0.01408,0.01437,0.01321,0.01338,2206863.52897571,30197.1257968074641
1651190400,2022-04-29 00:00:00,BUY/USDT,0.01467,0.01489,0.01362,0.01403,5073132.70526983,72918.8770203171901
1651104000,2022-04-28 00:00:00,BUY/USDT,0.01457,0.015,0.01439,0.01467,2218739.27078027,32474.3037318349858
1651017600,2022-04-27 00:00:00,BUY/USDT,0.01445,0.01494,0.01394,0.01453,2858408.39171043,41253.1860279272118
1650931200,2022-04-26 00:00:00,BUY/USDT,0.01457,0.01523,0.01426,0.0145,2992735.06482309,43533.3117257792269
1650844800,2022-04-25 00:00:00,BUY/USDT,0.01389,0.0157,0.0135,0.01457,16640114.61340721,243468.752290207447
1650758400,2022-04-24 00:00:00,BUY/USDT,0.01344,0.0155,0.0133,0.01393,9104788.52525337,131449.1854851434971
1650672000,2022-04-23 00:00:00,BUY/USDT,0.01309,0.01394,0.01283,0.01344,3908294.37820107,52107.6668176811623
1650585600,2022-04-22 00:00:00,BUY/USDT,0.01391,0.01393,0.01267,0.01315,5568226.12264623,74006.0283799165173
1650499200,2022-04-21 00:00:00,BUY/USDT,0.01345,0.01549,0.01328,0.01391,8221506.01591466,117100.7303043507704
1650412800,2022-04-20 00:00:00,BUY/USDT,0.01296,0.0142,0.0128,0.0135,5656249.15544482,76738.2365799075863
1650326400,2022-04-19 00:00:00,BUY/USDT,0.01293,0.01339,0.01258,0.0129,2643233.37837116,34146.6464472315771
1650240000,2022-04-18 00:00:00,BUY/USDT,0.01279,0.01335,0.0125,0.01293,6063284.51364518,78138.8243726981697
1650153600,2022-04-17 00:00:00,BUY/USDT,0.0132,0.01365,0.0127,0.0128,3445216.91501163,45617.447747886668
1650067200,2022-04-16 00:00:00,BUY/USDT,0.01215,0.01375,0.01214,0.0132,10119669.80486959,127790.3178844821298
1649980800,2022-04-15 00:00:00,BUY/USDT,0.01242,0.01288,0.012,0.01214,4109741.44358685,50999.2107949624219
1649894400,2022-04-14 00:00:00,BUY/USDT,0.0131,0.01365,0.0121,0.01233,5711053.98479052,72202.6744226033123
1649808000,2022-04-13 00:00:00,BUY/USDT,0.01318,0.01355,0.01245,0.01313,4071767.50202549,52868.1088991487277
1649721600,2022-04-12 00:00:00,BUY/USDT,0.01345,0.01431,0.01245,0.0131,6143142.44147158,81402.9159734113249
1649635200,2022-04-11 00:00:00,BUY/USDT,0.01438,0.01464,0.013,0.01344,6500103.25731358,88311.6833574029279
1649548800,2022-04-10 00:00:00,BUY/USDT,0.01473,0.01554,0.01405,0.0143,3105194.67790261,46164.1472075957926
1649462400,2022-04-09 00:00:00,BUY/USDT,0.01438,0.01495,0.01422,0.01479,4406307.05736063,64415.6203494352999
1649376000,2022-04-08 00:00:00,BUY/USDT,0.01678,0.01682,0.0134,0.01439,9290987.19967487,140754.1575674396776
1649289600,2022-04-07 00:00:00,BUY/USDT,0.01613,0.01699,0.0157,0.0167,3373093.88540165,54630.6498715174389
1649203200,2022-04-06 00:00:00,BUY/USDT,0.01834,0.01843,0.0159,0.01618,9612626.31231977,164275.980194665818
1649116800,2022-04-05 00:00:00,BUY/USDT,0.01827,0.0196,0.01808,0.01834,5952105.26701846,111760.9549221525318
1649030400,2022-04-04 00:00:00,BUY/USDT,0.01863,0.01985,0.01794,0.01834,7688811.32336547,142293.7148248426417
1648944000,2022-04-03 00:00:00,BUY/USDT,0.01723,0.01885,0.01616,0.01859,13236774.31921266,233540.3695854733875
1648857600,2022-04-02 00:00:00,BUY/USDT,0.01585,0.01822,0.01525,0.01727,10951706.16619269,185236.3413693983525
1648771200,2022-04-01 00:00:00,BUY/USDT,0.01545,0.01607,0.01458,0.0158,9117357.08240561,140611.4105865173204
1648684800,2022-03-31 00:00:00,BUY/USDT,0.01634,0.01715,0.01505,0.01545,7651674.71333726,123133.7268185627319
1648598400,2022-03-30 00:00:00,BUY/USDT,0.01592,0.018,0.0151,0.0164,10308877.03179896,170149.8184386535242
1648512000,2022-03-29 00:00:00,BUY/USDT,0.01629,0.01749,0.01577,0.01602,4748238.26604902,78976.7175377268363
1648425600,2022-03-28 00:00:00,BUY/USDT,0.01666,0.01794,0.01629,0.01629,7527225.39847823,129259.2459177915332
1648339200,2022-03-27 00:00:00,BUY/USDT,0.01549,0.0169,0.01518,0.01666,5584388.96545887,90271.4095757790354
1648252800,2022-03-26 00:00:00,BUY/USDT,0.01506,0.01566,0.01472,0.01548,2074921.83614296,31388.9049889326843
1648166400,2022-03-25 00:00:00,BUY/USDT,0.0153,0.01629,0.0147,0.01516,5956700.66809753,92041.6596103112067
1648080000,2022-03-24 00:00:00,BUY/USDT,0.0152,0.01565,0.0138,0.0153,8017261.99849706,120705.4565345643906
1647993600,2022-03-23 00:00:00,BUY/USDT,0.01556,0.01565,0.01459,0.0152,3462298.4697263,51766.1057471666188
1647907200,2022-03-22 00:00:00,BUY/USDT,0.01458,0.01565,0.01443,0.01555,5754352.89959162,87844.9404063874365
1647820800,2022-03-21 00:00:00,BUY/USDT,0.01499,0.01539,0.01454,0.01459,1766170.79741556,26418.7250221488933
1647734400,2022-03-20 00:00:00,BUY/USDT,0.01566,0.01582,0.01415,0.01491,2629926.01598239,39715.8745310398431
1647648000,2022-03-19 00:00:00,BUY/USDT,0.01547,0.01604,0.01471,0.01557,4566982.87180881,69519.2805220278498
1647561600,2022-03-18 00:00:00,BUY/USDT,0.01508,0.01573,0.01469,0.01554,4205681.90209303,63553.5957579561401
1647475200,2022-03-17 00:00:00,BUY/USDT,0.01516,0.01544,0.0146,0.01508,2042843.05189245,30855.1645537758264
1647388800,2022-03-16 00:00:00,BUY/USDT,0.01562,0.01595,0.01463,0.01507,3137730.2635646,48001.1359847488659
1647302400,2022-03-15 00:00:00,BUY/USDT,0.01525,0.01615,0.01501,0.01561,2994137.1468812,46363.3745065036782
1647216000,2022-03-14 00:00:00,BUY/USDT,0.01452,0.01788,0.01452,0.01521,7863366.2210607,125289.4986824516451
1647129600,2022-03-13 00:00:00,BUY/USDT,0.01469,0.0152,0.01412,0.01452,2380968.34946447,35107.6681311058394
1647043200,2022-03-12 00:00:00,BUY/USDT,0.01394,0.01883,0.01373,0.01477,6479712.42007796,102362.0033416089269
1646956800,2022-03-11 00:00:00,BUY/USDT,0.01425,0.01449,0.0136,0.01392,1985773.10433495,27811.1531543291123
1646870400,2022-03-10 00:00:00,BUY/USDT,0.01491,0.01515,0.01371,0.01436,2312626.94907716,33410.6232108935459
1646784000,2022-03-09 00:00:00,BUY/USDT,0.01464,0.01544,0.01451,0.01491,1973359.3353481,29667.8408753805559
1646697600,2022-03-08 00:00:00,BUY/USDT,0.01478,0.01493,0.01398,0.01464,2175255.78291214,31229.2706484046665
1646611200,2022-03-07 00:00:00,BUY/USDT,0.01497,0.01607,0.0142,0.01472,3838318.53396027,57594.3612079827717
1646524800,2022-03-06 00:00:00,BUY/USDT,0.01608,0.01643,0.01475,0.01497,2828587.99321577,43745.6678555439008
1646438400,2022-03-05 00:00:00,BUY/USDT,0.01597,0.01633,0.01544,0.01609,1827560.7000676,29101.3953027276178
1646352000,2022-03-04 00:00:00,BUY/USDT,0.0172,0.0172,0.01565,0.0159,3197297.85109876,53112.4356916041214
1646265600,2022-03-03 00:00:00,BUY/USDT,0.018,0.0183,0.017,0.0172,2385505.58155046,41551.167652671183
1646179200,2022-03-02 00:00:00,BUY/USDT,0.0197,0.0198,0.0177,0.0179,8819512.70544974,162521.199093412583
1646092800,2022-03-01 00:00:00,BUY/USDT,0.0196,0.021,0.0188,0.0196,7802693.88990714,154415.074784703922
1646006400,2022-02-28 00:00:00,BUY/USDT,0.016,0.0214,0.016,0.0196,8604894.39222857,158061.461716214889
1645920000,2022-02-27 00:00:00,BUY/USDT,0.0169,0.0182,0.0158,0.0161,3733850.20101897,63665.438999778968
1645833600,2022-02-26 00:00:00,BUY/USDT,0.0167,0.0184,0.0165,0.0169,5854097.87812607,102295.731353035085
1645747200,2022-02-25 00:00:00,BUY/USDT,0.0156,0.0169,0.0152,0.0167,3288906.19033346,52639.16389811821
1645660800,2022-02-24 00:00:00,BUY/USDT,0.0167,0.017,0.0136,0.0157,6435537.71571185,95471.366068137992
1645574400,2022-02-23 00:00:00,BUY/USDT,0.0171,0.0181,0.0165,0.0167,2098724.89514147,36472.073567719388
1645488000,2022-02-22 00:00:00,BUY/USDT,0.017,0.0171,0.0162,0.0171,1874661.92928531,31247.170993968747
1645401600,2022-02-21 00:00:00,BUY/USDT,0.0183,0.019,0.0161,0.017,8994007.22048517,157564.434331828386
1645315200,2022-02-20 00:00:00,BUY/USDT,0.0205,0.0205,0.0174,0.0183,4576223.11935642,85553.950067963676
1645228800,2022-02-19 00:00:00,BUY/USDT,0.0208,0.021,0.0199,0.0206,3251344.04481876,66837.573311629384
1645142400,2022-02-18 00:00:00,BUY/USDT,0.0234,0.0236,0.0204,0.0208,5486778.2247987,120195.627683492241
1645056000,2022-02-17 00:00:00,BUY/USDT,0.0234,0.0239,0.0233,0.0234,3947869.3841571,92693.723753123919
1644969600,2022-02-16 00:00:00,BUY/USDT,0.0233,0.0237,0.0225,0.0234,2412093.44611025,56056.094162386405
1644883200,2022-02-15 00:00:00,BUY/USDT,0.0241,0.0244,0.0221,0.0234,6227083.4758923,144160.630423863209
1644796800,2022-02-14 00:00:00,BUY/USDT,0.0222,0.0255,0.022,0.0241,6675040.2467242,155835.86572449753
1644710400,2022-02-13 00:00:00,BUY/USDT,0.0221,0.0264,0.0212,0.0223,11215371.99093369,268848.199328552753
1644624000,2022-02-12 00:00:00,BUY/USDT,0.0206,0.0233,0.0203,0.0221,7050753.12326267,150634.232933785419
1644537600,2022-02-11 00:00:00,BUY/USDT,0.0231,0.0232,0.0205,0.0206,5187511.45012253,111455.585515301199
1644451200,2022-02-10 00:00:00,BUY/USDT,0.0228,0.0239,0.02,0.0231,10552468.01041989,234320.237550270481
1644364800,2022-02-09 00:00:00,BUY/USDT,0.0204,0.0238,0.0199,0.0228,9099319.98578952,200479.537282248652
1644278400,2022-02-08 00:00:00,BUY/USDT,0.019,0.0217,0.0189,0.0203,13656885.63939292,272592.422515443938
