https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume NEO,Volume BTC
1658620800,2022-07-24 00:00:00,NEO/BTC,0.0004474,0.0004656,0.0004442,0.0004546,2975.065456,1.3566871533139
1658534400,2022-07-23 00:00:00,NEO/BTC,0.0004639,0.0004777,0.000439,0.0004475,1379.641264,0.6282261654606
1658448000,2022-07-22 00:00:00,NEO/BTC,0.0004262,0.0004809,0.0004244,0.0004637,3369.271896,1.5568078630501
1658361600,2022-07-21 00:00:00,NEO/BTC,0.0004198,0.0004288,0.0004112,0.0004264,584.456303,0.2465537821259
1658275200,2022-07-20 00:00:00,NEO/BTC,0.0004486,0.0004564,0.0004186,0.0004198,785.741351,0.3427603206825
1658188800,2022-07-19 00:00:00,NEO/BTC,0.0004638,0.0004702,0.0004472,0.0004486,1350.1797208,0.617366583989457
1658102400,2022-07-18 00:00:00,NEO/BTC,0.0004481,0.000473,0.0004416,0.0004637,1114.466722,0.5068974550115
1658016000,2022-07-17 00:00:00,NEO/BTC,0.000437,0.0004516,0.0004313,0.0004481,1353.072003,0.5961169981288
1657929600,2022-07-16 00:00:00,NEO/BTC,0.0004248,0.0004405,0.0004221,0.000437,1457.15357699,0.627348498186142
1657843200,2022-07-15 00:00:00,NEO/BTC,0.0004226,0.0004321,0.0004216,0.0004242,1664.43534914,0.709131774109371
1657756800,2022-07-14 00:00:00,NEO/BTC,0.0004218,0.0004253,0.0004104,0.0004225,2222.6385438,0.92755029703524
1657670400,2022-07-13 00:00:00,NEO/BTC,0.0004177,0.0004247,0.0004097,0.000423,2294.690996,0.9577566795334
1657584000,2022-07-12 00:00:00,NEO/BTC,0.0004186,0.0004227,0.0004149,0.0004176,5804.933815,2.4216690381276
1657497600,2022-07-11 00:00:00,NEO/BTC,0.0004434,0.0004449,0.0004164,0.0004187,2204.639577,0.9470598574506
1657411200,2022-07-10 00:00:00,NEO/BTC,0.0004336,0.0004449,0.000427,0.0004435,1688.86458,0.7318538887498
1657324800,2022-07-09 00:00:00,NEO/BTC,0.0004224,0.0004441,0.0004224,0.0004338,2994.116807,1.2984138071623
1657238400,2022-07-08 00:00:00,NEO/BTC,0.0004286,0.0004365,0.0004194,0.0004223,3925.261091,1.672226950804
1657152000,2022-07-07 00:00:00,NEO/BTC,0.000415,0.0004367,0.0004102,0.0004285,4782.74602315,2.015815703775412
1657065600,2022-07-06 00:00:00,NEO/BTC,0.0004152,0.0004197,0.0004127,0.000415,3157.39986499,1.315647040840313
1656979200,2022-07-05 00:00:00,NEO/BTC,0.0004256,0.0004266,0.0004111,0.0004152,3830.305538,1.607486973483
1656892800,2022-07-04 00:00:00,NEO/BTC,0.0004296,0.0004307,0.0004197,0.0004256,4853.21120043,2.067259014396782
1656806400,2022-07-03 00:00:00,NEO/BTC,0.0004283,0.000432,0.0004235,0.0004295,5177.06755695,2.215935587660262
1656720000,2022-07-02 00:00:00,NEO/BTC,0.0004259,0.0004317,0.0004197,0.0004282,3826.13558042,1.629363375126872
1656633600,2022-07-01 00:00:00,NEO/BTC,0.0004262,0.0004306,0.0004174,0.0004259,4051.04613843,1.71734395342451
1656547200,2022-06-30 00:00:00,NEO/BTC,0.0004284,0.0004373,0.0004181,0.0004259,3194.8447156,1.36073731530408
1656460800,2022-06-29 00:00:00,NEO/BTC,0.0004404,0.0004444,0.0004244,0.0004283,2554.17706889,1.105105603659454
1656374400,2022-06-28 00:00:00,NEO/BTC,0.0004587,0.0004616,0.0004394,0.0004404,3354.72574552,1.509840653740932
1656288000,2022-06-27 00:00:00,NEO/BTC,0.0004511,0.0004639,0.0004501,0.0004587,2677.80605705,1.231079476128908
1656201600,2022-06-26 00:00:00,NEO/BTC,0.0004532,0.0004689,0.0004509,0.0004511,2909.72771022,1.339295498655475
1656115200,2022-06-25 00:00:00,NEO/BTC,0.0004548,0.0004655,0.0004431,0.0004529,2557.43815204,1.15667059937054
1656028800,2022-06-24 00:00:00,NEO/BTC,0.0004413,0.0004572,0.000441,0.000455,2637.153773,1.1891971970838
1655942400,2022-06-23 00:00:00,NEO/BTC,0.0004444,0.0004525,0.0004401,0.0004412,3145.41348876,1.401867784466425
1655856000,2022-06-22 00:00:00,NEO/BTC,0.0004447,0.0004489,0.0004374,0.0004442,3559.73834162,1.576319626619226
1655769600,2022-06-21 00:00:00,NEO/BTC,0.0004453,0.0004516,0.0004368,0.0004446,3924.28653875,1.74324727732498
1655683200,2022-06-20 00:00:00,NEO/BTC,0.0004416,0.0004589,0.0004341,0.0004452,5019.02926169,2.233373828820247
1655596800,2022-06-19 00:00:00,NEO/BTC,0.0004493,0.0004604,0.0004366,0.0004415,5563.69296554,2.497803865260572
1655510400,2022-06-18 00:00:00,NEO/BTC,0.0004429,0.0004606,0.0004349,0.0004492,4480.76361462,2.002196513895547
1655424000,2022-06-17 00:00:00,NEO/BTC,0.0004333,0.0004452,0.0004328,0.0004432,4111.2648432,1.805974420257296
1655337600,2022-06-16 00:00:00,NEO/BTC,0.0004427,0.0004473,0.0004232,0.0004332,5531.1713981,2.395287438681359
1655251200,2022-06-15 00:00:00,NEO/BTC,0.000439,0.0004504,0.000415,0.0004426,7262.668845,3.1149387289866
1655164800,2022-06-14 00:00:00,NEO/BTC,0.000438,0.0004416,0.000425,0.000438,2453.08245033,1.062421817342374
1655078400,2022-06-13 00:00:00,NEO/BTC,0.000437,0.0004585,0.0003955,0.000438,10008.26465036,4.237668466985478
1654992000,2022-06-12 00:00:00,NEO/BTC,0.0003838,0.0004827,0.0003662,0.0004368,10631.77358282,4.638622634679326
1654905600,2022-06-11 00:00:00,NEO/BTC,0.0003926,0.0003995,0.0003719,0.0003842,978.888753,0.3764289237664
1654819200,2022-06-10 00:00:00,NEO/BTC,0.0003999,0.0003999,0.00038,0.0003924,1453.073823,0.5670897126323
1654732800,2022-06-09 00:00:00,NEO/BTC,0.0003981,0.0004057,0.0003913,0.0003999,1505.33341617,0.603504745307036
1654646400,2022-06-08 00:00:00,NEO/BTC,0.0003812,0.0004218,0.0003788,0.000398,3161.50055601,1.262416088750698
1654560000,2022-06-07 00:00:00,NEO/BTC,0.0003878,0.0003898,0.0003736,0.0003813,825.79117686,0.317155384947174
1654473600,2022-06-06 00:00:00,NEO/BTC,0.0003827,0.0004286,0.0003827,0.0003877,3379.92751065,1.36561271363362
1654387200,2022-06-05 00:00:00,NEO/BTC,0.0003786,0.0004017,0.0003733,0.0003827,3257.85193981,1.272626911299908
1654300800,2022-06-04 00:00:00,NEO/BTC,0.0003753,0.0003804,0.0003713,0.0003785,419.73610434,0.157376551585406
1654214400,2022-06-03 00:00:00,NEO/BTC,0.0003748,0.0003861,0.0003693,0.0003753,783.93984102,0.295753801731954
1654128000,2022-06-02 00:00:00,NEO/BTC,0.0003736,0.00038,0.0003662,0.0003748,643.590222,0.2411879315569
1654041600,2022-06-01 00:00:00,NEO/BTC,0.0003637,0.00039,0.0003637,0.0003739,3608.56785262,1.36353446862238
1653955200,2022-05-31 00:00:00,NEO/BTC,0.000371,0.0003739,0.000355,0.000364,2307.536494,0.8379569239323
1653868800,2022-05-30 00:00:00,NEO/BTC,0.0003612,0.0003771,0.0003606,0.0003711,2816.049861,1.0434317535229
1653782400,2022-05-29 00:00:00,NEO/BTC,0.0003608,0.0003631,0.0003515,0.0003611,909.12590782,0.325474513782823
1653696000,2022-05-28 00:00:00,NEO/BTC,0.0003588,0.0003668,0.0003535,0.0003609,1451.88393692,0.524457796265768
1653609600,2022-05-27 00:00:00,NEO/BTC,0.0003666,0.0003916,0.0003563,0.0003587,3802.33183135,1.41735268621496
1653523200,2022-05-26 00:00:00,NEO/BTC,0.0003947,0.0004102,0.0003609,0.0003664,4283.698469,1.6112489704368
1653436800,2022-05-25 00:00:00,NEO/BTC,0.0003799,0.0004003,0.0003797,0.0003947,1868.73243313,0.729856028005018
1653350400,2022-05-24 00:00:00,NEO/BTC,0.0003913,0.0003913,0.0003625,0.00038,1456.54028953,0.54639575537182
1653264000,2022-05-23 00:00:00,NEO/BTC,0.0003584,0.0004138,0.000358,0.000391,6061.44859368,2.41384940604772
1653177600,2022-05-22 00:00:00,NEO/BTC,0.0003522,0.0003631,0.0003498,0.0003585,1519.04601287,0.542215068606285
1653091200,2022-05-21 00:00:00,NEO/BTC,0.000347,0.0003579,0.0003437,0.000352,1203.23877612,0.420829859947269
1653004800,2022-05-20 00:00:00,NEO/BTC,0.0003466,0.0003534,0.0003431,0.0003469,1187.02756154,0.412002758534012
1652918400,2022-05-19 00:00:00,NEO/BTC,0.0003445,0.0003499,0.000333,0.0003464,1412.46396499,0.486683465195327
1652832000,2022-05-18 00:00:00,NEO/BTC,0.0003603,0.0003655,0.0003425,0.0003444,1732.241904,0.6126860286507
1652745600,2022-05-17 00:00:00,NEO/BTC,0.0003428,0.0003643,0.0003428,0.0003603,879.8299543,0.31364245149533
1652659200,2022-05-16 00:00:00,NEO/BTC,0.0003516,0.0003523,0.0003368,0.0003427,809.329671,0.2800615998367
1652572800,2022-05-15 00:00:00,NEO/BTC,0.0003547,0.0003576,0.0003453,0.0003515,1046.051898,0.3676553124239
1652486400,2022-05-14 00:00:00,NEO/BTC,0.0003491,0.000362,0.0003352,0.0003547,3651.6928712,1.256279405257509
1652400000,2022-05-13 00:00:00,NEO/BTC,0.0003368,0.0003665,0.0003344,0.000349,2894.76407608,1.036708914778376
1652313600,2022-05-12 00:00:00,NEO/BTC,0.0003622,0.0003694,0.0003092,0.0003367,5990.69707104,2.018849298346934
1652227200,2022-05-11 00:00:00,NEO/BTC,0.0004456,0.0004515,0.0003526,0.0003622,4401.22773789,1.760610388214594
1652140800,2022-05-10 00:00:00,NEO/BTC,0.0004422,0.0004649,0.0004335,0.0004458,3087.14378875,1.390368675505025
1652054400,2022-05-09 00:00:00,NEO/BTC,0.0004679,0.0004778,0.00044,0.0004419,6027.31827971,2.743027521518896
1651968000,2022-05-08 00:00:00,NEO/BTC,0.0004598,0.0004727,0.0004583,0.0004678,1427.85815008,0.668301192400712
1651881600,2022-05-07 00:00:00,NEO/BTC,0.0004701,0.0004722,0.0004567,0.0004598,485.41567077,0.225663715358833
1651795200,2022-05-06 00:00:00,NEO/BTC,0.0004706,0.0004745,0.0004633,0.00047,357.11951789,0.167286511010333
1651708800,2022-05-05 00:00:00,NEO/BTC,0.000488,0.0004933,0.0004626,0.0004706,2442.8959722,1.182315162533223
1651622400,2022-05-04 00:00:00,NEO/BTC,0.0004656,0.0004908,0.0004652,0.0004884,943.28044379,0.450525404006292
1651536000,2022-05-03 00:00:00,NEO/BTC,0.0004566,0.0004752,0.0004544,0.0004658,475.09996,0.2213492574818
1651449600,2022-05-02 00:00:00,NEO/BTC,0.0004587,0.0004669,0.0004429,0.0004563,1988.940559,0.8969872033473
1651363200,2022-05-01 00:00:00,NEO/BTC,0.0004451,0.0004613,0.0004384,0.0004588,1092.881247,0.4933286279128
1651276800,2022-04-30 00:00:00,NEO/BTC,0.0004648,0.0004815,0.0004392,0.0004449,2030.624619,0.9505150257051
1651190400,2022-04-29 00:00:00,NEO/BTC,0.0004737,0.0004773,0.0004604,0.0004648,1139.52201079,0.536298897722992
1651104000,2022-04-28 00:00:00,NEO/BTC,0.0004848,0.0004861,0.00047,0.0004733,696.61685138,0.333364471632302
1651017600,2022-04-27 00:00:00,NEO/BTC,0.000487,0.0004921,0.0004801,0.0004848,3233.04497693,1.576216670868917
1650931200,2022-04-26 00:00:00,NEO/BTC,0.0004954,0.0005024,0.0004835,0.0004876,1278.892838,0.6297674986233
1650844800,2022-04-25 00:00:00,NEO/BTC,0.0005126,0.000513,0.0004891,0.0004955,1944.97441188,0.966450998701466
1650758400,2022-04-24 00:00:00,NEO/BTC,0.0005303,0.0005308,0.0005111,0.0005121,446.78162862,0.23154311113522
1650672000,2022-04-23 00:00:00,NEO/BTC,0.0005312,0.0005369,0.000526,0.0005303,708.94367091,0.377954384447003
1650585600,2022-04-22 00:00:00,NEO/BTC,0.0005146,0.0005399,0.0005128,0.000531,1647.876186,0.8695250117241
1650499200,2022-04-21 00:00:00,NEO/BTC,0.0005201,0.0005299,0.000507,0.0005149,2798.07483962,1.443133514591066
1650412800,2022-04-20 00:00:00,NEO/BTC,0.0005329,0.0005354,0.0005131,0.00052,573.0998496,0.30074368697378
1650326400,2022-04-19 00:00:00,NEO/BTC,0.000522,0.0005343,0.0005145,0.0005334,2535.87251168,1.32541169941175
1650240000,2022-04-18 00:00:00,NEO/BTC,0.0005165,0.0005248,0.0005097,0.000522,844.84422623,0.437887548224399
1650153600,2022-04-17 00:00:00,NEO/BTC,0.0005342,0.0005454,0.0005156,0.0005165,1292.90801807,0.692236289330683
1650067200,2022-04-16 00:00:00,NEO/BTC,0.0005206,0.0005365,0.0005205,0.0005342,1695.72707,0.8989162244295
1649980800,2022-04-15 00:00:00,NEO/BTC,0.0005159,0.000531,0.0005144,0.0005203,998.18048907,0.521231527182065
1649894400,2022-04-14 00:00:00,NEO/BTC,0.0005169,0.0005206,0.0005089,0.0005157,944.95112,0.4850565300287
1649808000,2022-04-13 00:00:00,NEO/BTC,0.0005087,0.0005184,0.0005065,0.0005168,1946.1221385,1.0005252517461
1649721600,2022-04-12 00:00:00,NEO/BTC,0.0004986,0.0005119,0.0004958,0.0005087,1974.97436512,0.998648871517315
1649635200,2022-04-11 00:00:00,NEO/BTC,0.0005123,0.0005137,0.0004845,0.0004986,3608.40250827,1.783418912533819
1649548800,2022-04-10 00:00:00,NEO/BTC,0.0005271,0.0005305,0.0005122,0.0005122,1157.11172534,0.604930765040322
1649462400,2022-04-09 00:00:00,NEO/BTC,0.0005169,0.0005296,0.0005168,0.0005275,1265.73522617,0.662960416502098
1649376000,2022-04-08 00:00:00,NEO/BTC,0.0005354,0.0005389,0.0005139,0.0005171,1983.48073704,1.042787986019454
1649289600,2022-04-07 00:00:00,NEO/BTC,0.0005201,0.0005364,0.0005181,0.0005354,1929.44610421,1.020027211609237
1649203200,2022-04-06 00:00:00,NEO/BTC,0.000566,0.000566,0.0005192,0.0005202,3628.39422878,1.942192800612752
1649116800,2022-04-05 00:00:00,NEO/BTC,0.0005833,0.0005884,0.0005656,0.0005661,2933.09063731,1.680626691404643
1649030400,2022-04-04 00:00:00,NEO/BTC,0.0006033,0.0006037,0.0005734,0.0005831,1142.08392865,0.668051576540144
1648944000,2022-04-03 00:00:00,NEO/BTC,0.0006014,0.000621,0.0005892,0.0006033,1718.86692023,1.038233688495926
1648857600,2022-04-02 00:00:00,NEO/BTC,0.0006051,0.0006196,0.0005935,0.0006012,1664.16315116,1.010386050677222
1648771200,2022-04-01 00:00:00,NEO/BTC,0.0005913,0.0006089,0.0005781,0.0006053,2259.7055375,1.342858561451808
1648684800,2022-03-31 00:00:00,NEO/BTC,0.0006021,0.0006249,0.0005819,0.0005913,5285.93141912,3.210849612364775
1648598400,2022-03-30 00:00:00,NEO/BTC,0.0005665,0.0006218,0.0005557,0.0006019,5218.07577138,3.132016218839418
1648512000,2022-03-29 00:00:00,NEO/BTC,0.0005376,0.0006093,0.0005375,0.0005666,10000.10096352,5.808452998819588
1648425600,2022-03-28 00:00:00,NEO/BTC,0.0005564,0.000574,0.0005357,0.0005377,4624.7555588,2.583953901638913
1648339200,2022-03-27 00:00:00,NEO/BTC,0.0005556,0.0005904,0.0005401,0.0005567,9984.13386937,5.619605209238917
1648252800,2022-03-26 00:00:00,NEO/BTC,0.0005451,0.0005562,0.0005441,0.0005559,2767.19599779,1.525781105405035
1648166400,2022-03-25 00:00:00,NEO/BTC,0.0005548,0.0005722,0.0005315,0.0005452,5003.65792538,2.785348066508575
1648080000,2022-03-24 00:00:00,NEO/BTC,0.0005672,0.0005679,0.0005486,0.0005545,5878.60511897,3.259101493369763
1647993600,2022-03-23 00:00:00,NEO/BTC,0.0005633,0.000595,0.0005633,0.0005674,2283.33772839,1.327134622279228
1647907200,2022-03-22 00:00:00,NEO/BTC,0.0005508,0.0005652,0.0005416,0.0005632,8199.29670655,4.545032713604372
1647820800,2022-03-21 00:00:00,NEO/BTC,0.0005504,0.0005626,0.0005387,0.0005509,5714.41313184,3.152757736357916
1647734400,2022-03-20 00:00:00,NEO/BTC,0.0005224,0.0005673,0.0005215,0.0005499,6760.76669053,3.705723897370325
1647648000,2022-03-19 00:00:00,NEO/BTC,0.0005051,0.0005255,0.0005051,0.0005227,2195.48437799,1.137009566203299
1647561600,2022-03-18 00:00:00,NEO/BTC,0.0005052,0.0005058,0.0004969,0.0005049,3299.6527932,1.6582067586036
1647475200,2022-03-17 00:00:00,NEO/BTC,0.0005018,0.0005158,0.0005018,0.0005052,2140.71038721,1.0909309697126
1647388800,2022-03-16 00:00:00,NEO/BTC,0.0004957,0.0005016,0.000482,0.0005016,5791.4620267,2.83329922867877
1647302400,2022-03-15 00:00:00,NEO/BTC,0.0004938,0.0004966,0.0004892,0.0004957,661.53733643,0.326011239726547
1647216000,2022-03-14 00:00:00,NEO/BTC,0.0005043,0.0005043,0.0004892,0.0004938,834.02749463,0.415242631158049
1647129600,2022-03-13 00:00:00,NEO/BTC,0.0005159,0.000519,0.0005026,0.0005041,1199.23448284,0.614393900462028
1647043200,2022-03-12 00:00:00,NEO/BTC,0.0005172,0.0005247,0.0005137,0.0005162,452.25621665,0.234109414649265
1646956800,2022-03-11 00:00:00,NEO/BTC,0.0005243,0.0005444,0.0005154,0.0005173,2234.69054233,1.180264464241181
1646870400,2022-03-10 00:00:00,NEO/BTC,0.0005076,0.0005264,0.0005045,0.0005242,2311.65600762,1.194817439130458
1646784000,2022-03-09 00:00:00,NEO/BTC,0.0005292,0.0005457,0.0005016,0.0005078,2239.45999323,1.17818298256735
1646697600,2022-03-08 00:00:00,NEO/BTC,0.0005347,0.0005373,0.0005236,0.0005292,440.31313284,0.23314039684536
1646611200,2022-03-07 00:00:00,NEO/BTC,0.0005338,0.0005371,0.0005201,0.0005343,1112.29168999,0.589920574786083
1646524800,2022-03-06 00:00:00,NEO/BTC,0.0005527,0.0005533,0.0005324,0.0005338,478.373764,0.2589013949783
1646438400,2022-03-05 00:00:00,NEO/BTC,0.0005495,0.0005582,0.0005357,0.0005527,660.7983224,0.361803740438876
1646352000,2022-03-04 00:00:00,NEO/BTC,0.0005561,0.0005561,0.0005418,0.0005493,1333.2845179,0.732967537865118
1646265600,2022-03-03 00:00:00,NEO/BTC,0.0005459,0.000577,0.0005448,0.0005564,5305.52214892,2.968656264498384
1646179200,2022-03-02 00:00:00,NEO/BTC,0.000545,0.0005554,0.0005302,0.0005457,958.42611334,0.521424969198002
1646092800,2022-03-01 00:00:00,NEO/BTC,0.0005344,0.000578,0.0005334,0.000545,3152.27742227,1.758502317034042
1646006400,2022-02-28 00:00:00,NEO/BTC,0.0005275,0.0005519,0.0005086,0.0005346,1621.989637,0.8501189423886
1645920000,2022-02-27 00:00:00,NEO/BTC,0.0005361,0.0005366,0.0005203,0.0005275,840.9831562,0.44317965608334
1645833600,2022-02-26 00:00:00,NEO/BTC,0.0005458,0.0005531,0.0005307,0.000536,716.86875913,0.386566335438068
1645747200,2022-02-25 00:00:00,NEO/BTC,0.0005552,0.0005586,0.0005179,0.0005485,2420.30829884,1.312498097477096
1645660800,2022-02-24 00:00:00,NEO/BTC,0.0005237,0.0005583,0.0004938,0.0005551,2465.16958296,1.273756009351473
1645574400,2022-02-23 00:00:00,NEO/BTC,0.000538,0.0005433,0.0005219,0.0005236,2175.458249,1.1606325964551
1645488000,2022-02-22 00:00:00,NEO/BTC,0.000544,0.000549,0.000528,0.0005379,1795.5213191,0.965689045458819
1645401600,2022-02-21 00:00:00,NEO/BTC,0.0006011,0.0006205,0.0005406,0.0005438,2632.93612238,1.534983480340908
1645315200,2022-02-20 00:00:00,NEO/BTC,0.0006233,0.0006562,0.0005942,0.0006007,12136.40093091,7.644939159399714
1645228800,2022-02-19 00:00:00,NEO/BTC,0.0006557,0.0006798,0.0006127,0.0006231,10405.23336878,6.76755541131617
1645142400,2022-02-18 00:00:00,NEO/BTC,0.0005837,0.0006731,0.00058,0.0006569,39302.54658543,25.24360776962255
1645056000,2022-02-17 00:00:00,NEO/BTC,0.0005855,0.0005894,0.0005592,0.0005837,18383.77920505,10.602673477021295
1644969600,2022-02-16 00:00:00,NEO/BTC,0.0005084,0.0005898,0.0005084,0.0005855,17949.1790381,9.83155257699622
1644883200,2022-02-15 00:00:00,NEO/BTC,0.0005009,0.0005156,0.0004992,0.0005081,5466.256955,2.765935176448
1644796800,2022-02-14 00:00:00,NEO/BTC,0.0005171,0.0005179,0.000492,0.0005007,6750.50074991,3.378744822092731
