https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LUNA,Volume USDT,tradecount
1645228800000,2022-02-19 00:00:00,LUNA/USDT,50.59000000,52.87000000,49.89000000,50.48000000,2388301.35000000,122285104.24980000,165033
1645142400000,2022-02-18 00:00:00,LUNA/USDT,50.29000000,51.85000000,48.86000000,50.59000000,3684907.93000000,185924878.17590000,214836
1645056000000,2022-02-17 00:00:00,LUNA/USDT,56.05000000,57.16000000,50.09000000,50.28000000,3034057.42000000,163862347.43760000,229926
1644969600000,2022-02-16 00:00:00,LUNA/USDT,56.84000000,58.28000000,55.12000000,56.04000000,2445821.58000000,138152061.60040000,202326
1644883200000,2022-02-15 00:00:00,LUNA/USDT,53.80000000,57.10000000,53.76000000,56.82000000,2817207.29000000,157074754.13500000,211460
1644796800000,2022-02-14 00:00:00,LUNA/USDT,51.66000000,54.60000000,51.41000000,53.80000000,2983010.65000000,157963723.47730000,216878
1644710400000,2022-02-13 00:00:00,LUNA/USDT,52.14000000,53.77000000,51.02000000,51.65000000,2278930.44000000,119753509.71910000,175088
1644624000000,2022-02-12 00:00:00,LUNA/USDT,50.34000000,53.68000000,49.39000000,52.15000000,3414907.74000000,175932127.65990000,232791
1644537600000,2022-02-11 00:00:00,LUNA/USDT,52.22000000,54.80000000,49.79000000,50.35000000,4385944.27000000,231638871.97680000,278668
1644451200000,2022-02-10 00:00:00,LUNA/USDT,57.51000000,57.58000000,51.84000000,52.18000000,5313652.80000000,293848191.57520000,347192
1644364800000,2022-02-09 00:00:00,LUNA/USDT,57.26000000,57.96000000,54.26000000,57.52000000,3836282.21000000,216652135.61360000,240706
1644278400000,2022-02-08 00:00:00,LUNA/USDT,59.40000000,59.89000000,54.79000000,57.26000000,5410233.47000000,309359814.13130000,357416
1644192000000,2022-02-07 00:00:00,LUNA/USDT,56.09000000,60.64000000,54.34000000,59.41000000,6282786.47000000,362713691.18630000,404613
1644105600000,2022-02-06 00:00:00,LUNA/USDT,55.36000000,57.21000000,53.08000000,56.08000000,3685761.85000000,202808297.33760000,244141
1644019200000,2022-02-05 00:00:00,LUNA/USDT,53.93000000,58.15000000,53.42000000,55.36000000,5717585.39000000,320356287.03900000,381878
1643932800000,2022-02-04 00:00:00,LUNA/USDT,51.14000000,54.06000000,48.99000000,53.93000000,7313927.63000000,376422868.55160000,383431
1643846400000,2022-02-03 00:00:00,LUNA/USDT,47.55000000,51.50000000,46.50000000,51.16000000,5596942.59000000,273286829.72160000,347627
1643760000000,2022-02-02 00:00:00,LUNA/USDT,52.17000000,53.45000000,47.25000000,47.56000000,5613387.93000000,284578899.39460000,345079
1643673600000,2022-02-01 00:00:00,LUNA/USDT,52.15000000,54.20000000,50.41000000,52.18000000,5975648.22000000,312526315.64450000,369023
1643587200000,2022-01-31 00:00:00,LUNA/USDT,46.29000000,52.62000000,43.44000000,52.16000000,9143537.66000000,440736455.98210000,529064
1643500800000,2022-01-30 00:00:00,LUNA/USDT,50.92000000,51.42000000,45.51000000,46.29000000,5214306.23000000,253345063.09860000,338465
1643414400000,2022-01-29 00:00:00,LUNA/USDT,50.35000000,53.68000000,50.05000000,50.94000000,6976347.37000000,361470075.20520000,430415
1643328000000,2022-01-28 00:00:00,LUNA/USDT,54.15000000,55.62000000,47.44000000,50.39000000,12376951.82000000,627069630.87200000,736199
1643241600000,2022-01-27 00:00:00,LUNA/USDT,58.76000000,61.70000000,50.64000000,54.15000000,7972043.99000000,450071190.51180000,499655
1643155200000,2022-01-26 00:00:00,LUNA/USDT,62.87000000,66.76000000,57.55000000,58.75000000,7565436.07000000,473763617.33390000,554949
1643068800000,2022-01-25 00:00:00,LUNA/USDT,65.99000000,67.20000000,61.65000000,62.87000000,6101561.77000000,393695264.72010000,421469
1642982400000,2022-01-24 00:00:00,LUNA/USDT,69.75000000,69.81000000,59.13000000,66.00000000,11454255.53000000,733741363.72740000,774429
1642896000000,2022-01-23 00:00:00,LUNA/USDT,62.89000000,70.44000000,62.76000000,69.75000000,7698221.13000000,516851875.02640000,545990
1642809600000,2022-01-22 00:00:00,LUNA/USDT,64.72000000,65.98000000,53.03000000,62.87000000,13915696.02000000,847112456.16590000,962899
1642723200000,2022-01-21 00:00:00,LUNA/USDT,77.31000000,80.83000000,61.66000000,64.73000000,11813040.21000000,851330810.66160000,889131
1642636800000,2022-01-20 00:00:00,LUNA/USDT,81.09000000,84.95000000,76.24000000,77.33000000,4115722.22000000,334321970.64490000,366486
1642550400000,2022-01-19 00:00:00,LUNA/USDT,80.70000000,82.08000000,75.74000000,81.10000000,4229941.90000000,335500380.87340000,377221
1642464000000,2022-01-18 00:00:00,LUNA/USDT,77.10000000,81.39000000,73.95000000,80.71000000,4406118.50000000,340427865.34990000,320651
1642377600000,2022-01-17 00:00:00,LUNA/USDT,87.09000000,87.23000000,75.94000000,77.09000000,3918824.27000000,316551130.72800000,317582
1642291200000,2022-01-16 00:00:00,LUNA/USDT,87.19000000,87.59000000,84.32000000,87.10000000,2387141.60000000,205351910.57060000,244788
1642204800000,2022-01-15 00:00:00,LUNA/USDT,81.48000000,87.90000000,80.38000000,87.19000000,2611522.92000000,219342907.87370000,294914
1642118400000,2022-01-14 00:00:00,LUNA/USDT,78.34000000,83.06000000,76.35000000,81.49000000,3258489.38000000,259516256.83220000,305211
1642032000000,2022-01-13 00:00:00,LUNA/USDT,81.87000000,83.86000000,77.77000000,78.34000000,4840737.79000000,392043534.87020000,429711
1641945600000,2022-01-12 00:00:00,LUNA/USDT,73.48000000,82.97000000,72.46000000,81.88000000,5040378.35000000,391801488.43540000,363755
1641859200000,2022-01-11 00:00:00,LUNA/USDT,69.44000000,74.99000000,68.33000000,73.48000000,4259230.02000000,306901604.59270000,294852
1641772800000,2022-01-10 00:00:00,LUNA/USDT,74.46000000,74.70000000,65.10000000,69.44000000,6682838.66000000,466177033.82020000,481345
1641686400000,2022-01-09 00:00:00,LUNA/USDT,66.95000000,75.67000000,65.61000000,74.47000000,5298915.12000000,379198013.14500000,374436
1641600000000,2022-01-08 00:00:00,LUNA/USDT,68.80000000,71.70000000,62.46000000,66.96000000,5301187.23000000,355264654.56440000,350773
1641513600000,2022-01-07 00:00:00,LUNA/USDT,78.42000000,78.69000000,67.93000000,68.80000000,6781595.86000000,485266498.09600000,515399
1641427200000,2022-01-06 00:00:00,LUNA/USDT,78.45000000,80.35000000,74.00000000,78.41000000,4263502.51000000,327771934.97330000,286115
1641340800000,2022-01-05 00:00:00,LUNA/USDT,84.53000000,87.41000000,73.28000000,78.47000000,4095970.46000000,333196135.76610000,348182
1641254400000,2022-01-04 00:00:00,LUNA/USDT,88.84000000,89.50000000,84.34000000,84.53000000,2917262.06000000,254994480.60270000,258611
1641168000000,2022-01-03 00:00:00,LUNA/USDT,89.43000000,93.96000000,88.43000000,88.85000000,3044039.44000000,278390023.31900000,308124
1641081600000,2022-01-02 00:00:00,LUNA/USDT,91.69000000,92.54000000,87.88000000,89.45000000,1657501.37000000,149672527.09200000,196169
1640995200000,2022-01-01 00:00:00,LUNA/USDT,85.51000000,91.72000000,85.46000000,91.69000000,2283952.54000000,202903035.51140000,244227
1640908800000,2021-12-31 00:00:00,LUNA/USDT,84.72000000,91.07000000,84.14000000,85.46000000,3379937.20000000,295834655.78790000,322227
1640822400000,2021-12-30 00:00:00,LUNA/USDT,84.11000000,87.85000000,81.11000000,84.73000000,3303017.69000000,279182622.94650000,303691
1640736000000,2021-12-29 00:00:00,LUNA/USDT,85.21000000,87.87000000,82.43000000,84.12000000,4101179.95000000,350366921.37200000,349785
1640649600000,2021-12-28 00:00:00,LUNA/USDT,90.90000000,93.81000000,83.50000000,85.16000000,5560457.54000000,496337932.24230000,460413
1640563200000,2021-12-27 00:00:00,LUNA/USDT,99.59000000,103.60000000,89.52000000,90.90000000,5186436.15000000,502236388.62460000,568115
1640476800000,2021-12-26 00:00:00,LUNA/USDT,98.28000000,101.00000000,95.80000000,99.58000000,3394248.52000000,334474819.48120000,336852
1640390400000,2021-12-25 00:00:00,LUNA/USDT,95.82000000,100.98000000,95.10000000,98.31000000,4500174.43000000,440904247.47560000,441784
1640304000000,2021-12-24 00:00:00,LUNA/USDT,94.38000000,101.50000000,93.72000000,95.78000000,6611690.73400000,647289964.56954000,667269
1640217600000,2021-12-23 00:00:00,LUNA/USDT,85.35000000,95.31000000,84.26000000,94.39000000,7795048.49000000,699615897.79150000,727179
1640131200000,2021-12-22 00:00:00,LUNA/USDT,87.28000000,98.20000000,84.19000000,85.38000000,10936331.81300000,999695616.31197400,983137
1640044800000,2021-12-21 00:00:00,LUNA/USDT,82.08000000,89.00000000,79.52000000,87.29000000,6660734.86000000,562598050.00296400,595156
1639958400000,2021-12-20 00:00:00,LUNA/USDT,78.20000000,83.00000000,72.15000000,82.06000000,10021189.29600000,779998659.62570600,826278
1639872000000,2021-12-19 00:00:00,LUNA/USDT,74.21000000,78.99000000,72.22000000,78.18000000,5254924.60900000,391752689.35682800,474243
1639785600000,2021-12-18 00:00:00,LUNA/USDT,65.59000000,74.42000000,62.37000000,74.23000000,5689823.53000000,394696665.50970000,484295
1639699200000,2021-12-17 00:00:00,LUNA/USDT,64.24000000,69.12000000,60.70000000,65.60000000,5299994.00000000,344356185.48900000,425708
1639612800000,2021-12-16 00:00:00,LUNA/USDT,61.64000000,68.50000000,61.00000000,64.24000000,5537310.01000000,359690642.21200000,451940
1639526400000,2021-12-15 00:00:00,LUNA/USDT,60.16000000,63.99000000,54.30000000,61.66000000,6788195.09000000,401570281.01540000,464348
1639440000000,2021-12-14 00:00:00,LUNA/USDT,52.93000000,60.66000000,51.84000000,60.19000000,7414708.02000000,421821656.70920000,363606
1639353600000,2021-12-13 00:00:00,LUNA/USDT,62.00000000,62.56000000,52.22000000,52.96000000,6537601.33000000,371804986.03390000,347028
1639267200000,2021-12-12 00:00:00,LUNA/USDT,60.17000000,62.57000000,57.45000000,61.98000000,4018992.05000000,241654497.84550000,237121
1639180800000,2021-12-11 00:00:00,LUNA/USDT,60.84000000,63.94000000,57.68000000,60.14000000,5533987.86000000,340584917.54030000,310556
1639094400000,2021-12-10 00:00:00,LUNA/USDT,66.44000000,72.05000000,60.45000000,60.86000000,7638139.64000000,511360602.16610000,483662
1639008000000,2021-12-09 00:00:00,LUNA/USDT,75.10000000,76.72000000,65.15000000,66.44000000,8182692.80000000,584074467.58830000,545079
1638921600000,2021-12-08 00:00:00,LUNA/USDT,68.72000000,75.92000000,65.03000000,75.10000000,7261926.43000000,508429138.86380000,526608
1638835200000,2021-12-07 00:00:00,LUNA/USDT,66.94000000,74.44000000,65.59000000,68.72000000,8241422.43000000,576126680.32650000,536348
1638748800000,2021-12-06 00:00:00,LUNA/USDT,68.12000000,68.31000000,59.77000000,66.95000000,12882096.14000000,826048592.55290000,767435
1638662400000,2021-12-05 00:00:00,LUNA/USDT,75.11000000,78.29000000,65.15000000,68.09000000,13341289.96000000,954722866.02120000,1020784
1638576000000,2021-12-04 00:00:00,LUNA/USDT,63.47000000,78.22000000,49.65000000,75.15000000,18564697.72900000,1162153755.18246300,1290471
1638489600000,2021-12-03 00:00:00,LUNA/USDT,66.28000000,70.48000000,62.86000000,63.45000000,9415346.29300000,636944194.40162900,685380
1638403200000,2021-12-02 00:00:00,LUNA/USDT,63.96000000,66.48000000,61.01000000,66.28000000,7745843.33000000,494551746.40828800,546402
1638316800000,2021-12-01 00:00:00,LUNA/USDT,59.59000000,64.80000000,55.68000000,63.97000000,8075938.79300000,486690841.23166900,587384
1638230400000,2021-11-30 00:00:00,LUNA/USDT,51.62000000,60.08000000,50.47000000,59.59000000,9513976.23000000,533990435.33467800,660202
1638144000000,2021-11-29 00:00:00,LUNA/USDT,50.15000000,52.88000000,47.67000000,51.62000000,5155750.77000000,258096787.60000000,285394
1638057600000,2021-11-28 00:00:00,LUNA/USDT,43.87000000,50.43000000,42.13000000,50.11000000,8412378.56000000,389941549.40880000,442459
1637971200000,2021-11-27 00:00:00,LUNA/USDT,41.10000000,44.40000000,40.89000000,43.87000000,3243848.23000000,139403213.63240000,161237
1637884800000,2021-11-26 00:00:00,LUNA/USDT,43.56000000,45.13000000,37.88000000,41.13000000,7705880.35000000,318945134.59270000,357184
1637798400000,2021-11-25 00:00:00,LUNA/USDT,38.57000000,43.89000000,38.40000000,43.56000000,3207131.25000000,132590478.92630000,159401
1637712000000,2021-11-24 00:00:00,LUNA/USDT,42.70000000,43.03000000,37.82000000,38.56000000,3711044.81000000,147418472.72960000,168936
1637625600000,2021-11-23 00:00:00,LUNA/USDT,41.09000000,43.44000000,39.75000000,42.71000000,2364527.72000000,98233887.70530000,122380
1637539200000,2021-11-22 00:00:00,LUNA/USDT,43.51000000,43.91000000,40.38000000,41.09000000,3089854.18000000,128300190.77520000,143894
1637452800000,2021-11-21 00:00:00,LUNA/USDT,45.23000000,45.37000000,42.58000000,43.51000000,2257891.63000000,98555606.82040000,116220
1637366400000,2021-11-20 00:00:00,LUNA/USDT,42.37000000,45.54000000,41.37000000,45.23000000,2702695.10000000,116785441.77410000,127298
1637280000000,2021-11-19 00:00:00,LUNA/USDT,40.28000000,43.48000000,39.57000000,42.35000000,3917019.52000000,163290614.70160000,179459
1637193600000,2021-11-18 00:00:00,LUNA/USDT,43.21000000,45.18000000,38.75000000,40.28000000,6530290.66000000,272518446.68530000,291634
1637107200000,2021-11-17 00:00:00,LUNA/USDT,43.22000000,43.91000000,40.45000000,43.20000000,5073954.47000000,215279306.44710000,224247
1637020800000,2021-11-16 00:00:00,LUNA/USDT,48.14000000,48.14000000,41.02000000,43.24000000,6173976.64000000,276146487.44960000,378446
1636934400000,2021-11-15 00:00:00,LUNA/USDT,51.07000000,51.60000000,48.03000000,48.13000000,1932632.40000000,96553914.18070000,148374
1636848000000,2021-11-14 00:00:00,LUNA/USDT,52.07000000,52.49000000,49.07000000,51.07000000,1588143.78000000,80629380.34340000,137965
1636761600000,2021-11-13 00:00:00,LUNA/USDT,49.55000000,53.43000000,48.31000000,52.07000000,2510678.95000000,128173337.66820000,197301
1636675200000,2021-11-12 00:00:00,LUNA/USDT,50.45000000,50.63000000,47.00000000,49.55000000,2993491.19000000,145793660.43640000,172274
1636588800000,2021-11-11 00:00:00,LUNA/USDT,48.73000000,51.95000000,47.41000000,50.45000000,3285986.49000000,165146035.31470000,193234
1636502400000,2021-11-10 00:00:00,LUNA/USDT,50.23000000,54.95000000,44.19000000,48.73000000,5992281.46000000,300617393.70090000,397860
1636416000000,2021-11-09 00:00:00,LUNA/USDT,54.12000000,54.21000000,50.03000000,50.24000000,3082760.88000000,160559017.99060000,172933
1636329600000,2021-11-08 00:00:00,LUNA/USDT,50.54000000,54.80000000,48.97000000,54.14000000,3794299.03600000,197566887.82486700,230150
1636243200000,2021-11-07 00:00:00,LUNA/USDT,51.17000000,52.64000000,49.99000000,50.53000000,1977815.81000000,101759272.36900000,128673
1636156800000,2021-11-06 00:00:00,LUNA/USDT,49.90000000,51.20000000,47.44000000,51.17000000,2628157.51000000,130099195.01830000,140029
1636070400000,2021-11-05 00:00:00,LUNA/USDT,51.90000000,53.18000000,48.76000000,49.91000000,3677699.17300000,186600111.65098300,223351
1635984000000,2021-11-04 00:00:00,LUNA/USDT,47.99000000,52.19000000,46.03000000,51.90000000,6170582.75500000,301755190.42412100,370548
1635897600000,2021-11-03 00:00:00,LUNA/USDT,44.75000000,49.73000000,43.83000000,47.99000000,6745823.99900000,317235088.88331300,441958
1635811200000,2021-11-02 00:00:00,LUNA/USDT,44.06000000,45.48000000,42.75000000,44.75000000,2745930.15000000,121349115.50810000,186288
1635724800000,2021-11-01 00:00:00,LUNA/USDT,42.90000000,44.35000000,41.53000000,44.04000000,2774941.84000000,119372971.56360000,153369
1635638400000,2021-10-31 00:00:00,LUNA/USDT,43.30000000,43.64000000,41.18000000,42.89000000,2552995.14000000,108112060.18850000,123344
1635552000000,2021-10-30 00:00:00,LUNA/USDT,45.70000000,45.75000000,42.41000000,43.31000000,2504175.13000000,109454075.95150000,126944
1635465600000,2021-10-29 00:00:00,LUNA/USDT,42.96000000,46.00000000,42.19000000,45.69000000,3675447.54000000,161967804.25370000,215389
1635379200000,2021-10-28 00:00:00,LUNA/USDT,39.90000000,43.69000000,39.54000000,42.94000000,4870457.93000000,202240736.41800000,225022
1635292800000,2021-10-27 00:00:00,LUNA/USDT,43.90000000,44.90000000,38.00000000,39.91000000,9008935.16000000,370637791.79530000,463796
1635206400000,2021-10-26 00:00:00,LUNA/USDT,42.86000000,47.00000000,42.68000000,43.87000000,6929436.68000000,310157565.17030000,452595
1635120000000,2021-10-25 00:00:00,LUNA/USDT,41.39000000,43.80000000,41.21000000,42.86000000,3607499.00000000,154474117.22150000,186163
1635033600000,2021-10-24 00:00:00,LUNA/USDT,43.11000000,43.56000000,39.92000000,41.39000000,3685849.75000000,152583615.35010000,211185
1634947200000,2021-10-23 00:00:00,LUNA/USDT,43.70000000,44.10000000,41.46000000,43.12000000,3972694.14000000,170196397.72870000,224179
1634860800000,2021-10-22 00:00:00,LUNA/USDT,40.94000000,45.54000000,40.88000000,43.69000000,9287487.93000000,406064719.43710000,591663
1634774400000,2021-10-21 00:00:00,LUNA/USDT,42.63000000,43.65000000,38.99000000,40.95000000,7773715.75000000,321662578.32670000,403920
1634688000000,2021-10-20 00:00:00,LUNA/USDT,37.72000000,44.00000000,37.67000000,42.63000000,7844276.66000000,319051559.19700000,551494
1634601600000,2021-10-19 00:00:00,LUNA/USDT,35.81000000,38.40000000,35.57000000,37.71000000,3425151.99000000,125798732.47600000,141373
1634515200000,2021-10-18 00:00:00,LUNA/USDT,36.19000000,37.35000000,35.29000000,35.83000000,2884626.06000000,104327854.26670000,119189
1634428800000,2021-10-17 00:00:00,LUNA/USDT,36.62000000,37.40000000,34.98000000,36.18000000,3006957.05000000,109472972.66360000,150251
1634342400000,2021-10-16 00:00:00,LUNA/USDT,36.98000000,38.43000000,36.24000000,36.63000000,2844496.36000000,105944949.45350000,138473
1634256000000,2021-10-15 00:00:00,LUNA/USDT,37.15000000,38.00000000,35.67000000,36.98000000,4660171.31000000,172667415.31920000,191204
1634169600000,2021-10-14 00:00:00,LUNA/USDT,36.59000000,39.75000000,36.14000000,37.15000000,5969678.97000000,227413833.08690000,246577
1634083200000,2021-10-13 00:00:00,LUNA/USDT,37.58000000,38.92000000,34.86000000,36.60000000,5889598.98000000,215502612.88160000,206159
1633996800000,2021-10-12 00:00:00,LUNA/USDT,39.16000000,39.17000000,35.26000000,37.59000000,6482099.45000000,240878193.77540000,249184
1633910400000,2021-10-11 00:00:00,LUNA/USDT,39.23000000,40.74000000,37.50000000,39.15000000,5036412.83000000,197415281.69760000,208689
1633824000000,2021-10-10 00:00:00,LUNA/USDT,42.49000000,43.27000000,39.01000000,39.23000000,3977798.20000000,165204733.17930000,179473
1633737600000,2021-10-09 00:00:00,LUNA/USDT,43.30000000,44.44000000,42.07000000,42.50000000,3206419.49000000,139553201.46850000,155821
1633651200000,2021-10-08 00:00:00,LUNA/USDT,46.57000000,48.56000000,43.07000000,43.30000000,6068454.98000000,277886783.07790000,498777
1633564800000,2021-10-07 00:00:00,LUNA/USDT,42.01000000,47.50000000,40.86000000,46.58000000,6857474.75000000,306861104.58190000,454296
1633478400000,2021-10-06 00:00:00,LUNA/USDT,44.69000000,44.82000000,40.38000000,42.02000000,6913304.84000000,295699051.19250000,289082
1633392000000,2021-10-05 00:00:00,LUNA/USDT,46.81000000,47.30000000,43.39000000,44.66000000,6420680.53000000,290826634.03230000,360454
1633305600000,2021-10-04 00:00:00,LUNA/USDT,42.77000000,49.54000000,41.56000000,46.80000000,12892668.75300000,598894187.87162300,675492
1633219200000,2021-10-03 00:00:00,LUNA/USDT,41.50000000,46.17000000,41.49000000,42.79000000,10704397.30200000,468137442.16289800,501781
1633132800000,2021-10-02 00:00:00,LUNA/USDT,37.77000000,43.60000000,37.10000000,41.49000000,8652783.52000000,346756225.57780000,381088
1633046400000,2021-10-01 00:00:00,LUNA/USDT,38.84000000,40.11000000,36.45000000,37.76000000,8251600.00000000,315047901.57500000,314114
1632960000000,2021-09-30 00:00:00,LUNA/USDT,34.16000000,38.97000000,33.80000000,38.83000000,7140444.02000000,258551120.13600000,298502
1632873600000,2021-09-29 00:00:00,LUNA/USDT,33.14000000,36.36000000,33.00000000,34.15000000,7064439.10000000,244992323.23010000,214929
1632787200000,2021-09-28 00:00:00,LUNA/USDT,36.79000000,37.25000000,32.95000000,33.14000000,7613730.46000000,268274324.62320000,246030
1632700800000,2021-09-27 00:00:00,LUNA/USDT,34.67000000,39.65000000,33.81000000,36.80000000,10246643.69000000,383586654.95130000,408809
1632614400000,2021-09-26 00:00:00,LUNA/USDT,37.87000000,37.94000000,33.26000000,34.69000000,9014712.62000000,320781967.91670000,323569
1632528000000,2021-09-25 00:00:00,LUNA/USDT,40.15000000,40.88000000,36.05000000,37.87000000,10372028.93000000,394889792.29290000,375035
1632441600000,2021-09-24 00:00:00,LUNA/USDT,36.15000000,41.28000000,32.45000000,40.16000000,21039332.61000000,762296952.02660000,829927
1632355200000,2021-09-23 00:00:00,LUNA/USDT,33.16000000,36.80000000,32.34000000,36.16000000,10485040.08000000,362520176.01430000,379472
1632268800000,2021-09-22 00:00:00,LUNA/USDT,25.15000000,33.59000000,25.05000000,33.17000000,10979477.00000000,316392575.70020000,319314
1632182400000,2021-09-21 00:00:00,LUNA/USDT,27.52000000,29.50000000,23.95000000,25.16000000,13547038.77000000,364842185.69590000,387349
1632096000000,2021-09-20 00:00:00,LUNA/USDT,32.94000000,33.04000000,26.18000000,27.53000000,14707960.66000000,429373435.83220000,476560
1632009600000,2021-09-19 00:00:00,LUNA/USDT,34.78000000,36.47000000,32.02000000,32.92000000,6884350.30000000,239222156.04670000,246711
1631923200000,2021-09-18 00:00:00,LUNA/USDT,34.46000000,36.35000000,34.10000000,34.78000000,4564732.29000000,161098889.94730000,170651
1631836800000,2021-09-17 00:00:00,LUNA/USDT,37.44000000,39.21000000,34.05000000,34.46000000,6782357.47000000,243199769.54240000,250726
1631750400000,2021-09-16 00:00:00,LUNA/USDT,36.71000000,39.77000000,35.13000000,37.45000000,9389644.51000000,354244197.02990000,368027
1631664000000,2021-09-15 00:00:00,LUNA/USDT,35.69000000,37.68000000,34.91000000,36.71000000,5497656.17000000,200602407.69100000,223834
1631577600000,2021-09-14 00:00:00,LUNA/USDT,37.18000000,38.00000000,34.59000000,35.69000000,6284439.98000000,227336761.95670000,248492
1631491200000,2021-09-13 00:00:00,LUNA/USDT,39.26000000,39.62000000,33.62000000,37.18000000,10577692.31000000,385568833.87250000,446972
1631404800000,2021-09-12 00:00:00,LUNA/USDT,39.18000000,43.54000000,37.80000000,39.26000000,10383965.33000000,421717947.65170000,484299
1631318400000,2021-09-11 00:00:00,LUNA/USDT,43.35000000,45.01000000,37.50000000,39.19000000,14826198.21900000,599418344.07716200,657220
1631232000000,2021-09-10 00:00:00,LUNA/USDT,30.59000000,44.00000000,30.56000000,43.35000000,29504108.37600000,1110022379.06197800,1473689
1631145600000,2021-09-09 00:00:00,LUNA/USDT,29.45000000,31.50000000,28.21000000,30.60000000,8269895.77000000,246391842.20640000,318795
1631059200000,2021-09-08 00:00:00,LUNA/USDT,27.92000000,32.16000000,24.88000000,29.46000000,11977439.67100000,344897244.58896200,459539
1630972800000,2021-09-07 00:00:00,LUNA/USDT,32.32000000,32.60000000,22.95000000,27.92000000,14078466.26600000,391869896.63273900,520909
1630886400000,2021-09-06 00:00:00,LUNA/USDT,34.45000000,35.08000000,30.03000000,32.33000000,6985052.43000000,227995954.24510000,626463
1630800000000,2021-09-05 00:00:00,LUNA/USDT,31.39000000,35.35000000,31.08000000,34.45000000,6080284.88000000,203256596.31530000,478531
1630713600000,2021-09-04 00:00:00,LUNA/USDT,31.73000000,32.47000000,30.97000000,31.39000000,3178756.97000000,100824887.23840000,128269
1630627200000,2021-09-03 00:00:00,LUNA/USDT,32.79000000,33.89000000,30.95000000,31.72000000,6130038.08000000,199534185.73930000,250108
1630540800000,2021-09-02 00:00:00,LUNA/USDT,31.74000000,33.87000000,31.32000000,32.79000000,5672220.51000000,183946911.50500000,215839
1630454400000,2021-09-01 00:00:00,LUNA/USDT,31.54000000,32.52000000,30.50000000,31.75000000,6896391.06000000,216811653.75060000,267111
1630368000000,2021-08-31 00:00:00,LUNA/USDT,33.43000000,34.47000000,30.53000000,31.57000000,7583263.90000000,250516881.92340000,493542
1630281600000,2021-08-30 00:00:00,LUNA/USDT,33.28000000,35.99000000,32.02000000,33.44000000,10292874.65000000,350694367.68310000,541456
1630195200000,2021-08-29 00:00:00,LUNA/USDT,35.05000000,36.89000000,33.17000000,33.26000000,7886586.65800000,274526828.91257500,583870
1630108800000,2021-08-28 00:00:00,LUNA/USDT,32.65000000,35.86000000,30.44000000,35.05000000,10889600.60900000,363445398.84513300,721739
1630022400000,2021-08-27 00:00:00,LUNA/USDT,26.96000000,32.90000000,26.37000000,32.64000000,10662989.42400000,321942649.21281300,550524
1629936000000,2021-08-26 00:00:00,LUNA/USDT,30.04000000,30.12700000,25.88000000,26.97000000,8210545.64300000,225274057.56627400,262733
1629849600000,2021-08-25 00:00:00,LUNA/USDT,29.63100000,31.23000000,28.36800000,30.04100000,8728526.32700000,260756495.52306700,661239
1629763200000,2021-08-24 00:00:00,LUNA/USDT,29.93800000,34.66600000,29.50300000,29.60700000,18197335.34100000,588297379.27755600,1333733
1629676800000,2021-08-23 00:00:00,LUNA/USDT,28.00000000,30.35900000,27.19900000,29.92000000,8271195.42300000,238019519.96352600,399445
1629590400000,2021-08-22 00:00:00,LUNA/USDT,27.53100000,28.83900000,26.31000000,28.00000000,5678898.09000000,156206363.68957100,342214
1629504000000,2021-08-21 00:00:00,LUNA/USDT,30.66400000,30.69400000,27.04000000,27.52900000,6558157.83800000,188295786.58014100,282998
1629417600000,2021-08-20 00:00:00,LUNA/USDT,29.42900000,31.45000000,28.52600000,30.65800000,8872877.82000000,264583210.67135600,373052
1629331200000,2021-08-19 00:00:00,LUNA/USDT,30.72900000,33.50000000,28.62000000,29.43000000,15334852.60700000,472112906.55931800,580872
1629244800000,2021-08-18 00:00:00,LUNA/USDT,25.31900000,31.88400000,22.55000000,30.71500000,17912523.75000000,486157326.24986500,692996
1629158400000,2021-08-17 00:00:00,LUNA/USDT,21.90400000,26.90600000,20.81000000,25.30900000,17362698.03000000,433598052.49653000,614988
1629072000000,2021-08-16 00:00:00,LUNA/USDT,19.26500000,23.96100000,19.15200000,21.90400000,13853981.31400000,303721549.11884600,512523
1628985600000,2021-08-15 00:00:00,LUNA/USDT,17.37800000,19.65000000,16.50000000,19.26200000,5405093.82500000,97468837.79690500,160753
1628899200000,2021-08-14 00:00:00,LUNA/USDT,17.80300000,17.84400000,16.84500000,17.38800000,3058076.12500000,53003292.09480600,80179
1628812800000,2021-08-13 00:00:00,LUNA/USDT,16.60000000,17.81000000,16.56700000,17.78700000,3512487.72100000,60574476.08829400,111100
1628726400000,2021-08-12 00:00:00,LUNA/USDT,16.94900000,17.16400000,15.81700000,16.59900000,6430428.13000000,106073267.04515200,156258
1628640000000,2021-08-11 00:00:00,LUNA/USDT,16.70600000,18.06200000,16.50800000,16.95600000,7966073.95800000,136482812.81673600,221742
1628553600000,2021-08-10 00:00:00,LUNA/USDT,13.92200000,16.90900000,13.73100000,16.70000000,9556692.10900000,145041252.71794600,238078
1628467200000,2021-08-09 00:00:00,LUNA/USDT,13.40700000,14.36000000,12.96600000,13.92800000,7164094.76900000,98780717.86130300,111191
1628380800000,2021-08-08 00:00:00,LUNA/USDT,14.62100000,14.73800000,13.10900000,13.41500000,6699721.59300000,93343812.64210900,115716
