https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LINK,Volume USDT
1661040000000.0,2022-08-21 00:00:00,LINK/USDT,6.9,7.166,6.879,7.077,79172.78611699873,560305.80735
1660953600000.0,2022-08-20 00:00:00,LINK/USDT,6.9005,7.2,6.6785,6.9,111133.05186956521,766818.0579
1660867200000.0,2022-08-19 00:00:00,LINK/USDT,7.6465,7.6945,6.8135,6.9005,218977.78284182306,1511056.1905
1660780800000.0,2022-08-18 00:00:00,LINK/USDT,8.0585,8.237,7.615,7.6465,121117.62663963906,926125.9321
1660694400000.0,2022-08-17 00:00:00,LINK/USDT,8.4475,8.74,7.989,8.0585,107934.82136874108,869792.758
1660608000000.0,2022-08-16 00:00:00,LINK/USDT,8.6435,8.82,8.3725,8.4475,148733.17424089968,1256423.4894
1660521600000.0,2022-08-15 00:00:00,LINK/USDT,8.764,9.0515,8.4955,8.6435,111081.80628796206,960135.59265
1660435200000.0,2022-08-14 00:00:00,LINK/USDT,9.147,9.3675,8.6705,8.764,143494.4514890461,1257585.37285
1660348800000.0,2022-08-13 00:00:00,LINK/USDT,9.329,9.481,9.06,9.147,61819.38643817645,565461.92775
1660262400000.0,2022-08-12 00:00:00,LINK/USDT,8.961,9.5055,8.802,9.329,134500.0614696109,1254751.07345
1660176000000.0,2022-08-11 00:00:00,LINK/USDT,9.058,9.2255,8.83,8.961,122067.86457984599,1093850.1345
1660089600000.0,2022-08-10 00:00:00,LINK/USDT,8.7435,9.3,8.2975,9.058,197611.92752263194,1789968.8395
1660003200000.0,2022-08-09 00:00:00,LINK/USDT,8.6175,8.9505,8.2735,8.7435,197403.36507119576,1725996.3225
1659916800000.0,2022-08-08 00:00:00,LINK/USDT,8.3455,8.782,8.2265,8.6175,192339.3744821584,1657484.5596
1659830400000.0,2022-08-07 00:00:00,LINK/USDT,7.7945,8.3705,7.66,8.3455,57433.64485051825,479312.4831
1659744000000.0,2022-08-06 00:00:00,LINK/USDT,7.886,8.1145,7.7385,7.7945,43323.574956700235,337685.605
1659657600000.0,2022-08-05 00:00:00,LINK/USDT,7.366,7.8945,7.3505,7.886,381278.05258052243,3006758.72265
1659571200000.0,2022-08-04 00:00:00,LINK/USDT,7.2805,7.539,7.178,7.366,99830.40447325549,735350.75935
1659484800000.0,2022-08-03 00:00:00,LINK/USDT,7.1725,7.632,7.05,7.2805,119738.47224778519,871755.9472
1659398400000.0,2022-08-02 00:00:00,LINK/USDT,7.57,7.663,7.0215,7.1725,105429.47749041478,756192.9273
1659312000000.0,2022-08-01 00:00:00,LINK/USDT,7.656,7.88,7.4095,7.57,71026.43624174372,537670.12235
1659225600000.0,2022-07-31 00:00:00,LINK/USDT,7.8175,8.088,7.5765,7.656,206887.21249346918,1583928.49885
1659139200000.0,2022-07-30 00:00:00,LINK/USDT,7.877,8.209,7.6815,7.8175,220222.08217460828,1721586.1274
1659052800000.0,2022-07-29 00:00:00,LINK/USDT,7.2115,8.1185,7.1125,7.877,461655.404678177,3636459.62265
1658966400000.0,2022-07-28 00:00:00,LINK/USDT,6.86,7.3005,6.6825,7.211,133938.25045070032,965828.724
1658880000000.0,2022-07-27 00:00:00,LINK/USDT,6.3455,6.868,6.187,6.86,86364.7724489796,592462.339
1658793600000.0,2022-07-26 00:00:00,LINK/USDT,6.4185,6.441,6.0815,6.3455,143382.47293357496,909833.482
1658707200000.0,2022-07-25 00:00:00,LINK/USDT,7.09,7.142,6.409,6.4185,145369.07625613463,933051.41595
1658620800000.0,2022-07-24 00:00:00,LINK/USDT,6.8415,7.2455,6.8415,7.09,93105.95524682652,660121.2227
1658534400000.0,2022-07-23 00:00:00,LINK/USDT,6.7815,7.029,6.611,6.8415,116192.04602791785,794927.8829
1658448000000.0,2022-07-22 00:00:00,LINK/USDT,6.995,7.279,6.7465,6.7815,243725.1598835066,1652822.17175
1658361600000.0,2022-07-21 00:00:00,LINK/USDT,6.8635,7.0455,6.649,6.995,115946.73569692638,811047.4162
1658275200000.0,2022-07-20 00:00:00,LINK/USDT,7.2525,7.5795,6.8295,6.8635,420291.0837837838,2884667.85355
1658188800000.0,2022-07-19 00:00:00,LINK/USDT,7.039,7.369,6.737,7.2525,352387.5950499828,2555691.0331
1658102400000.0,2022-07-18 00:00:00,LINK/USDT,6.343,7.1455,6.332,7.039,244675.99830231568,1722274.35205
1658016000000.0,2022-07-17 00:00:00,LINK/USDT,6.593,6.7085,6.32,6.343,130180.7882074728,825736.7396
1657929600000.0,2022-07-16 00:00:00,LINK/USDT,6.324,6.6135,6.1415,6.593,203473.8476262703,1341503.0774
1657843200000.0,2022-07-15 00:00:00,LINK/USDT,6.273,6.4505,6.123,6.324,277491.88285104366,1754858.66715
1657756800000.0,2022-07-14 00:00:00,LINK/USDT,6.1745,6.3875,6.0,6.273,233068.4700143472,1462038.5124
1657670400000.0,2022-07-13 00:00:00,LINK/USDT,5.949,6.1935,5.6885,6.1745,317241.42601020326,1958807.1849
1657584000000.0,2022-07-12 00:00:00,LINK/USDT,6.0445,6.2385,5.928,5.949,350656.17360060517,2086053.57675
1657497600000.0,2022-07-11 00:00:00,LINK/USDT,6.1975,6.434,5.9835,6.0445,386204.47903052357,2334412.9735
1657411200000.0,2022-07-10 00:00:00,LINK/USDT,6.484,6.486,6.1035,6.1975,196927.96542154092,1220461.0657
1657324800000.0,2022-07-09 00:00:00,LINK/USDT,6.3515,6.587,6.349,6.484,201660.39973781616,1307566.0319
1657238400000.0,2022-07-08 00:00:00,LINK/USDT,6.636,6.828,6.298,6.3515,635087.4835629379,4033758.15185
1657152000000.0,2022-07-07 00:00:00,LINK/USDT,6.3315,6.749,6.312,6.636,318864.857986739,2115987.1976
1657065600000.0,2022-07-06 00:00:00,LINK/USDT,6.307,6.4205,6.171,6.3315,249913.79976308928,1582329.2232
1656979200000.0,2022-07-05 00:00:00,LINK/USDT,6.437,6.553,6.06,6.307,306623.02377517044,1933871.41095
1656892800000.0,2022-07-04 00:00:00,LINK/USDT,6.2185,6.4535,6.0215,6.437,247209.24665993475,1591285.92075
1656806400000.0,2022-07-03 00:00:00,LINK/USDT,6.2225,6.238,6.016,6.2185,258276.570137493,1606092.8514
1656720000000.0,2022-07-02 00:00:00,LINK/USDT,6.072,6.2865,5.9815,6.2225,300741.03370831657,1871361.08225
1656633600000.0,2022-07-01 00:00:00,LINK/USDT,6.283,6.4305,5.9365,6.072,293286.6543889987,1780836.56545
1656547200000.0,2022-06-30 00:00:00,LINK/USDT,6.2295,6.312,5.8875,6.283,217677.79633932834,1367669.5944
1656460800000.0,2022-06-29 00:00:00,LINK/USDT,6.312,6.4905,6.1245,6.2295,532098.5705754877,3314708.0454
1656374400000.0,2022-06-28 00:00:00,LINK/USDT,6.55,7.257,6.2745,6.312,760265.904681559,4798798.39035
1656288000000.0,2022-06-27 00:00:00,LINK/USDT,6.6965,6.991,6.4015,6.55,576430.054778626,3775616.8588
1656201600000.0,2022-06-26 00:00:00,LINK/USDT,7.267,7.491,6.6885,6.6965,235594.37535279623,1577657.73455
1656115200000.0,2022-06-25 00:00:00,LINK/USDT,7.259,7.374,6.808,7.267,419980.3588206963,3051997.26755
1656028800000.0,2022-06-24 00:00:00,LINK/USDT,6.996,7.4385,6.953,7.259,471757.5108830417,3424487.7715
1655942400000.0,2022-06-23 00:00:00,LINK/USDT,6.623,7.081,6.6055,6.996,637239.7740494568,4458129.45925
1655856000000.0,2022-06-22 00:00:00,LINK/USDT,6.8555,7.036,6.4625,6.623,788506.5674014797,5222278.9959
1655769600000.0,2022-06-21 00:00:00,LINK/USDT,6.985,7.5675,6.754,6.8555,830304.3327401356,5692151.3531
1655683200000.0,2022-06-20 00:00:00,LINK/USDT,6.608,7.295,6.311,6.985,1051899.3473586256,7347516.9413
1655596800000.0,2022-06-19 00:00:00,LINK/USDT,5.9285,6.823,5.8335,6.608,740375.2821579904,4892399.8645
1655510400000.0,2022-06-18 00:00:00,LINK/USDT,6.366,6.469,5.4085,5.9285,877632.5869191196,5203044.79155
1655424000000.0,2022-06-17 00:00:00,LINK/USDT,6.3555,6.737,6.266,6.366,868109.2320609489,5526383.3713
1655337600000.0,2022-06-16 00:00:00,LINK/USDT,7.326,7.51,6.2105,6.3555,1670300.5002753523,10615594.8295
1655251200000.0,2022-06-15 00:00:00,LINK/USDT,6.716,7.3665,5.8095,7.326,2074226.0305555556,15195779.89985
1655164800000.0,2022-06-14 00:00:00,LINK/USDT,5.9205,6.8625,5.392,6.716,1149770.114256998,7721856.08735
1655078400000.0,2022-06-13 00:00:00,LINK/USDT,6.266,6.334,5.3055,5.9205,1034468.7475297695,6124572.21975
1654992000000.0,2022-06-12 00:00:00,LINK/USDT,7.0335,7.1325,6.2645,6.266,1038796.6244573891,6509099.64885
1654905600000.0,2022-06-11 00:00:00,LINK/USDT,8.0415,8.4105,6.9435,7.0335,985790.7215966447,6933559.04035
1654819200000.0,2022-06-10 00:00:00,LINK/USDT,9.274,9.5355,8.009,8.0415,928066.7857986696,7463049.058
1654732800000.0,2022-06-09 00:00:00,LINK/USDT,8.7045,9.6325,8.488,9.274,1000334.279836101,9277100.1112
1654646400000.0,2022-06-08 00:00:00,LINK/USDT,8.7095,8.972,8.2385,8.7045,829800.588459992,7222999.22225
1654560000000.0,2022-06-07 00:00:00,LINK/USDT,7.972,8.984,7.312,8.7095,422964.6630173948,3683810.73255
1654473600000.0,2022-06-06 00:00:00,LINK/USDT,7.647,8.213,7.629,7.972,293215.98740592075,2337517.8516
1654387200000.0,2022-06-05 00:00:00,LINK/USDT,7.406,7.8795,7.252,7.647,211287.7967961292,1615717.7821
1654300800000.0,2022-06-04 00:00:00,LINK/USDT,6.8565,7.429,6.689,7.406,184987.60925600864,1370018.23415
1654214400000.0,2022-06-03 00:00:00,LINK/USDT,7.202,7.214,6.689,6.8565,139655.39764457085,957547.23395
1654128000000.0,2022-06-02 00:00:00,LINK/USDT,6.9375,7.242,6.8155,7.202,190100.7296098306,1369105.45465
1654041600000.0,2022-06-01 00:00:00,LINK/USDT,7.582,7.76,6.7665,6.9375,266437.2484972973,1848408.41145
1653955200000.0,2022-05-31 00:00:00,LINK/USDT,7.46,7.723,7.1795,7.582,154172.6750791348,1168937.22245
1653868800000.0,2022-05-30 00:00:00,LINK/USDT,6.7135,7.5105,6.6555,7.46,156778.77319705093,1169569.64805
1653782400000.0,2022-05-29 00:00:00,LINK/USDT,6.5715,6.747,6.3395,6.7135,97690.35549266404,655844.2016
1653696000000.0,2022-05-28 00:00:00,LINK/USDT,6.2825,6.661,6.2095,6.5715,142371.13965609067,935591.94425
1653609600000.0,2022-05-27 00:00:00,LINK/USDT,6.576,6.701,6.21,6.2825,901971.5278233187,5666636.12355
1653523200000.0,2022-05-26 00:00:00,LINK/USDT,6.947,7.0895,6.2265,6.576,309513.12109184917,2035358.2843
1653436800000.0,2022-05-25 00:00:00,LINK/USDT,7.239,7.3995,6.944,6.947,139451.07459334965,968766.6152
1653350400000.0,2022-05-24 00:00:00,LINK/USDT,7.02,7.299,6.7285,7.239,183395.0029493024,1327596.42635
1653264000000.0,2022-05-23 00:00:00,LINK/USDT,7.3285,7.6795,6.9875,7.02,198982.75046296298,1396858.90825
1653177600000.0,2022-05-22 00:00:00,LINK/USDT,7.0525,7.401,6.917,7.3285,344751.14448386437,2526508.76235
1653091200000.0,2022-05-21 00:00:00,LINK/USDT,6.872,7.1235,6.772,7.0525,105057.91216589863,740920.92555
1653004800000.0,2022-05-20 00:00:00,LINK/USDT,7.213,7.366,6.758,6.872,352387.5450232829,2421607.2094
1652918400000.0,2022-05-19 00:00:00,LINK/USDT,6.7975,7.2505,6.6515,7.2125,550410.4976568457,3969835.71435
1652832000000.0,2022-05-18 00:00:00,LINK/USDT,7.7205,7.8125,6.7835,6.798,228960.38091350396,1556472.66945
1652745600000.0,2022-05-17 00:00:00,LINK/USDT,7.4155,7.9665,7.2945,7.7205,250680.43400038857,1935378.2907
1652659200000.0,2022-05-16 00:00:00,LINK/USDT,7.974,7.974,7.176,7.415,268877.48368846934,1993726.54155
1652572800000.0,2022-05-15 00:00:00,LINK/USDT,7.261,7.9945,7.0215,7.974,235889.7721595184,1880985.0432
1652486400000.0,2022-05-14 00:00:00,LINK/USDT,7.1465,7.4335,6.647,7.261,328637.02891475003,2386233.46695
1652400000000.0,2022-05-13 00:00:00,LINK/USDT,6.5575,7.6915,6.49,7.1465,382465.6257398727,2733290.59435
1652313600000.0,2022-05-12 00:00:00,LINK/USDT,6.9375,7.4295,5.513,6.5575,1223061.4906290506,8020225.7248
1652227200000.0,2022-05-11 00:00:00,LINK/USDT,8.5815,8.833,6.5505,6.9375,1582295.308446847,10977173.70235
1652140800000.0,2022-05-10 00:00:00,LINK/USDT,8.083,9.3215,7.878,8.5815,775906.8713511623,6658444.8165
1652054400000.0,2022-05-09 00:00:00,LINK/USDT,9.9885,10.1625,8.0155,8.083,501453.6580972411,4053249.9184
1651968000000.0,2022-05-08 00:00:00,LINK/USDT,10.211,10.3755,9.851,9.9885,160553.77819492418,1603691.4135
1651881600000.0,2022-05-07 00:00:00,LINK/USDT,10.779,10.8445,10.0005,10.211,194700.2937959064,1988084.69995
1651795200000.0,2022-05-06 00:00:00,LINK/USDT,10.919,11.0245,10.403,10.779,134098.77639855276,1445450.7108
1651708800000.0,2022-05-05 00:00:00,LINK/USDT,12.2005,12.2895,10.652,10.919,278705.2187608755,3043182.28365
1651622400000.0,2022-05-04 00:00:00,LINK/USDT,11.131,12.2115,11.094,12.2005,110953.71836400147,1353690.8409
1651536000000.0,2022-05-03 00:00:00,LINK/USDT,11.1645,11.487,10.799,11.131,117558.6316817896,1308545.12925
1651449600000.0,2022-05-02 00:00:00,LINK/USDT,11.2975,11.438,10.781,11.1645,109687.62329705762,1224607.4703
1651363200000.0,2022-05-01 00:00:00,LINK/USDT,10.969,11.4795,10.8225,11.2975,168686.4392564727,1905735.0475
1651276800000.0,2022-04-30 00:00:00,LINK/USDT,11.973,12.25,10.643,10.969,245061.42407238582,2688078.76065
1651190400000.0,2022-04-29 00:00:00,LINK/USDT,12.655,12.7275,11.84,11.973,88553.28388039756,1060248.4679
1651104000000.0,2022-04-28 00:00:00,LINK/USDT,12.7355,12.988,12.4035,12.655,86317.19085736864,1092344.0503
1651017600000.0,2022-04-27 00:00:00,LINK/USDT,12.3695,12.793,12.319,12.7355,71208.69893211889,906878.38525
1650931200000.0,2022-04-26 00:00:00,LINK/USDT,13.44,13.4985,12.1485,12.3695,113651.35036177695,1405810.3783
1650844800000.0,2022-04-25 00:00:00,LINK/USDT,13.261,13.5055,12.535,13.44,78383.11504464287,1053469.0662
1650758400000.0,2022-04-24 00:00:00,LINK/USDT,13.313,13.6325,13.206,13.261,71406.25944121862,946918.40645
1650672000000.0,2022-04-23 00:00:00,LINK/USDT,13.5755,13.6735,13.209,13.313,94293.31485014647,1255326.9006
1650585600000.0,2022-04-22 00:00:00,LINK/USDT,13.579,13.879,13.48,13.5755,59980.90082869877,814270.7192
1650499200000.0,2022-04-21 00:00:00,LINK/USDT,14.021,14.3715,13.3625,13.579,69240.47200824802,940216.3694
1650412800000.0,2022-04-20 00:00:00,LINK/USDT,14.2405,14.484,13.714,14.021,77296.058348192,1083768.0341
1650326400000.0,2022-04-19 00:00:00,LINK/USDT,14.0485,14.4045,13.842,14.2405,82343.2668621186,1172609.29175
1650240000000.0,2022-04-18 00:00:00,LINK/USDT,13.735,14.058,13.1435,14.0485,109584.11498024699,1539492.4393
1650153600000.0,2022-04-17 00:00:00,LINK/USDT,14.1425,14.6065,13.6635,13.735,78556.79624681472,1078977.59645
1650067200000.0,2022-04-16 00:00:00,LINK/USDT,14.1105,14.259,13.847,14.1425,50762.35920452536,717906.66505
1649980800000.0,2022-04-15 00:00:00,LINK/USDT,13.647,14.191,13.6335,14.1105,71698.49171184578,1011701.5673
1649894400000.0,2022-04-14 00:00:00,LINK/USDT,14.1825,14.318,13.328,13.647,118246.65435260496,1613712.09195
1649808000000.0,2022-04-13 00:00:00,LINK/USDT,13.9735,14.2225,13.6865,14.1825,116761.97465891064,1655976.7056
1649721600000.0,2022-04-12 00:00:00,LINK/USDT,13.7595,14.3225,13.6385,13.9735,60141.21197624074,840383.22555
1649635200000.0,2022-04-11 00:00:00,LINK/USDT,15.239,15.265,13.5225,13.7595,206064.25052872562,2835341.05515
1649548800000.0,2022-04-10 00:00:00,LINK/USDT,15.43,15.9215,15.1505,15.239,55975.28050068902,853007.29955
1649462400000.0,2022-04-09 00:00:00,LINK/USDT,15.1365,15.466,15.126,15.43,53792.7659235256,830022.3782
1649376000000.0,2022-04-08 00:00:00,LINK/USDT,15.7435,15.905,15.016,15.1365,56267.98998447461,851700.4304
1649289600000.0,2022-04-07 00:00:00,LINK/USDT,15.413,15.873,15.1075,15.7435,90712.31928414902,1428129.39865
1649203200000.0,2022-04-06 00:00:00,LINK/USDT,16.748,16.7815,15.286,15.413,106354.15959255173,1639236.6618
1649116800000.0,2022-04-05 00:00:00,LINK/USDT,17.498,17.65,16.67,16.748,114223.67477609265,1913018.10515
1649030400000.0,2022-04-04 00:00:00,LINK/USDT,18.075,18.0755,16.819,17.498,119892.01760486912,2097870.52405
1648944000000.0,2022-04-03 00:00:00,LINK/USDT,17.3895,18.3225,17.1615,18.075,181060.7768492393,3272673.54155
1648857600000.0,2022-04-02 00:00:00,LINK/USDT,17.356,17.857,17.1065,17.3895,145019.52695592164,2521817.064
1648771200000.0,2022-04-01 00:00:00,LINK/USDT,16.9085,17.3655,16.181,17.356,93655.42162076515,1625483.49765
1648684800000.0,2022-03-31 00:00:00,LINK/USDT,17.216,18.0505,16.657,16.9085,138857.75117248722,2347876.2857
1648598400000.0,2022-03-30 00:00:00,LINK/USDT,16.9875,17.566,16.5375,17.216,155915.41385629648,2684239.76495
1648512000000.0,2022-03-29 00:00:00,LINK/USDT,16.5035,17.519,16.479,16.9875,102267.33260338484,1737266.3126
1648425600000.0,2022-03-28 00:00:00,LINK/USDT,16.8625,17.365,16.36,16.5035,212913.32998151908,3513815.14135
1648339200000.0,2022-03-27 00:00:00,LINK/USDT,15.8405,16.907,15.631,16.8625,208450.47151964417,3514996.076
1648252800000.0,2022-03-26 00:00:00,LINK/USDT,15.5985,15.95,15.4955,15.8405,263470.56805656385,4173505.5333
1648166400000.0,2022-03-25 00:00:00,LINK/USDT,16.16,16.454,15.481,15.5985,179377.74112574928,2798023.69495
1648080000000.0,2022-03-24 00:00:00,LINK/USDT,15.83,16.428,15.6055,16.16,162080.24250309405,2619216.71885
1647993600000.0,2022-03-23 00:00:00,LINK/USDT,15.432,15.953,15.1275,15.83,107348.93626342388,1699333.66105
1647907200000.0,2022-03-22 00:00:00,LINK/USDT,14.9925,15.847,14.9905,15.432,73833.09302099534,1139392.2915
1647820800000.0,2022-03-21 00:00:00,LINK/USDT,14.5465,15.272,14.3025,14.9925,89603.63108887778,1343382.4391
1647734400000.0,2022-03-20 00:00:00,LINK/USDT,15.0,15.1265,14.4355,14.5465,58098.53325885952,845130.31405
1647648000000.0,2022-03-19 00:00:00,LINK/USDT,15.0225,15.4015,14.8385,15.0,170051.03834333332,2550765.57515
1647561600000.0,2022-03-18 00:00:00,LINK/USDT,14.3935,15.2665,14.1285,15.0225,267062.7627092694,4011950.3528
1647475200000.0,2022-03-17 00:00:00,LINK/USDT,14.673,14.921,14.234,14.3935,140748.52821065063,2025863.9408
1647388800000.0,2022-03-16 00:00:00,LINK/USDT,13.6935,14.7745,13.671,14.673,216505.97143733388,3176792.1189
1647302400000.0,2022-03-15 00:00:00,LINK/USDT,13.4155,13.7975,12.877,13.6935,137954.34196881732,1889077.78175
1647216000000.0,2022-03-14 00:00:00,LINK/USDT,12.692,13.4345,12.603,13.4155,108064.7164063956,1449742.20295
1647129600000.0,2022-03-13 00:00:00,LINK/USDT,13.1495,13.428,12.5995,12.692,71367.59810904507,905797.5552
1647043200000.0,2022-03-12 00:00:00,LINK/USDT,13.0515,13.4545,13.0305,13.1495,105266.38640252482,1384200.348
1646956800000.0,2022-03-11 00:00:00,LINK/USDT,13.169,13.6505,12.813,13.0515,119342.14823583496,1557594.0477
1646870400000.0,2022-03-10 00:00:00,LINK/USDT,14.011,14.1035,12.9625,13.169,166353.76828916394,2190712.7746
1646784000000.0,2022-03-09 00:00:00,LINK/USDT,13.0835,14.46,13.0665,14.011,195310.48476197274,2736495.202
1646697600000.0,2022-03-08 00:00:00,LINK/USDT,12.6855,13.552,12.589,13.0835,137999.1917682577,1805512.4255
1646611200000.0,2022-03-07 00:00:00,LINK/USDT,13.3255,13.661,12.428,12.6855,211208.55146032872,2679286.07955
1646524800000.0,2022-03-06 00:00:00,LINK/USDT,14.024,14.1125,13.2665,13.3255,134461.27186972345,1791763.6783
1646438400000.0,2022-03-05 00:00:00,LINK/USDT,13.7285,14.2705,13.4165,14.024,86408.77267541358,1211796.628
1646352000000.0,2022-03-04 00:00:00,LINK/USDT,14.8925,14.9685,13.557,13.7285,140189.5576719962,1924592.3425
1646265600000.0,2022-03-03 00:00:00,LINK/USDT,15.2885,15.385,14.4725,14.8925,180239.63171730738,2684218.71535
1646179200000.0,2022-03-02 00:00:00,LINK/USDT,15.352,15.8695,14.922,15.2885,601474.9572260195,9195649.88355
1646092800000.0,2022-03-01 00:00:00,LINK/USDT,15.138,15.723,14.746,15.352,358101.9287486973,5497580.81015
1646006400000.0,2022-02-28 00:00:00,LINK/USDT,13.6385,15.1575,13.3255,15.138,333689.03990289336,5051384.68605
1645920000000.0,2022-02-27 00:00:00,LINK/USDT,14.7155,14.8495,13.479,13.6385,249687.50336913884,3405363.0147
1645833600000.0,2022-02-26 00:00:00,LINK/USDT,14.359,15.032,14.087,14.7155,193497.8306377629,2847417.32675
1645747200000.0,2022-02-25 00:00:00,LINK/USDT,13.2665,14.491,13.089,14.3585,170712.96656684196,2451182.13045
1645660800000.0,2022-02-24 00:00:00,LINK/USDT,13.3285,13.9485,11.4155,13.2665,411765.25245166395,5462683.72165
1645574400000.0,2022-02-23 00:00:00,LINK/USDT,13.984,14.655,13.3015,13.3285,184107.67027797576,2453879.0833
1645488000000.0,2022-02-22 00:00:00,LINK/USDT,13.491,14.1865,13.0185,13.984,176485.2033180778,2467969.0832
1645401600000.0,2022-02-21 00:00:00,LINK/USDT,14.5945,15.3115,13.388,13.491,245806.137128456,3316170.596
1645315200000.0,2022-02-20 00:00:00,LINK/USDT,15.522,15.522,14.4,14.5945,142615.93232039467,2081408.22425
1645228800000.0,2022-02-19 00:00:00,LINK/USDT,15.193,15.675,14.8465,15.522,116430.51221169952,1807234.41055
1645142400000.0,2022-02-18 00:00:00,LINK/USDT,15.601,16.0525,15.034,15.193,212314.39842690714,3225692.6553
1645056000000.0,2022-02-17 00:00:00,LINK/USDT,17.1125,17.4455,15.465,15.5975,178327.8195640327,2781468.16565
1644969600000.0,2022-02-16 00:00:00,LINK/USDT,17.3405,17.3975,16.5215,17.1125,111993.7944514244,1916493.80755
1644883200000.0,2022-02-15 00:00:00,LINK/USDT,15.894,17.4495,15.822,17.3405,120075.70339955596,2082172.7348
1644796800000.0,2022-02-14 00:00:00,LINK/USDT,15.6065,16.117,15.2165,15.894,125353.81246696867,1992373.49535
1644710400000.0,2022-02-13 00:00:00,LINK/USDT,15.9525,16.331,15.5355,15.6065,110517.3226347996,1724788.5957
1644624000000.0,2022-02-12 00:00:00,LINK/USDT,16.1995,16.3795,15.5725,15.9525,115244.16659144334,1838432.56755
1644537600000.0,2022-02-11 00:00:00,LINK/USDT,17.503,17.7985,15.9205,16.1995,93360.90851878145,1512400.03755
1644451200000.0,2022-02-10 00:00:00,LINK/USDT,18.674,18.747,17.329,17.503,164666.63170027995,2882160.05465
1644364800000.0,2022-02-09 00:00:00,LINK/USDT,18.3665,18.741,17.755,18.674,110916.73590821463,2071259.12635
1644278400000.0,2022-02-08 00:00:00,LINK/USDT,18.863,19.5335,17.745,18.3665,218203.74746141073,4007639.12775
1644192000000.0,2022-02-07 00:00:00,LINK/USDT,18.048,19.3975,17.666,18.8625,249093.02886414845,4698517.25695
