https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PROM,Volume USDT
1657670400,2022-07-13 00:00:00,PROM/USDT,4.811,4.997,4.377,4.887,4173.4844,19697.1955196
1657584000,2022-07-12 00:00:00,PROM/USDT,4.996,5.093,4.73,4.846,2624.5548,12965.6371971
1657497600,2022-07-11 00:00:00,PROM/USDT,5.175,5.738,4.972,4.993,4585.9488,24096.7975482
1657411200,2022-07-10 00:00:00,PROM/USDT,5.504,5.505,5.03,5.124,6804.6436,36087.1996886
1657324800,2022-07-09 00:00:00,PROM/USDT,5.21,6.447,5.21,5.504,15747.9823,90963.4305821
1657238400,2022-07-08 00:00:00,PROM/USDT,5.406,5.529,5.14,5.248,2343.4099,12583.1004114
1657152000,2022-07-07 00:00:00,PROM/USDT,5.404,5.579,5.292,5.456,3827.15699519,20706.9858471353
1657065600,2022-07-06 00:00:00,PROM/USDT,5.426,5.726,5.323,5.418,5783.62337284,31636.75395674255
1656979200,2022-07-05 00:00:00,PROM/USDT,5.531,5.847,5.232,5.443,6353.10206018,35229.71922279994
1656892800,2022-07-04 00:00:00,PROM/USDT,5.321,6.45,5.258,5.503,43871.68003761,256323.6966379702
1656806400,2022-07-03 00:00:00,PROM/USDT,4.947,7.5,4.668,5.33,72201.77428999,449947.50067298971
1656720000,2022-07-02 00:00:00,PROM/USDT,5.066,5.8,4.574,4.943,13680.41471144,70226.15178441377
1656633600,2022-07-01 00:00:00,PROM/USDT,5.684,6.5,4.884,5.04,67745.27255965,365496.4025868768
1656547200,2022-06-30 00:00:00,PROM/USDT,5.902,10.61,5.309,5.645,235740.24381177,1635781.00196422313
1656460800,2022-06-29 00:00:00,PROM/USDT,3.52,15.88,3.52,5.898,333521.34844684,2656042.52262789783
1656374400,2022-06-28 00:00:00,PROM/USDT,3.674,3.857,3.513,3.566,1438.72622028,5270.93424360216
1656288000,2022-06-27 00:00:00,PROM/USDT,3.701,3.72,3.514,3.673,2361.81675516,8539.72472098356
1656201600,2022-06-26 00:00:00,PROM/USDT,3.755,3.935,3.648,3.682,1017.69144623,3893.09439753152
1656115200,2022-06-25 00:00:00,PROM/USDT,3.745,4.081,3.601,3.723,1119.01895017,4291.94062631519
1656028800,2022-06-24 00:00:00,PROM/USDT,3.858,3.949,3.579,3.745,2516.87451978,9397.55818747602
1655942400,2022-06-23 00:00:00,PROM/USDT,3.329,4.257,3.329,3.861,14438.36044407,57165.30661853432
1655856000,2022-06-22 00:00:00,PROM/USDT,3.6,3.647,3.324,3.329,2688.94017624,9327.39860946116
1655769600,2022-06-21 00:00:00,PROM/USDT,3.951,4.099,3.61,3.645,9403.15274163,35861.37274912444
1655683200,2022-06-20 00:00:00,PROM/USDT,3.119,5.407,3.096,4.012,50112.8858409,214915.25369758538
1655596800,2022-06-19 00:00:00,PROM/USDT,2.971,3.572,2.835,3.113,1863.0365252,5804.20150484993
1655510400,2022-06-18 00:00:00,PROM/USDT,3.064,3.092,2.721,2.942,2322.65960075,6611.47026632823
1655424000,2022-06-17 00:00:00,PROM/USDT,2.892,3.096,2.892,3.064,1167.27904592,3472.38606758864
1655337600,2022-06-16 00:00:00,PROM/USDT,3.151,3.177,2.882,2.883,819.20770252,2475.3784127699
1655251200,2022-06-15 00:00:00,PROM/USDT,3.166,3.187,2.736,3.149,3164.64323877,9222.23974422125
1655164800,2022-06-14 00:00:00,PROM/USDT,3.064,3.167,2.836,3.165,831.01181329,2545.39918549401
1655078400,2022-06-13 00:00:00,PROM/USDT,3.42,3.42,2.911,3.029,3076.53506906,9413.4974185209
1654992000,2022-06-12 00:00:00,PROM/USDT,3.843,3.857,3.42,3.42,1304.33119076,4709.48057740256
1654905600,2022-06-11 00:00:00,PROM/USDT,4.301,4.301,3.785,3.831,652.80224148,2585.68203348816
1654819200,2022-06-10 00:00:00,PROM/USDT,4.342,4.594,4.226,4.264,833.76332805,3707.32834792535
1654732800,2022-06-09 00:00:00,PROM/USDT,4.284,4.457,4.26,4.342,105.8638,465.9506416
1654646400,2022-06-08 00:00:00,PROM/USDT,4.367,4.764,4.197,4.284,2829.16868339,12788.30305606243
1654560000,2022-06-07 00:00:00,PROM/USDT,4.373,4.466,4.152,4.348,1048.33354461,4509.54005995126
1654473600,2022-06-06 00:00:00,PROM/USDT,4.393,4.548,4.373,4.398,310.5517,1386.5782201
1654387200,2022-06-05 00:00:00,PROM/USDT,4.487,4.513,4.333,4.381,396.21564014,1755.17910670982
1654300800,2022-06-04 00:00:00,PROM/USDT,4.5,4.524,4.375,4.473,432.90081459,1928.48593794172
1654214400,2022-06-03 00:00:00,PROM/USDT,4.388,4.972,4.368,4.485,2764.41208493,13043.85739743082
1654128000,2022-06-02 00:00:00,PROM/USDT,4.362,4.492,4.29,4.393,332.63347658,1482.88801525665
1654041600,2022-06-01 00:00:00,PROM/USDT,4.678,4.729,4.235,4.362,2094.2476,9685.960357
1653955200,2022-05-31 00:00:00,PROM/USDT,4.643,4.731,4.487,4.676,9462.1072011,43435.44433628771
1653868800,2022-05-30 00:00:00,PROM/USDT,4.356,4.731,4.345,4.608,6590.5339514,29810.81150582673
1653782400,2022-05-29 00:00:00,PROM/USDT,4.448,4.448,4.288,4.366,5398.31122663,23471.8456848511
1653696000,2022-05-28 00:00:00,PROM/USDT,4.264,4.566,4.258,4.448,4795.96204058,21127.86874230152
1653609600,2022-05-27 00:00:00,PROM/USDT,4.215,4.438,4.071,4.298,6296.84330593,26602.6314378653
1653523200,2022-05-26 00:00:00,PROM/USDT,4.678,4.873,4.074,4.265,13766.41251531,60470.37132717093
1653436800,2022-05-25 00:00:00,PROM/USDT,4.638,5.163,4.59,4.661,7327.93794342,34659.47647593186
1653350400,2022-05-24 00:00:00,PROM/USDT,4.544,5.144,4.331,4.64,13942.30662977,65313.79465128175
1653264000,2022-05-23 00:00:00,PROM/USDT,4.703,4.72,4.414,4.554,4432.90485849,20331.06442231875
1653177600,2022-05-22 00:00:00,PROM/USDT,4.696,4.854,4.497,4.754,5322.8199,24967.2242489
1653091200,2022-05-21 00:00:00,PROM/USDT,4.765,4.769,4.587,4.682,1616.24742994,7532.87134638806
1653004800,2022-05-20 00:00:00,PROM/USDT,5.003,5.187,4.566,4.752,9272.4067762,45384.0514087884
1652918400,2022-05-19 00:00:00,PROM/USDT,4.652,6.077,4.648,5.031,24728.88304791,127080.13658047537
1652832000,2022-05-18 00:00:00,PROM/USDT,4.725,5.158,4.429,4.637,20622.40251948,98473.07501847686
1652745600,2022-05-17 00:00:00,PROM/USDT,4.682,5.643,4.498,4.726,17700.45131983,89529.43449543542
1652659200,2022-05-16 00:00:00,PROM/USDT,4.751,5.865,4.256,4.717,40907.44885448,202299.95938623187
1652572800,2022-05-15 00:00:00,PROM/USDT,3.485,5.646,3.469,4.751,78555.79950847,366230.44009550568
1652486400,2022-05-14 00:00:00,PROM/USDT,3.049,3.53,3.01,3.487,14334.53366879,45813.92021080313
1652400000,2022-05-13 00:00:00,PROM/USDT,2.826,3.688,2.741,3.06,3982.8679331,13020.26454110828
1652313600,2022-05-12 00:00:00,PROM/USDT,3.215,3.509,2.242,2.821,7269.45297454,20304.29263097252
1652227200,2022-05-11 00:00:00,PROM/USDT,5.321,5.448,3.207,3.247,9005.37868203,37986.25306889265
1652140800,2022-05-10 00:00:00,PROM/USDT,5.308,6,5.106,5.323,3309.50942657,18419.48812985647
1652054400,2022-05-09 00:00:00,PROM/USDT,6.611,6.704,5.375,5.375,6459.80906144,39378.592587146
1651968000,2022-05-08 00:00:00,PROM/USDT,6.97,6.972,6.506,6.61,4229.25408757,28227.57902221793
1651881600,2022-05-07 00:00:00,PROM/USDT,7.195,9.999,6.83,6.964,27301.88003468,224039.53826111325
1651795200,2022-05-06 00:00:00,PROM/USDT,7.458,7.517,7.13,7.215,1245.60349327,9057.17610841736
1651708800,2022-05-05 00:00:00,PROM/USDT,8.172,8.33,7.309,7.481,1068.1873,8290.0435961
1651622400,2022-05-04 00:00:00,PROM/USDT,7.962,8.284,7.83,8.172,1192.66596775,9527.28317100528
1651536000,2022-05-03 00:00:00,PROM/USDT,8.206,8.206,7.892,7.965,375.66275754,3024.65278059067
1651449600,2022-05-02 00:00:00,PROM/USDT,8.352,8.471,8.139,8.192,1193.67280994,9896.14518195134
1651363200,2022-05-01 00:00:00,PROM/USDT,8.159,8.432,8.047,8.364,460.90055964,3762.73621792956
1651276800,2022-04-30 00:00:00,PROM/USDT,8.312,8.423,8.104,8.11,1187.94514322,9782.68580934032
1651190400,2022-04-29 00:00:00,PROM/USDT,8.414,8.773,8.024,8.28,3538.4433302,29352.67248779966
1651104000,2022-04-28 00:00:00,PROM/USDT,7.93,9.635,7.897,8.363,5722.12435838,50062.59499872042
1651017600,2022-04-27 00:00:00,PROM/USDT,7.67,7.975,7.664,7.943,575.79331129,4522.20530987104
1650931200,2022-04-26 00:00:00,PROM/USDT,8.295,8.45,7.614,7.652,861.90225106,6993.52894403807
1650844800,2022-04-25 00:00:00,PROM/USDT,8.238,8.308,7.845,8.294,751.4468,6004.5895996
1650758400,2022-04-24 00:00:00,PROM/USDT,8.317,8.372,8.215,8.283,145.29853069,1207.09478263734
1650672000,2022-04-23 00:00:00,PROM/USDT,8.43,8.433,8.333,8.333,340.16166628,2855.30190765084
1650585600,2022-04-22 00:00:00,PROM/USDT,8.522,8.591,8.328,8.408,758.30659351,6419.50473330378
1650499200,2022-04-21 00:00:00,PROM/USDT,9.081,9.25,8.495,8.534,2785.27599305,24650.73372651294
1650412800,2022-04-20 00:00:00,PROM/USDT,9.064,11.906,8.95,9.14,10681.23453857,108305.25478199894
1650326400,2022-04-19 00:00:00,PROM/USDT,8.686,9.1,8.627,9.046,660.20746129,5895.18053996308
1650240000,2022-04-18 00:00:00,PROM/USDT,8.474,8.737,8.23,8.676,800.55733674,6787.28019216114
1650153600,2022-04-17 00:00:00,PROM/USDT,8.573,8.785,8.43,8.471,1151.40858438,9968.96656145028
1650067200,2022-04-16 00:00:00,PROM/USDT,8.693,8.834,8.497,8.575,1726.47692928,14883.2943106564
1649980800,2022-04-15 00:00:00,PROM/USDT,8.419,8.836,8.346,8.753,2200.94549149,19012.31651107172
1649894400,2022-04-14 00:00:00,PROM/USDT,8.526,8.66,8.268,8.382,1986.13330138,16737.5111872161
1649808000,2022-04-13 00:00:00,PROM/USDT,8.309,8.655,8.187,8.517,497.2227,4188.2366128
1649721600,2022-04-12 00:00:00,PROM/USDT,8.23,8.659,8.181,8.251,1723.64455822,14493.65060809576
1649635200,2022-04-11 00:00:00,PROM/USDT,9.34,9.641,8.116,8.207,3388.89228644,29812.34140586577
1649548800,2022-04-10 00:00:00,PROM/USDT,9.169,9.818,9.14,9.368,1599.68590489,15092.67424351338
1649462400,2022-04-09 00:00:00,PROM/USDT,9.142,9.64,9.104,9.232,739.6388623,6941.08771400514
1649376000,2022-04-08 00:00:00,PROM/USDT,9.513,9.936,9.116,9.133,1744.69684118,16681.30109137725
1649289600,2022-04-07 00:00:00,PROM/USDT,9.163,9.73,8.994,9.513,2040.58249984,19300.98541523018
1649203200,2022-04-06 00:00:00,PROM/USDT,9.858,13,9.188,9.197,7631.29115399,78471.71836052712
1649116800,2022-04-05 00:00:00,PROM/USDT,10.691,10.714,9.907,9.907,1330.37179745,13864.29640198079
1649030400,2022-04-04 00:00:00,PROM/USDT,10.575,11.754,10.396,10.743,10629.93187838,116125.16902806607
1648944000,2022-04-03 00:00:00,PROM/USDT,9.764,12.099,9.604,10.603,14858.83042695,166948.69587627477
1648857600,2022-04-02 00:00:00,PROM/USDT,9.756,10.499,9.682,9.792,1033.74083553,10279.98234102126
1648771200,2022-04-01 00:00:00,PROM/USDT,9.342,9.798,9.052,9.729,1306.73019083,12382.35867576564
1648684800,2022-03-31 00:00:00,PROM/USDT,9.798,10.101,9.171,9.399,896.25451568,8513.06960291528
1648598400,2022-03-30 00:00:00,PROM/USDT,10.014,10.038,9.658,9.798,1506.6435776,14876.95963625512
1648512000,2022-03-29 00:00:00,PROM/USDT,9.546,10.5,9.524,10.014,2874.82846796,28472.41389280195
1648425600,2022-03-28 00:00:00,PROM/USDT,9.549,10.089,9.389,9.62,1420.63082027,13863.4791068151
1648339200,2022-03-27 00:00:00,PROM/USDT,9.023,9.747,8.99,9.612,5179.15552103,48493.01542691079
1648252800,2022-03-26 00:00:00,PROM/USDT,9.178,9.178,8.933,8.965,462.3131,4162.1332703
1648166400,2022-03-25 00:00:00,PROM/USDT,8.938,9.396,8.889,9.175,7820.27199146,70966.73474364685
1648080000,2022-03-24 00:00:00,PROM/USDT,8.866,9.048,8.808,8.98,861.50705108,7688.9975600106
1647993600,2022-03-23 00:00:00,PROM/USDT,8.681,8.906,8.519,8.873,459.8365,3978.402451
1647907200,2022-03-22 00:00:00,PROM/USDT,8.568,9.163,8.532,8.661,890.75095025,7785.35128378354
1647820800,2022-03-21 00:00:00,PROM/USDT,8.407,8.589,8.187,8.51,765.03014269,6455.13148242064
1647734400,2022-03-20 00:00:00,PROM/USDT,8.767,8.868,8.368,8.457,1284.36153561,11197.99855555616
1647648000,2022-03-19 00:00:00,PROM/USDT,8.293,9.539,8.251,8.748,2738.98345757,24248.68313387604
1647561600,2022-03-18 00:00:00,PROM/USDT,8.015,8.475,7.861,8.368,1079.1110344,8747.11398340084
1647475200,2022-03-17 00:00:00,PROM/USDT,8.077,8.218,7.948,8.017,805.76405735,6509.33106903744
1647388800,2022-03-16 00:00:00,PROM/USDT,7.85,8.063,7.652,8.024,1150.97633434,9046.44526055215
1647302400,2022-03-15 00:00:00,PROM/USDT,8,8.307,7.757,7.871,3240.58299435,25979.2437000466
1647216000,2022-03-14 00:00:00,PROM/USDT,7.784,8.145,7.776,8.027,1380.55088992,11008.06950854152
1647129600,2022-03-13 00:00:00,PROM/USDT,7.82,8.172,7.61,7.789,3500.32046217,27707.94099978138
1647043200,2022-03-12 00:00:00,PROM/USDT,7.741,8.043,7.741,7.83,882.31312719,6945.41383335783
1646956800,2022-03-11 00:00:00,PROM/USDT,7.96,8.239,7.498,7.813,6153.73271808,48143.70334230656
1646870400,2022-03-10 00:00:00,PROM/USDT,8.292,8.402,7.675,7.973,5432.55794293,43131.04461378585
1646784000,2022-03-09 00:00:00,PROM/USDT,7.849,8.487,7.827,8.336,1049.56544934,8684.29648323162
1646697600,2022-03-08 00:00:00,PROM/USDT,7.813,8.185,7.8,7.8,532.0336424,4255.09788772314
1646611200,2022-03-07 00:00:00,PROM/USDT,8.041,8.173,7.564,7.942,938.20540669,7470.30946563408
1646524800,2022-03-06 00:00:00,PROM/USDT,8.284,8.375,7.867,8.1,1829.4151612,14860.692678861
1646438400,2022-03-05 00:00:00,PROM/USDT,7.928,8.337,7.853,8.284,2967.40833774,23719.97145980272
1646352000,2022-03-04 00:00:00,PROM/USDT,8.846,8.846,7.809,7.962,4480.03829065,36802.36981806638
1646265600,2022-03-03 00:00:00,PROM/USDT,9.117,9.221,8.557,8.903,1920.75482544,17061.48900541089
1646179200,2022-03-02 00:00:00,PROM/USDT,9.081,9.182,8.676,9.116,2541.71558349,22655.63361666737
1646092800,2022-03-01 00:00:00,PROM/USDT,9.165,10.341,8.834,9.068,3080.94221479,29130.35836074067
1646006400,2022-02-28 00:00:00,PROM/USDT,7.891,9.841,7.821,9.131,3127.26169534,27453.96793467032
1645920000,2022-02-27 00:00:00,PROM/USDT,8.405,8.496,7.741,7.927,2012.58540877,16409.63270790167
1645833600,2022-02-26 00:00:00,PROM/USDT,8.426,8.724,8.357,8.404,1376.80684247,11704.98996488814
1645747200,2022-02-25 00:00:00,PROM/USDT,8.179,8.519,8.107,8.441,765.81949324,6397.2319525386
1645660800,2022-02-24 00:00:00,PROM/USDT,8.336,8.607,7.264,8.2,3489.8664441,27079.92716829137
1645574400,2022-02-23 00:00:00,PROM/USDT,8.244,9.422,8.244,8.382,6828.57909707,60828.17782828805
1645488000,2022-02-22 00:00:00,PROM/USDT,8.029,8.298,7.686,8.247,1196.29392022,9461.91881532168
1645401600,2022-02-21 00:00:00,PROM/USDT,8.828,9.108,8,8.008,3291.91705864,28481.14481379003
1645315200,2022-02-20 00:00:00,PROM/USDT,9.349,9.414,8.693,8.881,2239.23444367,20068.24616009881
1645228800,2022-02-19 00:00:00,PROM/USDT,9.443,9.63,9.2,9.334,2092.06815135,19598.28393695828
1645142400,2022-02-18 00:00:00,PROM/USDT,9.524,9.937,9.319,9.352,4449.81192317,42833.03638202615
1645056000,2022-02-17 00:00:00,PROM/USDT,10.415,10.494,9.492,9.568,3562.95898588,35618.07765180078
1644969600,2022-02-16 00:00:00,PROM/USDT,10.537,10.606,10.229,10.406,1342.87091775,13942.089867867
1644883200,2022-02-15 00:00:00,PROM/USDT,10.031,10.6,10.008,10.6,2573.194369,26553.045520425
1644796800,2022-02-14 00:00:00,PROM/USDT,9.985,10.164,9.749,10.016,1820.23449139,18134.30218828038
1644710400,2022-02-13 00:00:00,PROM/USDT,10.297,10.46,9.925,9.964,2876.25883839,29329.42695440407
1644624000,2022-02-12 00:00:00,PROM/USDT,10.06,10.8,10.023,10.302,3650.92966834,37584.26195776766
1644537600,2022-02-11 00:00:00,PROM/USDT,10.18,10.607,9.95,10.041,1065.81309155,10900.21144081716
1644451200,2022-02-10 00:00:00,PROM/USDT,10.738,11.157,10.228,10.243,1708.84202484,18150.58510035283
1644364800,2022-02-09 00:00:00,PROM/USDT,10.45,11.084,10.2,10.693,1264.8491184,13712.1354292126
1644278400,2022-02-08 00:00:00,PROM/USDT,10.641,11.018,10.034,10.45,1999.59385677,20730.62659412662
1644192000,2022-02-07 00:00:00,PROM/USDT,10.241,10.865,10.241,10.633,1628.41820647,17291.75427390174
1644105600,2022-02-06 00:00:00,PROM/USDT,10.108,10.392,9.913,10.344,1143.796306,11631.20570001696
1644019200,2022-02-05 00:00:00,PROM/USDT,10.069,10.29,9.806,10.095,1853.81467007,18683.36816422088
1643932800,2022-02-04 00:00:00,PROM/USDT,9.482,10.074,9.264,10.069,2763.1153476,26455.43463212693
1643846400,2022-02-03 00:00:00,PROM/USDT,9.195,9.506,8.924,9.496,1335.90094428,12305.07514355255
1643760000,2022-02-02 00:00:00,PROM/USDT,9.571,9.913,9.189,9.189,1911.66819427,18011.41470445244
1643673600,2022-02-01 00:00:00,PROM/USDT,9.518,9.961,9.408,9.564,1498.80487768,14487.54971477926
1643587200,2022-01-31 00:00:00,PROM/USDT,9.209,9.706,8.921,9.531,689.57897961,6460.31291679901
1643500800,2022-01-30 00:00:00,PROM/USDT,9.649,9.649,9.106,9.191,2036.47823419,18939.75373778245
1643414400,2022-01-29 00:00:00,PROM/USDT,9.361,10.429,9.315,9.62,3099.0481325,30016.8188462625
1643328000,2022-01-28 00:00:00,PROM/USDT,9.313,9.712,9.107,9.356,1837.07348823,17241.88293305754
1643241600,2022-01-27 00:00:00,PROM/USDT,8.974,10.067,8.592,9.369,4380.52675844,40945.0077741579
1643155200,2022-01-26 00:00:00,PROM/USDT,8.875,9.709,8.747,8.911,2738.55046344,25144.3364360247
1643068800,2022-01-25 00:00:00,PROM/USDT,9.004,9.202,8.771,8.889,985.64129627,8834.83410733321
1642982400,2022-01-24 00:00:00,PROM/USDT,9.266,10.138,8.348,9.071,6623.95352793,61076.7882518877
1642896000,2022-01-23 00:00:00,PROM/USDT,9.057,9.842,8.645,9.358,4079.18714402,37899.56652024407
1642809600,2022-01-22 00:00:00,PROM/USDT,9.637,10.21,8.1,8.907,10175.70302704,92083.09840259629
1642723200,2022-01-21 00:00:00,PROM/USDT,11.047,11.232,8.9,9.58,3247.26412292,33345.49165332435
1642636800,2022-01-20 00:00:00,PROM/USDT,11.964,11.964,11.031,11.065,3264.60210396,37753.61896067772
1642550400,2022-01-19 00:00:00,PROM/USDT,13.382,14.015,11.887,11.966,12297.88051792,156126.47263256946
1642464000,2022-01-18 00:00:00,PROM/USDT,11.277,14.69,11.227,13.357,19016.37875342,247071.56204675586
1642377600,2022-01-17 00:00:00,PROM/USDT,11.504,13,11.18,11.279,13999.18337954,165519.79251311068
1642291200,2022-01-16 00:00:00,PROM/USDT,11.406,11.576,11.334,11.504,214.03142305,2450.83205494791
1642204800,2022-01-15 00:00:00,PROM/USDT,11.41,11.594,11.209,11.492,699.37914804,7958.3668545112
1642118400,2022-01-14 00:00:00,PROM/USDT,11.036,11.472,10.933,11.472,514.52963396,5763.10482364984
