https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WAVES,Volume BTC
1660176000,2022-08-11 00:00:00,WAVES/BTC,0.00025475,0.00025975,0.0002482,0.00025397,9563.1939,2.413183010333
1660089600,2022-08-10 00:00:00,WAVES/BTC,0.00025032,0.00025754,0.00024906,0.00025471,10073.0577,2.53769013377
1660003200,2022-08-09 00:00:00,WAVES/BTC,0.00025783,0.00025863,0.00024679,0.00025072,7307.4918,1.836617356673
1659916800,2022-08-08 00:00:00,WAVES/BTC,0.00026122,0.0002706,0.0002548,0.00025787,14015.5014,3.621739016615
1659830400,2022-08-07 00:00:00,WAVES/BTC,0.00026551,0.00026551,0.00025772,0.00026082,7571.878,1.983896386605
1659744000,2022-08-06 00:00:00,WAVES/BTC,0.00026695,0.00027184,0.00026336,0.0002658,5422.0459,1.447989789299
1659657600,2022-08-05 00:00:00,WAVES/BTC,0.00026042,0.00028701,0.00025556,0.00026757,17299.0694,4.695173821532
1659571200,2022-08-04 00:00:00,WAVES/BTC,0.00024692,0.00026024,0.00024518,0.00026019,11235.6799,2.828018547816
1659484800,2022-08-03 00:00:00,WAVES/BTC,0.00024893,0.00025022,0.00024316,0.00024676,8232.0582,2.035521905945
1659398400,2022-08-02 00:00:00,WAVES/BTC,0.0002633,0.00027309,0.00024356,0.00024949,16565.2261,4.182239858456
1659312000,2022-08-01 00:00:00,WAVES/BTC,0.00024283,0.00027959,0.00024158,0.00026198,46341.6972,12.436859449479
1659225600,2022-07-31 00:00:00,WAVES/BTC,0.00023882,0.00025048,0.00023801,0.00024347,3916.5322,0.954519452717
1659139200,2022-07-30 00:00:00,WAVES/BTC,0.00023713,0.0002466,0.0002335,0.0002386,8133.1231,1.945266191607
1659052800,2022-07-29 00:00:00,WAVES/BTC,0.00024092,0.00024583,0.0002327,0.00023713,5401.0394,1.289457165239
1658966400,2022-07-28 00:00:00,WAVES/BTC,0.00023517,0.0002497,0.00023207,0.00023955,8900.035,2.148799911928
1658880000,2022-07-27 00:00:00,WAVES/BTC,0.00023535,0.00023617,0.0002298,0.0002348,2920.2046,0.679890813601
1658793600,2022-07-26 00:00:00,WAVES/BTC,0.00023117,0.0002361,0.00023,0.00023497,5212.7207,1.214724366175
1658707200,2022-07-25 00:00:00,WAVES/BTC,0.00024158,0.00024195,0.00023112,0.00023166,6518.8082,1.537644246586
1658620800,2022-07-24 00:00:00,WAVES/BTC,0.0002455,0.00024686,0.00024049,0.00024213,5339.6768,1.295710677533
1658534400,2022-07-23 00:00:00,WAVES/BTC,0.00024251,0.00024686,0.00023987,0.00024576,2820.6445,0.689025914248
1658448000,2022-07-22 00:00:00,WAVES/BTC,0.00024653,0.00025278,0.00023835,0.00024268,23399.3956,5.707527694002
1658361600,2022-07-21 00:00:00,WAVES/BTC,0.00024546,0.00025003,0.00023719,0.00024589,3017.3656,0.734020719913
1658275200,2022-07-20 00:00:00,WAVES/BTC,0.00026978,0.000273,0.0002426,0.00024528,6210.34954075,1.613030253138305
1658188800,2022-07-19 00:00:00,WAVES/BTC,0.00024163,0.00028604,0.00023902,0.0002701,23473.53164356,6.1117513888435707
1658102400,2022-07-18 00:00:00,WAVES/BTC,0.00024213,0.00025148,0.00023731,0.00024138,5371.14011163,1.3024008085502274
1658016000,2022-07-17 00:00:00,WAVES/BTC,0.00024224,0.00024442,0.00023661,0.00024205,2576.5674489,0.616709301620413
1657929600,2022-07-16 00:00:00,WAVES/BTC,0.00024245,0.00024253,0.00023882,0.00024218,1441.35448375,0.3473589447909355
1657843200,2022-07-15 00:00:00,WAVES/BTC,0.00024728,0.00026042,0.00024049,0.00024302,3408.77903125,0.8525702083083567
1657756800,2022-07-14 00:00:00,WAVES/BTC,0.00024115,0.00025679,0.0002393,0.00024725,4035.96454195,0.9972670361424676
1657670400,2022-07-13 00:00:00,WAVES/BTC,0.00024384,0.00024728,0.00022837,0.00024126,3225.87658181,0.7676757300677295
1657584000,2022-07-12 00:00:00,WAVES/BTC,0.00023484,0.000248,0.00023341,0.00024339,5839.6386424,1.4167635370964706
1657497600,2022-07-11 00:00:00,WAVES/BTC,0.00024479,0.00024508,0.0002327,0.00023487,5421.31902419,1.3043403510262965
1657411200,2022-07-10 00:00:00,WAVES/BTC,0.00025058,0.00025183,0.00024255,0.00024509,2168.66458672,0.5341735306686672
1657324800,2022-07-09 00:00:00,WAVES/BTC,0.00024795,0.00025579,0.00024795,0.00025149,3047.43716147,0.7631477493278408
1657238400,2022-07-08 00:00:00,WAVES/BTC,0.0002599,0.00026273,0.0002465,0.00024707,4691.81808003,1.1683457849842729
1657152000,2022-07-07 00:00:00,WAVES/BTC,0.00025791,0.000265,0.00025235,0.00025875,5126.362,1.3381681139
1657065600,2022-07-06 00:00:00,WAVES/BTC,0.00026024,0.0002633,0.00025786,0.00025829,4134.83330976,1.0769446624754208
1656979200,2022-07-05 00:00:00,WAVES/BTC,0.00027288,0.00027309,0.00025904,0.0002607,10241.21377365,2.747046187500352
1656892800,2022-07-04 00:00:00,WAVES/BTC,0.00026673,0.00027646,0.00026673,0.00027168,4833.00728799,1.3093233075215569
1656806400,2022-07-03 00:00:00,WAVES/BTC,0.00026875,0.00027,0.00026393,0.0002669,908.56937447,0.2417489677450245
1656720000,2022-07-02 00:00:00,WAVES/BTC,0.00027169,0.00027822,0.00026131,0.00026893,12142.86377649,3.3286078983050806
1656633600,2022-07-01 00:00:00,WAVES/BTC,0.00025415,0.000282,0.000248,0.00027164,18853.9165923,5.0234670195011573
1656547200,2022-06-30 00:00:00,WAVES/BTC,0.00026809,0.0002684,0.00025402,0.00025453,6886.27690198,1.7718077606894446
1656460800,2022-06-29 00:00:00,WAVES/BTC,0.00026662,0.00027488,0.0002582,0.00026749,3010.75251104,0.7970663587796546
1656374400,2022-06-28 00:00:00,WAVES/BTC,0.00028458,0.00028589,0.00026421,0.00026677,4546.03044303,1.2537086657888004
1656288000,2022-06-27 00:00:00,WAVES/BTC,0.0002809,0.00030138,0.0002775,0.00028442,14001.65647281,4.0218342389882784
1656201600,2022-06-26 00:00:00,WAVES/BTC,0.00029976,0.00030092,0.00027916,0.00028021,6665.11202583,1.9546418044817054
1656115200,2022-06-25 00:00:00,WAVES/BTC,0.00030944,0.00031955,0.00029357,0.00030041,13026.32307956,3.9569160231225488
1656028800,2022-06-24 00:00:00,WAVES/BTC,0.00029867,0.0003187,0.00029445,0.00030921,10479.72200183,3.1869530837415108
1655942400,2022-06-23 00:00:00,WAVES/BTC,0.00029384,0.00032473,0.00029117,0.000298,16391.75413995,4.9771213490350008
1655856000,2022-06-22 00:00:00,WAVES/BTC,0.00033479,0.00035479,0.000293,0.00029404,16652.93467747,5.3097879510832274
1655769600,2022-06-21 00:00:00,WAVES/BTC,0.00023511,0.00033563,0.00023016,0.0003348,50123.15448562,14.4844347398720533
1655683200,2022-06-20 00:00:00,WAVES/BTC,0.00023341,0.00024366,0.00022776,0.00023525,3327.86450326,0.78107120700442
1655596800,2022-06-19 00:00:00,WAVES/BTC,0.00023964,0.0002446,0.00022945,0.00023321,9155.66290037,2.1371375017884221
1655510400,2022-06-18 00:00:00,WAVES/BTC,0.00022175,0.00025141,0.00022142,0.0002392,11063.39810625,2.6198901133782476
1655424000,2022-06-17 00:00:00,WAVES/BTC,0.00021291,0.00023666,0.00020819,0.00022254,5477.80170688,1.2236367534327067
1655337600,2022-06-16 00:00:00,WAVES/BTC,0.00022904,0.00023069,0.00020849,0.00021186,2174.5115,0.465632552746
1655251200,2022-06-15 00:00:00,WAVES/BTC,0.0002186,0.00022969,0.00020347,0.00022888,4863.46636329,1.0314454953990758
1655164800,2022-06-14 00:00:00,WAVES/BTC,0.00021414,0.00023319,0.00021087,0.00021884,28051.05674357,6.1950335133582104
1655078400,2022-06-13 00:00:00,WAVES/BTC,0.00020343,0.0002141,0.00018525,0.0002141,19770.82269355,3.9521512582895998
1654992000,2022-06-12 00:00:00,WAVES/BTC,0.00022419,0.00022551,0.00020197,0.0002027,13518.5482,2.827633906505
1654905600,2022-06-11 00:00:00,WAVES/BTC,0.00023906,0.00025019,0.00021443,0.00022504,15210.40556942,3.4464161631643563
1654819200,2022-06-10 00:00:00,WAVES/BTC,0.00025864,0.0002594,0.0002368,0.00023912,10161.5630847,2.5089891417262858
1654732800,2022-06-09 00:00:00,WAVES/BTC,0.00025381,0.00027163,0.00025244,0.00025879,8916.69829897,2.3238939847993428
1654646400,2022-06-08 00:00:00,WAVES/BTC,0.00024858,0.0002676,0.00024716,0.00025283,7185.70262604,1.8602823307278485
1654560000,2022-06-07 00:00:00,WAVES/BTC,0.00026407,0.00028457,0.00024863,0.00024888,12474.08616491,3.3048446354726972
1654473600,2022-06-06 00:00:00,WAVES/BTC,0.00027001,0.00028767,0.00025838,0.0002641,10762.09531488,2.8842230105195792
1654387200,2022-06-05 00:00:00,WAVES/BTC,0.00029671,0.00029903,0.00026619,0.00027139,9038.8465294,2.5586344945588552
1654300800,2022-06-04 00:00:00,WAVES/BTC,0.00032844,0.0003356,0.00029127,0.00029795,11054.87403783,3.4289709615163686
1654214400,2022-06-03 00:00:00,WAVES/BTC,0.00031294,0.00034783,0.0003068,0.00032948,15329.95579036,5.0010186960147673
1654128000,2022-06-02 00:00:00,WAVES/BTC,0.00031079,0.00034818,0.00029304,0.00031476,25746.0985931,8.2608201826080027
1654041600,2022-06-01 00:00:00,WAVES/BTC,0.00028197,0.00036303,0.00024406,0.0003096,41713.59766014,12.6264588898969995
1653955200,2022-05-31 00:00:00,WAVES/BTC,0.00023932,0.00032978,0.00023168,0.00028231,59593.27295437,16.6656796429267119
1653868800,2022-05-30 00:00:00,WAVES/BTC,0.00015087,0.00025276,0.00014888,0.00023988,58291.48472977,10.8084800894424146
1653782400,2022-05-29 00:00:00,WAVES/BTC,0.00015189,0.0001531,0.00014339,0.00015165,8265.4742176,1.2295368157357101
1653696000,2022-05-28 00:00:00,WAVES/BTC,0.00015304,0.0001579,0.00014847,0.00015195,8274.81153537,1.2580214492173855
1653609600,2022-05-27 00:00:00,WAVES/BTC,0.00016604,0.00016737,0.00014787,0.00015364,15314.40035112,2.3839022825617883
1653523200,2022-05-26 00:00:00,WAVES/BTC,0.00018484,0.00018664,0.0001636,0.00016604,6517.21028058,1.1229925446642709
1653436800,2022-05-25 00:00:00,WAVES/BTC,0.00018984,0.00019862,0.00018146,0.00018505,6627.80333214,1.2330912028036342
1653350400,2022-05-24 00:00:00,WAVES/BTC,0.00019447,0.00019673,0.00018238,0.00018984,7301.3298547,1.391315229115507
1653264000,2022-05-23 00:00:00,WAVES/BTC,0.00019546,0.0002264,0.00019173,0.00019518,8848.82574645,1.8071205164609918
1653177600,2022-05-22 00:00:00,WAVES/BTC,0.00019668,0.00020173,0.00017717,0.00019534,11356.70789602,2.2137274356545916
1653091200,2022-05-21 00:00:00,WAVES/BTC,0.00019659,0.00020017,0.00018934,0.00019662,5160.3660058,0.9995155858796898
1653004800,2022-05-20 00:00:00,WAVES/BTC,0.00020647,0.00020789,0.00019452,0.00019759,4030.38810123,0.8018246198618585
1652918400,2022-05-19 00:00:00,WAVES/BTC,0.00021415,0.00021618,0.00019862,0.00020707,17684.90170608,3.6088024715176893
1652832000,2022-05-18 00:00:00,WAVES/BTC,0.00022552,0.00024314,0.00021243,0.00021368,10481.84921473,2.38355223699217
1652745600,2022-05-17 00:00:00,WAVES/BTC,0.00021631,0.00023431,0.00021459,0.00022553,9849.49862537,2.204491311720062
1652659200,2022-05-16 00:00:00,WAVES/BTC,0.0002305,0.00023079,0.00021338,0.00021721,5987.34066731,1.3066171868866264
1652572800,2022-05-15 00:00:00,WAVES/BTC,0.00023662,0.00023662,0.00022178,0.00023169,7341.29255144,1.6697243904840717
1652486400,2022-05-14 00:00:00,WAVES/BTC,0.00024012,0.00025244,0.00021864,0.00023604,13819.31969482,3.2127228979797788
1652400000,2022-05-13 00:00:00,WAVES/BTC,0.00023018,0.00026804,0.00022203,0.00023939,17204.71137143,4.1943785719570701
1652313600,2022-05-12 00:00:00,WAVES/BTC,0.00027454,0.00028062,0.00022394,0.00023095,13088.18659154,3.1336343935784718
1652227200,2022-05-11 00:00:00,WAVES/BTC,0.00038227,0.00039109,0.00023117,0.00027256,38194.19815927,10.9862514670212303
1652140800,2022-05-10 00:00:00,WAVES/BTC,0.00040482,0.00041841,0.00037134,0.00038273,4297.89177547,1.6954783536672545
1652054400,2022-05-09 00:00:00,WAVES/BTC,0.00037938,0.00044245,0.00037569,0.00040239,15206.52865216,6.3285447603492884
1651968000,2022-05-08 00:00:00,WAVES/BTC,0.00037228,0.000385,0.00036112,0.00037938,4756.65047303,1.7740217640896794
1651881600,2022-05-07 00:00:00,WAVES/BTC,0.00039269,0.00039574,0.00036986,0.0003714,9947.8786346,3.821491905339624
1651795200,2022-05-06 00:00:00,WAVES/BTC,0.00037427,0.00040165,0.00035967,0.00039229,12197.85148189,4.5770195474421805
1651708800,2022-05-05 00:00:00,WAVES/BTC,0.00038959,0.00042809,0.00036456,0.00037492,31067.883672,12.2702241875575175
1651622400,2022-05-04 00:00:00,WAVES/BTC,0.00031767,0.00039662,0.00031676,0.00038965,23061.15784656,8.1813697707252035
1651536000,2022-05-03 00:00:00,WAVES/BTC,0.00032352,0.00034103,0.000315,0.00031684,12834.25448062,4.2459279487788994
1651449600,2022-05-02 00:00:00,WAVES/BTC,0.00034252,0.000347,0.00031563,0.0003234,5896.81309845,1.9276209706175304
1651363200,2022-05-01 00:00:00,WAVES/BTC,0.00033839,0.00035846,0.00032827,0.00034252,7428.4049864,2.5511587320492147
1651276800,2022-04-30 00:00:00,WAVES/BTC,0.00036683,0.00037864,0.00032763,0.00033635,12457.65077043,4.5240847097314716
1651190400,2022-04-29 00:00:00,WAVES/BTC,0.00038891,0.00039171,0.0003623,0.00036619,7541.2818,2.878114827211
1651104000,2022-04-28 00:00:00,WAVES/BTC,0.00040941,0.00043156,0.00038193,0.00038692,5329.5873,2.19462021943
1651017600,2022-04-27 00:00:00,WAVES/BTC,0.0003997,0.00042688,0.00038946,0.00041202,7478.60031428,3.0590920443428767
1650931200,2022-04-26 00:00:00,WAVES/BTC,0.0004181,0.00043821,0.00039702,0.00039972,15260.51004203,6.3109228167191117
1650844800,2022-04-25 00:00:00,WAVES/BTC,0.00044244,0.00044244,0.00041396,0.00041845,6042.98214157,2.5463764452492991
1650758400,2022-04-24 00:00:00,WAVES/BTC,0.00046917,0.00046917,0.00043895,0.0004412,6533.59271523,2.951220133985343
1650672000,2022-04-23 00:00:00,WAVES/BTC,0.00048237,0.00048357,0.00046677,0.00046883,6346.42416294,2.998577125514767
1650585600,2022-04-22 00:00:00,WAVES/BTC,0.00047432,0.00049886,0.00046976,0.00048187,7163.65946566,3.4224026456008588
1650499200,2022-04-21 00:00:00,WAVES/BTC,0.00049086,0.00050654,0.00047195,0.00047496,10941.19972739,5.2586100554832938
1650412800,2022-04-20 00:00:00,WAVES/BTC,0.00050947,0.00052473,0.00048732,0.00049104,5205.86783991,2.6185050587060158
1650326400,2022-04-19 00:00:00,WAVES/BTC,0.0005005,0.00051922,0.00049315,0.00050963,6468.23034098,3.27454245513986
1650240000,2022-04-18 00:00:00,WAVES/BTC,0.00050389,0.00050552,0.00048,0.00050163,8211.60886477,4.0725841681219428
1650153600,2022-04-17 00:00:00,WAVES/BTC,0.0005315,0.00053366,0.00049956,0.00050433,4974.19640991,2.5791703108007472
1650067200,2022-04-16 00:00:00,WAVES/BTC,0.00054728,0.00056829,0.00052314,0.00053236,4737.3115386,2.5794703077717679
1649980800,2022-04-15 00:00:00,WAVES/BTC,0.00053201,0.00055679,0.00051148,0.00054728,18637.66638613,9.8557114859782288
1649894400,2022-04-14 00:00:00,WAVES/BTC,0.00052817,0.00056664,0.00051922,0.00053027,16001.84664718,8.711521727430478
1649808000,2022-04-13 00:00:00,WAVES/BTC,0.00055102,0.00056007,0.00051201,0.00052766,12184.80749097,6.4148909681725887
1649721600,2022-04-12 00:00:00,WAVES/BTC,0.00059972,0.00060228,0.0005469,0.00055114,20418.2615079,11.7305577186189645
1649635200,2022-04-11 00:00:00,WAVES/BTC,0.0005452,0.00060494,0.00051804,0.00059878,9354.22350639,5.1465730563562363
1649548800,2022-04-10 00:00:00,WAVES/BTC,0.00057713,0.00061655,0.00054315,0.00054792,13101.55701516,7.5557458518202662
1649462400,2022-04-09 00:00:00,WAVES/BTC,0.00062164,0.00062455,0.00055847,0.00057864,8241.79017893,4.8625822102404288
1649376000,2022-04-08 00:00:00,WAVES/BTC,0.00069782,0.00071442,0.000608,0.00062225,14457.54263411,9.3408980326051494
1649289600,2022-04-07 00:00:00,WAVES/BTC,0.00066344,0.00070808,0.00064076,0.0006978,15391.66803429,10.3719590356413895
1649203200,2022-04-06 00:00:00,WAVES/BTC,0.00066895,0.00070053,0.00061408,0.00066611,17946.32513683,11.699527174376446
1649116800,2022-04-05 00:00:00,WAVES/BTC,0.00074583,0.00076743,0.00062907,0.00066911,30111.16917664,21.2364131322605703
1649030400,2022-04-04 00:00:00,WAVES/BTC,0.00100559,0.00102088,0.000718,0.0007455,34230.00230331,28.8240139143785916
1648944000,2022-04-03 00:00:00,WAVES/BTC,0.00106274,0.00115454,0.00095566,0.00100826,16325.69978847,17.02829692104935
1648857600,2022-04-02 00:00:00,WAVES/BTC,0.00112506,0.00116519,0.001049,0.00106562,15655.48963465,17.4015483386187474
1648771200,2022-04-01 00:00:00,WAVES/BTC,0.00119138,0.00128311,0.00110435,0.00112745,22727.18618218,27.2920614092197622
1648684800,2022-03-31 00:00:00,WAVES/BTC,0.00110552,0.00136541,0.00104704,0.00119761,31036.76565941,36.8790538688948425
1648598400,2022-03-30 00:00:00,WAVES/BTC,0.00106343,0.00128339,0.0010426,0.00110648,16265.43893383,18.6655586114205859
1648512000,2022-03-29 00:00:00,WAVES/BTC,0.00091459,0.00113777,0.00091459,0.00106077,31842.78141023,33.4979873632704707
1648425600,2022-03-28 00:00:00,WAVES/BTC,0.00069295,0.00095,0.00067368,0.00091685,30578.23911905,25.4384626461361498
1648339200,2022-03-27 00:00:00,WAVES/BTC,0.00073175,0.00073175,0.0006826,0.00069369,6839.46741202,4.8554077175177096
1648252800,2022-03-26 00:00:00,WAVES/BTC,0.00070414,0.0007558,0.0007007,0.00073354,10849.44523148,8.0550079899363212
1648166400,2022-03-25 00:00:00,WAVES/BTC,0.00070995,0.00071039,0.00068602,0.00070637,1922.6435041,1.349357309687731
1648080000,2022-03-24 00:00:00,WAVES/BTC,0.00074218,0.00075363,0.00070399,0.00070962,10368.52612581,7.503230496228601
1647993600,2022-03-23 00:00:00,WAVES/BTC,0.00076874,0.0007751,0.0007429,0.0007429,4472.63508141,3.3794704787287179
1647907200,2022-03-22 00:00:00,WAVES/BTC,0.00078837,0.00081427,0.00075617,0.00076801,9723.47541781,7.6553321905518767
1647820800,2022-03-21 00:00:00,WAVES/BTC,0.00078418,0.00081869,0.00076544,0.00078936,9823.29542578,7.7241638925159256
1647734400,2022-03-20 00:00:00,WAVES/BTC,0.00076772,0.00081869,0.00075035,0.00078799,12110.91095477,9.4474296496014426
1647648000,2022-03-19 00:00:00,WAVES/BTC,0.00078529,0.00084,0.00076371,0.00076968,21334.23885818,17.0591482180063315
1647561600,2022-03-18 00:00:00,WAVES/BTC,0.00068898,0.00079127,0.00068898,0.0007829,15621.79889232,11.5577573720007157
1647475200,2022-03-17 00:00:00,WAVES/BTC,0.00069287,0.00070709,0.00066696,0.00068981,9482.11152181,6.4802311015192843
1647388800,2022-03-16 00:00:00,WAVES/BTC,0.00071532,0.00079579,0.00068406,0.00069387,23703.7155361,17.2268529363681687
1647302400,2022-03-15 00:00:00,WAVES/BTC,0.00066731,0.0007148,0.00065855,0.00071321,6836.44111131,4.5955377881487948
1647216000,2022-03-14 00:00:00,WAVES/BTC,0.00070274,0.00071889,0.00065407,0.00066739,9599.68371311,6.4564890115446072
1647129600,2022-03-13 00:00:00,WAVES/BTC,0.00068784,0.0007409,0.00067922,0.00070359,14301.97965037,9.9971346240483835
1647043200,2022-03-12 00:00:00,WAVES/BTC,0.00065741,0.00071048,0.00063023,0.00068738,23152.10947727,15.6095536159583724
1646956800,2022-03-11 00:00:00,WAVES/BTC,0.00069426,0.00072394,0.00065469,0.00065469,16029.90191674,10.9621063779604895
1646870400,2022-03-10 00:00:00,WAVES/BTC,0.00068,0.00076194,0.00065718,0.00069244,71497.91058486,51.2447530004046674
1646784000,2022-03-09 00:00:00,WAVES/BTC,0.00057701,0.00069302,0.0005157,0.00067789,25276.48921318,14.9845025050935579
1646697600,2022-03-08 00:00:00,WAVES/BTC,0.00059262,0.00065793,0.00056988,0.00057805,11400.67728034,6.8465640061445149
1646611200,2022-03-07 00:00:00,WAVES/BTC,0.00046285,0.00061617,0.00045765,0.00059159,21694.43078965,11.8212139995562642
1646524800,2022-03-06 00:00:00,WAVES/BTC,0.00043749,0.00051,0.00042803,0.00046338,18883.51237433,8.9771698813653188
1646438400,2022-03-05 00:00:00,WAVES/BTC,0.00046982,0.00048518,0.00042626,0.00043804,8238.33031168,3.7678046071320777
1646352000,2022-03-04 00:00:00,WAVES/BTC,0.00043234,0.00050552,0.00042469,0.00046982,26135.76236697,12.4762275882363788
1646265600,2022-03-03 00:00:00,WAVES/BTC,0.00040556,0.00046478,0.00039659,0.00043141,16492.22401,7.0403298678089974
1646179200,2022-03-02 00:00:00,WAVES/BTC,0.00039212,0.00044033,0.0003823,0.00040661,12763.04088439,5.2783551907355159
1646092800,2022-03-01 00:00:00,WAVES/BTC,0.00037735,0.00044782,0.0003736,0.00039101,24370.62849908,9.8934323067785869
1646006400,2022-02-28 00:00:00,WAVES/BTC,0.00029709,0.0003813,0.00029574,0.00037556,15840.72244936,5.4201753627097237
1645920000,2022-02-27 00:00:00,WAVES/BTC,0.00031455,0.0003408,0.00029428,0.00029708,11190.88842261,3.4683616570765907
1645833600,2022-02-26 00:00:00,WAVES/BTC,0.00026821,0.00032569,0.00026493,0.00031254,14134.2446,4.194855276265
1645747200,2022-02-25 00:00:00,WAVES/BTC,0.00024791,0.00027231,0.0002424,0.00026859,3646.40043614,0.9544824141732806
1645660800,2022-02-24 00:00:00,WAVES/BTC,0.000249,0.0002625,0.00023527,0.00024835,4884.235313,1.20064037539123
1645574400,2022-02-23 00:00:00,WAVES/BTC,0.00023437,0.0002693,0.00023408,0.00024976,2825.41299667,0.7145272098377218
1645488000,2022-02-22 00:00:00,WAVES/BTC,0.00023021,0.00024702,0.00022527,0.00023462,4172.0679,0.981513244747
1645401600,2022-02-21 00:00:00,WAVES/BTC,0.00024363,0.00026726,0.00023025,0.00023037,8499.75598683,2.1409035203707299
1645315200,2022-02-20 00:00:00,WAVES/BTC,0.00024108,0.0002456,0.00023438,0.0002436,6678.1594,1.592434505874
