https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UNI,Volume USDT
1660867200000.0,2022-08-19 00:00:00,UNI/USDT,7.575,7.692,6.803,6.896,1175890.4833889212,8108940.77345
1660780800000.0,2022-08-18 00:00:00,UNI/USDT,7.958,8.204,7.433,7.575,759118.5689768977,5750323.16
1660694400000.0,2022-08-17 00:00:00,UNI/USDT,8.34,8.667,7.865,7.958,620676.0507225433,4939340.01165
1660608000000.0,2022-08-16 00:00:00,UNI/USDT,8.47,8.566,8.19,8.34,808131.7706294964,6739818.96705
1660521600000.0,2022-08-15 00:00:00,UNI/USDT,8.88,9.16,6.94,8.47,1062386.480596222,8998413.49065
1660435200000.0,2022-08-14 00:00:00,UNI/USDT,8.989,9.61,8.753,8.88,440433.69231981976,3911051.1878
1660348800000.0,2022-08-13 00:00:00,UNI/USDT,9.204,9.343,8.909,8.989,289074.00925019465,2598486.26915
1660262400000.0,2022-08-12 00:00:00,UNI/USDT,8.957,9.247,8.743,9.204,362227.52850391134,3333942.17235
1660176000000.0,2022-08-11 00:00:00,UNI/USDT,9.223,9.617,8.861,8.957,409211.08979010826,3665303.73125
1660089600000.0,2022-08-10 00:00:00,UNI/USDT,8.435,9.792,8.178,9.223,375305.1963244063,3461439.8257
1660003200000.0,2022-08-09 00:00:00,UNI/USDT,8.787,8.864,8.088,8.435,329013.29656194424,2775227.1565
1659916800000.0,2022-08-08 00:00:00,UNI/USDT,8.789,9.283,8.723,8.787,326031.57937293727,2864839.48795
1659830400000.0,2022-08-07 00:00:00,UNI/USDT,8.77,8.974,8.683,8.789,70200.04102855842,616988.1606
1659744000000.0,2022-08-06 00:00:00,UNI/USDT,8.964,9.139,8.728,8.77,150220.19892246297,1317431.14455
1659657600000.0,2022-08-05 00:00:00,UNI/USDT,8.818,9.261,8.79,8.964,195302.11612003567,1750688.1689
1659571200000.0,2022-08-04 00:00:00,UNI/USDT,8.91,9.122,8.539,8.818,215431.4954071218,1899674.9265
1659484800000.0,2022-08-03 00:00:00,UNI/USDT,8.248,9.391,8.039,8.911,254560.23549545507,2268386.2585
1659398400000.0,2022-08-02 00:00:00,UNI/USDT,8.36,8.675,7.815,8.248,271267.6607419981,2237415.6658
1659312000000.0,2022-08-01 00:00:00,UNI/USDT,8.332,8.574,8.058,8.36,152498.07919258374,1274883.94205
1659225600000.0,2022-07-31 00:00:00,UNI/USDT,8.772,9.145,8.318,8.332,147344.39323091693,1227673.4844
1659139200000.0,2022-07-30 00:00:00,UNI/USDT,9.078,9.167,8.521,8.772,115773.2321876425,1015562.79275
1659052800000.0,2022-07-29 00:00:00,UNI/USDT,9.281,9.401,8.61,9.078,224722.5160442829,2040031.00065
1658966400000.0,2022-07-28 00:00:00,UNI/USDT,8.043,9.825,7.966,9.281,361427.74795280676,3354410.92875
1658880000000.0,2022-07-27 00:00:00,UNI/USDT,6.652,8.194,6.506,8.043,310713.3102573667,2499067.1544
1658793600000.0,2022-07-26 00:00:00,UNI/USDT,7.053,7.053,6.22,6.652,379308.3717829224,2523159.2891
1658707200000.0,2022-07-25 00:00:00,UNI/USDT,7.245,7.516,6.82,7.053,403223.69318020705,2843936.708
1658620800000.0,2022-07-24 00:00:00,UNI/USDT,6.966,7.355,6.888,7.245,191232.64502415457,1385480.5132
1658534400000.0,2022-07-23 00:00:00,UNI/USDT,6.898,7.207,6.645,6.966,215698.8231337927,1502558.00195
1658448000000.0,2022-07-22 00:00:00,UNI/USDT,7.22,7.462,6.821,6.898,134519.145266744,927913.06405
1658361600000.0,2022-07-21 00:00:00,UNI/USDT,6.86,7.285,6.674,7.22,118013.77945983381,852059.4877
1658275200000.0,2022-07-20 00:00:00,UNI/USDT,7.349,7.607,6.797,6.86,103663.76280612244,711133.41285
1658188800000.0,2022-07-19 00:00:00,UNI/USDT,7.327,7.743,7.211,7.349,133610.9948224248,981907.20095
1658102400000.0,2022-07-18 00:00:00,UNI/USDT,6.951,7.452,6.932,7.327,67549.88023065374,494937.97245
1658016000000.0,2022-07-17 00:00:00,UNI/USDT,7.371,7.475,6.888,6.951,27849.517515465403,193581.99625
1657929600000.0,2022-07-16 00:00:00,UNI/USDT,6.781,7.69,6.672,7.371,85125.9815018315,627463.60965
1657843200000.0,2022-07-15 00:00:00,UNI/USDT,7.024,7.251,6.725,6.781,157775.09146880993,1069872.89525
1657756800000.0,2022-07-14 00:00:00,UNI/USDT,6.119,7.095,6.03,7.024,227134.70805808657,1595394.1894
1657670400000.0,2022-07-13 00:00:00,UNI/USDT,5.529,6.234,5.243,6.119,117533.89367543717,719189.8954
1657584000000.0,2022-07-12 00:00:00,UNI/USDT,5.561,5.881,5.446,5.529,113094.18589256646,625297.7538
1657497600000.0,2022-07-11 00:00:00,UNI/USDT,6.233,6.267,5.218,5.561,106212.39135946773,590647.10835
1657411200000.0,2022-07-10 00:00:00,UNI/USDT,6.457,6.472,5.982,6.233,46752.861743943526,291410.58725
1657324800000.0,2022-07-09 00:00:00,UNI/USDT,5.801,6.61,5.8,6.457,34315.435790614836,221574.7689
1657238400000.0,2022-07-08 00:00:00,UNI/USDT,5.73,5.954,5.525,5.801,35426.93061541113,205511.6245
1657152000000.0,2022-07-07 00:00:00,UNI/USDT,5.347,5.822,5.289,5.73,36447.26395287958,208842.82245
1657065600000.0,2022-07-06 00:00:00,UNI/USDT,5.308,5.498,5.198,5.347,48874.19795212268,261330.33645
1656979200000.0,2022-07-05 00:00:00,UNI/USDT,5.351,5.45,5.014,5.308,54530.92807083647,289450.1662
1656892800000.0,2022-07-04 00:00:00,UNI/USDT,4.915,5.351,4.733,5.351,44222.8019715941,236636.21335
1656806400000.0,2022-07-03 00:00:00,UNI/USDT,4.917,4.952,4.729,4.915,46534.41230925737,228716.6365
1656720000000.0,2022-07-02 00:00:00,UNI/USDT,4.865,5.08,4.722,4.917,86490.59251576164,425274.2434
1656633600000.0,2022-07-01 00:00:00,UNI/USDT,5.007,5.135,4.753,4.865,59765.104964028775,290757.23565
1656547200000.0,2022-06-30 00:00:00,UNI/USDT,5.122,5.145,4.607,5.007,74835.84553624925,374703.0786
1656460800000.0,2022-06-29 00:00:00,UNI/USDT,4.923,5.272,4.785,5.122,92482.29957048029,473694.3384
1656374400000.0,2022-06-28 00:00:00,UNI/USDT,5.333,5.485,4.862,4.923,49620.80225472273,244283.2095
1656288000000.0,2022-06-27 00:00:00,UNI/USDT,5.602,5.925,5.275,5.333,34152.56773860866,182135.64375
1656201600000.0,2022-06-26 00:00:00,UNI/USDT,5.631,6.08,5.48,5.602,30792.543948589784,172499.8312
1656115200000.0,2022-06-25 00:00:00,UNI/USDT,5.475,5.769,5.25,5.631,34296.58137986148,193124.04975
1656028800000.0,2022-06-24 00:00:00,UNI/USDT,5.627,5.793,5.362,5.475,54827.47252968037,300180.4121
1655942400000.0,2022-06-23 00:00:00,UNI/USDT,4.981,5.674,4.965,5.627,61691.01767371602,347135.35645
1655856000000.0,2022-06-22 00:00:00,UNI/USDT,4.777,5.362,4.57,4.981,161965.86158401927,806751.95655
1655769600000.0,2022-06-21 00:00:00,UNI/USDT,4.295,5.207,4.219,4.777,127714.50826878793,610092.206
1655683200000.0,2022-06-20 00:00:00,UNI/USDT,4.191,4.388,3.988,4.295,88028.49443538999,378082.3836
1655596800000.0,2022-06-19 00:00:00,UNI/USDT,3.642,4.26,3.494,4.191,40894.17233357194,171387.47625
1655510400000.0,2022-06-18 00:00:00,UNI/USDT,3.938,4.085,3.334,3.642,76433.81810818233,278371.96555
1655424000000.0,2022-06-17 00:00:00,UNI/USDT,3.832,4.008,3.8,3.938,63531.50978923311,250187.08555
1655337600000.0,2022-06-16 00:00:00,UNI/USDT,4.426,4.459,3.759,3.832,126939.30126565762,486431.40245
1655251200000.0,2022-06-15 00:00:00,UNI/USDT,3.873,4.432,3.39,4.426,75715.87363307727,335118.4567
1655164800000.0,2022-06-14 00:00:00,UNI/USDT,3.673,3.924,3.365,3.873,101066.83599277046,391431.8558
1655078400000.0,2022-06-13 00:00:00,UNI/USDT,4.068,4.12,3.46,3.673,166779.82242036483,612582.28775
1654992000000.0,2022-06-12 00:00:00,UNI/USDT,4.38,4.483,4.059,4.068,66399.48314896756,270113.09745
1654905600000.0,2022-06-11 00:00:00,UNI/USDT,4.818,4.965,4.334,4.38,29879.0474086758,130870.22765
1654819200000.0,2022-06-10 00:00:00,UNI/USDT,5.205,5.227,4.771,4.818,47985.02543586551,231191.85255
1654732800000.0,2022-06-09 00:00:00,UNI/USDT,5.081,5.358,5.029,5.205,32005.943304514887,166590.9349
1654646400000.0,2022-06-08 00:00:00,UNI/USDT,5.219,5.324,5.036,5.081,48254.33958866364,245180.29945
1654560000000.0,2022-06-07 00:00:00,UNI/USDT,5.375,5.418,4.94,5.219,57060.48250622724,297798.6582
1654473600000.0,2022-06-06 00:00:00,UNI/USDT,5.088,5.417,5.088,5.375,45407.89545116279,244067.43805
1654387200000.0,2022-06-05 00:00:00,UNI/USDT,5.128,5.223,4.919,5.088,14476.652329009434,73657.20705
1654300800000.0,2022-06-04 00:00:00,UNI/USDT,5.077,5.169,4.938,5.128,27016.35669851794,138539.87715
1654214400000.0,2022-06-03 00:00:00,UNI/USDT,5.299,5.333,4.963,5.077,31571.18553279496,160286.90895
1654128000000.0,2022-06-02 00:00:00,UNI/USDT,5.137,5.336,5.046,5.299,57589.871277599545,305168.7279
1654041600000.0,2022-06-01 00:00:00,UNI/USDT,5.705,5.819,5.104,5.137,153527.7010219973,788671.80015
1653955200000.0,2022-05-31 00:00:00,UNI/USDT,5.65,5.877,5.548,5.705,80702.85362839614,460409.77995
1653868800000.0,2022-05-30 00:00:00,UNI/USDT,4.948,5.699,4.89,5.65,218403.19276106192,1233978.0391
1653782400000.0,2022-05-29 00:00:00,UNI/USDT,4.985,5.029,4.771,4.948,32874.66756265157,162663.8551
1653696000000.0,2022-05-28 00:00:00,UNI/USDT,4.695,5.023,4.605,4.985,51089.92770310932,254683.2896
1653609600000.0,2022-05-27 00:00:00,UNI/USDT,4.957,5.084,4.593,4.695,299055.43851970177,1404065.28385
1653523200000.0,2022-05-26 00:00:00,UNI/USDT,5.619,5.773,4.771,4.957,217704.65435747427,1079161.97165
1653436800000.0,2022-05-25 00:00:00,UNI/USDT,5.601,5.792,5.376,5.619,95882.76773447233,538765.2719
1653350400000.0,2022-05-24 00:00:00,UNI/USDT,5.625,5.814,5.282,5.601,134838.67018389574,755231.3917
1653264000000.0,2022-05-23 00:00:00,UNI/USDT,5.487,5.976,5.369,5.625,127735.49594666666,718512.1647
1653177600000.0,2022-05-22 00:00:00,UNI/USDT,5.236,5.545,5.129,5.487,21526.918334244576,118118.2009
1653091200000.0,2022-05-21 00:00:00,UNI/USDT,5.098,5.363,4.987,5.236,29230.3038579068,153049.871
1653004800000.0,2022-05-20 00:00:00,UNI/USDT,5.195,5.523,4.929,5.098,41625.65119654767,212207.5698
1652918400000.0,2022-05-19 00:00:00,UNI/USDT,4.887,5.229,4.732,5.195,79773.61192492781,414423.91395
1652832000000.0,2022-05-18 00:00:00,UNI/USDT,5.469,5.545,4.863,4.887,33084.69363617762,161684.8978
1652745600000.0,2022-05-17 00:00:00,UNI/USDT,5.048,5.505,5.038,5.469,27083.86812945694,148121.6748
1652659200000.0,2022-05-16 00:00:00,UNI/USDT,5.456,5.456,4.907,5.048,18638.307884310616,94086.1782
1652572800000.0,2022-05-15 00:00:00,UNI/USDT,5.181,5.469,4.988,5.456,25330.177043621698,138201.44595
1652486400000.0,2022-05-14 00:00:00,UNI/USDT,5.142,5.377,4.718,5.181,36594.40132213858,189595.59325
1652400000000.0,2022-05-13 00:00:00,UNI/USDT,4.661,5.464,4.607,5.142,50999.26084208479,262238.19925
1652313600000.0,2022-05-12 00:00:00,UNI/USDT,4.917,5.195,3.753,4.661,151751.28229993564,707312.7268
1652227200000.0,2022-05-11 00:00:00,UNI/USDT,6.072,6.21,4.65,4.917,179390.05159650193,882060.8837
1652140800000.0,2022-05-10 00:00:00,UNI/USDT,5.96,6.643,5.769,6.072,43642.20142457181,264995.44705
1652054400000.0,2022-05-09 00:00:00,UNI/USDT,7.099,7.214,5.918,5.96,65933.94827181207,392966.3317
1651968000000.0,2022-05-08 00:00:00,UNI/USDT,7.168,7.332,6.867,7.099,66669.7055219045,473288.2395
1651881600000.0,2022-05-07 00:00:00,UNI/USDT,7.591,7.642,6.976,7.168,84088.0396623884,602743.0683
1651795200000.0,2022-05-06 00:00:00,UNI/USDT,7.354,7.689,6.863,7.591,70989.60688315111,538882.10585
1651708800000.0,2022-05-05 00:00:00,UNI/USDT,7.941,8.108,6.983,7.354,57180.54320777808,420505.71475
1651622400000.0,2022-05-04 00:00:00,UNI/USDT,6.854,7.966,6.828,7.941,102820.36480292155,816496.5169
1651536000000.0,2022-05-03 00:00:00,UNI/USDT,6.93,7.124,6.699,6.854,39739.48801429822,272374.45085
1651449600000.0,2022-05-02 00:00:00,UNI/USDT,7.12,7.186,6.64,6.93,25731.133131313134,178316.7526
1651363200000.0,2022-05-01 00:00:00,UNI/USDT,6.752,7.222,6.585,7.12,36279.331285112356,258308.83875
1651276800000.0,2022-04-30 00:00:00,UNI/USDT,7.615,7.788,6.33,6.752,59026.40653880332,398546.29695
1651190400000.0,2022-04-29 00:00:00,UNI/USDT,8.165,8.228,7.516,7.615,24661.522429415625,187797.4933
1651104000000.0,2022-04-28 00:00:00,UNI/USDT,8.223,8.354,8.034,8.165,10437.9228597673,85225.64015
1651017600000.0,2022-04-27 00:00:00,UNI/USDT,8.003,8.399,7.988,8.223,10498.776748145445,86331.4412
1650931200000.0,2022-04-26 00:00:00,UNI/USDT,8.731,8.813,7.909,8.003,13834.901861801824,110720.7196
1650844800000.0,2022-04-25 00:00:00,UNI/USDT,8.706,8.768,8.154,8.731,38105.00061848586,332694.7604
1650758400000.0,2022-04-24 00:00:00,UNI/USDT,8.914,9.152,8.681,8.706,10638.814771422009,92621.5214
1650672000000.0,2022-04-23 00:00:00,UNI/USDT,8.898,9.221,8.84,8.914,11945.843190486874,106485.2462
1650585600000.0,2022-04-22 00:00:00,UNI/USDT,8.858,9.126,8.743,8.898,17253.260193301867,153519.5092
1650499200000.0,2022-04-21 00:00:00,UNI/USDT,9.323,9.704,8.622,8.858,45139.05260781215,399841.728
1650412800000.0,2022-04-20 00:00:00,UNI/USDT,9.549,9.689,9.108,9.323,14684.720133004397,136905.6458
1650326400000.0,2022-04-19 00:00:00,UNI/USDT,9.39,9.62,9.212,9.549,4918.404403602472,46965.84365
1650240000000.0,2022-04-18 00:00:00,UNI/USDT,9.242,9.398,8.869,9.39,18028.61132587859,169288.66035
1650153600000.0,2022-04-17 00:00:00,UNI/USDT,9.661,9.709,9.195,9.242,4794.507790521532,44310.841
1650067200000.0,2022-04-16 00:00:00,UNI/USDT,9.773,9.816,9.498,9.661,9499.052836145327,91770.34945
1649980800000.0,2022-04-15 00:00:00,UNI/USDT,9.475,9.965,9.452,9.773,10568.3226951806,103284.2177
1649894400000.0,2022-04-14 00:00:00,UNI/USDT,9.66,9.743,9.334,9.475,9012.779588390502,85396.0866
1649808000000.0,2022-04-13 00:00:00,UNI/USDT,9.33,9.728,9.265,9.66,9671.86511904762,93430.21705
1649721600000.0,2022-04-12 00:00:00,UNI/USDT,8.969,9.485,8.936,9.33,9402.130932475884,87721.8816
1649635200000.0,2022-04-11 00:00:00,UNI/USDT,9.894,9.895,8.912,8.969,35584.57037573866,319158.0117
1649548800000.0,2022-04-10 00:00:00,UNI/USDT,10.056,10.307,9.837,9.894,10977.088028097838,108607.30895
1649462400000.0,2022-04-09 00:00:00,UNI/USDT,9.737,10.08,9.726,10.056,6103.470604614161,61376.5004
1649376000000.0,2022-04-08 00:00:00,UNI/USDT,10.446,10.539,9.621,9.737,51026.57032453528,496845.71525
1649289600000.0,2022-04-07 00:00:00,UNI/USDT,9.94,10.548,9.827,10.446,12649.189804709937,132133.4367
1649203200000.0,2022-04-06 00:00:00,UNI/USDT,11.123,11.123,9.909,9.94,22212.08013581489,220788.07655
1649116800000.0,2022-04-05 00:00:00,UNI/USDT,11.54,11.897,11.051,11.123,36119.22382450778,401754.1266
1649030400000.0,2022-04-04 00:00:00,UNI/USDT,11.864,12.159,11.052,11.54,16992.959727036396,196098.75525
1648944000000.0,2022-04-03 00:00:00,UNI/USDT,11.661,12.044,11.471,11.864,7693.348221510451,91273.8833
1648857600000.0,2022-04-02 00:00:00,UNI/USDT,11.577,12.014,11.448,11.661,13809.424792041851,161031.7025
1648771200000.0,2022-04-01 00:00:00,UNI/USDT,11.276,12.091,10.879,11.577,14185.438343266822,164224.8197
1648684800000.0,2022-03-31 00:00:00,UNI/USDT,11.714,12.493,11.067,11.276,32561.259919297627,367160.76685
1648598400000.0,2022-03-30 00:00:00,UNI/USDT,11.252,11.849,10.821,11.714,34945.533246542596,409351.97645
1648512000000.0,2022-03-29 00:00:00,UNI/USDT,10.888,11.719,10.888,11.252,12970.113246533949,145939.71425
1648425600000.0,2022-03-28 00:00:00,UNI/USDT,11.398,11.563,10.778,10.888,21877.019985304923,238196.9936
1648339200000.0,2022-03-27 00:00:00,UNI/USDT,10.62,11.426,10.482,11.398,10555.002013511143,120305.91295
1648252800000.0,2022-03-26 00:00:00,UNI/USDT,10.584,10.736,10.375,10.62,9766.444430320153,103719.63985
1648166400000.0,2022-03-25 00:00:00,UNI/USDT,10.772,11.141,10.432,10.584,17463.86970899471,184837.597
1648080000000.0,2022-03-24 00:00:00,UNI/USDT,10.01,10.785,9.966,10.772,29034.37114277757,312758.24595
1647993600000.0,2022-03-23 00:00:00,UNI/USDT,9.753,10.249,9.656,10.01,12937.04588911089,129499.82935
1647907200000.0,2022-03-22 00:00:00,UNI/USDT,9.341,10.163,9.281,9.753,42533.23367681739,414826.62805
1647820800000.0,2022-03-21 00:00:00,UNI/USDT,9.32,9.603,9.175,9.341,15042.394952360562,140511.01125
1647734400000.0,2022-03-20 00:00:00,UNI/USDT,9.725,9.783,9.141,9.32,8466.474045064379,78907.5381
1647648000000.0,2022-03-19 00:00:00,UNI/USDT,9.638,9.947,9.556,9.725,15834.93769151671,153994.76905
1647561600000.0,2022-03-18 00:00:00,UNI/USDT,9.215,9.759,9.011,9.638,23059.144044407556,222244.0303
1647475200000.0,2022-03-17 00:00:00,UNI/USDT,9.103,9.402,9.035,9.215,12926.312631578947,119115.9709
1647388800000.0,2022-03-16 00:00:00,UNI/USDT,8.707,9.213,8.529,9.103,11972.497511809293,108985.64485
1647302400000.0,2022-03-15 00:00:00,UNI/USDT,8.485,8.796,8.142,8.707,13397.78883082577,116654.54735
1647216000000.0,2022-03-14 00:00:00,UNI/USDT,8.206,8.576,8.11,8.485,7550.6247672363,64067.05115
1647129600000.0,2022-03-13 00:00:00,UNI/USDT,8.462,8.749,8.121,8.206,5646.659249329759,46336.4858
1647043200000.0,2022-03-12 00:00:00,UNI/USDT,8.511,8.87,8.451,8.462,18455.32171472465,156168.93235
1646956800000.0,2022-03-11 00:00:00,UNI/USDT,8.671,9.037,8.372,8.511,17880.195699682765,152178.3456
1646870400000.0,2022-03-10 00:00:00,UNI/USDT,9.201,9.303,8.523,8.671,47447.55671202861,411417.76425
1646784000000.0,2022-03-09 00:00:00,UNI/USDT,8.824,9.451,8.764,9.201,14683.958450168459,135107.1017
1646697600000.0,2022-03-08 00:00:00,UNI/USDT,8.304,8.873,8.253,8.824,16428.023997053493,144960.88375
1646611200000.0,2022-03-07 00:00:00,UNI/USDT,8.483,8.796,8.116,8.304,20132.16746748555,167177.51865
1646524800000.0,2022-03-06 00:00:00,UNI/USDT,9.022,9.067,8.443,8.483,18237.66840740304,154710.1411
1646438400000.0,2022-03-05 00:00:00,UNI/USDT,8.797,9.134,8.704,9.022,14309.608584571048,129101.28865
1646352000000.0,2022-03-04 00:00:00,UNI/USDT,9.545,9.547,8.663,8.797,14397.738399454358,126656.9047
1646265600000.0,2022-03-03 00:00:00,UNI/USDT,10.032,10.12,9.426,9.545,11621.737873232058,110929.488
1646179200000.0,2022-03-02 00:00:00,UNI/USDT,10.351,10.582,9.966,10.032,23979.623968301436,240563.58765
1646092800000.0,2022-03-01 00:00:00,UNI/USDT,10.542,10.819,10.039,10.351,41889.561936044825,433598.8556
1646006400000.0,2022-02-28 00:00:00,UNI/USDT,9.766,10.543,9.38,10.543,44801.480939960165,472342.01355
1645920000000.0,2022-02-27 00:00:00,UNI/USDT,9.043,10.132,8.683,9.766,22051.001059799302,215350.07635
1645833600000.0,2022-02-26 00:00:00,UNI/USDT,9.238,9.558,8.952,9.043,9725.753499944709,87949.9889
1645747200000.0,2022-02-25 00:00:00,UNI/USDT,8.824,9.429,8.475,9.238,16435.03793028794,151826.8804
1645660800000.0,2022-02-24 00:00:00,UNI/USDT,8.744,9.071,7.518,8.824,39764.4702969175,350881.6859
1645574400000.0,2022-02-23 00:00:00,UNI/USDT,8.856,9.451,8.712,8.744,13713.863380603843,119914.0214
1645488000000.0,2022-02-22 00:00:00,UNI/USDT,8.513,8.966,8.143,8.856,16925.536805555555,149892.55395
1645401600000.0,2022-02-21 00:00:00,UNI/USDT,9.342,9.753,8.512,8.513,38108.34415012334,324416.33375
1645315200000.0,2022-02-20 00:00:00,UNI/USDT,10.029,10.034,9.182,9.342,19864.36791372297,185572.92505
1645228800000.0,2022-02-19 00:00:00,UNI/USDT,10.169,10.42,9.77,10.029,5942.1287964901785,59593.6097
1645142400000.0,2022-02-18 00:00:00,UNI/USDT,10.41,10.692,10.051,10.169,14788.24011702232,150381.61375
1645056000000.0,2022-02-17 00:00:00,UNI/USDT,11.225,11.376,10.231,10.41,20395.555878962536,212317.7367
1644969600000.0,2022-02-16 00:00:00,UNI/USDT,11.476,11.525,10.792,11.225,23930.755046770602,268622.7254
1644883200000.0,2022-02-15 00:00:00,UNI/USDT,10.618,11.523,10.618,11.476,21527.493721680028,247049.51795
1644796800000.0,2022-02-14 00:00:00,UNI/USDT,10.334,10.693,10.115,10.618,15686.101332642682,166555.02395
1644710400000.0,2022-02-13 00:00:00,UNI/USDT,10.633,10.847,10.255,10.334,40592.18968937488,419479.68825
1644624000000.0,2022-02-12 00:00:00,UNI/USDT,10.645,10.98,10.404,10.633,12127.561995673846,128952.3667
1644537600000.0,2022-02-11 00:00:00,UNI/USDT,11.402,11.656,10.401,10.645,22441.853837482387,238893.5341
1644451200000.0,2022-02-10 00:00:00,UNI/USDT,12.333,12.35,11.355,11.402,22566.471531310297,257302.9084
1644364800000.0,2022-02-09 00:00:00,UNI/USDT,11.961,12.646,11.614,12.333,21988.105740695697,271179.3081
1644278400000.0,2022-02-08 00:00:00,UNI/USDT,12.356,12.928,11.515,11.961,18938.200844411,226519.8203
1644192000000.0,2022-02-07 00:00:00,UNI/USDT,11.685,12.572,11.392,12.356,27391.561148429915,338450.12955
1644105600000.0,2022-02-06 00:00:00,UNI/USDT,11.253,11.725,11.018,11.685,8940.675857937526,104471.7974
1644019200000.0,2022-02-05 00:00:00,UNI/USDT,11.189,12.022,11.121,11.253,21679.358326668444,243957.81925
1643932800000.0,2022-02-04 00:00:00,UNI/USDT,10.417,11.191,8.88,11.189,53216.47409509339,595439.12865
1643846400000.0,2022-02-03 00:00:00,UNI/USDT,10.499,10.583,9.973,10.417,12668.044945761738,131963.0242
1643760000000.0,2022-02-02 00:00:00,UNI/USDT,11.107,11.362,10.404,10.499,21931.431245832933,230258.09665
1643673600000.0,2022-02-01 00:00:00,UNI/USDT,11.777,11.872,11.022,11.107,25308.792428198434,281104.7575
1643587200000.0,2022-01-31 00:00:00,UNI/USDT,10.787,11.889,10.312,11.777,20263.708631230365,238645.69655
1643500800000.0,2022-01-30 00:00:00,UNI/USDT,11.153,11.435,10.643,10.787,17202.414614814126,185562.44645
1643414400000.0,2022-01-29 00:00:00,UNI/USDT,10.651,11.232,10.59,11.153,15332.612418183448,171004.6263
