https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDT,Volume XRP
1663455600000,2022-09-17 23:00:00,XRP/USDT,0.37542882,0.3780227,0.37379967,0.3762058,7994.053279570893,21249.14948034
1663452000000,2022-09-17 22:00:00,XRP/USDT,0.37413639,0.37660475,0.37398177,0.3753339,6578.423864864551,17526.85772552
1663448400000,2022-09-17 21:00:00,XRP/USDT,0.37254295,0.37457354,0.37167919,0.37401618,8561.511096299628,22890.75059881
1663444800000,2022-09-17 20:00:00,XRP/USDT,0.37312564,0.37312564,0.37129229,0.37267274,8816.36402835382,23657.12079814
1663441200000,2022-09-17 19:00:00,XRP/USDT,0.37826317,0.3783856,0.37197957,0.37260973,10247.503067523985,27501.97389511
1663437600000,2022-09-17 18:00:00,XRP/USDT,0.37555794,0.38018368,0.37409876,0.37958055,10192.912265744093,26853.09420028
1663434000000,2022-09-17 17:00:00,XRP/USDT,0.37342639,0.3758357,0.37105654,0.37573173,7947.213950876485,21151.29843007
1663430400000,2022-09-17 16:00:00,XRP/USDT,0.37091792,0.37580337,0.37091518,0.37349849,11114.152824865747,29756.88824034
1663426800000,2022-09-17 15:00:00,XRP/USDT,0.37338224,0.3740408,0.37038891,0.37067512,9179.078229047405,24763.13551621
1663423200000,2022-09-17 14:00:00,XRP/USDT,0.36974705,0.37899999,0.36974705,0.37267003,17297.73635558981,46415.68938503
1663419600000,2022-09-17 13:00:00,XRP/USDT,0.35445205,0.37009077,0.35425047,0.36936488,40975.94283012768,110936.2179483
1663416000000,2022-09-17 12:00:00,XRP/USDT,0.35290269,0.35461096,0.35152425,0.35432749,7585.376005835585,21407.81119138
1663412400000,2022-09-17 11:00:00,XRP/USDT,0.35620848,0.35633379,0.35178263,0.35295932,6346.8842665686325,17981.914365
1663408800000,2022-09-17 10:00:00,XRP/USDT,0.34952944,0.35623,0.34952944,0.35537872,8285.949379668386,23315.82875775
1663405200000,2022-09-17 09:00:00,XRP/USDT,0.34865142,0.34990849,0.34768001,0.34959032,7961.75464787343,22774.52833326
1663401600000,2022-09-17 08:00:00,XRP/USDT,0.34811863,0.34998564,0.34786223,0.34845726,9657.573929627626,27715.23236344
1663398000000,2022-09-17 07:00:00,XRP/USDT,0.34870888,0.34930132,0.34733664,0.34779525,7112.863761102345,20451.29644842
1663394400000,2022-09-17 06:00:00,XRP/USDT,0.34970895,0.34997923,0.34654586,0.34914776,6983.146722441003,20000.54854266
1663390800000,2022-09-17 05:00:00,XRP/USDT,0.35044976,0.35047001,0.34860099,0.34964435,6240.91663306415,17849.32784718
1663387200000,2022-09-17 04:00:00,XRP/USDT,0.35004854,0.35121349,0.34906409,0.35030876,6875.257921747606,19626.28031839
1663383600000,2022-09-17 03:00:00,XRP/USDT,0.34970716,0.3510066,0.349406,0.35008502,6184.383969915149,17665.37731296
1663380000000,2022-09-17 02:00:00,XRP/USDT,0.35040955,0.35120863,0.34898852,0.34959596,6843.997111284337,19576.87700763
1663376400000,2022-09-17 01:00:00,XRP/USDT,0.35164047,0.35242189,0.35028442,0.35067935,7775.261770705307,22171.99778289
1663372800000,2022-09-17 00:00:00,XRP/USDT,0.35521147,0.35521147,0.34885653,0.35139641,8652.67091301746,24623.67476383
1663369200000,2022-09-16 23:00:00,XRP/USDT,0.35463527,0.35784933,0.35262242,0.35639037,9290.392565109954,26068.02356952
1663365600000,2022-09-16 22:00:00,XRP/USDT,0.34451486,0.35676259,0.34433,0.35563015,12286.877563082982,34549.59474916
1663362000000,2022-09-16 21:00:00,XRP/USDT,0.34530289,0.34654723,0.34398001,0.34427001,6356.090006843569,18462.51437017
1663358400000,2022-09-16 20:00:00,XRP/USDT,0.34156001,0.34858082,0.34156001,0.34475713,11527.712378660757,33437.1978867
1663354800000,2022-09-16 19:00:00,XRP/USDT,0.33902937,0.3418013,0.33843112,0.34122383,7769.719386298978,22770.15467032
1663351200000,2022-09-16 18:00:00,XRP/USDT,0.33680187,0.33976721,0.3355533,0.33882545,7783.835900692258,22972.99657004
1663347600000,2022-09-16 17:00:00,XRP/USDT,0.33876949,0.33930809,0.33418,0.33653196,11177.225271333182,33212.96815712
1663344000000,2022-09-16 16:00:00,XRP/USDT,0.3338062,0.33917439,0.33011785,0.33898564,10231.780491979778,30183.5219096
1663340400000,2022-09-16 15:00:00,XRP/USDT,0.33097214,0.33460484,0.33051257,0.33460484,6265.706449403241,18725.68982984
1663336800000,2022-09-16 14:00:00,XRP/USDT,0.32753,0.33268497,0.32753,0.33101667,10932.547589843938,33027.18134964
1663333200000,2022-09-16 13:00:00,XRP/USDT,0.32948157,0.33078773,0.32729573,0.32759902,6742.860531713699,20582.66392773
1663329600000,2022-09-16 12:00:00,XRP/USDT,0.33006456,0.33021237,0.32876919,0.32904514,7743.292355353437,23532.61426488
1663326000000,2022-09-16 11:00:00,XRP/USDT,0.32836719,0.33113163,0.32834867,0.3302966,7152.85330284291,21655.84902431
1663322400000,2022-09-16 10:00:00,XRP/USDT,0.32746017,0.32929122,0.32677132,0.32829974,6466.178958938537,19695.96125461
1663318800000,2022-09-16 09:00:00,XRP/USDT,0.3237845,0.32725391,0.3237845,0.32706731,6607.253544866321,20201.51003433
1663315200000,2022-09-16 08:00:00,XRP/USDT,0.32621701,0.32621701,0.3228008,0.3237064,6134.034138171974,18949.3755396
1663311600000,2022-09-16 07:00:00,XRP/USDT,0.3241253,0.32640999,0.3241253,0.32624244,7281.63179614844,22319.69512044
1663308000000,2022-09-16 06:00:00,XRP/USDT,0.32474353,0.32582792,0.32404978,0.3240762,8894.104461155484,27444.4851586
1663304400000,2022-09-16 05:00:00,XRP/USDT,0.32846992,0.32850532,0.3249398,0.3249398,7047.637207419493,21689.05504164
1663300800000,2022-09-16 04:00:00,XRP/USDT,0.32689627,0.3292163,0.32689627,0.32850826,6943.006787807151,21134.95346451
1663297200000,2022-09-16 03:00:00,XRP/USDT,0.3242748,0.32689483,0.32405431,0.32689483,6246.437790253752,19108.40189872
1663293600000,2022-09-16 02:00:00,XRP/USDT,0.32467398,0.32517422,0.32181,0.32417227,12971.603516107249,40014.53769043
1663290000000,2022-09-16 01:00:00,XRP/USDT,0.32742025,0.32759656,0.32385186,0.32426252,6903.415331217717,21289.58761937
1663286400000,2022-09-16 00:00:00,XRP/USDT,0.32619445,0.32788037,0.32461,0.32782564,6770.39821965625,20652.43651978
1663282800000,2022-09-15 23:00:00,XRP/USDT,0.32621437,0.3268744,0.3245,0.32612615,6105.831025733587,18722.29818349
1663279200000,2022-09-15 22:00:00,XRP/USDT,0.32782189,0.32787033,0.3252,0.32619983,6018.789520851475,18451.2343886
1663275600000,2022-09-15 21:00:00,XRP/USDT,0.32977952,0.32980198,0.32755439,0.32787119,6238.149625541165,19026.22071046
1663272000000,2022-09-15 20:00:00,XRP/USDT,0.32967098,0.33036131,0.32880624,0.33021959,7329.054011122662,22194.48583024
1663268400000,2022-09-15 19:00:00,XRP/USDT,0.32737469,0.32998402,0.32737469,0.32985391,6357.77055959666,19274.5041573
1663264800000,2022-09-15 18:00:00,XRP/USDT,0.32795193,0.32822734,0.32697097,0.32742327,6803.402611950699,20778.61665712
1663261200000,2022-09-15 17:00:00,XRP/USDT,0.32582391,0.3283797,0.32564735,0.3280654,6608.40562949433,20143.56170902
1663257600000,2022-09-15 16:00:00,XRP/USDT,0.32556063,0.32717938,0.32546692,0.32575624,5634.764419920846,17297.48728657
1663254000000,2022-09-15 15:00:00,XRP/USDT,0.32627824,0.32729461,0.325,0.32574739,11759.313363265814,36099.48605656
1663250400000,2022-09-15 14:00:00,XRP/USDT,0.33298991,0.33332066,0.32574461,0.32621711,13733.411315058109,42098.99142034
1663246800000,2022-09-15 13:00:00,XRP/USDT,0.33471844,0.33499437,0.33180811,0.33262032,11330.259103443997,34063.64080055
1663243200000,2022-09-15 12:00:00,XRP/USDT,0.33533163,0.33578462,0.33346969,0.33439489,7459.060317862929,22306.14324837
1663239600000,2022-09-15 11:00:00,XRP/USDT,0.33591352,0.33686642,0.33471792,0.33538459,6686.4930172779095,19936.79261554
1663236000000,2022-09-15 10:00:00,XRP/USDT,0.33713021,0.33828815,0.33578079,0.33595679,7453.144593722994,22184.83095318
1663232400000,2022-09-15 09:00:00,XRP/USDT,0.34016893,0.34023314,0.33699914,0.33724993,9077.465283702422,26916.13689498
1663228800000,2022-09-15 08:00:00,XRP/USDT,0.34048,0.34084813,0.33898006,0.34008435,7769.719429920983,22846.44803538
1663225200000,2022-09-15 07:00:00,XRP/USDT,0.33936198,0.34283782,0.33936198,0.34097275,7137.098037286273,20931.57895253
1663221600000,2022-09-15 06:00:00,XRP/USDT,0.33743148,0.34043915,0.33482796,0.33923851,8510.236225529068,25086.29172298
1663218000000,2022-09-15 05:00:00,XRP/USDT,0.33787333,0.33955777,0.33545981,0.33750435,8646.436643423825,25618.74133896
1663214400000,2022-09-15 04:00:00,XRP/USDT,0.33557841,0.33811865,0.33480524,0.33784768,7551.441308737378,22351.61510873
1663210800000,2022-09-15 03:00:00,XRP/USDT,0.33627058,0.33627058,0.33313918,0.33572039,6540.709010929898,19482.60875942
1663207200000,2022-09-15 02:00:00,XRP/USDT,0.33828745,0.33867168,0.33431018,0.33623302,6673.8731366921775,19848.95218409
1663203600000,2022-09-15 01:00:00,XRP/USDT,0.34048507,0.34089358,0.33838673,0.33906908,13001.494384311982,38344.6770915
1663200000000,2022-09-15 00:00:00,XRP/USDT,0.34156677,0.34223072,0.33993284,0.34044186,5870.699457434803,17244.3525524
1663196400000,2022-09-14 23:00:00,XRP/USDT,0.34211436,0.34221934,0.34107001,0.34162959,7171.778741799968,20992.85000986
1663192800000,2022-09-14 22:00:00,XRP/USDT,0.34364557,0.34430998,0.34208737,0.34216093,18735.910561512042,54757.59772313
1663189200000,2022-09-14 21:00:00,XRP/USDT,0.34238,0.34411357,0.34119452,0.34379742,7532.355875029455,21909.28563405
1663185600000,2022-09-14 20:00:00,XRP/USDT,0.34041008,0.34302222,0.33935692,0.34249289,7127.117100056251,20809.53300974
1663182000000,2022-09-14 19:00:00,XRP/USDT,0.33650795,0.3419105,0.33628,0.34045217,8638.832877636743,25374.58603256
1663178400000,2022-09-14 18:00:00,XRP/USDT,0.33648716,0.33780822,0.33315286,0.33647996,9310.823942620447,27671.25846847
1663174800000,2022-09-14 17:00:00,XRP/USDT,0.33585393,0.33759874,0.33570947,0.33671467,6348.701551607463,18854.84095958
1663171200000,2022-09-14 16:00:00,XRP/USDT,0.33612969,0.33669009,0.33424132,0.33575803,6507.202216379112,19380.6302008
1663167600000,2022-09-14 15:00:00,XRP/USDT,0.3378738,0.33801995,0.33678543,0.33678543,7050.605216181402,20935.00664854
1663164000000,2022-09-14 14:00:00,XRP/USDT,0.33769324,0.33805445,0.33627001,0.33773176,7389.166995661303,21878.80404159
1663160400000,2022-09-14 13:00:00,XRP/USDT,0.33708469,0.33818543,0.33625579,0.33749572,7550.502632259157,22372.14336306
1663156800000,2022-09-14 12:00:00,XRP/USDT,0.33523253,0.33830196,0.33398001,0.33716746,7653.285886895809,22698.76780783
1663153200000,2022-09-14 11:00:00,XRP/USDT,0.3362199,0.33650157,0.33408621,0.33537762,5997.186121990669,17881.89123052
1663149600000,2022-09-14 10:00:00,XRP/USDT,0.33711171,0.33723683,0.33528025,0.33607573,6459.395748596646,19220.06015905
1663146000000,2022-09-14 09:00:00,XRP/USDT,0.33730954,0.33810449,0.33659783,0.33718646,6466.424415584592,19177.59217136
1663142400000,2022-09-14 08:00:00,XRP/USDT,0.33591873,0.33780847,0.33543429,0.33734662,8902.40834781761,26389.499168
1663138800000,2022-09-14 07:00:00,XRP/USDT,0.33597088,0.33737654,0.33384078,0.33560598,7232.881459236324,21551.70613836
1663135200000,2022-09-14 06:00:00,XRP/USDT,0.33718602,0.33797675,0.33592271,0.33592271,6794.025611961298,20224.96666558
1663131600000,2022-09-14 05:00:00,XRP/USDT,0.3368923,0.3373045,0.33621919,0.33696843,6588.169445982858,19551.29578751
1663128000000,2022-09-14 04:00:00,XRP/USDT,0.33575693,0.33680731,0.33575693,0.336801,3005.3075177604383,8923.09558986
1663124400000,2022-09-14 03:00:00,XRP/USDT,0.335,0.33575645,0.335,0.33575645,724.6692218669314,2158.31809595
1663120800000,2022-09-14 02:00:00,XRP/USDT,0.33396099,0.335,0.33396099,0.33430921,198.90271924572497,594.9663165
1663117200000,2022-09-14 01:00:00,XRP/USDT,0.33451589,0.33451589,0.33335002,0.33335002,45.17864274631038,135.52914365
1663113600000,2022-09-14 00:00:00,XRP/USDT,0.33269856,0.33445541,0.33269854,0.3344554,703.274187529505,2102.74430471
1663110000000,2022-09-13 23:00:00,XRP/USDT,0.33295464,0.33338654,0.33113823,0.33260084,5941.043336916202,17862.38223847
1663106400000,2022-09-13 22:00:00,XRP/USDT,0.33506397,0.33506399,0.3321651,0.33299217,7698.014159738048,23117.70321728
1663102800000,2022-09-13 21:00:00,XRP/USDT,0.33703508,0.33703508,0.3365747,0.3365747,1346.2988,4000.0
1663095600000,2022-09-13 19:00:00,XRP/USDT,0.33501,0.3375678,0.33383239,0.3375678,7672.38469928252,22728.42581337
1663092000000,2022-09-13 18:00:00,XRP/USDT,0.34028661,0.34091346,0.33510619,0.3351915,15263.995598434545,45538.13446473
1663088400000,2022-09-13 17:00:00,XRP/USDT,0.33950636,0.34101998,0.33950636,0.34055146,7777.310838955053,22837.40272015
1663084800000,2022-09-13 16:00:00,XRP/USDT,0.33916686,0.33959883,0.33776127,0.33937853,11858.359412067683,34941.39541493
1663081200000,2022-09-13 15:00:00,XRP/USDT,0.33916238,0.34027552,0.33878,0.33937443,8392.090354789148,24728.11624255
1663077600000,2022-09-13 14:00:00,XRP/USDT,0.34054008,0.34190212,0.33818,0.33950168,8201.338290497542,24156.98882697
1663074000000,2022-09-13 13:00:00,XRP/USDT,0.34287929,0.3437129,0.34077379,0.34118,49822.05490249628,146028.6502799
1663070400000,2022-09-13 12:00:00,XRP/USDT,0.35686973,0.35760699,0.34087426,0.34422093,64558.09299331531,187548.42418593
1663066800000,2022-09-13 11:00:00,XRP/USDT,0.35479073,0.35675424,0.35475115,0.35675424,7559.106796366072,21188.55488968
1663063200000,2022-09-13 10:00:00,XRP/USDT,0.35350621,0.35492877,0.35317215,0.35473578,14822.285402460962,41784.01570448
1663059600000,2022-09-13 09:00:00,XRP/USDT,0.35403194,0.35494832,0.35326887,0.35326887,19062.25392395578,53959.61983278
1663056000000,2022-09-13 08:00:00,XRP/USDT,0.35711001,0.35731983,0.35391665,0.35412744,11490.467586459394,32447.26696824
1663052400000,2022-09-13 07:00:00,XRP/USDT,0.35479705,0.35742535,0.35457454,0.35698588,9218.73255219423,25823.80163662
1663048800000,2022-09-13 06:00:00,XRP/USDT,0.35569731,0.35717833,0.35445339,0.3544902,17161.39519191227,48411.47989962
1663045200000,2022-09-13 05:00:00,XRP/USDT,0.35489034,0.35622973,0.35433003,0.35532998,7394.511611091449,20810.26658964
1663041600000,2022-09-13 04:00:00,XRP/USDT,0.35312972,0.35512315,0.35269531,0.35482576,28999.1700699296,81727.9164566
1663038000000,2022-09-13 03:00:00,XRP/USDT,0.35442342,0.35442342,0.35122043,0.35304178,14136.009439133655,40040.61343429
1663034400000,2022-09-13 02:00:00,XRP/USDT,0.35520428,0.3561369,0.35284017,0.35447049,38101.98024354333,107489.85125262
1663030800000,2022-09-13 01:00:00,XRP/USDT,0.35571319,0.35748951,0.35389389,0.35524048,25180.89699618474,70884.08673523
1663027200000,2022-09-13 00:00:00,XRP/USDT,0.35985322,0.35998454,0.35557031,0.35564233,8306.257298817956,23355.64863389
1663023600000,2022-09-12 23:00:00,XRP/USDT,0.35663588,0.35992944,0.35638196,0.3597405,6941.7691749656115,19296.60178647
1663020000000,2022-09-12 22:00:00,XRP/USDT,0.35690842,0.35895372,0.35564736,0.3564924,7326.146656859585,20550.6391072
1663016400000,2022-09-12 21:00:00,XRP/USDT,0.35767145,0.35829286,0.35648396,0.35685947,7859.979155540899,22025.41845265
1663012800000,2022-09-12 20:00:00,XRP/USDT,0.35658241,0.35867433,0.35636563,0.35790175,7768.19669797447,21704.83016072
1663009200000,2022-09-12 19:00:00,XRP/USDT,0.35548245,0.35704283,0.35434962,0.35680344,7663.7685440424875,21478.96484418
1663005600000,2022-09-12 18:00:00,XRP/USDT,0.35443272,0.35581065,0.35300746,0.35556334,5970.907561223409,16792.80985836
1663002000000,2022-09-12 17:00:00,XRP/USDT,0.35195763,0.35469882,0.35079944,0.35449982,11026.331359765592,31103.91243574
1662998400000,2022-09-12 16:00:00,XRP/USDT,0.35300757,0.35300757,0.34914423,0.35229644,8045.246831569271,22836.58282658
1662994800000,2022-09-12 15:00:00,XRP/USDT,0.35451792,0.35505295,0.35138057,0.35286839,9672.769433069792,27411.83315703
1662991200000,2022-09-12 14:00:00,XRP/USDT,0.35592391,0.35592391,0.35429802,0.35479636,7264.5957589496,20475.39540414
1662987600000,2022-09-12 13:00:00,XRP/USDT,0.35556723,0.35741455,0.35516317,0.3558028,8038.18208205675,22591.6774181
1662984000000,2022-09-12 12:00:00,XRP/USDT,0.35463265,0.35593789,0.35347105,0.35534049,10502.38338231642,29555.83075353
1662980400000,2022-09-12 11:00:00,XRP/USDT,0.35559486,0.3562114,0.3544989,0.35480936,14349.4149526541,40442.60543931
1662976800000,2022-09-12 10:00:00,XRP/USDT,0.35497244,0.35589894,0.35283629,0.35533706,6976.068581024036,19632.25727433
1662973200000,2022-09-12 09:00:00,XRP/USDT,0.35687996,0.35732976,0.35441449,0.35553953,7129.154580917862,20051.65102434
1662969600000,2022-09-12 08:00:00,XRP/USDT,0.35289686,0.35720871,0.35239055,0.35637013,10950.398159177512,30727.59818332
1662966000000,2022-09-12 07:00:00,XRP/USDT,0.35305129,0.35318879,0.35100002,0.35300626,9435.03418844739,26727.66819616
1662962400000,2022-09-12 06:00:00,XRP/USDT,0.35285449,0.35334213,0.35129259,0.35331904,6667.674824164083,18871.54121149
1662958800000,2022-09-12 05:00:00,XRP/USDT,0.35116573,0.35282686,0.35067347,0.35282582,6671.482276847461,18908.71330462
1662955200000,2022-09-12 04:00:00,XRP/USDT,0.34968473,0.35139763,0.34967327,0.3512962,5719.195720872073,16280.26639876
1662951600000,2022-09-12 03:00:00,XRP/USDT,0.35147313,0.35313476,0.34812999,0.34974032,7676.481437526463,21949.08907708
1662948000000,2022-09-12 02:00:00,XRP/USDT,0.35637341,0.35641471,0.35077088,0.35169826,7834.711780216852,22276.79994839
1662944400000,2022-09-12 01:00:00,XRP/USDT,0.35069062,0.3576086,0.35036237,0.35622993,12395.036749330437,34795.04585516
1662940800000,2022-09-12 00:00:00,XRP/USDT,0.35520287,0.3558258,0.35049147,0.35062025,7207.444509529036,20556.26995169
1662937200000,2022-09-11 23:00:00,XRP/USDT,0.3539021,0.35518533,0.35254745,0.35518533,7429.704190880609,20917.82391711
1662933600000,2022-09-11 22:00:00,XRP/USDT,0.35160875,0.35534666,0.35153025,0.35407845,8168.24078175795,23069.014174
1662930000000,2022-09-11 21:00:00,XRP/USDT,0.35931057,0.35999999,0.34895441,0.35187113,14119.068557865337,40125.68055204
1662926400000,2022-09-11 20:00:00,XRP/USDT,0.35517851,0.35923568,0.35458336,0.35914717,6482.355457914399,18049.3012319
1662922800000,2022-09-11 19:00:00,XRP/USDT,0.35475897,0.35523751,0.3545336,0.35523751,6610.052047488349,18607.41577512
1662919200000,2022-09-11 18:00:00,XRP/USDT,0.35571449,0.35630046,0.35478,0.35478,5934.203986391467,16726.43324424
1662915600000,2022-09-11 17:00:00,XRP/USDT,0.356074,0.3575153,0.35564561,0.35566488,7128.906108133072,20043.88543545
1662912000000,2022-09-11 16:00:00,XRP/USDT,0.35518471,0.35660757,0.35518471,0.35612043,7153.655395338513,20087.74221501
1662908400000,2022-09-11 15:00:00,XRP/USDT,0.35558798,0.356,0.35512153,0.35516394,8181.402587661827,23035.56658275
1662904800000,2022-09-11 14:00:00,XRP/USDT,0.35422152,0.35562096,0.35401532,0.35537235,7755.7575206414085,21824.31334526
1662901200000,2022-09-11 13:00:00,XRP/USDT,0.35526519,0.35531104,0.35377109,0.35407471,6390.531032857597,18048.53849307
1662897600000,2022-09-11 12:00:00,XRP/USDT,0.35489493,0.35565791,0.35415904,0.35518858,7273.209120059549,20477.03538233
1662894000000,2022-09-11 11:00:00,XRP/USDT,0.35478805,0.35620244,0.35468947,0.35488408,6945.551844277696,19571.32549952
1662890400000,2022-09-11 10:00:00,XRP/USDT,0.35466032,0.35551419,0.35435737,0.35483764,6278.081928661865,17692.82968025
1662886800000,2022-09-11 09:00:00,XRP/USDT,0.35587339,0.35593214,0.35463456,0.35473467,6529.538178134386,18406.82270536
1662883200000,2022-09-11 08:00:00,XRP/USDT,0.35591219,0.35615756,0.35469364,0.35584703,8000.370689106944,22482.61195016
1662879600000,2022-09-11 07:00:00,XRP/USDT,0.35417303,0.35671607,0.3540281,0.35590115,7699.37998587278,21633.47880689
1662876000000,2022-09-11 06:00:00,XRP/USDT,0.35530281,0.35556303,0.35204076,0.35426945,6578.453077328458,18569.06678611
1662872400000,2022-09-11 05:00:00,XRP/USDT,0.35533873,0.35621811,0.355,0.35512122,7383.196352366067,20790.6369334
1662868800000,2022-09-11 04:00:00,XRP/USDT,0.35621919,0.35661948,0.35468339,0.35510807,7487.351982522437,21084.71368314
1662865200000,2022-09-11 03:00:00,XRP/USDT,0.35539791,0.35632472,0.35491819,0.35615947,7068.170387640343,19845.52141107
1662861600000,2022-09-11 02:00:00,XRP/USDT,0.35645993,0.35747105,0.35515039,0.35537889,7139.2955753963715,20089.25058941
1662858000000,2022-09-11 01:00:00,XRP/USDT,0.35838401,0.35881867,0.3565066,0.3565066,7472.3541207740445,20959.93207636
1662854400000,2022-09-11 00:00:00,XRP/USDT,0.35757956,0.35878759,0.3571738,0.35823996,7106.894644451234,19838.36377285
1662850800000,2022-09-10 23:00:00,XRP/USDT,0.35956257,0.35966117,0.3571468,0.35735433,6588.111004269132,18435.79453555
1662847200000,2022-09-10 22:00:00,XRP/USDT,0.35760874,0.36,0.3572148,0.35938285,7846.728561858841,21833.89820037
1662843600000,2022-09-10 21:00:00,XRP/USDT,0.35519113,0.35949427,0.35519113,0.35718036,10766.740575638998,30143.70828127
1662840000000,2022-09-10 20:00:00,XRP/USDT,0.35717131,0.35755051,0.35466443,0.35496131,6803.093625663496,19165.73281089
1662836400000,2022-09-10 19:00:00,XRP/USDT,0.35607615,0.35732003,0.3560375,0.35703983,7198.961580003863,20162.90893933
1662832800000,2022-09-10 18:00:00,XRP/USDT,0.3545557,0.35709698,0.35450169,0.35601783,7317.035279805425,20552.44053312
1662829200000,2022-09-10 17:00:00,XRP/USDT,0.35489072,0.35489072,0.35288738,0.35449405,6066.458526045786,17113.00521418
1662825600000,2022-09-10 16:00:00,XRP/USDT,0.35600033,0.35622993,0.35410169,0.35464908,6462.4755396570845,18222.16919231
1662822000000,2022-09-10 15:00:00,XRP/USDT,0.35518904,0.35792234,0.35518904,0.3558082,10086.80917846698,28349.0070731
1662818400000,2022-09-10 14:00:00,XRP/USDT,0.35398666,0.35537004,0.35377001,0.35502959,7680.5313257064045,21633.49631141
1662814800000,2022-09-10 13:00:00,XRP/USDT,0.35610379,0.35633869,0.35348853,0.35375533,6692.734981893576,18919.10711817
1662811200000,2022-09-10 12:00:00,XRP/USDT,0.35468571,0.35601455,0.3535259,0.35601455,6044.141593131361,16977.23195058
1662807600000,2022-09-10 11:00:00,XRP/USDT,0.35439075,0.35523997,0.35412024,0.3546602,7408.948166474514,20890.27234089
1662804000000,2022-09-10 10:00:00,XRP/USDT,0.35471046,0.35492995,0.35215959,0.35438828,7465.821713942094,21066.78503573
1662800400000,2022-09-10 09:00:00,XRP/USDT,0.35453744,0.35533759,0.35382363,0.35475407,6457.070267347029,18201.53963941
1662796800000,2022-09-10 08:00:00,XRP/USDT,0.35292043,0.35570834,0.35292043,0.35425723,7941.576382905963,22417.54214277
1662793200000,2022-09-10 07:00:00,XRP/USDT,0.36080107,0.36095851,0.35191421,0.35286167,10504.841477663233,29770.42385381
1662789600000,2022-09-10 06:00:00,XRP/USDT,0.35694452,0.36191566,0.35693779,0.36139539,17813.26584469484,49290.24093167
