https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume HEART,Volume BTC
1650240000,2022-04-18 00:00:00,HEART/BTC,0.00000069,0.00000069,0.00000062,0.00000064,690754.43294057,0.4514534446329933
1650153600,2022-04-17 00:00:00,HEART/BTC,0.00000073,0.00000074,0.00000069,0.00000069,101281.14727837,0.0720482239059938
1650067200,2022-04-16 00:00:00,HEART/BTC,0.00000075,0.00000076,0.00000072,0.00000072,48506.47352981,0.035991115362989
1649980800,2022-04-15 00:00:00,HEART/BTC,0.00000074,0.00000077,0.00000072,0.00000076,371208.3439,0.27336327616
1649894400,2022-04-14 00:00:00,HEART/BTC,0.00000078,0.00000081,0.00000073,0.00000073,564041.0868,0.428074601234
1649808000,2022-04-13 00:00:00,HEART/BTC,0.00000089,0.00000089,0.00000065,0.00000077,1709168.73467777,1.2797972624369937
1649721600,2022-04-12 00:00:00,HEART/BTC,0.0000009,0.00000094,0.00000088,0.00000088,121277.76794615,0.1109215988029965
1649635200,2022-04-11 00:00:00,HEART/BTC,0.00000106,0.00000106,0.00000082,0.00000091,478895.13375886,0.4398760292469909
1649548800,2022-04-10 00:00:00,HEART/BTC,0.00000107,0.00000109,0.000001,0.00000108,113377.39543712,0.1190951666109848
1649462400,2022-04-09 00:00:00,HEART/BTC,0.00000103,0.00000117,0.000001,0.00000108,299816.3109,0.333590030684
1649376000,2022-04-08 00:00:00,HEART/BTC,0.00000095,0.00000106,0.00000094,0.00000105,299298.49052723,0.2989671081699728
1649289600,2022-04-07 00:00:00,HEART/BTC,0.00000102,0.00000103,0.00000092,0.00000095,481729.3074,0.466036498666
1649203200,2022-04-06 00:00:00,HEART/BTC,0.00000112,0.00000115,0.00000098,0.00000103,430228.00900873,0.4554281700209919
1649116800,2022-04-05 00:00:00,HEART/BTC,0.00000101,0.00000116,0.000001,0.00000111,374295.2058,0.404442903921
1649030400,2022-04-04 00:00:00,HEART/BTC,0.00000108,0.00000111,0.00000099,0.00000101,306563.24829056,0.3235884236749936
1648944000,2022-04-03 00:00:00,HEART/BTC,0.00000097,0.00000119,0.00000095,0.00000109,785612.1528,0.830655872816
1648857600,2022-04-02 00:00:00,HEART/BTC,0.00000098,0.00000099,0.00000096,0.00000096,150981.8077,0.145885080588
1648771200,2022-04-01 00:00:00,HEART/BTC,0.00000096,0.00000099,0.00000094,0.00000098,214567.89087138,0.2072395209629937
1648684800,2022-03-31 00:00:00,HEART/BTC,0.00000106,0.00000106,0.00000094,0.00000095,299486.1054,0.292213521093
1648598400,2022-03-30 00:00:00,HEART/BTC,0.00000099,0.00000106,0.00000096,0.00000105,232787.00999056,0.2324080171479936
1648512000,2022-03-29 00:00:00,HEART/BTC,0.000001,0.00000104,0.00000096,0.00000098,348050.25451142,0.3524669548419942
1648425600,2022-03-28 00:00:00,HEART/BTC,0.0000011,0.00000115,0.00000099,0.00000101,454543.24952869,0.4837795336579935
1648339200,2022-03-27 00:00:00,HEART/BTC,0.00000108,0.00000115,0.000001,0.00000111,233929.96842,0.251013400101
1648252800,2022-03-26 00:00:00,HEART/BTC,0.00000116,0.00000117,0.00000106,0.00000108,572173.2932979,0.6375123215619908
1648166400,2022-03-25 00:00:00,HEART/BTC,0.00000113,0.00000135,0.00000098,0.00000117,2681008.15879181,2.9008415577009961
1648080000,2022-03-24 00:00:00,HEART/BTC,0.00000127,0.00000128,0.00000108,0.00000112,260623.01246143,0.3074656939529806
1647993600,2022-03-23 00:00:00,HEART/BTC,0.00000102,0.00000135,0.00000102,0.00000127,3002305.56747631,3.7071830158653612
1647907200,2022-03-22 00:00:00,HEART/BTC,0.00000101,0.00000104,0.00000095,0.000001,389076.22974343,0.3864044352779957
1647820800,2022-03-21 00:00:00,HEART/BTC,0.00000097,0.00000104,0.00000096,0.00000101,211912.02053061,0.2123987005189838
1647734400,2022-03-20 00:00:00,HEART/BTC,0.00000101,0.00000103,0.00000092,0.00000099,584137.43091992,0.5635746253239924
1647648000,2022-03-19 00:00:00,HEART/BTC,0.00000093,0.0000011,0.00000092,0.00000099,892568.8026,0.938714770921
1647561600,2022-03-18 00:00:00,HEART/BTC,0.00000103,0.00000103,0.00000093,0.00000094,187193.0048,0.180420346153
1647475200,2022-03-17 00:00:00,HEART/BTC,0.00000105,0.0000011,0.00000099,0.000001,192406.92931925,0.1970967579059919
1647388800,2022-03-16 00:00:00,HEART/BTC,0.00000105,0.00000113,0.00000098,0.00000107,531213.11651112,0.5606021211340096
1647302400,2022-03-15 00:00:00,HEART/BTC,0.00000121,0.00000124,0.00000103,0.00000105,305341.56561216,0.342499982756974
1647216000,2022-03-14 00:00:00,HEART/BTC,0.00000142,0.00000147,0.00000107,0.00000121,2061692.74632862,2.564975577831728
1647129600,2022-03-13 00:00:00,HEART/BTC,0.00000205,0.00000205,0.00000122,0.00000142,2126390.19018381,3.0926203673501019
1647043200,2022-03-12 00:00:00,HEART/BTC,0.00000209,0.00000209,0.00000204,0.00000207,48749.10483076,0.1002225669079808
1646956800,2022-03-11 00:00:00,HEART/BTC,0.00000232,0.00000239,0.00000202,0.00000205,246740.46965851,0.5255895005529879
1646870400,2022-03-10 00:00:00,HEART/BTC,0.00000225,0.0000024,0.00000225,0.00000228,78538.1826,0.182371554773
1646784000,2022-03-09 00:00:00,HEART/BTC,0.00000251,0.00000251,0.0000022,0.00000223,151495.6022,0.355045724916
1646697600,2022-03-08 00:00:00,HEART/BTC,0.00000258,0.0000026,0.00000248,0.00000251,73445.2942,0.18651701643
1646611200,2022-03-07 00:00:00,HEART/BTC,0.00000265,0.00000271,0.00000251,0.00000256,118781.87928572,0.3083585570960152
1646524800,2022-03-06 00:00:00,HEART/BTC,0.00000261,0.00000266,0.00000258,0.00000266,35028.73601428,0.0919427534629848
1646438400,2022-03-05 00:00:00,HEART/BTC,0.00000264,0.00000266,0.0000026,0.00000263,63965.5332,0.1681625127
1646352000,2022-03-04 00:00:00,HEART/BTC,0.00000262,0.00000277,0.00000254,0.00000262,124547.99203433,0.3294883592499745
1646265600,2022-03-03 00:00:00,HEART/BTC,0.00000274,0.00000281,0.0000026,0.00000262,62915.6396,0.16938129282
1646179200,2022-03-02 00:00:00,HEART/BTC,0.00000292,0.00000297,0.00000274,0.00000274,110341.3452,0.311673018251
1646092800,2022-03-01 00:00:00,HEART/BTC,0.00000289,0.00000311,0.00000287,0.00000295,85724.9703071,0.2577289627999787
1646006400,2022-02-28 00:00:00,HEART/BTC,0.00000322,0.00000325,0.00000281,0.00000287,121125.4591841,0.3648348945899689
1645920000,2022-02-27 00:00:00,HEART/BTC,0.00000318,0.00000329,0.00000305,0.00000323,94531.3461,0.30112476992
1645833600,2022-02-26 00:00:00,HEART/BTC,0.00000289,0.00000319,0.00000288,0.00000316,66465.4465,0.204385765338
1645747200,2022-02-25 00:00:00,HEART/BTC,0.00000299,0.00000305,0.00000284,0.00000291,180952.5922,0.531820949309
1645660800,2022-02-24 00:00:00,HEART/BTC,0.00000338,0.0000035,0.00000292,0.00000301,376997.1603,1.183289608709
1645574400,2022-02-23 00:00:00,HEART/BTC,0.00000347,0.00000353,0.00000338,0.00000338,177322.70179452,0.6109020852329844
1645488000,2022-02-22 00:00:00,HEART/BTC,0.00000369,0.00000371,0.00000347,0.00000347,67820.5704,0.24508857854
1645401600,2022-02-21 00:00:00,HEART/BTC,0.00000367,0.00000377,0.00000358,0.00000368,140092.6226,0.513229481684
1645315200,2022-02-20 00:00:00,HEART/BTC,0.00000365,0.00000375,0.00000355,0.00000366,153791.5934,0.558124236947
