https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ACT,Volume USDT
1663354800,2022-09-16 19:00:00,ACT/USDT,0.002539,0.00254,0.002536,0.002536,71613,181.7840502182
1663351200,2022-09-16 18:00:00,ACT/USDT,0.002536,0.002536,0.002536,0.002536,27530,69.81608
1663347600,2022-09-16 17:00:00,ACT/USDT,0.002536,0.002538,0.002536,0.002538,39765.9205,100.9002406092
1663344000,2022-09-16 16:00:00,ACT/USDT,0.002537,0.002548,0.002537,0.002537,97031.2383,246.3990378371
1663340400,2022-09-16 15:00:00,ACT/USDT,0.002557,0.002557,0.002557,0.002557,18211.7404,46.5674202028
1663336800,2022-09-16 14:00:00,ACT/USDT,0.002557,0.002558,0.002538,0.002538,38793.8162,99.1595499156
1663333200,2022-09-16 13:00:00,ACT/USDT,0.002557,0.002557,0.002557,0.002557,389.1279,0.9950000403
1663329600,2022-09-16 12:00:00,ACT/USDT,0.00255,0.002558,0.002539,0.002539,30900.871,78.6427726202
1663326000,2022-09-16 11:00:00,ACT/USDT,0.002548,0.002548,0.002548,0.002548,0,0
1663322400,2022-09-16 10:00:00,ACT/USDT,0.002548,0.002548,0.002548,0.002548,0,0
1663318800,2022-09-16 09:00:00,ACT/USDT,0.002534,0.002548,0.002533,0.002548,39681.0332,100.5509948564
1663315200,2022-09-16 08:00:00,ACT/USDT,0.00254,0.00254,0.002537,0.002537,6521.8071,16.5641134383
1663311600,2022-09-16 07:00:00,ACT/USDT,0.002557,0.002557,0.002538,0.002538,106343.1363,270.0552028804
1663308000,2022-09-16 06:00:00,ACT/USDT,0.002558,0.002559,0.002558,0.002558,86003.69,220.00344271
1663304400,2022-09-16 05:00:00,ACT/USDT,0.002556,0.002559,0.002556,0.002559,420832.811,1076.4975228848
1663300800,2022-09-16 04:00:00,ACT/USDT,0.00253,0.00253,0.00253,0.00253,0,0
1663297200,2022-09-16 03:00:00,ACT/USDT,0.002559,0.002559,0.00253,0.00253,205304.4478,519.432781059
1663293600,2022-09-16 02:00:00,ACT/USDT,0.00253,0.00253,0.00253,0.00253,0,0
1663290000,2022-09-16 01:00:00,ACT/USDT,0.002486,0.002581,0.002486,0.00253,1267673.8863,3230.8514287508
1663286400,2022-09-16 00:00:00,ACT/USDT,0.00248,0.0025,0.00248,0.0025,1142427.2,2840.35960407
1663282800,2022-09-15 23:00:00,ACT/USDT,0.002504,0.002504,0.00249,0.00249,1362161.2,3394.8491012658
1663279200,2022-09-15 22:00:00,ACT/USDT,0.002494,0.00251,0.002494,0.002504,1378876.8096,3452.5783322434
1663275600,2022-09-15 21:00:00,ACT/USDT,0.00251,0.002513,0.0025,0.0025,1128605.263,2826.699389919
1663272000,2022-09-15 20:00:00,ACT/USDT,0.00249,0.0025,0.00249,0.0025,1763155.9,4394.13352
1663268400,2022-09-15 19:00:00,ACT/USDT,0.00248,0.002501,0.00248,0.00248,1592315.72,3957.6321217355
1663264800,2022-09-15 18:00:00,ACT/USDT,0.002496,0.0025,0.002449,0.002449,907990.3846,2266.5719916105
1663261200,2022-09-15 17:00:00,ACT/USDT,0.00248,0.002501,0.00247,0.002501,1967908.0995,4879.977675953
1663257600,2022-09-15 16:00:00,ACT/USDT,0.00247,0.00249,0.00247,0.00249,2302879,5711.234784204
1663254000,2022-09-15 15:00:00,ACT/USDT,0.0025,0.0025,0.00249,0.00249,576675.8,1439.2436150412
1663250400,2022-09-15 14:00:00,ACT/USDT,0.0025,0.0025,0.002493,0.0025,2005503.13,5013.72608539
1663246800,2022-09-15 13:00:00,ACT/USDT,0.0025,0.0025,0.0025,0.0025,1152075.3,2880.18825
1663243200,2022-09-15 12:00:00,ACT/USDT,0.002501,0.00251,0.0025,0.0025,1845267.65,4613.514353235
1663239600,2022-09-15 11:00:00,ACT/USDT,0.00251,0.00251,0.00251,0.00251,136110.937,341.63845187
1663236000,2022-09-15 10:00:00,ACT/USDT,0.002522,0.002541,0.002504,0.002541,31998.2182,80.7838169152
1663232400,2022-09-15 09:00:00,ACT/USDT,0.00251,0.00251,0.00251,0.00251,605896.2,1520.799462
1663228800,2022-09-15 08:00:00,ACT/USDT,0.002513,0.002518,0.002513,0.002518,7628.45,19.17079485
1663225200,2022-09-15 07:00:00,ACT/USDT,0.002528,0.002528,0.002528,0.002528,1977.8481,4.9999999968
1663221600,2022-09-15 06:00:00,ACT/USDT,0.002528,0.002528,0.002528,0.002528,100,0.2528
1663218000,2022-09-15 05:00:00,ACT/USDT,0.002535,0.002564,0.002522,0.002522,300330.9547,760.2380200464
1663214400,2022-09-15 04:00:00,ACT/USDT,0.002505,0.002505,0.002505,0.002505,0,0
1663210800,2022-09-15 03:00:00,ACT/USDT,0.002505,0.002505,0.002505,0.002505,0,0
1663207200,2022-09-15 02:00:00,ACT/USDT,0.002563,0.002564,0.002505,0.002505,136369.0467,346.4187751798
1663203600,2022-09-15 01:00:00,ACT/USDT,0.002519,0.002564,0.002519,0.002563,153016.8579,388.8644229805
1663200000,2022-09-15 00:00:00,ACT/USDT,0.002519,0.002559,0.002518,0.002518,55600.7364,140.6071298957
1663196400,2022-09-14 23:00:00,ACT/USDT,0.002502,0.002502,0.002502,0.002502,0,0
1663192800,2022-09-14 22:00:00,ACT/USDT,0.002502,0.002502,0.002502,0.002502,500,1.251
1663189200,2022-09-14 21:00:00,ACT/USDT,0.00251,0.00251,0.00251,0.00251,0,0
1663185600,2022-09-14 20:00:00,ACT/USDT,0.002469,0.00251,0.002469,0.00251,1607744.1306,4009.2094794128
1663182000,2022-09-14 19:00:00,ACT/USDT,0.00245,0.002477,0.00245,0.002477,1401955.045,3445.4834692977
1663178400,2022-09-14 18:00:00,ACT/USDT,0.00246,0.00246,0.00245,0.00245,1224835.1,3003.2401580045
1663174800,2022-09-14 17:00:00,ACT/USDT,0.00249,0.0025,0.002449,0.00246,2365710.23,5894.3624964227
1663171200,2022-09-14 16:00:00,ACT/USDT,0.00249,0.002505,0.002473,0.002505,2594333.4924,6451.3140479706
1663167600,2022-09-14 15:00:00,ACT/USDT,0.00249,0.0025,0.002482,0.0025,755128.7315,1880.437262983
1663164000,2022-09-14 14:00:00,ACT/USDT,0.0025,0.0025,0.002481,0.00249,565236.366,1410.462641346
1663160400,2022-09-14 13:00:00,ACT/USDT,0.00249,0.00249,0.00249,0.00249,1640946.6,4085.957034
1663156800,2022-09-14 12:00:00,ACT/USDT,0.002523,0.002523,0.00249,0.00249,738766.9,1842.843526
1663153200,2022-09-14 11:00:00,ACT/USDT,0.002503,0.002503,0.002503,0.002503,0,0
1663149600,2022-09-14 10:00:00,ACT/USDT,0.002507,0.002529,0.002503,0.002503,34750.9343,87.0630097797
1663146000,2022-09-14 09:00:00,ACT/USDT,0.002545,0.002545,0.002515,0.002515,20969.2243,52.7734167285
1663142400,2022-09-14 08:00:00,ACT/USDT,0.002523,0.002546,0.002518,0.002519,45107.6086,113.7813860499
1663138800,2022-09-14 07:00:00,ACT/USDT,0.002538,0.00254,0.002538,0.00254,25266.8323,64.1280714412
1663135200,2022-09-14 06:00:00,ACT/USDT,0.002527,0.002527,0.002527,0.002527,7997.8533,20.2105752891
1663131600,2022-09-14 05:00:00,ACT/USDT,0.002535,0.002536,0.002531,0.002532,37336.8691,94.5597436681
1663128000,2022-09-14 04:00:00,ACT/USDT,0.00249,0.002556,0.00249,0.002556,1314180.1822,3298.9165665584
1663124400,2022-09-14 03:00:00,ACT/USDT,0.00249,0.00249,0.00249,0.00249,982473.8,2446.359762
1663120800,2022-09-14 02:00:00,ACT/USDT,0.00247,0.002485,0.002467,0.002485,1499751.95,3714.0559624542
1663117200,2022-09-14 01:00:00,ACT/USDT,0.00249,0.00249,0.002479,0.00248,2190700.7901,5444.9191839779
1663113600,2022-09-14 00:00:00,ACT/USDT,0.00247,0.002483,0.00247,0.00248,866382.86,2140.98708374
1663110000,2022-09-13 23:00:00,ACT/USDT,0.002468,0.00248,0.002467,0.00248,599526.27,1483.69619516
1663106400,2022-09-13 22:00:00,ACT/USDT,0.00248,0.00248,0.002471,0.00248,1535573.0627,3808.1781002317
1663102800,2022-09-13 21:00:00,ACT/USDT,0.00248,0.00248,0.00248,0.00248,1339701.9,3322.460712
1663099200,2022-09-13 20:00:00,ACT/USDT,0.00248,0.00249,0.00248,0.00249,1269805.8,3152.244913
1663095600,2022-09-13 19:00:00,ACT/USDT,0.002477,0.002497,0.002474,0.00248,545066.3047,1351.1241800939
1663092000,2022-09-13 18:00:00,ACT/USDT,0.002476,0.002493,0.00247,0.00249,2190235.3524,5423.3424161806
1663088400,2022-09-13 17:00:00,ACT/USDT,0.002502,0.002502,0.002476,0.002478,571480.9238,1417.0409555933
1663084800,2022-09-13 16:00:00,ACT/USDT,0.0025,0.002502,0.00249,0.00249,1126759.7674,2815.7566862645
1663081200,2022-09-13 15:00:00,ACT/USDT,0.0025,0.00251,0.002499,0.00251,2289041.436,5731.506113606
1663077600,2022-09-13 14:00:00,ACT/USDT,0.00251,0.002566,0.0025,0.0025,1191114.8372,2985.9012388781
1663074000,2022-09-13 13:00:00,ACT/USDT,0.002501,0.00254,0.002476,0.002504,1272583.2348,3163.7955122969
1663070400,2022-09-13 12:00:00,ACT/USDT,0.002552,0.002592,0.002475,0.0025,435377.5336,1101.8281904789
1663066800,2022-09-13 11:00:00,ACT/USDT,0.002556,0.002576,0.00255,0.00255,351108.5959,899.3027682672
1663063200,2022-09-13 10:00:00,ACT/USDT,0.00257,0.002602,0.002541,0.002541,225188.4721,578.7494330887
1663059600,2022-09-13 09:00:00,ACT/USDT,0.002604,0.002889,0.002502,0.00257,4555165.5884,12116.6311162287
1663056000,2022-09-13 08:00:00,ACT/USDT,0.002502,0.002605,0.002502,0.002605,2026863.1331,5254.7891898278
1663052400,2022-09-13 07:00:00,ACT/USDT,0.002501,0.002501,0.002501,0.002501,0,0
1663048800,2022-09-13 06:00:00,ACT/USDT,0.002501,0.002501,0.002501,0.002501,14929.4085,37.3384506585
1663045200,2022-09-13 05:00:00,ACT/USDT,0.002516,0.002516,0.002516,0.002516,0,0
1663041600,2022-09-13 04:00:00,ACT/USDT,0.002516,0.002516,0.002516,0.002516,309147.2713,777.8145345908
1663038000,2022-09-13 03:00:00,ACT/USDT,0.002516,0.002516,0.002516,0.002516,2613.0147,6.5743449852
1663034400,2022-09-13 02:00:00,ACT/USDT,0.0025,0.00251,0.0025,0.00251,1418545.6421,3555.2682640548
1663030800,2022-09-13 01:00:00,ACT/USDT,0.0025,0.0025,0.0025,0.0025,1652034.4,4130.086
1663027200,2022-09-13 00:00:00,ACT/USDT,0.002501,0.002501,0.002485,0.0025,1652244.7711,4127.9728952756
1663023600,2022-09-12 23:00:00,ACT/USDT,0.002504,0.00251,0.0025,0.00251,2053301.7874,5144.6837216067
1663020000,2022-09-12 22:00:00,ACT/USDT,0.00249,0.002507,0.00249,0.0025,874798.8085,2186.0218899917
1663016400,2022-09-12 21:00:00,ACT/USDT,0.00249,0.0025,0.002483,0.00249,1405408.3863,3504.2467260829
1663012800,2022-09-12 20:00:00,ACT/USDT,0.00251,0.00251,0.0025,0.0025,1068211.2,2670.8513292381
1663009200,2022-09-12 19:00:00,ACT/USDT,0.002501,0.002501,0.002501,0.002501,56877.5299,142.2507022799
1663005600,2022-09-12 18:00:00,ACT/USDT,0.002509,0.00251,0.002501,0.002501,778457.4525,1953.8653166575
1663002000,2022-09-12 17:00:00,ACT/USDT,0.00249,0.002507,0.00249,0.0025,2381289.8405,5944.800938091
1662998400,2022-09-12 16:00:00,ACT/USDT,0.0025,0.0025,0.002476,0.002476,941750.1248,2345.4391034033
1662994800,2022-09-12 15:00:00,ACT/USDT,0.00249,0.00249,0.00249,0.00249,1523656.9,3793.905681
1662991200,2022-09-12 14:00:00,ACT/USDT,0.002501,0.002501,0.00249,0.00249,1523698.8,3799.0345487761
1662987600,2022-09-12 13:00:00,ACT/USDT,0.00251,0.002514,0.0025,0.002511,580480.1438,1454.2907737351
1662984000,2022-09-12 12:00:00,ACT/USDT,0.002504,0.002522,0.002482,0.002482,937138.4867,2343.5745332771
1662980400,2022-09-12 11:00:00,ACT/USDT,0.002488,0.002504,0.002476,0.00249,935112.952,2328.1170075159
1662976800,2022-09-12 10:00:00,ACT/USDT,0.002503,0.00251,0.002495,0.0025,1117974.9602,2796.3690148313
1662973200,2022-09-12 09:00:00,ACT/USDT,0.00249,0.0025,0.00249,0.0025,1856252.326,4634.0551045078
1662969600,2022-09-12 08:00:00,ACT/USDT,0.00248,0.002502,0.00248,0.002502,794368.9765,1977.3080380096
1662966000,2022-09-12 07:00:00,ACT/USDT,0.00248,0.002495,0.002471,0.002471,1967312.7512,4878.9788903296
1662962400,2022-09-12 06:00:00,ACT/USDT,0.00248,0.002492,0.00248,0.00248,1013395.1205,2521.613115886
1662958800,2022-09-12 05:00:00,ACT/USDT,0.00247,0.00249,0.00247,0.00249,894182,2211.440032
1662955200,2022-09-12 04:00:00,ACT/USDT,0.00248,0.00249,0.00248,0.00249,1605523,3982.666681
1662951600,2022-09-12 03:00:00,ACT/USDT,0.00247,0.002477,0.00247,0.002477,869677.6,2148.2303832
1662948000,2022-09-12 02:00:00,ACT/USDT,0.00247,0.00247,0.00246,0.00246,1705833.2,4202.133789
1662944400,2022-09-12 01:00:00,ACT/USDT,0.002459,0.00247,0.00245,0.00247,1183418.7,2922.1873697559
1662940800,2022-09-12 00:00:00,ACT/USDT,0.002487,0.002487,0.00246,0.00247,1315315.7052,3239.4692311324
1662937200,2022-09-11 23:00:00,ACT/USDT,0.00247,0.00247,0.00247,0.00247,1884482.8,4654.672516
1662933600,2022-09-11 22:00:00,ACT/USDT,0.002475,0.002475,0.002453,0.00246,656582.2022,1615.1473499058
1662930000,2022-09-11 21:00:00,ACT/USDT,0.00247,0.00248,0.00247,0.00248,1824236.6,4519.617045
1662926400,2022-09-11 20:00:00,ACT/USDT,0.00247,0.002494,0.002467,0.002467,1171250.7188,2893.0907863022
1662922800,2022-09-11 19:00:00,ACT/USDT,0.00247,0.00247,0.00247,0.00247,936440.4,2313.007788
1662919200,2022-09-11 18:00:00,ACT/USDT,0.002466,0.002495,0.002447,0.00248,1487491.9436,3666.2499381779
1662915600,2022-09-11 17:00:00,ACT/USDT,0.002489,0.002489,0.002444,0.00248,1195090.1138,2963.7299390163
1662912000,2022-09-11 16:00:00,ACT/USDT,0.0025,0.00251,0.00248,0.002482,1834808.3514,4572.2587561665
1662908400,2022-09-11 15:00:00,ACT/USDT,0.0025,0.00251,0.0025,0.00251,1336250.1,3346.16808
1662904800,2022-09-11 14:00:00,ACT/USDT,0.002508,0.002528,0.002508,0.00251,1370169.9236,3439.0011838186
1662901200,2022-09-11 13:00:00,ACT/USDT,0.002508,0.002508,0.002508,0.002508,500,1.254
1662897600,2022-09-11 12:00:00,ACT/USDT,0.002509,0.002549,0.002508,0.002508,145353.6125,365.8851849661
1662894000,2022-09-11 11:00:00,ACT/USDT,0.002501,0.002519,0.0025,0.0025,362636.494,906.626581594
1662890400,2022-09-11 10:00:00,ACT/USDT,0.0025,0.00251,0.0025,0.00251,1331624.6,3331.511542
1662886800,2022-09-11 09:00:00,ACT/USDT,0.0025,0.00251,0.0025,0.0025,986098,2472.889577
1662883200,2022-09-11 08:00:00,ACT/USDT,0.00248,0.002507,0.002477,0.002477,1311483.223,3266.61037606
1662879600,2022-09-11 07:00:00,ACT/USDT,0.002509,0.002521,0.0025,0.0025,1425832.939,3576.0481725979
1662876000,2022-09-11 06:00:00,ACT/USDT,0.002486,0.002508,0.002486,0.0025,1791745.2064,4470.0606846566
1662872400,2022-09-11 05:00:00,ACT/USDT,0.00248,0.002485,0.00248,0.002485,1124197.1092,2788.065130362
1662868800,2022-09-11 04:00:00,ACT/USDT,0.002464,0.00248,0.00245,0.00248,1076787.0773,2652.0852702585
1662865200,2022-09-11 03:00:00,ACT/USDT,0.00247,0.00247,0.00245,0.00245,1212163.6,2983.116224
1662861600,2022-09-11 02:00:00,ACT/USDT,0.002462,0.002462,0.002443,0.00246,1650652.8988,4060.4402299684
1662858000,2022-09-11 01:00:00,ACT/USDT,0.002464,0.00247,0.002464,0.00247,1179782.1657,2914.0228564848
1662854400,2022-09-11 00:00:00,ACT/USDT,0.00247,0.002474,0.00245,0.00247,867311.6702,2135.4803684614
1662850800,2022-09-10 23:00:00,ACT/USDT,0.00246,0.002476,0.00246,0.002476,981404.4063,2422.3587409786
1662847200,2022-09-10 22:00:00,ACT/USDT,0.00246,0.002474,0.00246,0.00246,1364842.1371,3357.8132857483
1662843600,2022-09-10 21:00:00,ACT/USDT,0.00244,0.002473,0.00244,0.00245,1227079.6092,3001.0756504225
1662840000,2022-09-10 20:00:00,ACT/USDT,0.00244,0.00245,0.00244,0.00245,749554.7,1834.461279
1662836400,2022-09-10 19:00:00,ACT/USDT,0.00244,0.00245,0.00243,0.00245,602509.9,1473.657742
1662832800,2022-09-10 18:00:00,ACT/USDT,0.00244,0.002458,0.002408,0.00245,1865724.8631,4553.4844563977
1662829200,2022-09-10 17:00:00,ACT/USDT,0.002458,0.002478,0.002409,0.00243,1653154.5219,4043.7922242361
1662825600,2022-09-10 16:00:00,ACT/USDT,0.00247,0.002475,0.002457,0.002461,1202592.087,2968.3412452176
1662822000,2022-09-10 15:00:00,ACT/USDT,0.00245,0.002475,0.00245,0.002475,1590937.5904,3915.66430548
1662818400,2022-09-10 14:00:00,ACT/USDT,0.00247,0.002491,0.002454,0.002491,996430.8866,2461.3211160612
1662814800,2022-09-10 13:00:00,ACT/USDT,0.00247,0.002475,0.00247,0.00247,1366592.3103,3375.6920095425
1662811200,2022-09-10 12:00:00,ACT/USDT,0.00246,0.002481,0.00246,0.002481,1400636.2098,3451.6022936846
1662807600,2022-09-10 11:00:00,ACT/USDT,0.00248,0.002482,0.00246,0.002472,1216716.9262,3000.5978472568
1662804000,2022-09-10 10:00:00,ACT/USDT,0.00246,0.002485,0.002453,0.00248,706966.2328,1746.8325687584
1662800400,2022-09-10 09:00:00,ACT/USDT,0.00247,0.00248,0.002446,0.002464,1309650.4048,3242.9186512376
1662796800,2022-09-10 08:00:00,ACT/USDT,0.00248,0.00248,0.00247,0.00247,2309450.6,5710.25219
1662793200,2022-09-10 07:00:00,ACT/USDT,0.002455,0.00247,0.002454,0.00247,1660720.0281,4100.7970255574
1662789600,2022-09-10 06:00:00,ACT/USDT,0.00246,0.00249,0.00246,0.00247,1897021.8281,4676.162464407
1662786000,2022-09-10 05:00:00,ACT/USDT,0.002472,0.002472,0.002462,0.00247,1650377.4286,4076.3200075417
1662782400,2022-09-10 04:00:00,ACT/USDT,0.002472,0.002501,0.002471,0.002474,1820138.4516,4518.9218102466
1662778800,2022-09-10 03:00:00,ACT/USDT,0.002462,0.002471,0.002459,0.00247,967969.8572,2383.4273008544
1662775200,2022-09-10 02:00:00,ACT/USDT,0.00245,0.00245,0.00245,0.00245,925356.5,2267.123425
1662771600,2022-09-10 01:00:00,ACT/USDT,0.002441,0.00245,0.002435,0.00245,1717875.4,4196.9838471296
1662768000,2022-09-10 00:00:00,ACT/USDT,0.002424,0.002458,0.002424,0.002442,1067307.9781,2610.3416382439
1662764400,2022-09-09 23:00:00,ACT/USDT,0.00247,0.002483,0.002423,0.002424,1168113.6096,2856.3705232214
1662760800,2022-09-09 22:00:00,ACT/USDT,0.002457,0.002484,0.002456,0.00247,1166629.8,2880.0247689943
1662757200,2022-09-09 21:00:00,ACT/USDT,0.0025,0.002511,0.002354,0.002456,2747873.3212,6758.3597676918
1662753600,2022-09-09 20:00:00,ACT/USDT,0.002501,0.002501,0.0025,0.0025,409426.4866,1023.5956023014
1662750000,2022-09-09 19:00:00,ACT/USDT,0.0025,0.00251,0.0025,0.00251,834419.2193,2092.1239757311
1662746400,2022-09-09 18:00:00,ACT/USDT,0.002491,0.002509,0.00249,0.002509,1392591.8619,3473.1650906665
1662742800,2022-09-09 17:00:00,ACT/USDT,0.002477,0.00249,0.00247,0.00249,1896116.6374,4691.668387165
1662739200,2022-09-09 16:00:00,ACT/USDT,0.00248,0.002491,0.00248,0.002484,1052924.9297,2611.9012021425
1662735600,2022-09-09 15:00:00,ACT/USDT,0.002473,0.002489,0.00246,0.002489,3056003.52,7581.988585747
1662732000,2022-09-09 14:00:00,ACT/USDT,0.002457,0.002474,0.002427,0.002474,1689239.345,4166.1764162403
1662728400,2022-09-09 13:00:00,ACT/USDT,0.002462,0.002487,0.002449,0.002456,2340713.9544,5769.8174074696
1662724800,2022-09-09 12:00:00,ACT/USDT,0.002466,0.00247,0.00246,0.00246,1006838.7946,2481.3646720788
1662721200,2022-09-09 11:00:00,ACT/USDT,0.002475,0.002488,0.002426,0.002468,1724310.321,4244.3968835037
1662717600,2022-09-09 10:00:00,ACT/USDT,0.00248,0.00248,0.002466,0.00248,1833896.6,4547.294746
1662714000,2022-09-09 09:00:00,ACT/USDT,0.002481,0.002481,0.00247,0.00248,1699273.437,4209.089514286
1662710400,2022-09-09 08:00:00,ACT/USDT,0.002484,0.002485,0.00246,0.00248,885056.7309,2189.6355346051
1662706800,2022-09-09 07:00:00,ACT/USDT,0.002477,0.002484,0.002453,0.00248,1033435.1042,2561.7188720417
1662703200,2022-09-09 06:00:00,ACT/USDT,0.00247,0.00249,0.00247,0.00248,499379.8816,1237.193432843
1662699600,2022-09-09 05:00:00,ACT/USDT,0.002456,0.002477,0.002438,0.00246,1135928.4749,2799.7205183911
1662696000,2022-09-09 04:00:00,ACT/USDT,0.002464,0.002479,0.002456,0.00247,774087.7593,1909.8930349108
1662692400,2022-09-09 03:00:00,ACT/USDT,0.002475,0.002481,0.002434,0.00246,1554280.6,3846.4579595573
1662688800,2022-09-09 02:00:00,ACT/USDT,0.00249,0.002491,0.00248,0.00248,526768.8381,1309.1718042871
1662685200,2022-09-09 01:00:00,ACT/USDT,0.002509,0.002514,0.002452,0.00249,2333505.0123,5827.770206047
1662681600,2022-09-09 00:00:00,ACT/USDT,0.00251,0.00251,0.0025,0.0025,294341.2092,738.582972933
1662678000,2022-09-08 23:00:00,ACT/USDT,0.00251,0.00251,0.00251,0.00251,13945.7259,35.003772009
1662674400,2022-09-08 22:00:00,ACT/USDT,0.00251,0.00251,0.00251,0.00251,27200.486,68.27321986
1662670800,2022-09-08 21:00:00,ACT/USDT,0.00251,0.00251,0.00251,0.00251,456123.6545,1144.870372795
1662667200,2022-09-08 20:00:00,ACT/USDT,0.00251,0.002524,0.00251,0.00251,359004.6454,901.2726834682
1662663600,2022-09-08 19:00:00,ACT/USDT,0.002512,0.002527,0.00251,0.00251,619847.9669,1557.6916325012
1662660000,2022-09-08 18:00:00,ACT/USDT,0.00251,0.002528,0.00251,0.002528,402012.0358,1010.3595410484
1662656400,2022-09-08 17:00:00,ACT/USDT,0.00251,0.002511,0.00251,0.00251,716438.1204,1798.3020928357
1662652800,2022-09-08 16:00:00,ACT/USDT,0.00251,0.002511,0.00251,0.00251,742405.5869,1863.4766611276
1662649200,2022-09-08 15:00:00,ACT/USDT,0.002527,0.002531,0.00251,0.00251,540683.5674,1357.8214794088
1662645600,2022-09-08 14:00:00,ACT/USDT,0.002524,0.002532,0.00251,0.002531,399722.0505,1006.0427765318
1662642000,2022-09-08 13:00:00,ACT/USDT,0.00251,0.002511,0.00251,0.00251,262295.4385,658.3624223393
1662638400,2022-09-08 12:00:00,ACT/USDT,0.00251,0.002519,0.00251,0.00251,643761.334,1616.28954726
1662634800,2022-09-08 11:00:00,ACT/USDT,0.00251,0.002511,0.00251,0.00251,213802.1893,536.645138657
1662631200,2022-09-08 10:00:00,ACT/USDT,0.002511,0.002524,0.00251,0.002511,307166.2481,771.1789114357
1662627600,2022-09-08 09:00:00,ACT/USDT,0.00251,0.00251,0.00251,0.00251,139340.5397,349.744754647
1662624000,2022-09-08 08:00:00,ACT/USDT,0.002511,0.002511,0.00251,0.00251,367101.5318,921.4765863338
1662620400,2022-09-08 07:00:00,ACT/USDT,0.002523,0.002523,0.00251,0.00251,693563.0392,1740.9605388493
1662616800,2022-09-08 06:00:00,ACT/USDT,0.00251,0.002511,0.00251,0.002511,1309545.1255,3286.9947676801
