https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume GMT
1656892800000,2022-07-04 00:00:00,GMT/BTC,5.47e-06,5.73e-06,5.1e-06,5.34e-06,0.7125567863510951,133437.60044028
1656806400000,2022-07-03 00:00:00,GMT/BTC,5.46e-06,5.55e-06,5.34e-06,5.46e-06,0.7423745592463746,135966.03649201
1656720000000,2022-07-02 00:00:00,GMT/BTC,5.36e-06,5.49e-06,5.26e-06,5.44e-06,0.7986472306790784,146810.15269836
1656633600000,2022-07-01 00:00:00,GMT/BTC,5.25e-06,5.38e-06,4.99e-06,5.37e-06,0.7657276203636934,142593.59783309
1656547200000,2022-06-30 00:00:00,GMT/BTC,5.09e-06,5.47e-06,5.04e-06,5.28e-06,0.7437629192930642,140864.18926005
1656460800000,2022-06-29 00:00:00,GMT/BTC,5.5e-06,5.54e-06,5.02e-06,5.11e-06,0.6595302430097164,129066.58375924
1656374400000,2022-06-28 00:00:00,GMT/BTC,5.52e-06,5.55e-06,5.49e-06,5.5e-06,0.025894,4708.0
1656288000000,2022-06-27 00:00:00,GMT/BTC,5.64e-06,5.69e-06,5.43e-06,5.54e-06,0.7663682039645723,138333.61082393
1656201600000,2022-06-26 00:00:00,GMT/BTC,5.38e-06,5.8e-06,5.36e-06,5.68e-06,0.7790095254924367,137149.56434726
1656115200000,2022-06-25 00:00:00,GMT/BTC,5.53e-06,5.65e-06,5.26e-06,5.37e-06,0.7785867622865076,144988.22388948
1656028800000,2022-06-24 00:00:00,GMT/BTC,5.06e-06,5.81e-06,5.06e-06,5.59e-06,0.7997366971019958,143065.59876601
1655942400000,2022-06-23 00:00:00,GMT/BTC,5.15e-06,5.68e-06,4.7e-06,5.09e-06,0.6318612614230057,124137.77238173
1655856000000,2022-06-22 00:00:00,GMT/BTC,5.17e-06,5.31e-06,5.08e-06,5.15e-06,0.7458985738717815,144834.67453821
1655769600000,2022-06-21 00:00:00,GMT/BTC,5.07e-06,5.33e-06,5e-06,5.17e-06,0.6955693075544773,134539.51790222
1655683200000,2022-06-20 00:00:00,GMT/BTC,4.99e-06,5.22e-06,4.7e-06,5.04e-06,0.6775371612774576,134431.97644394
1655596800000,2022-06-19 00:00:00,GMT/BTC,4.98e-06,5.8e-06,4.8e-06,4.99e-06,0.7215833474821106,144605.88125894
1655510400000,2022-06-18 00:00:00,GMT/BTC,5.27e-06,5.79e-06,4.51e-06,5.01e-06,0.6891575333815354,137556.39388853
1655424000000,2022-06-17 00:00:00,GMT/BTC,5.3e-06,5.56e-06,5.19e-06,5.25e-06,0.7250428001886824,138103.39051213
1655337600000,2022-06-16 00:00:00,GMT/BTC,5.21e-06,5.67e-06,5.15e-06,5.33e-06,0.6541146640518177,122723.20151066
1655251200000,2022-06-15 00:00:00,GMT/BTC,5.4e-06,5.95e-06,4.9e-06,5.2e-06,0.7613566801663679,146414.74618584
1655164800000,2022-06-14 00:00:00,GMT/BTC,5.61e-06,6e-06,5.24e-06,5.39e-06,0.77063089973639,142974.192901
1655078400000,2022-06-13 00:00:00,GMT/BTC,5.3e-06,5.7e-06,4.69e-06,5.6e-06,0.827895104304912,147838.41148302
1654992000000,2022-06-12 00:00:00,GMT/BTC,4.86e-06,5.32e-06,4.79e-06,5.31e-06,0.7255031653575387,136629.59799577
1654905600000,2022-06-11 00:00:00,GMT/BTC,4.84e-06,5.18e-06,4.71e-06,4.91e-06,0.6833402380401239,139173.16457029
1654819200000,2022-06-10 00:00:00,GMT/BTC,4.65e-06,5.11e-06,4.56e-06,4.89e-06,0.6748708696959119,138010.4028008
1654732800000,2022-06-09 00:00:00,GMT/BTC,4.7e-06,5.15e-06,4.43e-06,4.65e-06,0.6667148966550376,143379.54766775
1654646400000,2022-06-08 00:00:00,GMT/BTC,4.57e-06,4.9e-06,4.5e-06,4.76e-06,0.673448686196566,141480.81642785
1654560000000,2022-06-07 00:00:00,GMT/BTC,4.87e-06,5.09e-06,4.43e-06,4.57e-06,0.6260611818563936,136993.69406048
1654473600000,2022-06-06 00:00:00,GMT/BTC,5.14e-06,5.15e-06,4.61e-06,4.8e-06,0.667087656577872,138976.59512039
1654387200000,2022-06-05 00:00:00,GMT/BTC,5.18e-06,5.34e-06,4.9e-06,5.15e-06,0.711683491146602,138190.96915468
1654300800000,2022-06-04 00:00:00,GMT/BTC,5.29e-06,5.34e-06,5.06e-06,5.18e-06,0.6877373110778521,132767.8206714
1654214400000,2022-06-03 00:00:00,GMT/BTC,5.31e-06,5.4e-06,5.15e-06,5.28e-06,0.7477018647956881,141610.20166585
1654128000000,2022-06-02 00:00:00,GMT/BTC,5.2e-06,5.66e-06,5.02e-06,5.33e-06,0.7547564966013657,141605.34645429
1654041600000,2022-06-01 00:00:00,GMT/BTC,5.36e-06,5.53e-06,5.03e-06,5.18e-06,0.7603247868616582,146780.84688449
1653955200000,2022-05-31 00:00:00,GMT/BTC,5.61e-06,5.67e-06,5.1e-06,5.33e-06,0.6726769741528876,126205.81128572
1653868800000,2022-05-30 00:00:00,GMT/BTC,5.79e-06,6.1e-06,5.22e-06,5.56e-06,0.7961789246893353,143197.64832542
1653782400000,2022-05-29 00:00:00,GMT/BTC,5.47e-06,7.06e-06,5.16e-06,5.77e-06,0.8436711823537274,146216.84269562
1653696000000,2022-05-28 00:00:00,GMT/BTC,5.52e-06,5.73e-06,5.12e-06,5.48e-06,0.7304871475048013,133300.57436219
1653609600000,2022-05-27 00:00:00,GMT/BTC,5.5e-06,6.2e-06,5.1e-06,5.53e-06,0.772257414900018,139648.71878843
1653523200000,2022-05-26 00:00:00,GMT/BTC,5.24e-06,6e-06,4.88e-06,5.63e-06,0.8095562687677565,143793.29818255
1653436800000,2022-05-25 00:00:00,GMT/BTC,4.99e-06,5.32e-06,4.46e-06,5.3e-06,0.476562372921854,89917.42885318
1653350400000,2022-05-24 00:00:00,GMT/BTC,5.32e-06,5.69e-06,5.32e-06,5.33e-06,0.0030212292957977,566.83476469
1653264000000,2022-05-23 00:00:00,GMT/BTC,5.06e-06,6.1e-06,4.96e-06,5.03e-06,0.040281682739256704,8008.28682689
1653177600000,2022-05-22 00:00:00,GMT/BTC,5.64e-06,5.89e-06,5e-06,5.39e-06,0.259937397572776,48225.8622584
1653091200000,2022-05-21 00:00:00,GMT/BTC,5.76e-06,6.19e-06,5.3e-06,6.19e-06,0.0002610560809277,42.17384183
1653004800000,2022-05-20 00:00:00,GMT/BTC,6.04e-06,6.1e-06,5.14e-06,5.14e-06,0.0035251597739206,685.82874979
1652918400000,2022-05-19 00:00:00,GMT/BTC,5.47e-06,6.2e-06,5.27e-06,5.28e-06,0.009642134977992,1826.16192765
1652832000000,2022-05-18 00:00:00,GMT/BTC,5.77e-06,5.77e-06,5.14e-06,5.61e-06,0.009451590029623499,1684.77540635
1652745600000,2022-05-17 00:00:00,GMT/BTC,6.13e-06,1.94e-05,4.35e-06,5.76e-06,0.18879155921485438,32776.31236369
1652659200000,2022-05-16 00:00:00,GMT/BTC,6.34e-06,6.39e-06,6.1e-06,6.37e-06,0.0016707168194535,262.27893555
1652572800000,2022-05-15 00:00:00,GMT/BTC,6.3e-06,6.72e-06,6.24e-06,6.7e-06,0.004130042525384,616.42425752
1652486400000,2022-05-14 00:00:00,GMT/BTC,6.4e-06,7.1e-06,6.24e-06,6.7e-06,0.074495432296275,11118.72123825
1652400000000,2022-05-13 00:00:00,GMT/BTC,5.04e-06,6.35e-06,5.02e-06,6.35e-06,0.0640287606882855,10083.26939973
1652313600000,2022-05-12 00:00:00,GMT/BTC,5.28e-06,5.35e-06,4.79e-06,4.8e-06,0.032275158630624,6723.99138138
1652227200000,2022-05-11 00:00:00,GMT/BTC,5.77e-06,6.14e-06,5.02e-06,5.02e-06,0.0027476027114484002,547.33121742
1652140800000,2022-05-10 00:00:00,GMT/BTC,5.74e-06,6.16e-06,5.74e-06,6.16e-06,0.0036200194171680006,587.6654898
1652054400000,2022-05-09 00:00:00,GMT/BTC,5.69e-06,6.27e-06,5.47e-06,5.69e-06,0.0024501879295440996,430.61299289
1651968000000,2022-05-08 00:00:00,GMT/BTC,6.05e-06,6.3e-06,3.27e-06,5.47e-06,0.0506644141116199,9262.23292717
1651881600000,2022-05-07 00:00:00,GMT/BTC,5.71e-06,6.49e-06,5.71e-06,6.49e-06,0.0050207179092499,773.60830651
1651795200000,2022-05-06 00:00:00,GMT/BTC,5.74e-06,5.74e-06,5.74e-06,5.74e-06,0.00063017404506,109.786419
1651708800000,2022-05-05 00:00:00,GMT/BTC,5.81e-06,6.09e-06,5.42e-06,5.52e-06,0.00030974263932959995,56.11279698
1651622400000,2022-05-04 00:00:00,GMT/BTC,6.09e-06,6.09e-06,6e-06,6e-06,0.00030221970438,50.36995073
1651536000000,2022-05-03 00:00:00,GMT/BTC,6.1e-06,6.1e-06,6.1e-06,6.1e-06,0.000305,50
1651449600000,2022-05-02 00:00:00,GMT/BTC,6.12e-06,6.12e-06,6.7e-07,5.97e-06,0.09259224503725619,15509.58878346
1651363200000,2022-05-01 00:00:00,GMT/BTC,6.12e-06,6.12e-06,5.67e-06,5.67e-06,0.00032538717914849997,57.38750955
1651276800000,2022-04-30 00:00:00,GMT/BTC,6.14e-06,6.14e-06,6.07e-06,6.07e-06,0.0010781231840863,177.61502209
1651190400000,2022-04-29 00:00:00,GMT/BTC,6.15e-06,6.2e-06,6.14e-06,6.14e-06,0.0069501902170512,1131.95280408
1651104000000,2022-04-28 00:00:00,GMT/BTC,6.85e-06,6.87e-06,5.5e-06,6.85e-06,0.0250034230368835,3650.13474991
1651017600000,2022-04-27 00:00:00,GMT/BTC,6.14e-06,6.87e-06,5.57e-06,6.87e-06,0.0037182278018349003,541.22675427
1650931200000,2022-04-26 00:00:00,GMT/BTC,5.99e-06,6.36e-06,5.99e-06,6.34e-06,0.0007955922102288,125.48773032
1650844800000,2022-04-25 00:00:00,GMT/BTC,6.14e-06,6.49e-06,5.92e-06,5.97e-06,0.0057473216128301995,962.70043766
1650672000000,2022-04-23 00:00:00,GMT/BTC,6.72e-06,6.72e-06,6.72e-06,6.72e-06,0.000672,100
1650412800000,2022-04-20 00:00:00,GMT/BTC,6.81e-06,6.81e-06,6.04e-06,6.1e-06,0.008619835152268001,1413.08772988
1650326400000,2022-04-19 00:00:00,GMT/BTC,6.1e-06,6.87e-06,6.1e-06,6.15e-06,0.013233043442227501,2151.71438085
1650240000000,2022-04-18 00:00:00,GMT/BTC,6.2e-06,6.47e-06,6.2e-06,6.47e-06,0.0003832809338579,59.23971157
1650153600000,2022-04-17 00:00:00,GMT/BTC,6.73e-06,6.87e-06,6.67e-06,6.67e-06,0.0024010224980934,359.97338802
1650067200000,2022-04-16 00:00:00,GMT/BTC,6.93e-06,6.93e-06,6.2e-06,6.71e-06,0.014960316679514802,2229.55539188
1649980800000,2022-04-15 00:00:00,GMT/BTC,6.72e-06,6.99e-06,6.58e-06,6.68e-06,0.0007599553450696,113.76577022
1649894400000,2022-04-14 00:00:00,GMT/BTC,7e-06,7e-06,6.68e-06,7e-06,0.00969007770255,1384.29681465
1649808000000,2022-04-13 00:00:00,GMT/BTC,6.74e-06,7.22e-06,6.33e-06,6.66e-06,0.0042234936913206,634.15821191
1649721600000,2022-04-12 00:00:00,GMT/BTC,6.53e-06,6.75e-06,6.04e-06,6.73e-06,0.0006166719864346,91.63031002
1649635200000,2022-04-11 00:00:00,GMT/BTC,7.09e-06,7.13e-06,5.97e-06,6.47e-06,0.0057437006003447,887.74352401
1649462400000,2022-04-09 00:00:00,GMT/BTC,6.72e-06,6.72e-06,6.46e-06,6.72e-06,0.0065584732680096,975.96328393
1649376000000,2022-04-08 00:00:00,GMT/BTC,6.8e-06,6.8e-06,6.8e-06,6.8e-06,8.840000000000001e-05,13
1649289600000,2022-04-07 00:00:00,GMT/BTC,6.34e-06,6.46e-06,5.97e-06,6.46e-06,0.0129123765007696,1998.81989176
1649203200000,2022-04-06 00:00:00,GMT/BTC,5.87e-06,6.78e-06,5.86e-06,6.25e-06,0.007744657729687501,1239.14523675
