https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume IMX,Volume USDT
1656547200,2022-06-30 00:00:00,IMX/USDT,0.9473,1.0478,0.8766,1.0039,5728578.71976515,5489710.640163472392
1656460800,2022-06-29 00:00:00,IMX/USDT,0.8648,0.9897,0.8378,0.947,4754058.70354186,4358487.072338030199
1656374400,2022-06-28 00:00:00,IMX/USDT,0.838,0.9108,0.8195,0.8641,2309601.0744819,2004211.251679560046
1656288000,2022-06-27 00:00:00,IMX/USDT,0.8204,0.8661,0.8015,0.8368,2204076.81114554,1841283.598742640484
1656201600,2022-06-26 00:00:00,IMX/USDT,0.887,0.9106,0.814,0.8216,1398698.23650417,1213389.877426240476
1656115200,2022-06-25 00:00:00,IMX/USDT,0.8763,0.907,0.8348,0.8862,1341653.30339594,1169703.331017897664
1656028800,2022-06-24 00:00:00,IMX/USDT,0.8398,0.9015,0.8231,0.8745,2638234.67783136,2252147.954961935294
1655942400,2022-06-23 00:00:00,IMX/USDT,0.7656,0.8522,0.764,0.8378,2512263.88866125,2042628.790910394919
1655856000,2022-06-22 00:00:00,IMX/USDT,0.8026,0.8207,0.746,0.7667,2667617.41688785,2076205.859524578367
1655769600,2022-06-21 00:00:00,IMX/USDT,0.8028,0.8577,0.7822,0.802,2511381.76938655,2049091.379129973736
1655683200,2022-06-20 00:00:00,IMX/USDT,0.7769,0.8268,0.7326,0.8036,3098787.16440217,2425747.329976931733
1655596800,2022-06-19 00:00:00,IMX/USDT,0.7131,0.7989,0.6761,0.7778,3638579.42554659,2659172.684777932431
1655510400,2022-06-18 00:00:00,IMX/USDT,0.7597,0.7811,0.6376,0.7129,4625130.12940002,3214164.47116046296
1655424000,2022-06-17 00:00:00,IMX/USDT,0.6892,0.7976,0.6808,0.7614,4678963.01250794,3486012.442235747278
1655337600,2022-06-16 00:00:00,IMX/USDT,0.7848,0.8271,0.67,0.6885,4123643.04249289,2970770.328685925219
1655251200,2022-06-15 00:00:00,IMX/USDT,0.7121,0.795,0.6379,0.7863,7594117.62014057,5273821.256287482632
1655164800,2022-06-14 00:00:00,IMX/USDT,0.6979,0.742,0.6345,0.7108,8291935.80879952,5821923.432736582925
1655078400,2022-06-13 00:00:00,IMX/USDT,0.7392,0.752,0.645,0.702,6298515.08878768,4361364.506175178018
1654992000,2022-06-12 00:00:00,IMX/USDT,0.7946,0.8258,0.7293,0.7355,2994082.88741178,2327216.832885756477
1654905600,2022-06-11 00:00:00,IMX/USDT,0.8929,0.92,0.7877,0.7941,2047657.06055486,1737114.942612847984
1654819200,2022-06-10 00:00:00,IMX/USDT,0.9848,1.0002,0.8788,0.892,1920393.90986327,1798840.435750953115
1654732800,2022-06-09 00:00:00,IMX/USDT,0.9579,1.0051,0.9424,0.9831,965769.28469023,943254.118184321925
1654646400,2022-06-08 00:00:00,IMX/USDT,0.9702,0.9997,0.9354,0.9568,1284306.92145649,1243076.420994475195
1654560000,2022-06-07 00:00:00,IMX/USDT,1.0365,1.0365,0.9319,0.9698,2591318.53103838,2527129.355874979628
1654473600,2022-06-06 00:00:00,IMX/USDT,0.9764,1.0733,0.96,1.0362,2024701.73668974,2088468.818731997237
1654387200,2022-06-05 00:00:00,IMX/USDT,0.9619,1.0197,0.9359,0.9763,1507948.30746959,1467359.742783879172
1654300800,2022-06-04 00:00:00,IMX/USDT,0.9661,0.9861,0.9234,0.9611,1489885.10068798,1425507.629745498869
1654214400,2022-06-03 00:00:00,IMX/USDT,0.9909,0.9964,0.9063,0.967,1526261.75482058,1452191.072882781114
1654128000,2022-06-02 00:00:00,IMX/USDT,0.9634,1.0218,0.9079,0.9914,1935283.26343787,1847717.778427272145
1654041600,2022-06-01 00:00:00,IMX/USDT,1.106,1.1269,0.9308,0.9623,2725749.93303436,2786070.563701575873
1653955200,2022-05-31 00:00:00,IMX/USDT,1.1538,1.1999,1.0333,1.1042,2127515.31266495,2356043.723965586595
1653868800,2022-05-30 00:00:00,IMX/USDT,1.0139,1.1883,0.9885,1.1538,3461583.18370893,3854610.851168922661
1653782400,2022-05-29 00:00:00,IMX/USDT,0.9132,1.0466,0.8876,1.0131,1791869.2732808,1708220.210672475813
1653696000,2022-05-28 00:00:00,IMX/USDT,0.8513,0.9282,0.8513,0.9125,1833830.81574994,1625482.048899677731
1653609600,2022-05-27 00:00:00,IMX/USDT,0.8379,0.9192,0.796,0.8512,3424401.12566923,2915982.07053066255
1653523200,2022-05-26 00:00:00,IMX/USDT,0.9359,0.9705,0.7911,0.8376,2461323.9520808,2129563.826653958655
1653436800,2022-05-25 00:00:00,IMX/USDT,0.958,0.9818,0.9111,0.9362,2045930.80217594,1934471.402709911593
1653350400,2022-05-24 00:00:00,IMX/USDT,0.9396,1.0134,0.9087,0.9575,3143115.63631536,3046040.492430349534
1653264000,2022-05-23 00:00:00,IMX/USDT,0.9922,1.0553,0.9147,0.9392,3328086.44768127,3359411.497333399664
1653177600,2022-05-22 00:00:00,IMX/USDT,0.9453,1.075,0.9453,0.9912,3611817.57261623,3603541.79698062669
1653091200,2022-05-21 00:00:00,IMX/USDT,0.8592,1.0223,0.8365,0.9445,2605491.88010086,2399925.865156300476
1653004800,2022-05-20 00:00:00,IMX/USDT,0.8936,0.9226,0.8103,0.856,2188005.91213997,1906585.429608712375
1652918400,2022-05-19 00:00:00,IMX/USDT,0.802,0.9099,0.7824,0.8937,1678091.51467769,1423631.495640660727
1652832000,2022-05-18 00:00:00,IMX/USDT,0.9149,0.9489,0.7937,0.8008,1815571.54596541,1538678.144799695572
1652745600,2022-05-17 00:00:00,IMX/USDT,0.8795,0.9396,0.8566,0.9162,1090885.3652877,981999.48859590252
1652659200,2022-05-16 00:00:00,IMX/USDT,0.9561,0.9561,0.8152,0.8784,1308363.59401341,1129147.538460871962
1652572800,2022-05-15 00:00:00,IMX/USDT,0.8571,0.9702,0.8069,0.9548,974011.33478823,850597.531248096578
1652486400,2022-05-14 00:00:00,IMX/USDT,0.8304,0.9033,0.7485,0.8568,1083881.9582245,888471.098307265868
1652400000,2022-05-13 00:00:00,IMX/USDT,0.7801,0.9693,0.7557,0.8318,2365686.06699618,2104119.086840285158
1652313600,2022-05-12 00:00:00,IMX/USDT,0.8592,0.9448,0.6785,0.7749,3265399.02464831,2569936.248087124244
1652227200,2022-05-11 00:00:00,IMX/USDT,1.1927,1.252,0.7165,0.8603,10229652.62031193,10146219.960558430248
1652140800,2022-05-10 00:00:00,IMX/USDT,1.143,1.3336,1.0975,1.1929,6056784.32077608,7479048.918064967315
1652054400,2022-05-09 00:00:00,IMX/USDT,1.3641,1.4061,1.1351,1.1443,4713044.54793821,5933080.791083275157
1651968000,2022-05-08 00:00:00,IMX/USDT,1.4264,1.4609,1.3451,1.3616,2566400.81093107,3575489.305817072052
1651881600,2022-05-07 00:00:00,IMX/USDT,1.5097,1.5216,1.3809,1.4259,1964410.49789865,2873709.395879913683
1651795200,2022-05-06 00:00:00,IMX/USDT,1.5739,1.587,1.4398,1.5077,2409151.74721189,3622806.845002223491
1651708800,2022-05-05 00:00:00,IMX/USDT,1.8199,1.8552,1.497,1.5732,3792487.43736623,6373365.676124260046
1651622400,2022-05-04 00:00:00,IMX/USDT,1.5799,1.8632,1.5653,1.8157,2988898.41962146,5034328.770769746501
1651536000,2022-05-03 00:00:00,IMX/USDT,1.5414,1.6551,1.504,1.5789,2442084.27475454,3852063.625471659751
1651449600,2022-05-02 00:00:00,IMX/USDT,1.5157,1.6051,1.4278,1.5398,2464772.01602215,3769434.945333628361
1651363200,2022-05-01 00:00:00,IMX/USDT,1.3575,1.5764,1.3124,1.5148,3182937.61925837,4641339.526145005466
1651276800,2022-04-30 00:00:00,IMX/USDT,1.5449,1.5934,1.2859,1.3549,1953259.01116338,2844072.863223709565
1651190400,2022-04-29 00:00:00,IMX/USDT,1.6824,1.709,1.5231,1.5449,1058694.38258289,1703828.320809089491
1651104000,2022-04-28 00:00:00,IMX/USDT,1.721,1.7565,1.64,1.6824,1074334.37203723,1836251.3253732642
1651017600,2022-04-27 00:00:00,IMX/USDT,1.6643,1.7415,1.6435,1.7183,1637064.51048003,2767379.382717732467
1650931200,2022-04-26 00:00:00,IMX/USDT,1.8037,1.8622,1.6113,1.6648,2000216.32020289,3394082.124555582708
1650844800,2022-04-25 00:00:00,IMX/USDT,1.7259,1.8139,1.5936,1.7982,1908896.04030268,3240894.0823619705
1650758400,2022-04-24 00:00:00,IMX/USDT,1.8073,1.8399,1.7176,1.7268,754753.03789233,1336035.240127325976
1650672000,2022-04-23 00:00:00,IMX/USDT,1.8325,1.8916,1.7677,1.8083,1251302.4581506,2289556.742090949917
1650585600,2022-04-22 00:00:00,IMX/USDT,1.8831,1.9431,1.7848,1.8353,854793.23285224,1581182.462463422314
1650499200,2022-04-21 00:00:00,IMX/USDT,2.0087,2.1293,1.8414,1.8793,1791556.70046024,3613187.840654034188
1650412800,2022-04-20 00:00:00,IMX/USDT,1.9742,2.1293,1.9031,2.0088,2461266.14007794,4988434.557335837939
1650326400,2022-04-19 00:00:00,IMX/USDT,1.7524,1.9978,1.7433,1.9745,1845368.05983494,3469487.730859427806
1650240000,2022-04-18 00:00:00,IMX/USDT,1.7266,1.7682,1.5729,1.7488,1146697.4252177,1911249.924978082749
1650153600,2022-04-17 00:00:00,IMX/USDT,1.8587,1.868,1.7085,1.7252,643765.65962245,1162596.64976781796
1650067200,2022-04-16 00:00:00,IMX/USDT,1.7879,1.8587,1.7564,1.8576,723714.64647607,1315777.458303294404
1649980800,2022-04-15 00:00:00,IMX/USDT,1.8029,1.8317,1.7332,1.7866,493943.19656142,881401.746069469839
1649894400,2022-04-14 00:00:00,IMX/USDT,1.8584,1.9317,1.7614,1.7999,1357296.69001764,2509378.609639262763
1649808000,2022-04-13 00:00:00,IMX/USDT,1.8407,1.8729,1.7312,1.8581,1219026.60097987,2213124.227272224933
1649721600,2022-04-12 00:00:00,IMX/USDT,1.7369,1.88,1.7055,1.8374,1566371.69310721,2807666.53848364217
1649635200,2022-04-11 00:00:00,IMX/USDT,2.042,2.0914,1.7127,1.736,3698771.33108322,6821476.586902002038
1649548800,2022-04-10 00:00:00,IMX/USDT,2.1629,2.1999,2.0265,2.0418,1157603.68654169,2448914.926252315946
1649462400,2022-04-09 00:00:00,IMX/USDT,2.1013,2.3106,2.0546,2.1622,3521412.06373888,7606853.865961359168
1649376000,2022-04-08 00:00:00,IMX/USDT,2.1518,2.1859,1.9922,2.104,3018782.4064589,6286051.641049270686
1649289600,2022-04-07 00:00:00,IMX/USDT,2.0337,2.1775,1.9628,2.1495,1552501.96198153,3239899.534682576475
1649203200,2022-04-06 00:00:00,IMX/USDT,2.3356,2.3356,1.9845,2.03,2474190.4379064,5263992.117497548852
1649116800,2022-04-05 00:00:00,IMX/USDT,2.4935,2.5498,2.3228,2.3326,845381.99108176,2057793.815669783858
1649030400,2022-04-04 00:00:00,IMX/USDT,2.6159,2.616,2.327,2.4935,1111490.79844216,2750444.877347196568
1648944000,2022-04-03 00:00:00,IMX/USDT,2.4176,2.6719,2.3507,2.6107,1846445.98811109,4740814.586696775474
1648857600,2022-04-02 00:00:00,IMX/USDT,2.4958,2.7692,2.3584,2.4155,5156616.57001086,13085197.454515530522
1648771200,2022-04-01 00:00:00,IMX/USDT,2.3511,2.5585,2.2163,2.4944,2296743.4675722,5508834.344352590741
1648684800,2022-03-31 00:00:00,IMX/USDT,2.6428,2.8471,2.2993,2.3507,2603216.33975732,6629694.137712457576
1648598400,2022-03-30 00:00:00,IMX/USDT,2.6986,2.7401,2.5222,2.6412,1818008.90773581,4763413.436497182287
1648512000,2022-03-29 00:00:00,IMX/USDT,2.6775,2.7845,2.5032,2.6978,3255455.00610888,8657979.064068383877
1648425600,2022-03-28 00:00:00,IMX/USDT,2.3228,2.6906,2.2696,2.6826,4025822.18121455,10127670.793645260284
1648339200,2022-03-27 00:00:00,IMX/USDT,2.2014,2.466,2.1738,2.3208,3809013.90494349,8787571.485793568795
1648252800,2022-03-26 00:00:00,IMX/USDT,2.2537,2.2676,2.1534,2.2008,1097878.087838,2427369.917412266853
1648166400,2022-03-25 00:00:00,IMX/USDT,2.1612,2.275,2.1091,2.2572,2017473.42084134,4433545.491957209332
1648080000,2022-03-24 00:00:00,IMX/USDT,2.2695,2.3682,2.1031,2.1589,1894769.04703474,4171504.004610104233
1647993600,2022-03-23 00:00:00,IMX/USDT,2.3183,2.4248,2.1386,2.2658,3349273.04281782,7568916.982170627698
1647907200,2022-03-22 00:00:00,IMX/USDT,2.1422,2.4372,2.0812,2.3185,2956271.40734347,6715257.536994047393
1647820800,2022-03-21 00:00:00,IMX/USDT,2.1886,2.3065,1.9934,2.1421,4202837.78799966,9076096.233458395132
1647734400,2022-03-20 00:00:00,IMX/USDT,2.0872,2.3601,1.93,2.1829,7066295.34777131,15042919.80375444465
1647648000,2022-03-19 00:00:00,IMX/USDT,1.6457,2.209,1.5919,2.0825,8248331.70972455,16174437.970787748076
1647561600,2022-03-18 00:00:00,IMX/USDT,1.5789,1.6468,1.4908,1.6457,1409339.5474723,2187689.825104832566
1647475200,2022-03-17 00:00:00,IMX/USDT,1.647,1.6858,1.5555,1.576,1767807.23953801,2849207.100506229791
1647388800,2022-03-16 00:00:00,IMX/USDT,1.5124,1.6701,1.452,1.6452,2427584.62914634,3725178.433198008813
1647302400,2022-03-15 00:00:00,IMX/USDT,1.655,1.6605,1.5003,1.5101,1591287.85646881,2472250.287237104865
1647216000,2022-03-14 00:00:00,IMX/USDT,1.6912,1.746,1.5605,1.6523,1377764.54654718,2292159.544335914646
1647129600,2022-03-13 00:00:00,IMX/USDT,1.865,1.98,1.6612,1.6875,3097661.81178364,5745164.895869592421
1647043200,2022-03-12 00:00:00,IMX/USDT,1.7055,1.9651,1.678,1.8694,3814835.72865268,7142166.494542488979
1646956800,2022-03-11 00:00:00,IMX/USDT,1.512,1.86,1.4882,1.707,4617594.05700161,7798279.202898719862
1646870400,2022-03-10 00:00:00,IMX/USDT,1.6004,1.698,1.4565,1.511,3883004.50366362,6048172.245720198104
1646784000,2022-03-09 00:00:00,IMX/USDT,1.518,1.76,1.4291,1.6,4058890.85452695,6408459.195268860276
1646697600,2022-03-08 00:00:00,IMX/USDT,1.586,1.838,1.463,1.5199,6788403.7705094,10987522.688188335689
1646611200,2022-03-07 00:00:00,IMX/USDT,1.1509,1.73,1.1016,1.586,8448923.34589691,12467279.229051780743
1646524800,2022-03-06 00:00:00,IMX/USDT,1.282,1.31,1.1465,1.1509,1274718.41969663,1532777.206744395131
1646438400,2022-03-05 00:00:00,IMX/USDT,1.323,1.3289,1.251,1.282,501217.5304814,643855.406920478184
1646352000,2022-03-04 00:00:00,IMX/USDT,1.46,1.488,1.279,1.323,1075768.0114123,1450276.223309414369
1646265600,2022-03-03 00:00:00,IMX/USDT,1.467,1.496,1.4,1.46,708877.59683269,1023854.41415708787
1646179200,2022-03-02 00:00:00,IMX/USDT,1.585,1.585,1.451,1.467,1400921.24128578,2136423.57064118398
1646092800,2022-03-01 00:00:00,IMX/USDT,1.557,1.754,1.501,1.585,2539606.06360699,3980066.79762278844
1646006400,2022-02-28 00:00:00,IMX/USDT,1.409,1.563,1.383,1.56,1153352.60758078,1700850.4064270899
1645920000,2022-02-27 00:00:00,IMX/USDT,1.499,1.59,1.37,1.413,1038617.70266943,1526704.72739357601
1645833600,2022-02-26 00:00:00,IMX/USDT,1.535,1.62,1.484,1.499,761503.92288901,1182950.97254264377
1645747200,2022-02-25 00:00:00,IMX/USDT,1.504,1.582,1.446,1.535,946954.15943054,1432539.93006969398
1645660800,2022-02-24 00:00:00,IMX/USDT,1.555,1.559,1.316,1.504,2190794.99377373,3091855.97683985895
1645574400,2022-02-23 00:00:00,IMX/USDT,1.652,1.726,1.539,1.553,884827.05858231,1451042.12505318462
1645488000,2022-02-22 00:00:00,IMX/USDT,1.571,1.689,1.561,1.652,1855729.50103474,3013242.11719386642
1645401600,2022-02-21 00:00:00,IMX/USDT,1.814,1.96,1.551,1.57,1875247.87738237,3374212.03460793923
1645315200,2022-02-20 00:00:00,IMX/USDT,1.978,1.978,1.771,1.811,892634.08176846,1646391.2261359004
1645228800,2022-02-19 00:00:00,IMX/USDT,2.05,2.101,1.892,1.976,760977.12302956,1522953.1501400222
1645142400,2022-02-18 00:00:00,IMX/USDT,2.128,2.201,2.031,2.05,914914.95248951,1936248.34991585981
1645056000,2022-02-17 00:00:00,IMX/USDT,2.396,2.419,2.104,2.128,1096756.06904726,2475822.78944301144
1644969600,2022-02-16 00:00:00,IMX/USDT,2.481,2.507,2.323,2.391,1161488.01958472,2798212.25097609926
1644883200,2022-02-15 00:00:00,IMX/USDT,2.287,2.49,2.276,2.482,1219990.35816619,2949018.5763925291
1644796800,2022-02-14 00:00:00,IMX/USDT,2.292,2.35,2.165,2.287,966930.11722738,2186949.52359215734
1644710400,2022-02-13 00:00:00,IMX/USDT,2.301,2.466,2.248,2.291,1402504.12460074,3310035.30892209595
1644624000,2022-02-12 00:00:00,IMX/USDT,2.304,2.378,2.205,2.301,1114208.61094982,2553297.93876111588
1644537600,2022-02-11 00:00:00,IMX/USDT,2.601,2.709,2.223,2.305,1770571.10233762,4418850.71967808934
1644451200,2022-02-10 00:00:00,IMX/USDT,2.814,2.861,2.549,2.601,1725112.35153247,4670391.47614426639
1644364800,2022-02-09 00:00:00,IMX/USDT,2.78,2.902,2.646,2.822,1498800.74565142,4171324.3994579734
1644278400,2022-02-08 00:00:00,IMX/USDT,2.86,3.732,2.603,2.781,3934587.50449444,11750740.70669959671
1644192000,2022-02-07 00:00:00,IMX/USDT,2.824,3.082,2.755,2.857,2083742.61202723,6056868.61220527709
1644105600,2022-02-06 00:00:00,IMX/USDT,2.88,2.984,2.722,2.829,1173591.21895379,3334728.18293141262
1644019200,2022-02-05 00:00:00,IMX/USDT,2.998,3.164,2.803,2.874,1943534.12184581,5762009.40798983921
