https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume QUICK,Volume USDT
1661040000,2022-08-21 00:00:00,QUICK/USDT,68.44,72.68,68.15,71.54,154.5773,10855.590654
1660953600,2022-08-20 00:00:00,QUICK/USDT,68.6,74.2,67.41,68.87,325.3933,22933.652978
1660867200,2022-08-19 00:00:00,QUICK/USDT,79.1,79.97,68.05,68.41,299.1858,21612.569179
1660780800,2022-08-18 00:00:00,QUICK/USDT,80.99,83.39,79,79,110.064,9014.731054
1660694400,2022-08-17 00:00:00,QUICK/USDT,84.27,86.42,80.41,80.91,177.9162,14848.630445
1660608000,2022-08-16 00:00:00,QUICK/USDT,85.21,85.57,83.53,84.04,86.9456,7358.855979
1660521600,2022-08-15 00:00:00,QUICK/USDT,86.51,89.11,84.39,85.23,329.627,28309.933471
1660435200,2022-08-14 00:00:00,QUICK/USDT,94.75,94.75,84.2,86.8,566.096,50821.775783
1660348800,2022-08-13 00:00:00,QUICK/USDT,88.4,100.37,87.8,94.79,757.6515,71757.566954
1660262400,2022-08-12 00:00:00,QUICK/USDT,86.6,89,85.96,88.02,142.4395,12444.160838
1660176000,2022-08-11 00:00:00,QUICK/USDT,87.92,89.64,85.87,86.06,335.1504,29350.930936
1660089600,2022-08-10 00:00:00,QUICK/USDT,86.95,89.33,84.11,88.14,245.5431,21360.616698
1660003200,2022-08-09 00:00:00,QUICK/USDT,89.33,91.19,85.34,86.95,265.9717,23325.614295
1659916800,2022-08-08 00:00:00,QUICK/USDT,88.09,90.97,85.86,89.33,552.6681,49344.304044
1659830400,2022-08-07 00:00:00,QUICK/USDT,88.29,89.75,87.1,88,52.5831,4638.723735
1659744000,2022-08-06 00:00:00,QUICK/USDT,90.12,92.87,87.14,88.34,256.6384,23064.533253
1659657600,2022-08-05 00:00:00,QUICK/USDT,88.01,94,88.01,89.96,671.2397,60648.511493
1659571200,2022-08-04 00:00:00,QUICK/USDT,85,90,84.92,88.08,459.6611,40090.58209
1659484800,2022-08-03 00:00:00,QUICK/USDT,84.16,88.85,83.7,85,329.8293,28608.79576
1659398400,2022-08-02 00:00:00,QUICK/USDT,85.2,89.1,80.71,84.16,603.56270167,51350.9060085345
1659312000,2022-08-01 00:00:00,QUICK/USDT,85.18,88.28,81.73,84.99,357.2526,30374.668249
1659225600,2022-07-31 00:00:00,QUICK/USDT,84.86,104.81,83.89,85.18,1264.36397548,118754.1344729216
1659139200,2022-07-30 00:00:00,QUICK/USDT,82.56,93.68,81.86,85.17,860.894,75829.816701
1659052800,2022-07-29 00:00:00,QUICK/USDT,81.66,88.51,80.55,82.45,772.1043,64775.105146
1658966400,2022-07-28 00:00:00,QUICK/USDT,79.91,84.36,78.05,81.66,875.7824,71388.195869
1658880000,2022-07-27 00:00:00,QUICK/USDT,76.6,82.5,73.8,80.52,1188.4583,93728.408485
1658793600,2022-07-26 00:00:00,QUICK/USDT,74.23,84.39,68.78,76.43,607.8423,46016.548104
1658707200,2022-07-25 00:00:00,QUICK/USDT,81.87,81.88,74.28,74.28,437.1933,34153.039747
1658620800,2022-07-24 00:00:00,QUICK/USDT,82.58,85.07,80.56,82.15,431.2082,35804.675379
1658534400,2022-07-23 00:00:00,QUICK/USDT,82.56,87.2,78.23,82,1341.3538,110817.802577
1658448000,2022-07-22 00:00:00,QUICK/USDT,87.17,96,82.34,82.53,1130.2686,96425.489409
1658361600,2022-07-21 00:00:00,QUICK/USDT,80.83,93.23,80.68,87.18,1056.2297,92706.755814
1658275200,2022-07-20 00:00:00,QUICK/USDT,87.75,89.95,80,81.1,1298.83941929,111873.7393508829
1658188800,2022-07-19 00:00:00,QUICK/USDT,93.44,98.05,82.19,88.32,4867.93084106,432087.2988763299
1658102400,2022-07-18 00:00:00,QUICK/USDT,68.32,115,68.32,93.54,14264.02293819,1352621.1149541242
1658016000,2022-07-17 00:00:00,QUICK/USDT,72.61,76.83,64.56,68.32,1235.33603697,87525.8030091119
1657929600,2022-07-16 00:00:00,QUICK/USDT,74.3,77,68.71,72.62,4255.15350705,311722.1398178356
1657843200,2022-07-15 00:00:00,QUICK/USDT,80.29,122.37,71.94,73.81,14853.8123885,1410753.4902863538
1657756800,2022-07-14 00:00:00,QUICK/USDT,54.97,84.49,54.31,80.4,4187.44519382,281426.7708608174
1657670400,2022-07-13 00:00:00,QUICK/USDT,52.07,54.8,49.8,54.46,220.1227829,11473.4553185695
1657584000,2022-07-12 00:00:00,QUICK/USDT,54.56,55.23,52,52.39,130.16663879,7067.9856697965
1657497600,2022-07-11 00:00:00,QUICK/USDT,59.64,59.64,54.4,54.77,339.97966404,19332.0980190318
1657411200,2022-07-10 00:00:00,QUICK/USDT,62.92,64.42,57.64,59.73,641.08004304,38630.6498090043
1657324800,2022-07-09 00:00:00,QUICK/USDT,57.28,69.38,57.28,62.92,1945.27812926,124014.6778393218
1657238400,2022-07-08 00:00:00,QUICK/USDT,56.98,62,55.32,57.59,377.24792616,22316.9691205013
1657152000,2022-07-07 00:00:00,QUICK/USDT,54.56,58.14,53.54,56.7,290.85543343,16292.9794648324
1657065600,2022-07-06 00:00:00,QUICK/USDT,52.51,55.22,52.12,54.71,60.48191009,3255.19144738
1656979200,2022-07-05 00:00:00,QUICK/USDT,55.25,57.45,51.15,52.53,359.51338735,19406.3244823198
1656892800,2022-07-04 00:00:00,QUICK/USDT,52.77,55.59,51.78,55.05,363.1648132,19354.4848204706
1656806400,2022-07-03 00:00:00,QUICK/USDT,56.2,63,52.25,52.52,1388.15004268,78323.0195086661
1656720000,2022-07-02 00:00:00,QUICK/USDT,50.1,62.07,49.35,56.01,1695.21959234,98239.6970883886
1656633600,2022-07-01 00:00:00,QUICK/USDT,51.3,53.26,49.36,50.1,501.46287517,25466.9128761857
1656547200,2022-06-30 00:00:00,QUICK/USDT,53.02,56.57,48.57,51.24,936.68093636,48891.1279019641
1656460800,2022-06-29 00:00:00,QUICK/USDT,50.6,64.34,48.55,53.08,697.48429152,38911.5703659911
1656374400,2022-06-28 00:00:00,QUICK/USDT,51.44,54.5,49.31,49.98,181.94371651,9413.3465098536
1656288000,2022-06-27 00:00:00,QUICK/USDT,50.62,54.56,49.64,51.66,382.28543701,20028.8692978638
1656201600,2022-06-26 00:00:00,QUICK/USDT,54.72,55.87,50.62,50.68,126.84046578,6828.7860580846
1656115200,2022-06-25 00:00:00,QUICK/USDT,58.37,60.87,51.69,54.11,607.86537332,33552.4514045827
1656028800,2022-06-24 00:00:00,QUICK/USDT,46.93,66.59,46.93,58.34,4139.97666432,240610.6395172381
1655942400,2022-06-23 00:00:00,QUICK/USDT,44.52,48.47,44.49,46.93,310.19018415,14207.5212503345
1655856000,2022-06-22 00:00:00,QUICK/USDT,45.1,46.84,43.76,44.39,242.83190713,10914.0763827276
1655769600,2022-06-21 00:00:00,QUICK/USDT,45.29,52.26,44.63,45.28,928.26817347,43623.2835960224
1655683200,2022-06-20 00:00:00,QUICK/USDT,43.33,68.39,41.42,45.32,3077.77844448,154376.1478164919
1655596800,2022-06-19 00:00:00,QUICK/USDT,42.01,43.97,38,43.22,290.07679439,12129.9167323784
1655510400,2022-06-18 00:00:00,QUICK/USDT,45.72,46.22,37.8,41.58,383.63867046,15625.0735055877
1655424000,2022-06-17 00:00:00,QUICK/USDT,44.62,46.62,43.56,45.71,197.64723966,8844.1516693892
1655337600,2022-06-16 00:00:00,QUICK/USDT,48.57,62.98,44.12,44.52,1991.87297056,104053.463283375
1655251200,2022-06-15 00:00:00,QUICK/USDT,47.12,48.85,40.85,48.5,256.17212579,11466.4454585772
1655164800,2022-06-14 00:00:00,QUICK/USDT,44.47,48.55,40.51,47.6,359.64097745,16375.0866604684
1655078400,2022-06-13 00:00:00,QUICK/USDT,51.2,51.46,42.53,44.34,442.72235871,20328.8345637652
1654992000,2022-06-12 00:00:00,QUICK/USDT,57.28,57.74,50.96,51.26,166.9732,9111.104891
1654905600,2022-06-11 00:00:00,QUICK/USDT,64.13,64.78,56.22,57.08,335.06275136,19996.4089012606
1654819200,2022-06-10 00:00:00,QUICK/USDT,69.37,70,63.94,64.16,246.85615795,16329.1769956451
1654732800,2022-06-09 00:00:00,QUICK/USDT,69.81,72.54,68.71,70,175.59134279,12332.8646847192
1654646400,2022-06-08 00:00:00,QUICK/USDT,70.56,72.46,69.7,69.7,104.54719789,7426.2706678389
1654560000,2022-06-07 00:00:00,QUICK/USDT,69.51,71.64,64.89,70.18,208.71785906,14310.4580056476
1654473600,2022-06-06 00:00:00,QUICK/USDT,69.63,72.12,68.82,69.28,149.14485578,10616.2417420628
1654387200,2022-06-05 00:00:00,QUICK/USDT,70,71.22,68.27,69.06,156.0611377,10863.5005000848
1654300800,2022-06-04 00:00:00,QUICK/USDT,67.77,72.16,66.67,70,92.69048235,6401.8267233289
1654214400,2022-06-03 00:00:00,QUICK/USDT,71.62,74.32,66,67.77,700.4572578,48726.9740772054
1654128000,2022-06-02 00:00:00,QUICK/USDT,69.37,72.07,68.32,71.97,101.28186458,7084.3948494891
1654041600,2022-06-01 00:00:00,QUICK/USDT,79.72,80.4,68.56,69.82,466.80743297,35761.9082749116
1653955200,2022-05-31 00:00:00,QUICK/USDT,78.65,81.52,77.01,80.07,367.71240934,29200.5217867536
1653868800,2022-05-30 00:00:00,QUICK/USDT,71.84,79.59,70.65,78.04,256.01360598,19291.3245152094
1653782400,2022-05-29 00:00:00,QUICK/USDT,69.5,73.15,68.62,71.84,110.1174,7868.714305
1653696000,2022-05-28 00:00:00,QUICK/USDT,68.47,71.57,67.87,69.74,195.29621959,13569.2360451401
1653609600,2022-05-27 00:00:00,QUICK/USDT,70.78,72.35,66.88,68.03,148.01540415,10259.887463493
1653523200,2022-05-26 00:00:00,QUICK/USDT,77.75,79.09,68.47,70.72,236.47178309,17350.1198147304
1653436800,2022-05-25 00:00:00,QUICK/USDT,78.15,91.82,77.66,77.85,480.55905644,39835.9803453731
1653350400,2022-05-24 00:00:00,QUICK/USDT,74.42,82.87,72.68,78.82,235.47420489,17727.3430839755
1653264000,2022-05-23 00:00:00,QUICK/USDT,76.35,82,70,74.32,474.66288967,37038.5586698184
1653177600,2022-05-22 00:00:00,QUICK/USDT,74.99,76.66,73.84,76.55,158.87218611,11963.7480515816
1653091200,2022-05-21 00:00:00,QUICK/USDT,72.94,77.61,71.62,74.95,32.96832084,2441.795380742
1653004800,2022-05-20 00:00:00,QUICK/USDT,78.49,79.99,70.03,72.94,396.02569825,29742.2506010628
1652918400,2022-05-19 00:00:00,QUICK/USDT,72.24,87.82,68.93,78.82,608.60782279,47464.8554488055
1652832000,2022-05-18 00:00:00,QUICK/USDT,85.41,89.17,72,72,554.71948351,44419.2984388871
1652745600,2022-05-17 00:00:00,QUICK/USDT,79.27,86.02,79.22,84.68,188.85259806,15694.1121172021
1652659200,2022-05-16 00:00:00,QUICK/USDT,85.23,91.42,75.99,78.48,258.59005328,21103.3539888846
1652572800,2022-05-15 00:00:00,QUICK/USDT,74.8,93.98,72.76,85.31,631.90625575,53492.9457629699
1652486400,2022-05-14 00:00:00,QUICK/USDT,74.1,79.27,68.56,74.35,110.9733673,8140.8346572953
1652400000,2022-05-13 00:00:00,QUICK/USDT,64.82,79.94,64.57,74.1,128.88170775,9983.1268697108
1652313600,2022-05-12 00:00:00,QUICK/USDT,69.68,75.14,55.59,65.12,418.76694938,27930.2022032753
1652227200,2022-05-11 00:00:00,QUICK/USDT,102.6,105.79,67.99,69.36,1220.00258682,103248.661692476
1652140800,2022-05-10 00:00:00,QUICK/USDT,99.49,115.84,98.05,102.04,383.45496549,40498.0887668167
1652054400,2022-05-09 00:00:00,QUICK/USDT,130.6,130.84,99.55,100.24,383.90580138,43495.4927910094
1651968000,2022-05-08 00:00:00,QUICK/USDT,139.83,144.37,124.69,129.87,483.20911861,64453.2287953601
1651881600,2022-05-07 00:00:00,QUICK/USDT,145.62,146.09,135,139.83,149.51827759,20975.5622855203
1651795200,2022-05-06 00:00:00,QUICK/USDT,152.61,159.84,140.47,145.95,1396.81836063,211484.8637946873
1651708800,2022-05-05 00:00:00,QUICK/USDT,168.86,177.64,147.81,151.99,664.86013267,103960.4034743259
1651622400,2022-05-04 00:00:00,QUICK/USDT,160.43,170.02,156.14,168,397.3352478,64821.2592808163
1651536000,2022-05-03 00:00:00,QUICK/USDT,171.63,175.75,155.74,161.63,1352.64733502,222237.1727600877
1651449600,2022-05-02 00:00:00,QUICK/USDT,177.18,185.7,166.72,171.63,163.80542206,28605.7852442601
1651363200,2022-05-01 00:00:00,QUICK/USDT,175.58,189.41,171.79,176.26,804.79748456,146005.0870691696
1651276800,2022-04-30 00:00:00,QUICK/USDT,186.21,211.4,173.1,175.38,1840.13031213,351338.1161114383
1651190400,2022-04-29 00:00:00,QUICK/USDT,160.56,213.29,158.67,186.21,1708.09662687,318062.7722600996
1651104000,2022-04-28 00:00:00,QUICK/USDT,164.65,167,159.6,159.6,123.65414946,20399.3921668554
1651017600,2022-04-27 00:00:00,QUICK/USDT,159.18,167,158.3,164.58,335.14224114,54999.1163705392
1650931200,2022-04-26 00:00:00,QUICK/USDT,175.77,176.76,156.81,159,261.00173838,44077.4350137442
1650844800,2022-04-25 00:00:00,QUICK/USDT,170.58,178.63,160.89,175.78,904.56048399,148936.5639959946
1650758400,2022-04-24 00:00:00,QUICK/USDT,174.69,176,169.68,170.79,81.26245943,14120.0753846475
1650672000,2022-04-23 00:00:00,QUICK/USDT,180.23,181.08,173.67,173.67,39.30616822,6959.6318299261
1650585600,2022-04-22 00:00:00,QUICK/USDT,182.64,186.97,178.57,180.21,43.74251605,8017.8589316056
1650499200,2022-04-21 00:00:00,QUICK/USDT,190.77,197.59,178.41,182.94,140.27053381,26367.1744024527
1650412800,2022-04-20 00:00:00,QUICK/USDT,197.11,197.88,188.6,191.49,323.11086437,61949.1251649978
1650326400,2022-04-19 00:00:00,QUICK/USDT,193.2,200.9,192.5,197.6,74.72665558,14608.4544398811
1650240000,2022-04-18 00:00:00,QUICK/USDT,191.33,193.2,182.94,193.2,225.94948821,42342.0607148087
1650153600,2022-04-17 00:00:00,QUICK/USDT,196.36,208.67,191.34,191.42,1145.58298903,231070.7468010237
1650067200,2022-04-16 00:00:00,QUICK/USDT,201.8,203.18,194.38,195.92,98.30339488,19415.5333630199
1649980800,2022-04-15 00:00:00,QUICK/USDT,201.08,209.4,191.81,202.77,1036.67968808,210061.6767502159
1649894400,2022-04-14 00:00:00,QUICK/USDT,211.02,214.03,197.42,202,526.09027289,107869.8246497833
1649808000,2022-04-13 00:00:00,QUICK/USDT,197.91,222.16,197.91,209.68,1201.76058696,251700.6620815281
1649721600,2022-04-12 00:00:00,QUICK/USDT,188.4,212.11,187.72,199.08,314.05529548,63639.4214337387
1649635200,2022-04-11 00:00:00,QUICK/USDT,216.01,216.02,188.4,188.4,339.72475108,68290.1431586522
1649548800,2022-04-10 00:00:00,QUICK/USDT,220,222.9,216,217.1,118.83333821,26140.5286909424
1649462400,2022-04-09 00:00:00,QUICK/USDT,215.82,221.41,211.4,221.41,70.3735703,15166.9159492111
1649376000,2022-04-08 00:00:00,QUICK/USDT,233.17,233.17,214.23,214.23,1346.09385354,304237.5019149598
1649289600,2022-04-07 00:00:00,QUICK/USDT,230.96,243.56,224.99,233.17,612.5659493,142478.4348800692
1649203200,2022-04-06 00:00:00,QUICK/USDT,236.45,240.89,225.14,231.27,1038.16153339,242210.9306970895
1649116800,2022-04-05 00:00:00,QUICK/USDT,243.62,254.23,236.63,236.63,440.29827824,108316.84468275
1649030400,2022-04-04 00:00:00,QUICK/USDT,242.89,255.6,235.42,244.13,555.86968719,136992.842398525
1648944000,2022-04-03 00:00:00,QUICK/USDT,234.93,246,228.44,243.01,250.20243228,60088.5295381966
1648857600,2022-04-02 00:00:00,QUICK/USDT,239.13,263.99,231.06,234.72,461.61150167,112528.3936360827
1648771200,2022-04-01 00:00:00,QUICK/USDT,220.5,270,213.97,239.2,1066.72605958,258395.0382713923
1648684800,2022-03-31 00:00:00,QUICK/USDT,224.69,234.28,214.57,219.97,972.25948534,217619.9310317849
1648598400,2022-03-30 00:00:00,QUICK/USDT,223.46,247,221.05,225.06,361.02191921,81773.8059377314
1648512000,2022-03-29 00:00:00,QUICK/USDT,229.04,237.78,221.05,223.45,233.42387216,53473.3331815662
1648425600,2022-03-28 00:00:00,QUICK/USDT,232.44,260.82,229,229.04,360.38197047,84953.0580703142
1648339200,2022-03-27 00:00:00,QUICK/USDT,225.6,234.78,220.23,232.53,193.98990641,43769.969360919
1648252800,2022-03-26 00:00:00,QUICK/USDT,219.94,225.47,218.24,225.47,253.15399719,56149.4293965786
1648166400,2022-03-25 00:00:00,QUICK/USDT,228,234.5,210.18,220,476.48922039,106187.7832762511
1648080000,2022-03-24 00:00:00,QUICK/USDT,230.4,234.62,221.96,228.71,357.51998192,81703.4470780845
1647993600,2022-03-23 00:00:00,QUICK/USDT,219.14,233.42,215.03,229.29,394.30122496,88817.3240073686
1647907200,2022-03-22 00:00:00,QUICK/USDT,214.51,234.01,212.46,219.14,514.11405086,115175.4061075747
1647820800,2022-03-21 00:00:00,QUICK/USDT,227.37,239,208.78,214.94,924.09928123,204531.4658785503
1647734400,2022-03-20 00:00:00,QUICK/USDT,242.6,300,225.18,227,2593.23606723,670641.4443175991
1647648000,2022-03-19 00:00:00,QUICK/USDT,181.17,320,179.28,242.12,3271.42978579,827813.7873217652
1647561600,2022-03-18 00:00:00,QUICK/USDT,175.38,187.48,173,181.17,184.83883092,33098.3036789935
1647475200,2022-03-17 00:00:00,QUICK/USDT,178.38,188.41,174.05,175.71,1128.86155911,201185.5607565239
1647388800,2022-03-16 00:00:00,QUICK/USDT,171.53,195.39,170.88,178.38,1515.41527469,268261.3539513144
1647302400,2022-03-15 00:00:00,QUICK/USDT,173.75,184.34,165.87,171.49,811.00763404,138492.9198242921
1647216000,2022-03-14 00:00:00,QUICK/USDT,171.63,183.34,163,173.49,1609.88828912,277750.180668094
1647129600,2022-03-13 00:00:00,QUICK/USDT,159.67,198.67,158.67,170.57,2023.9082275,357813.7103592374
1647043200,2022-03-12 00:00:00,QUICK/USDT,158.83,164,158.33,159.7,153.38834008,24644.9526581726
1646956800,2022-03-11 00:00:00,QUICK/USDT,161.4,170.94,157.26,159.23,435.62598991,70977.516236896
1646870400,2022-03-10 00:00:00,QUICK/USDT,167.9,173.21,155.88,161.78,444.34064414,71934.3890488503
1646784000,2022-03-09 00:00:00,QUICK/USDT,155.7,188.08,155.7,167.94,938.95941816,163302.5169467611
1646697600,2022-03-08 00:00:00,QUICK/USDT,153.71,157.12,152.07,155.53,119.12293522,18437.1716535061
1646611200,2022-03-07 00:00:00,QUICK/USDT,157.42,160.84,150,153.91,198.83860627,30734.7233467974
1646524800,2022-03-06 00:00:00,QUICK/USDT,168.01,177.18,157.47,157.83,241.57012327,40025.282292629
1646438400,2022-03-05 00:00:00,QUICK/USDT,158.57,184.74,156.4,168.01,303.28170786,51204.1966482498
1646352000,2022-03-04 00:00:00,QUICK/USDT,167.81,172.37,158.49,159.64,213.71107267,35572.1886284593
1646265600,2022-03-03 00:00:00,QUICK/USDT,172.76,174.58,163.41,167.81,122.78244413,20780.0611550953
1646179200,2022-03-02 00:00:00,QUICK/USDT,170.62,179.68,167.39,172.6,412.02200976,71490.2638146518
1646092800,2022-03-01 00:00:00,QUICK/USDT,169.56,189.74,164.5,170.62,475.73970539,82280.3872217106
1646006400,2022-02-28 00:00:00,QUICK/USDT,157.08,170.58,154.53,169.1,185.51792928,30172.3022660445
1645920000,2022-02-27 00:00:00,QUICK/USDT,163.42,172.68,155.08,156.86,296.23018604,47991.8537987819
1645833600,2022-02-26 00:00:00,QUICK/USDT,166.4,170.38,163.16,163.42,268.96620562,44878.4304365369
1645747200,2022-02-25 00:00:00,QUICK/USDT,153.01,167.1,152.67,167.1,321.39181313,51164.4093143152
1645660800,2022-02-24 00:00:00,QUICK/USDT,163.31,171.6,137.71,154.14,2166.9453824,319752.5766069172
1645574400,2022-02-23 00:00:00,QUICK/USDT,171.73,186.1,162.21,162.21,804.3854952,141670.595638855
1645488000,2022-02-22 00:00:00,QUICK/USDT,164.11,172.88,158.31,172.88,234.47921108,38645.7417533594
1645401600,2022-02-21 00:00:00,QUICK/USDT,178.67,184,163.41,163.96,349.70118339,60293.7760166352
1645315200,2022-02-20 00:00:00,QUICK/USDT,180.57,198.8,170,178.75,793.26402031,144609.3521075563
1645228800,2022-02-19 00:00:00,QUICK/USDT,180.28,199.9,175.84,180.98,266.54034538,48521.0793191544
1645142400,2022-02-18 00:00:00,QUICK/USDT,191.54,194.07,180.08,180.99,251.99884222,47470.8856261366
1645056000,2022-02-17 00:00:00,QUICK/USDT,210.74,212.07,191,191,302.71437265,61088.9468716127
1644969600,2022-02-16 00:00:00,QUICK/USDT,217.7,217.7,202.45,210.83,703.66297052,149073.1018324008
1644883200,2022-02-15 00:00:00,QUICK/USDT,200.39,228.04,199.53,217.76,1399.83279897,296069.5947555289
1644796800,2022-02-14 00:00:00,QUICK/USDT,194.62,209.01,185.85,200.08,258.12350098,50601.2386708623
1644710400,2022-02-13 00:00:00,QUICK/USDT,190.08,222.42,186.11,194.76,700.22205628,137993.8357887976
1644624000,2022-02-12 00:00:00,QUICK/USDT,191.94,197.25,185.38,191.18,236.96166469,44977.8948805467
1644537600,2022-02-11 00:00:00,QUICK/USDT,208.1,212.78,183.84,191.82,1305.77684008,261114.0319997287
1644451200,2022-02-10 00:00:00,QUICK/USDT,224.02,242.05,207.8,208.89,531.15930626,116714.4110092426
1644364800,2022-02-09 00:00:00,QUICK/USDT,202.11,249,192,224.02,1033.00613347,228120.0120782114
1644278400,2022-02-08 00:00:00,QUICK/USDT,212.8,213.27,192,202.06,452.83576412,90725.4146098371
1644192000,2022-02-07 00:00:00,QUICK/USDT,200.51,223.82,194.63,212.8,967.22313408,200235.9190026976
1644105600,2022-02-06 00:00:00,QUICK/USDT,193.96,218.63,192.63,201.8,835.94230084,167691.1289893185
1644019200,2022-02-05 00:00:00,QUICK/USDT,195.04,202.28,189.79,193.48,489.17024867,96067.8059378717
1643932800,2022-02-04 00:00:00,QUICK/USDT,185.91,207.5,182.69,195.92,341.8399592,64968.1509409241
1643846400,2022-02-03 00:00:00,QUICK/USDT,182.59,189.01,174.52,186.04,101.2852955,18272.181742158
1643760000,2022-02-02 00:00:00,QUICK/USDT,193.57,218.89,181.36,181.57,478.02815993,93849.1935652545
1643673600,2022-02-01 00:00:00,QUICK/USDT,173.45,243,172.27,193.63,746.80620474,154020.9934860913
1643587200,2022-01-31 00:00:00,QUICK/USDT,172.07,177.18,165.83,173.45,146.4752878,25188.389817969
1643500800,2022-01-30 00:00:00,QUICK/USDT,180.67,182.83,170.46,173.08,119.37358336,21022.2525617167
1643414400,2022-01-29 00:00:00,QUICK/USDT,176.31,191.3,170.92,180.2,133.25899524,23986.4617224571
1643328000,2022-01-28 00:00:00,QUICK/USDT,175.85,182.14,170.37,177,109.87556558,19253.4568715777
1643241600,2022-01-27 00:00:00,QUICK/USDT,173.43,183.22,166.28,174.67,348.89880143,61253.0879237573
1643155200,2022-01-26 00:00:00,QUICK/USDT,176.01,188.72,168.94,174.49,338.98150173,61412.65519619
1643068800,2022-01-25 00:00:00,QUICK/USDT,173.01,184.62,165.63,176.27,259.58096488,45385.0477255665
1642982400,2022-01-24 00:00:00,QUICK/USDT,185.38,187.61,155.68,173.92,445.3019646,75503.9927957781
1642896000,2022-01-23 00:00:00,QUICK/USDT,178.05,203.4,175.84,186.54,271.89898056,50589.1697295848
1642809600,2022-01-22 00:00:00,QUICK/USDT,204.71,226.85,157.88,177.53,846.33909162,153830.8710673014
1642723200,2022-01-21 00:00:00,QUICK/USDT,243.88,246.13,195.92,202.95,517.29260764,116243.5737645815
1642636800,2022-01-20 00:00:00,QUICK/USDT,253.04,267.26,243.61,243.88,249.09340534,63579.0108775377
1642550400,2022-01-19 00:00:00,QUICK/USDT,265.31,265.47,250,253.24,206.25243889,53123.5256619569
1642464000,2022-01-18 00:00:00,QUICK/USDT,267.94,271.85,258.89,265.49,287.30472523,76709.344713734
1642377600,2022-01-17 00:00:00,QUICK/USDT,288.85,290.25,265.24,267.62,171.68032639,47569.6466960772
1642291200,2022-01-16 00:00:00,QUICK/USDT,299.82,300.7,283.5,288.41,155.24328759,44841.1203326974
1642204800,2022-01-15 00:00:00,QUICK/USDT,287.55,318.28,283.17,299.71,679.19053677,204303.5015435313
1642118400,2022-01-14 00:00:00,QUICK/USDT,260.96,313.84,251.76,287.7,764.8331465,219963.0180938682
1642032000,2022-01-13 00:00:00,QUICK/USDT,281.25,286.75,259.99,260.9,609.42195284,165206.6637465165
