https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BLZ,Volume USDT,tradecount
1655780400000,2022-06-21 03:00:00,BLZ/USDT,0.08957,0.09081,0.08881,0.09025,27835260,2503774.22053,8608
1655776800000,2022-06-21 02:00:00,BLZ/USDT,0.08980,0.09010,0.08830,0.08966,15110483,1345886.09193,6945
1655773200000,2022-06-21 01:00:00,BLZ/USDT,0.08981,0.09068,0.08844,0.08979,16634415,1491563.07424,7589
1655769600000,2022-06-21 00:00:00,BLZ/USDT,0.08975,0.09034,0.08749,0.08977,22427722,1999901.04222,9914
1655766000000,2022-06-20 23:00:00,BLZ/USDT,0.08794,0.09104,0.08713,0.08976,20391133,1818911.81636,9747
1655762400000,2022-06-20 22:00:00,BLZ/USDT,0.08782,0.08825,0.08624,0.08792,15738833,1372945.11416,8300
1655758800000,2022-06-20 21:00:00,BLZ/USDT,0.08884,0.08942,0.08692,0.08778,18817771,1657597.49258,7448
1655755200000,2022-06-20 20:00:00,BLZ/USDT,0.08817,0.08935,0.08718,0.08882,18616495,1645476.53662,9968
1655751600000,2022-06-20 19:00:00,BLZ/USDT,0.08829,0.08852,0.08691,0.08818,19964603,1751073.98559,10231
1655748000000,2022-06-20 18:00:00,BLZ/USDT,0.08793,0.08856,0.08645,0.08831,28643988,2508860.94004,11816
1655744400000,2022-06-20 17:00:00,BLZ/USDT,0.09023,0.09111,0.08767,0.08786,22662489,2035289.64200,9485
1655740800000,2022-06-20 16:00:00,BLZ/USDT,0.09200,0.09206,0.08933,0.09024,27353864,2484520.63743,12334
1655737200000,2022-06-20 15:00:00,BLZ/USDT,0.09292,0.09295,0.08982,0.09200,36177653,3306341.94378,14512
1655733600000,2022-06-20 14:00:00,BLZ/USDT,0.08995,0.09357,0.08975,0.09292,32132254,2955103.08184,12583
1655730000000,2022-06-20 13:00:00,BLZ/USDT,0.09128,0.09194,0.08935,0.08994,34801114,3164092.31805,11076
1655726400000,2022-06-20 12:00:00,BLZ/USDT,0.09300,0.09307,0.09000,0.09132,26057347,2379695.52669,10527
1655722800000,2022-06-20 11:00:00,BLZ/USDT,0.09238,0.09389,0.09049,0.09302,23149755,2134449.29525,10520
1655719200000,2022-06-20 10:00:00,BLZ/USDT,0.09073,0.09249,0.08958,0.09237,27168028,2473855.34101,13447
1655715600000,2022-06-20 09:00:00,BLZ/USDT,0.09031,0.09126,0.08969,0.09072,22858346,2066711.30204,10305
1655712000000,2022-06-20 08:00:00,BLZ/USDT,0.08873,0.09126,0.08826,0.09029,30977185,2787963.10107,12888
1655708400000,2022-06-20 07:00:00,BLZ/USDT,0.08946,0.08987,0.08723,0.08871,18940445,1673482.95919,8603
1655704800000,2022-06-20 06:00:00,BLZ/USDT,0.08780,0.08961,0.08674,0.08946,18016073,1585366.35589,8228
1655701200000,2022-06-20 05:00:00,BLZ/USDT,0.08680,0.08794,0.08619,0.08782,14326360,1246179.82123,8159
1655697600000,2022-06-20 04:00:00,BLZ/USDT,0.08747,0.08885,0.08662,0.08680,15671301,1376689.19304,6885
1655694000000,2022-06-20 03:00:00,BLZ/USDT,0.08676,0.08819,0.08650,0.08749,13610302,1192330.19205,6470
1655690400000,2022-06-20 02:00:00,BLZ/USDT,0.08628,0.08763,0.08533,0.08679,18598670,1609617.58440,7841
1655686800000,2022-06-20 01:00:00,BLZ/USDT,0.08782,0.08835,0.08566,0.08628,17118186,1483384.99001,7918
1655683200000,2022-06-20 00:00:00,BLZ/USDT,0.09043,0.09126,0.08765,0.08778,20770808,1854077.06516,9114
1655679600000,2022-06-19 23:00:00,BLZ/USDT,0.08972,0.09074,0.08887,0.09044,16937970,1520478.23386,6762
1655676000000,2022-06-19 22:00:00,BLZ/USDT,0.09113,0.09174,0.08904,0.08972,17179091,1551380.40899,8095
1655672400000,2022-06-19 21:00:00,BLZ/USDT,0.09290,0.09307,0.09052,0.09114,16023760,1468755.80378,7385
1655668800000,2022-06-19 20:00:00,BLZ/USDT,0.09064,0.09385,0.08991,0.09286,30973212,2855896.49718,15151
1655665200000,2022-06-19 19:00:00,BLZ/USDT,0.09138,0.09195,0.09005,0.09063,25463473,2318432.33317,12443
1655661600000,2022-06-19 18:00:00,BLZ/USDT,0.08865,0.09180,0.08850,0.09143,23104433,2076507.78555,10662
1655658000000,2022-06-19 17:00:00,BLZ/USDT,0.08873,0.08938,0.08790,0.08864,18210025,1617136.65062,9640
1655654400000,2022-06-19 16:00:00,BLZ/USDT,0.09095,0.09109,0.08792,0.08874,20769407,1853168.04846,11934
1655650800000,2022-06-19 15:00:00,BLZ/USDT,0.08924,0.09134,0.08864,0.09098,29288841,2637930.74680,13009
1655647200000,2022-06-19 14:00:00,BLZ/USDT,0.08785,0.08931,0.08777,0.08924,17763622,1576139.23980,9994
1655643600000,2022-06-19 13:00:00,BLZ/USDT,0.08855,0.09072,0.08751,0.08785,28664532,2561140.41036,14363
1655640000000,2022-06-19 12:00:00,BLZ/USDT,0.09263,0.09300,0.08841,0.08849,35540034,3212857.13492,17094
1655636400000,2022-06-19 11:00:00,BLZ/USDT,0.09411,0.09473,0.09158,0.09259,29495681,2746965.92669,12877
1655632800000,2022-06-19 10:00:00,BLZ/USDT,0.09330,0.09520,0.09269,0.09403,50398155,4733126.96038,22838
1655629200000,2022-06-19 09:00:00,BLZ/USDT,0.09195,0.09558,0.09156,0.09333,52544518,4925634.66666,22050
1655625600000,2022-06-19 08:00:00,BLZ/USDT,0.09097,0.09268,0.08947,0.09197,48423048,4415242.71786,19285
1655622000000,2022-06-19 07:00:00,BLZ/USDT,0.08875,0.09376,0.08815,0.09097,61938400,5676681.96584,25601
1655618400000,2022-06-19 06:00:00,BLZ/USDT,0.08655,0.09150,0.08577,0.08875,41953632,3744743.62659,20058
1655614800000,2022-06-19 05:00:00,BLZ/USDT,0.08802,0.08910,0.08565,0.08653,22014158,1912700.58631,13231
1655611200000,2022-06-19 04:00:00,BLZ/USDT,0.08641,0.08808,0.08562,0.08801,13891581,1207004.76059,8459
1655607600000,2022-06-19 03:00:00,BLZ/USDT,0.08633,0.08940,0.08620,0.08641,35591427,3128634.83297,15173
1655604000000,2022-06-19 02:00:00,BLZ/USDT,0.08713,0.08756,0.08489,0.08637,23053805,1983589.04226,11211
1655600400000,2022-06-19 01:00:00,BLZ/USDT,0.08716,0.08760,0.08558,0.08713,16105072,1395389.53347,9828
1655596800000,2022-06-19 00:00:00,BLZ/USDT,0.08742,0.09021,0.08689,0.08714,19959497,1761944.18715,9757
1655593200000,2022-06-18 23:00:00,BLZ/USDT,0.08722,0.08841,0.08627,0.08748,15627156,1365026.04922,8632
1655589600000,2022-06-18 22:00:00,BLZ/USDT,0.08434,0.08857,0.08421,0.08722,27880552,2408433.18038,16609
1655586000000,2022-06-18 21:00:00,BLZ/USDT,0.08004,0.08574,0.07982,0.08433,30318604,2510967.50522,15468
1655582400000,2022-06-18 20:00:00,BLZ/USDT,0.07969,0.08225,0.07786,0.08007,55390452,4416831.97223,23534
1655578800000,2022-06-18 19:00:00,BLZ/USDT,0.08401,0.08433,0.07930,0.07965,29933997,2453436.34505,14826
1655575200000,2022-06-18 18:00:00,BLZ/USDT,0.08359,0.08551,0.08274,0.08399,29110023,2456222.03055,12310
1655571600000,2022-06-18 17:00:00,BLZ/USDT,0.08452,0.08547,0.08243,0.08359,23002555,1933643.12693,9446
1655568000000,2022-06-18 16:00:00,BLZ/USDT,0.08410,0.08590,0.08403,0.08448,18625259,1584283.38964,9301
1655564400000,2022-06-18 15:00:00,BLZ/USDT,0.08401,0.08510,0.08321,0.08412,17095127,1440513.34220,8279
1655560800000,2022-06-18 14:00:00,BLZ/USDT,0.08498,0.08600,0.08377,0.08400,18179814,1543059.91454,8793
1655557200000,2022-06-18 13:00:00,BLZ/USDT,0.08370,0.08505,0.08316,0.08497,20431025,1719232.78013,8712
1655553600000,2022-06-18 12:00:00,BLZ/USDT,0.08321,0.08444,0.08310,0.08371,17316768,1449179.51276,7431
1655550000000,2022-06-18 11:00:00,BLZ/USDT,0.08332,0.08470,0.08241,0.08320,20975415,1752615.95707,10370
1655546400000,2022-06-18 10:00:00,BLZ/USDT,0.08222,0.08493,0.08220,0.08330,31006585,2591594.55179,12425
1655542800000,2022-06-18 09:00:00,BLZ/USDT,0.08059,0.08232,0.07970,0.08220,29234169,2368221.04687,10659
1655539200000,2022-06-18 08:00:00,BLZ/USDT,0.07970,0.08345,0.07749,0.08060,67856055,5443530.48420,23917
1655535600000,2022-06-18 07:00:00,BLZ/USDT,0.08304,0.08339,0.07879,0.07972,64889744,5242360.02885,26512
1655532000000,2022-06-18 06:00:00,BLZ/USDT,0.08659,0.08724,0.08201,0.08302,39200363,3323715.09009,15931
1655528400000,2022-06-18 05:00:00,BLZ/USDT,0.08744,0.08822,0.08622,0.08659,20362906,1775500.89156,8173
1655524800000,2022-06-18 04:00:00,BLZ/USDT,0.08542,0.08778,0.08532,0.08744,42306512,3666923.01608,11616
1655521200000,2022-06-18 03:00:00,BLZ/USDT,0.08507,0.08577,0.08445,0.08543,13759254,1169786.30682,7557
1655517600000,2022-06-18 02:00:00,BLZ/USDT,0.08423,0.08509,0.08309,0.08507,25805032,2168481.23578,11704
1655514000000,2022-06-18 01:00:00,BLZ/USDT,0.08890,0.08931,0.08400,0.08420,28669381,2474823.54675,12514
1655510400000,2022-06-18 00:00:00,BLZ/USDT,0.08914,0.09027,0.08874,0.08890,15439647,1382502.18786,7105
1655506800000,2022-06-17 23:00:00,BLZ/USDT,0.08884,0.09041,0.08839,0.08912,10467372,936066.28791,5734
1655503200000,2022-06-17 22:00:00,BLZ/USDT,0.08914,0.08958,0.08824,0.08889,10989045,976076.26562,5089
1655499600000,2022-06-17 21:00:00,BLZ/USDT,0.08978,0.09020,0.08887,0.08913,7017261,627902.64860,3944
1655496000000,2022-06-17 20:00:00,BLZ/USDT,0.08831,0.09014,0.08825,0.08982,13419566,1201828.68369,6367
1655492400000,2022-06-17 19:00:00,BLZ/USDT,0.08923,0.08951,0.08778,0.08830,18191419,1611034.02329,7988
1655488800000,2022-06-17 18:00:00,BLZ/USDT,0.08975,0.09049,0.08889,0.08925,14938241,1338574.18529,7521
1655485200000,2022-06-17 17:00:00,BLZ/USDT,0.08968,0.09023,0.08905,0.08971,14105072,1264030.54330,7946
1655481600000,2022-06-17 16:00:00,BLZ/USDT,0.09023,0.09082,0.08922,0.08969,20141046,1815661.76832,9570
1655478000000,2022-06-17 15:00:00,BLZ/USDT,0.08991,0.09063,0.08909,0.09022,17024214,1530916.97044,9916
1655474400000,2022-06-17 14:00:00,BLZ/USDT,0.09180,0.09190,0.08883,0.08992,26410147,2374090.22958,13944
1655470800000,2022-06-17 13:00:00,BLZ/USDT,0.09018,0.09255,0.08949,0.09180,31670121,2877387.23833,13523
1655467200000,2022-06-17 12:00:00,BLZ/USDT,0.09331,0.09351,0.08988,0.09013,28520068,2614291.56872,13962
1655463600000,2022-06-17 11:00:00,BLZ/USDT,0.09436,0.09490,0.09328,0.09331,17392270,1637611.22440,10108
1655460000000,2022-06-17 10:00:00,BLZ/USDT,0.09352,0.09490,0.09252,0.09441,30617561,2867205.68970,16456
1655456400000,2022-06-17 09:00:00,BLZ/USDT,0.09272,0.09396,0.09153,0.09348,28691859,2651175.59789,14040
1655452800000,2022-06-17 08:00:00,BLZ/USDT,0.09418,0.09448,0.09262,0.09268,21781565,2041441.99990,10529
1655449200000,2022-06-17 07:00:00,BLZ/USDT,0.09342,0.09601,0.09271,0.09418,35504502,3352887.69213,15060
1655445600000,2022-06-17 06:00:00,BLZ/USDT,0.09246,0.09417,0.09130,0.09345,24314406,2254994.07423,11401
1655442000000,2022-06-17 05:00:00,BLZ/USDT,0.09163,0.09423,0.09153,0.09245,23249790,2162897.24692,10361
1655438400000,2022-06-17 04:00:00,BLZ/USDT,0.09050,0.09250,0.09001,0.09161,20180811,1844461.61697,10013
1655434800000,2022-06-17 03:00:00,BLZ/USDT,0.09113,0.09220,0.09008,0.09050,16612534,1513540.24542,9634
1655431200000,2022-06-17 02:00:00,BLZ/USDT,0.09224,0.09288,0.09067,0.09114,36055284,3304307.68870,16750
1655427600000,2022-06-17 01:00:00,BLZ/USDT,0.08766,0.09294,0.08748,0.09224,46198688,4182613.17944,17470
1655424000000,2022-06-17 00:00:00,BLZ/USDT,0.08860,0.09119,0.08716,0.08766,63415699,5634241.92436,23531
1655420400000,2022-06-16 23:00:00,BLZ/USDT,0.08713,0.08919,0.08573,0.08860,41488909,3615959.95995,16987
1655416800000,2022-06-16 22:00:00,BLZ/USDT,0.08954,0.09062,0.08668,0.08706,37180846,3294614.38634,14099
1655413200000,2022-06-16 21:00:00,BLZ/USDT,0.09020,0.09133,0.08938,0.08956,14772127,1335358.05485,7132
1655409600000,2022-06-16 20:00:00,BLZ/USDT,0.08924,0.09109,0.08876,0.09023,30741506,2769650.19147,12784
1655406000000,2022-06-16 19:00:00,BLZ/USDT,0.09094,0.09178,0.08827,0.08929,39575820,3562163.30193,14848
1655402400000,2022-06-16 18:00:00,BLZ/USDT,0.09104,0.09163,0.09006,0.09095,24160134,2193260.77899,11561
1655398800000,2022-06-16 17:00:00,BLZ/USDT,0.09271,0.09350,0.09073,0.09102,26875943,2485133.03372,12382
1655395200000,2022-06-16 16:00:00,BLZ/USDT,0.09103,0.09323,0.08961,0.09270,39022138,3575893.92045,20151
1655391600000,2022-06-16 15:00:00,BLZ/USDT,0.08941,0.09226,0.08931,0.09099,39767612,3624088.18175,23464
1655388000000,2022-06-16 14:00:00,BLZ/USDT,0.09038,0.09148,0.08875,0.08946,45948494,4130071.10204,28486
1655384400000,2022-06-16 13:00:00,BLZ/USDT,0.09189,0.09356,0.08959,0.09040,49165262,4504140.49158,25674
1655380800000,2022-06-16 12:00:00,BLZ/USDT,0.09031,0.09475,0.09012,0.09188,59207019,5479399.95532,25656
1655377200000,2022-06-16 11:00:00,BLZ/USDT,0.09207,0.09233,0.08952,0.09033,38874637,3538144.39690,16330
1655373600000,2022-06-16 10:00:00,BLZ/USDT,0.09434,0.09545,0.08925,0.09209,70371625,6468603.77482,26044
1655370000000,2022-06-16 09:00:00,BLZ/USDT,0.09922,0.10027,0.09383,0.09438,44972450,4342516.48069,23802
1655366400000,2022-06-16 08:00:00,BLZ/USDT,0.09927,0.10117,0.09806,0.09921,26816538,2666962.12788,14669
1655362800000,2022-06-16 07:00:00,BLZ/USDT,0.10010,0.10279,0.09864,0.09927,33892863,3410523.92236,20965
1655359200000,2022-06-16 06:00:00,BLZ/USDT,0.10291,0.10359,0.09955,0.10008,26120392,2654163.44621,12287
1655355600000,2022-06-16 05:00:00,BLZ/USDT,0.10539,0.10582,0.10272,0.10290,18642361,1951056.64475,10982
1655352000000,2022-06-16 04:00:00,BLZ/USDT,0.10607,0.10826,0.10506,0.10536,16395447,1749654.21044,10414
1655348400000,2022-06-16 03:00:00,BLZ/USDT,0.10684,0.10725,0.10560,0.10611,17006854,1808350.13381,9573
1655344800000,2022-06-16 02:00:00,BLZ/USDT,0.10770,0.10821,0.10576,0.10682,18606597,1989823.94003,11201
1655341200000,2022-06-16 01:00:00,BLZ/USDT,0.10944,0.11175,0.10736,0.10773,23002064,2525622.30555,13568
1655337600000,2022-06-16 00:00:00,BLZ/USDT,0.10979,0.11450,0.10849,0.10946,37833854,4188145.24167,19198
1655334000000,2022-06-15 23:00:00,BLZ/USDT,0.10713,0.11137,0.10711,0.10978,38753293,4243316.94288,17544
1655330400000,2022-06-15 22:00:00,BLZ/USDT,0.10728,0.10919,0.10650,0.10712,37661991,4063144.23093,17579
1655326800000,2022-06-15 21:00:00,BLZ/USDT,0.10340,0.10859,0.10244,0.10726,31018243,3274678.23220,15287
1655323200000,2022-06-15 20:00:00,BLZ/USDT,0.10258,0.10449,0.10127,0.10339,31497435,3242449.57384,19035
1655319600000,2022-06-15 19:00:00,BLZ/USDT,0.10259,0.10657,0.10172,0.10259,84807885,8780030.39841,40251
1655316000000,2022-06-15 18:00:00,BLZ/USDT,0.09662,0.10451,0.09077,0.10259,146183373,14114716.52501,61601
1655312400000,2022-06-15 17:00:00,BLZ/USDT,0.09231,0.09739,0.09100,0.09674,71442069,6662736.44630,27469
1655308800000,2022-06-15 16:00:00,BLZ/USDT,0.09750,0.09775,0.09180,0.09238,45937731,4336928.28397,24268
1655305200000,2022-06-15 15:00:00,BLZ/USDT,0.09598,0.09774,0.09487,0.09750,34229372,3296406.10277,15550
1655301600000,2022-06-15 14:00:00,BLZ/USDT,0.10052,0.10121,0.09520,0.09596,45649354,4469596.92958,19373
1655298000000,2022-06-15 13:00:00,BLZ/USDT,0.09780,0.10079,0.09721,0.10049,42472642,4203407.26923,17553
1655294400000,2022-06-15 12:00:00,BLZ/USDT,0.09743,0.09925,0.09632,0.09776,43564137,4253872.10243,18983
1655290800000,2022-06-15 11:00:00,BLZ/USDT,0.09468,0.09824,0.09333,0.09742,45843633,4414624.01217,19674
1655287200000,2022-06-15 10:00:00,BLZ/USDT,0.09319,0.09643,0.09240,0.09465,46422289,4391975.28799,18923
1655283600000,2022-06-15 09:00:00,BLZ/USDT,0.09434,0.09504,0.09140,0.09314,42694069,3964206.60915,18710
1655280000000,2022-06-15 08:00:00,BLZ/USDT,0.09580,0.09657,0.09350,0.09434,64687934,6145057.91053,27671
1655276400000,2022-06-15 07:00:00,BLZ/USDT,0.10008,0.10044,0.09526,0.09580,42624250,4153955.86750,20824
1655272800000,2022-06-15 06:00:00,BLZ/USDT,0.10081,0.10173,0.09815,0.10010,28851219,2877300.48403,15332
1655269200000,2022-06-15 05:00:00,BLZ/USDT,0.10139,0.10233,0.09904,0.10089,34324451,3460696.70782,15573
1655265600000,2022-06-15 04:00:00,BLZ/USDT,0.10525,0.10526,0.10057,0.10138,35565369,3650095.74465,15572
1655262000000,2022-06-15 03:00:00,BLZ/USDT,0.10855,0.10907,0.10455,0.10525,21814194,2322012.11227,10252
1655258400000,2022-06-15 02:00:00,BLZ/USDT,0.11068,0.11081,0.10708,0.10858,19516887,2124376.85203,8401
1655254800000,2022-06-15 01:00:00,BLZ/USDT,0.10838,0.11161,0.10763,0.11067,18249721,1996462.83353,10659
1655251200000,2022-06-15 00:00:00,BLZ/USDT,0.11090,0.11127,0.10837,0.10840,26789526,2942880.91698,15330
1655247600000,2022-06-14 23:00:00,BLZ/USDT,0.10833,0.11253,0.10803,0.11092,27368888,3034750.37525,16440
1655244000000,2022-06-14 22:00:00,BLZ/USDT,0.10859,0.10946,0.10756,0.10829,15360396,1669032.73133,8926
1655240400000,2022-06-14 21:00:00,BLZ/USDT,0.11019,0.11083,0.10729,0.10862,25557085,2779460.03865,12213
1655236800000,2022-06-14 20:00:00,BLZ/USDT,0.11435,0.11458,0.10910,0.11016,27111133,3005830.12970,13087
1655233200000,2022-06-14 19:00:00,BLZ/USDT,0.11479,0.11500,0.11267,0.11436,22846270,2594712.74321,11353
1655229600000,2022-06-14 18:00:00,BLZ/USDT,0.11512,0.11787,0.11450,0.11476,21400874,2487493.59035,10589
1655226000000,2022-06-14 17:00:00,BLZ/USDT,0.11615,0.11924,0.11507,0.11512,29738407,3490746.30326,13738
1655222400000,2022-06-14 16:00:00,BLZ/USDT,0.11921,0.12036,0.11530,0.11619,32643384,3845486.14452,18718
1655218800000,2022-06-14 15:00:00,BLZ/USDT,0.11487,0.11991,0.11412,0.11922,40465365,4741856.60449,25668
1655215200000,2022-06-14 14:00:00,BLZ/USDT,0.11616,0.11645,0.11223,0.11487,28994343,3311344.77679,18626
1655211600000,2022-06-14 13:00:00,BLZ/USDT,0.11393,0.11744,0.11358,0.11612,34758774,4016792.27932,19918
1655208000000,2022-06-14 12:00:00,BLZ/USDT,0.11438,0.11537,0.11081,0.11396,61425800,6982783.16191,22871
1655204400000,2022-06-14 11:00:00,BLZ/USDT,0.11500,0.11567,0.11202,0.11437,28026782,3192365.48484,19619
1655200800000,2022-06-14 10:00:00,BLZ/USDT,0.11672,0.11739,0.11423,0.11497,21699118,2515749.37991,15631
1655197200000,2022-06-14 09:00:00,BLZ/USDT,0.11816,0.11867,0.11497,0.11664,31672067,3696486.20861,17514
1655193600000,2022-06-14 08:00:00,BLZ/USDT,0.12169,0.12220,0.11728,0.11814,23683395,2822610.04790,16907
1655190000000,2022-06-14 07:00:00,BLZ/USDT,0.12224,0.12335,0.11776,0.12168,40906164,4928570.07909,22145
1655186400000,2022-06-14 06:00:00,BLZ/USDT,0.12165,0.12295,0.11983,0.12226,32823182,3984650.55605,23743
1655182800000,2022-06-14 05:00:00,BLZ/USDT,0.11409,0.12448,0.11384,0.12170,59400416,7132142.36352,34141
1655179200000,2022-06-14 04:00:00,BLZ/USDT,0.11603,0.11796,0.11282,0.11409,34454165,3963120.15951,24295
1655175600000,2022-06-14 03:00:00,BLZ/USDT,0.10893,0.11705,0.10758,0.11603,46229979,5216805.93277,28815
1655172000000,2022-06-14 02:00:00,BLZ/USDT,0.10343,0.10898,0.10262,0.10894,52796049,5558394.25325,26711
1655168400000,2022-06-14 01:00:00,BLZ/USDT,0.11177,0.11289,0.10326,0.10334,60289667,6543102.57157,32616
1655164800000,2022-06-14 00:00:00,BLZ/USDT,0.11246,0.11796,0.11116,0.11180,44439800,5040020.98120,25547
1655161200000,2022-06-13 23:00:00,BLZ/USDT,0.10726,0.11295,0.10723,0.11244,44798521,4914221.46413,21617
1655157600000,2022-06-13 22:00:00,BLZ/USDT,0.11445,0.11460,0.10701,0.10726,49684855,5452266.46571,26486
1655154000000,2022-06-13 21:00:00,BLZ/USDT,0.11821,0.11980,0.11355,0.11445,25419972,2973430.76874,13213
1655150400000,2022-06-13 20:00:00,BLZ/USDT,0.11471,0.12161,0.11457,0.11820,41552677,4924333.29586,21553
1655146800000,2022-06-13 19:00:00,BLZ/USDT,0.11447,0.11506,0.11282,0.11469,19890524,2270168.35545,11589
1655143200000,2022-06-13 18:00:00,BLZ/USDT,0.11569,0.11757,0.11420,0.11445,28455693,3293490.37119,15791
1655139600000,2022-06-13 17:00:00,BLZ/USDT,0.11880,0.11927,0.11316,0.11564,43296092,5006985.49113,21343
1655136000000,2022-06-13 16:00:00,BLZ/USDT,0.11537,0.12787,0.11429,0.11886,98830028,11924352.96787,55307
1655132400000,2022-06-13 15:00:00,BLZ/USDT,0.11314,0.11676,0.11190,0.11539,54947500,6307733.19176,34179
1655128800000,2022-06-13 14:00:00,BLZ/USDT,0.11551,0.11729,0.10882,0.11314,54178334,6104033.57718,34805
1655125200000,2022-06-13 13:00:00,BLZ/USDT,0.11357,0.11679,0.11126,0.11551,54898803,6273318.86654,35153
1655121600000,2022-06-13 12:00:00,BLZ/USDT,0.11369,0.11893,0.11311,0.11349,47362443,5499250.76232,31305
1655118000000,2022-06-13 11:00:00,BLZ/USDT,0.11783,0.11868,0.11154,0.11369,49802824,5692014.78818,31451
1655114400000,2022-06-13 10:00:00,BLZ/USDT,0.11855,0.12170,0.11750,0.11784,52711625,6299738.46672,25644
1655110800000,2022-06-13 09:00:00,BLZ/USDT,0.11620,0.12172,0.11523,0.11868,74515930,8786015.63506,49403
1655107200000,2022-06-13 08:00:00,BLZ/USDT,0.12120,0.12351,0.11579,0.11618,72391915,8698574.69961,48543
1655103600000,2022-06-13 07:00:00,BLZ/USDT,0.12662,0.12870,0.11807,0.12132,54230889,6675393.72896,28556
1655100000000,2022-06-13 06:00:00,BLZ/USDT,0.12628,0.12978,0.12465,0.12665,39360479,4997287.47126,20237
1655096400000,2022-06-13 05:00:00,BLZ/USDT,0.13028,0.13418,0.12622,0.12622,38219300,4971687.73511,19126
1655092800000,2022-06-13 04:00:00,BLZ/USDT,0.12867,0.13570,0.12793,0.13028,49749703,6589437.09023,25612
1655089200000,2022-06-13 03:00:00,BLZ/USDT,0.12429,0.13100,0.12201,0.12863,66418655,8402756.18013,31391
1655085600000,2022-06-13 02:00:00,BLZ/USDT,0.12916,0.13048,0.12412,0.12424,46430345,5890882.71457,20936
1655082000000,2022-06-13 01:00:00,BLZ/USDT,0.12776,0.13049,0.12405,0.12904,77424120,9833485.29745,35237
1655078400000,2022-06-13 00:00:00,BLZ/USDT,0.13798,0.14043,0.12507,0.12773,83148540,11090631.59528,42686
1655074800000,2022-06-12 23:00:00,BLZ/USDT,0.14425,0.14644,0.13704,0.13799,46998194,6666595.06079,22563
1655071200000,2022-06-12 22:00:00,BLZ/USDT,0.14970,0.14971,0.14329,0.14425,34608590,5063128.71286,18881
1655067600000,2022-06-12 21:00:00,BLZ/USDT,0.14375,0.15600,0.14308,0.14971,57330023,8601836.13275,26398
1655064000000,2022-06-12 20:00:00,BLZ/USDT,0.14652,0.14768,0.14366,0.14377,26110661,3807783.23847,13170
1655060400000,2022-06-12 19:00:00,BLZ/USDT,0.15098,0.15135,0.14644,0.14657,31633677,4700848.36568,17588
1655056800000,2022-06-12 18:00:00,BLZ/USDT,0.15298,0.15322,0.15018,0.15092,26597848,4027401.71607,13480
1655053200000,2022-06-12 17:00:00,BLZ/USDT,0.14741,0.15714,0.14706,0.15293,57643989,8805592.86371,24176
