https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume QTF
1663009200000,2022-09-12 19:00:00,QTF/BTC,0.00057231,0.00057231,0.00057231,0.00057231,0.00086064206724,1.503804
1662994800000,2022-09-12 15:00:00,QTF/BTC,0.00057404,0.00057748,0.00057404,0.00057748,0.46967006707664,813.309668
1662984000000,2022-09-12 12:00:00,QTF/BTC,0.00057222,0.00057222,0.00057222,0.00057222,0.0083694401394714,14.62626287
1662980400000,2022-09-12 11:00:00,QTF/BTC,0.00057396,0.00057396,0.00057222,0.00057222,0.198514121418657,346.91922935
1662976800000,2022-09-12 10:00:00,QTF/BTC,0.00057743,0.00057743,0.00057743,0.00057743,0.0004418911553175,0.76527225
1662969600000,2022-09-12 08:00:00,QTF/BTC,0.00057396,0.00057396,0.00057396,0.00057396,0.1357550608388556,236.52355711
1662966000000,2022-09-12 07:00:00,QTF/BTC,0.00057919,0.00057919,0.00057571,0.00057571,0.6579622465704825,1142.87097075
1662951600000,2022-09-12 03:00:00,QTF/BTC,0.00058175,0.0005835,0.00058175,0.0005835,0.13597988476842,233.04179051999998
1662948000000,2022-09-12 02:00:00,QTF/BTC,0.00057823,0.00058175,0.00057823,0.00058175,0.6604491642298875,1135.28004165
1662944400000,2022-09-12 01:00:00,QTF/BTC,0.00058001,0.00058001,0.00057476,0.00057476,1.019515895498436,1773.8114961
1662940800000,2022-09-12 00:00:00,QTF/BTC,0.00058001,0.00058001,0.00058001,0.00058001,0.0172627954748732,29.76292732
1662915600000,2022-09-11 17:00:00,QTF/BTC,0.00058176,0.00058176,0.00058001,0.00058001,0.0024072410002396,4.15034396
1662912000000,2022-09-11 16:00:00,QTF/BTC,0.00058176,0.00058176,0.00058176,0.00058176,0.035713023476486395,61.38789789
1662908400000,2022-09-11 15:00:00,QTF/BTC,0.00058176,0.00058176,0.00058176,0.00058176,0.028197949976812797,48.47007353
1662886800000,2022-09-11 09:00:00,QTF/BTC,0.00058176,0.00058176,0.00058176,0.00058176,0.14807828894762878,254.53501263
1662883200000,2022-09-11 08:00:00,QTF/BTC,0.00058351,0.00058351,0.00058351,0.00058351,0.19540718057093617,334.88231662
1662879600000,2022-09-11 07:00:00,QTF/BTC,0.00058351,0.00058351,0.00058351,0.00058351,0.0101836193597462,17.45234762
1662876000000,2022-09-11 06:00:00,QTF/BTC,0.00058527,0.00058702,0.00058527,0.00058702,0.31561615777867413,537.65827021
1662861600000,2022-09-11 02:00:00,QTF/BTC,0.0005849,0.0005849,0.0005849,0.0005849,0.118146136882431,201.99373719000002
1662858000000,2022-09-11 01:00:00,QTF/BTC,0.0005849,0.0005849,0.0005849,0.0005849,0.006433899999999999,11.0
1662847200000,2022-09-10 22:00:00,QTF/BTC,0.00058143,0.00058143,0.00058143,0.00058143,0.022449382124365796,38.61063606
1662843600000,2022-09-10 21:00:00,QTF/BTC,0.00058316,0.00058316,0.00058143,0.00058143,0.1561084742140623,268.49057361
1662836400000,2022-09-10 19:00:00,QTF/BTC,0.0005849,0.0005849,0.00058316,0.00058316,0.2728071732002436,467.80844571
1662825600000,2022-09-10 16:00:00,QTF/BTC,0.00058665,0.00058665,0.00058665,0.00058665,0.17983007665652997,306.53724819999996
1662814800000,2022-09-10 13:00:00,QTF/BTC,0.00059017,0.00059017,0.00059017,0.00059017,0.019500401802343,33.0420079
1662811200000,2022-09-10 12:00:00,QTF/BTC,0.00058842,0.00058842,0.00058842,0.00058842,0.180372647585844,306.5372482
1662793200000,2022-09-10 07:00:00,QTF/BTC,0.00058492,0.00058667,0.00058492,0.00058667,0.42035436703284845,716.50905455
1662786000000,2022-09-10 05:00:00,QTF/BTC,0.0005864,0.0005864,0.0005864,0.0005864,0.17856098844480003,304.503732
1662764400000,2022-09-09 23:00:00,QTF/BTC,0.00058642,0.00058817,0.00058642,0.00058817,0.358658762869561,609.7875833
1662760800000,2022-09-09 22:00:00,QTF/BTC,0.00058823,0.00058823,0.00058823,0.00058823,0.0025750940945327996,4.377699359999999
1662753600000,2022-09-09 20:00:00,QTF/BTC,0.00058823,0.00058823,0.00058823,0.00058823,0.0002546796313921,0.43295927
1662742800000,2022-09-09 17:00:00,QTF/BTC,0.00058823,0.00058823,0.00058823,0.00058823,0.27845029075424027,473.36975461
1662739200000,2022-09-09 16:00:00,QTF/BTC,0.00058823,0.00058823,0.00058823,0.00058823,0.0469064892260328,79.74174936
1662735600000,2022-09-09 15:00:00,QTF/BTC,0.00059183,0.00059183,0.00059003,0.00059003,0.3085215478918027,522.89129009
1662724800000,2022-09-09 12:00:00,QTF/BTC,0.00059185,0.00059185,0.00059183,0.00059183,0.006726818173801801,11.366132460000001
1662717600000,2022-09-09 10:00:00,QTF/BTC,0.00059724,0.00059724,0.00059183,0.00059183,1.0332442607790997,1745.84637612
1662714000000,2022-09-09 09:00:00,QTF/BTC,0.00059743,0.00059743,0.00059724,0.00059724,0.024097663485,40.348375000000004
1662710400000,2022-09-09 08:00:00,QTF/BTC,0.00059904,0.00059904,0.00059724,0.00059724,0.014182241089942798,23.74630147
1662703200000,2022-09-09 06:00:00,QTF/BTC,0.00060069,0.00060069,0.00059904,0.00059904,0.2878385584269312,480.49973028
1662699600000,2022-09-09 05:00:00,QTF/BTC,0.00060434,0.00060434,0.00060062,0.00060062,0.5749705859470814,957.29510497
1662696000000,2022-09-09 04:00:00,QTF/BTC,0.00061176,0.00061176,0.00060434,0.00060434,1.0676762922648966,1766.68149099
1662692400000,2022-09-09 03:00:00,QTF/BTC,0.0006212,0.0006212,0.00061363,0.00061363,0.7846666911754986,1278.72935022
1662667200000,2022-09-08 20:00:00,QTF/BTC,0.0006212,0.0006212,0.0006212,0.0006212,0.126322851676532,203.35294861
1662663600000,2022-09-08 19:00:00,QTF/BTC,0.00062696,0.00062696,0.00062155,0.00062155,0.62154999975138,999.9999996
1662642000000,2022-09-08 13:00:00,QTF/BTC,0.00063074,0.00063074,0.00063074,0.00063074,0.09920933554268,157.290382
1662638400000,2022-09-08 12:00:00,QTF/BTC,0.00062696,0.00062696,0.00062696,0.00062696,0.1281690231944928,204.42934668
1662631200000,2022-09-08 10:00:00,QTF/BTC,0.00062886,0.00062886,0.00062886,0.00062886,0.2233575741992688,355.17853608
1662627600000,2022-09-08 09:00:00,QTF/BTC,0.00062886,0.00062886,0.00062886,0.00062886,0.0771787167921882,122.72797887
1662620400000,2022-09-08 07:00:00,QTF/BTC,0.00063076,0.00063269,0.00063076,0.00063269,0.48526327808999126,766.9842704800001
1662598800000,2022-09-08 01:00:00,QTF/BTC,0.00062999,0.00063,0.00062999,0.00063,0.0644410159155,102.28732685
1662584400000,2022-09-07 21:00:00,QTF/BTC,0.00062696,0.00062696,0.00062696,0.00062696,0.088318581875588,140.86796905
1662580800000,2022-09-07 20:00:00,QTF/BTC,0.00063272,0.00063272,0.00062696,0.00062696,0.8477172741497904,1352.10742974
1662573600000,2022-09-07 18:00:00,QTF/BTC,0.00063657,0.00063657,0.00063273,0.00063273,0.5761677141326399,910.605968
1662570000000,2022-09-07 17:00:00,QTF/BTC,0.00063849,0.00063849,0.00063849,0.00063849,0.1470448588905066,230.30095834
1662566400000,2022-09-07 16:00:00,QTF/BTC,0.00063849,0.00063849,0.00063849,0.00063849,0.0516956449898529,80.96547321
1662562800000,2022-09-07 15:00:00,QTF/BTC,0.00063919,0.00063919,0.00055196,0.00055196,0.0050348718576132,9.12180567
1662559200000,2022-09-07 14:00:00,QTF/BTC,0.00056999,0.00064167,0.00056999,0.00063939,0.0191479229061066,29.94717294
1662555600000,2022-09-07 13:00:00,QTF/BTC,0.00047043,0.00058,0.00047043,0.00055636,0.0196946588151348,35.39912793
1662548400000,2022-09-07 11:00:00,QTF/BTC,0.00046574,0.00046574,0.00046574,0.00046574,0.07072168752,151.848
1662519600000,2022-09-07 03:00:00,QTF/BTC,0.00046831,0.00046831,0.0004683,0.0004683,0.0065149147000980005,13.911840060000001
1662516000000,2022-09-07 02:00:00,QTF/BTC,0.0004697,0.00046972,0.0004697,0.00046972,0.2149930865982876,457.70477433
1662498000000,2022-09-06 21:00:00,QTF/BTC,0.00046692,0.00046692,0.00046692,0.00046692,0.001482963927444,3.1760557
1662494400000,2022-09-06 20:00:00,QTF/BTC,0.00046972,0.00047111,0.00046692,0.00046692,0.6934288123261476,1485.11267953
1662490800000,2022-09-06 19:00:00,QTF/BTC,0.00046833,0.00046972,0.00046833,0.00046972,0.23328076314827803,496.63791865
1662487200000,2022-09-06 18:00:00,QTF/BTC,0.00046553,0.00046553,0.00046553,0.00046553,0.0017761545086285,3.81533845
1662483600000,2022-09-06 17:00:00,QTF/BTC,0.00046277,0.00046833,0.00046277,0.00046553,0.7353791633922292,1579.66009364
1662472800000,2022-09-06 14:00:00,QTF/BTC,0.00046277,0.00046277,0.00046277,0.00046277,0.061057580644460395,131.93936652
1662469200000,2022-09-06 13:00:00,QTF/BTC,0.00046134,0.00046134,0.00046134,0.00046134,0.1975317339043224,428.16953636
1662465600000,2022-09-06 12:00:00,QTF/BTC,0.00046133,0.00046133,0.00046133,0.00046133,0.0009699140319,2.10243
1662451200000,2022-09-06 08:00:00,QTF/BTC,0.00045997,0.00045997,0.0004586,0.0004586,0.25322759779428194,552.1753113699999
1662447600000,2022-09-06 07:00:00,QTF/BTC,0.00045997,0.00045997,0.00045997,0.00045997,0.0012728273419070999,2.76719643
1662433200000,2022-09-06 03:00:00,QTF/BTC,0.00045997,0.00045997,0.00045997,0.00045997,0.0020563366199432003,4.47058856
1662429600000,2022-09-06 02:00:00,QTF/BTC,0.00046136,0.00046277,0.00046136,0.00046277,0.238363924415848,515.0807624
1662426000000,2022-09-06 01:00:00,QTF/BTC,0.00045722,0.00045998,0.00045722,0.00045998,0.2030658107066244,441.46660878
1662422400000,2022-09-06 00:00:00,QTF/BTC,0.00045999,0.00045999,0.00045722,0.00045722,0.5354854384175212,1171.17676046
1662404400000,2022-09-05 19:00:00,QTF/BTC,0.00046277,0.00046277,0.00046277,0.00046277,0.0096939935716778,20.94775714
1662400800000,2022-09-05 18:00:00,QTF/BTC,0.00046138,0.00046138,0.00046138,0.00046138,0.1975488606857768,428.16953636
1662390000000,2022-09-05 15:00:00,QTF/BTC,0.00046,0.00046276,0.00045861,0.00045861,0.23682418604720845,516.3955998499999
1662386400000,2022-09-05 14:00:00,QTF/BTC,0.00046139,0.00046139,0.00046139,0.00046139,0.029585998531317503,64.12362325000001
1662382800000,2022-09-05 13:00:00,QTF/BTC,0.00046139,0.00046139,0.00046139,0.00046139,0.1687185570797683,365.67449897
1662379200000,2022-09-05 12:00:00,QTF/BTC,0.00046139,0.00046416,0.00046139,0.00046416,0.024762210364747197,53.34843667
1662357600000,2022-09-05 06:00:00,QTF/BTC,0.0004625,0.0004625,0.0004625,0.0004625,0.0001058669345,0.22890148
1662354000000,2022-09-05 05:00:00,QTF/BTC,0.00046264,0.000463,0.00046264,0.000463,0.24699253960032,533.46120864
1662336000000,2022-09-05 00:00:00,QTF/BTC,0.00046126,0.00046126,0.00045987,0.00045987,0.0695532620882952,151.24548696
1662332400000,2022-09-04 23:00:00,QTF/BTC,0.00046126,0.00046126,0.00046126,0.00046126,0.1751935528373506,379.81518631
1662314400000,2022-09-04 18:00:00,QTF/BTC,0.00046126,0.00046126,0.00046126,0.00046126,0.0013088507530654,2.83755529
1662310800000,2022-09-04 17:00:00,QTF/BTC,0.00046126,0.00046126,0.00046126,0.00046126,0.0014125049665,3.062275
1662307200000,2022-09-04 16:00:00,QTF/BTC,0.00046265,0.00046265,0.00046126,0.00046126,0.25546520462899763,553.84209476
1662292800000,2022-09-04 12:00:00,QTF/BTC,0.00046265,0.00046265,0.00046265,0.00046265,0.0017968718216694998,3.88386863
1662274800000,2022-09-04 07:00:00,QTF/BTC,0.00046524,0.00046544,0.00046524,0.00046544,0.262608189758336,564.2149144
1662231600000,2022-09-03 19:00:00,QTF/BTC,0.0004643,0.00046524,0.0004643,0.00046524,0.25241897735535956,542.55648129
1662188400000,2022-09-03 07:00:00,QTF/BTC,0.0004643,0.0004643,0.0004643,0.0004643,0.161863062102601,348.61740707
1662163200000,2022-09-03 00:00:00,QTF/BTC,0.00046246,0.00046246,0.00046246,0.00046246,0.00012598844025999998,0.272431
1662141600000,2022-09-02 18:00:00,QTF/BTC,0.00046524,0.00046524,0.00046246,0.00046246,0.2264747311685656,489.71744836
1662138000000,2022-09-02 17:00:00,QTF/BTC,0.00046108,0.00046386,0.00046108,0.00046386,0.5764461609099654,1242.71582139
1662127200000,2022-09-02 14:00:00,QTF/BTC,0.00045833,0.00045833,0.00045833,0.00045833,0.0237946894481212,51.91606364
1662123600000,2022-09-02 13:00:00,QTF/BTC,0.00045971,0.00045971,0.00045833,0.00045833,0.0628466959477129,137.12106113
1662120000000,2022-09-02 12:00:00,QTF/BTC,0.00046141,0.00046141,0.00045971,0.00045971,0.2692129835052046,585.61480826
1662109200000,2022-09-02 09:00:00,QTF/BTC,0.00046141,0.00046141,0.00046141,0.00046141,0.0138423,30.0
1662091200000,2022-09-02 04:00:00,QTF/BTC,0.00046141,0.00046141,0.00046141,0.00046141,0.009601931266093199,20.80997652
1662087600000,2022-09-02 03:00:00,QTF/BTC,0.00046281,0.00046281,0.00046141,0.00046141,0.2150534382057599,466.07884139
1662069600000,2022-09-01 22:00:00,QTF/BTC,0.00046281,0.00046281,0.00046281,0.00046281,0.002589683298807,5.5955647
1662066000000,2022-09-01 21:00:00,QTF/BTC,0.00046281,0.00046281,0.00046281,0.00046281,0.004120678448232,8.9036072
1662062400000,2022-09-01 20:00:00,QTF/BTC,0.00046555,0.00046555,0.00046281,0.00046281,0.42076387209507005,909.150347
1662048000000,2022-09-01 16:00:00,QTF/BTC,0.0004698,0.0004698,0.0004698,0.0004698,0.030450271109922,64.81539189
1662040800000,2022-09-01 14:00:00,QTF/BTC,0.00046509,0.00046696,0.00046509,0.00046696,0.4082843331392384,874.34541104
1662033600000,2022-09-01 12:00:00,QTF/BTC,0.0004642,0.0004642,0.00046363,0.00046363,0.027296043000741597,58.87462632
1662030000000,2022-09-01 11:00:00,QTF/BTC,0.00046557,0.00046557,0.0004642,0.0004642,0.181365441880172,390.70538966
1662026400000,2022-09-01 10:00:00,QTF/BTC,0.00046557,0.00046557,0.00046557,0.00046557,0.0243678391077177,52.33979661
1662022800000,2022-09-01 09:00:00,QTF/BTC,0.00046557,0.00046557,0.00046557,0.00046557,0.1913600040375933,411.02305569
1662019200000,2022-09-01 08:00:00,QTF/BTC,0.0004656,0.0004698,0.0004656,0.0004698,0.024604885231685997,52.37310607
1662015600000,2022-09-01 07:00:00,QTF/BTC,0.00046839,0.00046839,0.00046839,0.00046839,0.0335508549094329,71.63016911
1662004800000,2022-09-01 04:00:00,QTF/BTC,0.00046557,0.00046557,0.00046557,0.00046557,0.000232785,0.5
1662001200000,2022-09-01 03:00:00,QTF/BTC,0.00046557,0.00046557,0.00046557,0.00046557,0.0008235353013552,1.76887536
1661997600000,2022-09-01 02:00:00,QTF/BTC,0.00046557,0.00046557,0.00046557,0.00046557,0.0019282533687207002,4.14170451
1661990400000,2022-09-01 00:00:00,QTF/BTC,0.00046839,0.00046839,0.00046839,0.00046839,0.007441536363752399,15.887479159999998
1661986800000,2022-08-31 23:00:00,QTF/BTC,0.00046698,0.00046698,0.00046698,0.00046698,0.2385625129001862,510.86237719
1661972400000,2022-08-31 19:00:00,QTF/BTC,0.00046559,0.00046559,0.00046559,0.00046559,0.2378524141958921,510.86237719
1661965200000,2022-08-31 17:00:00,QTF/BTC,0.00046839,0.00046839,0.00046839,0.00046839,0.14778412471485,315.515115
1661961600000,2022-08-31 16:00:00,QTF/BTC,0.00046699,0.00046699,0.00046699,0.00046699,0.18821227011945732,403.03276327000003
1661958000000,2022-08-31 15:00:00,QTF/BTC,0.000467,0.0004684,0.000467,0.0004684,0.427844532814392,913.41702138
1661954400000,2022-08-31 14:00:00,QTF/BTC,0.0004656,0.0004656,0.0004656,0.0004656,0.164176462089936,352.61267631
1661940000000,2022-08-31 10:00:00,QTF/BTC,0.00046421,0.00046421,0.00046421,0.00046421,0.16368633046986508,352.61267631
1661929200000,2022-08-31 07:00:00,QTF/BTC,0.000467,0.000467,0.000467,0.000467,0.00022328161036,0.47811908
1661925600000,2022-08-31 06:00:00,QTF/BTC,0.00046504,0.00046504,0.00046504,0.00046504,0.09871338555864,212.268591
1661914800000,2022-08-31 03:00:00,QTF/BTC,0.00046504,0.00046504,0.00046504,0.00046504,0.00011618187328,0.249832
1661911200000,2022-08-31 02:00:00,QTF/BTC,0.00046645,0.00046645,0.00046504,0.00046504,0.3144052650974976,676.08219744
1661907600000,2022-08-31 01:00:00,QTF/BTC,0.00046929,0.00046929,0.00046929,0.00046929,0.1272308914982958,271.11357902000003
1661900400000,2022-08-30 23:00:00,QTF/BTC,0.00047213,0.00047213,0.00047213,0.00047213,0.176316870315272,373.4498344
1661886000000,2022-08-30 19:00:00,QTF/BTC,0.00047213,0.00047213,0.00046929,0.00046929,0.4152822705292377,884.91608713
1661878800000,2022-08-30 17:00:00,QTF/BTC,0.000475,0.000475,0.000475,0.000475,0.0001036804065,0.21827454
1661875200000,2022-08-30 16:00:00,QTF/BTC,0.00047356,0.00047356,0.00047356,0.00047356,0.2211157686990092,466.92239357
1661871600000,2022-08-30 15:00:00,QTF/BTC,0.00047071,0.00047214,0.00047071,0.00047214,0.1763206098560712,373.44984508
1661868000000,2022-08-30 14:00:00,QTF/BTC,0.00046644,0.00047071,0.00046644,0.00047071,0.6667858942287342,1416.55349202
1661864400000,2022-08-30 13:00:00,QTF/BTC,0.00046363,0.00046363,0.00046363,0.00046363,0.0011467453860505,2.47340635
1661857200000,2022-08-30 11:00:00,QTF/BTC,0.00046363,0.00046363,0.00046363,0.00046363,0.0037284234801303992,8.04180808
1661846400000,2022-08-30 08:00:00,QTF/BTC,0.00046363,0.00046363,0.00046363,0.00046363,0.03430862,74.0
1661842800000,2022-08-30 07:00:00,QTF/BTC,0.00046363,0.00046363,0.00046363,0.00046363,0.07502823511210528,161.82782630999998
1661835600000,2022-08-30 05:00:00,QTF/BTC,0.00046505,0.00046505,0.00046505,0.00046505,0.0018218673376015002,3.9175730300000002
1661832000000,2022-08-30 04:00:00,QTF/BTC,0.00046647,0.00046647,0.00046505,0.00046505,0.347640858982423,747.53437046
1661799600000,2022-08-29 19:00:00,QTF/BTC,0.00046929,0.00046929,0.00046929,0.00046929,0.17047561302140998,363.262829
1661781600000,2022-08-29 14:00:00,QTF/BTC,0.00046931,0.00046931,0.00046647,0.00046647,0.4212257847191973,903.0072345899999
1661778000000,2022-08-29 13:00:00,QTF/BTC,0.00047073,0.00047073,0.00046931,0.00046931,0.2230318682995023,475.23357333
1661774400000,2022-08-29 12:00:00,QTF/BTC,0.00047215,0.00047215,0.00047073,0.00047073,0.2348883343865526,498.98739062000004
1661767200000,2022-08-29 10:00:00,QTF/BTC,0.00047215,0.00047215,0.00047215,0.00047215,0.0009039420344500001,1.914523
1661745600000,2022-08-29 04:00:00,QTF/BTC,0.00047267,0.00047267,0.00047267,0.00047267,0.0203112022891899,42.97121097
1661742000000,2022-08-29 03:00:00,QTF/BTC,0.00047409,0.00047409,0.00047267,0.00047267,0.25558125540032584,540.71816574
1661727600000,2022-08-28 23:00:00,QTF/BTC,0.00047268,0.00047552,0.00047268,0.00047552,0.5930567362012032,1247.17516866
