https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ROUTE,Volume USDT
1661644800,2022-08-28 00:00:00,ROUTE/USDT,2.369,2.423,2.22,2.2251,201821.70516617,470367.729282607371
1661558400,2022-08-27 00:00:00,ROUTE/USDT,2.3568,2.4735,2.2897,2.3779,228104.75755145,541412.963817373349
1661472000,2022-08-26 00:00:00,ROUTE/USDT,2.8224,2.9535,2.31,2.3672,258825.38755757,666329.626972362124
1661385600,2022-08-25 00:00:00,ROUTE/USDT,2.6957,2.9764,2.6725,2.8237,98429.40902583,279047.937742359308
1661299200,2022-08-24 00:00:00,ROUTE/USDT,2.706,3.0256,2.5908,2.6987,168791.48009154,473691.88116375079
1661212800,2022-08-23 00:00:00,ROUTE/USDT,2.5801,2.7913,2.5,2.7179,212664.24788181,563330.754438382051
1661126400,2022-08-22 00:00:00,ROUTE/USDT,2.7458,2.7458,2.4512,2.5845,211037.0657407,546181.015287648168
1661040000,2022-08-21 00:00:00,ROUTE/USDT,2.558,2.8771,2.4462,2.7428,232352.29911547,616571.699681444493
1660953600,2022-08-20 00:00:00,ROUTE/USDT,2.2936,2.6559,2.2816,2.5586,151387.94019656,380138.347082870321
1660867200,2022-08-19 00:00:00,ROUTE/USDT,2.6838,2.7871,2.27,2.2855,276558.20658275,675493.219029597573
1660780800,2022-08-18 00:00:00,ROUTE/USDT,2.7486,2.9374,2.5761,2.6908,163284.9814099,452509.831853432237
1660694400,2022-08-17 00:00:00,ROUTE/USDT,2.9951,3.3573,2.505,2.7428,295386.27343531,870325.467934984143
1660608000,2022-08-16 00:00:00,ROUTE/USDT,3.4531,3.5038,2.9335,2.998,307747.85769585,982117.885492624477
1660521600,2022-08-15 00:00:00,ROUTE/USDT,3.4049,3.5266,3.1904,3.4633,184537.08205778,620884.039173713901
1660435200,2022-08-14 00:00:00,ROUTE/USDT,3.8569,3.8779,3.3407,3.4054,236747.23940056,852873.73130278215
1660348800,2022-08-13 00:00:00,ROUTE/USDT,3.8699,4.0213,3.7842,3.8575,183676.20875273,712865.760830303962
1660262400,2022-08-12 00:00:00,ROUTE/USDT,3.8933,3.9337,3.7455,3.8704,167322.5133301,642676.388424781572
1660176000,2022-08-11 00:00:00,ROUTE/USDT,3.9045,4.0529,3.7395,3.9063,187438.73420814,731430.296699032523
1660089600,2022-08-10 00:00:00,ROUTE/USDT,3.7896,4.2229,3.703,3.9183,156654.47328042,616381.91649239819
1660003200,2022-08-09 00:00:00,ROUTE/USDT,4.0156,4.0839,3.6018,3.7981,142145.2899177,545148.649169057735
1659916800,2022-08-08 00:00:00,ROUTE/USDT,3.9595,4.29,3.8257,4.0291,146734.62680295,597967.042260845346
1659830400,2022-08-07 00:00:00,ROUTE/USDT,3.9022,4.05,3.7,3.9498,148700.37161218,573497.690318481412
1659744000,2022-08-06 00:00:00,ROUTE/USDT,3.8751,4.14,3.7677,3.9182,129593.59598855,509424.34904573113
1659657600,2022-08-05 00:00:00,ROUTE/USDT,3.5108,4.0404,3.4821,3.8626,185685.7740203,704018.163671634735
1659571200,2022-08-04 00:00:00,ROUTE/USDT,3.6896,4.0261,3.3539,3.4958,219608.93442787,797278.602669682913
1659484800,2022-08-03 00:00:00,ROUTE/USDT,3.859,4.12,3.6866,3.7047,160809.43460007,628091.284311454685
1659398400,2022-08-02 00:00:00,ROUTE/USDT,3.8086,4.1318,3.5958,3.862,251465.60270165,965791.91976557068
1659312000,2022-08-01 00:00:00,ROUTE/USDT,4.0229,4.2368,3.4712,3.8093,298222.83880719,1146482.353529193242
1659225600,2022-07-31 00:00:00,ROUTE/USDT,4.4285,4.6264,3.9,4.0224,172834.14335014,751174.056438342632
1659139200,2022-07-30 00:00:00,ROUTE/USDT,4.49,4.7183,4.2,4.4285,135461.33373252,602828.293030979023
1659052800,2022-07-29 00:00:00,ROUTE/USDT,4.6139,4.8716,4.31,4.4927,119686.49065382,543979.204452341357
1658966400,2022-07-28 00:00:00,ROUTE/USDT,4.823,4.9,4.25,4.5938,242985.74070018,1118209.659451938477
1658880000,2022-07-27 00:00:00,ROUTE/USDT,3.3567,4.9,3.3515,4.823,379152.59559837,1602286.891735055225
1658793600,2022-07-26 00:00:00,ROUTE/USDT,3.4706,3.6015,3.0508,3.3567,313866.11643958,1038679.413247989834
1658707200,2022-07-25 00:00:00,ROUTE/USDT,4.0626,4.1265,3.41,3.4706,249145.35865391,943843.062668075251
1658620800,2022-07-24 00:00:00,ROUTE/USDT,4.1197,4.35,3.9881,4.0655,166760.77831439,696136.916274959619
1658534400,2022-07-23 00:00:00,ROUTE/USDT,3.8356,4.2368,3.7766,4.1107,246310.10598484,990568.132050726098
1658448000,2022-07-22 00:00:00,ROUTE/USDT,3.9075,4.23,3.7105,3.8182,272335.43927119,1082759.782581210772
1658361600,2022-07-21 00:00:00,ROUTE/USDT,3.5797,3.98,3.365,3.8946,221846.38423138,808614.15002509944
1658275200,2022-07-20 00:00:00,ROUTE/USDT,3.3774,3.969,3.2312,3.58,387269.89854521,1400527.468857536487
1658188800,2022-07-19 00:00:00,ROUTE/USDT,3.0732,3.55,2.96,3.3789,307424.05055586,1022490.12697586226
1658102400,2022-07-18 00:00:00,ROUTE/USDT,3.1836,3.4,2.8377,3.0705,296559.04306915,908188.215778951298
1658016000,2022-07-17 00:00:00,ROUTE/USDT,3.2699,3.49,3.1153,3.1839,213843.30198546,693752.703695369396
1657929600,2022-07-16 00:00:00,ROUTE/USDT,2.6426,3.4771,2.6164,3.2806,484967.59347951,1506189.559011088751
1657843200,2022-07-15 00:00:00,ROUTE/USDT,2.7525,2.7888,2.5236,2.6384,193143.81664321,513926.568040256235
1657756800,2022-07-14 00:00:00,ROUTE/USDT,2.2664,2.99,2.121,2.7426,382926.43732134,957376.382823563037
1657670400,2022-07-13 00:00:00,ROUTE/USDT,1.9541,2.3,1.9021,2.2601,360825.52929902,762996.48557485132
1657584000,2022-07-12 00:00:00,ROUTE/USDT,1.8933,2.0205,1.8397,1.9469,250860.71193367,481026.590544552823
1657497600,2022-07-11 00:00:00,ROUTE/USDT,1.9255,2.0892,1.8312,1.9034,299240.01748323,579356.745367512413
1657411200,2022-07-10 00:00:00,ROUTE/USDT,1.935,2.1,1.8266,1.9369,174018.69483037,331117.148184371759
1657324800,2022-07-09 00:00:00,ROUTE/USDT,1.8431,2.0797,1.8,1.9313,176972.65320009,341499.943616913813
1657238400,2022-07-08 00:00:00,ROUTE/USDT,1.9561,1.994,1.8091,1.8491,189455.60086693,361588.659470822149
1657152000,2022-07-07 00:00:00,ROUTE/USDT,1.8317,2.1122,1.825,1.9667,273934.76416698,545998.202191126444
1657065600,2022-07-06 00:00:00,ROUTE/USDT,1.7654,1.9398,1.7172,1.8416,194703.33215614,349896.387666498649
1656979200,2022-07-05 00:00:00,ROUTE/USDT,1.6404,1.8,1.572,1.7764,269842.90178032,466805.833409371287
1656892800,2022-07-04 00:00:00,ROUTE/USDT,1.6144,1.6731,1.58,1.6449,102639.00152289,166626.049430693923
1656806400,2022-07-03 00:00:00,ROUTE/USDT,1.5868,1.6799,1.5734,1.6209,158508.05939085,255845.016347239168
1656720000,2022-07-02 00:00:00,ROUTE/USDT,1.6167,1.6404,1.5404,1.5927,196221.93371557,311567.075310275385
1656633600,2022-07-01 00:00:00,ROUTE/USDT,1.6268,1.8,1.5724,1.6226,295157.56179585,494909.924480131914
1656547200,2022-06-30 00:00:00,ROUTE/USDT,1.6335,1.6712,1.4841,1.6312,353377.03535245,555403.891024338566
1656460800,2022-06-29 00:00:00,ROUTE/USDT,1.602,1.6712,1.51,1.6394,238072.89918876,376045.715627667303
1656374400,2022-06-28 00:00:00,ROUTE/USDT,1.6359,1.673,1.53,1.6017,248804.13537464,401229.963978875695
1656288000,2022-06-27 00:00:00,ROUTE/USDT,1.6961,1.7489,1.6051,1.6429,235285.89247469,397178.069329700953
1656201600,2022-06-26 00:00:00,ROUTE/USDT,1.8091,1.8487,1.657,1.6896,214147.67786716,376082.817243894759
1656115200,2022-06-25 00:00:00,ROUTE/USDT,1.8526,1.8619,1.7117,1.8091,171870.81857107,309564.410998909299
1656028800,2022-06-24 00:00:00,ROUTE/USDT,1.8485,1.9494,1.796,1.8589,201062.80894713,376730.948367720966
1655942400,2022-06-23 00:00:00,ROUTE/USDT,1.8262,2.0224,1.75,1.86,285265.20423374,533406.987670981054
1655856000,2022-06-22 00:00:00,ROUTE/USDT,1.8504,1.9816,1.6823,1.8359,287386.0759756,527850.608308662339
1655769600,2022-06-21 00:00:00,ROUTE/USDT,1.6611,2.1199,1.624,1.8515,356216.75860319,655672.13336298412
1655683200,2022-06-20 00:00:00,ROUTE/USDT,1.567,1.8065,1.5279,1.6687,253245.26622873,414174.305332008474
1655596800,2022-06-19 00:00:00,ROUTE/USDT,1.4792,1.6532,1.4733,1.5671,205864.85480824,317294.145999163915
1655510400,2022-06-18 00:00:00,ROUTE/USDT,1.6321,1.6515,1.4102,1.4877,325139.80474692,485684.33428561099
1655424000,2022-06-17 00:00:00,ROUTE/USDT,1.5646,1.7418,1.5572,1.632,111351.5646883,182041.931227015305
1655337600,2022-06-16 00:00:00,ROUTE/USDT,1.7223,1.732,1.5395,1.5646,148520.17728777,237509.096583589526
1655251200,2022-06-15 00:00:00,ROUTE/USDT,1.65,1.8085,1.41,1.7223,451569.9198416,726466.591788191769
1655164800,2022-06-14 00:00:00,ROUTE/USDT,1.5082,1.9193,1.401,1.6454,410351.68880975,685951.428865768722
1655078400,2022-06-13 00:00:00,ROUTE/USDT,1.7611,1.77,1.2645,1.5082,452442.96392629,676069.025647932784
1654992000,2022-06-12 00:00:00,ROUTE/USDT,2.1787,2.1812,1.7141,1.7718,309237.58230859,577897.386070792963
1654905600,2022-06-11 00:00:00,ROUTE/USDT,2.3369,2.4678,2.01,2.1795,232610.47798487,507715.956916192785
1654819200,2022-06-10 00:00:00,ROUTE/USDT,2.6233,2.7066,2.25,2.3442,258607.46274186,648592.350194321462
1654732800,2022-06-09 00:00:00,ROUTE/USDT,2.6845,2.72,2.4781,2.6212,216685.25844459,560800.790835674002
1654646400,2022-06-08 00:00:00,ROUTE/USDT,2.9768,3.2272,2.6003,2.6845,276058.90826589,812040.515463264428
1654560000,2022-06-07 00:00:00,ROUTE/USDT,3.2999,3.318,2.5001,2.9772,420818.72827073,1196094.950103851654
1654473600,2022-06-06 00:00:00,ROUTE/USDT,2.9828,3.49,2.7721,3.2885,477630.63793131,1466064.868038472894
1654387200,2022-06-05 00:00:00,ROUTE/USDT,2.1504,3.3626,2.0323,2.9703,715130.19275412,1927185.391510695712
1654300800,2022-06-04 00:00:00,ROUTE/USDT,2.1058,2.26,1.9277,2.1443,233570.3412099,487480.70522570171
1654214400,2022-06-03 00:00:00,ROUTE/USDT,1.8991,2.35,1.775,2.1057,360294.66598506,717870.658793986851
1654128000,2022-06-02 00:00:00,ROUTE/USDT,1.5841,1.9784,1.58,1.9,397572.29279307,686914.679901378313
1654041600,2022-06-01 00:00:00,ROUTE/USDT,1.8131,1.8528,1.5176,1.588,358462.49679966,596983.939623155392
1653955200,2022-05-31 00:00:00,ROUTE/USDT,1.92,1.9603,1.75,1.8122,334367.89274,610353.378817841032
1653868800,2022-05-30 00:00:00,ROUTE/USDT,1.5391,1.9637,1.5373,1.9333,332422.42256525,597743.524701778796
1653782400,2022-05-29 00:00:00,ROUTE/USDT,1.4704,1.7,1.4495,1.5462,319257.4107704,488370.213490752345
1653696000,2022-05-28 00:00:00,ROUTE/USDT,1.4034,1.5423,1.3836,1.48,153526.45781223,227052.020491554394
1653609600,2022-05-27 00:00:00,ROUTE/USDT,1.6987,1.7249,1.3002,1.4013,427375.98527939,643819.220797684853
1653523200,2022-05-26 00:00:00,ROUTE/USDT,1.9715,1.978,1.53,1.6987,181448.27280368,307487.661445268403
1653436800,2022-05-25 00:00:00,ROUTE/USDT,1.9516,2.0278,1.9479,1.9766,27956.53269661,55404.794874230319
1653350400,2022-05-24 00:00:00,ROUTE/USDT,1.9221,1.9761,1.8073,1.9516,49545.25025937,93795.1615140482
1653264000,2022-05-23 00:00:00,ROUTE/USDT,1.9049,2.1196,1.894,1.9221,49777.53548935,97711.507195308991
1653177600,2022-05-22 00:00:00,ROUTE/USDT,1.9951,2.0328,1.894,1.894,27749.68243361,54430.428309259885
1653091200,2022-05-21 00:00:00,ROUTE/USDT,1.8576,2.06,1.7925,1.9981,73031.99660926,139339.52262654975
1653004800,2022-05-20 00:00:00,ROUTE/USDT,1.8545,2,1.6459,1.8635,184918.67817236,333163.551294805945
1652918400,2022-05-19 00:00:00,ROUTE/USDT,1.7861,1.9413,1.5363,1.8545,287776.22980631,487227.447434102476
1652832000,2022-05-18 00:00:00,ROUTE/USDT,2.2007,2.4039,1.6614,1.7861,308852.83938318,595109.410553116446
1652745600,2022-05-17 00:00:00,ROUTE/USDT,1.7092,2.3445,1.7092,2.208,353442.01324779,712217.755825474381
1652659200,2022-05-16 00:00:00,ROUTE/USDT,1.7241,1.8148,1.462,1.7092,177804.98520397,284046.477377481371
1652572800,2022-05-15 00:00:00,ROUTE/USDT,1.2416,1.816,1.2286,1.7241,210988.7959728,308235.599575662552
1652486400,2022-05-14 00:00:00,ROUTE/USDT,1.3267,1.375,1.2,1.2505,115474.142506,145639.464030434345
1652400000,2022-05-13 00:00:00,ROUTE/USDT,1.0123,1.632,0.9934,1.3355,376646.89481477,498896.948529410954
1652313600,2022-05-12 00:00:00,ROUTE/USDT,1.1405,1.3177,0.85,1.0123,524693.77177203,564206.247860061451
1652227200,2022-05-11 00:00:00,ROUTE/USDT,2.0515,2.0586,1.0261,1.1489,700739.54616584,1035719.048337160571
1652140800,2022-05-10 00:00:00,ROUTE/USDT,2.1962,2.304,1.98,2.0585,151897.94729244,320524.280651063664
1652054400,2022-05-09 00:00:00,ROUTE/USDT,2.3021,2.3211,2.1,2.1984,93264.74944181,206190.928751255895
1651968000,2022-05-08 00:00:00,ROUTE/USDT,2.4278,2.4386,2.3,2.3,56764.64355906,133951.215868772217
1651881600,2022-05-07 00:00:00,ROUTE/USDT,2.4503,2.6603,2.37,2.4278,57821.33824059,144302.340267480074
1651795200,2022-05-06 00:00:00,ROUTE/USDT,2.4134,2.5381,2.3567,2.4503,62579.47798673,153112.416525703154
1651708800,2022-05-05 00:00:00,ROUTE/USDT,3.0095,3.085,2.3424,2.4122,114668.38251241,306872.675747985246
1651622400,2022-05-04 00:00:00,ROUTE/USDT,2.7923,3.0661,2.7923,3.0073,44454.97348392,132574.595562951887
1651536000,2022-05-03 00:00:00,ROUTE/USDT,2.8914,3.051,2.7171,2.794,71272.81023866,206478.322352446258
1651449600,2022-05-02 00:00:00,ROUTE/USDT,2.5383,3.2618,2.5259,2.89,179530.53640728,520970.629159802726
1651363200,2022-05-01 00:00:00,ROUTE/USDT,2.3591,2.5428,2.3257,2.5428,51568.87255683,124226.999473338802
1651276800,2022-04-30 00:00:00,ROUTE/USDT,2.3564,2.5984,2.3,2.3682,90899.32529637,221868.200052839353
1651190400,2022-04-29 00:00:00,ROUTE/USDT,2.7188,2.7188,2.3269,2.3542,55557.1683797,142641.685450513322
1651104000,2022-04-28 00:00:00,ROUTE/USDT,2.6994,2.7839,2.6857,2.7232,22815.92520786,62302.863473672757
1651017600,2022-04-27 00:00:00,ROUTE/USDT,2.7789,2.8342,2.6875,2.6993,24483.18504568,67734.894087850978
1650931200,2022-04-26 00:00:00,ROUTE/USDT,2.9377,3.0879,2.624,2.7775,184006.622619,522894.104398422544
1650844800,2022-04-25 00:00:00,ROUTE/USDT,2.9984,3.0252,2.8566,2.9236,68195.52222099,199642.295670564382
1650758400,2022-04-24 00:00:00,ROUTE/USDT,2.9994,3.1609,2.9201,3.0031,46408.62560726,140947.689043398179
1650672000,2022-04-23 00:00:00,ROUTE/USDT,3.0534,3.124,2.9185,3.0072,60205.21208265,181198.519117191337
1650585600,2022-04-22 00:00:00,ROUTE/USDT,3.2046,3.2278,2.9396,3.0536,142622.45875037,438319.734518841754
1650499200,2022-04-21 00:00:00,ROUTE/USDT,3.5435,3.5466,3.1139,3.2039,186822.59046151,622124.791030591348
1650412800,2022-04-20 00:00:00,ROUTE/USDT,3.5086,3.82,3.448,3.547,86492.732018,313333.165266319503
1650326400,2022-04-19 00:00:00,ROUTE/USDT,3.5492,3.674,3.375,3.5,59641.03334289,209458.419076708297
1650240000,2022-04-18 00:00:00,ROUTE/USDT,3.5354,3.5603,3.375,3.5472,35674.70776587,123306.954156335635
1650153600,2022-04-17 00:00:00,ROUTE/USDT,3.4644,3.6133,3.4594,3.5321,22099.32609312,78586.984904086587
1650067200,2022-04-16 00:00:00,ROUTE/USDT,3.4212,3.6115,3.4136,3.4638,33449.93461369,117214.789569120978
1649980800,2022-04-15 00:00:00,ROUTE/USDT,3.5975,3.6021,3.269,3.4242,81479.53069867,279372.599625884985
1649894400,2022-04-14 00:00:00,ROUTE/USDT,3.7867,3.8868,3.5448,3.5976,96014.11248041,356319.737278457215
1649808000,2022-04-13 00:00:00,ROUTE/USDT,3.6837,3.8569,3.5586,3.7878,91595.17036726,339929.004458387467
1649721600,2022-04-12 00:00:00,ROUTE/USDT,3.3261,3.8085,3.2788,3.685,151319.44645534,544703.76539473382
1649635200,2022-04-11 00:00:00,ROUTE/USDT,4.2408,4.2449,3.2141,3.328,294474.54507162,1080780.593354437619
1649548800,2022-04-10 00:00:00,ROUTE/USDT,4.5207,4.6192,4.2269,4.2408,80638.09752534,355964.898098430271
1649462400,2022-04-09 00:00:00,ROUTE/USDT,4.2821,4.7981,4.2536,4.5288,162609.30166367,734231.727177444324
1649376000,2022-04-08 00:00:00,ROUTE/USDT,4.362,4.9,4.2268,4.282,175976.57806913,807623.081705768986
1649289600,2022-04-07 00:00:00,ROUTE/USDT,4.1531,4.5301,4.1086,4.3687,130534.5286021,560640.224896089769
1649203200,2022-04-06 00:00:00,ROUTE/USDT,4.8691,5.2,3.9853,4.1741,255335.26109006,1161746.835375140079
1649116800,2022-04-05 00:00:00,ROUTE/USDT,5.0691,5.1,4.78,4.8691,164976.2407854,819090.820737837029
1649030400,2022-04-04 00:00:00,ROUTE/USDT,4.4472,5.2255,4.3673,5.0691,358727.31860957,1726806.971843153151
1648944000,2022-04-03 00:00:00,ROUTE/USDT,4.2992,4.4888,4.1922,4.442,97221.59305768,422960.042943900016
1648857600,2022-04-02 00:00:00,ROUTE/USDT,4.6043,4.7714,4.2234,4.299,139865.4810676,635036.032721820385
1648771200,2022-04-01 00:00:00,ROUTE/USDT,3.9872,4.76,3.8513,4.6118,300369.32698442,1264302.228483292047
1648684800,2022-03-31 00:00:00,ROUTE/USDT,4.9604,5.03,3.9684,3.9951,364510.03963715,1623681.265812195876
1648598400,2022-03-30 00:00:00,ROUTE/USDT,4.8914,5.4856,4.6635,4.9604,308864.88646767,1558333.617569044766
1648512000,2022-03-29 00:00:00,ROUTE/USDT,3.7233,5.2779,3.5821,4.8951,635912.40545813,2924726.937621990613
1648425600,2022-03-28 00:00:00,ROUTE/USDT,3.5456,3.9799,3.3752,3.721,241573.73071662,877133.560331523854
1648339200,2022-03-27 00:00:00,ROUTE/USDT,3.262,3.5511,3.1813,3.5457,126918.86361671,418611.548539961258
1648252800,2022-03-26 00:00:00,ROUTE/USDT,3.3194,3.3243,3.101,3.262,120955.30249849,390610.844234707762
1648166400,2022-03-25 00:00:00,ROUTE/USDT,3.0614,3.4455,3.011,3.3229,254620.59698842,830115.234149709644
1648080000,2022-03-24 00:00:00,ROUTE/USDT,2.9651,3.1066,2.8743,3.0614,272636.16254253,806111.01168016806
1647993600,2022-03-23 00:00:00,ROUTE/USDT,2.8567,3.033,2.84,2.9761,263063.42567805,771048.814510796392
1647907200,2022-03-22 00:00:00,ROUTE/USDT,2.902,3,2.7462,2.8653,300452.43342818,873063.252057429762
1647820800,2022-03-21 00:00:00,ROUTE/USDT,2.7257,2.975,2.6748,2.8979,368051.62940991,1046312.859238305015
1647734400,2022-03-20 00:00:00,ROUTE/USDT,2.7067,2.77,2.629,2.7252,305229.96016141,820582.824532329415
1647648000,2022-03-19 00:00:00,ROUTE/USDT,2.7378,2.8429,2.6242,2.7118,346030.68081314,938650.07863855509
1647561600,2022-03-18 00:00:00,ROUTE/USDT,2.4713,2.77,2.4101,2.7505,423952.54218309,1110121.602586504472
1647475200,2022-03-17 00:00:00,ROUTE/USDT,2.3836,2.5353,2.3437,2.4794,446033.45282145,1078248.102783656412
1647388800,2022-03-16 00:00:00,ROUTE/USDT,2.3601,2.5509,2.3234,2.3942,376495.30472555,911494.355033430663
1647302400,2022-03-15 00:00:00,ROUTE/USDT,2.4703,2.5667,2.2731,2.3692,223753.82878525,527235.514754256096
1647216000,2022-03-14 00:00:00,ROUTE/USDT,2.1052,2.628,2.0849,2.4751,415833.90184068,980430.647273366593
1647129600,2022-03-13 00:00:00,ROUTE/USDT,2.1855,2.2074,2.0701,2.1037,358408.92164565,760294.090422974747
1647043200,2022-03-12 00:00:00,ROUTE/USDT,2.2671,2.3867,2.1632,2.1859,191837.79304898,429268.807214003145
1646956800,2022-03-11 00:00:00,ROUTE/USDT,2.4456,2.4982,2.244,2.2671,295461.93876119,698284.177616954379
1646870400,2022-03-10 00:00:00,ROUTE/USDT,2.5787,2.5988,2.357,2.4406,165690.73290279,405044.923864067683
1646784000,2022-03-09 00:00:00,ROUTE/USDT,2.3943,2.689,2.3403,2.583,280981.20674544,725045.457728643312
1646697600,2022-03-08 00:00:00,ROUTE/USDT,2.4412,2.5396,2.3213,2.3861,269104.11814909,648985.829496278252
1646611200,2022-03-07 00:00:00,ROUTE/USDT,2.4158,2.6746,2.27,2.4574,237139.91983818,579135.459222346033
1646524800,2022-03-06 00:00:00,ROUTE/USDT,3.0004,3.1465,2.24,2.4057,429868.20585869,1185301.011132151146
1646438400,2022-03-05 00:00:00,ROUTE/USDT,3.0097,3.093,2.8882,3.0035,181716.50124444,546642.887110918918
1646352000,2022-03-04 00:00:00,ROUTE/USDT,3.0932,3.1333,2.92,3.0203,158298.21869863,478531.059583631259
1646265600,2022-03-03 00:00:00,ROUTE/USDT,3.2289,3.2592,3.0228,3.0998,214090.05770402,671493.147793889433
1646179200,2022-03-02 00:00:00,ROUTE/USDT,3.3554,3.4695,3.1059,3.2297,317603.03727061,1037804.639340841878
1646092800,2022-03-01 00:00:00,ROUTE/USDT,2.866,3.6,2.8462,3.354,536805.83801282,1726260.93078518273
1646006400,2022-02-28 00:00:00,ROUTE/USDT,2.2621,3.0011,2.24,2.8524,493456.60174802,1235098.327164712534
1645920000,2022-02-27 00:00:00,ROUTE/USDT,2.3726,2.562,2.2285,2.2659,383703.28460914,888850.271861509608
1645833600,2022-02-26 00:00:00,ROUTE/USDT,2.4224,2.4947,2.3017,2.3738,373359.11440886,898000.27430097235
1645747200,2022-02-25 00:00:00,ROUTE/USDT,2.1818,2.4501,2.1773,2.4334,417312.91458337,968230.193445120817
1645660800,2022-02-24 00:00:00,ROUTE/USDT,2.52,2.5318,1.916,2.1812,677945.05736069,1455584.795105565385
1645574400,2022-02-23 00:00:00,ROUTE/USDT,2.7801,2.9146,2.41,2.52,556057.81691622,1472688.486599371545
1645488000,2022-02-22 00:00:00,ROUTE/USDT,2.5869,2.9364,2.515,2.7946,517371.66318369,1356002.230657356517
1645401600,2022-02-21 00:00:00,ROUTE/USDT,2.8264,3.0464,2.5845,2.5851,528250.32185598,1468258.80371256099
1645315200,2022-02-20 00:00:00,ROUTE/USDT,2.9461,3.0252,2.6,2.8148,301218.15554179,828762.932278905788
1645228800,2022-02-19 00:00:00,ROUTE/USDT,2.9464,3.0472,2.87,2.9592,203786.51028301,603601.054244911902
1645142400,2022-02-18 00:00:00,ROUTE/USDT,3.3019,3.316,2.86,2.9465,260956.04467756,791335.573455580524
1645056000,2022-02-17 00:00:00,ROUTE/USDT,3.2651,3.6,3.1002,3.3105,303427.85888863,1011909.9762568051
1644969600,2022-02-16 00:00:00,ROUTE/USDT,3.4503,3.4645,3.106,3.2623,249695.58619029,806470.030517792655
1644883200,2022-02-15 00:00:00,ROUTE/USDT,3.2369,3.6397,3.09,3.45,275246.86600562,938029.819862288235
1644796800,2022-02-14 00:00:00,ROUTE/USDT,3.3037,3.3367,3.0201,3.2424,153161.89364054,484358.363672598492
1644710400,2022-02-13 00:00:00,ROUTE/USDT,3.42,3.6461,3.1069,3.3037,166485.5724224,556998.763760236732
1644624000,2022-02-12 00:00:00,ROUTE/USDT,3.6781,3.7035,3.15,3.4232,261828.55987214,907362.304557859494
1644537600,2022-02-11 00:00:00,ROUTE/USDT,4.1231,4.2756,3.6686,3.6783,160099.4831564,632463.40976892856
1644451200,2022-02-10 00:00:00,ROUTE/USDT,4.5677,4.5712,4.0597,4.144,163692.70109716,705222.988766127485
1644364800,2022-02-09 00:00:00,ROUTE/USDT,4.3898,4.79,4.2,4.55,150615.43098534,679837.600121488454
1644278400,2022-02-08 00:00:00,ROUTE/USDT,5.3445,5.3586,4.1834,4.3972,330766.78759235,1548191.942165888046
