https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FCON,Volume USDT
1660176000,2022-08-11 00:00:00,FCON/USDT,0.000607,0.000617,0.000571,0.000587,95971047.6449,56533.1776276945
1660089600,2022-08-10 00:00:00,FCON/USDT,0.000603,0.000627,0.000592,0.000609,96179844.9008,58473.273223329
1660003200,2022-08-09 00:00:00,FCON/USDT,0.000612,0.000613,0.0006,0.000604,70411269.25,42792.6530512947
1659916800,2022-08-08 00:00:00,FCON/USDT,0.000619,0.000629,0.000585,0.000611,88211758.9842,54179.986165876
1659830400,2022-08-07 00:00:00,FCON/USDT,0.000624,0.000642,0.00061,0.000619,76724444.8388,47817.6502674915
1659744000,2022-08-06 00:00:00,FCON/USDT,0.000633,0.000643,0.000611,0.000624,98702755.4239,61859.78483512
1659657600,2022-08-05 00:00:00,FCON/USDT,0.000606,0.00077,0.0006,0.000632,223749001.1153,145909.9256599026
1659571200,2022-08-04 00:00:00,FCON/USDT,0.000605,0.000619,0.000601,0.000606,68878717.6738,41805.9638137197
1659484800,2022-08-03 00:00:00,FCON/USDT,0.000619,0.000625,0.000594,0.000603,75251026.8026,45588.6517957853
1659398400,2022-08-02 00:00:00,FCON/USDT,0.000609,0.000633,0.0006,0.000619,85618775.3503,52310.655001247
1659312000,2022-08-01 00:00:00,FCON/USDT,0.000609,0.000628,0.0006,0.000609,71916725.5322,43737.6520125052
1659225600,2022-07-31 00:00:00,FCON/USDT,0.000617,0.000636,0.000602,0.00061,74270192.6644,45914.7986961184
1659139200,2022-07-30 00:00:00,FCON/USDT,0.000635,0.000648,0.0006,0.000618,92687149.351,58190.5907280828
1659052800,2022-07-29 00:00:00,FCON/USDT,0.000653,0.000655,0.000612,0.000635,84678315.058,53239.104768774
1658966400,2022-07-28 00:00:00,FCON/USDT,0.000635,0.000705,0.000635,0.000653,107865213.4372,70074.4386676494
1658880000,2022-07-27 00:00:00,FCON/USDT,0.000705,0.000754,0.000626,0.000635,184349064.3915,127563.9634230229
1658793600,2022-07-26 00:00:00,FCON/USDT,0.000597,0.00155,0.000595,0.000702,848554038.12891617,676119.58981112562559
1658707200,2022-07-25 00:00:00,FCON/USDT,0.000627,0.000627,0.000592,0.000597,82225408.065,50271.7646290118
1658620800,2022-07-24 00:00:00,FCON/USDT,0.00063,0.000648,0.000613,0.000627,84853614.6756,53410.3763638668
1658534400,2022-07-23 00:00:00,FCON/USDT,0.000644,0.000653,0.000627,0.000629,74469507.7807,47602.5645033794
1658448000,2022-07-22 00:00:00,FCON/USDT,0.000639,0.000655,0.000627,0.000644,81717663.1862,52199.9117584207
1658361600,2022-07-21 00:00:00,FCON/USDT,0.000652,0.000654,0.000619,0.000639,79353469.43056218,50999.00919016798942
1658275200,2022-07-20 00:00:00,FCON/USDT,0.000677,0.000687,0.000634,0.000651,60148987.79430648,39663.56899117888874
1658188800,2022-07-19 00:00:00,FCON/USDT,0.000677,0.000683,0.000657,0.000677,58109376.67337564,38962.36258245982181
1658102400,2022-07-18 00:00:00,FCON/USDT,0.000686,0.000691,0.000656,0.000677,92294496.84052619,62217.46111895700176
1658016000,2022-07-17 00:00:00,FCON/USDT,0.000686,0.000698,0.00068,0.000686,66956197.76000889,46172.80626595519462
1657929600,2022-07-16 00:00:00,FCON/USDT,0.000706,0.000736,0.000665,0.000687,89569889.36752795,63305.65602089916572
1657843200,2022-07-15 00:00:00,FCON/USDT,0.000703,0.000728,0.000686,0.000707,66650093.73853556,46694.10879525457885
1657756800,2022-07-14 00:00:00,FCON/USDT,0.000707,0.00071,0.000696,0.000703,45469864.33872811,31906.28361258878944
1657670400,2022-07-13 00:00:00,FCON/USDT,0.000704,0.00071,0.000687,0.000708,59349027.25280447,41683.83420616241685
1657584000,2022-07-12 00:00:00,FCON/USDT,0.000705,0.000715,0.0007,0.000704,50872788.66338238,36008.83806908426217
1657497600,2022-07-11 00:00:00,FCON/USDT,0.000722,0.000726,0.000705,0.000705,59111248.94283969,42336.08094054885051
1657411200,2022-07-10 00:00:00,FCON/USDT,0.000744,0.000745,0.000685,0.000721,47046598.97163818,33881.5739654825926
1657324800,2022-07-09 00:00:00,FCON/USDT,0.000748,0.000758,0.000722,0.000741,54535964.13156422,40766.10053531116423
1657238400,2022-07-08 00:00:00,FCON/USDT,0.000766,0.0008,0.000731,0.000749,65911968.61141247,50217.19583488991837
1657152000,2022-07-07 00:00:00,FCON/USDT,0.000764,0.000796,0.00075,0.000765,77930304.95846245,60202.42939014713696
1657065600,2022-07-06 00:00:00,FCON/USDT,0.000775,0.00079,0.000742,0.000765,51243034.30651573,39636.82973230144686
1656979200,2022-07-05 00:00:00,FCON/USDT,0.000766,0.000777,0.00076,0.000775,43024190.1779298,33002.3494635333647
1656892800,2022-07-04 00:00:00,FCON/USDT,0.000777,0.000778,0.000752,0.000766,36590975.02344761,28192.58602898562204
1656806400,2022-07-03 00:00:00,FCON/USDT,0.000805,0.000808,0.000772,0.000777,45345076.08222567,35993.28622879427968
1656720000,2022-07-02 00:00:00,FCON/USDT,0.000802,0.000814,0.000786,0.000806,50186418.97888522,40081.62832180058477
1656633600,2022-07-01 00:00:00,FCON/USDT,0.000821,0.000823,0.000799,0.000803,35316464.42111329,28486.89136919561172
1656547200,2022-06-30 00:00:00,FCON/USDT,0.000849,0.000849,0.000765,0.000821,61788283.22480615,50664.36270968092619
1656460800,2022-06-29 00:00:00,FCON/USDT,0.000862,0.00087,0.000837,0.000849,50373246.88313719,43129.69777752298307
1656374400,2022-06-28 00:00:00,FCON/USDT,0.000899,0.000907,0.000857,0.000862,63706707.16315402,56171.36851698229575
1656288000,2022-06-27 00:00:00,FCON/USDT,0.000948,0.000949,0.000889,0.000904,54091598.50538827,49831.30102672480898
1656201600,2022-06-26 00:00:00,FCON/USDT,0.000965,0.000966,0.000931,0.000946,49652359.18384717,47443.78055434361908
1656115200,2022-06-25 00:00:00,FCON/USDT,0.000962,0.00098,0.000952,0.000965,42093861.37288513,40637.25085872171502
1656028800,2022-06-24 00:00:00,FCON/USDT,0.000969,0.000972,0.000948,0.000962,44034213.59912601,42361.48106773061265
1655942400,2022-06-23 00:00:00,FCON/USDT,0.000972,0.000999,0.000965,0.000968,42114550.22208607,41101.93828872881383
1655856000,2022-06-22 00:00:00,FCON/USDT,0.000999,0.001003,0.000972,0.000972,43476255.90571598,42997.0078396319234
1655769600,2022-06-21 00:00:00,FCON/USDT,0.001042,0.001049,0.00098,0.000998,54149446.36091188,55390.08718949274195
1655683200,2022-06-20 00:00:00,FCON/USDT,0.001029,0.001048,0.001027,0.001042,39515959.68039952,40880.51561512449045
1655596800,2022-06-19 00:00:00,FCON/USDT,0.001022,0.001049,0.001019,0.001033,42812090.37293638,44037.23227185863358
1655510400,2022-06-18 00:00:00,FCON/USDT,0.001033,0.001053,0.001017,0.001022,46892047.55662785,48346.86534549235604
1655424000,2022-06-17 00:00:00,FCON/USDT,0.001033,0.001039,0.001026,0.001034,37450869.6646977,38670.49637869134239
1655337600,2022-06-16 00:00:00,FCON/USDT,0.00105,0.001053,0.001027,0.001033,39902340.62933383,41407.75205578133782
1655251200,2022-06-15 00:00:00,FCON/USDT,0.001052,0.001062,0.001038,0.001049,35282724.19572135,37055.85784266166402
1655164800,2022-06-14 00:00:00,FCON/USDT,0.001057,0.001064,0.001047,0.001052,35385726.73712273,37391.13252766557598
1655078400,2022-06-13 00:00:00,FCON/USDT,0.001084,0.001084,0.001019,0.001057,45331666.14264683,48202.38548415977042
1654992000,2022-06-12 00:00:00,FCON/USDT,0.001085,0.001093,0.001076,0.001084,36748587.34412775,39804.45190368908183
1654905600,2022-06-11 00:00:00,FCON/USDT,0.001103,0.00111,0.001086,0.001086,39858737.84122474,43818.11834533665867
1654819200,2022-06-10 00:00:00,FCON/USDT,0.001131,0.001131,0.00109,0.001103,50195724.30703517,55933.8018430333129
1654732800,2022-06-09 00:00:00,FCON/USDT,0.001151,0.001155,0.00112,0.001131,42181146.40553746,47928.13162767489528
1654646400,2022-06-08 00:00:00,FCON/USDT,0.001125,0.001158,0.001124,0.001151,51010587.42248831,58014.84703315422193
1654560000,2022-06-07 00:00:00,FCON/USDT,0.001183,0.001184,0.001113,0.001131,65966412.67932689,75750.18950734978416
1654473600,2022-06-06 00:00:00,FCON/USDT,0.00114,0.001273,0.001129,0.001181,138869233.28403391,166567.3902517681321
1654387200,2022-06-05 00:00:00,FCON/USDT,0.00113,0.00123,0.001128,0.001139,113996670.3794789,132980.36394700576289
1654300800,2022-06-04 00:00:00,FCON/USDT,0.001156,0.001162,0.001127,0.001134,44012479.74136989,50290.12044445564084
1654214400,2022-06-03 00:00:00,FCON/USDT,0.001129,0.001165,0.001126,0.001159,45400203.33589216,52006.82359606806989
1654128000,2022-06-02 00:00:00,FCON/USDT,0.001148,0.001166,0.001123,0.001129,47799404.72743419,54649.16093209831945
1654041600,2022-06-01 00:00:00,FCON/USDT,0.001216,0.0013,0.001141,0.00115,85725302.47766839,102925.50150807097487
1653955200,2022-05-31 00:00:00,FCON/USDT,0.001205,0.001258,0.001163,0.001216,83627286.72253224,100573.61983473742328
1653868800,2022-05-30 00:00:00,FCON/USDT,0.001202,0.001211,0.001192,0.001202,42873538.29316884,51519.05227296044047
1653782400,2022-05-29 00:00:00,FCON/USDT,0.001185,0.001242,0.001185,0.001202,72246478.4400575,87538.40553175358541
1653696000,2022-05-28 00:00:00,FCON/USDT,0.001202,0.001217,0.001178,0.00118,44658249.92079007,53370.27763609648189
1653609600,2022-05-27 00:00:00,FCON/USDT,0.001233,0.001244,0.001188,0.001199,56369049.88055812,68370.17885135728214
1653523200,2022-05-26 00:00:00,FCON/USDT,0.001275,0.001275,0.001226,0.001229,49304247.69823272,61645.70391527943956
1653436800,2022-05-25 00:00:00,FCON/USDT,0.001305,0.00132,0.001258,0.001275,45980568.68948285,59393.90074109658286
1653350400,2022-05-24 00:00:00,FCON/USDT,0.001317,0.001332,0.001259,0.001307,57598202.55934368,74498.0178478104793
1653264000,2022-05-23 00:00:00,FCON/USDT,0.001388,0.001408,0.001276,0.001317,22682046.47375139,30509.15395473770818
1653177600,2022-05-22 00:00:00,FCON/USDT,0.001347,0.00141,0.001328,0.001378,32197866.08975616,44230.09005027472687
1653091200,2022-05-21 00:00:00,FCON/USDT,0.001498,0.00155,0.001307,0.001347,103354429.20835369,147520.81427615190043
1653004800,2022-05-20 00:00:00,FCON/USDT,0.001256,0.0017,0.001249,0.001498,336620545.52391146,492173.96278341295469
1652918400,2022-05-19 00:00:00,FCON/USDT,0.001272,0.001287,0.001241,0.001256,16023557.48590006,20203.64223397712688
1652832000,2022-05-18 00:00:00,FCON/USDT,0.001306,0.001337,0.001252,0.001274,29404656.76255127,38073.39034619957633
1652745600,2022-05-17 00:00:00,FCON/USDT,0.001184,0.001342,0.001174,0.001296,57909069.38008814,73163.32444360483814
1652659200,2022-05-16 00:00:00,FCON/USDT,0.001232,0.001269,0.001175,0.001175,6220091.79399332,7522.01671180179336
1652572800,2022-05-15 00:00:00,FCON/USDT,0.001198,0.00127,0.001143,0.001234,17558522.88449651,21254.6086713104423
1652486400,2022-05-14 00:00:00,FCON/USDT,0.00116,0.001269,0.001127,0.001203,21930551.40503968,26238.14339877264118
1652400000,2022-05-13 00:00:00,FCON/USDT,0.001172,0.001299,0.001121,0.001158,15167723.75551321,18110.68459037515556
1652313600,2022-05-12 00:00:00,FCON/USDT,0.001337,0.001337,0.001148,0.001167,23529590.13665439,29501.58916796710923
1652227200,2022-05-11 00:00:00,FCON/USDT,0.001418,0.001427,0.001309,0.001345,24465946.11992394,33233.64618926142469
1652140800,2022-05-10 00:00:00,FCON/USDT,0.001445,0.001478,0.001413,0.001418,12630706.56921529,18234.72695932515635
1652054400,2022-05-09 00:00:00,FCON/USDT,0.001569,0.001587,0.001429,0.001454,38403817.0406111,58091.11318845158991
1651968000,2022-05-08 00:00:00,FCON/USDT,0.001684,0.001888,0.001558,0.00157,87124723.56384992,148381.11727977991991
1651881600,2022-05-07 00:00:00,FCON/USDT,0.001707,0.001716,0.001636,0.001686,16944767.53437388,28365.4297690483245
1651795200,2022-05-06 00:00:00,FCON/USDT,0.001786,0.00195,0.001676,0.001707,85298682.82485925,154596.65789997541616
1651708800,2022-05-05 00:00:00,FCON/USDT,0.001655,0.0021,0.001628,0.001786,155007687.29709219,283140.75164251099514
1651622400,2022-05-04 00:00:00,FCON/USDT,0.001519,0.00179,0.001506,0.001655,115033397.75135731,188222.10291792051237
1651536000,2022-05-03 00:00:00,FCON/USDT,0.001517,0.001544,0.001497,0.001519,5725276.14551485,8695.67777086282154
1651449600,2022-05-02 00:00:00,FCON/USDT,0.001503,0.00153,0.001502,0.001508,4339861.49969209,6589.14954933879098
1651363200,2022-05-01 00:00:00,FCON/USDT,0.001542,0.001548,0.001498,0.001503,10636701.04299828,16195.6750268584635
1651276800,2022-04-30 00:00:00,FCON/USDT,0.001597,0.001638,0.001541,0.001541,17040585.15503462,27177.91977026521606
1651190400,2022-04-29 00:00:00,FCON/USDT,0.001587,0.002253,0.001558,0.001597,159537817.94690303,285747.2643580092295
1651104000,2022-04-28 00:00:00,FCON/USDT,0.001611,0.00169,0.001573,0.001587,22726206.23483103,37009.89893048496235
1651017600,2022-04-27 00:00:00,FCON/USDT,0.001629,0.0017,0.001573,0.001612,23015846.34637087,37510.55543766343004
1650931200,2022-04-26 00:00:00,FCON/USDT,0.001702,0.00175,0.001542,0.001628,39026586.0926755,64110.64967677896362
1650844800,2022-04-25 00:00:00,FCON/USDT,0.001822,0.001828,0.001703,0.001703,17322453.38342143,30543.25327040151014
1650758400,2022-04-24 00:00:00,FCON/USDT,0.001887,0.001897,0.001786,0.001823,19807900.32412681,36456.33140484660924
1650672000,2022-04-23 00:00:00,FCON/USDT,0.001929,0.001984,0.001859,0.001887,8946416.78678636,16976.36164036302529
1650585600,2022-04-22 00:00:00,FCON/USDT,0.002023,0.002107,0.001873,0.00194,18056037.21876111,36149.44099674982961
1650499200,2022-04-21 00:00:00,FCON/USDT,0.00208,0.002143,0.002014,0.002037,30164103.49921812,62411.30061706072635
1650412800,2022-04-20 00:00:00,FCON/USDT,0.00203,0.002367,0.001978,0.002081,63138705.87191505,133789.45302952341655
1650326400,2022-04-19 00:00:00,FCON/USDT,0.002068,0.002115,0.00201,0.00203,14170919.73991081,29122.98715397364364
1650240000,2022-04-18 00:00:00,FCON/USDT,0.002093,0.002109,0.002032,0.002079,12285419.86059003,25510.03874802256316
1650153600,2022-04-17 00:00:00,FCON/USDT,0.002164,0.002174,0.001939,0.002093,20332126.83300074,42826.08805283375332
1650067200,2022-04-16 00:00:00,FCON/USDT,0.002202,0.002243,0.002131,0.002153,17792823.73372413,38844.62202717014252
1649980800,2022-04-15 00:00:00,FCON/USDT,0.002269,0.002275,0.002184,0.002217,12665349.42014148,28132.67543766052779
1649894400,2022-04-14 00:00:00,FCON/USDT,0.002303,0.002314,0.002224,0.002269,7663312.22741745,17392.15748958032884
1649808000,2022-04-13 00:00:00,FCON/USDT,0.002316,0.002367,0.002224,0.002303,17762411.0320436,41078.50619190717901
1649721600,2022-04-12 00:00:00,FCON/USDT,0.002307,0.002393,0.002296,0.002316,8253940.64054382,19313.98569024681061
1649635200,2022-04-11 00:00:00,FCON/USDT,0.002437,0.002442,0.002307,0.002307,20415116.63895543,48722.82854074326318
1649548800,2022-04-10 00:00:00,FCON/USDT,0.002446,0.002503,0.002408,0.002437,23925555.34016362,58536.25504372491589
1649462400,2022-04-09 00:00:00,FCON/USDT,0.002479,0.002584,0.002385,0.002452,21810884.59500612,53849.68657651585764
1649376000,2022-04-08 00:00:00,FCON/USDT,0.002504,0.002629,0.002454,0.00248,37324477.42240628,94607.83862654126858
1649289600,2022-04-07 00:00:00,FCON/USDT,0.002501,0.00268,0.002454,0.002518,33958079.88568161,86820.28741899631796
1649203200,2022-04-06 00:00:00,FCON/USDT,0.002551,0.002645,0.002454,0.002511,31651038.71772197,80172.91737399555957
1649116800,2022-04-05 00:00:00,FCON/USDT,0.002642,0.002939,0.002498,0.00255,57983351.8557175,154190.54300986452851
1649030400,2022-04-04 00:00:00,FCON/USDT,0.002678,0.002807,0.002556,0.002642,53115453.92434946,141949.57503815371081
1648944000,2022-04-03 00:00:00,FCON/USDT,0.002598,0.002949,0.00255,0.002678,116887083.24476147,318465.53476534083622
1648857600,2022-04-02 00:00:00,FCON/USDT,0.002554,0.002638,0.002512,0.002599,24362548.48229374,62796.01442883340367
1648771200,2022-04-01 00:00:00,FCON/USDT,0.002515,0.0026,0.002476,0.002554,29978004.69509094,75919.27959425237274
1648684800,2022-03-31 00:00:00,FCON/USDT,0.002635,0.002674,0.0025,0.002513,82802201.06275905,213638.33952850538848
1648598400,2022-03-30 00:00:00,FCON/USDT,0.002453,0.003647,0.002447,0.002636,405043149.00606162,1225588.34352771064008
1648512000,2022-03-29 00:00:00,FCON/USDT,0.002525,0.002593,0.002416,0.002455,23679656.57029556,58809.49690543640205
1648425600,2022-03-28 00:00:00,FCON/USDT,0.002465,0.002598,0.002448,0.00254,41728383.14234673,105341.92603638022875
1648339200,2022-03-27 00:00:00,FCON/USDT,0.002481,0.002543,0.002384,0.002466,26423241.78389957,65212.07856796820804
1648252800,2022-03-26 00:00:00,FCON/USDT,0.00249,0.002532,0.002425,0.002481,17413411.86254924,43088.34703224627162
1648166400,2022-03-25 00:00:00,FCON/USDT,0.002629,0.002708,0.002415,0.00249,47313272.31424972,119919.8190403753925
1648080000,2022-03-24 00:00:00,FCON/USDT,0.002611,0.002732,0.002522,0.002638,30388458.40660913,79745.73335394786146
1647993600,2022-03-23 00:00:00,FCON/USDT,0.002669,0.002686,0.002587,0.002611,15391291.36625157,40483.92671920121715
1647907200,2022-03-22 00:00:00,FCON/USDT,0.002556,0.002714,0.002551,0.002669,25446657.64256443,66936.27124225572878
1647820800,2022-03-21 00:00:00,FCON/USDT,0.002794,0.002794,0.002502,0.00257,41560637.27692427,109730.10171388221329
1647734400,2022-03-20 00:00:00,FCON/USDT,0.002678,0.003245,0.002591,0.002794,109071119.14168658,315163.82064433812252
1647648000,2022-03-19 00:00:00,FCON/USDT,0.002558,0.0028,0.002476,0.002685,58507926.52257377,153229.16440758053828
1647561600,2022-03-18 00:00:00,FCON/USDT,0.002554,0.002631,0.00248,0.002558,45674476.39783966,116798.84222094967639
1647475200,2022-03-17 00:00:00,FCON/USDT,0.002507,0.002577,0.00244,0.002547,25771756.49180077,64043.11316738622068
1647388800,2022-03-16 00:00:00,FCON/USDT,0.002549,0.002621,0.002461,0.00251,30159604.79175458,76795.00562819995297
1647302400,2022-03-15 00:00:00,FCON/USDT,0.002696,0.00272,0.002522,0.002567,31061976.23426601,81411.15043584844593
1647216000,2022-03-14 00:00:00,FCON/USDT,0.002869,0.002884,0.00258,0.002696,57348950.77504625,154886.87755781432777
1647129600,2022-03-13 00:00:00,FCON/USDT,0.00301,0.003418,0.002859,0.00287,257814152.65288021,809891.13651957104687
1647043200,2022-03-12 00:00:00,FCON/USDT,0.002444,0.00345,0.002441,0.00301,232244422.99616619,690260.63343436265887
1646956800,2022-03-11 00:00:00,FCON/USDT,0.00253,0.002557,0.002444,0.00245,10055195.73486782,25092.21507974413821
1646870400,2022-03-10 00:00:00,FCON/USDT,0.002592,0.002651,0.002483,0.002533,14728024.41544616,37642.97615563396059
1646784000,2022-03-09 00:00:00,FCON/USDT,0.002616,0.002701,0.002517,0.002592,28196619.46233094,73053.68031964817866
1646697600,2022-03-08 00:00:00,FCON/USDT,0.002688,0.002692,0.0026,0.002617,5653841.09886578,14917.60495246211562
1646611200,2022-03-07 00:00:00,FCON/USDT,0.002844,0.002854,0.002506,0.002692,19227584.20055103,52830.05363059683297
1646524800,2022-03-06 00:00:00,FCON/USDT,0.002987,0.002987,0.002803,0.002844,8800674.49924559,25379.845169544013
1646438400,2022-03-05 00:00:00,FCON/USDT,0.003,0.003,0.002932,0.002967,5850992.10889632,17329.76055507365503
1646352000,2022-03-04 00:00:00,FCON/USDT,0.003235,0.003236,0.002975,0.002991,25772363.98321234,79611.21107966882698
1646265600,2022-03-03 00:00:00,FCON/USDT,0.003238,0.003405,0.003194,0.003235,34911913.69863516,114915.96534084470612
1646179200,2022-03-02 00:00:00,FCON/USDT,0.003189,0.003264,0.003094,0.003238,17107900.55144455,54448.1759048386159
1646092800,2022-03-01 00:00:00,FCON/USDT,0.003147,0.0033,0.003141,0.003189,22970363.28996468,73902.05456539647781
1646006400,2022-02-28 00:00:00,FCON/USDT,0.00307,0.003522,0.002999,0.003161,54343850.41503489,170729.61843739045297
1645920000,2022-02-27 00:00:00,FCON/USDT,0.003228,0.003249,0.003,0.003073,17873083.44539046,55884.60089851047924
1645833600,2022-02-26 00:00:00,FCON/USDT,0.003113,0.003314,0.003112,0.003229,13967530.92459165,45281.29527209631575
1645747200,2022-02-25 00:00:00,FCON/USDT,0.003083,0.003393,0.002838,0.003122,35066499.34273077,110244.07021961060745
1645660800,2022-02-24 00:00:00,FCON/USDT,0.003256,0.003288,0.0029,0.003083,23856371.85012356,74237.17334001306897
1645574400,2022-02-23 00:00:00,FCON/USDT,0.003467,0.003501,0.003256,0.003256,21804799.6017314,73909.44623772615536
1645488000,2022-02-22 00:00:00,FCON/USDT,0.003651,0.003684,0.00344,0.003467,21662383.07292129,76340.09578933624341
1645401600,2022-02-21 00:00:00,FCON/USDT,0.003758,0.003995,0.00363,0.003651,37063527.04930202,139501.38091316618372
1645315200,2022-02-20 00:00:00,FCON/USDT,0.00422,0.004242,0.003718,0.00378,41361394.80726905,160772.73398690838403
1645228800,2022-02-19 00:00:00,FCON/USDT,0.004094,0.005079,0.004054,0.00422,96823539.41920803,426165.83662098660734
1645142400,2022-02-18 00:00:00,FCON/USDT,0.004312,0.004486,0.003939,0.004109,83144016.77248203,349284.82581086016913
1645056000,2022-02-17 00:00:00,FCON/USDT,0.005337,0.0065,0.004156,0.004312,331362727.92132048,1758703.14704535613232
1644969600,2022-02-16 00:00:00,FCON/USDT,0.003166,0.006,0.003076,0.005341,549721722.09739123,2664295.89624021353975
1644883200,2022-02-15 00:00:00,FCON/USDT,0.002871,0.003621,0.002826,0.003165,51380219.44782656,160548.42709251355146
1644796800,2022-02-14 00:00:00,FCON/USDT,0.002827,0.003056,0.00278,0.00287,32806913.69296119,94263.93838476249378
1644710400,2022-02-13 00:00:00,FCON/USDT,0.002795,0.003348,0.002757,0.002827,46784768.64272614,138319.52303079798882
1644624000,2022-02-12 00:00:00,FCON/USDT,0.002711,0.00324,0.00261,0.002781,45457526.32588622,128621.49283561288028
1644537600,2022-02-11 00:00:00,FCON/USDT,0.002886,0.002986,0.002653,0.00271,22896888.97058479,63792.63911437650782
1644451200,2022-02-10 00:00:00,FCON/USDT,0.003079,0.003099,0.002865,0.002887,14534161.96649765,43376.95197643846084
1644364800,2022-02-09 00:00:00,FCON/USDT,0.003165,0.00317,0.00297,0.003079,70673628.76063065,216968.35781379469728
