https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TRIAS,Volume USDT
1656374400,2022-06-28 00:00:00,TRIAS/USDT,1.29862,1.35888,1.25701,1.26357,462732.09422253,602682.0098213467242
1656288000,2022-06-27 00:00:00,TRIAS/USDT,1.30449,1.3613,1.28002,1.3004,364237.43360063,477272.6980554688919
1656201600,2022-06-26 00:00:00,TRIAS/USDT,1.35405,1.4,1.30096,1.30707,426551.58947518,575193.0656536200973
1656115200,2022-06-25 00:00:00,TRIAS/USDT,1.36262,1.37,1.3,1.35073,391176.37282553,523722.2646074496387
1656028800,2022-06-24 00:00:00,TRIAS/USDT,1.3515,1.37925,1.27967,1.36262,638282.20115215,846421.1758858577199
1655942400,2022-06-23 00:00:00,TRIAS/USDT,1.24605,1.39382,1.246,1.35142,563706.75261622,746558.9867204808192
1655856000,2022-06-22 00:00:00,TRIAS/USDT,1.31327,1.3374,1.24,1.24709,554767.85865541,710447.7085549595398
1655769600,2022-06-21 00:00:00,TRIAS/USDT,1.33914,1.4289,1.30101,1.3098,803514.16339295,1089363.1467963348042
1655683200,2022-06-20 00:00:00,TRIAS/USDT,1.29861,1.41575,1.24929,1.33951,753731.30272008,988592.7395776598418
1655596800,2022-06-19 00:00:00,TRIAS/USDT,1.22089,1.30449,1.16708,1.29861,800911.7602622,983170.2516882853246
1655510400,2022-06-18 00:00:00,TRIAS/USDT,1.24647,1.28508,1.12964,1.22126,783617.0633627,945032.1044432376842
1655424000,2022-06-17 00:00:00,TRIAS/USDT,1.27,1.32497,1.241,1.25123,453767.16202584,579969.6729978859836
1655337600,2022-06-16 00:00:00,TRIAS/USDT,1.41148,1.4338,1.256,1.27,653294.00213562,859260.8702228017557
1655251200,2022-06-15 00:00:00,TRIAS/USDT,1.32477,1.45,1.23,1.4137,1095345.92370867,1451414.5170256821616
1655164800,2022-06-14 00:00:00,TRIAS/USDT,1.2697,1.445,1.23222,1.32957,880124.01614102,1182821.7049652776733
1655078400,2022-06-13 00:00:00,TRIAS/USDT,1.29997,1.39925,1.16014,1.27098,1338726.61337035,1698232.9130856431563
1654992000,2022-06-12 00:00:00,TRIAS/USDT,1.41738,1.43,1.3,1.3,608640.8391639,832537.936854235372
1654905600,2022-06-11 00:00:00,TRIAS/USDT,1.45482,1.56801,1.357,1.41681,792910.18935605,1141602.4796058598098
1654819200,2022-06-10 00:00:00,TRIAS/USDT,1.60108,1.60807,1.38001,1.4508,778044.13543884,1156491.2284523903101
1654732800,2022-06-09 00:00:00,TRIAS/USDT,1.72201,1.72649,1.6,1.60108,675565.40330545,1118721.377155243716
1654646400,2022-06-08 00:00:00,TRIAS/USDT,1.78505,1.8229,1.68,1.72254,519041.26029398,906722.5627786730762
1654560000,2022-06-07 00:00:00,TRIAS/USDT,1.82939,1.84999,1.72698,1.78552,501516.67692546,895760.5872691086613
1654473600,2022-06-06 00:00:00,TRIAS/USDT,1.82475,1.9582,1.776,1.83024,434805.2245871,811457.0732683579825
1654387200,2022-06-05 00:00:00,TRIAS/USDT,1.85559,1.89,1.79,1.82475,296893.65383886,544364.4944225864243
1654300800,2022-06-04 00:00:00,TRIAS/USDT,1.80445,1.884,1.76075,1.85285,237039.51576784,431145.9656775349987
1654214400,2022-06-03 00:00:00,TRIAS/USDT,1.89508,1.9,1.75,1.80999,258088.26539547,468846.0006276998818
1654128000,2022-06-02 00:00:00,TRIAS/USDT,1.81654,1.91,1.79086,1.89634,298427.87708876,552478.4908194363875
1654041600,2022-06-01 00:00:00,TRIAS/USDT,2.03885,2.056,1.78553,1.82171,556598.09583396,1055934.1921097178386
1653955200,2022-05-31 00:00:00,TRIAS/USDT,2.13773,2.15,1.95,2.03968,480316.75352782,984008.8318578203346
1653868800,2022-05-30 00:00:00,TRIAS/USDT,1.89923,2.16008,1.88,2.13955,604744.57302058,1234125.5543468467008
1653782400,2022-05-29 00:00:00,TRIAS/USDT,1.7536,1.97,1.744,1.9,375018.00887038,699267.5233994014014
1653696000,2022-05-28 00:00:00,TRIAS/USDT,1.71289,1.76879,1.6658,1.7536,468573.56487743,801030.9389610766999
1653609600,2022-05-27 00:00:00,TRIAS/USDT,1.85987,1.8607,1.61985,1.71289,706012.63249767,1217354.3826959273183
1653523200,2022-05-26 00:00:00,TRIAS/USDT,2.01318,2.06999,1.75,1.86,706162.26432674,1327330.2829924280358
1653436800,2022-05-25 00:00:00,TRIAS/USDT,2.07509,2.15,2.00001,2.01778,369079.15500186,761615.5071850894105
1653350400,2022-05-24 00:00:00,TRIAS/USDT,2.03999,2.18779,1.96521,2.08103,438971.58311074,905769.1692381137248
1653264000,2022-05-23 00:00:00,TRIAS/USDT,2.12816,2.23918,2.03011,2.03999,578373.19028378,1229886.1841010735853
1653177600,2022-05-22 00:00:00,TRIAS/USDT,2.0923,2.1671,2.065,2.13731,345584.86832269,729853.2719372675569
1653091200,2022-05-21 00:00:00,TRIAS/USDT,2.01774,2.15,2,2.09237,335357.12020761,700742.3702423624486
1653004800,2022-05-20 00:00:00,TRIAS/USDT,2.13269,2.209,1.93525,2.02012,570823.38004145,1176017.5275137622363
1652918400,2022-05-19 00:00:00,TRIAS/USDT,1.97554,2.202,1.9255,2.13424,621215.67425396,1291691.113723192227
1652832000,2022-05-18 00:00:00,TRIAS/USDT,2.26784,2.34,1.97,1.97489,691930.81650382,1443132.0056535121441
1652745600,2022-05-17 00:00:00,TRIAS/USDT,2.10583,2.3499,2.04415,2.26262,680656.40063723,1508687.3214290718118
1652659200,2022-05-16 00:00:00,TRIAS/USDT,2.37217,2.397,1.9506,2.1061,992179.47816378,2100272.1458107967673
1652572800,2022-05-15 00:00:00,TRIAS/USDT,2.11999,2.4443,2.01001,2.37952,719524.95786439,1607217.2238491693184
1652486400,2022-05-14 00:00:00,TRIAS/USDT,1.851,2.5,1.7509,2.11999,1111414.52387753,2198328.6900664977338
1652400000,2022-05-13 00:00:00,TRIAS/USDT,1.76363,2.28557,1.68,1.85715,1151067.23730792,2305038.3047594864584
1652313600,2022-05-12 00:00:00,TRIAS/USDT,1.76419,2.15,1.33735,1.77224,1974736.71700915,3268985.3845034888578
1652227200,2022-05-11 00:00:00,TRIAS/USDT,2.82061,2.90565,1.612,1.76419,2056637.8916549,4545942.4477243212509
1652140800,2022-05-10 00:00:00,TRIAS/USDT,2.67785,3.367,2.51,2.83628,1257752.81698092,3722299.365838196793
1652054400,2022-05-09 00:00:00,TRIAS/USDT,3.226,3.36391,2.63,2.67995,1030952.98996082,3041079.762973873162
1651968000,2022-05-08 00:00:00,TRIAS/USDT,3.43848,3.48144,3.17101,3.22538,474634.86461775,1555224.8058646991076
1651881600,2022-05-07 00:00:00,TRIAS/USDT,3.46105,3.79,3.21,3.43688,328538.32594529,1111654.0304274333191
1651795200,2022-05-06 00:00:00,TRIAS/USDT,3.69997,3.70844,3.25005,3.45131,576920.76463394,2006283.8262138061324
1651708800,2022-05-05 00:00:00,TRIAS/USDT,4.16998,4.24511,3.5,3.69997,726947.44281244,2812505.7875042462444
1651622400,2022-05-04 00:00:00,TRIAS/USDT,3.67539,4.19612,3.64738,4.16637,652025.34252313,2534544.3985789173643
1651536000,2022-05-03 00:00:00,TRIAS/USDT,3.6087,3.8163,3.57587,3.68477,357191.6152733,1313621.1640586081127
1651449600,2022-05-02 00:00:00,TRIAS/USDT,3.74559,3.911,3.55,3.61752,507022.30629063,1889311.5738553245532
1651363200,2022-05-01 00:00:00,TRIAS/USDT,3.5262,3.95471,3.51602,3.75565,452663.81546946,1673364.2190393513153
1651276800,2022-04-30 00:00:00,TRIAS/USDT,3.86093,4,3.5,3.5262,383662.10675217,1438228.2309672643988
1651190400,2022-04-29 00:00:00,TRIAS/USDT,4.16298,4.24998,3.71,3.85864,631978.90724611,2504720.6352823807811
1651104000,2022-04-28 00:00:00,TRIAS/USDT,4.2739,4.42399,4.11,4.17,702241.61546768,2994620.4298569987191
1651017600,2022-04-27 00:00:00,TRIAS/USDT,4.5378,4.63838,4.18224,4.27391,683210.69922984,3003672.8139172787573
1650931200,2022-04-26 00:00:00,TRIAS/USDT,5.06912,5.1983,4.44205,4.552,780637.058666,3681043.5952633731911
1650844800,2022-04-25 00:00:00,TRIAS/USDT,4.66462,5.33902,4.3,5.06944,873970.24667361,4112389.1445746608948
1650758400,2022-04-24 00:00:00,TRIAS/USDT,4.84,5.13295,4.65,4.6783,536459.36091786,2615183.6893433943758
1650672000,2022-04-23 00:00:00,TRIAS/USDT,5.25938,5.29152,4.81987,4.83671,643290.8497515,3289761.5101469066132
1650585600,2022-04-22 00:00:00,TRIAS/USDT,5.68,5.7132,5.07936,5.25041,613658.63855587,3287970.3395308262746
1650499200,2022-04-21 00:00:00,TRIAS/USDT,5.82343,6.20046,5.5,5.69482,887850.05192143,5241987.1968964920469
1650412800,2022-04-20 00:00:00,TRIAS/USDT,5.74007,6.11292,5.58836,5.83367,604949.81360126,3501019.0272746217666
1650326400,2022-04-19 00:00:00,TRIAS/USDT,5.80554,5.95369,5.49432,5.74,486509.61333254,2802535.8628376707561
1650240000,2022-04-18 00:00:00,TRIAS/USDT,5.63356,5.833,5.0492,5.80117,775268.95959612,4179692.299429666799
1650153600,2022-04-17 00:00:00,TRIAS/USDT,5.74064,6.00862,5.6,5.63489,326986.72176803,1903013.2509377869795
1650067200,2022-04-16 00:00:00,TRIAS/USDT,6.08103,6.133,5.722,5.74064,354472.86299581,2104475.217310959399
1649980800,2022-04-15 00:00:00,TRIAS/USDT,5.94624,6.2,5.90464,6.097,407073.37756028,2477484.4339147555262
1649894400,2022-04-14 00:00:00,TRIAS/USDT,6.202,6.42135,5.86627,5.94295,682285.37388787,4191185.7273088406933
1649808000,2022-04-13 00:00:00,TRIAS/USDT,5.94704,6.28203,5.77408,6.202,622816.77171401,3752461.5932662065523
1649721600,2022-04-12 00:00:00,TRIAS/USDT,5.53744,6.41,5.52,5.94717,1154047.87456456,6824104.5406685426913
1649635200,2022-04-11 00:00:00,TRIAS/USDT,6.22786,6.5,5.47,5.53,1375931.08791803,8112944.2593427214165
1649548800,2022-04-10 00:00:00,TRIAS/USDT,6.08328,6.81,6.01106,6.22786,788772.55265256,4980036.4376717189938
1649462400,2022-04-09 00:00:00,TRIAS/USDT,5.7296,6.125,5.7296,6.0833,669139.68528792,3955289.3390223627948
1649376000,2022-04-08 00:00:00,TRIAS/USDT,6.09299,6.37639,5.67,5.71311,848853.1008888,5088439.343533204008
1649289600,2022-04-07 00:00:00,TRIAS/USDT,5.6467,6.435,5.56,6.08291,1252791.18846975,7523699.4021532733344
1649203200,2022-04-06 00:00:00,TRIAS/USDT,6.23,6.74792,5.4,5.65,1772814.64080228,10489687.6289776025317
1649116800,2022-04-05 00:00:00,TRIAS/USDT,6.12221,6.9,6.1,6.23002,1283828.92870066,8397403.7085107175328
1649030400,2022-04-04 00:00:00,TRIAS/USDT,5.73926,6.48,5.4,6.12225,1323370.75840374,7833828.0708946083243
1648944000,2022-04-03 00:00:00,TRIAS/USDT,5.09518,6.07,4.85,5.745,1092343.5678525,5954137.8202237925326
1648857600,2022-04-02 00:00:00,TRIAS/USDT,5.0124,5.54365,4.95,5.10144,939452.8966689,4905874.3822219711863
1648771200,2022-04-01 00:00:00,TRIAS/USDT,4.07261,5.19,3.94,5.0124,1369974.96608467,6331239.6094007968222
1648684800,2022-03-31 00:00:00,TRIAS/USDT,4.21946,4.42,4.00001,4.07836,835310.2464245,3510372.8264511550462
1648598400,2022-03-30 00:00:00,TRIAS/USDT,4.25829,4.43886,4.10864,4.22982,725581.1872814,3071353.1167893089886
1648512000,2022-03-29 00:00:00,TRIAS/USDT,4.37465,4.72121,4.17,4.26999,825442.11131785,3651068.4856035528133
1648425600,2022-03-28 00:00:00,TRIAS/USDT,4.555,4.89,4.29999,4.3747,1013766.22678218,4622152.4311424842342
1648339200,2022-03-27 00:00:00,TRIAS/USDT,4.0265,4.68,3.67001,4.56481,1131027.81844576,4633225.4591057028266
1648252800,2022-03-26 00:00:00,TRIAS/USDT,3.73603,4.08787,3.60207,4.02732,657943.52007453,2505117.275817240048
1648166400,2022-03-25 00:00:00,TRIAS/USDT,4.23058,4.31121,3.66943,3.7334,1415222.65851003,5648803.6854228176129
1648080000,2022-03-24 00:00:00,TRIAS/USDT,3.30455,4.34565,3.17,4.23001,2128008.71958802,7633429.0266535360284
1647993600,2022-03-23 00:00:00,TRIAS/USDT,3.33796,3.385,3.13143,3.30455,744852.65685515,2429573.5705776069315
1647907200,2022-03-22 00:00:00,TRIAS/USDT,3.28001,3.47605,3.15,3.35074,714947.48852524,2386267.7882430293224
1647820800,2022-03-21 00:00:00,TRIAS/USDT,3.41196,3.41212,3.17,3.28575,504743.84054976,1650200.8899156055792
1647734400,2022-03-20 00:00:00,TRIAS/USDT,3.57306,3.57533,3.23202,3.41901,406833.2284062,1377986.521336101473
1647648000,2022-03-19 00:00:00,TRIAS/USDT,3.47,3.73227,3.4,3.57371,408410.72477539,1442337.79866851009
1647561600,2022-03-18 00:00:00,TRIAS/USDT,3.37261,3.58496,3.23398,3.48114,360605.52470167,1228777.623203395797
1647475200,2022-03-17 00:00:00,TRIAS/USDT,3.47708,3.50128,3.3,3.37295,269659.82225537,920902.0326515514988
1647388800,2022-03-16 00:00:00,TRIAS/USDT,3.18002,3.58999,3.1,3.47872,501460.17978139,1641229.6766352337927
1647302400,2022-03-15 00:00:00,TRIAS/USDT,3.52641,3.56,3.10004,3.18002,462777.25002114,1498144.7181250879374
1647216000,2022-03-14 00:00:00,TRIAS/USDT,3.0221,3.75192,3,3.5177,617448.95578498,2099213.3470310342353
1647129600,2022-03-13 00:00:00,TRIAS/USDT,3.18318,3.25499,3,3.0349,239090.44931341,738926.0048885731021
1647043200,2022-03-12 00:00:00,TRIAS/USDT,3.22,3.2999,3.13,3.18192,241054.24456112,774399.530266944869
1646956800,2022-03-11 00:00:00,TRIAS/USDT,3.40695,3.42261,3.10462,3.22,368533.99396454,1207647.4122467953628
1646870400,2022-03-10 00:00:00,TRIAS/USDT,3.67287,3.69935,3.3001,3.4055,277214.46107633,959784.6986527366567
1646784000,2022-03-09 00:00:00,TRIAS/USDT,3.62971,3.98333,3.60359,3.67211,523061.48869086,1969636.8075924766654
1646697600,2022-03-08 00:00:00,TRIAS/USDT,3.58223,3.78105,3.5401,3.62194,301105.90539841,1098645.3781962602051
1646611200,2022-03-07 00:00:00,TRIAS/USDT,3.74,3.94789,3.55,3.58294,324530.61800474,1200682.0318306004239
1646524800,2022-03-06 00:00:00,TRIAS/USDT,4.05001,4.06,3.69856,3.73815,326770.94146681,1260888.091880699779
1646438400,2022-03-05 00:00:00,TRIAS/USDT,4.01773,4.06,3.8,4.0596,294127.91592739,1162882.4872390562181
1646352000,2022-03-04 00:00:00,TRIAS/USDT,4.43259,4.45536,3.8852,4.0377,311014.15443969,1296660.2138268943299
1646265600,2022-03-03 00:00:00,TRIAS/USDT,4.82723,4.84577,4.25,4.43258,336278.8694079,1509667.8536659887601
1646179200,2022-03-02 00:00:00,TRIAS/USDT,5.08809,5.10629,4.65,4.82712,280161.04838803,1360568.3806520340403
1646092800,2022-03-01 00:00:00,TRIAS/USDT,4.82542,5.2,4.54803,5.09821,368009.97593498,1792571.9394075741532
1646006400,2022-02-28 00:00:00,TRIAS/USDT,4.12677,4.9799,4.05239,4.84438,541137.72599483,2432144.400753178869
1645920000,2022-02-27 00:00:00,TRIAS/USDT,4.32989,4.41296,4.01793,4.12695,188204.02384622,787933.8661297288435
1645833600,2022-02-26 00:00:00,TRIAS/USDT,4.42231,4.51815,4.18,4.33673,147324.6616043,639312.6852509914219
1645747200,2022-02-25 00:00:00,TRIAS/USDT,4.12919,4.57088,4.07268,4.42253,265822.34348818,1150306.0802943150575
1645660800,2022-02-24 00:00:00,TRIAS/USDT,4.32332,4.61123,3.666,4.1291,630858.15784838,2492438.1511131017035
1645574400,2022-02-23 00:00:00,TRIAS/USDT,4.90721,5.15691,4.16564,4.34469,477793.58327321,2203109.8844717265435
1645488000,2022-02-22 00:00:00,TRIAS/USDT,4.681,4.99989,4.61123,4.8796,202608.68122339,968468.6604533064108
1645401600,2022-02-21 00:00:00,TRIAS/USDT,5.01555,5.3392,4.62848,4.68059,280781.29090767,1418508.0735304548228
1645315200,2022-02-20 00:00:00,TRIAS/USDT,5.37466,5.37552,4.92215,5.02,233295.37554772,1181876.1985652517732
1645228800,2022-02-19 00:00:00,TRIAS/USDT,5.40366,5.57673,5.209,5.37466,144870.87270492,780438.4274823893073
1645142400,2022-02-18 00:00:00,TRIAS/USDT,5.63929,5.77999,5.4,5.40638,173007.41539098,961697.3330962997337
1645056000,2022-02-17 00:00:00,TRIAS/USDT,6.22265,6.26105,5.63912,5.63994,265555.46023855,1560640.8791955327746
1644969600,2022-02-16 00:00:00,TRIAS/USDT,6.27336,6.33999,5.93501,6.20608,186106.29394263,1138579.147018399916
1644883200,2022-02-15 00:00:00,TRIAS/USDT,5.74,6.4822,5.74,6.29536,244916.15416483,1523368.8303973292029
1644796800,2022-02-14 00:00:00,TRIAS/USDT,5.77775,5.88636,5.58,5.75331,154269.28135209,880164.3496376671554
1644710400,2022-02-13 00:00:00,TRIAS/USDT,5.83791,5.93832,5.69,5.77847,127543.86892282,740858.0058232568898
1644624000,2022-02-12 00:00:00,TRIAS/USDT,5.77,6.06861,5.69,5.85164,190452.65414404,1109750.3854033091092
