https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FIDA,Volume USDT
1663362000000.0,2022-09-16 21:00:00,FIDA/USDT,0.4321,0.43476,0.431,0.43248,1696.0378283388827,733.50244
1663358400000.0,2022-09-16 20:00:00,FIDA/USDT,0.43272,0.43444,0.43101,0.4321,770.920134228188,333.11459
1663354800000.0,2022-09-16 19:00:00,FIDA/USDT,0.42712,0.43647,0.42712,0.43272,1859.536351451285,804.65857
1663351200000.0,2022-09-16 18:00:00,FIDA/USDT,0.42851,0.43148,0.42623,0.42712,1091.4303708559655,466.17174
1663347600000.0,2022-09-16 17:00:00,FIDA/USDT,0.43308,0.43694,0.42484,0.42851,16159.540897528646,6924.52487
1663344000000.0,2022-09-16 16:00:00,FIDA/USDT,0.4415,0.44282,0.43279,0.43308,6680.240971644961,2893.07876
1663340400000.0,2022-09-16 15:00:00,FIDA/USDT,0.4413,0.44495,0.43894,0.4415,4796.503646659116,2117.65636
1663336800000.0,2022-09-16 14:00:00,FIDA/USDT,0.44198,0.44794,0.43739,0.4413,7250.874643099932,3199.81098
1663333200000.0,2022-09-16 13:00:00,FIDA/USDT,0.43713,0.44519,0.43585,0.44198,6406.058170052944,2831.34959
1663329600000.0,2022-09-16 12:00:00,FIDA/USDT,0.44109,0.44293,0.43675,0.43713,3436.7277011415363,1502.29678
1663326000000.0,2022-09-16 11:00:00,FIDA/USDT,0.43951,0.44384,0.43898,0.44109,6145.449160035368,2710.69617
1663322400000.0,2022-09-16 10:00:00,FIDA/USDT,0.43446,0.44348,0.43433,0.43951,5825.685263133944,2560.44693
1663318800000.0,2022-09-16 09:00:00,FIDA/USDT,0.43341,0.43734,0.43339,0.43446,1987.8302030106338,863.63271
1663315200000.0,2022-09-16 08:00:00,FIDA/USDT,0.44494,0.44628,0.43103,0.43341,11049.570752866799,4788.99446
1663311600000.0,2022-09-16 07:00:00,FIDA/USDT,0.45233,0.45591,0.4441,0.44494,3058.858093226053,1361.00832
1663308000000.0,2022-09-16 06:00:00,FIDA/USDT,0.45821,0.46252,0.44864,0.45233,3843.370481727942,1738.47177
1663304400000.0,2022-09-16 05:00:00,FIDA/USDT,0.46345,0.47012,0.45582,0.45821,2131.0314048143864,976.4599
1663300800000.0,2022-09-16 04:00:00,FIDA/USDT,0.46951,0.47275,0.46345,0.46345,7519.118739885641,3484.73558
1663297200000.0,2022-09-16 03:00:00,FIDA/USDT,0.46701,0.47855,0.46288,0.46951,5480.933505143661,2573.35309
1663293600000.0,2022-09-16 02:00:00,FIDA/USDT,0.46397,0.47425,0.45998,0.46701,5527.8794244234605,2581.57497
1663290000000.0,2022-09-16 01:00:00,FIDA/USDT,0.45983,0.46632,0.45733,0.46397,683.8268853589673,317.27516
1663286400000.0,2022-09-16 00:00:00,FIDA/USDT,0.45434,0.4626,0.45368,0.45983,4492.72152752104,2065.88814
1663282800000.0,2022-09-15 23:00:00,FIDA/USDT,0.45506,0.45882,0.4526,0.45434,921.7758947044064,418.79966
1663279200000.0,2022-09-15 22:00:00,FIDA/USDT,0.45935,0.46105,0.4526,0.45506,2148.554432382543,977.72118
1663275600000.0,2022-09-15 21:00:00,FIDA/USDT,0.46131,0.46783,0.4583,0.45935,5373.641732883422,2468.38233
1663272000000.0,2022-09-15 20:00:00,FIDA/USDT,0.46089,0.47407,0.4587,0.46131,2669.7351022089265,1231.5755
1663268400000.0,2022-09-15 19:00:00,FIDA/USDT,0.4585,0.47187,0.45723,0.46089,6219.49766755625,2866.50428
1663264800000.0,2022-09-15 18:00:00,FIDA/USDT,0.46449,0.46958,0.4575,0.4585,3184.436139585605,1460.06397
1663261200000.0,2022-09-15 17:00:00,FIDA/USDT,0.4701,0.47618,0.46148,0.46449,1402.7720295377726,651.57358
1663257600000.0,2022-09-15 16:00:00,FIDA/USDT,0.45928,0.49104,0.45595,0.4701,6634.103765156349,3118.69218
1663254000000.0,2022-09-15 15:00:00,FIDA/USDT,0.45771,0.48167,0.45276,0.45928,16166.841360390175,7425.1069
1663250400000.0,2022-09-15 14:00:00,FIDA/USDT,0.46243,0.51182,0.45341,0.45771,50340.82550086299,23041.49924
1663246800000.0,2022-09-15 13:00:00,FIDA/USDT,0.44762,0.47161,0.44507,0.46243,23165.780161321713,10712.55172
1663243200000.0,2022-09-15 12:00:00,FIDA/USDT,0.44471,0.44983,0.44412,0.44664,1146.1544196668458,511.91841
1663239600000.0,2022-09-15 11:00:00,FIDA/USDT,0.44528,0.4507,0.4431,0.44471,8786.835240943536,3907.5935
1663236000000.0,2022-09-15 10:00:00,FIDA/USDT,0.4475,0.44861,0.44311,0.44528,14582.882972511678,6493.46613
1663232400000.0,2022-09-15 09:00:00,FIDA/USDT,0.45266,0.4709,0.44467,0.4475,19757.633698324025,8841.54108
1663228800000.0,2022-09-15 08:00:00,FIDA/USDT,0.45306,0.45829,0.45085,0.45266,2016.7656961074538,912.90916
1663225200000.0,2022-09-15 07:00:00,FIDA/USDT,0.43777,0.46082,0.43691,0.45306,2015.9167659912594,913.33125
1663221600000.0,2022-09-15 06:00:00,FIDA/USDT,0.43151,0.44315,0.4309,0.43777,2361.1682390296273,1033.64862
1663218000000.0,2022-09-15 05:00:00,FIDA/USDT,0.42463,0.43485,0.42293,0.43151,11839.754675442051,5108.97254
1663214400000.0,2022-09-15 04:00:00,FIDA/USDT,0.42383,0.43155,0.42238,0.42463,2297.2539387231236,975.48294
1663210800000.0,2022-09-15 03:00:00,FIDA/USDT,0.42298,0.42737,0.419,0.42383,5294.542410872284,2243.98591
1663207200000.0,2022-09-15 02:00:00,FIDA/USDT,0.42731,0.43041,0.42232,0.42298,3153.6070263369425,1333.9127
1663203600000.0,2022-09-15 01:00:00,FIDA/USDT,0.42854,0.42854,0.42504,0.42731,4762.194191570522,2034.9332
1663200000000.0,2022-09-15 00:00:00,FIDA/USDT,0.43065,0.43189,0.427,0.42854,3093.083866150185,1325.51016
1663196400000.0,2022-09-14 23:00:00,FIDA/USDT,0.43119,0.43412,0.42854,0.43065,672.0152560083595,289.40337
1663192800000.0,2022-09-14 22:00:00,FIDA/USDT,0.43087,0.4343,0.43047,0.43119,3855.430019249055,1662.42287
1663189200000.0,2022-09-14 21:00:00,FIDA/USDT,0.42884,0.43418,0.42762,0.43087,6833.1017012091825,2944.17853
1663185600000.0,2022-09-14 20:00:00,FIDA/USDT,0.42907,0.43311,0.42762,0.42884,1220.1184357802445,523.23559
1663182000000.0,2022-09-14 19:00:00,FIDA/USDT,0.42707,0.43154,0.42521,0.42907,1146.1221945137158,491.76665
1663178400000.0,2022-09-14 18:00:00,FIDA/USDT,0.43008,0.43235,0.42181,0.42708,7185.756322000561,3068.89281
1663174800000.0,2022-09-14 17:00:00,FIDA/USDT,0.43026,0.43362,0.42917,0.43008,4479.654971168155,1926.61001
1663171200000.0,2022-09-14 16:00:00,FIDA/USDT,0.42786,0.43528,0.42729,0.43026,4028.3909496583465,1733.25549
1663167600000.0,2022-09-14 15:00:00,FIDA/USDT,0.4318,0.43453,0.42713,0.42786,537.9727948394335,230.17704
1663164000000.0,2022-09-14 14:00:00,FIDA/USDT,0.43229,0.43674,0.42865,0.4318,746.0273506252895,322.13461
1663160400000.0,2022-09-14 13:00:00,FIDA/USDT,0.43424,0.43717,0.43124,0.43229,2756.6437345300606,1191.66952
1663156800000.0,2022-09-14 12:00:00,FIDA/USDT,0.43564,0.43854,0.43233,0.43424,4714.576340272661,2047.25763
1663153200000.0,2022-09-14 11:00:00,FIDA/USDT,0.43691,0.43869,0.43427,0.43564,3608.5554815903033,1572.03111
1663149600000.0,2022-09-14 10:00:00,FIDA/USDT,0.4355,0.43884,0.4355,0.43691,1881.3246435192602,821.96955
1663146000000.0,2022-09-14 09:00:00,FIDA/USDT,0.43549,0.43765,0.43105,0.4355,8481.293203214695,3693.60319
1663142400000.0,2022-09-14 08:00:00,FIDA/USDT,0.43226,0.44202,0.42938,0.43549,11691.638453236585,5091.59163
1663138800000.0,2022-09-14 07:00:00,FIDA/USDT,0.4348,0.4395,0.43102,0.43226,2522.333410447416,1090.30384
1663135200000.0,2022-09-14 06:00:00,FIDA/USDT,0.43558,0.43837,0.43439,0.4348,7922.130427782888,3444.54231
1663131600000.0,2022-09-14 05:00:00,FIDA/USDT,0.43878,0.44184,0.43522,0.43558,3640.200858625281,1585.59869
1663128000000.0,2022-09-14 04:00:00,FIDA/USDT,0.43766,0.44206,0.4349,0.43878,2267.7671042435845,995.05085
1663124400000.0,2022-09-14 03:00:00,FIDA/USDT,0.43875,0.442,0.43684,0.43766,3646.126833615135,1595.76387
1663120800000.0,2022-09-14 02:00:00,FIDA/USDT,0.4382,0.44225,0.43671,0.43875,1790.1605014245015,785.43292
1663117200000.0,2022-09-14 01:00:00,FIDA/USDT,0.43877,0.44434,0.43162,0.4382,19370.294272021907,8488.06295
1663113600000.0,2022-09-14 00:00:00,FIDA/USDT,0.43451,0.44394,0.4318,0.43877,9139.75871185359,4010.25193
1663110000000.0,2022-09-13 23:00:00,FIDA/USDT,0.4369,0.43705,0.433,0.43451,5359.955352005708,2328.9542
1663106400000.0,2022-09-13 22:00:00,FIDA/USDT,0.43821,0.44167,0.43581,0.4369,9360.182925154497,4089.46392
1663102800000.0,2022-09-13 21:00:00,FIDA/USDT,0.441,0.44224,0.43616,0.43821,1735.904292462518,760.69062
1663099200000.0,2022-09-13 20:00:00,FIDA/USDT,0.44062,0.44523,0.44008,0.441,259.5617006802721,114.46671
1663095600000.0,2022-09-13 19:00:00,FIDA/USDT,0.44322,0.44617,0.44002,0.44062,168.9957786755027,74.46292
1663092000000.0,2022-09-13 18:00:00,FIDA/USDT,0.44662,0.44977,0.44107,0.44322,5543.737105726275,2457.09516
1663088400000.0,2022-09-13 17:00:00,FIDA/USDT,0.44525,0.45098,0.44409,0.44662,2391.64018628812,1068.15434
1663084800000.0,2022-09-13 16:00:00,FIDA/USDT,0.44418,0.45117,0.44252,0.44525,4435.556159460977,1974.93138
1663081200000.0,2022-09-13 15:00:00,FIDA/USDT,0.4474,0.45123,0.44143,0.44418,5036.497433472916,2237.11143
1663077600000.0,2022-09-13 14:00:00,FIDA/USDT,0.45509,0.45866,0.44396,0.4474,15995.478118015199,7156.37691
1663074000000.0,2022-09-13 13:00:00,FIDA/USDT,0.45661,0.46018,0.45261,0.45509,6476.080401678789,2947.19943
1663070400000.0,2022-09-13 12:00:00,FIDA/USDT,0.47458,0.47587,0.455,0.45661,2029.4978208974835,926.689
1663066800000.0,2022-09-13 11:00:00,FIDA/USDT,0.47147,0.47641,0.4702,0.47458,1201.926650933457,570.41035
1663063200000.0,2022-09-13 10:00:00,FIDA/USDT,0.46852,0.47492,0.46764,0.47147,5076.317135766857,2393.33124
1663059600000.0,2022-09-13 09:00:00,FIDA/USDT,0.47206,0.47604,0.46786,0.46852,331.8321523093998,155.47
1663056000000.0,2022-09-13 08:00:00,FIDA/USDT,0.47531,0.47584,0.46773,0.47206,2257.893149175952,1065.86104
1663052400000.0,2022-09-13 07:00:00,FIDA/USDT,0.47264,0.47676,0.47142,0.47531,348.4715238475942,165.632
1663048800000.0,2022-09-13 06:00:00,FIDA/USDT,0.47597,0.47987,0.47158,0.47264,2136.746128131347,1009.91169
1663045200000.0,2022-09-13 05:00:00,FIDA/USDT,0.47583,0.47854,0.47213,0.47597,1789.4782024077147,851.73794
1663041600000.0,2022-09-13 04:00:00,FIDA/USDT,0.47714,0.47847,0.4744,0.47583,345.2020049177228,164.25747
1663038000000.0,2022-09-13 03:00:00,FIDA/USDT,0.47927,0.48131,0.47361,0.47714,2520.1160456050634,1202.44817
1663034400000.0,2022-09-13 02:00:00,FIDA/USDT,0.47446,0.48132,0.47295,0.47927,2850.171719490058,1366.0018
1663030800000.0,2022-09-13 01:00:00,FIDA/USDT,0.47757,0.48151,0.47226,0.47446,5182.851620789951,2459.05578
1663027200000.0,2022-09-13 00:00:00,FIDA/USDT,0.48117,0.48463,0.47636,0.47757,3065.257386351739,1463.87497
1663023600000.0,2022-09-12 23:00:00,FIDA/USDT,0.48106,0.48422,0.4791,0.48117,2558.6253714903255,1231.13377
1663020000000.0,2022-09-12 22:00:00,FIDA/USDT,0.48147,0.48147,0.47875,0.48106,378.9865505342369,182.31527
1663016400000.0,2022-09-12 21:00:00,FIDA/USDT,0.48266,0.48363,0.47853,0.48147,2006.539057469832,966.08836
1663012800000.0,2022-09-12 20:00:00,FIDA/USDT,0.48181,0.48688,0.48044,0.48266,4733.2610947665025,2284.5558
1663009200000.0,2022-09-12 19:00:00,FIDA/USDT,0.48265,0.48755,0.47997,0.48181,12429.940868807205,5988.86981
1663005600000.0,2022-09-12 18:00:00,FIDA/USDT,0.47895,0.48485,0.47578,0.48265,8332.196063399979,4021.53443
1663002000000.0,2022-09-12 17:00:00,FIDA/USDT,0.47717,0.48488,0.47365,0.47895,7024.711577408916,3364.48561
1662998400000.0,2022-09-12 16:00:00,FIDA/USDT,0.47816,0.48337,0.47157,0.47717,4156.303581532788,1983.26338
1662994800000.0,2022-09-12 15:00:00,FIDA/USDT,0.48709,0.493,0.47565,0.47816,8255.07689894596,3947.24757
1662991200000.0,2022-09-12 14:00:00,FIDA/USDT,0.4936,0.50141,0.48243,0.48709,12119.421482682872,5903.24901
1662987600000.0,2022-09-12 13:00:00,FIDA/USDT,0.49706,0.50332,0.49339,0.4936,3182.655470016208,1570.95874
1662984000000.0,2022-09-12 12:00:00,FIDA/USDT,0.50367,0.50589,0.49446,0.49706,4183.960789441918,2079.67955
1662980400000.0,2022-09-12 11:00:00,FIDA/USDT,0.50577,0.50635,0.50183,0.50367,1186.1083646038082,597.4072
1662976800000.0,2022-09-12 10:00:00,FIDA/USDT,0.50924,0.51211,0.50445,0.50577,4523.232576072128,2287.71534
1662973200000.0,2022-09-12 09:00:00,FIDA/USDT,0.51365,0.51528,0.50809,0.50924,1476.5194603723196,751.90277
1662969600000.0,2022-09-12 08:00:00,FIDA/USDT,0.5196,0.52238,0.50813,0.51365,2185.9758979850094,1122.82652
1662966000000.0,2022-09-12 07:00:00,FIDA/USDT,0.51173,0.52243,0.50683,0.5196,1542.3496343341033,801.40487
1662962400000.0,2022-09-12 06:00:00,FIDA/USDT,0.51838,0.51922,0.50962,0.51173,8386.001836906182,4291.36872
1662958800000.0,2022-09-12 05:00:00,FIDA/USDT,0.50712,0.51838,0.50471,0.51838,6256.764825031831,3243.38175
1662955200000.0,2022-09-12 04:00:00,FIDA/USDT,0.5008,0.51152,0.5008,0.50712,6874.829882473576,3486.36373
1662951600000.0,2022-09-12 03:00:00,FIDA/USDT,0.50352,0.51173,0.4995,0.5008,5692.195027955271,2850.65127
1662948000000.0,2022-09-12 02:00:00,FIDA/USDT,0.51128,0.52422,0.49713,0.50352,17483.085359072134,8803.08314
1662944400000.0,2022-09-12 01:00:00,FIDA/USDT,0.50676,0.51655,0.50676,0.51128,2929.383077765608,1497.73498
1662940800000.0,2022-09-12 00:00:00,FIDA/USDT,0.51958,0.51958,0.50407,0.50676,13130.467163943484,6653.99554
1662937200000.0,2022-09-11 23:00:00,FIDA/USDT,0.51316,0.52076,0.50838,0.51958,5940.742214865853,3086.69084
1662933600000.0,2022-09-11 22:00:00,FIDA/USDT,0.5144,0.52153,0.51136,0.51316,8655.148667082392,4441.47609
1662930000000.0,2022-09-11 21:00:00,FIDA/USDT,0.53745,0.53747,0.51095,0.5144,13225.816893468118,6803.36021
1662926400000.0,2022-09-11 20:00:00,FIDA/USDT,0.5303,0.54879,0.52633,0.53745,17774.536515024654,9552.92465
1662922800000.0,2022-09-11 19:00:00,FIDA/USDT,0.53138,0.56209,0.52618,0.5303,22072.344069394683,11704.96406
1662919200000.0,2022-09-11 18:00:00,FIDA/USDT,0.50926,0.56357,0.50567,0.53138,44897.5777221574,23857.67485
1662915600000.0,2022-09-11 17:00:00,FIDA/USDT,0.50865,0.52269,0.50731,0.50926,19394.378588540232,9876.78124
1662912000000.0,2022-09-11 16:00:00,FIDA/USDT,0.50025,0.51464,0.49087,0.50865,40182.38030079622,20438.76774
1662908400000.0,2022-09-11 15:00:00,FIDA/USDT,0.50681,0.52283,0.49551,0.50025,34815.00255872064,17416.20503
1662904800000.0,2022-09-11 14:00:00,FIDA/USDT,0.5187,0.5187,0.49337,0.50681,18368.695447998263,9309.43854
1662901200000.0,2022-09-11 13:00:00,FIDA/USDT,0.53439,0.53687,0.51587,0.5187,26702.587295160978,13850.63203
1662897600000.0,2022-09-11 12:00:00,FIDA/USDT,0.51641,0.54381,0.51205,0.53439,36645.39983906884,19582.93522
1662894000000.0,2022-09-11 11:00:00,FIDA/USDT,0.53154,0.53186,0.51221,0.51641,19271.906973141497,9952.20548
1662890400000.0,2022-09-11 10:00:00,FIDA/USDT,0.52714,0.55527,0.5224,0.53154,41122.83901493773,21858.43385
1662886800000.0,2022-09-11 09:00:00,FIDA/USDT,0.51832,0.52904,0.51182,0.52714,33739.258527146485,17785.31274
1662883200000.0,2022-09-11 08:00:00,FIDA/USDT,0.52271,0.5237,0.51009,0.51832,29724.290264701343,15406.69413
1662879600000.0,2022-09-11 07:00:00,FIDA/USDT,0.52855,0.55263,0.51287,0.52271,50910.790151326735,26611.57912
1662876000000.0,2022-09-11 06:00:00,FIDA/USDT,0.51006,0.53768,0.51006,0.52855,82047.3488979283,43366.12626
1662872400000.0,2022-09-11 05:00:00,FIDA/USDT,0.52261,0.52796,0.5069,0.51006,39119.75485237031,19953.42216
1662868800000.0,2022-09-11 04:00:00,FIDA/USDT,0.53015,0.53308,0.51411,0.52261,55258.27684123917,28878.52806
1662865200000.0,2022-09-11 03:00:00,FIDA/USDT,0.5379,0.54671,0.5269,0.53015,49425.856719796284,26203.11794
1662861600000.0,2022-09-11 02:00:00,FIDA/USDT,0.53251,0.54204,0.52258,0.5379,41575.15292805354,22363.27476
1662858000000.0,2022-09-11 01:00:00,FIDA/USDT,0.57977,0.58335,0.53144,0.53251,94521.14949953991,50333.45732
1662854400000.0,2022-09-11 00:00:00,FIDA/USDT,0.51249,0.63059,0.49207,0.57977,187083.9302826983,108465.65026
1662850800000.0,2022-09-10 23:00:00,FIDA/USDT,0.47097,0.51898,0.46392,0.51347,176573.0833349563,90664.9811
1662847200000.0,2022-09-10 22:00:00,FIDA/USDT,0.45799,0.47272,0.45361,0.47097,101376.08034482026,47745.09256
1662843600000.0,2022-09-10 21:00:00,FIDA/USDT,0.4664,0.49394,0.45667,0.45799,84086.4005764318,38510.7306
1662840000000.0,2022-09-10 20:00:00,FIDA/USDT,0.46399,0.46929,0.4606,0.4664,4680.644832761578,2183.05275
1662836400000.0,2022-09-10 19:00:00,FIDA/USDT,0.46551,0.46975,0.45826,0.46399,7144.816612426991,3315.12346
1662832800000.0,2022-09-10 18:00:00,FIDA/USDT,0.46399,0.50333,0.45872,0.46551,29675.413396060238,13814.20169
1662829200000.0,2022-09-10 17:00:00,FIDA/USDT,0.46229,0.46416,0.45396,0.46399,14966.98431000668,6944.53105
1662825600000.0,2022-09-10 16:00:00,FIDA/USDT,0.45546,0.46278,0.4527,0.46229,6969.887711176967,3222.10939
1662822000000.0,2022-09-10 15:00:00,FIDA/USDT,0.45363,0.46044,0.44836,0.45546,20581.22785755061,9373.92604
1662818400000.0,2022-09-10 14:00:00,FIDA/USDT,0.44912,0.46154,0.44911,0.45363,9163.48524127593,4156.83181
1662814800000.0,2022-09-10 13:00:00,FIDA/USDT,0.44893,0.45683,0.44628,0.44912,9458.352801033132,4247.93541
1662811200000.0,2022-09-10 12:00:00,FIDA/USDT,0.45441,0.45923,0.44346,0.44893,4410.437640612122,1979.97777
1662807600000.0,2022-09-10 11:00:00,FIDA/USDT,0.46779,0.50065,0.45161,0.45441,15328.083955018596,6965.23463
1662804000000.0,2022-09-10 10:00:00,FIDA/USDT,0.462,0.4762,0.44697,0.46779,19504.959255221358,9124.22489
1662800400000.0,2022-09-10 09:00:00,FIDA/USDT,0.44559,0.47385,0.44559,0.462,14819.594307359306,6846.65257
1662796800000.0,2022-09-10 08:00:00,FIDA/USDT,0.44822,0.44936,0.44482,0.44559,7691.544424246505,3427.27528
1662793200000.0,2022-09-10 07:00:00,FIDA/USDT,0.4488,0.45476,0.44281,0.44822,9358.764959171836,4194.78563
1662789600000.0,2022-09-10 06:00:00,FIDA/USDT,0.45393,0.45607,0.44727,0.4488,7088.921457219252,3181.50795
1662786000000.0,2022-09-10 05:00:00,FIDA/USDT,0.44641,0.45548,0.44525,0.45393,6678.349150750116,3031.50303
1662782400000.0,2022-09-10 04:00:00,FIDA/USDT,0.44107,0.44682,0.43989,0.44641,2482.488317914025,1108.20761
1662778800000.0,2022-09-10 03:00:00,FIDA/USDT,0.44788,0.44838,0.43833,0.44107,6536.218060625298,2882.9297
1662775200000.0,2022-09-10 02:00:00,FIDA/USDT,0.44883,0.45371,0.44117,0.44788,11283.478744306512,5053.64446
1662771600000.0,2022-09-10 01:00:00,FIDA/USDT,0.44711,0.45786,0.44575,0.44883,1625.148898246552,729.41558
1662768000000.0,2022-09-10 00:00:00,FIDA/USDT,0.44602,0.45184,0.44451,0.44711,7222.161436782895,3229.1006
