https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume XLM
1660435200000,2022-08-14 00:00:00,XLM/BTC,5.19e-06,5.25e-06,5.14e-06,5.16e-06,1.0483064782480993,203160.17020312
1660348800000,2022-08-13 00:00:00,XLM/BTC,5.18e-06,5.21e-06,5.12e-06,5.17e-06,0.9001015636847343,174100.88272432
1660262400000,2022-08-12 00:00:00,XLM/BTC,5.22e-06,5.26e-06,5.16e-06,5.18e-06,0.9796531700774743,189122.23360569
1660176000000,2022-08-11 00:00:00,XLM/BTC,5.24e-06,5.26e-06,5.09e-06,5.23e-06,2.9392433663199813,561996.81956405
1660089600000,2022-08-10 00:00:00,XLM/BTC,5.28e-06,5.31e-06,5.2e-06,5.25e-06,1.5064393449668323,286940.82761273
1660003200000,2022-08-09 00:00:00,XLM/BTC,5.47e-06,5.48e-06,5.26e-06,5.27e-06,0.2980159423500034,56549.51467742
1659916800000,2022-08-08 00:00:00,XLM/BTC,5.34e-06,5.8e-06,5.31e-06,5.47e-06,1.7426002584482096,318574.08746768
1659830400000,2022-08-07 00:00:00,XLM/BTC,5.3e-06,5.42e-06,5.25e-06,5.34e-06,0.7720760216662974,144583.52465661
1659744000000,2022-08-06 00:00:00,XLM/BTC,5.09e-06,5.32e-06,5.08e-06,5.32e-06,0.45297447467458196,85145.57794635
1659657600000,2022-08-05 00:00:00,XLM/BTC,5.03e-06,5.11e-06,4.99e-06,5.09e-06,1.7510667228314716,344020.96715746
1659571200000,2022-08-04 00:00:00,XLM/BTC,5e-06,5.07e-06,4.97e-06,5.04e-06,0.7140525008411088,141677.08350022
1659484800000,2022-08-03 00:00:00,XLM/BTC,5e-06,5.03e-06,4.96e-06,5.01e-06,1.0471875301487557,209019.46709556
1659398400000,2022-08-02 00:00:00,XLM/BTC,5.08e-06,5.17e-06,5e-06,5.01e-06,1.8723734913865977,373727.24378974
1659312000000,2022-08-01 00:00:00,XLM/BTC,5.05e-06,5.15e-06,5.05e-06,5.08e-06,1.0912675388980475,214816.44466497
1659225600000,2022-07-31 00:00:00,XLM/BTC,5.07e-06,5.14e-06,4.99e-06,5.05e-06,1.59567337152371,315974.9250542
1659139200000,2022-07-30 00:00:00,XLM/BTC,4.96e-06,5.12e-06,4.86e-06,5.05e-06,1.6909970808445463,334850.90709793
1659052800000,2022-07-29 00:00:00,XLM/BTC,4.88e-06,4.97e-06,4.86e-06,4.95e-06,2.422320227316594,489357.62168012
1658966400000,2022-07-28 00:00:00,XLM/BTC,4.9e-06,4.91e-06,4.82e-06,4.9e-06,3.960303304786143,808225.16424207
1658880000000,2022-07-27 00:00:00,XLM/BTC,4.97e-06,4.99e-06,4.8e-06,4.92e-06,2.214763804051625,450155.24472594
1658793600000,2022-07-26 00:00:00,XLM/BTC,4.93e-06,4.99e-06,4.91e-06,4.96e-06,3.1641009000138527,637923.56855118
1658707200000,2022-07-25 00:00:00,XLM/BTC,5.01e-06,5.06e-06,4.89e-06,4.95e-06,2.0773778242486993,419672.28772700997
1658620800000,2022-07-24 00:00:00,XLM/BTC,4.98e-06,5.04e-06,4.96e-06,5.02e-06,0.8944184282549382,178171.00164441
1658534400000,2022-07-23 00:00:00,XLM/BTC,4.94e-06,5.02e-06,4.93e-06,4.97e-06,1.5083675922186737,303494.48535587
1658448000000,2022-07-22 00:00:00,XLM/BTC,4.91e-06,4.95e-06,4.83e-06,4.93e-06,2.0020012013148474,406085.43637218
1658361600000,2022-07-21 00:00:00,XLM/BTC,4.82e-06,4.94e-06,4.8e-06,4.89e-06,3.8945841582218135,796438.47816397
1658275200000,2022-07-20 00:00:00,XLM/BTC,5.07e-06,5.15e-06,4.79e-06,4.81e-06,4.505476374745767,936689.47499912
1658188800000,2022-07-19 00:00:00,XLM/BTC,5.09e-06,5.32e-06,5e-06,5.06e-06,3.758266519420923,742740.41885789
1658102400000,2022-07-18 00:00:00,XLM/BTC,5.12e-06,5.21e-06,5.03e-06,5.1e-06,6.075043759718062,1191185.05092511
1658016000000,2022-07-17 00:00:00,XLM/BTC,5.17e-06,5.2e-06,5.07e-06,5.12e-06,5.418177099044301,1058237.71465709
1657929600000,2022-07-16 00:00:00,XLM/BTC,5.14e-06,5.2e-06,5.09e-06,5.17e-06,2.3672478425092858,457881.5942958
1657843200000,2022-07-15 00:00:00,XLM/BTC,5.2e-06,5.26e-06,5.07e-06,5.15e-06,2.401350860747061,466281.72053340997
1657756800000,2022-07-14 00:00:00,XLM/BTC,5.19e-06,5.21e-06,5.11e-06,5.19e-06,2.0355224902880926,392200.86518075
1657670400000,2022-07-13 00:00:00,XLM/BTC,5.18e-06,5.3e-06,5.17e-06,5.21e-06,5.304575091646529,1018152.60876133
1657584000000,2022-07-12 00:00:00,XLM/BTC,5.05e-06,5.23e-06,5.05e-06,5.2e-06,6.909539562872284,1328757.60824467
1657497600000,2022-07-11 00:00:00,XLM/BTC,5.15e-06,5.23e-06,5.05e-06,5.06e-06,9.05381871943606,1789292.2370427
1657411200000,2022-07-10 00:00:00,XLM/BTC,5.21e-06,5.27e-06,5.06e-06,5.15e-06,7.27747811430335,1413102.54646667
1657324800000,2022-07-09 00:00:00,XLM/BTC,5.23e-06,5.31e-06,5.19e-06,5.22e-06,5.212418137486271,998547.53591691
1657238400000,2022-07-08 00:00:00,XLM/BTC,5.25e-06,5.36e-06,5.13e-06,5.24e-06,3.878263031618803,740126.53275168
1657152000000,2022-07-07 00:00:00,XLM/BTC,5.33e-06,5.44e-06,5.22e-06,5.26e-06,1.0601592428670308,201551.18685685
1657065600000,2022-07-06 00:00:00,XLM/BTC,5.35e-06,5.45e-06,5.31e-06,5.32e-06,1.3233733659565188,248754.39209709
1656979200000,2022-07-05 00:00:00,XLM/BTC,5.51e-06,5.51e-06,5.27e-06,5.33e-06,2.855357739424185,535714.39764056
1656892800000,2022-07-04 00:00:00,XLM/BTC,5.65e-06,5.66e-06,5.46e-06,5.5e-06,1.7232427559070351,313316.86471037
1656806400000,2022-07-03 00:00:00,XLM/BTC,5.64e-06,5.69e-06,5.56e-06,5.65e-06,1.2809074616874732,226709.28525442
1656720000000,2022-07-02 00:00:00,XLM/BTC,5.7e-06,5.74e-06,5.48e-06,5.64e-06,5.5411367124706,982471.04831039
1656633600000,2022-07-01 00:00:00,XLM/BTC,5.62e-06,5.75e-06,5.49e-06,5.69e-06,1.9547249432343403,343536.89687774
1656547200000,2022-06-30 00:00:00,XLM/BTC,5.48e-06,5.82e-06,5.32e-06,5.62e-06,3.5331868399481747,628680.93237512
1656460800000,2022-06-29 00:00:00,XLM/BTC,5.64e-06,5.68e-06,5.36e-06,5.48e-06,2.2025437606502547,401924.04391428
1656374400000,2022-06-28 00:00:00,XLM/BTC,5.74e-06,5.77e-06,5.56e-06,5.64e-06,0.7764966227380572,137676.70615923
1656288000000,2022-06-27 00:00:00,XLM/BTC,5.69e-06,5.8e-06,5.61e-06,5.74e-06,1.1554733756168947,201301.98181479
1656201600000,2022-06-26 00:00:00,XLM/BTC,5.91e-06,5.95e-06,5.69e-06,5.72e-06,2.0919603179871396,365727.32831943
1656115200000,2022-06-25 00:00:00,XLM/BTC,6.02e-06,6.12e-06,5.84e-06,5.91e-06,1.4805792591720641,250521.02524062
1656028800000,2022-06-24 00:00:00,XLM/BTC,5.6e-06,6.2e-06,5.6e-06,6.02e-06,2.420860543288176,402136.30287179
1655942400000,2022-06-23 00:00:00,XLM/BTC,5.66e-06,5.77e-06,5.55e-06,5.57e-06,2.862659231713448,513942.41143868
1655856000000,2022-06-22 00:00:00,XLM/BTC,5.53e-06,5.73e-06,5.45e-06,5.66e-06,2.149710841093208,379807.56909774
1655769600000,2022-06-21 00:00:00,XLM/BTC,5.5e-06,5.56e-06,5.39e-06,5.5e-06,3.5403136854653696,643693.39735734
1655683200000,2022-06-20 00:00:00,XLM/BTC,5.56e-06,5.73e-06,5.45e-06,5.5e-06,3.713931957664005,675260.35593891
1655596800000,2022-06-19 00:00:00,XLM/BTC,5.68e-06,5.98e-06,5.49e-06,5.58e-06,7.4038553892069805,1326855.80451738
1655510400000,2022-06-18 00:00:00,XLM/BTC,5.47e-06,5.77e-06,5.38e-06,5.68e-06,8.821767540943,1553128.08819419
1655424000000,2022-06-17 00:00:00,XLM/BTC,5.35e-06,5.53e-06,5.28e-06,5.47e-06,6.979713258671352,1275998.7675816
1655337600000,2022-06-16 00:00:00,XLM/BTC,5.36e-06,5.43e-06,5.15e-06,5.35e-06,10.16862167085856,1900676.94782403
1655251200000,2022-06-15 00:00:00,XLM/BTC,5.1e-06,5.39e-06,5.05e-06,5.36e-06,11.111320854743136,2073007.62215357
1655164800000,2022-06-14 00:00:00,XLM/BTC,4.76e-06,5.2e-06,4.68e-06,5.08e-06,12.443393825299584,2449486.97348417
1655078400000,2022-06-13 00:00:00,XLM/BTC,4.46e-06,4.84e-06,4.27e-06,4.75e-06,19.50199859248064,4105683.91420645
1654992000000,2022-06-12 00:00:00,XLM/BTC,4.4e-06,4.5e-06,4.29e-06,4.46e-06,14.528790244957754,3257576.28810712
1654905600000,2022-06-11 00:00:00,XLM/BTC,4.56e-06,4.62e-06,4.32e-06,4.41e-06,11.596011637733971,2629481.09699183
1654819200000,2022-06-10 00:00:00,XLM/BTC,4.65e-06,4.69e-06,4.53e-06,4.58e-06,8.734403209313216,1907074.93653127
1654732800000,2022-06-09 00:00:00,XLM/BTC,4.64e-06,4.67e-06,4.58e-06,4.65e-06,6.649406129568825,1429979.8128105
1654646400000,2022-06-08 00:00:00,XLM/BTC,4.51e-06,4.72e-06,4.5e-06,4.63e-06,8.269990374596679,1786175.02691073
1654560000000,2022-06-07 00:00:00,XLM/BTC,4.62e-06,4.7e-06,4.49e-06,4.51e-06,6.451389249011639,1430463.24811788
1654473600000,2022-06-06 00:00:00,XLM/BTC,4.8e-06,4.82e-06,4.55e-06,4.61e-06,12.109537768606108,2626797.7806087
1654387200000,2022-06-05 00:00:00,XLM/BTC,4.81e-06,4.93e-06,4.75e-06,4.79e-06,10.726559233004743,2239365.18434337
1654300800000,2022-06-04 00:00:00,XLM/BTC,4.93e-06,4.96e-06,4.74e-06,4.8e-06,13.68860486415955,2851792.68003324
1654214400000,2022-06-03 00:00:00,XLM/BTC,4.7e-06,4.96e-06,4.7e-06,4.93e-06,19.324141180970532,3919704.09350315
1654128000000,2022-06-02 00:00:00,XLM/BTC,4.59e-06,4.72e-06,4.54e-06,4.7e-06,3.921260592808968,834310.76442744
1654041600000,2022-06-01 00:00:00,XLM/BTC,4.74e-06,4.74e-06,4.51e-06,4.6e-06,10.290448486586627,2237054.01882318
1653955200000,2022-05-31 00:00:00,XLM/BTC,4.51e-06,4.87e-06,4.48e-06,4.74e-06,5.37426833772997,1133811.88559704
1653868800000,2022-05-30 00:00:00,XLM/BTC,4.44e-06,4.64e-06,4.41e-06,4.52e-06,3.79069468413026,838649.2664005
1653782400000,2022-05-29 00:00:00,XLM/BTC,4.22e-06,4.5e-06,4.21e-06,4.44e-06,0.645793642070514,145449.01848435
1653696000000,2022-05-28 00:00:00,XLM/BTC,4.2e-06,4.27e-06,4.16e-06,4.22e-06,1.095153174144999,259514.97017654
1653609600000,2022-05-27 00:00:00,XLM/BTC,4.25e-06,4.31e-06,4.13e-06,4.2e-06,7.376988093023724,1756425.73643422
1653523200000,2022-05-26 00:00:00,XLM/BTC,4.49e-06,4.5e-06,4.21e-06,4.26e-06,14.012604634463903,3289343.81090702
1653436800000,2022-05-25 00:00:00,XLM/BTC,4.48e-06,4.53e-06,4.35e-06,4.49e-06,6.178330931282485,1376020.25195601
1653350400000,2022-05-24 00:00:00,XLM/BTC,4.43e-06,4.5e-06,4.32e-06,4.49e-06,4.332546157722893,964932.32911423
1653264000000,2022-05-23 00:00:00,XLM/BTC,4.48e-06,4.55e-06,4.41e-06,4.43e-06,7.0993100071646245,1602553.04902136
1653177600000,2022-05-22 00:00:00,XLM/BTC,4.46e-06,4.55e-06,4.43e-06,4.47e-06,4.607869680177234,1030843.32889871
1653091200000,2022-05-21 00:00:00,XLM/BTC,4.33e-06,4.45e-06,4.25e-06,4.44e-06,6.1435590004906215,1383684.45956996
1653004800000,2022-05-20 00:00:00,XLM/BTC,4.31e-06,4.41e-06,4.28e-06,4.33e-06,18.481644609155055,4268278.20072865
1652918400000,2022-05-19 00:00:00,XLM/BTC,4.45e-06,4.46e-06,4.23e-06,4.3e-06,25.718966453633875,5981154.98921718
1652832000000,2022-05-18 00:00:00,XLM/BTC,4.67e-06,4.7e-06,4.44e-06,4.45e-06,13.392244373208037,3009493.11757484
1652745600000,2022-05-17 00:00:00,XLM/BTC,4.57e-06,4.67e-06,4.5e-06,4.65e-06,11.381322942064854,2447596.33162685
1652659200000,2022-05-16 00:00:00,XLM/BTC,4.62e-06,4.71e-06,4.49e-06,4.57e-06,14.80272143300341,3239107.53457405
1652572800000,2022-05-15 00:00:00,XLM/BTC,4.6e-06,4.64e-06,4.5e-06,4.63e-06,15.996156752803008,3454893.46712808
1652486400000,2022-05-14 00:00:00,XLM/BTC,4.51e-06,4.74e-06,4.43e-06,4.59e-06,24.288586821184587,5291631.11572649
1652400000000,2022-05-13 00:00:00,XLM/BTC,4.16e-06,4.54e-06,4.14e-06,4.51e-06,14.164992938832855,3140796.66049509
1652313600000,2022-05-12 00:00:00,XLM/BTC,4.34e-06,4.38e-06,3.89e-06,4.14e-06,9.867007100928483,2383335.04853345
1652227200000,2022-05-11 00:00:00,XLM/BTC,4.79e-06,4.82e-06,4.12e-06,4.34e-06,9.585704077475393,2208687.57545516
1652140800000,2022-05-10 00:00:00,XLM/BTC,4.68e-06,4.86e-06,4.57e-06,4.78e-06,12.409432333723693,2596115.55098822
1652054400000,2022-05-09 00:00:00,XLM/BTC,4.75e-06,4.83e-06,4.58e-06,4.63e-06,11.672654743583667,2521091.73727509
1651968000000,2022-05-08 00:00:00,XLM/BTC,4.72e-06,4.82e-06,4.69e-06,4.75e-06,8.021839352033302,1688808.28463859
1651881600000,2022-05-07 00:00:00,XLM/BTC,4.76e-06,4.81e-06,4.64e-06,4.72e-06,6.698023586436515,1419072.79373655
1651795200000,2022-05-06 00:00:00,XLM/BTC,4.68e-06,4.79e-06,4.6e-06,4.76e-06,6.299484259329125,1323421.06288427
1651708800000,2022-05-05 00:00:00,XLM/BTC,4.65e-06,4.76e-06,4.57e-06,4.68e-06,3.160026999764435,675219.44439411
1651622400000,2022-05-04 00:00:00,XLM/BTC,4.56e-06,4.66e-06,4.47e-06,4.66e-06,2.6901367349523833,577282.56114858
1651536000000,2022-05-03 00:00:00,XLM/BTC,4.5e-06,4.59e-06,4.47e-06,4.56e-06,2.356091206771889,516686.66815173003
1651449600000,2022-05-02 00:00:00,XLM/BTC,4.57e-06,4.59e-06,4.46e-06,4.5e-06,2.071217647712205,460270.58838049
1651363200000,2022-05-01 00:00:00,XLM/BTC,4.49e-06,4.61e-06,4.48e-06,4.57e-06,2.9257176072292803,640200.78932807
1651276800000,2022-04-30 00:00:00,XLM/BTC,4.61e-06,4.71e-06,4.43e-06,4.47e-06,3.565598808862639,797673.11160238
1651190400000,2022-04-29 00:00:00,XLM/BTC,4.66e-06,4.74e-06,4.58e-06,4.61e-06,2.464306167078705,534556.65229473
1651104000000,2022-04-28 00:00:00,XLM/BTC,4.7e-06,4.79e-06,4.6e-06,4.68e-06,2.90307036127914,620314.1797605
1651017600000,2022-04-27 00:00:00,XLM/BTC,4.73e-06,4.79e-06,4.68e-06,4.7e-06,3.010506736793424,640533.34825392
1650931200000,2022-04-26 00:00:00,XLM/BTC,4.76e-06,4.79e-06,4.66e-06,4.73e-06,2.7128582533074934,573542.97110095
1650844800000,2022-04-25 00:00:00,XLM/BTC,4.82e-06,4.83e-06,4.64e-06,4.76e-06,3.225541015557935,677634.66713402
1650758400000,2022-04-24 00:00:00,XLM/BTC,4.85e-06,4.91e-06,4.79e-06,4.81e-06,1.1280765954214587,234527.35871548
1650672000000,2022-04-23 00:00:00,XLM/BTC,4.92e-06,4.96e-06,4.85e-06,4.85e-06,0.44895728742498053,92568.51287113
1650585600000,2022-04-22 00:00:00,XLM/BTC,4.85e-06,4.98e-06,4.81e-06,4.92e-06,1.4499908883171866,294713.59518642
1650499200000,2022-04-21 00:00:00,XLM/BTC,4.84e-06,4.89e-06,4.73e-06,4.85e-06,2.1583797256911716,445026.74756519
1650412800000,2022-04-20 00:00:00,XLM/BTC,4.91e-06,5e-06,4.82e-06,4.84e-06,1.9135596335398048,395363.56064872
1650326400000,2022-04-19 00:00:00,XLM/BTC,5.03e-06,5.05e-06,4.87e-06,4.91e-06,2.9990158631869903,610797.52814399
1650240000000,2022-04-18 00:00:00,XLM/BTC,4.96e-06,5.07e-06,4.87e-06,5.02e-06,3.7693900373036606,750874.50942304
1650153600000,2022-04-17 00:00:00,XLM/BTC,5.09e-06,5.12e-06,4.94e-06,4.95e-06,1.940173504600914,391954.24335372
1650067200000,2022-04-16 00:00:00,XLM/BTC,5.04e-06,5.12e-06,5.01e-06,5.08e-06,1.6338050934914312,321615.17588414
1649980800000,2022-04-15 00:00:00,XLM/BTC,4.85e-06,5.28e-06,4.83e-06,5.04e-06,3.539504215166774,702282.58237436
1649894400000,2022-04-14 00:00:00,XLM/BTC,4.77e-06,4.87e-06,4.75e-06,4.85e-06,1.744741171638619,359740.44776054
1649808000000,2022-04-13 00:00:00,XLM/BTC,4.81e-06,4.9e-06,4.69e-06,4.78e-06,2.324437748116848,486284.04772319
1649721600000,2022-04-12 00:00:00,XLM/BTC,4.72e-06,4.83e-06,4.69e-06,4.8e-06,4.175228036468928,869839.17426436
1649635200000,2022-04-11 00:00:00,XLM/BTC,4.76e-06,4.78e-06,4.58e-06,4.72e-06,5.18080603732756,1097628.39773889
1649548800000,2022-04-10 00:00:00,XLM/BTC,4.79e-06,4.83e-06,4.74e-06,4.76e-06,2.0578870384752124,432329.2097637
1649462400000,2022-04-09 00:00:00,XLM/BTC,4.79e-06,4.86e-06,4.75e-06,4.79e-06,1.6433059443470637,343070.13451922
1649376000000,2022-04-08 00:00:00,XLM/BTC,4.88e-06,4.91e-06,4.74e-06,4.79e-06,2.1865990245305484,456492.48946358
1649289600000,2022-04-07 00:00:00,XLM/BTC,4.69e-06,4.92e-06,4.67e-06,4.91e-06,2.401915296723739,489188.45147123
1649203200000,2022-04-06 00:00:00,XLM/BTC,4.94e-06,4.96e-06,4.69e-06,4.71e-06,3.4545431150230645,733448.64437857
1649116800000,2022-04-05 00:00:00,XLM/BTC,4.98e-06,5.03e-06,4.91e-06,4.94e-06,2.4864426685504952,503328.47541507997
1649030400000,2022-04-04 00:00:00,XLM/BTC,5.1e-06,5.13e-06,4.96e-06,4.98e-06,2.4690181530339466,495786.77771766
1648944000000,2022-04-03 00:00:00,XLM/BTC,5.08e-06,5.12e-06,5e-06,5.1e-06,1.20609759342,236489.7242
1648857600000,2022-04-02 00:00:00,XLM/BTC,5.02e-06,5.13e-06,4.95e-06,5.09e-06,3.3187449146959542,652012.75337838
1648771200000,2022-04-01 00:00:00,XLM/BTC,5.02e-06,5.07e-06,4.96e-06,5.02e-06,2.225002047240506,443227.4994503
1648684800000,2022-03-31 00:00:00,XLM/BTC,4.98e-06,5.17e-06,4.94e-06,5.02e-06,2.5541529181142457,508795.40201479
1648598400000,2022-03-30 00:00:00,XLM/BTC,4.9e-06,5.03e-06,4.84e-06,4.98e-06,0.8496158563688327,170605.59364836
1648512000000,2022-03-29 00:00:00,XLM/BTC,4.86e-06,5.01e-06,4.86e-06,4.91e-06,1.232327942408685,250983.28765961
1648425600000,2022-03-28 00:00:00,XLM/BTC,4.92e-06,5.05e-06,4.86e-06,4.87e-06,1.1330855366986994,232666.43464039
1648339200000,2022-03-27 00:00:00,XLM/BTC,4.84e-06,5e-06,4.82e-06,4.9e-06,1.4426779091735848,294424.06309665
1648252800000,2022-03-26 00:00:00,XLM/BTC,4.77e-06,4.86e-06,4.71e-06,4.84e-06,1.7838199999958888,368557.85123882
1648166400000,2022-03-25 00:00:00,XLM/BTC,4.88e-06,5.02e-06,4.76e-06,4.77e-06,2.921415760554714,612456.1342882
1648080000000,2022-03-24 00:00:00,XLM/BTC,4.89e-06,4.95e-06,4.82e-06,4.89e-06,1.1957828573084017,244536.37163771
1647993600000,2022-03-23 00:00:00,XLM/BTC,4.88e-06,4.99e-06,4.86e-06,4.89e-06,2.920431066397725,597225.1669525
1647907200000,2022-03-22 00:00:00,XLM/BTC,4.96e-06,5.02e-06,4.8e-06,4.88e-06,3.3032404855074873,676893.54211219
1647820800000,2022-03-21 00:00:00,XLM/BTC,4.79e-06,4.98e-06,4.74e-06,4.98e-06,1.4427073054703972,289700.26214265
1647734400000,2022-03-20 00:00:00,XLM/BTC,4.75e-06,4.82e-06,4.66e-06,4.79e-06,1.6135599485777679,336860.11452563
1647648000000,2022-03-19 00:00:00,XLM/BTC,4.61e-06,4.76e-06,4.58e-06,4.75e-06,0.7111311604783026,149711.82325859
1647561600000,2022-03-18 00:00:00,XLM/BTC,4.63e-06,4.68e-06,4.56e-06,4.61e-06,1.1862075166990638,257311.82574817
1647475200000,2022-03-17 00:00:00,XLM/BTC,4.61e-06,4.69e-06,4.54e-06,4.63e-06,1.0687343209881783,230828.14708168
1647388800000,2022-03-16 00:00:00,XLM/BTC,4.65e-06,4.69e-06,4.48e-06,4.6e-06,3.333934172427112,724768.29835372
1647302400000,2022-03-15 00:00:00,XLM/BTC,4.54e-06,4.68e-06,4.52e-06,4.65e-06,3.037948674262767,653322.29554038
1647216000000,2022-03-14 00:00:00,XLM/BTC,4.66e-06,4.67e-06,4.5e-06,4.54e-06,4.368872563906248,962306.73213794
1647129600000,2022-03-13 00:00:00,XLM/BTC,4.77e-06,4.84e-06,4.65e-06,4.68e-06,2.759615996861599,589661.53779094
1647043200000,2022-03-12 00:00:00,XLM/BTC,4.74e-06,4.86e-06,4.66e-06,4.77e-06,3.064968103677827,642550.96513162
1646956800000,2022-03-11 00:00:00,XLM/BTC,4.52e-06,4.77e-06,4.45e-06,4.74e-06,2.834598027833031,598016.46156815
1646870400000,2022-03-10 00:00:00,XLM/BTC,4.5e-06,4.61e-06,4.45e-06,4.53e-06,5.394113239520425,1190753.47450782
1646784000000,2022-03-09 00:00:00,XLM/BTC,4.47e-06,4.52e-06,4.25e-06,4.5e-06,6.465920583164355,1436871.24070319
1646697600000,2022-03-08 00:00:00,XLM/BTC,4.47e-06,4.52e-06,4.37e-06,4.47e-06,4.25492737297913,951885.31833985
