https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PROM,Volume BTC
1660348800,2022-08-13 00:00:00,PROM/BTC,0.0002997,0.0003003,0.0002936,0.0002954,215.1942,0.06386288663
1660262400,2022-08-12 00:00:00,PROM/BTC,0.0003001,0.000315,0.0002944,0.0002991,526.9816,0.157829147
1660176000,2022-08-11 00:00:00,PROM/BTC,0.0003054,0.0003056,0.0002909,0.0003001,1064.5784,0.31836708237
1660089600,2022-08-10 00:00:00,PROM/BTC,0.0003165,0.0003177,0.0003004,0.0003024,234.3197,0.07230101712
1660003200,2022-08-09 00:00:00,PROM/BTC,0.0003059,0.0003191,0.000299,0.0003147,186.7518,0.0571142504
1659916800,2022-08-08 00:00:00,PROM/BTC,0.0003149,0.0003149,0.0003015,0.0003078,331.8222,0.10151968538
1659830400,2022-08-07 00:00:00,PROM/BTC,0.0003176,0.0003253,0.0003097,0.0003138,229.1549,0.0723490874
1659744000,2022-08-06 00:00:00,PROM/BTC,0.000305,0.0003304,0.0003039,0.0003155,1397.2624,0.45239498665
1659657600,2022-08-05 00:00:00,PROM/BTC,0.0003038,0.0003109,0.0002985,0.000305,329.8096,0.10078360998
1659571200,2022-08-04 00:00:00,PROM/BTC,0.0002971,0.0003289,0.0002944,0.0003038,222.9033,0.06710893836
1659484800,2022-08-03 00:00:00,PROM/BTC,0.0002923,0.0003131,0.00029,0.0002977,196.5369,0.05933092611
1659398400,2022-08-02 00:00:00,PROM/BTC,0.0003035,0.0003137,0.000289,0.0002976,572.9024,0.16995991988
1659312000,2022-08-01 00:00:00,PROM/BTC,0.0003115,0.0003524,0.0002975,0.0003012,1722.2083,0.54252813761
1659225600,2022-07-31 00:00:00,PROM/BTC,0.0003171,0.0004717,0.0003006,0.0003133,5264.3429,1.68880313708
1659139200,2022-07-30 00:00:00,PROM/BTC,0.0003528,0.0003648,0.0003085,0.0003144,1884.0705,0.62754053129
1659052800,2022-07-29 00:00:00,PROM/BTC,0.0002603,0.0004896,0.0002603,0.0003481,4628.0899,1.53108048869
1658966400,2022-07-28 00:00:00,PROM/BTC,0.0002542,0.0002855,0.0002496,0.0002629,807.3893,0.21539735579
1658880000,2022-07-27 00:00:00,PROM/BTC,0.0002681,0.000289,0.000242,0.0002571,450.8497,0.1196222183
1658793600,2022-07-26 00:00:00,PROM/BTC,0.0002524,0.0002815,0.0002511,0.0002721,978.559,0.26023702794
1658707200,2022-07-25 00:00:00,PROM/BTC,0.0002458,0.0002725,0.0002422,0.0002488,1213.5405,0.30896948326
1658620800,2022-07-24 00:00:00,PROM/BTC,0.0002538,0.0002591,0.0002439,0.0002443,120.1798,0.03024258716
1658534400,2022-07-23 00:00:00,PROM/BTC,0.0002513,0.0002603,0.0002467,0.0002546,606.0209,0.1538353041
1658448000,2022-07-22 00:00:00,PROM/BTC,0.0002501,0.0002812,0.0002482,0.0002515,1578.7532,0.40928707924
1658361600,2022-07-21 00:00:00,PROM/BTC,0.0002271,0.0002954,0.0002226,0.0002532,2607.0968,0.67354350473
1658275200,2022-07-20 00:00:00,PROM/BTC,0.0002326,0.0002456,0.0002236,0.0002258,717.9326,0.1671931054
1658188800,2022-07-19 00:00:00,PROM/BTC,0.0002408,0.0002543,0.0002299,0.000235,401.0336,0.09631979656
1658102400,2022-07-18 00:00:00,PROM/BTC,0.0002542,0.0002743,0.0002393,0.0002393,530.4209,0.13170858686
1658016000,2022-07-17 00:00:00,PROM/BTC,0.0002476,0.0002598,0.0002416,0.0002586,117.7616,0.02952139239
1657929600,2022-07-16 00:00:00,PROM/BTC,0.0002442,0.0002647,0.0002435,0.0002482,112.2561,0.0279374452
1657843200,2022-07-15 00:00:00,PROM/BTC,0.0002554,0.0002658,0.0002385,0.0002441,119.102,0.02953506207
1657756800,2022-07-14 00:00:00,PROM/BTC,0.0002415,0.0003028,0.0002356,0.0002543,876.603,0.23701842185
1657670400,2022-07-13 00:00:00,PROM/BTC,0.0002462,0.0002598,0.0002317,0.0002415,219.7308,0.05308956678
1657584000,2022-07-12 00:00:00,PROM/BTC,0.000252,0.0002574,0.0002443,0.000246,118.9067,0.02972458447
1657497600,2022-07-11 00:00:00,PROM/BTC,0.0002516,0.0002907,0.0002433,0.0002577,267.3992,0.06974286763
1657411200,2022-07-10 00:00:00,PROM/BTC,0.0002547,0.0002598,0.00024,0.0002495,479.4361,0.11874937416
1657324800,2022-07-09 00:00:00,PROM/BTC,0.0002428,0.0002962,0.0002428,0.0002564,673.658,0.18057295188
1657238400,2022-07-08 00:00:00,PROM/BTC,0.0002529,0.0002552,0.0002385,0.0002402,177.9742,0.04415875887
1657152000,2022-07-07 00:00:00,PROM/BTC,0.0002625,0.000272,0.0002439,0.0002507,359.7824,0.0909803068
1657065600,2022-07-06 00:00:00,PROM/BTC,0.00027,0.0002776,0.0002598,0.0002638,916.1825,0.24929471466
1656979200,2022-07-05 00:00:00,PROM/BTC,0.0002757,0.0002949,0.0002655,0.0002694,819.6082,0.22545144135
1656892800,2022-07-04 00:00:00,PROM/BTC,0.0002816,0.0003142,0.0002726,0.0002726,2247.68318595,0.650534068874035
1656806400,2022-07-03 00:00:00,PROM/BTC,0.0002576,0.0003907,0.0002462,0.0002816,3346.47891533,1.057445200552409
1656720000,2022-07-02 00:00:00,PROM/BTC,0.0002618,0.0003017,0.0002467,0.0002581,1446.23806745,0.382012565036917
1656633600,2022-07-01 00:00:00,PROM/BTC,0.0002838,0.0003331,0.0002511,0.0002639,3473.97225887,0.984475378462194
1656547200,2022-06-30 00:00:00,PROM/BTC,0.0002935,0.0005565,0.000283,0.0002849,16496.8367098,5.667237894716524
1656460800,2022-06-29 00:00:00,PROM/BTC,0.000175,0.0007835,0.0001729,0.0002961,28008.92069724,10.751329620915039
1656374400,2022-06-28 00:00:00,PROM/BTC,0.0001772,0.0001824,0.0001727,0.0001749,197.093,0.03527966874
1656288000,2022-06-27 00:00:00,PROM/BTC,0.0001747,0.0001778,0.0001708,0.0001772,188.71537495,0.032471088368815
1656201600,2022-06-26 00:00:00,PROM/BTC,0.0001737,0.000182,0.0001732,0.0001753,37.59189307,0.00668130628646
1656115200,2022-06-25 00:00:00,PROM/BTC,0.0001759,0.0001881,0.0001713,0.0001743,198.92801519,0.036138195917238
1656028800,2022-06-24 00:00:00,PROM/BTC,0.0001866,0.000191,0.0001718,0.0001743,280.10638251,0.051107481845752
1655942400,2022-06-23 00:00:00,PROM/BTC,0.0001663,0.0002057,0.0001647,0.0001839,1482.6756,0.28502397119
1655856000,2022-06-22 00:00:00,PROM/BTC,0.000174,0.0001789,0.0001661,0.0001666,142.6145,0.02432083735
1655769600,2022-06-21 00:00:00,PROM/BTC,0.000194,0.0001991,0.0001732,0.0001755,839.6765,0.15584737047
1655683200,2022-06-20 00:00:00,PROM/BTC,0.0001514,0.0002543,0.0001514,0.0001953,3041.26691979,0.647567956930754
1655596800,2022-06-19 00:00:00,PROM/BTC,0.0001571,0.0001639,0.0001499,0.0001515,361.83138182,0.057324987355204
1655510400,2022-06-18 00:00:00,PROM/BTC,0.0001485,0.0001601,0.0001431,0.0001546,411.69387762,0.061429761791515
1655424000,2022-06-17 00:00:00,PROM/BTC,0.0001417,0.0001512,0.0001411,0.0001496,337.0066,0.04908563306
1655337600,2022-06-16 00:00:00,PROM/BTC,0.0001392,0.0001448,0.0001357,0.0001418,144.9571,0.02059753319
1655251200,2022-06-15 00:00:00,PROM/BTC,0.0001437,0.0001467,0.0001345,0.0001399,478.9173796,0.0667017163538
1655164800,2022-06-14 00:00:00,PROM/BTC,0.000137,0.0001452,0.000131,0.0001412,181.68722424,0.024807560488905
1655078400,2022-06-13 00:00:00,PROM/BTC,0.0001264,0.0001391,0.0001179,0.0001342,430.5316346,0.053638873455645
1654992000,2022-06-12 00:00:00,PROM/BTC,0.000135,0.0001357,0.0001268,0.0001292,330.9557,0.04324605623
1654905600,2022-06-11 00:00:00,PROM/BTC,0.0001475,0.0001475,0.0001332,0.0001349,155.7367,0.0215682582
1654819200,2022-06-10 00:00:00,PROM/BTC,0.0001445,0.000154,0.0001425,0.0001467,220.62550608,0.032412732334704
1654732800,2022-06-09 00:00:00,PROM/BTC,0.0001419,0.000147,0.000141,0.0001441,21.9654,0.00315534233
1654646400,2022-06-08 00:00:00,PROM/BTC,0.0001399,0.000165,0.0001385,0.0001425,768.53489887,0.112751396864907
1654560000,2022-06-07 00:00:00,PROM/BTC,0.0001394,0.0001452,0.000139,0.0001392,95.8835,0.0135906266
1654473600,2022-06-06 00:00:00,PROM/BTC,0.0001471,0.0001472,0.0001396,0.0001396,30.5588,0.00436095402
1654387200,2022-06-05 00:00:00,PROM/BTC,0.0001502,0.000151,0.000145,0.000146,20.2355083,0.00298130859346
1654300800,2022-06-04 00:00:00,PROM/BTC,0.0001512,0.0001526,0.0001476,0.0001503,136.33329229,0.02052413233749
1654214400,2022-06-03 00:00:00,PROM/BTC,0.0001441,0.0001659,0.0001432,0.0001514,655.67960804,0.102424542296604
1654128000,2022-06-02 00:00:00,PROM/BTC,0.0001464,0.0001489,0.0001436,0.0001444,232.07135067,0.034167572648892
1654041600,2022-06-01 00:00:00,PROM/BTC,0.0001459,0.0001498,0.0001425,0.0001466,205.5363,0.03007250166
1653955200,2022-05-31 00:00:00,PROM/BTC,0.0001459,0.0001483,0.0001419,0.0001467,761.1417,0.1103834011
1653868800,2022-05-30 00:00:00,PROM/BTC,0.0001486,0.0001504,0.0001439,0.0001459,361.2584,0.05315636004
1653782400,2022-05-29 00:00:00,PROM/BTC,0.000153,0.0001536,0.0001472,0.0001483,235.58636729,0.035249220012565
1653696000,2022-05-28 00:00:00,PROM/BTC,0.0001488,0.0001568,0.0001477,0.0001528,439.52003071,0.066543196605559
1653609600,2022-05-27 00:00:00,PROM/BTC,0.0001439,0.0001613,0.0001411,0.0001494,592.4513,0.0870059978
1653523200,2022-05-26 00:00:00,PROM/BTC,0.000157,0.0001653,0.0001423,0.0001454,757.01112244,0.116542776157838
1653436800,2022-05-25 00:00:00,PROM/BTC,0.0001553,0.000174,0.0001547,0.000157,1145.7943,0.18441121199
1653350400,2022-05-24 00:00:00,PROM/BTC,0.0001555,0.0001782,0.0001501,0.0001553,2165.36271444,0.351098352044192
1653264000,2022-05-23 00:00:00,PROM/BTC,0.0001538,0.0001596,0.0001488,0.000157,182.00579668,0.0277999844681
1653177600,2022-05-22 00:00:00,PROM/BTC,0.00016,0.00016,0.0001513,0.0001552,365.7415,0.05666174626
1653091200,2022-05-21 00:00:00,PROM/BTC,0.000163,0.0001637,0.0001569,0.0001603,52.43719395,0.00834035868168
1653004800,2022-05-20 00:00:00,PROM/BTC,0.0001663,0.0001759,0.0001561,0.0001624,2531.6722,0.42920332246
1652918400,2022-05-19 00:00:00,PROM/BTC,0.0001614,0.0002199,0.0001607,0.0001658,5456.93976653,0.947515733078378
1652832000,2022-05-18 00:00:00,PROM/BTC,0.0001552,0.0001753,0.0001511,0.0001609,4848.5034,0.78446184394
1652745600,2022-05-17 00:00:00,PROM/BTC,0.0001574,0.0001858,0.0001515,0.0001544,5602.2198,0.93281731116
1652659200,2022-05-16 00:00:00,PROM/BTC,0.0001498,0.0001902,0.0001369,0.0001581,10257.91595484,1.675233029677624
1652572800,2022-05-15 00:00:00,PROM/BTC,0.0001157,0.0002233,0.000115,0.0001516,13749.58029138,2.102668131982026
1652486400,2022-05-14 00:00:00,PROM/BTC,0.0001048,0.0001179,0.0001033,0.0001158,2293.3837,0.25195225244
1652400000,2022-05-13 00:00:00,PROM/BTC,0.0000971,0.0001197,0.0000927,0.0001061,1356.21761704,0.150195389339688
1652313600,2022-05-12 00:00:00,PROM/BTC,0.0001112,0.000117,0.0000837,0.0000972,1910.8774,0.19367349954
1652227200,2022-05-11 00:00:00,PROM/BTC,0.0001724,0.0001746,0.0001085,0.0001107,3097.92531375,0.424416457104198
1652140800,2022-05-10 00:00:00,PROM/BTC,0.0001764,0.0001875,0.000169,0.0001719,596.3503,0.10492140386
1652054400,2022-05-09 00:00:00,PROM/BTC,0.0001943,0.0001974,0.0001774,0.0001788,963.4925,0.17717178595
1651968000,2022-05-08 00:00:00,PROM/BTC,0.0001968,0.000198,0.0001894,0.0001934,1045.24839146,0.20174251389324
1651881600,2022-05-07 00:00:00,PROM/BTC,0.0002001,0.000271,0.0001938,0.0001968,8474.74277322,1.966889812476525
1651795200,2022-05-06 00:00:00,PROM/BTC,0.000204,0.0002074,0.0001987,0.0002003,327.1303,0.06645717864
1651708800,2022-05-05 00:00:00,PROM/BTC,0.000206,0.0002099,0.0002019,0.0002045,491.3182,0.10060242436
1651622400,2022-05-04 00:00:00,PROM/BTC,0.0002107,0.0002111,0.0002027,0.000203,356.3317,0.07366347152
1651536000,2022-05-03 00:00:00,PROM/BTC,0.0002137,0.0002137,0.0002094,0.0002104,97.30799939,0.020553072449948
1651449600,2022-05-02 00:00:00,PROM/BTC,0.0002165,0.0002182,0.0002098,0.000214,733.9835,0.15770193094
1651363200,2022-05-01 00:00:00,PROM/BTC,0.0002167,0.0002198,0.0002117,0.0002162,297.8243,0.06425114151
1651276800,2022-04-30 00:00:00,PROM/BTC,0.000216,0.0002183,0.0002095,0.0002158,456.9264,0.09769755648
1651190400,2022-04-29 00:00:00,PROM/BTC,0.0002108,0.0002236,0.0002087,0.0002148,663.42753644,0.142379846628832
1651104000,2022-04-28 00:00:00,PROM/BTC,0.0002023,0.0002347,0.0002016,0.0002107,1613.3942,0.34584236616
1651017600,2022-04-27 00:00:00,PROM/BTC,0.0002011,0.0002032,0.000198,0.0002031,173.6223,0.03488657903
1650931200,2022-04-26 00:00:00,PROM/BTC,0.0002053,0.0002094,0.0002007,0.0002011,452.7656,0.0927300712
1650844800,2022-04-25 00:00:00,PROM/BTC,0.0002086,0.0002116,0.0001953,0.0002051,461.3836,0.0953970888
1650758400,2022-04-24 00:00:00,PROM/BTC,0.0002103,0.0002113,0.0002079,0.0002087,100.9233,0.02120376037
1650672000,2022-04-23 00:00:00,PROM/BTC,0.0002121,0.000213,0.0002094,0.0002108,182.24739404,0.0385818877935
1650585600,2022-04-22 00:00:00,PROM/BTC,0.0002099,0.000214,0.0002075,0.0002116,260.14692003,0.055087570400276
1650499200,2022-04-21 00:00:00,PROM/BTC,0.0002193,0.0002215,0.0002079,0.0002103,950.4066,0.20280710022
1650412800,2022-04-20 00:00:00,PROM/BTC,0.0002173,0.0002868,0.0002167,0.0002202,4695.0029578,1.133900154107452
1650326400,2022-04-19 00:00:00,PROM/BTC,0.0002132,0.0002199,0.0002124,0.000219,591.4888,0.12797125873
1650240000,2022-04-18 00:00:00,PROM/BTC,0.0002131,0.0002221,0.0002113,0.0002116,259.2886,0.05546140169
1650153600,2022-04-17 00:00:00,PROM/BTC,0.0002123,0.000218,0.0002101,0.0002146,1118.8442,0.23991433887
1650067200,2022-04-16 00:00:00,PROM/BTC,0.0002147,0.0002173,0.0002099,0.0002122,702.864,0.14933842358
1649980800,2022-04-15 00:00:00,PROM/BTC,0.0002098,0.0002186,0.0002079,0.0002164,1124.868,0.24124053795
1649894400,2022-04-14 00:00:00,PROM/BTC,0.0002077,0.0002142,0.0002051,0.0002097,865.5529,0.18071806674
1649808000,2022-04-13 00:00:00,PROM/BTC,0.0002081,0.0002102,0.0002021,0.0002069,641.5074,0.13308113408
1649721600,2022-04-12 00:00:00,PROM/BTC,0.0002072,0.0002147,0.000207,0.000208,584.898,0.12349107608
1649635200,2022-04-11 00:00:00,PROM/BTC,0.0002224,0.0002243,0.0002054,0.0002073,2666.4123,0.57773029324
1649548800,2022-04-10 00:00:00,PROM/BTC,0.000215,0.0002313,0.0002146,0.0002227,1135.52005724,0.249321431109068
1649462400,2022-04-09 00:00:00,PROM/BTC,0.0002166,0.0002271,0.0002095,0.0002159,621.99337757,0.136379763272145
1649376000,2022-04-08 00:00:00,PROM/BTC,0.0002198,0.0002297,0.000215,0.0002161,1176.33733595,0.259826086287715
1649289600,2022-04-07 00:00:00,PROM/BTC,0.0002119,0.0002236,0.0002083,0.0002194,905.1262,0.19714523698
1649203200,2022-04-06 00:00:00,PROM/BTC,0.000218,0.0002798,0.000211,0.0002129,5867.23366148,1.360386598478404
1649116800,2022-04-05 00:00:00,PROM/BTC,0.0002296,0.0002302,0.0002177,0.0002177,1334.57041063,0.299631988939785
1649030400,2022-04-04 00:00:00,PROM/BTC,0.0002287,0.0002544,0.0002261,0.0002302,6838.86313028,1.618817042182416
1648944000,2022-04-03 00:00:00,PROM/BTC,0.0002128,0.0002594,0.0002102,0.0002287,7429.12226733,1.777480681110432
1648857600,2022-04-02 00:00:00,PROM/BTC,0.0002116,0.0002207,0.0002097,0.0002129,1625.6453,0.34656154164
1648771200,2022-04-01 00:00:00,PROM/BTC,0.0002058,0.0002118,0.0002044,0.0002105,1557.2195,0.32443793988
1648684800,2022-03-31 00:00:00,PROM/BTC,0.0002082,0.0002128,0.0002031,0.0002057,1411.90169217,0.291154146866237
1648598400,2022-03-30 00:00:00,PROM/BTC,0.0002106,0.0002115,0.0002053,0.0002076,713.61875418,0.147812761503588
1648512000,2022-03-29 00:00:00,PROM/BTC,0.0002038,0.0002113,0.0002019,0.000211,628.9191,0.13001125363
1648425600,2022-03-28 00:00:00,PROM/BTC,0.0002046,0.0002082,0.0002005,0.0002032,807.11957874,0.165231296109968
1648339200,2022-03-27 00:00:00,PROM/BTC,0.0002027,0.0002164,0.0002003,0.0002036,2662.617,0.5580426826
1648252800,2022-03-26 00:00:00,PROM/BTC,0.0002058,0.0002062,0.0001989,0.000201,322.6339,0.06518503385
1648166400,2022-03-25 00:00:00,PROM/BTC,0.0002034,0.0002113,0.0001991,0.0002069,4945.7669,1.00817083596
1648080000,2022-03-24 00:00:00,PROM/BTC,0.0002066,0.000212,0.000202,0.0002047,206.8808,0.04273874379
1647993600,2022-03-23 00:00:00,PROM/BTC,0.0002065,0.0002096,0.000202,0.0002066,171.7468,0.03535631967
1647907200,2022-03-22 00:00:00,PROM/BTC,0.0002074,0.0002134,0.0001993,0.0002048,299.06484871,0.061325706270421
1647820800,2022-03-21 00:00:00,PROM/BTC,0.000204,0.0002092,0.0002018,0.0002074,144.0002,0.02966495835
1647734400,2022-03-20 00:00:00,PROM/BTC,0.0002067,0.0002113,0.0002028,0.0002053,163.8466,0.0341365296
1647648000,2022-03-19 00:00:00,PROM/BTC,0.0001982,0.0002273,0.0001975,0.0002067,1369.2251,0.28936895599
1647561600,2022-03-18 00:00:00,PROM/BTC,0.0001954,0.000204,0.0001939,0.0001988,190.9826,0.0379735506
1647475200,2022-03-17 00:00:00,PROM/BTC,0.0001966,0.0001999,0.0001948,0.0001963,100.2267909,0.01985742163366
1647388800,2022-03-16 00:00:00,PROM/BTC,0.0001992,0.0001996,0.0001913,0.000195,454.66211204,0.089010033728368
1647302400,2022-03-15 00:00:00,PROM/BTC,0.0002029,0.000214,0.0001977,0.0001998,140.31829795,0.0285184329318
1647216000,2022-03-14 00:00:00,PROM/BTC,0.0002067,0.0002213,0.0002023,0.0002023,203.3891,0.0419433218
1647129600,2022-03-13 00:00:00,PROM/BTC,0.0002004,0.0002071,0.0001977,0.000206,511.5932,0.10456311825
1647043200,2022-03-12 00:00:00,PROM/BTC,0.0002007,0.0002045,0.0001978,0.0002018,107.3932,0.02154669104
1646956800,2022-03-11 00:00:00,PROM/BTC,0.0002026,0.0002061,0.000196,0.0002012,321.53387765,0.065099051105978
1646870400,2022-03-10 00:00:00,PROM/BTC,0.0001983,0.0002035,0.0001963,0.0002012,721.0983,0.14401249432
1646784000,2022-03-09 00:00:00,PROM/BTC,0.0002026,0.0002042,0.0001956,0.0001976,179.8634,0.035692533
1646697600,2022-03-08 00:00:00,PROM/BTC,0.0002055,0.00021,0.0002017,0.0002031,188.3564,0.03878966185
1646611200,2022-03-07 00:00:00,PROM/BTC,0.0002104,0.0002105,0.0002011,0.000207,142.34604111,0.029557586150438
1646524800,2022-03-06 00:00:00,PROM/BTC,0.0002092,0.0002139,0.0002024,0.0002102,308.4406,0.06447965779
1646438400,2022-03-05 00:00:00,PROM/BTC,0.0002027,0.0002121,0.0001849,0.0002096,1239.17494144,0.245734225161136
1646352000,2022-03-04 00:00:00,PROM/BTC,0.0002091,0.0002091,0.0001984,0.0002035,153.6415,0.03143680351
1646265600,2022-03-03 00:00:00,PROM/BTC,0.0002071,0.0002118,0.0002033,0.0002089,81.3477,0.01692694123
1646179200,2022-03-02 00:00:00,PROM/BTC,0.0002037,0.0002074,0.0001991,0.0002066,123.0312,0.02500058622
1646092800,2022-03-01 00:00:00,PROM/BTC,0.0002117,0.000236,0.0002023,0.0002046,409.34100454,0.091179824973878
1646006400,2022-02-28 00:00:00,PROM/BTC,0.0002099,0.0002359,0.0002071,0.0002095,263.2483,0.05838260388
1645920000,2022-02-27 00:00:00,PROM/BTC,0.0002145,0.0002444,0.0002074,0.0002109,261.1858,0.05545469889
1645833600,2022-02-26 00:00:00,PROM/BTC,0.0002152,0.0002198,0.0002149,0.0002153,230.30511156,0.050091151250832
1645747200,2022-02-25 00:00:00,PROM/BTC,0.0002143,0.0002162,0.0002112,0.0002162,111.5673,0.02396589903
1645660800,2022-02-24 00:00:00,PROM/BTC,0.0002266,0.000228,0.0002096,0.0002151,361.7882,0.0787200261
1645574400,2022-02-23 00:00:00,PROM/BTC,0.0002189,0.0002479,0.0002189,0.0002255,1787.51222181,0.420988747538925
1645488000,2022-02-22 00:00:00,PROM/BTC,0.0002174,0.000218,0.000209,0.0002161,80.36487432,0.017199086668136
1645401600,2022-02-21 00:00:00,PROM/BTC,0.0002286,0.0002321,0.000217,0.0002174,267.4706,0.06109409043
1645315200,2022-02-20 00:00:00,PROM/BTC,0.0002338,0.0002352,0.0002284,0.0002312,554.3663,0.1287221889
1645228800,2022-02-19 00:00:00,PROM/BTC,0.0002362,0.0002377,0.0002305,0.0002334,536.3711614,0.12555589058164
1645142400,2022-02-18 00:00:00,PROM/BTC,0.0002363,0.000244,0.0002337,0.000234,1270.89028519,0.303883835022245
1645056000,2022-02-17 00:00:00,PROM/BTC,0.0002381,0.0002388,0.0002349,0.0002359,1298.87,0.30770950471
1644969600,2022-02-16 00:00:00,PROM/BTC,0.0002371,0.0002395,0.0002331,0.0002375,321.4775,0.0760368555
1644883200,2022-02-15 00:00:00,PROM/BTC,0.0002357,0.0002378,0.0002343,0.0002378,553.8579,0.13073159408
1644796800,2022-02-14 00:00:00,PROM/BTC,0.0002377,0.0002389,0.0002323,0.0002361,1002.9839,0.23588630375
1644710400,2022-02-13 00:00:00,PROM/BTC,0.0002441,0.0002476,0.0002359,0.0002362,535.5821,0.12872195787
1644624000,2022-02-12 00:00:00,PROM/BTC,0.0002384,0.0002503,0.0002363,0.0002432,1062.1248,0.25814393383
1644537600,2022-02-11 00:00:00,PROM/BTC,0.0002341,0.0002433,0.0002341,0.0002376,151.0475,0.03597978328
1644451200,2022-02-10 00:00:00,PROM/BTC,0.0002441,0.0002522,0.0002324,0.0002343,27.5375,0.00664242474
1644364800,2022-02-09 00:00:00,PROM/BTC,0.0002372,0.0002504,0.000236,0.0002444,52.8168,0.01289239076
