https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SCLP,Volume BTC
1663459200,2022-09-18 00:00:00,SCLP/BTC,0.00001041,0.00001043,0.0000103,0.00001043,1.7246,0.000017872591
1663372800,2022-09-17 00:00:00,SCLP/BTC,0.00001031,0.00001048,0.00001015,0.00001041,1869.0953,0.019287968223
1663286400,2022-09-16 00:00:00,SCLP/BTC,0.00001029,0.00001048,0.00001011,0.00001026,3273.5109,0.033930294498
1663200000,2022-09-15 00:00:00,SCLP/BTC,0.00001041,0.0000108,0.00001004,0.00001043,10446.7036,0.108545272895
1663113600,2022-09-14 00:00:00,SCLP/BTC,0.00001019,0.00001071,0.00000993,0.00001053,9977.3184,0.102387424453
1663027200,2022-09-13 00:00:00,SCLP/BTC,0.00000968,0.00001032,0.00000906,0.00001023,27897.2173,0.27184034936
1662940800,2022-09-12 00:00:00,SCLP/BTC,0.0000107,0.000012,0.00000939,0.00000954,37817.2295,0.401559677798
1662854400,2022-09-11 00:00:00,SCLP/BTC,0.00000958,0.00001109,0.00000933,0.00001072,20554.7398,0.210169849696
1662768000,2022-09-10 00:00:00,SCLP/BTC,0.00000953,0.00000978,0.0000092,0.00000949,3123.4957,0.029592955709
1662681600,2022-09-09 00:00:00,SCLP/BTC,0.00001011,0.00001036,0.00000935,0.00000945,27354.2227,0.270843636203
1662595200,2022-09-08 00:00:00,SCLP/BTC,0.0000103,0.0000103,0.00000967,0.00000992,59505.2351,0.593669991921
1662508800,2022-09-07 00:00:00,SCLP/BTC,0.00001025,0.00001094,0.0000098,0.00001014,11855.1735,0.122070647613
1662422400,2022-09-06 00:00:00,SCLP/BTC,0.00001002,0.00001037,0.00000965,0.00001025,3334.3339,0.033788940497
1662336000,2022-09-05 00:00:00,SCLP/BTC,0.00001014,0.00001014,0.00000986,0.00001009,123.8536,0.001244824527
1662249600,2022-09-04 00:00:00,SCLP/BTC,0.00001018,0.00001021,0.00000988,0.00000999,967.0441,0.009610323142
