https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MLK,Volume USDT
1661644800,2022-08-28 00:00:00,MLK/USDT,0.35417,0.36425,0.35359,0.35359,230645.5227,82333.989780529
1661558400,2022-08-27 00:00:00,MLK/USDT,0.35338,0.3703,0.352,0.35387,243301.0914,86655.113855871
1661472000,2022-08-26 00:00:00,MLK/USDT,0.37397,0.37544,0.35338,0.35352,164682.8748,60419.053491427
1661385600,2022-08-25 00:00:00,MLK/USDT,0.37031,0.37536,0.36777,0.37457,139026.806,51794.387891382
1661299200,2022-08-24 00:00:00,MLK/USDT,0.3649,0.37124,0.36148,0.36926,193710.2586,71083.151344006
1661212800,2022-08-23 00:00:00,MLK/USDT,0.36312,0.36562,0.35506,0.36554,220895.1731,80095.143564053
1661126400,2022-08-22 00:00:00,MLK/USDT,0.36838,0.37368,0.35759,0.36337,280847.5715,102190.790650626
1661040000,2022-08-21 00:00:00,MLK/USDT,0.36395,0.37842,0.36224,0.36866,338053.7753,123944.73386116
1660953600,2022-08-20 00:00:00,MLK/USDT,0.36613,0.37124,0.3618,0.3638,261656.4207,96119.475934272
1660867200,2022-08-19 00:00:00,MLK/USDT,0.41564,0.41564,0.36518,0.36518,262063.2035584,100056.3128495600112
1660780800,2022-08-18 00:00:00,MLK/USDT,0.41797,0.42337,0.41564,0.41639,299590.8934,125928.743044984
1660694400,2022-08-17 00:00:00,MLK/USDT,0.4297,0.43631,0.41598,0.41815,305674.1313,129728.925426022
1660608000,2022-08-16 00:00:00,MLK/USDT,0.44104,0.44243,0.42693,0.4296,254815.5002,110139.263860571
1660521600,2022-08-15 00:00:00,MLK/USDT,0.44179,0.45533,0.43382,0.44097,308658.5081,136249.087980244
1660435200,2022-08-14 00:00:00,MLK/USDT,0.45422,0.45589,0.44041,0.44345,327988.6635,147343.730905432
1660348800,2022-08-13 00:00:00,MLK/USDT,0.45383,0.45594,0.44791,0.45214,328844.3752,148895.59390377
1660262400,2022-08-12 00:00:00,MLK/USDT,0.44962,0.45688,0.44175,0.45384,333106.6097,149278.460574723
1660176000,2022-08-11 00:00:00,MLK/USDT,0.43628,0.44859,0.4341,0.44627,356152.1187,156916.66936305
1660089600,2022-08-10 00:00:00,MLK/USDT,0.42218,0.4352,0.41532,0.4352,359224.7428,153056.120836345
1660003200,2022-08-09 00:00:00,MLK/USDT,0.43498,0.44497,0.41381,0.41826,337123.586,143441.807308898
1659916800,2022-08-08 00:00:00,MLK/USDT,0.43095,0.43969,0.42679,0.43403,332848.8671,144151.982425399
1659830400,2022-08-07 00:00:00,MLK/USDT,0.43118,0.43454,0.42597,0.4311,323437.7435,138978.567734712
1659744000,2022-08-06 00:00:00,MLK/USDT,0.42943,0.43797,0.42722,0.43182,313648.9661,135578.845045349
1659657600,2022-08-05 00:00:00,MLK/USDT,0.41985,0.4291,0.41866,0.42841,288787.6707,122479.824971829
1659571200,2022-08-04 00:00:00,MLK/USDT,0.41827,0.43382,0.41587,0.41874,190580.6818,80039.086274016
1659484800,2022-08-03 00:00:00,MLK/USDT,0.427,0.42822,0.41667,0.42009,5249.4977,2226.99048037
1659398400,2022-08-02 00:00:00,MLK/USDT,0.46715,0.46715,0.42023,0.427,19001.0528,8384.227998703
1659312000,2022-08-01 00:00:00,MLK/USDT,0.42129,0.47484,0.42129,0.47292,199987.9711,87180.412546104
1659225600,2022-07-31 00:00:00,MLK/USDT,0.40423,0.43907,0.40185,0.41987,231162.8063,95426.729214217
1659139200,2022-07-30 00:00:00,MLK/USDT,0.40098,0.40976,0.3992,0.40355,313592.4884,126438.985260878
1659052800,2022-07-29 00:00:00,MLK/USDT,0.40225,0.40444,0.39481,0.40084,338801.6412,135442.310215646
1658966400,2022-07-28 00:00:00,MLK/USDT,0.39245,0.40371,0.386,0.40188,385881.417,151776.812156504
1658880000,2022-07-27 00:00:00,MLK/USDT,0.37612,0.39392,0.37501,0.3924,427534.0457,162031.653722295
1658793600,2022-07-26 00:00:00,MLK/USDT,0.38338,0.38604,0.37,0.37528,476190.207,178371.548263246
1658707200,2022-07-25 00:00:00,MLK/USDT,0.39279,0.40447,0.38195,0.38437,432008.7649,168710.34839871
1658620800,2022-07-24 00:00:00,MLK/USDT,0.38941,0.39611,0.38941,0.39129,419134.3684,164569.000797181
1658534400,2022-07-23 00:00:00,MLK/USDT,0.39491,0.39967,0.3863,0.38959,505738.3952,198708.093353094
1658448000,2022-07-22 00:00:00,MLK/USDT,0.39396,0.40381,0.39277,0.39505,542117.5426,215367.187490166
1658361600,2022-07-21 00:00:00,MLK/USDT,0.39622,0.39969,0.386,0.3962,539360.7884,211799.633874389
1658275200,2022-07-20 00:00:00,MLK/USDT,0.40855,0.41626,0.39422,0.39633,436100.1866,178007.785660212
1658188800,2022-07-19 00:00:00,MLK/USDT,0.39634,0.40976,0.39393,0.40859,523725.13214221,210084.438842179486
1658102400,2022-07-18 00:00:00,MLK/USDT,0.38449,0.39722,0.38435,0.39722,458364.4559276,179940.5171047777
1658016000,2022-07-17 00:00:00,MLK/USDT,0.38949,0.39656,0.38336,0.38336,478363.12113315,186973.0264910066035
1657929600,2022-07-16 00:00:00,MLK/USDT,0.37822,0.38965,0.3765,0.38961,379462.98901705,145464.7596622963954
1657843200,2022-07-15 00:00:00,MLK/USDT,0.37058,0.38036,0.36777,0.37824,333087.41994111,124751.036357229151
1657756800,2022-07-14 00:00:00,MLK/USDT,0.36636,0.37283,0.35765,0.3716,390054.6658,142520.341190123
1657670400,2022-07-13 00:00:00,MLK/USDT,0.36688,0.37,0.35,0.36636,421735.66819432,153298.7902481122232
1657584000,2022-07-12 00:00:00,MLK/USDT,0.37283,0.37596,0.36592,0.36637,393474.16815691,144303.2372253962443
1657497600,2022-07-11 00:00:00,MLK/USDT,0.40142,0.40142,0.37368,0.37368,307511.57802394,118013.2680951376193
1657411200,2022-07-10 00:00:00,MLK/USDT,0.40916,0.42741,0.39656,0.40155,233279.75709831,94751.7413591016367
1657324800,2022-07-09 00:00:00,MLK/USDT,0.39859,0.40905,0.39656,0.40687,186235.3123307,75000.205258296054
1657238400,2022-07-08 00:00:00,MLK/USDT,0.39616,0.40184,0.39128,0.39887,203552.3774,80868.764932238
1657152000,2022-07-07 00:00:00,MLK/USDT,0.38829,0.39662,0.386,0.39393,236161.075,92126.330204273
1657065600,2022-07-06 00:00:00,MLK/USDT,0.386,0.39127,0.38336,0.38858,268082.70521442,103474.1868104959416
1656979200,2022-07-05 00:00:00,MLK/USDT,0.39673,0.39915,0.38072,0.38906,268308.0682,104450.740668984
1656892800,2022-07-04 00:00:00,MLK/USDT,0.39931,0.39931,0.38345,0.39635,490304.9441876,190926.379081246668
1656806400,2022-07-03 00:00:00,MLK/USDT,0.3911,0.44655,0.38867,0.39906,349796.49353563,140069.6849458405524
1656720000,2022-07-02 00:00:00,MLK/USDT,0.3775,0.41797,0.3775,0.39137,311684.09413772,121961.1819574904011
1656633600,2022-07-01 00:00:00,MLK/USDT,0.39132,0.39392,0.3765,0.37873,458181.649389,173746.52214742849
1656547200,2022-06-30 00:00:00,MLK/USDT,0.38064,0.41006,0.35208,0.39392,321619.7544817,119884.3721436654378
1656460800,2022-06-29 00:00:00,MLK/USDT,0.39671,0.39917,0.37783,0.38002,533387.327578,204824.59775873726
1656374400,2022-06-28 00:00:00,MLK/USDT,0.39927,0.42724,0.39508,0.39523,401270.03141778,163279.5075865990702
1656288000,2022-06-27 00:00:00,MLK/USDT,0.39267,0.4152,0.39228,0.40107,358386.68706186,142894.5936122090762
1656201600,2022-06-26 00:00:00,MLK/USDT,0.40565,0.40565,0.39016,0.39145,469964.5282533,187256.0147532807836
1656115200,2022-06-25 00:00:00,MLK/USDT,0.39978,0.40575,0.39135,0.40527,602718.2782,240280.717209859
1656028800,2022-06-24 00:00:00,MLK/USDT,0.38776,0.40076,0.38336,0.39996,669113.3393,262071.128968693
1655942400,2022-06-23 00:00:00,MLK/USDT,0.37283,0.38779,0.3464,0.38777,306409.07081005,115226.9044382330465
1655856000,2022-06-22 00:00:00,MLK/USDT,0.39121,0.39121,0.3725,0.37283,288850.56583571,109274.0697040816229
1655769600,2022-06-21 00:00:00,MLK/USDT,0.378,0.3989,0.37772,0.39061,438436.4984,171560.717459759
1655683200,2022-06-20 00:00:00,MLK/USDT,0.3775,0.37928,0.36501,0.37811,472274.1223,176129.74303473
1655596800,2022-06-19 00:00:00,MLK/USDT,0.34446,0.38,0.3444,0.38,490392.39111624,177461.3544244420376
1655510400,2022-06-18 00:00:00,MLK/USDT,0.37457,0.37507,0.32792,0.34451,471946.81222887,166334.7506589510935
1655424000,2022-06-17 00:00:00,MLK/USDT,0.35269,0.3863,0.34529,0.36783,112998.91352104,41526.8329755449528
1655337600,2022-06-16 00:00:00,MLK/USDT,0.37046,0.41798,0.3467,0.35458,460248.71303293,181541.6771326155508
1655251200,2022-06-15 00:00:00,MLK/USDT,0.34519,0.36989,0.32452,0.3684,537555.38029298,186514.6317910230605
1655164800,2022-06-14 00:00:00,MLK/USDT,0.33789,0.3561,0.30428,0.3446,444098.15925785,152351.1044975048042
1655078400,2022-06-13 00:00:00,MLK/USDT,0.40514,0.40892,0.32841,0.33436,364791.47490346,131784.2555161179343
1654992000,2022-06-12 00:00:00,MLK/USDT,0.44859,0.45263,0.40186,0.40529,344543.95884048,143932.0148371168704
1654905600,2022-06-11 00:00:00,MLK/USDT,0.48996,0.49889,0.44356,0.44904,230623.53545847,111321.4422696510305
1654819200,2022-06-10 00:00:00,MLK/USDT,0.53079,0.53079,0.49016,0.49033,330105.42229551,168581.424793520572
1654732800,2022-06-09 00:00:00,MLK/USDT,0.5474,0.5506,0.52715,0.53094,357090.05316804,189987.2339762184543
1654646400,2022-06-08 00:00:00,MLK/USDT,0.52471,0.56072,0.51426,0.55127,345656.76856438,181287.2202958014722
1654560000,2022-06-07 00:00:00,MLK/USDT,0.53634,0.54282,0.50609,0.52479,339104.13861527,174870.0069372113508
1654473600,2022-06-06 00:00:00,MLK/USDT,0.5259,0.54164,0.5259,0.5362,366751.3626415,196157.0998190529705
1654387200,2022-06-05 00:00:00,MLK/USDT,0.505,0.52854,0.50096,0.5259,395952.32658946,205069.700112061274
1654300800,2022-06-04 00:00:00,MLK/USDT,0.5033,0.50712,0.49967,0.50483,310619.6691,156168.516617755
1654214400,2022-06-03 00:00:00,MLK/USDT,0.51325,0.5197,0.4966,0.50661,102632.1946,52423.974531534
1654128000,2022-06-02 00:00:00,MLK/USDT,0.49546,0.52593,0.49512,0.51593,122257.6235,62403.628730293
1654041600,2022-06-01 00:00:00,MLK/USDT,0.51604,0.5752,0.49329,0.49549,41718.568115,22400.2312394715318
1653955200,2022-05-31 00:00:00,MLK/USDT,0.53644,0.57831,0.49995,0.51378,231922.9751254,123193.6220065319186
1653868800,2022-05-30 00:00:00,MLK/USDT,0.48109,0.53227,0.48045,0.53069,58048.18839979,29591.8960467134314
1653782400,2022-05-29 00:00:00,MLK/USDT,0.47674,0.49395,0.47244,0.48126,32355.48472833,15621.8061867540759
1653696000,2022-05-28 00:00:00,MLK/USDT,0.47145,0.48169,0.46724,0.47667,4658.56419547,2224.8606849476727
1653609600,2022-05-27 00:00:00,MLK/USDT,0.47834,0.51261,0.46116,0.47145,50917.70325652,24487.0812191234251
1653523200,2022-05-26 00:00:00,MLK/USDT,0.49874,0.49874,0.46116,0.47997,19038.02404742,9156.8454216039592
1653436800,2022-05-25 00:00:00,MLK/USDT,0.4855,0.50002,0.47574,0.49503,2213.06428873,1068.1407676195592
1653350400,2022-05-24 00:00:00,MLK/USDT,0.48774,0.51154,0.46077,0.49199,10411.62230197,5069.817069347603
1653264000,2022-05-23 00:00:00,MLK/USDT,0.52314,0.52314,0.48181,0.48181,7196.18394978,3663.0540243981844
1653177600,2022-05-22 00:00:00,MLK/USDT,0.46934,0.59649,0.46934,0.51691,89871.08014844,48227.6430585518048
1653091200,2022-05-21 00:00:00,MLK/USDT,0.43778,0.48181,0.43257,0.46602,34375.20273392,15680.2486253490064
1653004800,2022-05-20 00:00:00,MLK/USDT,0.45439,0.45995,0.42829,0.44022,26608.13953652,11925.8283488402444
1652918400,2022-05-19 00:00:00,MLK/USDT,0.42285,0.53037,0.41055,0.46086,152226.5534622,68409.2275523167874
1652832000,2022-05-18 00:00:00,MLK/USDT,0.48689,0.48788,0.42134,0.4228,43440.40330229,19855.3012241081754
1652745600,2022-05-17 00:00:00,MLK/USDT,0.47136,0.48785,0.46757,0.48413,7506.40939207,3598.9402190317088
1652659200,2022-05-16 00:00:00,MLK/USDT,0.48383,0.49874,0.46116,0.46936,7142.38308144,3444.286012798268
1652572800,2022-05-15 00:00:00,MLK/USDT,0.46359,0.48788,0.45426,0.48788,32660.28838563,15262.9605441647049
1652486400,2022-05-14 00:00:00,MLK/USDT,0.43311,0.48826,0.42795,0.46276,34240.90558635,15425.3120382259921
1652400000,2022-05-13 00:00:00,MLK/USDT,0.37665,0.45498,0.37591,0.43747,10223.45186656,4375.2871095009665
1652313600,2022-05-12 00:00:00,MLK/USDT,0.40654,0.46066,0.36589,0.37666,16225.09508646,6509.0393903899453
1652227200,2022-05-11 00:00:00,MLK/USDT,0.55615,0.56679,0.40284,0.42289,12525.49167392,6196.6772893771461
1652140800,2022-05-10 00:00:00,MLK/USDT,0.54858,0.592,0.51823,0.56072,9829.13525403,5533.6946434208913
1652054400,2022-05-09 00:00:00,MLK/USDT,0.64378,0.64378,0.54251,0.54251,11172.4577,6638.084300509
1651968000,2022-05-08 00:00:00,MLK/USDT,0.6632,0.6632,0.63435,0.63963,7865.9298,5057.284755541
1651881600,2022-05-07 00:00:00,MLK/USDT,0.68819,0.69004,0.65626,0.66166,5590.15427236,3768.8430669599012
1651795200,2022-05-06 00:00:00,MLK/USDT,0.69426,0.69815,0.67047,0.68819,33533.18903138,22909.3262950821326
1651708800,2022-05-05 00:00:00,MLK/USDT,0.76601,0.77382,0.68277,0.70033,9950.4464,7160.343023663
1651622400,2022-05-04 00:00:00,MLK/USDT,0.70643,0.76377,0.70643,0.75997,5882.65944453,4268.5231795321475
1651536000,2022-05-03 00:00:00,MLK/USDT,0.7242,0.73168,0.70592,0.71184,7096.82703407,5088.3142428629898
1651449600,2022-05-02 00:00:00,MLK/USDT,0.73675,0.74127,0.70983,0.72674,2823.442,2035.875399096
1651363200,2022-05-01 00:00:00,MLK/USDT,0.7108,0.74671,0.69146,0.73154,41002.15672861,29401.9872445875476
1651276800,2022-04-30 00:00:00,MLK/USDT,0.76977,0.77923,0.7064,0.71529,11668.06803503,8691.2020392694415
1651190400,2022-04-29 00:00:00,MLK/USDT,0.79923,0.79923,0.76614,0.77234,5851.89157809,4563.5359448205009
1651104000,2022-04-28 00:00:00,MLK/USDT,0.79013,0.82126,0.78423,0.79754,10330.17729042,8281.8621544212235
1651017600,2022-04-27 00:00:00,MLK/USDT,0.78055,0.79509,0.77207,0.79447,4393.33993569,3445.7058192221607
1650931200,2022-04-26 00:00:00,MLK/USDT,0.82447,0.82678,0.77373,0.77694,10911.55711229,8738.3382818461534
1650844800,2022-04-25 00:00:00,MLK/USDT,0.82295,0.8235,0.77317,0.82078,24086.91024338,19291.8145105811399
1650758400,2022-04-24 00:00:00,MLK/USDT,0.84544,0.84544,0.81311,0.82467,12461.41221226,10345.9018589629464
1650672000,2022-04-23 00:00:00,MLK/USDT,0.88375,0.89875,0.84144,0.84601,40109.54604136,34466.9880793774998
1650585600,2022-04-22 00:00:00,MLK/USDT,0.84533,1.05793,0.84532,0.8875,110259.55953809,101732.7232320453151
1650499200,2022-04-21 00:00:00,MLK/USDT,0.85407,0.87902,0.83459,0.84601,8271.746454,7121.07534670198
1650412800,2022-04-20 00:00:00,MLK/USDT,0.87649,0.87679,0.83476,0.8561,42304.5169892,36410.034708636324
1650326400,2022-04-19 00:00:00,MLK/USDT,0.85303,0.87655,0.84899,0.87655,27702.27613534,23974.8233493064986
1650240000,2022-04-18 00:00:00,MLK/USDT,0.83946,0.85375,0.79874,0.85003,14101.68627969,11735.649196429164
1650153600,2022-04-17 00:00:00,MLK/USDT,0.85428,0.85672,0.83994,0.84221,40856.73224987,34665.3991073553445
1650067200,2022-04-16 00:00:00,MLK/USDT,0.85208,0.8725,0.84815,0.85497,53917.74296366,46160.1935098578884
1649980800,2022-04-15 00:00:00,MLK/USDT,0.84073,0.86122,0.82784,0.85079,50103.452575,42388.02344763675
1649894400,2022-04-14 00:00:00,MLK/USDT,0.8575,0.88,0.828,0.8435,36077.51879405,31138.7685426883809
1649808000,2022-04-13 00:00:00,MLK/USDT,0.81566,0.89875,0.80664,0.85536,80735.438672,68460.7106147198642
1649721600,2022-04-12 00:00:00,MLK/USDT,0.78974,0.83,0.78148,0.81566,34648.83986504,27995.7010757102754
1649635200,2022-04-11 00:00:00,MLK/USDT,0.85951,0.86011,0.77924,0.78233,30418.79503826,24795.9463079470632
1649548800,2022-04-10 00:00:00,MLK/USDT,0.87145,0.88619,0.8434,0.86187,43970.72248619,38158.812308586847
1649462400,2022-04-09 00:00:00,MLK/USDT,0.86066,0.8725,0.85473,0.8725,34607.71390317,29910.965204855527
1649376000,2022-04-08 00:00:00,MLK/USDT,0.89654,0.90064,0.86062,0.86062,34830.65572268,30842.38325771435
1649289600,2022-04-07 00:00:00,MLK/USDT,0.85897,0.89874,0.85314,0.89576,45599.13628439,40149.009593209089
1649203200,2022-04-06 00:00:00,MLK/USDT,0.97,0.97,0.85815,0.85815,26223.44492424,24046.2294939160816
1649116800,2022-04-05 00:00:00,MLK/USDT,0.99776,1.00383,0.96889,0.97,32802.83832484,32517.2060273537634
1649030400,2022-04-04 00:00:00,MLK/USDT,1.05216,1.06453,0.96134,0.99276,13167.73631432,13316.3847620637168
1648944000,2022-04-03 00:00:00,MLK/USDT,1.078,1.1048,1.0152,1.0459,12480.39519053,13114.7234404638127
1648857600,2022-04-02 00:00:00,MLK/USDT,1.00448,1.10599,1.00448,1.07805,11718.12965468,12558.1367403101127
1648771200,2022-04-01 00:00:00,MLK/USDT,1.00612,1.0115,0.96173,1.0115,8506.49284978,8339.3170011397236
1648684800,2022-03-31 00:00:00,MLK/USDT,0.99739,1.01597,0.96392,1.00465,33907.52888164,33654.7876522694102
1648598400,2022-03-30 00:00:00,MLK/USDT,0.98562,1.0024,0.95066,0.99889,31738.1389963,31252.611353333445
1648512000,2022-03-29 00:00:00,MLK/USDT,0.99042,1.01743,0.96134,0.98401,33142.45648703,32950.691539131387
1648425600,2022-03-28 00:00:00,MLK/USDT,0.98404,1.03616,0.98404,0.99,13437.59280538,13496.8905998268366
1648339200,2022-03-27 00:00:00,MLK/USDT,0.94313,1.0792,0.92063,0.98487,79165.76224763,74788.281406290637
1648252800,2022-03-26 00:00:00,MLK/USDT,0.94074,0.9587,0.90603,0.9492,18890.28681253,17681.7263511156893
1648166400,2022-03-25 00:00:00,MLK/USDT,0.89963,0.98487,0.89963,0.94071,40904.44824224,38689.9458081445653
1648080000,2022-03-24 00:00:00,MLK/USDT,0.84992,0.90112,0.8478,0.89933,37447.39236575,32841.261553361899
1647993600,2022-03-23 00:00:00,MLK/USDT,0.83486,0.85548,0.82624,0.85164,38749.8146,32379.60028505
1647907200,2022-03-22 00:00:00,MLK/USDT,0.81766,0.83931,0.8081,0.83394,42196.27946936,35030.0144108417782
1647820800,2022-03-21 00:00:00,MLK/USDT,0.8143,0.82173,0.80352,0.81772,39683.41274979,32269.7394644989201
1647734400,2022-03-20 00:00:00,MLK/USDT,0.82945,0.82952,0.80986,0.81227,4508.92714561,3725.1512393158379
1647648000,2022-03-19 00:00:00,MLK/USDT,0.82175,0.83766,0.81566,0.83081,8306.89732661,6872.0145104468966
1647561600,2022-03-18 00:00:00,MLK/USDT,0.80778,0.82689,0.79804,0.82175,301650.1107111,243808.9663048877863
1647475200,2022-03-17 00:00:00,MLK/USDT,0.81229,0.81619,0.79839,0.80777,6068818.14375836,4901917.4966256205637
1647388800,2022-03-16 00:00:00,MLK/USDT,0.79462,0.81566,0.78279,0.81566,42981.2037,34047.884918563
1647302400,2022-03-15 00:00:00,MLK/USDT,0.781,0.80126,0.77763,0.79739,33851.9676,26685.160980111
1647216000,2022-03-14 00:00:00,MLK/USDT,0.76403,0.78531,0.75871,0.78531,39448.25693793,30254.8567771650598
1647129600,2022-03-13 00:00:00,MLK/USDT,0.788,0.79382,0.76402,0.76457,2258.8796,1755.582628154
1647043200,2022-03-12 00:00:00,MLK/USDT,0.79579,0.80398,0.788,0.79208,6481.61614161,5159.6475515180965
1646956800,2022-03-11 00:00:00,MLK/USDT,0.7952,0.8303,0.78638,0.79652,53294.41170166,42718.0251737585754
1646870400,2022-03-10 00:00:00,MLK/USDT,0.81265,0.82283,0.771,0.79881,121621.2688,97258.146767721
1646784000,2022-03-09 00:00:00,MLK/USDT,0.78239,0.81566,0.78239,0.81348,59875.04628863,48256.0419130951108
1646697600,2022-03-08 00:00:00,MLK/USDT,0.77161,0.79817,0.7451,0.77911,22020.9837,17105.339647042
1646611200,2022-03-07 00:00:00,MLK/USDT,0.7732,0.78903,0.74889,0.76833,39163.6079,29794.190390984
1646524800,2022-03-06 00:00:00,MLK/USDT,0.80213,0.80352,0.77065,0.77395,6358.8788,4995.894359433
1646438400,2022-03-05 00:00:00,MLK/USDT,0.77599,0.80263,0.76893,0.79864,5794.42878704,4512.626283818104
1646352000,2022-03-04 00:00:00,MLK/USDT,0.82636,0.83024,0.764,0.77477,55771.46041056,45080.428167203648
1646265600,2022-03-03 00:00:00,MLK/USDT,0.8498,0.85099,0.82,0.83022,67474.8995,56405.499762958
1646179200,2022-03-02 00:00:00,MLK/USDT,0.86218,0.87029,0.82047,0.85177,90734.15050569,77363.392642462187
1646092800,2022-03-01 00:00:00,MLK/USDT,0.86734,0.876,0.84581,0.868,26452.09545733,22697.539813668682
1646006400,2022-02-28 00:00:00,MLK/USDT,0.80352,0.868,0.78406,0.86268,52266.19281884,42397.825459931088
1645920000,2022-02-27 00:00:00,MLK/USDT,0.82806,0.83902,0.80187,0.81177,12277.47600571,10126.7690398733827
1645833600,2022-02-26 00:00:00,MLK/USDT,0.81743,0.84626,0.80179,0.8315,42442.88862206,35059.9053577699473
1645747200,2022-02-25 00:00:00,MLK/USDT,0.7728,0.82689,0.76103,0.81741,36936.3381324,28716.8165622857056
1645660800,2022-02-24 00:00:00,MLK/USDT,0.78716,0.80352,0.68528,0.772,43329.01103044,32124.4956737530856
1645574400,2022-02-23 00:00:00,MLK/USDT,0.80515,0.8291,0.77933,0.78384,39095.43331296,31534.5219623718656
1645488000,2022-02-22 00:00:00,MLK/USDT,0.79086,0.81738,0.73408,0.80835,51498.68720346,40060.4414399345907
1645401600,2022-02-21 00:00:00,MLK/USDT,0.77156,0.9064,0.7402,0.7873,131777.40326303,109298.0260329787554
1645315200,2022-02-20 00:00:00,MLK/USDT,0.80681,0.81004,0.74047,0.76729,24434.79247367,18809.3127354270473
1645228800,2022-02-19 00:00:00,MLK/USDT,0.81654,0.82574,0.77701,0.80313,25089.62439761,20036.3051508487964
1645142400,2022-02-18 00:00:00,MLK/USDT,0.82056,0.83306,0.8066,0.8178,30152.16701415,24767.8236571745513
1645056000,2022-02-17 00:00:00,MLK/USDT,0.90073,0.908,0.81766,0.81993,75422.87567719,66203.9856207375939
1644969600,2022-02-16 00:00:00,MLK/USDT,0.91347,0.91726,0.86864,0.90315,51034.71457552,45931.4656944563469
1644883200,2022-02-15 00:00:00,MLK/USDT,0.85287,0.91885,0.85036,0.9157,44601.77665045,39162.1062662969364
1644796800,2022-02-14 00:00:00,MLK/USDT,0.86315,0.86315,0.82814,0.85815,35201.13908829,29847.8699904320876
1644710400,2022-02-13 00:00:00,MLK/USDT,0.87339,0.89457,0.83404,0.86516,30139.77156021,26263.1920663502893
1644624000,2022-02-12 00:00:00,MLK/USDT,0.88028,0.9137,0.84487,0.86764,64963.45424742,57267.9502652943731
1644537600,2022-02-11 00:00:00,MLK/USDT,0.948,0.95527,0.87116,0.88335,29738.7917137,27599.3907838132808
1644451200,2022-02-10 00:00:00,MLK/USDT,1.01557,1.01597,0.93845,0.9525,51270.85331327,50865.9950255562746
1644364800,2022-02-09 00:00:00,MLK/USDT,1.02915,1.03418,0.98084,1.00666,39801.54631206,39824.1596867431866
1644278400,2022-02-08 00:00:00,MLK/USDT,0.97352,1.10244,0.96744,1.02975,69633.85711636,70935.6758452283887
1644192000,2022-02-07 00:00:00,MLK/USDT,0.9492,0.9925,0.92638,0.97657,53330.5391,50598.503210333
1644105600,2022-02-06 00:00:00,MLK/USDT,0.94792,0.9574,0.9,0.95602,34338.73679297,32188.3349870137553
1644019200,2022-02-05 00:00:00,MLK/USDT,0.91486,0.95706,0.908,0.94525,44676.86719255,41992.9258290594792
1643932800,2022-02-04 00:00:00,MLK/USDT,0.85208,0.91486,0.84646,0.91486,37163.7648,32722.280232236
1643846400,2022-02-03 00:00:00,MLK/USDT,0.808,0.86421,0.808,0.84603,51811.26071971,43500.3707636097494
1643760000,2022-02-02 00:00:00,MLK/USDT,0.80961,0.8431,0.80187,0.80959,53637.86732551,43798.4921141288287
