https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GTC,Volume BTC
1661385600,2022-08-25 00:00:00,GTC/BTC,0.00011418,0.00011614,0.00011345,0.00011513,104.5929,0.012021921787
1661299200,2022-08-24 00:00:00,GTC/BTC,0.0001132,0.00011471,0.00011276,0.0001136,145.582,0.01651676485
1661212800,2022-08-23 00:00:00,GTC/BTC,0.00011367,0.00011549,0.00011183,0.00011278,1964.0214,0.222094502186
1661126400,2022-08-22 00:00:00,GTC/BTC,0.00011572,0.00011572,0.00010892,0.00011333,324.2629,0.036275010643
1661040000,2022-08-21 00:00:00,GTC/BTC,0.00011183,0.00011801,0.00011176,0.00011572,233.7923,0.02685960631
1660953600,2022-08-20 00:00:00,GTC/BTC,0.00011077,0.0001134,0.00010813,0.00011109,403.1041,0.045008830863
1660867200,2022-08-19 00:00:00,GTC/BTC,0.00011738,0.00011768,0.00010652,0.00010992,881.416,0.096811002096
1660780800,2022-08-18 00:00:00,GTC/BTC,0.00012554,0.00012849,0.00011267,0.0001162,491.4521,0.058900741257
1660694400,2022-08-17 00:00:00,GTC/BTC,0.00013746,0.00013775,0.00012411,0.00012411,1534.9181,0.199149691343
1660608000,2022-08-16 00:00:00,GTC/BTC,0.00013698,0.0001373,0.0001297,0.0001368,2177.9295,0.290728864744
1660521600,2022-08-15 00:00:00,GTC/BTC,0.00012554,0.00014024,0.00012554,0.00013816,4067.1246,0.545164693541
1660435200,2022-08-14 00:00:00,GTC/BTC,0.00013404,0.00013499,0.00012492,0.00012669,776.2096,0.098574129599
1660348800,2022-08-13 00:00:00,GTC/BTC,0.00013309,0.0001341,0.00013034,0.0001319,688.1203,0.090554092189
1660262400,2022-08-12 00:00:00,GTC/BTC,0.00013111,0.00013566,0.00012924,0.00013368,1056.3178,0.14130109237
1660176000,2022-08-11 00:00:00,GTC/BTC,0.00012704,0.00013615,0.00012614,0.0001307,1742.1446,0.229129113058
1660089600,2022-08-10 00:00:00,GTC/BTC,0.00012466,0.00012912,0.00012466,0.00012693,1250.1936,0.157751242316
1660003200,2022-08-09 00:00:00,GTC/BTC,0.00012703,0.00012843,0.00012332,0.000126,567.9818,0.071124275434
1659916800,2022-08-08 00:00:00,GTC/BTC,0.0001336,0.0001336,0.00012566,0.00012671,785.7829,0.10347062561
1659830400,2022-08-07 00:00:00,GTC/BTC,0.00013301,0.000141,0.0001321,0.00013261,888.3178,0.121406939462
1659744000,2022-08-06 00:00:00,GTC/BTC,0.00013439,0.00013679,0.00013115,0.00013196,207.285,0.028128520213
1659657600,2022-08-05 00:00:00,GTC/BTC,0.0001358,0.00013585,0.00013205,0.00013559,123.3188,0.016585145966
1659571200,2022-08-04 00:00:00,GTC/BTC,0.00012457,0.00013791,0.00012337,0.00013755,2916.3467,0.390343922357
1659484800,2022-08-03 00:00:00,GTC/BTC,0.0001191,0.00012543,0.00011662,0.00012217,1276.7137,0.155381352626
1659398400,2022-08-02 00:00:00,GTC/BTC,0.00012391,0.00012476,0.00011749,0.0001187,1226.4596,0.14629634363
1659312000,2022-08-01 00:00:00,GTC/BTC,0.00013605,0.00014121,0.00012258,0.00012391,3021.5775,0.385808196928
1659225600,2022-07-31 00:00:00,GTC/BTC,0.00012153,0.000142,0.00012153,0.00013422,4793.7461,0.642529768947
1659139200,2022-07-30 00:00:00,GTC/BTC,0.00012735,0.00013638,0.00012068,0.00012068,4770.5289,0.608801879746
1659052800,2022-07-29 00:00:00,GTC/BTC,0.00012028,0.00013147,0.00011949,0.00012643,3280.03,0.408300996535
1658966400,2022-07-28 00:00:00,GTC/BTC,0.00011075,0.00013902,0.00011002,0.0001192,5677.8239,0.694154249466
1658880000,2022-07-27 00:00:00,GTC/BTC,0.00010628,0.00011082,0.00010557,0.00010958,2072.994,0.223739125099
1658793600,2022-07-26 00:00:00,GTC/BTC,0.00010504,0.00010878,0.0001041,0.00010691,327.5653,0.034750385168
1658707200,2022-07-25 00:00:00,GTC/BTC,0.00010809,0.00011004,0.00010525,0.00010571,2336.5659,0.25224624458
1658620800,2022-07-24 00:00:00,GTC/BTC,0.00010943,0.00011077,0.00010814,0.00010839,106.2076,0.011584286051
1658534400,2022-07-23 00:00:00,GTC/BTC,0.00010469,0.00010979,0.00010469,0.00010837,435.1713,0.046738084402
1658448000,2022-07-22 00:00:00,GTC/BTC,0.00010801,0.00011008,0.00010407,0.00010527,84.1963,0.009183227364
1658361600,2022-07-21 00:00:00,GTC/BTC,0.0001082,0.00010883,0.00010518,0.00010755,399.9488,0.042782443924
1658275200,2022-07-20 00:00:00,GTC/BTC,0.00011485,0.00011857,0.00010548,0.0001078,542.7687,0.062507841135
1658188800,2022-07-19 00:00:00,GTC/BTC,0.0001205,0.0001244,0.00011539,0.00011586,483.1804,0.05742808755
1658102400,2022-07-18 00:00:00,GTC/BTC,0.00012314,0.00012799,0.0001175,0.0001214,1441.6637,0.172928567509
1658016000,2022-07-17 00:00:00,GTC/BTC,0.00011413,0.00012396,0.00011413,0.0001229,1892.52,0.222213189947
1657929600,2022-07-16 00:00:00,GTC/BTC,0.00011281,0.00011603,0.000111,0.00011432,58.4694,0.006622626261
1657843200,2022-07-15 00:00:00,GTC/BTC,0.00011007,0.00012037,0.00010914,0.0001124,1321.3577,0.150586551103
1657756800,2022-07-14 00:00:00,GTC/BTC,0.0001079,0.00011112,0.0001079,0.00010938,544.5183,0.059193913934
1657670400,2022-07-13 00:00:00,GTC/BTC,0.00011021,0.00011285,0.00010611,0.00010787,405.3461,0.044519350642
1657584000,2022-07-12 00:00:00,GTC/BTC,0.00011149,0.00011389,0.00011049,0.00011092,2242.3869,0.250793385827
1657497600,2022-07-11 00:00:00,GTC/BTC,0.00011485,0.00011677,0.00011006,0.00011078,395.1969,0.045503062319
1657411200,2022-07-10 00:00:00,GTC/BTC,0.0001237,0.00012393,0.00011446,0.00011549,1085.4346,0.129562251712
1657324800,2022-07-09 00:00:00,GTC/BTC,0.00012203,0.00013087,0.00012143,0.0001237,333.3112,0.041553615364
1657238400,2022-07-08 00:00:00,GTC/BTC,0.00011909,0.00012408,0.00011651,0.00012067,1052.6972,0.125728266486
1657152000,2022-07-07 00:00:00,GTC/BTC,0.00012284,0.00012575,0.0001186,0.000119,642.2977,0.078446161996
1657065600,2022-07-06 00:00:00,GTC/BTC,0.0001233,0.00012543,0.00012272,0.00012309,113.1281,0.013961240137
1656979200,2022-07-05 00:00:00,GTC/BTC,0.00012956,0.00013051,0.0001236,0.00012393,46.6345,0.005962784286
1656892800,2022-07-04 00:00:00,GTC/BTC,0.00013303,0.0001332,0.00012821,0.00012976,14.98497076,0.00197711680526
1656806400,2022-07-03 00:00:00,GTC/BTC,0.0001311,0.0001345,0.00012995,0.00013229,120.3849,0.016013325709
1656720000,2022-07-02 00:00:00,GTC/BTC,0.00013486,0.00013486,0.00012951,0.00013128,32.44355825,0.00425426046843
1656633600,2022-07-01 00:00:00,GTC/BTC,0.0001497,0.00015113,0.00013449,0.00013449,398.16195086,0.0572210983082943
1656547200,2022-06-30 00:00:00,GTC/BTC,0.00015071,0.00015359,0.00014423,0.00014795,619.1766,0.092597008037
1656460800,2022-06-29 00:00:00,GTC/BTC,0.00013512,0.00015202,0.00013495,0.00015014,2051.87875051,0.2987026065617095
1656374400,2022-06-28 00:00:00,GTC/BTC,0.00014384,0.00014493,0.00013247,0.00013247,6493.82903316,0.8933781151894156
1656288000,2022-06-27 00:00:00,GTC/BTC,0.0001375,0.00014243,0.0001375,0.00014243,244.6707,0.034177755503
1656201600,2022-06-26 00:00:00,GTC/BTC,0.00013866,0.00014741,0.00013517,0.00013517,4495.1621,0.634167009821
1656115200,2022-06-25 00:00:00,GTC/BTC,0.00013096,0.00014089,0.00013096,0.00013815,145.52943426,0.0197818165556491
1656028800,2022-06-24 00:00:00,GTC/BTC,0.00012465,0.00013674,0.00012387,0.00013354,232.4668,0.030698549956
1655942400,2022-06-23 00:00:00,GTC/BTC,0.00012008,0.00012714,0.00011967,0.00012336,953.1207,0.117970239911
1655856000,2022-06-22 00:00:00,GTC/BTC,0.0001253,0.0001258,0.00011952,0.00012071,88.2152,0.010754451844
1655769600,2022-06-21 00:00:00,GTC/BTC,0.00011711,0.00013131,0.00011653,0.00012602,2535.64996264,0.3136264345707224
1655683200,2022-06-20 00:00:00,GTC/BTC,0.00011624,0.00011795,0.00011366,0.0001167,80.8439,0.009317551573
1655596800,2022-06-19 00:00:00,GTC/BTC,0.00011559,0.00012391,0.00011337,0.00011476,351.93423736,0.0413740453882776
1655510400,2022-06-18 00:00:00,GTC/BTC,0.00011618,0.00011825,0.00011077,0.00011351,155.13302903,0.0176317473673879
1655424000,2022-06-17 00:00:00,GTC/BTC,0.00011305,0.0001239,0.00011186,0.00011536,172.62860195,0.0199231307600715
1655337600,2022-06-16 00:00:00,GTC/BTC,0.00010982,0.00012276,0.00010697,0.00011287,1149.69931277,0.1345120135906452
1655251200,2022-06-15 00:00:00,GTC/BTC,0.00010202,0.00011059,0.00009806,0.0001085,413.97900241,0.0427639774906711
1655164800,2022-06-14 00:00:00,GTC/BTC,0.00009617,0.00010719,0.00009568,0.00010175,345.13750502,0.0345703413643462
1655078400,2022-06-13 00:00:00,GTC/BTC,0.00009224,0.00009571,0.00008158,0.000095,7402.17430308,0.6331995361576162
1654992000,2022-06-12 00:00:00,GTC/BTC,0.00009306,0.0000984,0.00008356,0.00009263,1781.81452767,0.1696161320335938
1654905600,2022-06-11 00:00:00,GTC/BTC,0.00012133,0.00012133,0.000092,0.00009448,1896.06413789,0.1947455083932284
1654819200,2022-06-10 00:00:00,GTC/BTC,0.00010521,0.00012282,0.00010177,0.00011767,1143.55071551,0.1262848320336767
1654732800,2022-06-09 00:00:00,GTC/BTC,0.00010516,0.00010559,0.0001004,0.00010555,500.14889629,0.0518837319246508
1654646400,2022-06-08 00:00:00,GTC/BTC,0.00008987,0.00011989,0.00008963,0.00010201,5287.1597,0.564784566996
1654560000,2022-06-07 00:00:00,GTC/BTC,0.00008846,0.00010187,0.00008742,0.00009015,4242.39525807,0.3984718760454281
1654473600,2022-06-06 00:00:00,GTC/BTC,0.00009249,0.0000942,0.00008876,0.00009041,366.004,0.033651825593
1654387200,2022-06-05 00:00:00,GTC/BTC,0.0000945,0.0000945,0.00009022,0.00009208,14.2846,0.001314045078
1654300800,2022-06-04 00:00:00,GTC/BTC,0.00009191,0.00009437,0.00008815,0.00009401,61.5486,0.005661555932
1654214400,2022-06-03 00:00:00,GTC/BTC,0.00009038,0.00009401,0.00008861,0.00009279,1042.67971231,0.0969269315942449
1654128000,2022-06-02 00:00:00,GTC/BTC,0.00008748,0.00009061,0.00008674,0.00009061,1061.45309935,0.092850465558657
1654041600,2022-06-01 00:00:00,GTC/BTC,0.000106,0.000106,0.00008863,0.00009037,690.5823045,0.0656337897707847
1653955200,2022-05-31 00:00:00,GTC/BTC,0.00009058,0.00011734,0.00008766,0.00010767,12162.4729,1.284537021306
1653868800,2022-05-30 00:00:00,GTC/BTC,0.00008535,0.00009263,0.00008535,0.00009016,1067.77813588,0.094863423417358
1653782400,2022-05-29 00:00:00,GTC/BTC,0.00008061,0.00008429,0.00007762,0.00008429,33.15920928,0.0026700849329232
1653696000,2022-05-28 00:00:00,GTC/BTC,0.00007978,0.00008172,0.00007677,0.00008126,84.9791,0.006708615047
1653609600,2022-05-27 00:00:00,GTC/BTC,0.00007828,0.0000814,0.00007512,0.00007873,389.523,0.030657184578
1653523200,2022-05-26 00:00:00,GTC/BTC,0.0000898,0.00009059,0.00007793,0.00007921,1510.42046868,0.1302749887894824
1653436800,2022-05-25 00:00:00,GTC/BTC,0.0000895,0.00009074,0.00008652,0.0000884,1447.349,0.125600869067
1653350400,2022-05-24 00:00:00,GTC/BTC,0.00008921,0.00009161,0.0000861,0.00008957,295.49011047,0.0258434446188086
1653264000,2022-05-23 00:00:00,GTC/BTC,0.00009191,0.00009545,0.00008804,0.00008804,666.2486,0.06140757899
1653177600,2022-05-22 00:00:00,GTC/BTC,0.0000986,0.00010761,0.00009102,0.00009201,2297.9425,0.226850823694
1653091200,2022-05-21 00:00:00,GTC/BTC,0.00008281,0.00010041,0.00008281,0.0000987,4103.76152949,0.3877631486649272
1653004800,2022-05-20 00:00:00,GTC/BTC,0.0000874,0.00009066,0.00008096,0.00008462,765.8572,0.064352527781
1652918400,2022-05-19 00:00:00,GTC/BTC,0.00007773,0.0000882,0.00007424,0.0000882,1552.9394,0.127698061608
1652832000,2022-05-18 00:00:00,GTC/BTC,0.00008506,0.0000869,0.00007729,0.0000781,558.97786135,0.0465048536024555
1652745600,2022-05-17 00:00:00,GTC/BTC,0.00007706,0.00008619,0.00007706,0.00008461,3159.2703,0.26080735596
1652659200,2022-05-16 00:00:00,GTC/BTC,0.0000791,0.00007936,0.00007471,0.00007587,969.55800991,0.0746606503989979
1652572800,2022-05-15 00:00:00,GTC/BTC,0.00008448,0.00008617,0.00007721,0.0000804,401.56043739,0.0330492105116574
1652486400,2022-05-14 00:00:00,GTC/BTC,0.0000789,0.00008507,0.00007357,0.00008507,1342.8568,0.105727999061
1652400000,2022-05-13 00:00:00,GTC/BTC,0.00007467,0.00008635,0.00007467,0.00007955,4477.4649,0.367569907924
1652313600,2022-05-12 00:00:00,GTC/BTC,0.00008173,0.00008238,0.000061,0.00007457,2105.09848037,0.1485187858649921
1652227200,2022-05-11 00:00:00,GTC/BTC,0.00011157,0.00011319,0.00007359,0.00008154,3359.79675334,0.2912468742165052
1652140800,2022-05-10 00:00:00,GTC/BTC,0.00011166,0.00012178,0.00010593,0.00010997,450.957,0.050013932494
1652054400,2022-05-09 00:00:00,GTC/BTC,0.00013219,0.00013398,0.00010927,0.00010927,281.8053,0.033583141017
1651968000,2022-05-08 00:00:00,GTC/BTC,0.00012696,0.00013205,0.00012503,0.00013061,153.4906753,0.019842248225729
1651881600,2022-05-07 00:00:00,GTC/BTC,0.00012949,0.00013572,0.00012554,0.0001264,223.2245807,0.0290273522076549
1651795200,2022-05-06 00:00:00,GTC/BTC,0.00012462,0.00013148,0.00012274,0.00013027,56.48296897,0.0072012883031835
1651708800,2022-05-05 00:00:00,GTC/BTC,0.00012992,0.00013199,0.00012125,0.00012493,275.2459,0.035906752063
1651622400,2022-05-04 00:00:00,GTC/BTC,0.00012515,0.00013049,0.00012207,0.00012966,41.6825,0.005258834452
1651536000,2022-05-03 00:00:00,GTC/BTC,0.00012102,0.00014056,0.00012093,0.00012543,616.44884461,0.0801739646779863
1651449600,2022-05-02 00:00:00,GTC/BTC,0.00012398,0.00012672,0.00011687,0.00012077,289.7404578,0.035618015997454
1651363200,2022-05-01 00:00:00,GTC/BTC,0.00011976,0.00012408,0.00011718,0.00012368,225.3934,0.02745401254
1651276800,2022-04-30 00:00:00,GTC/BTC,0.00013386,0.00013839,0.00011529,0.00011861,289.6302609,0.0363902705829762
1651190400,2022-04-29 00:00:00,GTC/BTC,0.00013808,0.00013853,0.00013215,0.0001339,300.82791097,0.0410323867177849
1651104000,2022-04-28 00:00:00,GTC/BTC,0.00013986,0.00014175,0.00013603,0.00013639,988.9787,0.139142520369
1651017600,2022-04-27 00:00:00,GTC/BTC,0.00013888,0.00014265,0.00013888,0.00014094,402.77118029,0.0565039143580522
1650931200,2022-04-26 00:00:00,GTC/BTC,0.00014464,0.00014971,0.00013868,0.00013905,67.8160322,0.009807170171662
1650844800,2022-04-25 00:00:00,GTC/BTC,0.00014813,0.00014813,0.00013872,0.00014255,129.0622,0.018288458833
1650758400,2022-04-24 00:00:00,GTC/BTC,0.00015212,0.00015342,0.0001475,0.00014857,122.16992785,0.0185090787334647
1650672000,2022-04-23 00:00:00,GTC/BTC,0.00015106,0.00015197,0.0001491,0.000151,130.39087958,0.0196913205758856
1650585600,2022-04-22 00:00:00,GTC/BTC,0.00014447,0.00015301,0.00014447,0.00015125,445.50834409,0.0671326111306665
1650499200,2022-04-21 00:00:00,GTC/BTC,0.00015189,0.00015735,0.00014433,0.00014433,510.84664748,0.0785985204888084
1650412800,2022-04-20 00:00:00,GTC/BTC,0.00014964,0.00015916,0.0001485,0.00015239,1514.26686197,0.2340287144128902
1650326400,2022-04-19 00:00:00,GTC/BTC,0.00014681,0.00014922,0.00014523,0.00014866,121.85100353,0.0180009363767466
1650240000,2022-04-18 00:00:00,GTC/BTC,0.00014799,0.00015131,0.00014344,0.0001455,64.162,0.00938360316
1650153600,2022-04-17 00:00:00,GTC/BTC,0.00015094,0.00015483,0.00014664,0.00014739,209.43784379,0.0317277481979705
1650067200,2022-04-16 00:00:00,GTC/BTC,0.00015155,0.00015262,0.0001474,0.00015153,266.2278,0.040058865186
1649980800,2022-04-15 00:00:00,GTC/BTC,0.00014705,0.00015184,0.0001469,0.00015029,381.5486,0.057141565559
1649894400,2022-04-14 00:00:00,GTC/BTC,0.00015029,0.00015187,0.00014525,0.00014662,84.57429758,0.0125885488487814
1649808000,2022-04-13 00:00:00,GTC/BTC,0.00014789,0.00015119,0.00014377,0.00014976,231.81328182,0.0343162563183658
1649721600,2022-04-12 00:00:00,GTC/BTC,0.00014265,0.00015024,0.00014265,0.00014767,920.0186,0.135518267592
1649635200,2022-04-11 00:00:00,GTC/BTC,0.00014871,0.00015009,0.00014037,0.00014213,219.2706,0.031791373585
1649548800,2022-04-10 00:00:00,GTC/BTC,0.000155,0.00015659,0.00015062,0.00015166,506.95810018,0.0771054155754446
1649462400,2022-04-09 00:00:00,GTC/BTC,0.00015126,0.00015732,0.00014833,0.00015634,278.6813,0.042811932531
1649376000,2022-04-08 00:00:00,GTC/BTC,0.0001588,0.0001588,0.00014747,0.00014908,533.33583224,0.0831476852461752
1649289600,2022-04-07 00:00:00,GTC/BTC,0.0001511,0.00015946,0.00014856,0.00015719,2012.90830947,0.3068110525651228
1649203200,2022-04-06 00:00:00,GTC/BTC,0.00016229,0.00016229,0.00014937,0.00015148,370.05885748,0.0572026054395644
1649116800,2022-04-05 00:00:00,GTC/BTC,0.000166,0.0001734,0.00016074,0.00016074,3817.21421236,0.6445274688244438
1649030400,2022-04-04 00:00:00,GTC/BTC,0.00017407,0.00017618,0.00016121,0.00016549,562.30818019,0.0934755041858742
1648944000,2022-04-03 00:00:00,GTC/BTC,0.00017262,0.000187,0.00016856,0.00017543,2313.78850004,0.4108889402714156
1648857600,2022-04-02 00:00:00,GTC/BTC,0.00017528,0.00017937,0.00016795,0.00017363,562.0157,0.096642553555
1648771200,2022-04-01 00:00:00,GTC/BTC,0.00016131,0.00018663,0.0001567,0.00017527,4359.01946081,0.7692768737487298
1648684800,2022-03-31 00:00:00,GTC/BTC,0.00016838,0.00017181,0.00015679,0.00015969,1978.00521013,0.312653541948294
1648598400,2022-03-30 00:00:00,GTC/BTC,0.00016369,0.00017142,0.0001606,0.00016643,3101.55555203,0.5242423073066823
1648512000,2022-03-29 00:00:00,GTC/BTC,0.00015698,0.00016506,0.00015698,0.00016482,456.72544491,0.074193453627441
1648425600,2022-03-28 00:00:00,GTC/BTC,0.00015696,0.00017075,0.00015372,0.00015442,833.79412254,0.1328646066872668
1648339200,2022-03-27 00:00:00,GTC/BTC,0.00016142,0.00016192,0.00015652,0.00015847,1844.28799583,0.2908154476037976
1648252800,2022-03-26 00:00:00,GTC/BTC,0.00015846,0.00016238,0.00015832,0.00016162,67.8845,0.010905161785
1648166400,2022-03-25 00:00:00,GTC/BTC,0.00017047,0.00017266,0.00015701,0.00015701,395.0422,0.063446313846
1648080000,2022-03-24 00:00:00,GTC/BTC,0.00016528,0.000185,0.00016528,0.00017062,468.66049466,0.0806260338992422
1647993600,2022-03-23 00:00:00,GTC/BTC,0.0001641,0.00016921,0.00016118,0.00016921,90.6934,0.015049704406
1647907200,2022-03-22 00:00:00,GTC/BTC,0.00016067,0.00017007,0.00015857,0.00016531,164.0357,0.027355652168
1647820800,2022-03-21 00:00:00,GTC/BTC,0.00015789,0.00017182,0.00015764,0.00015989,343.1517,0.056819556318
1647734400,2022-03-20 00:00:00,GTC/BTC,0.00017824,0.00017824,0.00015757,0.00015757,426.4419981,0.072575931016727
1647648000,2022-03-19 00:00:00,GTC/BTC,0.00014207,0.0001855,0.00014196,0.00016561,280.15906472,0.0478176469628008
1647561600,2022-03-18 00:00:00,GTC/BTC,0.00013748,0.000143,0.00013643,0.00014278,175.2786,0.024596283534
1647475200,2022-03-17 00:00:00,GTC/BTC,0.00014114,0.00014204,0.00013769,0.00013803,120.9169,0.017097512554
1647388800,2022-03-16 00:00:00,GTC/BTC,0.00013915,0.00014277,0.00013409,0.00014051,877.4137,0.121697964129
1647302400,2022-03-15 00:00:00,GTC/BTC,0.00013657,0.00013876,0.00013333,0.00013663,51.1727,0.006949792629
1647216000,2022-03-14 00:00:00,GTC/BTC,0.00013844,0.00014137,0.0001366,0.00013729,218.5121,0.030411653644
1647129600,2022-03-13 00:00:00,GTC/BTC,0.00013701,0.00013975,0.00013595,0.0001386,351.61697986,0.0486574546952872
1647043200,2022-03-12 00:00:00,GTC/BTC,0.00014438,0.00014647,0.00013799,0.00013804,6.23328291,0.0008874688947956
1646956800,2022-03-11 00:00:00,GTC/BTC,0.00014511,0.00014665,0.00014317,0.00014504,461.31535675,0.0663008344540425
1646870400,2022-03-10 00:00:00,GTC/BTC,0.00015,0.00015,0.00014505,0.00014657,142.01614154,0.0210708571580254
1646784000,2022-03-09 00:00:00,GTC/BTC,0.00014943,0.00017,0.00014757,0.00015084,2157.4835159,0.332112994873537
1646697600,2022-03-08 00:00:00,GTC/BTC,0.00014901,0.00015076,0.00014576,0.00014708,18.61691644,0.0027659946196386
1646611200,2022-03-07 00:00:00,GTC/BTC,0.00014342,0.00015038,0.00014337,0.00014719,20.87106539,0.0030405233492207
1646524800,2022-03-06 00:00:00,GTC/BTC,0.00015355,0.00015355,0.00014594,0.0001464,12.15443807,0.001805518335833
1646438400,2022-03-05 00:00:00,GTC/BTC,0.00014831,0.00015324,0.00014703,0.00015324,27.2986,0.004091905057
1646352000,2022-03-04 00:00:00,GTC/BTC,0.00014991,0.00015443,0.00014708,0.00014945,9.9384,0.001500813675
1646265600,2022-03-03 00:00:00,GTC/BTC,0.0001522,0.00015315,0.00014882,0.0001495,108.9299,0.016375430757
1646179200,2022-03-02 00:00:00,GTC/BTC,0.00015304,0.00015501,0.00015159,0.0001517,17.0463,0.002610691461
1646092800,2022-03-01 00:00:00,GTC/BTC,0.00015708,0.00015773,0.00015268,0.00015293,364.9951,0.056838521055
1646006400,2022-02-28 00:00:00,GTC/BTC,0.00015598,0.00016149,0.00015255,0.00015583,493.52724137,0.0784289118944686
1645920000,2022-02-27 00:00:00,GTC/BTC,0.00016072,0.00016151,0.00015389,0.00015597,282.21085343,0.0447402483268569
1645833600,2022-02-26 00:00:00,GTC/BTC,0.00016166,0.00016864,0.00016112,0.00016256,1130.98025301,0.1862643941355101
1645747200,2022-02-25 00:00:00,GTC/BTC,0.00015393,0.00016041,0.00015244,0.00016041,47.1424,0.007354820994
1645660800,2022-02-24 00:00:00,GTC/BTC,0.00015696,0.00015755,0.00014246,0.00015251,192.5932,0.02937205051
1645574400,2022-02-23 00:00:00,GTC/BTC,0.00016274,0.00016626,0.00015747,0.00015747,27.2467,0.004416337935
1645488000,2022-02-22 00:00:00,GTC/BTC,0.000161,0.0001633,0.00015617,0.00016228,396.9484,0.064166995185
1645401600,2022-02-21 00:00:00,GTC/BTC,0.00017339,0.00017661,0.00015979,0.00015979,25.6757,0.004272897032
1645315200,2022-02-20 00:00:00,GTC/BTC,0.00017259,0.00017436,0.00016652,0.00017023,1024.61749595,0.1707355895121665
1645228800,2022-02-19 00:00:00,GTC/BTC,0.00017254,0.00017674,0.00017116,0.00017277,456.432,0.080102399857
1645142400,2022-02-18 00:00:00,GTC/BTC,0.00017519,0.00018228,0.00017314,0.00017314,804.3704,0.141842790096
1645056000,2022-02-17 00:00:00,GTC/BTC,0.00018608,0.00018608,0.00017457,0.00017707,2324.2899,0.418034140574
1644969600,2022-02-16 00:00:00,GTC/BTC,0.00018137,0.00018838,0.00017842,0.00018596,1612.30027045,0.2928636553098857
1644883200,2022-02-15 00:00:00,GTC/BTC,0.00016898,0.00017963,0.00016898,0.00017963,6115.17416138,1.0485937604996894
1644796800,2022-02-14 00:00:00,GTC/BTC,0.00017226,0.00017226,0.00016133,0.00016809,8618.37075536,1.4450583231801171
1644710400,2022-02-13 00:00:00,GTC/BTC,0.00018589,0.00018727,0.0001729,0.0001729,1211.0562,0.218558534409
1644624000,2022-02-12 00:00:00,GTC/BTC,0.00018678,0.00018991,0.0001819,0.00018387,933.1611,0.170301565883
1644537600,2022-02-11 00:00:00,GTC/BTC,0.00019483,0.00020657,0.000187,0.000187,421.8296,0.083129839385
