https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DGB,Volume USDT,tradecount
1662249600000,2022-09-04 00:00:00,DGB/USDT,0.01040000,0.01078000,0.01021000,0.01072000,74274004.90000000,783616.76974000,4585
1662163200000,2022-09-03 00:00:00,DGB/USDT,0.01048000,0.01058000,0.01032000,0.01038000,44641527.30000000,466458.70865000,2966
1662076800000,2022-09-02 00:00:00,DGB/USDT,0.01053000,0.01069000,0.01031000,0.01050000,97421253.50000000,1022660.67613700,5504
1661990400000,2022-09-01 00:00:00,DGB/USDT,0.01055000,0.01065000,0.01012000,0.01053000,126860659.60000000,1319620.36205800,7012
1661904000000,2022-08-31 00:00:00,DGB/USDT,0.01020000,0.01094000,0.01020000,0.01056000,173719653.70000000,1842625.28871300,10386
1661817600000,2022-08-30 00:00:00,DGB/USDT,0.01046000,0.01190000,0.00987000,0.01017000,492896816.80000000,5297967.77935400,28729
1661731200000,2022-08-29 00:00:00,DGB/USDT,0.00979000,0.01052000,0.00977000,0.01047000,86198572.80000000,878328.67643500,5813
1661644800000,2022-08-28 00:00:00,DGB/USDT,0.01008000,0.01035000,0.00975000,0.00979000,111593076.20000000,1131511.15627200,5685
1661558400000,2022-08-27 00:00:00,DGB/USDT,0.01012000,0.01032000,0.00986000,0.01008000,99820807.80000000,1007678.50439700,5176
1661472000000,2022-08-26 00:00:00,DGB/USDT,0.01123000,0.01125000,0.01000000,0.01012000,132074139.80000000,1405716.65735600,8077
1661385600000,2022-08-25 00:00:00,DGB/USDT,0.01085000,0.01165000,0.01085000,0.01125000,101498799.90000000,1144392.53490400,6418
1661299200000,2022-08-24 00:00:00,DGB/USDT,0.01112000,0.01128000,0.01082000,0.01084000,91487369.20000000,1011525.64231400,6084
1661212800000,2022-08-23 00:00:00,DGB/USDT,0.01100000,0.01121000,0.01050000,0.01112000,137379467.40000000,1495587.33190800,8679
1661126400000,2022-08-22 00:00:00,DGB/USDT,0.01076000,0.01363000,0.01015000,0.01099000,562580026.60000000,6396893.45810200,34516
1661040000000,2022-08-21 00:00:00,DGB/USDT,0.01056000,0.01094000,0.01048000,0.01076000,52707459.30000000,564763.12067900,4918
1660953600000,2022-08-20 00:00:00,DGB/USDT,0.01049000,0.01370000,0.01019000,0.01055000,435699572.10000000,4921483.00950500,25542
1660867200000,2022-08-19 00:00:00,DGB/USDT,0.01143000,0.01147000,0.01037000,0.01049000,138208730.60000000,1489116.91833900,8930
1660780800000,2022-08-18 00:00:00,DGB/USDT,0.01194000,0.01231000,0.01109000,0.01143000,117399319.10000000,1387119.59277800,8873
1660694400000,2022-08-17 00:00:00,DGB/USDT,0.01253000,0.01314000,0.01169000,0.01193000,106061109.30000000,1310280.03601000,8527
1660608000000,2022-08-16 00:00:00,DGB/USDT,0.01261000,0.01350000,0.01248000,0.01252000,144706953.70000000,1846837.87952100,9125
1660521600000,2022-08-15 00:00:00,DGB/USDT,0.01330000,0.01358000,0.01238000,0.01262000,153346753.30000000,1973595.70038100,10822
1660435200000,2022-08-14 00:00:00,DGB/USDT,0.01336000,0.01395000,0.01292000,0.01330000,203447570.20000000,2740308.62889100,13369
1660348800000,2022-08-13 00:00:00,DGB/USDT,0.01344000,0.01399000,0.01313000,0.01338000,130424471.20000000,1750618.02507800,8599
1660262400000,2022-08-12 00:00:00,DGB/USDT,0.01287000,0.01395000,0.01265000,0.01345000,176745511.10000000,2375603.02886000,12139
1660176000000,2022-08-11 00:00:00,DGB/USDT,0.01308000,0.01329000,0.01281000,0.01287000,184082258.70000000,2410091.53488000,11179
1660089600000,2022-08-10 00:00:00,DGB/USDT,0.01296000,0.01308000,0.01217000,0.01308000,385237732.50000000,4870841.54981400,19546
1660003200000,2022-08-09 00:00:00,DGB/USDT,0.01249000,0.01831000,0.01235000,0.01295000,1552440544.00000000,21954435.75207200,93248
1659916800000,2022-08-08 00:00:00,DGB/USDT,0.01233000,0.01278000,0.01230000,0.01249000,93201636.40000000,1169949.47877000,6572
1659830400000,2022-08-07 00:00:00,DGB/USDT,0.01247000,0.01289000,0.01219000,0.01232000,96706824.30000000,1202037.22807900,7116
1659744000000,2022-08-06 00:00:00,DGB/USDT,0.01264000,0.01292000,0.01222000,0.01246000,103891972.50000000,1299873.72132300,6428
1659657600000,2022-08-05 00:00:00,DGB/USDT,0.01158000,0.01278000,0.01158000,0.01263000,275558703.50000000,3416271.11822700,15766
1659571200000,2022-08-04 00:00:00,DGB/USDT,0.01111000,0.01200000,0.01109000,0.01158000,217874057.60000000,2534174.14573300,12642
1659484800000,2022-08-03 00:00:00,DGB/USDT,0.01110000,0.01168000,0.01086000,0.01109000,124239273.90000000,1404115.86334500,8338
1659398400000,2022-08-02 00:00:00,DGB/USDT,0.01152000,0.01158000,0.01076000,0.01109000,133363529.70000000,1485331.82004500,9275
1659312000000,2022-08-01 00:00:00,DGB/USDT,0.01226000,0.01253000,0.01124000,0.01152000,175699421.70000000,2063288.47880400,10803
1659225600000,2022-07-31 00:00:00,DGB/USDT,0.01144000,0.01337000,0.01131000,0.01228000,376509722.20000000,4666753.90597100,22461
1659139200000,2022-07-30 00:00:00,DGB/USDT,0.01132000,0.01211000,0.01116000,0.01142000,168511573.50000000,1966749.48684700,10522
1659052800000,2022-07-29 00:00:00,DGB/USDT,0.01142000,0.01189000,0.01107000,0.01132000,196061562.80000000,2245420.87056100,10345
1658966400000,2022-07-28 00:00:00,DGB/USDT,0.01065000,0.01142000,0.01045000,0.01142000,146407498.20000000,1596853.49197100,7343
1658880000000,2022-07-27 00:00:00,DGB/USDT,0.01002000,0.01070000,0.00983000,0.01063000,137184142.40000000,1399344.19286300,7794
1658793600000,2022-07-26 00:00:00,DGB/USDT,0.00992000,0.01010000,0.00955000,0.01002000,130840671.20000000,1280380.77070100,7892
1658707200000,2022-07-25 00:00:00,DGB/USDT,0.01074000,0.01104000,0.00991000,0.00994000,147849268.10000000,1555399.79074800,8656
1658620800000,2022-07-24 00:00:00,DGB/USDT,0.01064000,0.01105000,0.01059000,0.01074000,112601534.60000000,1213873.96064500,5949
1658534400000,2022-07-23 00:00:00,DGB/USDT,0.01068000,0.01106000,0.01036000,0.01064000,185748769.00000000,1988995.96987600,8286
1658448000000,2022-07-22 00:00:00,DGB/USDT,0.01119000,0.01176000,0.01059000,0.01068000,191133383.40000000,2155489.61741900,9982
1658361600000,2022-07-21 00:00:00,DGB/USDT,0.01085000,0.01128000,0.01052000,0.01119000,107330513.90000000,1169451.40347900,6289
1658275200000,2022-07-20 00:00:00,DGB/USDT,0.01151000,0.01213000,0.01073000,0.01085000,132179758.10000000,1521157.71638600,8914
1658188800000,2022-07-19 00:00:00,DGB/USDT,0.01103000,0.01164000,0.01090000,0.01152000,153613825.80000000,1732199.60241500,9292
1658102400000,2022-07-18 00:00:00,DGB/USDT,0.00999000,0.01114000,0.00998000,0.01105000,175061167.70000000,1873599.11737600,10154
1658016000000,2022-07-17 00:00:00,DGB/USDT,0.01025000,0.01069000,0.00994000,0.00998000,172099415.90000000,1776768.43170800,7482
1657929600000,2022-07-16 00:00:00,DGB/USDT,0.01051000,0.01200000,0.00991000,0.01024000,761620038.00000000,8053879.48960100,33392
1657843200000,2022-07-15 00:00:00,DGB/USDT,0.00938000,0.01080000,0.00925000,0.01050000,382281928.30000000,3863868.02761800,19333
1657756800000,2022-07-14 00:00:00,DGB/USDT,0.00937000,0.00948000,0.00885000,0.00937000,103086632.50000000,945805.13735400,5396
1657670400000,2022-07-13 00:00:00,DGB/USDT,0.00866000,0.00939000,0.00841000,0.00938000,150545505.20000000,1334011.06858300,7087
1657584000000,2022-07-12 00:00:00,DGB/USDT,0.00913000,0.00939000,0.00864000,0.00866000,83629771.60000000,761799.00503000,4617
1657497600000,2022-07-11 00:00:00,DGB/USDT,0.01011000,0.01019000,0.00910000,0.00913000,120995222.40000000,1173789.56445100,6673
1657411200000,2022-07-10 00:00:00,DGB/USDT,0.01081000,0.01082000,0.00998000,0.01012000,66293729.70000000,687562.58287200,3635
1657324800000,2022-07-09 00:00:00,DGB/USDT,0.01035000,0.01094000,0.01035000,0.01083000,65675795.10000000,701216.53153900,3644
1657238400000,2022-07-08 00:00:00,DGB/USDT,0.01030000,0.01086000,0.01017000,0.01037000,137292369.70000000,1444453.12722200,8170
1657152000000,2022-07-07 00:00:00,DGB/USDT,0.00972000,0.01065000,0.00966000,0.01030000,120189580.60000000,1209664.18658400,6541
1657065600000,2022-07-06 00:00:00,DGB/USDT,0.00947000,0.00989000,0.00922000,0.00973000,103441072.60000000,993320.25588700,7827
1656979200000,2022-07-05 00:00:00,DGB/USDT,0.00953000,0.00970000,0.00906000,0.00946000,92320009.20000000,864088.28696100,7817
1656892800000,2022-07-04 00:00:00,DGB/USDT,0.00934000,0.00961000,0.00903000,0.00953000,68781046.80000000,642726.54744300,5869
1656806400000,2022-07-03 00:00:00,DGB/USDT,0.00919000,0.00951000,0.00888000,0.00934000,65076495.40000000,598190.49701100,4682
1656720000000,2022-07-02 00:00:00,DGB/USDT,0.00918000,0.00932000,0.00890000,0.00920000,58632371.60000000,536195.58774100,5516
1656633600000,2022-07-01 00:00:00,DGB/USDT,0.00937000,0.00952000,0.00879000,0.00917000,142229874.40000000,1298812.77748700,8578
1656547200000,2022-06-30 00:00:00,DGB/USDT,0.00925000,0.00939000,0.00859000,0.00936000,148317049.10000000,1331662.67442400,9404
1656460800000,2022-06-29 00:00:00,DGB/USDT,0.00920000,0.00955000,0.00895000,0.00925000,115944533.60000000,1074083.79417600,8290
1656374400000,2022-06-28 00:00:00,DGB/USDT,0.01008000,0.01024000,0.00912000,0.00920000,167398502.10000000,1632360.32618300,12248
1656288000000,2022-06-27 00:00:00,DGB/USDT,0.01025000,0.01078000,0.01000000,0.01009000,106976621.30000000,1108518.85920500,8836
1656201600000,2022-06-26 00:00:00,DGB/USDT,0.01123000,0.01149000,0.01018000,0.01026000,145445793.00000000,1594244.37135300,8791
1656115200000,2022-06-25 00:00:00,DGB/USDT,0.01105000,0.01144000,0.01037000,0.01122000,127131316.40000000,1385628.52809400,8228
1656028800000,2022-06-24 00:00:00,DGB/USDT,0.01021000,0.01140000,0.01021000,0.01104000,199656930.80000000,2135846.05822400,9112
1655942400000,2022-06-23 00:00:00,DGB/USDT,0.00942000,0.01052000,0.00940000,0.01020000,122291606.50000000,1226106.32673900,7119
1655856000000,2022-06-22 00:00:00,DGB/USDT,0.01003000,0.01038000,0.00940000,0.00942000,147387733.10000000,1455202.16324900,9124
1655769600000,2022-06-21 00:00:00,DGB/USDT,0.00972000,0.01060000,0.00961000,0.01003000,167129615.60000000,1689081.76987500,9026
1655683200000,2022-06-20 00:00:00,DGB/USDT,0.00951000,0.00981000,0.00900000,0.00972000,145382670.30000000,1378451.19989700,8713
1655596800000,2022-06-19 00:00:00,DGB/USDT,0.00895000,0.00969000,0.00854000,0.00950000,138924380.20000000,1262124.66439800,8996
1655510400000,2022-06-18 00:00:00,DGB/USDT,0.00926000,0.00945000,0.00801000,0.00896000,175792874.20000000,1519857.08973100,9667
1655424000000,2022-06-17 00:00:00,DGB/USDT,0.00897000,0.00955000,0.00894000,0.00927000,65676526.40000000,609254.31760900,4848
1655337600000,2022-06-16 00:00:00,DGB/USDT,0.01000000,0.01016000,0.00884000,0.00897000,126675283.80000000,1183985.84075400,8764
1655251200000,2022-06-15 00:00:00,DGB/USDT,0.00950000,0.00999000,0.00857000,0.00999000,217219953.00000000,1987568.95667800,13486
1655164800000,2022-06-14 00:00:00,DGB/USDT,0.00925000,0.01030000,0.00866000,0.00952000,190294875.80000000,1789381.57909700,11656
1655078400000,2022-06-13 00:00:00,DGB/USDT,0.00978000,0.00995000,0.00863000,0.00925000,253117982.90000000,2339915.74951600,14477
1654992000000,2022-06-12 00:00:00,DGB/USDT,0.01051000,0.01088000,0.00969000,0.00979000,144044022.20000000,1475828.36791600,7993
1654905600000,2022-06-11 00:00:00,DGB/USDT,0.01139000,0.01188000,0.01021000,0.01049000,171396062.20000000,1881582.00291300,9208
1654819200000,2022-06-10 00:00:00,DGB/USDT,0.01212000,0.01250000,0.01124000,0.01141000,202783517.40000000,2387301.83727000,11252
1654732800000,2022-06-09 00:00:00,DGB/USDT,0.01200000,0.01298000,0.01171000,0.01209000,192376304.60000000,2387097.66379000,12913
1654646400000,2022-06-08 00:00:00,DGB/USDT,0.01258000,0.01278000,0.01168000,0.01197000,131805986.50000000,1607934.35283500,9467
1654560000000,2022-06-07 00:00:00,DGB/USDT,0.01167000,0.01364000,0.01080000,0.01258000,438800809.90000000,5445016.34077000,24840
1654473600000,2022-06-06 00:00:00,DGB/USDT,0.01120000,0.01211000,0.01117000,0.01167000,94799182.80000000,1114070.11832900,8576
1654387200000,2022-06-05 00:00:00,DGB/USDT,0.01120000,0.01146000,0.01086000,0.01121000,123704467.30000000,1380624.77202800,7535
1654300800000,2022-06-04 00:00:00,DGB/USDT,0.01092000,0.01134000,0.01058000,0.01120000,71949895.40000000,793685.34567100,6334
1654214400000,2022-06-03 00:00:00,DGB/USDT,0.01133000,0.01150000,0.01056000,0.01091000,120230268.00000000,1317967.78507100,8222
1654128000000,2022-06-02 00:00:00,DGB/USDT,0.01132000,0.01160000,0.01102000,0.01134000,155298589.90000000,1752542.09846600,9752
1654041600000,2022-06-01 00:00:00,DGB/USDT,0.01268000,0.01278000,0.01112000,0.01133000,189997608.90000000,2316758.65915500,13372
1653955200000,2022-05-31 00:00:00,DGB/USDT,0.01275000,0.01320000,0.01208000,0.01268000,171303894.40000000,2162233.97805500,12862
1653868800000,2022-05-30 00:00:00,DGB/USDT,0.01210000,0.01282000,0.01180000,0.01273000,144968194.40000000,1800942.52805800,11624
1653782400000,2022-05-29 00:00:00,DGB/USDT,0.01112000,0.01210000,0.01073000,0.01209000,133208324.30000000,1513687.37268700,9997
1653696000000,2022-05-28 00:00:00,DGB/USDT,0.01088000,0.01128000,0.01071000,0.01112000,113640151.30000000,1248696.56686700,7480
1653609600000,2022-05-27 00:00:00,DGB/USDT,0.01113000,0.01140000,0.01060000,0.01088000,146311960.80000000,1599009.09654600,10189
1653523200000,2022-05-26 00:00:00,DGB/USDT,0.01205000,0.01222000,0.01069000,0.01112000,163015439.00000000,1862840.53105400,10849
1653436800000,2022-05-25 00:00:00,DGB/USDT,0.01225000,0.01258000,0.01182000,0.01203000,102515363.90000000,1241458.61975900,7734
1653350400000,2022-05-24 00:00:00,DGB/USDT,0.01223000,0.01270000,0.01154000,0.01226000,113117395.80000000,1373880.07660200,7742
1653264000000,2022-05-23 00:00:00,DGB/USDT,0.01298000,0.01349000,0.01199000,0.01222000,100737518.70000000,1302646.02070100,9109
1653177600000,2022-05-22 00:00:00,DGB/USDT,0.01250000,0.01302000,0.01203000,0.01298000,81726726.00000000,1024162.76788000,6849
1653091200000,2022-05-21 00:00:00,DGB/USDT,0.01155000,0.01265000,0.01132000,0.01251000,98399726.90000000,1187774.19986300,8139
1653004800000,2022-05-20 00:00:00,DGB/USDT,0.01257000,0.01293000,0.01125000,0.01154000,134046442.10000000,1624705.67761600,8837
1652918400000,2022-05-19 00:00:00,DGB/USDT,0.01123000,0.01268000,0.01082000,0.01256000,112467989.10000000,1322909.26359200,7141
1652832000000,2022-05-18 00:00:00,DGB/USDT,0.01323000,0.01346000,0.01112000,0.01121000,123013111.60000000,1482158.18306900,8924
1652745600000,2022-05-17 00:00:00,DGB/USDT,0.01188000,0.01342000,0.01188000,0.01325000,118700212.30000000,1502263.41633000,9025
1652659200000,2022-05-16 00:00:00,DGB/USDT,0.01378000,0.01440000,0.01174000,0.01188000,168871597.70000000,2110166.34194900,12901
1652572800000,2022-05-15 00:00:00,DGB/USDT,0.01286000,0.01384000,0.01232000,0.01378000,113321771.40000000,1464061.41786600,9766
1652486400000,2022-05-14 00:00:00,DGB/USDT,0.01270000,0.01317000,0.01114000,0.01286000,288170912.30000000,3496261.90191000,24429
1652400000000,2022-05-13 00:00:00,DGB/USDT,0.01157000,0.01541000,0.01121000,0.01268000,258428905.50000000,3372615.43378000,22166
1652313600000,2022-05-12 00:00:00,DGB/USDT,0.01117000,0.01306000,0.00855000,0.01156000,958130107.20000000,9910424.55129500,66420
1652227200000,2022-05-11 00:00:00,DGB/USDT,0.01476000,0.01523000,0.01016000,0.01117000,1040264581.40000000,12958365.22953400,80091
1652140800000,2022-05-10 00:00:00,DGB/USDT,0.01390000,0.01667000,0.01333000,0.01478000,546856801.00000000,8213085.43536700,42894
1652054400000,2022-05-09 00:00:00,DGB/USDT,0.01711000,0.01750000,0.01377000,0.01391000,411345306.80000000,6331128.99721600,28740
1651968000000,2022-05-08 00:00:00,DGB/USDT,0.01742000,0.01770000,0.01677000,0.01711000,173404717.60000000,2995151.06518600,15626
1651881600000,2022-05-07 00:00:00,DGB/USDT,0.01859000,0.01867000,0.01691000,0.01741000,163383311.20000000,2916015.76282600,13891
1651795200000,2022-05-06 00:00:00,DGB/USDT,0.01865000,0.01893000,0.01728000,0.01858000,247848888.10000000,4516058.85906600,21935
1651708800000,2022-05-05 00:00:00,DGB/USDT,0.02123000,0.02149000,0.01807000,0.01865000,252224253.90000000,4926511.94986100,27244
1651622400000,2022-05-04 00:00:00,DGB/USDT,0.01898000,0.02123000,0.01892000,0.02123000,173630023.60000000,3453309.62573500,19571
1651536000000,2022-05-03 00:00:00,DGB/USDT,0.01889000,0.01996000,0.01843000,0.01899000,128592008.10000000,2474207.35923200,14215
1651449600000,2022-05-02 00:00:00,DGB/USDT,0.01945000,0.01984000,0.01828000,0.01889000,152717894.20000000,2912619.03234500,14326
1651363200000,2022-05-01 00:00:00,DGB/USDT,0.01842000,0.01975000,0.01808000,0.01945000,246580948.00000000,4678542.46443800,20629
1651276800000,2022-04-30 00:00:00,DGB/USDT,0.02028000,0.02116000,0.01770000,0.01843000,228012853.10000000,4498365.44199300,26481
1651190400000,2022-04-29 00:00:00,DGB/USDT,0.02153000,0.02179000,0.01965000,0.02027000,142173998.30000000,2953652.68566100,16096
1651104000000,2022-04-28 00:00:00,DGB/USDT,0.02216000,0.02291000,0.02129000,0.02153000,128522707.00000000,2834397.92802600,15976
1651017600000,2022-04-27 00:00:00,DGB/USDT,0.02138000,0.02246000,0.02107000,0.02219000,107286602.20000000,2361219.80150500,14279
1650931200000,2022-04-26 00:00:00,DGB/USDT,0.02378000,0.02417000,0.02093000,0.02137000,155409816.50000000,3490469.85049200,19351
1650844800000,2022-04-25 00:00:00,DGB/USDT,0.02326000,0.02389000,0.02152000,0.02380000,222393636.30000000,5021047.51162000,25988
1650758400000,2022-04-24 00:00:00,DGB/USDT,0.02376000,0.02532000,0.02308000,0.02325000,141959274.80000000,3367369.24784600,20153
1650672000000,2022-04-23 00:00:00,DGB/USDT,0.02443000,0.02485000,0.02359000,0.02381000,108325243.70000000,2629099.73785500,12729
1650585600000,2022-04-22 00:00:00,DGB/USDT,0.02453000,0.02592000,0.02423000,0.02441000,165219259.00000000,4123431.90690000,24312
1650499200000,2022-04-21 00:00:00,DGB/USDT,0.02627000,0.02725000,0.02390000,0.02451000,315253311.30000000,8244691.20824900,37036
1650412800000,2022-04-20 00:00:00,DGB/USDT,0.02573000,0.02722000,0.02504000,0.02628000,386139120.90000000,10105304.76688700,50900
1650326400000,2022-04-19 00:00:00,DGB/USDT,0.02470000,0.02617000,0.02431000,0.02573000,156242186.40000000,3912017.65868300,21083
1650240000000,2022-04-18 00:00:00,DGB/USDT,0.02327000,0.02475000,0.02214000,0.02470000,122572948.50000000,2856622.10419300,17222
1650153600000,2022-04-17 00:00:00,DGB/USDT,0.02473000,0.02506000,0.02319000,0.02327000,87601376.20000000,2138917.67052500,11209
1650067200000,2022-04-16 00:00:00,DGB/USDT,0.02471000,0.02562000,0.02409000,0.02473000,98540833.50000000,2457060.47362500,14435
1649980800000,2022-04-15 00:00:00,DGB/USDT,0.02468000,0.02543000,0.02405000,0.02469000,115849753.60000000,2862528.39862500,15108
1649894400000,2022-04-14 00:00:00,DGB/USDT,0.02598000,0.02670000,0.02437000,0.02466000,85654260.00000000,2187054.56787200,12312
1649808000000,2022-04-13 00:00:00,DGB/USDT,0.02552000,0.02632000,0.02477000,0.02598000,107355557.60000000,2751162.46690000,13765
1649721600000,2022-04-12 00:00:00,DGB/USDT,0.02420000,0.02630000,0.02408000,0.02552000,168024229.60000000,4244567.07983000,21657
1649635200000,2022-04-11 00:00:00,DGB/USDT,0.02724000,0.02733000,0.02367000,0.02419000,194003594.30000000,4937562.64381100,22913
1649548800000,2022-04-10 00:00:00,DGB/USDT,0.02833000,0.02897000,0.02710000,0.02723000,90650144.20000000,2539423.44174900,13525
1649462400000,2022-04-09 00:00:00,DGB/USDT,0.02704000,0.02841000,0.02699000,0.02833000,107232655.20000000,2984193.20790500,13586
1649376000000,2022-04-08 00:00:00,DGB/USDT,0.02930000,0.02984000,0.02665000,0.02703000,154010415.30000000,4399173.30868500,19429
1649289600000,2022-04-07 00:00:00,DGB/USDT,0.02804000,0.02997000,0.02716000,0.02931000,225606216.00000000,6460366.59559000,26716
1649203200000,2022-04-06 00:00:00,DGB/USDT,0.03256000,0.03273000,0.02782000,0.02807000,386398986.50000000,11541463.32815600,44083
1649116800000,2022-04-05 00:00:00,DGB/USDT,0.03427000,0.03566000,0.03235000,0.03259000,228049361.10000000,7799219.66573100,29314
1649030400000,2022-04-04 00:00:00,DGB/USDT,0.03456000,0.03571000,0.03244000,0.03427000,391100934.90000000,13317597.19207100,44270
1648944000000,2022-04-03 00:00:00,DGB/USDT,0.03540000,0.03557000,0.03369000,0.03456000,245387425.90000000,8479591.36806000,28154
1648857600000,2022-04-02 00:00:00,DGB/USDT,0.03435000,0.03800000,0.03400000,0.03538000,613858698.20000000,22263650.72801900,75933
1648771200000,2022-04-01 00:00:00,DGB/USDT,0.03271000,0.03589000,0.03006000,0.03435000,433754206.40000000,14472096.66951200,60159
1648684800000,2022-03-31 00:00:00,DGB/USDT,0.03393000,0.03807000,0.03170000,0.03269000,726826655.30000000,25381811.11539900,94798
1648598400000,2022-03-30 00:00:00,DGB/USDT,0.03310000,0.03644000,0.03149000,0.03391000,581949250.60000000,20050299.12354300,76831
1648512000000,2022-03-29 00:00:00,DGB/USDT,0.03417000,0.03609000,0.03199000,0.03310000,493540678.40000000,16988002.03850300,78551
1648425600000,2022-03-28 00:00:00,DGB/USDT,0.03836000,0.04225000,0.03360000,0.03415000,2548372798.80000000,96550736.68743100,347516
1648339200000,2022-03-27 00:00:00,DGB/USDT,0.02428000,0.04380000,0.02387000,0.03834000,3673500774.80000000,131168268.03045000,515721
1648252800000,2022-03-26 00:00:00,DGB/USDT,0.02317000,0.02440000,0.02300000,0.02430000,109278802.10000000,2589634.28453600,13165
1648166400000,2022-03-25 00:00:00,DGB/USDT,0.02351000,0.02468000,0.02242000,0.02317000,181803270.90000000,4279632.61906300,18233
1648080000000,2022-03-24 00:00:00,DGB/USDT,0.02229000,0.02358000,0.02219000,0.02351000,165421840.40000000,3783183.59878100,18210
1647993600000,2022-03-23 00:00:00,DGB/USDT,0.02113000,0.02264000,0.02060000,0.02229000,147773582.00000000,3197926.76049700,19529
1647907200000,2022-03-22 00:00:00,DGB/USDT,0.02140000,0.02219000,0.02109000,0.02113000,121793156.60000000,2636319.65205000,13514
1647820800000,2022-03-21 00:00:00,DGB/USDT,0.02035000,0.02163000,0.01984000,0.02142000,112949705.80000000,2358621.83518700,13521
1647734400000,2022-03-20 00:00:00,DGB/USDT,0.02194000,0.02201000,0.02026000,0.02034000,131590369.80000000,2768626.51415300,14048
1647648000000,2022-03-19 00:00:00,DGB/USDT,0.02053000,0.02208000,0.02051000,0.02195000,183982745.90000000,3935271.84882300,20343
1647561600000,2022-03-18 00:00:00,DGB/USDT,0.01976000,0.02057000,0.01925000,0.02052000,138206696.80000000,2757011.40737600,13442
1647475200000,2022-03-17 00:00:00,DGB/USDT,0.01993000,0.02034000,0.01967000,0.01976000,79129325.50000000,1577964.74750700,8949
1647388800000,2022-03-16 00:00:00,DGB/USDT,0.01913000,0.02003000,0.01879000,0.01994000,143407592.00000000,2777846.75560200,14348
1647302400000,2022-03-15 00:00:00,DGB/USDT,0.01925000,0.01942000,0.01828000,0.01914000,83689751.80000000,1584362.96872800,8662
1647216000000,2022-03-14 00:00:00,DGB/USDT,0.01852000,0.01962000,0.01828000,0.01926000,99171989.30000000,1887335.17553900,11636
1647129600000,2022-03-13 00:00:00,DGB/USDT,0.01965000,0.01987000,0.01827000,0.01853000,88940366.30000000,1713866.96867900,12240
1647043200000,2022-03-12 00:00:00,DGB/USDT,0.01902000,0.02034000,0.01899000,0.01966000,89775527.80000000,1772064.89745300,9392
1646956800000,2022-03-11 00:00:00,DGB/USDT,0.02011000,0.02075000,0.01896000,0.01903000,147070967.50000000,2921355.94795600,19983
1646870400000,2022-03-10 00:00:00,DGB/USDT,0.02062000,0.02110000,0.01930000,0.02009000,183500667.70000000,3680176.80184900,17187
1646784000000,2022-03-09 00:00:00,DGB/USDT,0.01859000,0.02084000,0.01855000,0.02063000,152767950.20000000,3055050.52821900,16083
1646697600000,2022-03-08 00:00:00,DGB/USDT,0.01796000,0.01887000,0.01787000,0.01857000,88248258.20000000,1628078.98131000,12413
1646611200000,2022-03-07 00:00:00,DGB/USDT,0.01789000,0.01919000,0.01738000,0.01795000,109338798.50000000,1970213.22772900,12902
1646524800000,2022-03-06 00:00:00,DGB/USDT,0.01897000,0.01916000,0.01782000,0.01790000,80146235.00000000,1475974.40876800,10048
