https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SGB,Volume EUR
1663218000,2022-09-15 05:00:00,SGB/EUR,0.02653,0.02653,0.02630,0.02630,96250.01460969,2531.375384234847
1663214400,2022-09-15 04:00:00,SGB/EUR,0.02644,0.02644,0.02644,0.02644,0.00000000,0.0
1663210800,2022-09-15 03:00:00,SGB/EUR,0.02644,0.02653,0.02637,0.02644,64672.81525466,1709.9492353332105
1663207200,2022-09-15 02:00:00,SGB/EUR,0.02653,0.02653,0.02653,0.02653,6428.62926785,170.5515344760605
1663203600,2022-09-15 01:00:00,SGB/EUR,0.02634,0.02653,0.02634,0.02653,500000.00000000,13265.0
1663200000,2022-09-15 00:00:00,SGB/EUR,0.02641,0.02641,0.02641,0.02641,0.00000000,0.0
1663196400,2022-09-14 23:00:00,SGB/EUR,0.02641,0.02641,0.02641,0.02641,0.00000000,0.0
1663192800,2022-09-14 22:00:00,SGB/EUR,0.02641,0.02641,0.02641,0.02641,6498.33709297,171.62108262533772
1663189200,2022-09-14 21:00:00,SGB/EUR,0.02651,0.02651,0.02651,0.02651,18860.80724254,499.99999999973534
1663185600,2022-09-14 20:00:00,SGB/EUR,0.02642,0.02642,0.02642,0.02642,11971.68924183,316.2920297691486
1663182000,2022-09-14 19:00:00,SGB/EUR,0.02670,0.02670,0.02670,0.02670,0.00000000,0.0
1663178400,2022-09-14 18:00:00,SGB/EUR,0.02670,0.02670,0.02670,0.02670,3419.62997488,91.30412032929601
1663174800,2022-09-14 17:00:00,SGB/EUR,0.02684,0.02684,0.02684,0.02684,0.00000000,0.0
1663171200,2022-09-14 16:00:00,SGB/EUR,0.02684,0.02684,0.02684,0.02684,0.00000000,0.0
1663167600,2022-09-14 15:00:00,SGB/EUR,0.02690,0.02690,0.02684,0.02684,500000.00000000,13420.0
1663164000,2022-09-14 14:00:00,SGB/EUR,0.02699,0.02699,0.02699,0.02699,0.00000000,0.0
1663160400,2022-09-14 13:00:00,SGB/EUR,0.02680,0.02699,0.02680,0.02699,9483.51462849,255.9600598229451
1663156800,2022-09-14 12:00:00,SGB/EUR,0.02675,0.02675,0.02671,0.02671,30426.88866767,812.7021963134657
1663153200,2022-09-14 11:00:00,SGB/EUR,0.02631,0.02679,0.02631,0.02663,167706.54641109,4466.025330927327
1663149600,2022-09-14 10:00:00,SGB/EUR,0.02613,0.02613,0.02613,0.02613,0.00000000,0.0
1663146000,2022-09-14 09:00:00,SGB/EUR,0.02613,0.02613,0.02613,0.02613,0.00000000,0.0
1663142400,2022-09-14 08:00:00,SGB/EUR,0.02613,0.02613,0.02613,0.02613,0.00000000,0.0
1663138800,2022-09-14 07:00:00,SGB/EUR,0.02613,0.02613,0.02613,0.02613,0.00000000,0.0
1663135200,2022-09-14 06:00:00,SGB/EUR,0.02613,0.02613,0.02613,0.02613,0.00000000,0.0
1663131600,2022-09-14 05:00:00,SGB/EUR,0.02613,0.02613,0.02613,0.02613,0.00000000,0.0
1663128000,2022-09-14 04:00:00,SGB/EUR,0.02604,0.02613,0.02604,0.02613,500000.00000000,13065.0
1663124400,2022-09-14 03:00:00,SGB/EUR,0.02599,0.02599,0.02599,0.02599,10603.43027289,275.5831527924111
1663120800,2022-09-14 02:00:00,SGB/EUR,0.02585,0.02585,0.02585,0.02585,0.00000000,0.0
1663117200,2022-09-14 01:00:00,SGB/EUR,0.02585,0.02585,0.02585,0.02585,0.00000000,0.0
1663113600,2022-09-14 00:00:00,SGB/EUR,0.02585,0.02585,0.02582,0.02585,21695.43833216,560.827080886336
1663110000,2022-09-13 23:00:00,SGB/EUR,0.02597,0.02597,0.02597,0.02597,11057.20412684,287.15559117403484
1663106400,2022-09-13 22:00:00,SGB/EUR,0.02598,0.02598,0.02598,0.02598,10887.26805835,282.851224155933
1663102800,2022-09-13 21:00:00,SGB/EUR,0.02602,0.02605,0.02601,0.02602,64822.03422160,1686.669330446032
1663099200,2022-09-13 20:00:00,SGB/EUR,0.02606,0.02607,0.02606,0.02607,37682.35803448,982.3790739588935
1663095600,2022-09-13 19:00:00,SGB/EUR,0.02606,0.02606,0.02601,0.02606,21604.40570496,563.0108126712577
1663092000,2022-09-13 18:00:00,SGB/EUR,0.02665,0.02665,0.02622,0.02622,500000.00000000,13110.0
1663088400,2022-09-13 17:00:00,SGB/EUR,0.02691,0.02691,0.02691,0.02691,882.57153474,23.749999999853397
1663084800,2022-09-13 16:00:00,SGB/EUR,0.02698,0.02698,0.02698,0.02698,15580.98261367,420.3749109168166
1663081200,2022-09-13 15:00:00,SGB/EUR,0.02715,0.02715,0.02706,0.02706,283501.69963996,7671.555992257318
1663077600,2022-09-13 14:00:00,SGB/EUR,0.02699,0.02705,0.02699,0.02705,7258.68618549,196.3474613175045
1663074000,2022-09-13 13:00:00,SGB/EUR,0.02651,0.02670,0.02651,0.02670,176168.14823907,4703.689557983169
1663070400,2022-09-13 12:00:00,SGB/EUR,0.02651,0.02651,0.02647,0.02650,247600.00000000,6561.4
1663066800,2022-09-13 11:00:00,SGB/EUR,0.02627,0.02627,0.02627,0.02627,0.00000000,0.0
1663063200,2022-09-13 10:00:00,SGB/EUR,0.02627,0.02627,0.02627,0.02627,1794.91104106,47.1523130486462
1663059600,2022-09-13 09:00:00,SGB/EUR,0.02637,0.02637,0.02637,0.02637,11357.10950080,299.486977536096
1663056000,2022-09-13 08:00:00,SGB/EUR,0.02638,0.02638,0.02638,0.02638,7503.79075056,197.94999999977279
1663052400,2022-09-13 07:00:00,SGB/EUR,0.02631,0.02631,0.02631,0.02631,0.00000000,0.0
1663048800,2022-09-13 06:00:00,SGB/EUR,0.02631,0.02631,0.02631,0.02631,0.00000000,0.0
1663045200,2022-09-13 05:00:00,SGB/EUR,0.02631,0.02631,0.02631,0.02631,0.00000000,0.0
1663041600,2022-09-13 04:00:00,SGB/EUR,0.02631,0.02631,0.02631,0.02631,0.00000000,0.0
1663038000,2022-09-13 03:00:00,SGB/EUR,0.02631,0.02631,0.02631,0.02631,11404.93950326,300.0639583307706
1663034400,2022-09-13 02:00:00,SGB/EUR,0.02621,0.02621,0.02621,0.02621,0.00000000,0.0
1663030800,2022-09-13 01:00:00,SGB/EUR,0.02621,0.02621,0.02621,0.02621,0.00000000,0.0
1663027200,2022-09-13 00:00:00,SGB/EUR,0.02621,0.02621,0.02621,0.02621,1500.00000000,39.315
1663023600,2022-09-12 23:00:00,SGB/EUR,0.02638,0.02638,0.02632,0.02632,25693.20160476,676.2450662372833
1663020000,2022-09-12 22:00:00,SGB/EUR,0.02659,0.02659,0.02652,0.02652,26239.08198051,695.8604541231251
1663016400,2022-09-12 21:00:00,SGB/EUR,0.02685,0.02685,0.02670,0.02670,7786.10989056,207.889134077952
1663012800,2022-09-12 20:00:00,SGB/EUR,0.02701,0.02701,0.02673,0.02701,66782.25864315,1803.7888059514812
1663009200,2022-09-12 19:00:00,SGB/EUR,0.02712,0.02712,0.02695,0.02695,107748.64362507,2903.825945695637
1663005600,2022-09-12 18:00:00,SGB/EUR,0.02665,0.02724,0.02665,0.02712,443968.18565582,12040.417194985837
1663002000,2022-09-12 17:00:00,SGB/EUR,0.02649,0.02649,0.02649,0.02649,500.00000000,13.245
1662998400,2022-09-12 16:00:00,SGB/EUR,0.02640,0.02640,0.02640,0.02640,500.00000000,13.2
1662994800,2022-09-12 15:00:00,SGB/EUR,0.02609,0.02609,0.02609,0.02609,13054.68152964,340.5966411083076
1662991200,2022-09-12 14:00:00,SGB/EUR,0.02605,0.02619,0.02584,0.02594,33259.69191185,862.7564081933891
1662987600,2022-09-12 13:00:00,SGB/EUR,0.02581,0.02581,0.02581,0.02581,392.42259328,10.1284271325568
1662984000,2022-09-12 12:00:00,SGB/EUR,0.02573,0.02573,0.02573,0.02573,1293.43179168,33.2799999999264
1662980400,2022-09-12 11:00:00,SGB/EUR,0.02582,0.02582,0.02582,0.02582,500.00000000,12.91
1662976800,2022-09-12 10:00:00,SGB/EUR,0.02594,0.02594,0.02594,0.02594,0.00000000,0.0
1662973200,2022-09-12 09:00:00,SGB/EUR,0.02578,0.02594,0.02578,0.02594,34013.45446173,882.3090087372761
1662969600,2022-09-12 08:00:00,SGB/EUR,0.02618,0.02618,0.02580,0.02580,87610.33969203,2260.346764054374
1662966000,2022-09-12 07:00:00,SGB/EUR,0.02620,0.02620,0.02620,0.02620,2228.68671186,58.391591850732
1662962400,2022-09-12 06:00:00,SGB/EUR,0.02661,0.02661,0.02661,0.02661,0.00000000,0.0
1662958800,2022-09-12 05:00:00,SGB/EUR,0.02661,0.02661,0.02661,0.02661,0.00000000,0.0
1662955200,2022-09-12 04:00:00,SGB/EUR,0.02661,0.02661,0.02661,0.02661,11099.98411637,295.3705773366057
1662951600,2022-09-12 03:00:00,SGB/EUR,0.02673,0.02673,0.02673,0.02673,12718.96888061,339.97803817870533
1662948000,2022-09-12 02:00:00,SGB/EUR,0.02672,0.02672,0.02672,0.02672,0.00000000,0.0
1662944400,2022-09-12 01:00:00,SGB/EUR,0.02672,0.02672,0.02672,0.02672,0.00000000,0.0
1662940800,2022-09-12 00:00:00,SGB/EUR,0.02672,0.02672,0.02672,0.02672,0.00000000,0.0
1662937200,2022-09-11 23:00:00,SGB/EUR,0.02672,0.02672,0.02672,0.02672,0.00000000,0.0
1662933600,2022-09-11 22:00:00,SGB/EUR,0.02677,0.02677,0.02672,0.02672,92150.07098958,2462.2498968415775
1662930000,2022-09-11 21:00:00,SGB/EUR,0.02693,0.02693,0.02693,0.02693,0.00000000,0.0
1662926400,2022-09-11 20:00:00,SGB/EUR,0.02693,0.02693,0.02693,0.02693,3527.66431489,94.9999999999877
1662922800,2022-09-11 19:00:00,SGB/EUR,0.02685,0.02685,0.02685,0.02685,572.84256120,15.380822768219998
1662919200,2022-09-11 18:00:00,SGB/EUR,0.02671,0.02671,0.02671,0.02671,0.00000000,0.0
1662915600,2022-09-11 17:00:00,SGB/EUR,0.02674,0.02691,0.02648,0.02671,59527.95161347,1589.9915875957838
1662912000,2022-09-11 16:00:00,SGB/EUR,0.02675,0.02675,0.02675,0.02675,62000.00000000,1658.5
1662908400,2022-09-11 15:00:00,SGB/EUR,0.02669,0.02669,0.02666,0.02666,37967.04827988,1012.2015071416008
1662904800,2022-09-11 14:00:00,SGB/EUR,0.02664,0.02681,0.02663,0.02681,51093.23192626,1369.8095479430306
1662901200,2022-09-11 13:00:00,SGB/EUR,0.02665,0.02671,0.02662,0.02671,5237.72520205,139.8996401467555
1662897600,2022-09-11 12:00:00,SGB/EUR,0.02651,0.02662,0.02651,0.02662,56264.92287926,1497.7722470459012
1662894000,2022-09-11 11:00:00,SGB/EUR,0.02639,0.02639,0.02638,0.02639,54802.89351870,1446.248359958493
1662890400,2022-09-11 10:00:00,SGB/EUR,0.02656,0.02656,0.02656,0.02656,0.00000000,0.0
1662886800,2022-09-11 09:00:00,SGB/EUR,0.02654,0.02656,0.02638,0.02656,130262.47335882,3459.7712924102593
1662883200,2022-09-11 08:00:00,SGB/EUR,0.02632,0.02632,0.02632,0.02632,0.00000000,0.0
1662879600,2022-09-11 07:00:00,SGB/EUR,0.02632,0.02632,0.02632,0.02632,6159.53307392,162.1189105055744
1662876000,2022-09-11 06:00:00,SGB/EUR,0.02633,0.02633,0.02633,0.02633,0.00000000,0.0
1662872400,2022-09-11 05:00:00,SGB/EUR,0.02633,0.02633,0.02633,0.02633,14316.71553361,376.9591199999513
1662868800,2022-09-11 04:00:00,SGB/EUR,0.02629,0.02629,0.02629,0.02629,29850.73215759,784.7757484230411
1662865200,2022-09-11 03:00:00,SGB/EUR,0.02650,0.02651,0.02634,0.02649,45674.31755305,1209.9126719802946
1662861600,2022-09-11 02:00:00,SGB/EUR,0.02640,0.02640,0.02640,0.02640,0.00000000,0.0
1662858000,2022-09-11 01:00:00,SGB/EUR,0.02640,0.02640,0.02640,0.02640,0.00000000,0.0
1662854400,2022-09-11 00:00:00,SGB/EUR,0.02645,0.02645,0.02640,0.02640,36782.80834630,971.06614034232
1662850800,2022-09-10 23:00:00,SGB/EUR,0.02642,0.02642,0.02642,0.02642,0.00000000,0.0
1662847200,2022-09-10 22:00:00,SGB/EUR,0.02647,0.02647,0.02642,0.02642,14589.75648684,385.4613663823128
1662843600,2022-09-10 21:00:00,SGB/EUR,0.02640,0.02640,0.02640,0.02640,0.00000000,0.0
1662840000,2022-09-10 20:00:00,SGB/EUR,0.02640,0.02640,0.02640,0.02640,1000.00000000,26.4
1662836400,2022-09-10 19:00:00,SGB/EUR,0.02630,0.02630,0.02630,0.02630,15346.31972392,403.608208739096
1662832800,2022-09-10 18:00:00,SGB/EUR,0.02592,0.02592,0.02592,0.02592,0.00000000,0.0
1662829200,2022-09-10 17:00:00,SGB/EUR,0.02587,0.02599,0.02587,0.02592,44928.86265552,1164.5561200310783
1662825600,2022-09-10 16:00:00,SGB/EUR,0.02584,0.02598,0.02584,0.02598,36322.93218010,943.669778038998
1662822000,2022-09-10 15:00:00,SGB/EUR,0.02569,0.02570,0.02569,0.02570,33893.90506291,871.0733601167871
1662818400,2022-09-10 14:00:00,SGB/EUR,0.02570,0.02577,0.02567,0.02567,36491.30973109,936.7319207970802
1662814800,2022-09-10 13:00:00,SGB/EUR,0.02569,0.02569,0.02569,0.02569,0.00000000,0.0
1662811200,2022-09-10 12:00:00,SGB/EUR,0.02584,0.02584,0.02569,0.02569,20682.70247600,531.33862660844
1662807600,2022-09-10 11:00:00,SGB/EUR,0.02600,0.02600,0.02594,0.02594,14352.84936247,372.31291246247184
1662804000,2022-09-10 10:00:00,SGB/EUR,0.02600,0.02600,0.02600,0.02600,0.00000000,0.0
1662800400,2022-09-10 09:00:00,SGB/EUR,0.02625,0.02625,0.02600,0.02600,309663.98633168,8051.263644623679
1662796800,2022-09-10 08:00:00,SGB/EUR,0.02653,0.02654,0.02625,0.02625,162610.63368004,4268.52913410105
1662793200,2022-09-10 07:00:00,SGB/EUR,0.02663,0.02683,0.02649,0.02649,101991.15826414,2701.7457824170688
1662789600,2022-09-10 06:00:00,SGB/EUR,0.02657,0.02663,0.02656,0.02663,36718.44431006,977.8121719768977
1662786000,2022-09-10 05:00:00,SGB/EUR,0.02654,0.02654,0.02654,0.02654,0.00000000,0.0
1662782400,2022-09-10 04:00:00,SGB/EUR,0.02654,0.02654,0.02654,0.02654,0.00000000,0.0
1662778800,2022-09-10 03:00:00,SGB/EUR,0.02654,0.02654,0.02654,0.02654,13219.86607205,350.855245552207
1662775200,2022-09-10 02:00:00,SGB/EUR,0.02660,0.02660,0.02660,0.02660,0.00000000,0.0
1662771600,2022-09-10 01:00:00,SGB/EUR,0.02660,0.02660,0.02660,0.02660,0.00000000,0.0
1662768000,2022-09-10 00:00:00,SGB/EUR,0.02657,0.02660,0.02657,0.02660,37853.68377193,1006.907988333338
1662764400,2022-09-09 23:00:00,SGB/EUR,0.02675,0.02675,0.02675,0.02675,0.00000000,0.0
1662760800,2022-09-09 22:00:00,SGB/EUR,0.02675,0.02675,0.02675,0.02675,893.28905639,23.8954822584325
1662757200,2022-09-09 21:00:00,SGB/EUR,0.02671,0.02671,0.02671,0.02671,2089.02444108,55.7978428212468
1662753600,2022-09-09 20:00:00,SGB/EUR,0.02690,0.02706,0.02690,0.02706,52623.13250077,1423.9819654708363
1662750000,2022-09-09 19:00:00,SGB/EUR,0.02663,0.02663,0.02663,0.02663,0.00000001,2.663e-10
1662746400,2022-09-09 18:00:00,SGB/EUR,0.02661,0.02661,0.02661,0.02661,0.00000000,0.0
1662742800,2022-09-09 17:00:00,SGB/EUR,0.02656,0.02662,0.02656,0.02661,107444.96791692,2859.1105962692413
1662739200,2022-09-09 16:00:00,SGB/EUR,0.02663,0.02663,0.02663,0.02663,76023.36605353,2024.502238005504
1662735600,2022-09-09 15:00:00,SGB/EUR,0.02644,0.02644,0.02644,0.02644,0.00000000,0.0
1662732000,2022-09-09 14:00:00,SGB/EUR,0.02644,0.02644,0.02644,0.02644,0.00000000,0.0
1662728400,2022-09-09 13:00:00,SGB/EUR,0.02644,0.02644,0.02644,0.02644,472.76853252,12.499999999828802
1662724800,2022-09-09 12:00:00,SGB/EUR,0.02664,0.02664,0.02640,0.02641,111447.58764843,2943.3307897950363
1662721200,2022-09-09 11:00:00,SGB/EUR,0.02664,0.02670,0.02652,0.02652,39655.87777881,1051.6738786940412
1662717600,2022-09-09 10:00:00,SGB/EUR,0.02647,0.02664,0.02647,0.02664,78534.41710379,2092.1568716449656
1662714000,2022-09-09 09:00:00,SGB/EUR,0.02647,0.02647,0.02640,0.02642,56191.34364385,1484.5752990705168
1662710400,2022-09-09 08:00:00,SGB/EUR,0.02637,0.02637,0.02637,0.02637,2719.80000000,71.72112600000001
1662706800,2022-09-09 07:00:00,SGB/EUR,0.02651,0.02651,0.02651,0.02651,0.00000000,0.0
1662703200,2022-09-09 06:00:00,SGB/EUR,0.02576,0.02651,0.02576,0.02651,36505.90732426,967.7716031661325
