https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CHZ,Volume EUR
1663455600,2022-09-17 23:00:00,CHZ/EUR,0.21812,0.21812,0.21812,0.21812,0.00000000,0.0
1663452000,2022-09-17 22:00:00,CHZ/EUR,0.21812,0.21812,0.21812,0.21812,62.02837307,13.529628734028401
1663448400,2022-09-17 21:00:00,CHZ/EUR,0.22239,0.22239,0.22239,0.22239,0.00000000,0.0
1663444800,2022-09-17 20:00:00,CHZ/EUR,0.22239,0.22239,0.22239,0.22239,990.19841361,220.2102252027279
1663441200,2022-09-17 19:00:00,CHZ/EUR,0.22400,0.22514,0.22194,0.22194,12434.90499871,2759.8028154136973
1663437600,2022-09-17 18:00:00,CHZ/EUR,0.21777,0.21777,0.21777,0.21777,687.68903912,149.75804204916238
1663434000,2022-09-17 17:00:00,CHZ/EUR,0.21368,0.21368,0.21368,0.21368,0.00000000,0.0
1663430400,2022-09-17 16:00:00,CHZ/EUR,0.21368,0.21368,0.21368,0.21368,698.74178187,149.3071439499816
1663426800,2022-09-17 15:00:00,CHZ/EUR,0.21172,0.21172,0.21172,0.21172,542.02456689,114.75744130195079
1663423200,2022-09-17 14:00:00,CHZ/EUR,0.21634,0.21634,0.21634,0.21634,0.00000000,0.0
1663419600,2022-09-17 13:00:00,CHZ/EUR,0.21634,0.21634,0.21634,0.21634,0.00000000,0.0
1663416000,2022-09-17 12:00:00,CHZ/EUR,0.21512,0.21900,0.21512,0.21634,1331.65181197,288.08955300158976
1663412400,2022-09-17 11:00:00,CHZ/EUR,0.21367,0.21367,0.21367,0.21367,353.95473351,75.6295079090817
1663408800,2022-09-17 10:00:00,CHZ/EUR,0.21219,0.21219,0.21219,0.21219,0.00000000,0.0
1663405200,2022-09-17 09:00:00,CHZ/EUR,0.21319,0.21334,0.21176,0.21219,5830.19242125,1237.1085298650373
1663401600,2022-09-17 08:00:00,CHZ/EUR,0.21500,0.21500,0.21343,0.21343,4923.59795218,1050.8435109337775
1663398000,2022-09-17 07:00:00,CHZ/EUR,0.21562,0.21562,0.21560,0.21560,8921.40796221,1923.4555566524762
1663394400,2022-09-17 06:00:00,CHZ/EUR,0.21638,0.21638,0.21638,0.21638,877.95442260,189.97177796218799
1663390800,2022-09-17 05:00:00,CHZ/EUR,0.21607,0.21607,0.21594,0.21594,1645.63905650,355.35929786060996
1663387200,2022-09-17 04:00:00,CHZ/EUR,0.21494,0.21494,0.21494,0.21494,0.00000000,0.0
1663383600,2022-09-17 03:00:00,CHZ/EUR,0.21497,0.21497,0.21494,0.21494,1620.00000000,348.20279999999997
1663380000,2022-09-17 02:00:00,CHZ/EUR,0.21311,0.21642,0.21311,0.21642,556.29613205,120.393608898261
1663376400,2022-09-17 01:00:00,CHZ/EUR,0.21114,0.21362,0.21114,0.21362,360.35135235,76.978255889007
1663372800,2022-09-17 00:00:00,CHZ/EUR,0.21093,0.21093,0.21093,0.21093,0.00000000,0.0
1663369200,2022-09-16 23:00:00,CHZ/EUR,0.21093,0.21093,0.21093,0.21093,0.00000000,0.0
1663365600,2022-09-16 22:00:00,CHZ/EUR,0.21199,0.21199,0.21093,0.21093,1251.11038232,263.89671294275763
1663362000,2022-09-16 21:00:00,CHZ/EUR,0.20999,0.21000,0.20965,0.20965,9250.23134912,1939.311002343008
1663358400,2022-09-16 20:00:00,CHZ/EUR,0.20730,0.20730,0.20730,0.20730,1000.00000000,207.3
1663354800,2022-09-16 19:00:00,CHZ/EUR,0.20632,0.20632,0.20632,0.20632,0.00000000,0.0
1663351200,2022-09-16 18:00:00,CHZ/EUR,0.20632,0.20632,0.20632,0.20632,0.00000000,0.0
1663347600,2022-09-16 17:00:00,CHZ/EUR,0.20632,0.20632,0.20632,0.20632,560.26522086,115.5939203678352
1663344000,2022-09-16 16:00:00,CHZ/EUR,0.20321,0.20321,0.20321,0.20321,0.00000000,0.0
1663340400,2022-09-16 15:00:00,CHZ/EUR,0.20321,0.20321,0.20321,0.20321,1187.95826977,241.40499999996172
1663336800,2022-09-16 14:00:00,CHZ/EUR,0.20517,0.20522,0.20492,0.20522,290.77023000,59.67186660060001
1663333200,2022-09-16 13:00:00,CHZ/EUR,0.20399,0.20399,0.20115,0.20169,53762.71688516,10843.40236856792
1663329600,2022-09-16 12:00:00,CHZ/EUR,0.20547,0.20586,0.20499,0.20499,1544.84098854,316.6769542408146
1663326000,2022-09-16 11:00:00,CHZ/EUR,0.20516,0.20800,0.20516,0.20752,10268.39300853,2130.8969171301455
1663322400,2022-09-16 10:00:00,CHZ/EUR,0.20114,0.20553,0.20114,0.20472,216814.32939934,44386.22951463289
1663318800,2022-09-16 09:00:00,CHZ/EUR,0.19878,0.20114,0.19878,0.20114,2895.59448674,582.4198750628836
1663315200,2022-09-16 08:00:00,CHZ/EUR,0.20120,0.20120,0.19800,0.19800,8008.75560690,1585.7336101662002
1663311600,2022-09-16 07:00:00,CHZ/EUR,0.20073,0.20073,0.19957,0.19957,868.10654105,173.2480223973485
1663308000,2022-09-16 06:00:00,CHZ/EUR,0.20093,0.20093,0.20070,0.20070,889.55428665,178.533545330655
1663304400,2022-09-16 05:00:00,CHZ/EUR,0.20094,0.20230,0.20094,0.20126,4139.28877691,833.0732592409065
1663300800,2022-09-16 04:00:00,CHZ/EUR,0.20347,0.20347,0.20347,0.20347,0.00000000,0.0
1663297200,2022-09-16 03:00:00,CHZ/EUR,0.19906,0.20347,0.19906,0.20347,5728.02409334,1165.4810622718899
1663293600,2022-09-16 02:00:00,CHZ/EUR,0.19520,0.19520,0.19520,0.19520,879.10542749,171.601379446048
1663290000,2022-09-16 01:00:00,CHZ/EUR,0.19390,0.19390,0.19390,0.19390,0.00000000,0.0
1663286400,2022-09-16 00:00:00,CHZ/EUR,0.19390,0.19390,0.19390,0.19390,0.00000000,0.0
1663282800,2022-09-15 23:00:00,CHZ/EUR,0.19390,0.19390,0.19390,0.19390,0.00000000,0.0
1663279200,2022-09-15 22:00:00,CHZ/EUR,0.19390,0.19390,0.19390,0.19390,0.00000000,0.0
1663275600,2022-09-15 21:00:00,CHZ/EUR,0.19390,0.19390,0.19390,0.19390,175.80727832,34.089031266248
1663272000,2022-09-15 20:00:00,CHZ/EUR,0.19510,0.19510,0.19510,0.19510,2324.93257695,453.594345762945
1663268400,2022-09-15 19:00:00,CHZ/EUR,0.19439,0.19439,0.19439,0.19439,310.00000000,60.2609
1663264800,2022-09-15 18:00:00,CHZ/EUR,0.19295,0.19295,0.19215,0.19215,1337.40046838,256.98149999921696
1663261200,2022-09-15 17:00:00,CHZ/EUR,0.19213,0.19213,0.19213,0.19213,808.07529294,155.2555060325622
1663257600,2022-09-15 16:00:00,CHZ/EUR,0.18984,0.19026,0.18952,0.18952,18073.25721274,3425.243706958485
1663254000,2022-09-15 15:00:00,CHZ/EUR,0.19006,0.19014,0.19006,0.19007,18281.84264277,3474.8298311112935
1663250400,2022-09-15 14:00:00,CHZ/EUR,0.19245,0.19245,0.18787,0.18787,259.50830006,48.7538243322722
1663246800,2022-09-15 13:00:00,CHZ/EUR,0.19036,0.19036,0.19036,0.19036,1158.42870713,220.5184886892668
1663243200,2022-09-15 12:00:00,CHZ/EUR,0.19058,0.19068,0.19007,0.19068,11160.52590596,2128.0890797484526
1663239600,2022-09-15 11:00:00,CHZ/EUR,0.18741,0.18741,0.18741,0.18741,1103.75702774,206.8551045687534
1663236000,2022-09-15 10:00:00,CHZ/EUR,0.18593,0.18593,0.18593,0.18593,0.00000000,0.0
1663232400,2022-09-15 09:00:00,CHZ/EUR,0.18593,0.18593,0.18593,0.18593,0.00000000,0.0
1663228800,2022-09-15 08:00:00,CHZ/EUR,0.18598,0.18598,0.18586,0.18593,42000.00000000,7809.06
1663225200,2022-09-15 07:00:00,CHZ/EUR,0.18593,0.18593,0.18593,0.18593,0.00000000,0.0
1663221600,2022-09-15 06:00:00,CHZ/EUR,0.18208,0.18593,0.18197,0.18593,2646.49455747,492.06273307039714
1663218000,2022-09-15 05:00:00,CHZ/EUR,0.18230,0.18454,0.18230,0.18454,3266.44045457,602.7889214863478
1663214400,2022-09-15 04:00:00,CHZ/EUR,0.18113,0.18113,0.18113,0.18113,0.00000000,0.0
1663210800,2022-09-15 03:00:00,CHZ/EUR,0.18113,0.18113,0.18113,0.18113,54.98901341,9.9601599989533
1663207200,2022-09-15 02:00:00,CHZ/EUR,0.18700,0.18788,0.18499,0.18499,13629.79669631,2521.376090850387
1663203600,2022-09-15 01:00:00,CHZ/EUR,0.19228,0.19228,0.19228,0.19228,0.00000000,0.0
1663200000,2022-09-15 00:00:00,CHZ/EUR,0.19228,0.19228,0.19228,0.19228,0.00000000,0.0
1663196400,2022-09-14 23:00:00,CHZ/EUR,0.19228,0.19228,0.19228,0.19228,240.86074092,46.31270326409761
1663192800,2022-09-14 22:00:00,CHZ/EUR,0.19218,0.19218,0.19218,0.19218,0.00000000,0.0
1663189200,2022-09-14 21:00:00,CHZ/EUR,0.19109,0.19218,0.19109,0.19218,250.00000000,48.044999999999995
1663185600,2022-09-14 20:00:00,CHZ/EUR,0.19150,0.19150,0.19150,0.19150,2311.16875077,442.588815772455
1663182000,2022-09-14 19:00:00,CHZ/EUR,0.19049,0.19049,0.19049,0.19049,0.00000000,0.0
1663178400,2022-09-14 18:00:00,CHZ/EUR,0.19075,0.19075,0.19049,0.19049,307.17213128,58.51321928752719
1663174800,2022-09-14 17:00:00,CHZ/EUR,0.19094,0.19094,0.19094,0.19094,250.00000000,47.735
1663171200,2022-09-14 16:00:00,CHZ/EUR,0.19152,0.19152,0.19152,0.19152,0.00000000,0.0
1663167600,2022-09-14 15:00:00,CHZ/EUR,0.19220,0.19220,0.19152,0.19152,2553.38365899,489.0240383697648
1663164000,2022-09-14 14:00:00,CHZ/EUR,0.19210,0.19210,0.19129,0.19129,127.14993324,24.322510729479596
1663160400,2022-09-14 13:00:00,CHZ/EUR,0.19206,0.19206,0.19206,0.19206,2595.56643757,498.5044899996942
1663156800,2022-09-14 12:00:00,CHZ/EUR,0.18923,0.19274,0.18923,0.19108,19096.52602987,3648.96419378756
1663153200,2022-09-14 11:00:00,CHZ/EUR,0.19669,0.19669,0.19669,0.19669,0.00000000,0.0
1663149600,2022-09-14 10:00:00,CHZ/EUR,0.19669,0.19669,0.19669,0.19669,0.00000000,0.0
1663146000,2022-09-14 09:00:00,CHZ/EUR,0.19669,0.19669,0.19669,0.19669,0.00000000,0.0
1663142400,2022-09-14 08:00:00,CHZ/EUR,0.19669,0.19669,0.19669,0.19669,0.00000000,0.0
1663138800,2022-09-14 07:00:00,CHZ/EUR,0.19669,0.19669,0.19669,0.19669,0.00000000,0.0
1663135200,2022-09-14 06:00:00,CHZ/EUR,0.19669,0.19669,0.19669,0.19669,2531.94350566,498.0079681282654
1663131600,2022-09-14 05:00:00,CHZ/EUR,0.19669,0.19669,0.19669,0.19669,0.00000000,0.0
1663128000,2022-09-14 04:00:00,CHZ/EUR,0.19669,0.19669,0.19669,0.19669,0.00000000,0.0
1663124400,2022-09-14 03:00:00,CHZ/EUR,0.19669,0.19669,0.19669,0.19669,0.00000000,0.0
1663120800,2022-09-14 02:00:00,CHZ/EUR,0.19669,0.19669,0.19669,0.19669,0.00000000,0.0
1663117200,2022-09-14 01:00:00,CHZ/EUR,0.19669,0.19669,0.19669,0.19669,0.00000000,0.0
1663113600,2022-09-14 00:00:00,CHZ/EUR,0.19669,0.19669,0.19669,0.19669,0.00000000,0.0
1663110000,2022-09-13 23:00:00,CHZ/EUR,0.19669,0.19669,0.19669,0.19669,0.00000000,0.0
1663106400,2022-09-13 22:00:00,CHZ/EUR,0.19669,0.19669,0.19669,0.19669,0.00000000,0.0
1663102800,2022-09-13 21:00:00,CHZ/EUR,0.19669,0.19669,0.19669,0.19669,246.61533041,48.506769338342906
1663099200,2022-09-13 20:00:00,CHZ/EUR,0.19869,0.19869,0.19869,0.19869,0.00000000,0.0
1663095600,2022-09-13 19:00:00,CHZ/EUR,0.19869,0.19869,0.19869,0.19869,397.48079968,78.97546008841921
1663092000,2022-09-13 18:00:00,CHZ/EUR,0.20293,0.20293,0.20293,0.20293,2101.18963982,426.3944136086726
1663088400,2022-09-13 17:00:00,CHZ/EUR,0.20523,0.20523,0.20523,0.20523,0.00000000,0.0
1663084800,2022-09-13 16:00:00,CHZ/EUR,0.20523,0.20523,0.20523,0.20523,1383.15324270,283.864539999321
1663081200,2022-09-13 15:00:00,CHZ/EUR,0.20128,0.20128,0.20128,0.20128,0.00000000,0.0
1663077600,2022-09-13 14:00:00,CHZ/EUR,0.19965,0.20674,0.19965,0.20128,18641.99511526,3752.260776799533
1663074000,2022-09-13 13:00:00,CHZ/EUR,0.19375,0.19667,0.19375,0.19667,5871.77852782,1154.8026830663594
1663070400,2022-09-13 12:00:00,CHZ/EUR,0.19778,0.19778,0.18993,0.19143,26608.02015428,5093.57329813382
1663066800,2022-09-13 11:00:00,CHZ/EUR,0.19947,0.19947,0.19942,0.19942,553.17731921,110.31462099685818
1663063200,2022-09-13 10:00:00,CHZ/EUR,0.19874,0.19874,0.19874,0.19874,279.53552908,55.5548910493592
1663059600,2022-09-13 09:00:00,CHZ/EUR,0.20069,0.20069,0.20069,0.20069,72.57947452,14.5659747414188
1663056000,2022-09-13 08:00:00,CHZ/EUR,0.19913,0.20180,0.19913,0.20180,5825.88353182,1175.663296721276
1663052400,2022-09-13 07:00:00,CHZ/EUR,0.20078,0.20078,0.20078,0.20078,825.88353182,165.82089551881958
1663048800,2022-09-13 06:00:00,CHZ/EUR,0.19932,0.19932,0.19932,0.19932,0.00000000,0.0
1663045200,2022-09-13 05:00:00,CHZ/EUR,0.19932,0.19932,0.19932,0.19932,0.00000000,0.0
1663041600,2022-09-13 04:00:00,CHZ/EUR,0.19932,0.19932,0.19932,0.19932,49.97070038,9.960159999741599
1663038000,2022-09-13 03:00:00,CHZ/EUR,0.19903,0.19903,0.19903,0.19903,0.00000000,0.0
1663034400,2022-09-13 02:00:00,CHZ/EUR,0.19903,0.19903,0.19903,0.19903,0.00000000,0.0
1663030800,2022-09-13 01:00:00,CHZ/EUR,0.19903,0.19903,0.19903,0.19903,569.58819551,113.3651385523553
1663027200,2022-09-13 00:00:00,CHZ/EUR,0.20448,0.20448,0.20448,0.20448,3743.06063286,765.3810382072128
1663023600,2022-09-12 23:00:00,CHZ/EUR,0.19878,0.19878,0.19878,0.19878,0.00000000,0.0
1663020000,2022-09-12 22:00:00,CHZ/EUR,0.19878,0.19878,0.19878,0.19878,0.00000000,0.0
1663016400,2022-09-12 21:00:00,CHZ/EUR,0.19878,0.19878,0.19878,0.19878,498.01342694,98.99510900713321
1663012800,2022-09-12 20:00:00,CHZ/EUR,0.20019,0.20019,0.20011,0.20011,3790.41453274,758.4998521466015
1663009200,2022-09-12 19:00:00,CHZ/EUR,0.19878,0.19878,0.19878,0.19878,1203.75364724,239.2821499983672
1663005600,2022-09-12 18:00:00,CHZ/EUR,0.19807,0.19807,0.19807,0.19807,1759.10683091,348.4262899983437
1663002000,2022-09-12 17:00:00,CHZ/EUR,0.19735,0.19735,0.19735,0.19735,50.46952115,9.9601599989525
1662998400,2022-09-12 16:00:00,CHZ/EUR,0.19544,0.19645,0.19389,0.19645,6397.78761140,1256.84537625953
1662994800,2022-09-12 15:00:00,CHZ/EUR,0.19730,0.19769,0.19691,0.19769,58614.37502854,11587.475799392074
1662991200,2022-09-12 14:00:00,CHZ/EUR,0.20336,0.20336,0.20297,0.20297,2005.91396696,407.1403578738712
1662987600,2022-09-12 13:00:00,CHZ/EUR,0.20342,0.20364,0.20276,0.20364,6839.16606378,1392.727777228159
1662984000,2022-09-12 12:00:00,CHZ/EUR,0.20306,0.20315,0.20276,0.20276,2992.28023115,606.714739667974
1662980400,2022-09-12 11:00:00,CHZ/EUR,0.20278,0.20278,0.20278,0.20278,4233.67126681,858.5038594837317
1662976800,2022-09-12 10:00:00,CHZ/EUR,0.20290,0.20407,0.20290,0.20407,403.56719021,82.3559565061547
1662973200,2022-09-12 09:00:00,CHZ/EUR,0.20453,0.20453,0.20343,0.20343,12851.48464263,2614.3775208502207
1662969600,2022-09-12 08:00:00,CHZ/EUR,0.20314,0.20370,0.20314,0.20370,41760.93493586,8506.702446434681
1662966000,2022-09-12 07:00:00,CHZ/EUR,0.20291,0.20345,0.20291,0.20345,2203.88685473,448.3807805948185
1662962400,2022-09-12 06:00:00,CHZ/EUR,0.20308,0.20308,0.20308,0.20308,559.90830129,113.70617782597321
1662958800,2022-09-12 05:00:00,CHZ/EUR,0.20408,0.20408,0.20408,0.20408,0.00000000,0.0
1662955200,2022-09-12 04:00:00,CHZ/EUR,0.20408,0.20408,0.20408,0.20408,0.00000000,0.0
1662951600,2022-09-12 03:00:00,CHZ/EUR,0.20408,0.20408,0.20408,0.20408,0.00000000,0.0
1662948000,2022-09-12 02:00:00,CHZ/EUR,0.20408,0.20408,0.20408,0.20408,0.00000000,0.0
1662944400,2022-09-12 01:00:00,CHZ/EUR,0.20295,0.20408,0.20295,0.20408,4154.90086958,847.9321694638865
1662940800,2022-09-12 00:00:00,CHZ/EUR,0.20164,0.20164,0.20000,0.20000,12082.23157552,2416.446315104
1662937200,2022-09-11 23:00:00,CHZ/EUR,0.20408,0.20745,0.20402,0.20745,11976.91008800,2484.6099977556
1662933600,2022-09-11 22:00:00,CHZ/EUR,0.20403,0.20403,0.20403,0.20403,0.00000000,0.0
1662930000,2022-09-11 21:00:00,CHZ/EUR,0.20445,0.20446,0.20403,0.20403,14437.61043039,2945.7056561124714
1662926400,2022-09-11 20:00:00,CHZ/EUR,0.20432,0.20432,0.20432,0.20432,402.27463376,82.1927531698432
1662922800,2022-09-11 19:00:00,CHZ/EUR,0.20554,0.20554,0.20554,0.20554,514.54014360,105.75858111554399
1662919200,2022-09-11 18:00:00,CHZ/EUR,0.20610,0.20614,0.20610,0.20614,1487.00400640,306.531005879296
1662915600,2022-09-11 17:00:00,CHZ/EUR,0.20696,0.20697,0.20696,0.20697,2402.80631434,497.30882287894974
1662912000,2022-09-11 16:00:00,CHZ/EUR,0.20805,0.20831,0.20683,0.20712,93451.72985909,19355.72228841472
1662908400,2022-09-11 15:00:00,CHZ/EUR,0.20730,0.20730,0.20730,0.20730,144.04245055,29.859999999015006
1662904800,2022-09-11 14:00:00,CHZ/EUR,0.20975,0.20976,0.20755,0.20755,14183.56442120,2943.7987956200604
1662901200,2022-09-11 13:00:00,CHZ/EUR,0.21000,0.21000,0.21000,0.21000,69.40909722,14.575910416200001
1662897600,2022-09-11 12:00:00,CHZ/EUR,0.21551,0.21567,0.21350,0.21350,929.34547146,198.41525815671
1662894000,2022-09-11 11:00:00,CHZ/EUR,0.21453,0.21536,0.21418,0.21425,2876.34503781,616.2569243507925
1662890400,2022-09-11 10:00:00,CHZ/EUR,0.21382,0.21382,0.21219,0.21359,20139.00799658,4301.490717989522
1662886800,2022-09-11 09:00:00,CHZ/EUR,0.21270,0.21470,0.21262,0.21431,32089.16144689,6877.028189682996
1662883200,2022-09-11 08:00:00,CHZ/EUR,0.21828,0.21828,0.21256,0.21488,15356.61602640,3299.8296517528315
1662879600,2022-09-11 07:00:00,CHZ/EUR,0.20290,0.21843,0.20290,0.21750,74368.30916509,16175.107243407076
1662876000,2022-09-11 06:00:00,CHZ/EUR,0.19994,0.19994,0.19850,0.19850,2897.47961213,575.149703007805
1662872400,2022-09-11 05:00:00,CHZ/EUR,0.20001,0.20011,0.20001,0.20011,11734.61791294,2348.2143905584235
1662868800,2022-09-11 04:00:00,CHZ/EUR,0.20227,0.20309,0.20227,0.20235,307.93586116,62.310821505726004
1662865200,2022-09-11 03:00:00,CHZ/EUR,0.19950,0.20021,0.19950,0.20021,475.70795036,95.2414887415756
1662861600,2022-09-11 02:00:00,CHZ/EUR,0.19884,0.19884,0.19884,0.19884,0.00000000,0.0
1662858000,2022-09-11 01:00:00,CHZ/EUR,0.19884,0.19884,0.19884,0.19884,238.13417823,47.3505999992532
1662854400,2022-09-11 00:00:00,CHZ/EUR,0.20091,0.20091,0.19933,0.19933,475.08373792,94.6984414795936
1662850800,2022-09-10 23:00:00,CHZ/EUR,0.20118,0.20169,0.20103,0.20103,4505.58156203,905.7570614148908
1662847200,2022-09-10 22:00:00,CHZ/EUR,0.20025,0.20101,0.20025,0.20101,6551.31499090,1316.8798263208091
1662843600,2022-09-10 21:00:00,CHZ/EUR,0.19877,0.19877,0.19877,0.19877,55.19037917,10.9701916676209
1662840000,2022-09-10 20:00:00,CHZ/EUR,0.19874,0.19966,0.19840,0.19966,7520.47465095,1501.537968808677
1662836400,2022-09-10 19:00:00,CHZ/EUR,0.19949,0.19949,0.19949,0.19949,500.00000000,99.745
1662832800,2022-09-10 18:00:00,CHZ/EUR,0.19819,0.19819,0.19819,0.19819,0.00000000,0.0
1662829200,2022-09-10 17:00:00,CHZ/EUR,0.19819,0.19819,0.19819,0.19819,2628.16126296,520.8752807060424
1662825600,2022-09-10 16:00:00,CHZ/EUR,0.19894,0.19894,0.19894,0.19894,0.00000000,0.0
1662822000,2022-09-10 15:00:00,CHZ/EUR,0.19939,0.19939,0.19894,0.19894,2979.02381591,592.6469979371354
1662818400,2022-09-10 14:00:00,CHZ/EUR,0.19876,0.19876,0.19876,0.19876,5000.00000000,993.8
1662814800,2022-09-10 13:00:00,CHZ/EUR,0.20077,0.20077,0.19793,0.19793,2527.00758019,500.17061034700674
1662811200,2022-09-10 12:00:00,CHZ/EUR,0.19944,0.19944,0.19944,0.19944,0.00000000,0.0
1662807600,2022-09-10 11:00:00,CHZ/EUR,0.19944,0.19944,0.19944,0.19944,0.00000000,0.0
1662804000,2022-09-10 10:00:00,CHZ/EUR,0.19895,0.19944,0.19895,0.19944,1863.52272758,371.6609727885552
1662800400,2022-09-10 09:00:00,CHZ/EUR,0.20060,0.20060,0.20045,0.20045,1200.66211403,240.6727207573135
1662796800,2022-09-10 08:00:00,CHZ/EUR,0.19988,0.20014,0.19971,0.19971,1089.60639161,217.60529246843308
1662793200,2022-09-10 07:00:00,CHZ/EUR,0.20260,0.20273,0.20232,0.20232,6221.38575483,1258.7107659172057
1662789600,2022-09-10 06:00:00,CHZ/EUR,0.20235,0.20299,0.20235,0.20285,1300.19846953,263.7452595441605
1662786000,2022-09-10 05:00:00,CHZ/EUR,0.20170,0.20170,0.20170,0.20170,4482.79224274,904.1791953606579
1662782400,2022-09-10 04:00:00,CHZ/EUR,0.20185,0.20185,0.20185,0.20185,0.00000000,0.0
1662778800,2022-09-10 03:00:00,CHZ/EUR,0.20185,0.20185,0.20185,0.20185,0.00000000,0.0
1662775200,2022-09-10 02:00:00,CHZ/EUR,0.20185,0.20185,0.20185,0.20185,0.00000000,0.0
1662771600,2022-09-10 01:00:00,CHZ/EUR,0.20185,0.20185,0.20185,0.20185,0.00000000,0.0
1662768000,2022-09-10 00:00:00,CHZ/EUR,0.20355,0.20355,0.20185,0.20185,6568.69385894,1325.890855427039
1662764400,2022-09-09 23:00:00,CHZ/EUR,0.20475,0.20475,0.20375,0.20375,8032.35158500,1636.59163544375
1662760800,2022-09-09 22:00:00,CHZ/EUR,0.20395,0.20433,0.20393,0.20425,5773.54380214,1179.2463215870948
1662757200,2022-09-09 21:00:00,CHZ/EUR,0.20436,0.20436,0.20270,0.20270,30090.34403306,6099.312735501261
1662753600,2022-09-09 20:00:00,CHZ/EUR,0.20178,0.20178,0.20178,0.20178,0.00000000,0.0
1662750000,2022-09-09 19:00:00,CHZ/EUR,0.20178,0.20178,0.20178,0.20178,2348.58222872,473.89692211112157
1662746400,2022-09-09 18:00:00,CHZ/EUR,0.20075,0.20352,0.20069,0.20352,8955.13155205,1822.5483734732159
1662742800,2022-09-09 17:00:00,CHZ/EUR,0.20231,0.20231,0.20231,0.20231,429.23574705,86.83868398568549
1662739200,2022-09-09 16:00:00,CHZ/EUR,0.19945,0.20499,0.19945,0.20499,2690.86664019,551.6007525725481
1662735600,2022-09-09 15:00:00,CHZ/EUR,0.19845,0.19944,0.19708,0.19944,61505.65971403,12266.688773366144
1662732000,2022-09-09 14:00:00,CHZ/EUR,0.19885,0.19885,0.19885,0.19885,0.00000000,0.0
1662728400,2022-09-09 13:00:00,CHZ/EUR,0.19855,0.19885,0.19814,0.19885,4391.68435785,873.2864345584725
1662724800,2022-09-09 12:00:00,CHZ/EUR,0.19950,0.19950,0.19950,0.19950,2092.34213128,417.42225519036003
1662721200,2022-09-09 11:00:00,CHZ/EUR,0.20002,0.20248,0.20002,0.20248,2092.34213127,423.6574347395496
